50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[88.7, 76.1]",,,,,,,,,,,,0.921535,,,,,,,,,,,,,,dfd1a1ba-bb40-492b-918e-796408982b23,565,,"[90.8, 76.4]",9581,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleix Vidal Parreu,6400.0,Right Wing,23,Barcelona,217,"['53c20246-2f82-4acf-a5a6-d1e45bf75b0f', '8451bb96-50e9-4ae9-9dd9-24dc7d8b6481', 'f790fb74-faaf-4928-8192-00d663005989']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.188,Carry,True,2017/2018
,,,,"[85.3, 71.8]",,,,,,,,,,,,1.574785,,,,,,,,,,,,,,26140867-31b4-4b7d-b4ab-b4045a2af597,568,,"[85.3, 71.8]",9581,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,23,Barcelona,217,"['29013f7b-d937-4b7b-acfa-79c24ab1612b', '3f332565-23f4-48a3-9cbb-cb1921573037']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.679,Carry,,2017/2018
,,,,"[87.2, 76.1]",,,,,,,,,,,,0.72209,,,,,,,,,,,,,,c7804686-6613-48d0-8658-75324efa4d8a,571,,"[87.4, 75.9]",9581,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleix Vidal Parreu,6400.0,Right Wing,23,Barcelona,217,"['08a4fa51-2a9a-46ed-a699-8e6a116cb54c', '7d63bd64-2b2e-4903-af7f-5cabe0dd562a', 'cace364e-3287-4063-97f7-0822af7a57ee']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.015,Carry,True,2017/2018
,,,,"[72.4, 52.4]",,,,,,,,,,,,2.498001,,,,,,,,,,,,,,12c7dcd6-0433-4839-910e-abfdcfee5420,575,,"[66.8, 69.7]",9581,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,23,Barcelona,217,"['307d0d8b-e94f-4e3a-9731-172dd9f7bd09', '717609f6-0d1b-4d05-a1ac-282743e56ada']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:35.924,Carry,,2017/2018
,,,,"[75.5, 13.9]",,,,,,,,,,,,6.097724,,,,,,,,,,,,,,d72a51fb-3bcf-4009-bb22-a35c4b412a23,581,,"[78.1, 4.5]",9581,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,"['4eb22b16-7f56-4882-975e-3813366cf30b', 'be533d28-d661-4c59-9c69-39bcff6e62b9']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:45.837,Carry,,2017/2018
,,,,"[74.1, 45.3]",,,,,,,,,,,,1.845391,,,,,,,,,,,,,,8dc041c7-8411-4e9a-adc0-df5381e64def,584,,"[69.7, 42.6]",9581,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,"['03bf5d64-488e-493c-a817-9008b5718e2a', '8de9a662-32ed-4dfd-9d8d-00ed4fca6c5e']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.411,Carry,,2017/2018
,,,,"[77.8, 58.6]",,,,,,,,,,,,1.248824,,,,,,,,,,,,,,2e2b788e-8488-4c13-b510-a6c00b987fa2,587,,"[77.0, 56.2]",9581,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,24,Barcelona,217,"['4f0406d4-793c-4973-bbeb-65fbf0b0379d', '85fcb799-aaca-41f0-867e-d22a501200d0', 'f7a313af-efac-4037-a105-f0fda1378705']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.083,Carry,True,2017/2018
,,,,"[94.1, 76.4]",,,,,,,,,,,,1.306118,,,,,,,,,,,,,,ec11a51a-b954-4753-946a-f25db3ecb8fa,591,,"[94.1, 76.8]",9581,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Wing,24,Barcelona,217,"['1df4b56d-accc-4926-89d7-3fe1e8bbdeff', 'ecaf4e06-6efd-4c54-a343-5cff2141f777']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:58.418,Carry,,2017/2018
,,,,"[113.9, 56.6]",,,,,,,,,,,,1.736552,,,,,,,,,,,,,,125c2bb1-a96c-4dd5-8645-09ffee946928,594,,"[103.7, 59.5]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,24,Barcelona,217,"['6071e86a-925b-4f0e-8667-def68122095a', 'ed444366-19d1-448d-b946-8bbd2fd7dfb8']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.810,Carry,,2017/2018
,,,,"[99.9, 48.6]",,,,,,,,,,,,1.615011,,,,,,,,,,,,,,7cdffd7a-1b95-411d-8280-a4324644b28a,598,,"[99.9, 46.4]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,24,Barcelona,217,"['40cc8831-c8be-4e1d-aa42-167b0b6dadac', '69e09d9f-4c0b-44c0-977b-542c4432b3a0', '86828a16-a406-4a2b-ad5e-e803104b7b1e', 'd6e9b2fb-17c3-409f-abcf-61645c4a5e41']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.978,Carry,True,2017/2018
,,,,"[21.0, 28.1]",,,,,,,,,,,,0.882316,,,,,,,,,,,,,,70992701-7e6b-45c2-a438-18cf5ac52fe3,603,,"[18.1, 28.5]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,24,Barcelona,217,"['24dec717-cf3b-4fa2-a421-9e34a187544e', '438da9bd-db07-4b9b-864c-341ce9b6cd0a', '50517e15-d201-42a4-88a9-e31bc980ecab']",7,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:13:07.060,Carry,True,2017/2018
,,,,"[24.3, 31.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,724b2998-eecb-4ae9-a6b5-bedb1a523492,607,,"[24.3, 31.7]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Center Defensive Midfield,24,Barcelona,217,"['75b4b733-f2a6-4ad5-b8af-be597c68440c', 'baaa4f72-5ba8-4331-baa5-6312a7e4af35']",8,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:13:08.308,Carry,,2017/2018
,,,,"[93.3, 52.8]",,,,,,,,,,,,0.155149,,,,,,,,,,,,,,e13a5c29-98fb-44f9-bff7-006d1f98c0e1,612,,"[93.1, 52.4]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,"['5da5d7b0-095e-489a-94cf-99bc3a28646a', '731f6c90-e65b-44e6-9652-50b967218e7a']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.905,Carry,,2017/2018
,,,,"[89.1, 59.7]",,,,,,,,,,,,1.096448,,,,,,,,,,,,,,0ec62507-5d32-40b0-a2fc-9e57eec661c6,615,,"[89.7, 58.9]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Wing,24,Barcelona,217,"['2ccd2d98-b2db-4608-948d-cf2d7a3b8836', '57d66fbc-8dd5-4a1b-8824-2458becf7055', 'f550599e-3f56-4373-90f9-18321ddaf255']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:11.160,Carry,True,2017/2018
,,,,"[75.1, 68.0]",,,,,,,,,,,,5.233368,,,,,,,,,,,,,,eae9f18f-365d-4cb9-b255-9012f86d6348,619,,"[87.2, 59.9]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,24,Barcelona,217,"['09b328b5-32e8-4719-847a-fb06fbc68e0a', '26da33bb-2cdc-4f9c-8f06-7f18d555fb20', '4db5095d-e2e9-45ec-88be-dfffc4205222']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.662,Carry,True,2017/2018
,,,,"[77.2, 50.3]",,,,,,,,,,,,2.130757,,,,,,,,,,,,,,d909f4b9-a9ca-472a-aaa0-3cdc3bec885a,623,,"[79.9, 56.6]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,"['3f8002e0-7609-4b58-ab67-2b5eca16e776', '96aede53-59ad-4a80-81fc-4e321457f1f7']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:18.788,Carry,,2017/2018
,,,,"[68.1, 45.5]",,,,,,,,,,,,1.559321,,,,,,,,,,,,,,0d68e3de-a89f-43da-904b-e70b89f095ec,626,,"[70.3, 47.0]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,24,Barcelona,217,"['85b03139-9825-4c26-9c4a-8ed805a4e9f6', 'b9e01f11-21c8-4a07-b2d4-d23f17db9bbe']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:21.690,Carry,,2017/2018
,,,,"[66.0, 29.9]",,,,,,,,,,,,1.906632,,,,,,,,,,,,,,541944c0-068b-41c9-b974-764b170bce72,629,,"[63.5, 30.3]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,24,Barcelona,217,"['55a0f372-6a1a-4e8c-b1b7-b886180da916', 'd2f8e968-614c-4a14-891b-6bb07d6d69dd']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.346,Carry,,2017/2018
,,,,"[68.7, 38.9]",,,,,,,,,,,,1.020418,,,,,,,,,,,,,,6ec0f16f-c414-46ed-810e-d0601ff9d74b,632,,"[68.7, 38.9]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,24,Barcelona,217,"['0758452b-a075-423b-9552-67b2d246e884', '109ab96e-aaa1-4198-b9c7-cc21d236a5c4']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:26.837,Carry,,2017/2018
,,,,"[74.7, 42.2]",,,,,,,,,,,,1.433473,,,,,,,,,,,,,,1112e6ff-9a81-4496-ba83-b23d1e1ea551,635,,"[77.6, 43.6]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,24,Barcelona,217,"['280f5515-e245-4893-aa98-bafb13343d69', '7fa8be97-1394-4a74-b6ff-5a727fce06bd', '8981d992-f2a6-496d-865a-3ace94b32988']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:28.523,Carry,True,2017/2018
,,,,"[88.5, 25.5]",,,,,,,,,,,,2.590688,,,,,,,,,,,,,,851c8395-c74d-463b-bf4b-a71135502a83,639,,"[70.8, 26.4]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,24,Barcelona,217,"['6980c5b3-640a-4692-9066-75f93c22d3e5', '8973d6e1-ea24-4738-9888-9e4ba27be82b', 'bccc28af-b51d-470f-b287-85d3bf620146']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.671,Carry,True,2017/2018
,,,,"[91.8, 31.4]",,,,,,,,,,,,0.055419,,,,,,,,,,,,,,d9507716-e0a9-4d2f-a799-0a467d993e43,643,,"[91.8, 31.4]",9581,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Left Wing,24,Barcelona,217,"['8f6a2c5d-18bc-4ebb-87e3-0f563c43a2c8', 'c849332f-6193-41ad-b67a-9131a1b25e8c']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:34.717,Carry,,2017/2018
,,,,"[40.6, 24.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,14e1236d-b81c-46b6-8f32-39d3427af814,658,,"[40.8, 24.5]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,"['49257e78-5fdd-459a-9cb6-5887e0f0e72f', '51a1f912-a48f-4be5-9c64-c38b079f33eb']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.947,Carry,,2017/2018
,,,,"[31.2, 20.5]",,,,,,,,,,,,1.760823,,,,,,,,,,,,,,e0e8c01e-7472-4d29-a401-497fab35f7aa,661,,"[27.7, 19.1]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,26,Barcelona,217,"['29cb2e89-3424-440f-aa91-c904d59e373a', 'a05b4d26-5bab-4c7b-bae2-95779fc98143']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.515,Carry,,2017/2018
,,,,"[38.5, 27.6]",,,,,,,,,,,,1.769845,,,,,,,,,,,,,,7bb91773-ddaa-41c4-a5be-9b12e8a83972,664,,"[38.5, 27.6]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,"['44ba0cce-f30c-430f-9d69-745b6f4f212d', 'c3c47186-1f3b-42d0-a848-0f8a1da3ca31']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:05.093,Carry,,2017/2018
,,,,"[46.6, 56.4]",,,,,,,,,,,,1.944941,,,,,,,,,,,,,,80e841d8-b9ec-419e-95ac-5ab1bf3f0e3a,667,,"[41.0, 54.9]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,"['4393e591-e009-430a-beab-5154b24161da', '84db328d-79d9-4f17-b69a-56cad91cd54b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:09.020,Carry,,2017/2018
,,,,"[56.8, 68.0]",,,,,,,,,,,,1.204771,,,,,,,,,,,,,,32ea6ee9-b3c4-492b-bf17-aaa48559b976,670,,"[60.3, 71.3]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,26,Barcelona,217,"['43a28dc5-3f91-4013-9df0-7580e5d221c7', '4da05b51-b0e2-4bf7-8b5c-87ea1ef224f3', 'df1b0eb4-dcb4-48c0-9a9c-7500d5f432b6']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:12.273,Carry,True,2017/2018
,,,,"[52.9, 48.2]",,,,,,,,,,,,3.910021,,,,,,,,,,,,,,d4a33fff-1732-45bc-baa1-381ffa7eb813,674,,"[46.6, 56.1]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,"['be55792b-9f73-4c54-b008-5ba00923dc28', 'c26b2970-b120-432e-b96a-dd8c25516cbc']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:15.021,Carry,,2017/2018
,,,,"[66.2, 24.1]",,,,,,,,,,,,2.551978,,,,,,,,,,,,,,bcc2c6d8-32eb-41cd-8892-ce4497d58ab2,677,,"[55.8, 26.0]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,26,Barcelona,217,"['02c91370-de38-4366-bbe2-4af9657119f5', '23b8208e-05f7-476c-99d8-efaab6393b27']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.663,Carry,,2017/2018
,,,,"[101.2, 5.5]",,,,,,,,,,,,1.084668,,,,,,,,,,,,,,c3756e0d-57c5-4dda-a206-ba5e6f78c66e,680,,"[94.5, 5.3]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,"['38564e63-2b0f-4212-ba9d-c87d23a6cd5a', 'a1f93806-3690-49ae-ba7d-70c0edf20d4f']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.978,Carry,,2017/2018
,,,,"[35.2, 47.1]",,,,,,,,,,,,2.59659,,,,,,,,,,,,,,481ce768-e066-4adc-bba0-fdb2c55c49df,685,,"[26.4, 61.9]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Right Center Midfield,26,Barcelona,217,"['4d4098ea-76f8-4fe4-8828-aff7d6e7f78a', 'da6501d5-1a5d-4fd2-991f-429d24ce1950', 'ed3073f9-9fb8-47e0-91b0-aa681dc0c9d7']",28,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:28.037,Carry,True,2017/2018
,,,,"[80.6, 35.5]",,,,,,,,,,,,0.845907,,,,,,,,,,,,,,99c78ab2-d74f-40f5-afcd-17d000406b01,692,,"[80.1, 34.7]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,"['0f794642-d788-4dd9-b0f8-272c9c590cff', '446ef0e7-8701-402f-b14b-10490db5c5d3', '7e9517b9-1d00-433f-afcc-0ec3d0ab661b']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.319,Carry,True,2017/2018
,,,,"[84.3, 43.0]",,,,,,,,,,,,0.836842,,,,,,,,,,,,,,68a77fbe-c389-4362-b6a6-3ff5758f9b86,696,,"[84.7, 43.4]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Wing,26,Barcelona,217,"['67b66e28-1a80-451c-be77-6f02daed9c45', 'f6e9f8c5-f187-481e-a1e3-74b315c4b19b']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.088,Carry,,2017/2018
,,,,"[85.8, 52.8]",,,,,,,,,,,,3.246575,,,,,,,,,,,,,,f82436fc-e693-4dde-a0c1-48a0c39f9c90,699,,"[84.7, 33.9]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,26,Barcelona,217,"['080729f4-521e-409d-958f-8b23defd4a20', '2bfdb8a1-2175-4290-aab2-4107ffb915fb', '5705e075-3cfd-497e-8155-eb2c2a820497']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.673,Carry,True,2017/2018
,,,,"[91.4, 67.2]",,,,,,,,,,,,0.701383,,,,,,,,,,,,,,7a13fda4-5116-4a94-b72e-bcbcc2f929a4,703,,"[89.3, 67.8]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Wing,26,Barcelona,217,"['7a48f3c1-6c05-4eba-9427-e329bf459875', 'cba91594-7514-46f5-94ed-ba333d531f50']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:40.748,Carry,,2017/2018
,,,,"[86.0, 43.6]",,,,,,,,,,,,5.61399,,,,,,,,,,,,,,7f933a6e-0e33-4ae0-b305-ad1b36c0fe0f,706,,"[83.9, 61.8]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,26,Barcelona,217,"['6934f449-b397-4917-8806-0bd47eafaf55', '84a8a241-9578-4abe-afd3-dabcc64631d0', '853d7f5c-29ae-4e5a-b8eb-3afacdfed9c8']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.145,Carry,True,2017/2018
,,,,"[86.0, 42.0]",,,,,,,,,,,,0.0039,,,,,,,,,,,,,,9fc746cb-de35-435f-8e45-f4499406f595,710,,"[86.0, 43.6]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,26,Barcelona,217,"['47c548fb-ed76-49f3-958a-7014b5f2eb9c', '6934f449-b397-4917-8806-0bd47eafaf55', '70c56b7f-85ce-4a48-8096-66fcc09b9d57']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.758,Carry,True,2017/2018
,,,,"[80.5, 31.6]",,,,,,,,,,,,1.353189,,,,,,,,,,,,,,0ca1a6c8-c8bc-4e6e-be17-8bbb406506b5,713,,"[80.8, 33.0]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,"['560d8849-4b13-4ca6-9b80-a4a21b48ef2a', '592e69b3-cfb3-4a71-b4f2-218017eb7e51', 'd85d33c6-eaca-4c40-b19f-f3a67d72621e']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.287,Carry,True,2017/2018
,,,,"[101.6, 7.4]",,,,,,,,,,,,1.4444,,,,,,,,,,,,,,2a9f561a-0a86-4055-b2bc-9c10abacdc67,717,,"[101.8, 7.4]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,"['51298f1a-8fc3-47b9-b644-3fd9d6b34cac', '8f51f225-217a-4561-9107-b9656a2c296e']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.723,Carry,,2017/2018
,,,,"[83.5, 15.3]",,,,,,,,,,,,2.86357,,,,,,,,,,,,,,37af3240-5a69-428f-9b53-0855ac666692,720,,"[86.6, 10.1]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,26,Barcelona,217,"['2162721b-32dc-4613-ad94-076b8e8e194d', '44cb4e1c-bd89-48bf-a731-399b1b787774', '6e18ad2e-0852-4f7c-9660-81a9fdaf5ae1']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:55.214,Carry,True,2017/2018
,,,,"[81.4, 43.4]",,,,,,,,,,,,2.19052,,,,,,,,,,,,,,ff0b98fb-2950-4609-b573-7f128856c134,724,,"[77.8, 41.6]",9581,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,"['66ba0882-2c69-466f-98cb-1101e4b32a14', 'cd885b4e-a455-4aea-b704-7fdbf3309538', 'cf06b932-8d5d-4f2e-97b6-85f34f6d9082']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.349,Carry,True,2017/2018
,,,,"[88.1, 50.9]",,,,,,,,,,,,1.994058,,,,,,,,,,,,,,eefaa13c-5df4-4440-81c9-3b6b14597bff,728,,"[86.4, 50.3]",9581,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,26,Barcelona,217,"['6e458624-0bc0-4d6f-a632-ec91bf8be90b', '704ad744-8e98-462b-beb0-c5a06291e595']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:02.694,Carry,,2017/2018
,,,,"[112.6, 67.8]",,,,,,,,,,,,1.140359,,,,,,,,,,,,,,2736e861-1573-4de9-9a3b-c55db1e1178f,731,,"[112.4, 68.2]",9581,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,26,Barcelona,217,"['c874a06d-93cc-40e4-9ac2-6d149da9f210', 'ca5449d6-11ec-4abd-90ce-ffddceec0e6e']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.715,Carry,,2017/2018
,,,,"[96.8, 60.5]",,,,,,,,,,,,1.512492,,,,,,,,,,,,,,157e985f-7929-4de7-890f-41b51a4884d3,734,,"[96.8, 60.5]",9581,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,26,Barcelona,217,"['0059aba4-59e2-4221-92a2-eaf4439d9da9', '59642536-f402-43e3-be7a-1e29e2547da1']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.213,Carry,,2017/2018
,,,,"[99.9, 52.8]",,,,,,,,,,,,1.720732,,,,,,,,,,,,,,a81a6f47-24bd-4f95-b633-439f39ac00a3,737,,"[99.7, 50.3]",9581,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Wing,26,Barcelona,217,"['1a393e14-90c8-4d09-b48b-9e978d6129b3', '32999e2b-3ac1-4db8-84c4-abc1cbe14d88', 'ee467cef-8928-49da-95b4-a8daac314b23']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.242,Carry,True,2017/2018
,,,,"[22.7, 28.1]",,,,,,,,,,,,1.090651,,,,,,,,,,,,,,7e07319e-17cf-4578-a34d-3e410f308caa,742,,"[20.2, 27.3]",9581,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Center Defensive Midfield,26,Barcelona,217,"['3a49709f-c07a-4a42-a437-dda3725de2f3', '5324475c-7664-4de6-bbc2-80b0b573ed91', '974f1190-1d0e-4217-9ded-3277017612d9']",12,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:15:12.963,Carry,True,2017/2018
,,,,"[74.7, 48.0]",,,,,,,,,,,,0.681376,,,,,,,,,,,,,,26111377-5122-418f-838b-f9973e1edebf,747,,"[74.9, 48.4]",9581,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,"['311f8dd4-c184-4e85-aed0-67fceca7fb01', 'f85ee5b8-c9d0-47a8-917e-73d950dc3b08']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.572,Carry,,2017/2018
,,,,"[72.8, 31.6]",,,,,,,,,,,,0.818916,,,,,,,,,,,,,,a4880380-2b5d-4532-8bcd-e104a39b8658,750,,"[70.4, 33.2]",9581,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,26,Barcelona,217,"['1681b2ee-decd-4d92-b760-f1facbb1db2e', 'de5fdc01-aece-4b31-8729-99b0eb9cbcd8']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:17.638,Carry,,2017/2018
