50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[100.3, 56.3]",,,,,,,,,,,,0.444182,,,,,,,,,,,,,,,7fffe544-0c24-4fc5-8acd-97669f845342,1934,,"[101.0, 59.2]",69183,51,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Barcelona,217,"['2b8877ed-5746-4666-b832-bd09826393b9', '81947cba-1726-4cb0-aada-15e8c4b1d001', 'a77fdda0-0c1a-4762-b5fa-d1828f63145a', 'd4dbd339-36ac-42f5-8d9e-3ddb132c0ce7']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.216,Carry,True,2008/2009
,,,,"[100.8, 47.8]",,,,,,,,,,,,1.774798,,,,,,,,,,,,,,,7d7f99dd-bfb2-43c0-b4ae-0867eb51becb,1937,,"[100.3, 56.3]",69183,51,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Barcelona,217,"['81947cba-1726-4cb0-aada-15e8c4b1d001', '83290dac-460d-4933-8c27-4131903a189c', 'a77fdda0-0c1a-4762-b5fa-d1828f63145a']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.661,Carry,True,2008/2009
,,,,"[5.5, 74.5]",,,,,,,,,,,,1.043309,,,,,,,,,,,,,,,57e4d7fe-ca91-4760-843e-1efeb01cc90a,1942,,"[6.1, 73.9]",69183,51,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ángel Lafita Castillo,26020.0,Left Wing,109,RC Deportivo La Coruña,219,"['49dcfc6d-c2ae-40a8-b593-9ff18f4028cb', '756b8b75-8084-4ee2-9018-dbd1ed4a3526', 'f3bdf44f-deae-4a3c-9165-a0b65a28e6f3']",28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:28.724,Carry,True,2008/2009
,,,,"[28.4, 68.1]",,,,,,,,,,,,2.39812,,,,,,,,,,,,,,,98edec26-061e-4eb5-8db4-a6aaab69dee4,1945,,"[15.2, 71.3]",69183,51,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Manuel Pablo García Díaz,26209.0,Right Back,109,RC Deportivo La Coruña,219,"['5145341c-9bb3-49b7-af33-57f87b2993e5', 'a7b915ed-1639-4752-9e65-ca9cf969a65c']",31,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:31.827,Carry,,2008/2009
,,,,"[56.3, 65.2]",,,,,,,,,,,,0.200028,,,,,,,,,,,,,,,80627ac6-def2-4889-adc6-af7974d6ee2a,1948,,"[56.3, 65.2]",69183,51,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rodolfo Bodipo Díaz,25987.0,Center Forward,109,RC Deportivo La Coruña,219,"['a2785ddb-0e24-4080-b2c4-1fb67ccdf4a9', 'ee065368-cddd-4431-a5ac-8c118ae18a70']",35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:35.212,Carry,,2008/2009
,,,,"[52.9, 6.3]",,,,,,,,,,,,0.10174,,,,,,,,,,,,,,,37807d7b-cafd-4501-a087-6e9e96f967ca,1957,,"[52.2, 4.0]",69183,51,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,110,Barcelona,217,"['2c6dada6-8925-4bcf-a6bb-62f63fa32ea9', 'c5dea3e6-edda-4e3f-bc69-7f7babc59e8e', 'ef7a2ba1-4b0a-415a-a5ba-d691388790eb']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.478,Carry,True,2008/2009
,,,,"[3.9, 15.8]",,,,,,,,,,,,1.444754,,,,,,,,,,,,,,,2aac99c5-4513-46c1-8d45-3aa1cfc9e121,1960,,"[6.6, 21.7]",69183,52,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,110,Barcelona,217,"['a0864e55-0328-4f84-80c8-e7fa70684d0d', 'e75e84fc-2fbb-4411-9875-6beb8a3f7b7d', 'e79e5598-ddfa-4900-a7d0-904d0d265177']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.909,Carry,True,2008/2009
,,,,"[99.6, 68.2]",,,,,,,,,,,,0.622386,,,,,,,,,,,,,,,6ed3c258-2ecf-4aa7-aeff-cde9fcfd8b2f,1965,,"[99.2, 68.2]",69183,52,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,111,RC Deportivo La Coruña,219,"['f127c2cc-801b-452a-b557-1b9fdc4a6ec8', 'f687bd83-b626-4327-9e74-dbb70c66bd33', 'feae5b6f-4bd3-494c-8458-8e059ee0b80d']",10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:10.553,Carry,True,2008/2009
,,,,"[115.7, 73.1]",,,,,,,,,,,,4.958715,,,,,,,,,,,,,,,97e8eca8-318a-4e30-a6c3-df0003e1c428,1969,,"[104.1, 76.1]",69183,52,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Lafita Castillo,26020.0,Left Wing,111,RC Deportivo La Coruña,219,"['d04d6af7-1bfe-43d7-a755-05f0a827dedd', 'e959d01d-82d4-4136-8586-a06da2bf87d5', 'fabeb841-162e-4f43-b3d4-2b0a94d97fc5']",12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:12.261,Carry,True,2008/2009
,,,,"[112.8, 74.5]",,,,,,,,,,,,1.150311,,,,,,,,,,,,,,,6027949a-8ddd-4f20-a5ce-5e7ee4ea203c,1975,,"[111.2, 73.9]",69183,52,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joan Verdú Fernández,26211.0,Center Attacking Midfield,112,RC Deportivo La Coruña,219,"['e9943173-86b5-41d2-b004-30b8ff46a31f', 'ef202500-af0c-4cd4-9464-92bfacd61cbb']",37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:37.437,Carry,,2008/2009
,,,,"[102.1, 72.5]",,,,,,,,,,,,3.312926,,,,,,,,,,,,,,,f06be19a-9485-441b-8a13-ab8ed427a57f,1980,,"[100.3, 72.0]",69183,52,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio González Soriano,26206.0,Left Defensive Midfield,113,RC Deportivo La Coruña,219,"['39ac6851-5b43-435a-8343-0aefa1d42141', '692420e1-5b0a-478f-a485-6b8c4f127ae5']",45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:45.421,Carry,,2008/2009
,,,,"[116.0, 74.9]",,,,,,,,,,,,4.344933,,,,,,,,,,,,,,,38546b92-b0ca-432c-a5a9-7d45afb5f7eb,1983,,"[105.3, 66.6]",69183,52,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Hidalgo González,26212.0,Right Wing,113,RC Deportivo La Coruña,219,"['2dcb6fb8-b91f-4c1e-b7ad-56a83db2d770', 'c358b664-a1b3-4ef2-a1a6-4c399c09b34c', 'e068c546-8d8a-4115-b64a-e05c3f227515']",50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:50.098,Carry,True,2008/2009
,,,,"[30.7, 6.3]",,,,,,,,,,,,0.040002,,,,,,,,,,,,,,,20dd4e2f-e9e9-4bbe-bf7a-a86cb418cee8,1989,,"[30.7, 6.3]",69183,53,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,114,Barcelona,217,"['08c36e82-7756-4c30-bb40-23d5e29f381e', '389f28b8-a77c-4109-a505-3290923a4212']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:08:17.134,Carry,,2008/2009
,,,,"[84.4, 67.2]",,,,,,,,,,,,0.463217,,,,,,,,,,,,,,,4604d650-ea79-47fe-aba7-7e47f8cc885d,1994,,"[83.8, 68.6]",69183,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio González Soriano,26206.0,Left Defensive Midfield,115,RC Deportivo La Coruña,219,"['6f1cfd12-9485-486a-a7e5-928497f45294', '87bfbd20-507a-4e93-b6a6-c8b0510ef731', 'f507c16f-0f9f-47bf-a15b-c6134370fcd1']",19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:19.252,Carry,True,2008/2009
,,,,"[94.2, 58.9]",,,,,,,,,,,,1.434561,,,,,,,,,,,,,,,b57290ee-f6d0-47f4-a111-9d424054d9b2,1998,,"[94.4, 58.5]",69183,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodolfo Bodipo Díaz,25987.0,Center Forward,115,RC Deportivo La Coruña,219,"['3d85676d-0bb4-4abd-a76c-3d0d817fbd08', 'dfec5c07-5f8c-435b-8c1e-9aebf616f339', 'e79f801a-f915-4442-acc0-6cb908040866']",20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:20.653,Carry,True,2008/2009
,,,,"[89.7, 57.3]",,,,,,,,,,,,0.199977,,,,,,,,,,,,,,,9dea8d6a-de66-4efa-9a51-73b6d2728e9a,2002,,"[89.7, 57.3]",69183,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio González Soriano,26206.0,Left Defensive Midfield,115,RC Deportivo La Coruña,219,"['162fe0bb-338a-49ee-815e-939aeb628300', 'cc3f8bf0-67a2-4cd8-adea-64f2b3b12b91']",22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:22.612,Carry,,2008/2009
,,,,"[95.2, 64.5]",,,,,,,,,,,,3.034357,,,,,,,,,,,,,,,d07da44b-81db-49a4-aa10-b20a3bbf1d9a,2006,,"[94.2, 50.8]",69183,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,115,RC Deportivo La Coruña,219,"['6909d0a2-78d6-44cc-9a10-d62f6fb62c20', '7edf3945-c0fd-4f4e-95cf-dd1e4d81c515', 'aed89a4c-986c-4547-a554-9413940b1529', 'ec6025ed-8691-4a28-a10b-01f2d5d32f8c']",24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:24.033,Carry,True,2008/2009
,,,,"[112.2, 72.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,83070bc2-417f-462f-96f3-c323f582d062,2010,,"[112.2, 73.1]",69183,53,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Right Wing,115,RC Deportivo La Coruña,219,"['0fde9870-80c3-4bf1-a830-3f4dbe22808e', '5d96fda9-0fab-49a8-992a-7672aee758d1']",29,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:29.435,Carry,,2008/2009
,,,,"[72.0, 10.8]",,,,,,,,,,,,6.562647,,,,,,,,,,,,,,,0144b355-dcfd-41d4-b111-ef1faf2b20a6,2023,,"[28.4, 28.3]",69183,54,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,"['451723ab-3d4c-4853-866f-fe600ded79fe', 'b47210f7-657a-4974-8a5c-a12a9ff9f56b', 'c3360f7f-1cd4-4ae1-9880-ed5e6a6a39ad']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.949,Carry,True,2008/2009
,,,,"[74.2, 10.4]",,,,,,,,,,,,1.950793,,,,,,,,,,,,,,,30e1fe29-9c20-48c3-aa72-c19903b0b1a7,2030,,"[76.3, 9.1]",69183,54,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,119,Barcelona,217,"['56a00d33-bcc7-44ac-8551-78360d872c37', 'e66b3277-3a04-4834-b954-eff29d399b92', 'e8e8d0bb-0041-46a0-a2a6-d91f01b94b46']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.397,Carry,True,2008/2009
,,,,"[72.6, 30.4]",,,,,,,,,,,,0.386601,,,,,,,,,,,,,,,1729bbdf-6078-4990-8b83-8a9e9b146440,2033,,"[72.6, 30.4]",69183,54,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,119,Barcelona,217,"['357e9444-4646-45eb-b479-3c69ede9a457', 'f656cd74-7684-4aa0-bd1c-528d32a6d500']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.529,Carry,,2008/2009
,,,,"[69.9, 35.5]",,,,,,,,,,,,4.592677,,,,,,,,,,,,,,,8c965141-9e29-4fae-bd56-5e2fba7fd12a,2036,,"[38.2, 34.4]",69183,54,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,119,Barcelona,217,"['3cd0c5ff-cb24-47d9-9c85-0c0ca529ce1e', 'e40185c8-db4b-4372-9ac2-e0ffa6a85b8d']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.228,Carry,,2008/2009
,,,,"[66.3, 5.4]",,,,,,,,,,,,0.252964,,,,,,,,,,,,,,,1d8ae62d-388b-4de6-bb29-12c597d073be,2039,,"[66.3, 5.4]",69183,54,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,119,Barcelona,217,"['4de8e6a7-0caa-4402-912d-5534e497bbb6', 'd271198d-f5b6-46e5-8c3f-7bb75c556e24']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.708,Carry,,2008/2009
,,,,"[49.7, 74.7]",,,,,,,,,,,,0.912977,,,,,,,,,,,,,,,12adfa3f-3e22-4b29-ae1d-e7fb8d29dbef,2043,,"[49.7, 73.9]",69183,54,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Hidalgo González,26212.0,Right Wing,119,Barcelona,217,"['404dd0f4-68b6-4a82-ae54-32b46e5bb284', 'ef7c59a5-f19b-4ef1-88df-5e6aa24aa1f6']",58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:58.523,Carry,,2008/2009
,,,,"[52.9, 65.8]",,,,,,,,,,,,0.912941,,,,,,,,,,,,,,,f4fec47c-c519-407a-831e-ced09c8e5856,2046,,"[52.9, 65.8]",69183,55,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,119,Barcelona,217,"['0411fa41-09e7-433c-b57c-72d58f62c852', '0e5461f2-0c4c-41c3-8445-7d567a7d41b5']",0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:00.486,Carry,,2008/2009
,,,,"[43.8, 51.2]",,,,,,,,,,,,2.904757,,,,,,,,,,,,,,,d163b84e-12a2-4dee-b3b3-e2bb4a9d888f,2051,,"[42.9, 51.2]",69183,55,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,120,Barcelona,217,"['59791aed-a16a-43d5-90c0-c9c324456136', 'a2e27d62-3270-4f71-ae36-0ee6bedb35d6']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.050,Carry,,2008/2009
,,,,"[49.9, 18.5]",,,,,,,,,,,,1.663902,,,,,,,,,,,,,,,bb1dfc32-709d-47e3-8049-1c583dcf95d0,2054,,"[48.3, 20.1]",69183,55,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,120,Barcelona,217,"['1b6f88fa-dedd-45ce-ab0e-738230f2eee2', 'dec8648a-51ce-46e1-89b6-b213f4612c3b', 'ecf5f88b-10f7-4b4f-9655-1a57a2b32eb9']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:10:18.524,Carry,True,2008/2009
,,,,"[47.7, 68.1]",,,,,,,,,,,,2.305854,,,,,,,,,,,,,,,f2dc5db2-2368-4770-ade9-c73ab3069382,2060,,"[50.0, 68.4]",69183,55,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio González Soriano,26206.0,Left Defensive Midfield,120,Barcelona,217,"['290300a4-3dcc-4b4f-99e8-eeabca509cf1', '4f2a3b33-8e19-40f4-b1bb-35c6d5810e36', '86feb9dd-e70f-4c04-93b3-0b65b040cc25']",23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:23.636,Carry,True,2008/2009
,,,,"[34.6, 63.4]",,,,,,,,,,,,1.677994,,,,,,,,,,,,,,,9f1ee5f6-5f74-4e2b-b747-d87ca8a48b7a,2064,,"[27.7, 61.5]",69183,55,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Lopo García,26107.0,Left Center Back,120,Barcelona,217,"['2f3408d1-fdb6-4d21-ba6b-69587867028a', '7a2d8139-7559-4447-adee-0915f6052306', 'dae40807-7390-48ca-b54c-334f556f0860']",27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:27.677,Carry,True,2008/2009
,,,,"[47.0, 32.5]",,,,,,,,,,,,2.660407,,,,,,,,,,,,,,,4b4b5afc-65a8-4d5a-b10b-047ca7378844,2077,,"[42.9, 35.6]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,121,Barcelona,217,"['0fd9f852-ace7-40f4-8b7b-496cf1fdf8db', 'b634c4f5-5f24-4f60-92aa-93dc8bd3cba4', 'f9cb62b3-c396-4a01-8e61-3bfc9db0f9ff']",34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:34.834,Carry,True,2008/2009
,,,,"[78.9, 45.4]",,,,,,,,,,,,1.090716,,,,,,,,,,,,,,,9880a552-0507-4d9b-b49a-1a3f934acc23,2082,,"[74.0, 48.5]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,121,Barcelona,217,"['322c0e04-326f-46b2-93cd-3ad4503bf27d', '4b8cb796-eda8-401d-a98c-a87ce39fba96', 'f1747d15-481e-4ab2-b670-0a30a4436ad1']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:11:37.494,Carry,True,2008/2009
,,,,"[82.4, 45.6]",,,,,,,,,,,,2.6224,,,,,,,,,,,,,,,5b9f30a3-f5eb-411f-aa87-d31efab1f364,2086,,"[78.9, 45.4]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,121,Barcelona,217,"['2594cf8b-1b2f-435c-b318-33e7dc50a814', '4b8cb796-eda8-401d-a98c-a87ce39fba96', '72c17696-be35-430a-8a1a-5f7571314d47']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:11:38.585,Carry,True,2008/2009
,,,,"[94.2, 57.1]",,,,,,,,,,,,0.884176,,,,,,,,,,,,,,,2a0d6109-3c37-4cf5-a491-6d21e70b73c5,2089,,"[91.5, 56.5]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,121,Barcelona,217,"['3160533a-a256-4176-a9c4-e95ade8bacab', '59c1b1bc-a823-40f9-84ea-dedd0805f2da']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.794,Carry,,2008/2009
,,,,"[110.9, 69.7]",,,,,,,,,,,,4.079596,,,,,,,,,,,,,,,a01d8256-aefb-4ba3-9800-ae9e63ca9e1e,2092,,"[107.3, 68.5]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,121,Barcelona,217,"['2b38f698-b4ef-45f1-83f6-188ebd5925ee', '4c73700f-35d3-46bc-a8e7-a4c0a0bf1a57', '8346acf4-0bc2-4cb7-b8f1-3875b27300ff']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.106,Carry,True,2008/2009
,,,,"[93.3, 62.0]",,,,,,,,,,,,2.250376,,,,,,,,,,,,,,,25daeaa4-38ed-4783-84eb-9cda87ebab4a,2098,,"[96.7, 70.9]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,121,Barcelona,217,"['3daea861-96b1-4379-a138-ba818a83af25', 'a58e2d8f-ffc5-4a59-ab29-fbe0715f8d71', 'c249f62b-f3ae-4657-b84a-411aa056a45b']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:11:51.088,Carry,True,2008/2009
,,,,"[85.6, 46.9]",,,,,,,,,,,,0.870464,,,,,,,,,,,,,,,3ee0528c-bc69-4e56-9ed0-c83669083dbd,2101,,"[86.5, 44.0]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,121,Barcelona,217,"['14373114-be63-4c93-90fd-15fa524adbbe', '6ca00506-7f6e-46fa-8a81-37a032065c40', 'b326b744-5856-4bcc-8df8-c9cccb018b85']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:11:54.488,Carry,True,2008/2009
,,,,"[73.4, 45.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,c6d5260d-93df-4076-aa57-a68c2ae2ad22,2105,,"[73.4, 45.8]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,121,Barcelona,217,"['5c64c507-0df9-480b-9d2a-1e54228c5e7e', '9ea4fde9-c669-4aaa-9946-333dfb612f74']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:11:57.160,Carry,,2008/2009
,,,,"[93.1, 13.6]",,,,,,,,,,,,1.01917,,,,,,,,,,,,,,,89ad6c07-f0a4-4ab7-b104-04b2906cfbdd,2108,,"[91.0, 10.8]",69183,56,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,121,Barcelona,217,"['20ed4274-717d-403a-85ff-0b299e84e613', '8728c7f2-268a-446b-bb44-34f7c62e83f7']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:11:59.092,Carry,,2008/2009
,,,,"[98.5, 27.2]",,,,,,,,,,,,0.561171,,,,,,,,,,,,,,,719e54f0-20b2-44ce-9129-2852a6e19a73,2112,,"[98.5, 27.4]",69183,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,121,Barcelona,217,"['771d280f-e708-4b30-8a96-457172831d0b', '804c4f73-398f-4bf3-8305-b9afe2253ec9', 'e42fc686-55ca-40e4-a21f-94ca3d8b57bf']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:12:01.288,Carry,True,2008/2009
,,,,"[91.9, 29.6]",,,,,,,,,,,,0.452528,,,,,,,,,,,,,,,a3dca7c9-848f-4794-a6a0-9da41e3df8e5,2115,,"[91.5, 29.6]",69183,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,121,Barcelona,217,"['27fc7593-092b-4590-b175-a661055d8487', '7eab6764-83e2-4469-a201-6b72c32b3651', 'b9faaccd-2ef4-4efc-a542-c82924e7dc80']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.475,Carry,True,2008/2009
,,,,"[92.1, 32.4]",,,,,,,,,,,,0.77524,,,,,,,,,,,,,,,ec0ab0c4-cd12-4e36-be91-da3ea97dad35,2118,,"[91.9, 29.6]",69183,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,121,Barcelona,217,"['27fc7593-092b-4590-b175-a661055d8487', '7dd532c9-eb1e-480d-8345-df0952323691', 'b9faaccd-2ef4-4efc-a542-c82924e7dc80']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.928,Carry,True,2008/2009
,,,,"[67.2, 9.1]",,,,,,,,,,,,2.278526,,,,,,,,,,,,,,,e010d690-ab26-4277-8caf-3af5a15fe15c,2125,,"[69.2, 6.5]",69183,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,121,Barcelona,217,"['47f0e761-537b-49e0-b9df-ef67a9e38f8d', '4e6b2b92-545d-4e05-b0f4-22f0c72815b6', '715763dd-02f2-45f7-a227-92cb726ca75e']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:12:09.623,Carry,True,2008/2009
,,,,"[50.4, 47.8]",,,,,,,,,,,,3.093173,,,,,,,,,,,,,,,77ce2fa6-d881-4d6d-b1f3-956a8602fa7b,2129,,"[48.1, 48.5]",69183,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Barcelona,217,"['349a24a2-94cb-4a94-926b-a5f1cbff5c0e', '865138a4-c218-4b81-a4e5-dc89e2ada9ad', 'baca4efa-3af8-4326-998c-5c710a1e0046']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.617,Carry,True,2008/2009
,,,,"[57.0, 15.8]",,,,,,,,,,,,2.629968,,,,,,,,,,,,,,,25de09bc-7670-4b60-8d2c-179b122a4617,2133,,"[52.9, 14.7]",69183,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,121,Barcelona,217,"['2cc02aa5-d2e5-4331-b380-0fa2009b5d45', '81dc1840-2276-47cb-becc-dc56ebe0c9be']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.727,Carry,,2008/2009
,,,,"[63.8, 12.5]",,,,,,,,,,,,1.944779,,,,,,,,,,,,,,,d0825ab2-96ac-4b69-b638-3b5ee8cf6693,2142,,"[69.8, 15.1]",69183,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,123,RC Deportivo La Coruña,219,"['d780543d-0c21-4c4d-8110-35fd2b3ab97d', 'e1fb71db-f2a8-42aa-b9fa-daaf1095fb7d', 'ed20903b-941f-44db-9de3-9313afe1035d']",5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:05.368,Carry,True,2008/2009
,,,,"[59.3, 5.2]",,,,,,,,,,,,1.180172,,,,,,,,,,,,,,,2af54b21-82f0-4e8e-af74-e0021c2a7ec8,2146,,"[57.3, 3.4]",69183,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,123,RC Deportivo La Coruña,219,"['21b9cf68-970b-4802-a7a2-3804aeab5177', '92348c36-c937-48c7-b659-d382974f698d', 'f07be18c-873f-4318-a403-e5e83f98f809']",8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:08.155,Carry,True,2008/2009
