bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[32.2, 28.7]",,,,,,,,,,,,1.102123,,,,,,,,,,,,,,a7e843d5-14db-4591-b549-4914b622c828,1248,,"[32.2, 28.7]",3773689,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,58,Barcelona,217,"['361f1827-4615-4c96-8086-38d205cdac34', 'b5c7b792-7407-4283-9eba-cf44b782db0e']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:55.153,Carry,,2020/2021
,,,"[21.4, 22.2]",,,,,,,,,,,,1.052944,,,,,,,,,,,,,,6ea3d425-0962-4478-b1a8-5b2480d428d5,1251,,"[22.2, 22.0]",3773689,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,58,Barcelona,217,"['1b803353-50f5-49e0-b11e-e0ce4fe3a74e', 'af98eda4-0091-47a1-a9bb-2cd637eaeb30']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:57.524,Carry,,2020/2021
,,,"[9.9, 43.4]",,,,,,,,,,,,0.459703,,,,,,,,,,,,,,f6294aa1-e82c-4bb3-8b10-a1b1d7e15f5b,1254,,"[8.1, 42.6]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,58,Barcelona,217,"['0d71002a-3d1c-4efa-8077-8b79643ed408', 'dfe11950-f015-49a6-84f3-be3a86ff422a']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:00.650,Carry,,2020/2021
,,,"[11.8, 58.7]",,,,,,,,,,,,2.469561,,,,,,,,,,,,,,2e5062de-7bb4-4fb9-8f48-3a3d82741ab4,1257,,"[10.3, 58.7]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,58,Barcelona,217,"['ab86ba22-a4b2-41b4-a051-8809f76ede28', 'd89c4aec-c7f1-452f-9a27-2ed3d2d94086']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:02.869,Carry,,2020/2021
,,,"[9.7, 38.8]",,,,,,,,,,,,2.341562,,,,,,,,,,,,,,228830d2-74b7-413b-bed0-01137671ac20,1260,,"[3.5, 41.6]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,58,Barcelona,217,"['43c8265b-af25-442e-b15e-64a23a455305', 'e928d003-1a2f-44fa-9e80-1d87db64f177']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:06.822,Carry,,2020/2021
,,,"[10.6, 20.7]",,,,,,,,,,,,2.4,,,,,,,,,,,,,,4af6e368-6ea4-47bc-b67a-5ebe6d5bff68,1263,,"[9.7, 21.2]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,58,Barcelona,217,"['acc33fe3-37b5-4f90-8c18-f1bc14fac4c5', 'bf02602f-6311-4aa5-a34f-af4b79d50646']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.882,Carry,,2020/2021
,,,"[8.5, 39.5]",,,,,,,,,,,,1.161137,,,,,,,,,,,,,,6322c3a7-08ce-4c6c-a068-c5a40a7b29e8,1266,,"[8.5, 37.9]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,58,Barcelona,217,"['3acde008-816e-4348-b9eb-59fc155142c9', '73b5f07d-e8ff-48d4-b301-716468683147']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:14.948,Carry,,2020/2021
,,,"[16.7, 69.1]",,,,,,,,,,,,2.660148,,,,,,,,,,,,,,73e69e8c-dc2b-4cd5-9a88-dbb029d98cf8,1269,,"[15.0, 64.8]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,58,Barcelona,217,"['2682a62b-cdba-4fb0-ac8a-4fbc372053dc', 'cde02bcb-dc81-4f6b-83f6-284b87783ed4']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.399,Carry,,2020/2021
,,,"[72.9, 18.6]",,,,,,,,,,,,0.313733,,,,,,,,,,,,,,da2d3a82-ef25-43fa-b8bc-38a881090872,1274,,"[74.0, 17.1]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Right Center Forward,59,Villarreal,222,"['271e9a4b-94d9-4ad3-b2b2-4c5950ab4175', '40decca6-9497-4e44-a577-35503a7eb7a9', '7a2cbdb3-300f-46c7-9098-025d7317f711']",45,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:45.180,Carry,True,2020/2021
,,,"[65.5, 73.2]",,,,,,,,,,,,0.499427,,,,,,,,,,,,,,d8ab5c3b-74ea-4b9b-90f9-98cd0b966cf4,1278,,"[65.5, 73.2]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,60,Barcelona,217,"['a00aa9c2-1188-462d-affe-3097fb69f62b', 'feb009c1-e889-4573-954e-a62053fbd998']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:57.746,Carry,,2020/2021
,,,"[71.7, 67.0]",,,,,,,,,,,,1.346175,,,,,,,,,,,,,,fa115804-c337-432f-929b-8c645b13e407,1281,,"[70.5, 65.0]",3773689,30,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,60,Barcelona,217,"['6124e70c-a0b7-4e7b-aaa0-56c373852238', 'bcabb0ab-925f-48b6-909e-c5a61e31b39d']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:58.853,Carry,,2020/2021
,,,"[31.2, 17.3]",,,,,,,,,,,,0.327285,,,,,,,,,,,,,,f713255d-e8c2-4b0a-89ce-28503e866897,1287,,"[33.3, 16.8]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,61,Villarreal,222,"['5edf743e-0d19-48b2-a6b0-6ebdf98cfa89', '6058a556-9391-4cc1-af48-193033d2add8', 'b282fa6f-86c3-491d-ac42-73aa9b76a2bd']",2,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:02.880,Carry,True,2020/2021
,,,"[34.7, 15.7]",,,,,,,,,,,,1.530284,,,,,,,,,,,,,,f983a9a6-6f37-4f2a-be29-4f625f9385ae,1291,,"[35.8, 25.2]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,61,Villarreal,222,"['06fd95d2-c8d7-4f04-9cb3-f5a40d1d41ed', '2e1755fa-f78b-42d0-a026-f740846a8f0b', 'ba9aab7c-f1b9-431c-8de8-3a247465f369']",4,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:04.138,Carry,True,2020/2021
,,,"[29.9, 6.5]",,,,,,,,,,,,0.559055,,,,,,,,,,,,,,32273a82-fe32-4e5c-a27b-8d0bc5d029f6,1295,,"[30.5, 7.1]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,61,Villarreal,222,"['44d50123-1158-4048-a5f7-055a2221d88f', '57c8d140-cf4a-4592-abc1-e2c17444e119', 'e9197c05-a79b-4a6b-a345-1d2e6230910c']",6,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:06.505,Carry,True,2020/2021
,,,"[15.5, 5.5]",,,,,,,,,,,,0.924336,,,,,,,,,,,,,,e4ddbe7c-d73d-40fd-bf15-1a761a613036,1300,,"[16.4, 10.2]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,61,Villarreal,222,"['1bac9d73-dd62-4ca8-a590-c4bbaa4066e5', '44423564-491b-451d-8a45-98c4609a37c2', 'bf826082-cba9-4347-8af4-dd0520564c8d']",8,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:08.605,Carry,True,2020/2021
,,,"[7.2, 4.9]",,,,,,,,,,,,2.141201,,,,,,,,,,,,,,1e7250a7-34f8-42e7-9ee7-abf224b86c18,1305,,"[7.2, 4.9]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,61,Villarreal,222,"['5a8c7147-147a-40de-bfb7-738cc07f6938', '6ec45186-1f19-482e-aa53-8fd65bead7bf', 'dc3df717-7a5b-42f6-9d2f-85ee94dd9f4f']",11,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:11.540,Carry,True,2020/2021
,,,"[48.8, 34.0]",,,,,,,,,,,,1.069086,,,,,,,,,,,,,,929161e3-38a5-4cf7-97b3-9d6ceb9d9d0e,1314,,"[47.5, 36.1]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,61,Villarreal,222,"['45957d9d-cea6-4619-90e8-94d0d0cfffa7', '49cda08e-4a4c-4f0e-af49-9394849967d1', '7d128023-1ed2-4d89-8808-f8dd68e01389']",19,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:19.452,Carry,True,2020/2021
,,,"[78.4, 53.6]",,,,,,,,,,,,3.819294,,,,,,,,,,,,,,d9b9f21a-8feb-4f96-a2f2-38b6b677ca76,1319,,"[52.8, 50.6]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,61,Villarreal,222,"['70190e83-af36-419d-9235-ce9ddd7bf64e', 'd9d90010-cc63-4126-a104-1a5e56542bfd']",23,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:23.208,Carry,,2020/2021
,,,"[99.2, 59.6]",,,,,,,,,,,,1.215499,,,,,,,,,,,,,,df84a40d-c04f-42e3-a297-56f6a7ac9ce8,1322,,"[92.8, 59.1]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Marcos Foyth,21081.0,Right Back,61,Villarreal,222,"['7f78c4e0-a91e-43dc-842d-506c4d13ea10', '8383ad24-2a4b-42d8-bdcd-32913cc0b7c0', 'be94404d-ca9a-4a24-8353-74959891ed98']",28,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:28.242,Carry,True,2020/2021
,,,"[85.3, 67.1]",,,,,,,,,,,,1.627357,,,,,,,,,,,,,,15d1a4f0-0019-4c0f-9a0f-affd5915822b,1327,,"[89.4, 69.1]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,61,Villarreal,222,"['1010f5a8-107e-412f-ae5d-24c5f5d19d01', '9c52fc41-9f3b-4ffa-9452-ca1a3f4595fd', 'aa02bca3-bc7c-4d7d-8728-4573c0e1c67c']",31,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:31.412,Carry,True,2020/2021
,,,"[63.0, 49.1]",,,,,,,,,,,,5.827695,,,,,,,,,,,,,,303e8382-c034-44f9-a701-12f4a67c4e45,1331,,"[57.7, 56.3]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,61,Villarreal,222,"['4fc14950-e831-4d64-bba2-d7caf14a5a14', '54bf02ac-c304-4aaa-b0df-1ed554cbd68f']",35,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:35.510,Carry,,2020/2021
,,,"[85.1, 42.8]",,,,,,,,,,,,0.124755,,,,,,,,,,,,,,2e66df44-dcbd-4bda-9f52-19df79d4c3a7,1334,,"[85.1, 42.8]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Midfield,61,Villarreal,222,"['75eca8b6-4f17-47f2-ab66-e6127af2966e', '9fffb149-88fd-45a2-a09e-3aa9aed4fe2d']",42,,,,,,,,,,,,,,,,,,Villarreal,222,00:31:42.979,Carry,,2020/2021
,,,"[23.8, 25.1]",,,,,,,,,,,,1.929664,,,,,,,,,,,,,,a6500885-de8b-4d94-86e8-35262df7b71f,1338,,"[20.9, 25.5]",3773689,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,62,Barcelona,217,"['27605283-2da4-4000-ba72-67068f103eb0', '961c1d5b-1bcd-4dcb-9143-95954a84ceb8', 'cfac9b9f-504f-47f4-8215-9fbe41152fe4']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.350,Carry,True,2020/2021
,,,"[80.3, 72.3]",,,,,,,,,,,,2.977937,,,,,,,,,,,,,,2d3b4ef1-dd6e-49b6-b812-d4be48cf0df9,1345,,"[65.2, 70.7]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,63,Barcelona,217,"['03b95637-9996-452f-aa03-ab33e9dc40f4', 'f1de75a5-bfec-43bf-a46b-23defa597872']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:19.846,Carry,,2020/2021
,,,"[75.0, 58.5]",,,,,,,,,,,,3.132983,,,,,,,,,,,,,,b14b5c12-c51b-46ee-ad31-e5f690bc31f2,1350,,"[80.3, 67.2]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,63,Barcelona,217,"['27c1c66d-3ea8-4299-a32d-67a4a42454fa', '372d1253-f4f0-4db7-9e27-d56eede4f2da']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:24.546,Carry,,2020/2021
,,,"[71.9, 70.5]",,,,,,,,,,,,1.057928,,,,,,,,,,,,,,31790d4d-eca1-4897-9457-4f00588e5624,1353,,"[71.3, 70.5]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,63,Barcelona,217,"['32c45748-15a4-4fdf-991f-fd7c997a922b', 'aa278311-a4b6-47e3-bca9-ea0738e40e5e']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.103,Carry,,2020/2021
,,,"[82.3, 75.6]",,,,,,,,,,,,0.628975,,,,,,,,,,,,,,4f900bc7-0d36-4698-b2bb-b67c75d41f6f,1356,,"[82.3, 75.6]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,63,Barcelona,217,"['12a6cfc4-4170-4e5d-a774-e56d40bf90f0', 'fd84102a-a99b-4c34-a0a9-ea9c7ec5d3e4']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.235,Carry,,2020/2021
,,,"[82.1, 64.4]",,,,,,,,,,,,0.861368,,,,,,,,,,,,,,2cba5e96-49f3-453e-bf26-2aa108e56ad5,1359,,"[81.7, 66.6]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,63,Barcelona,217,"['2fb09db2-37c6-4c30-bbfd-80d0ce00b195', '96dc25a7-7ddb-4684-9b21-e26c6c295d81', 'e3ed70cd-a98d-4c9c-be5f-42b6ac7e2ba0']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:32.586,Carry,True,2020/2021
,,,"[83.8, 53.2]",,,,,,,,,,,,0.235623,,,,,,,,,,,,,,d8d68a6e-5ed1-4314-b67f-bfb3fa975185,1364,,"[85.4, 54.9]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,63,Barcelona,217,"['4a06ee62-15d4-4731-8963-39f28dbb30f6', 'ba7c95cb-034e-459d-a2b3-02f669ad1c87', 'd5e29e37-43b3-480e-823b-18931fc72000']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.300,Carry,True,2020/2021
,,,"[79.0, 47.9]",,,,,,,,,,,,0.841612,,,,,,,,,,,,,,fa59b9bd-c7e9-4f6e-9195-67b945d86b37,1367,,"[77.8, 49.6]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,63,Barcelona,217,"['49f3f93d-715f-4c6e-82cf-0eae7d084747', 'ea91e376-021b-49fc-8ece-dd0c59b609b1']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.279,Carry,,2020/2021
,,,"[110.8, 12.8]",,,,,,,,,,,,1.245383,,,,,,,,,,,,,,48957ebc-9d8e-4bda-a22c-6c85fd2e88f4,1370,,"[105.9, 14.1]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,63,Barcelona,217,"['39986b1a-694d-4623-a889-9ddf76185c8d', 'de0ed6a6-6756-4301-8f37-8bb797d646ea']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.927,Carry,,2020/2021
,,,"[112.1, 31.6]",,,,,,,,,,,,0.82743,,,,,,,,,,,,,,fa25ed3c-0dd4-4ab1-8b9e-fda64fd91673,1373,,"[110.8, 34.6]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,63,Barcelona,217,"['7b96570a-b3ec-4532-ba1c-8be43c27e95b', 'e7595dd2-8ac6-448a-8f76-f4bfc8c98865']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.088,Carry,,2020/2021
,,,"[20.4, 42.0]",,,,,,,,,,,,0.018174,,,,,,,,,,,,,,d1aa93ca-29e1-4781-a9c5-8ea31f88e91a,1379,,"[20.4, 40.2]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,64,Villarreal,222,"['40f6e83b-8c4b-49cc-a573-ddc2c2a6a9b0', '428913ce-4f34-4664-bb11-b760849f3787', '69a8230a-c410-4861-9f19-bf4396f0dab7']",44,,,,,,,,,,,,,,,,,,Villarreal,222,00:32:44.935,Carry,True,2020/2021
,,,"[40.4, 41.8]",,,,,,,,,,,,1.474374,,,,,,,,,,,,,,4216f2f2-b440-4a3a-88e6-fd21d976ec02,1383,,"[43.1, 39.8]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,64,Villarreal,222,"['38b404bb-5095-4a38-892c-2806ad74811f', '6e2b3e6d-d3a9-4eeb-8f3d-a0f122ab1487', 'e7aae25f-b9a1-4e75-97df-1df09569a915']",46,,,,,,,,,,,,,,,,,,Villarreal,222,00:32:46.265,Carry,True,2020/2021
,,,"[35.8, 52.6]",,,,,,,,,,,,0.668226,,,,,,,,,,,,,,605ac7b0-a025-44aa-a136-7a5a2dc28033,1386,,"[33.1, 50.2]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,64,Villarreal,222,"['54aeb2ee-2c9e-4841-bb78-c5cc59e045ae', 'd8451f69-824d-46c6-8b87-349404056a35']",48,,,,,,,,,,,,,,,,,,Villarreal,222,00:32:48.808,Carry,,2020/2021
,,,"[86.1, 53.0]",,,,,,,,,,,,5.687994,,,,,,,,,,,,,,fe6821b7-3527-4a89-851c-fe6eb5511997,1389,,"[53.1, 68.3]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,64,Villarreal,222,"['027f7073-6362-4957-bfb8-7916d37793cb', 'e03c0934-9a80-4677-a13f-9e6b6d6743e2', 'f55069a9-5a3b-428d-80e1-bc2daeb7c8b0']",50,,,,,,,,,,,,,,,,,,Villarreal,222,00:32:50.839,Carry,True,2020/2021
,,,"[10.6, 30.6]",,,,,,,,,,,,2.61,,,,,,,,,,,,,,2be8fd58-8dda-4d4f-ad0d-8942b7e70b6f,1394,,"[8.5, 34.8]",3773689,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,"['40902a49-283a-4b6c-9242-7a32b2c43fe4', '70b230a3-a9dc-46d0-b421-808923a1a52b']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:58.432,Carry,,2020/2021
,,,"[30.4, 15.7]",,,,,,,,,,,,2.871509,,,,,,,,,,,,,,9e87515d-5a06-4cd8-99de-351d929d9927,1397,,"[21.2, 20.5]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,65,Barcelona,217,"['30ae877d-f7b3-4992-82a5-d4a57636b384', '322417ff-a991-4a09-9604-20cf10681e7c']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.103,Carry,,2020/2021
,,,"[37.1, 16.7]",,,,,,,,,,,,1.761814,,,,,,,,,,,,,,29776cb7-c160-40e9-a006-8f65fa4df108,1400,,"[41.5, 20.5]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,65,Barcelona,217,"['2ba12623-0841-467c-8daf-2bf0edee208f', 'b5279a01-b455-4460-8268-a0cd1a2c6acf']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:06.844,Carry,,2020/2021
,,,"[36.6, 26.7]",,,,,,,,,,,,2.415412,,,,,,,,,,,,,,242a8342-ef1d-467f-8bbd-8deea7614391,1403,,"[35.2, 25.7]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,"['45e0e01c-74ec-439f-80ab-942cf0bca91c', 'c10060b3-319b-402f-a081-49791b0940fe']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.028,Carry,,2020/2021
,,,"[37.3, 49.6]",,,,,,,,,,,,0.637623,,,,,,,,,,,,,,0a3ca56c-50c0-4403-9de1-9b3b3e4cc006,1406,,"[35.3, 49.9]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,65,Barcelona,217,"['3d956d34-3a17-464c-83f7-a9b3ced68d13', '4576b21f-5a7a-4aab-b554-904f42c76b97']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.605,Carry,,2020/2021
,,,"[45.2, 52.5]",,,,,,,,,,,,1.298511,,,,,,,,,,,,,,aa697be7-07c4-484d-aeaa-d7a3d3651869,1409,,"[45.2, 52.5]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,65,Barcelona,217,"['0cb3ae8a-66b7-4c1f-aed2-626a3eb11d21', '4b25dd0a-5d5d-4700-938a-053ce21bd7f8']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.998,Carry,,2020/2021
,,,"[75.8, 64.0]",,,,,,,,,,,,3.1935,,,,,,,,,,,,,,78ef8586-7e25-4275-805e-f2148e751fda,1412,,"[65.8, 56.0]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,65,Barcelona,217,"['2f9d915c-0106-4dc8-bb29-07f8e8b910bd', '66f142f9-4a8f-4d6c-948c-dc96191dfc46']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.446,Carry,,2020/2021
,,,"[93.9, 47.7]",,,,,,,,,,,,3.0683,,,,,,,,,,,,,,968b68ea-0d39-4e74-b229-5d0e22413812,1415,,"[76.1, 53.8]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,65,Barcelona,217,"['7fe2e84f-2e89-47cd-a697-75605e94ea45', 'd9bdba15-1423-4ae0-91a8-d53901da2c66']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.034,Carry,,2020/2021
,,,"[102.8, 13.2]",,,,,,,,,,,,0.98483,,,,,,,,,,,,,,9a92c89e-7413-434d-8e06-9366b37748ad,1418,,"[99.9, 14.7]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,65,Barcelona,217,"['a17d95a3-d63c-47b0-94f5-edae452b9e5a', 'daab5ccf-5d3c-4699-be5a-4998a2f176f3']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.359,Carry,,2020/2021
,,,"[86.2, 30.4]",,,,,,,,,,,,9.00145,,,,,,,,,,,,,,bb60d01f-5c29-4413-9e9d-cf3d2b621f44,1421,,"[101.1, 23.4]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,65,Barcelona,217,"['52e5d11c-8b56-4b36-8dbc-a1ee1b64e34a', 'ad065888-0f0e-485a-860a-95387a9947aa', 'd87d5bb7-1521-416e-a352-99cdde099759']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.086,Carry,True,2020/2021
,,,"[83.1, 37.7]",,,,,,,,,,,,2.731023,,,,,,,,,,,,,,faf71105-f330-42c0-86c2-ed51f568a325,1425,,"[83.6, 33.4]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,"['75961d72-6377-4b0e-8ac2-836302ebd28a', '91fc97b2-ff8c-450e-8b77-06c887939091']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.915,Carry,,2020/2021
,,,"[81.7, 52.0]",,,,,,,,,,,,0.827406,,,,,,,,,,,,,,a4f546fb-e33f-40f8-af52-452f53d9182b,1428,,"[80.7, 51.1]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,65,Barcelona,217,"['59a218c7-6eed-41fd-b8c3-74660ef327fa', 'eef7f02d-2163-4ba4-8f09-27c533c4c6f3']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:44.724,Carry,,2020/2021
