bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[71.6, 54.4]",,,,,,,,,,,,,0.119979,,,,,,,,,,,,,,1f584593-d3dc-4db3-a38c-736576b7dee1,45,,"[71.1, 53.2]",69231,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Barral Torres,26248.0,Left Center Forward,5,Sporting Gijón,1041,"['b566307d-8168-4d2e-9f52-658f7528c541', 'fc31131d-b246-44d1-921e-9e2a4612d012']",41,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:41.519,Carry,,2008/2009
,,,"[62.2, 6.3]",,,,,,,,,,,,,0.1114,,,,,,,,,,,,,,bf21970c-0dc0-4f48-a121-567fcbeb64d8,50,,"[62.2, 6.8]",69231,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,5,Sporting Gijón,1041,"['1377a77f-e685-4c82-adde-4a6a78e336e6', '5760e4d0-ac24-4e09-ade1-630369b04565']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.569,Carry,,2008/2009
,,,"[68.2, 62.9]",,,,,,,,,,,,,0.626981,,,,,,,,,,,,,,bb1490a3-36b0-4c24-a8ea-4fa1b4262338,56,,"[67.1, 62.4]",69231,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Barral Torres,26248.0,Left Center Forward,5,Sporting Gijón,1041,"['07004c48-62ae-45f1-9e93-fd5fc146df18', '08910a56-5bde-42be-a0d0-d830fc11bdc1', '4bea2b0a-1d0a-4502-b730-5d10e2d7d305']",45,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:45.720,Carry,True,2008/2009
,,,"[74.0, 79.3]",,,,,,,,,,,,,2.514797,,,,,,,,,,,,,,70fb6264-b869-4fe8-97aa-e60f731263b8,60,,"[71.6, 78.8]",69231,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,5,Sporting Gijón,1041,"['9523772a-06e2-4a10-96bb-56dceb33aa59', 'cc0d9b2b-7f6c-4438-afc2-519e289315a3', 'cd4824a7-e819-4743-b63b-c7c29fdff721', 'f24f75f0-c572-4ec6-aebd-258dd497100c']",48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:48.212,Carry,True,2008/2009
,,,"[55.4, 21.9]",,,,,,,,,,,,,2.2111,,,,,,,,,,,,,,ea744d4e-86c5-45cb-a945-62744e12305e,70,,"[52.8, 31.8]",69231,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,7,Barcelona,217,"['237e63eb-4755-498e-ae8b-d6559fc5d5c7', '70d4bcf8-80a0-46b5-8475-112e09a535b2', 'c78f14f9-1f76-4366-9963-a35a2b8f904c']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.302,Carry,True,2008/2009
,,,"[68.7, 5.8]",,,,,,,,,,,,,2.3727,,,,,,,,,,,,,,91139ca1-3ce0-4318-9504-f094b7fa558b,74,,"[69.4, 4.4]",69231,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,7,Barcelona,217,"['18abb4a1-7fc1-4044-b5c3-ae6b2c24ac9b', '5a7b951a-20ef-4346-8224-12bccc3b4d11']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.883,Carry,,2008/2009
,,,"[91.8, 38.3]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,e7c0a1bb-0e5a-431f-a779-29da13c7e933,79,,"[93.0, 39.6]",69231,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,"['7a6ed933-c340-4222-a872-9de4245037a6', '93d691ea-8b01-4b6f-aaf0-1bc009837ee6']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.507,Carry,,2008/2009
,,,"[114.3, 22.5]",,,,,,,,,,,,,0.7613,,,,,,,,,,,,,,2d6dd172-fe68-4b27-8b2c-ee0cff0abe9c,82,,"[112.3, 21.9]",69231,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,7,Barcelona,217,"['05a2daeb-0900-401a-b283-9d08f743c839', 'd2dad6ad-eb3a-4eec-811f-0edbf12c1a6a']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.888,Carry,,2008/2009
,,,"[70.4, 44.2]",,,,,,,,,,,,,1.393,,,,,,,,,,,,,,b6291a60-ce2b-4843-9a22-b59efc1852ef,88,,"[69.2, 44.9]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,"['0ba8ff7a-6a05-41ed-bfd6-b1faf5d6bde2', '330dbd07-0f5f-49bf-90f5-f37145ece0e4', '476c66af-345d-4cda-a7a3-b65adc00a3be', '8ec9a389-082d-4156-8499-89af2e05d3a4']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.440,Carry,True,2008/2009
,,,"[63.1, 53.6]",,,,,,,,,,,,,2.1548,,,,,,,,,,,,,,9c86b21d-78eb-4706-90ac-bfef88bf8b8c,93,,"[70.4, 56.2]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,"['6219f89a-a980-4911-83f6-67b165fd41b3', 'a2849814-a52e-46af-bc37-2ca50a5b91ff']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.577,Carry,,2008/2009
,,,"[71.3, 74.8]",,,,,,,,,,,,,1.6305,,,,,,,,,,,,,,7b687da7-61a6-42f1-943f-108aa826313d,96,,"[70.6, 75.8]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,"['954baea6-e7de-4bff-81b7-3fa2fbfa13ac', 'cecd9b56-de69-40b8-9b71-ebdf9c4576a4']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.134,Carry,,2008/2009
,,,"[62.7, 64.6]",,,,,,,,,,,,,1.3114,,,,,,,,,,,,,,1be7cb2d-a9ab-4240-9328-f9544e19ec34,99,,"[62.7, 64.7]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,"['1fd6978d-cc26-4371-a5de-ea43881395a8', '7bdafd77-3eae-4d76-8071-3d4fae8e9cf7']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.027,Carry,,2008/2009
,,,"[55.4, 26.0]",,,,,,,,,,,,,0.8639,,,,,,,,,,,,,,ce334698-0bec-4881-9a91-1f296a8920c1,102,,"[51.1, 29.9]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,10,Barcelona,217,"['6775da10-1c89-4d60-848d-14e6add46b44', '9efbff95-5064-459b-888c-75ac8382ef45']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.028,Carry,,2008/2009
,,,"[67.2, 3.8]",,,,,,,,,,,,,3.5949,,,,,,,,,,,,,,dd66187a-19da-4d57-99bd-2081986942f0,105,,"[65.8, 3.3]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,10,Barcelona,217,"['a0c2ad9e-96f9-46f5-a458-ffd1729639c8', 'e04e6995-a325-436e-9200-6de91bad177c']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.147,Carry,,2008/2009
,,,"[49.2, 19.6]",,,,,,,,,,,,,1.940778,,,,,,,,,,,,,,86200ff0-1f99-441c-81ff-4f43f72bffb5,108,,"[49.2, 18.8]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,10,Barcelona,217,"['1cc35fcb-e30b-4634-b399-0edc1441f8f1', '7c38d923-6b97-4a55-87f5-1cf7ed32527b']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.299,Carry,,2008/2009
,,,"[53.5, 55.2]",,,,,,,,,,,,,2.742383,,,,,,,,,,,,,,a604c04b-53cd-423a-8c31-84d7f751bcd8,111,,"[49.1, 53.6]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,10,Barcelona,217,"['5054b68a-9679-4fde-b6e5-9d882afac635', '913c6407-1ed7-4c16-a660-91452e2c551f']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.719,Carry,,2008/2009
,,,"[49.8, 30.7]",,,,,,,,,,,,,1.136549,,,,,,,,,,,,,,db4f92d4-9b25-4d1f-8f48-14079d46ec93,114,,"[49.8, 30.9]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,10,Barcelona,217,"['1636c3cb-8753-4ce4-b54c-2e57c4f1b043', '9ffaf8bc-f1df-4b69-acae-9ea2439a372f']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.284,Carry,,2008/2009
,,,"[65.8, 9.4]",,,,,,,,,,,,,1.9031,,,,,,,,,,,,,,13686f5b-efb7-4bef-8fa1-05a09d12890b,117,,"[65.8, 20.2]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,"['4a7fa95d-3b14-4743-9f92-4b3e3596e962', '784dc150-7e8a-4591-ae95-307943e29d8a', 'f02bd243-e8cd-491f-adcc-513bc6b92ef6']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.418,Carry,True,2008/2009
,,,"[73.7, 3.4]",,,,,,,,,,,,,0.1403,,,,,,,,,,,,,,0bb3a866-da2b-4fed-8bd0-c3644f3e91bf,121,,"[73.7, 3.3]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,10,Barcelona,217,"['52ee432b-8b88-40b6-87d7-f4cf15824a4e', 'c483fff9-f171-47e8-8c0a-ef2256b16870']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.716,Carry,,2008/2009
,,,"[15.7, 60.8]",,,,,,,,,,,,,0.999886,,,,,,,,,,,,,,ea1680ca-c110-4da1-a61f-3b8e454b1bdd,127,,"[17.6, 60.2]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Autet Serrabasa,26250.0,Right Center Back,11,Sporting Gijón,1041,"['05972f04-ec0d-4391-9ef7-d302aaa57c99', '4b02d0f4-78f5-4610-9d67-b2aed9aaef20', 'a055d3d8-9037-47f3-aa37-b3bbeca74813', 'bc3502bd-c254-4ad8-a86f-d7e1161d98ab']",49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:49.982,Carry,True,2008/2009
,,,"[28.7, 57.8]",,,,,,,,,,,,,3.357283,,,,,,,,,,,,,,059ad866-714b-4c98-8f56-47c2c6726ce5,130,,"[15.7, 60.8]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Autet Serrabasa,26250.0,Right Center Back,11,Sporting Gijón,1041,"['015167c3-3d3d-4cad-b911-0dc3ea0a7434', '49f9317c-d8af-4b84-9b8f-b536fc658a20', 'a055d3d8-9037-47f3-aa37-b3bbeca74813', 'bc3502bd-c254-4ad8-a86f-d7e1161d98ab']",50,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:50.982,Carry,True,2008/2009
,,,"[60.7, 57.6]",,,,,,,,,,,,,0.328726,,,,,,,,,,,,,,b09a4b15-0e93-4aa5-b693-404bb0616d91,134,,"[62.5, 57.8]",69231,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,11,Sporting Gijón,1041,"['363ce0bd-b754-4d24-8f3f-481cc0351811', '4ce3856f-f352-4acd-873d-897c51abc434']",56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:56.733,Carry,,2008/2009
,,,"[68.2, 66.6]",,,,,,,,,,,,,0.2125,,,,,,,,,,,,,,aab33ece-3cc3-4036-aeb2-13d3b2746293,140,,"[70.4, 68.0]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['1a1a67e8-8876-4415-96d7-501b78db1421', '66a7aa06-985d-43fa-a0fa-dc3cf5c81b87', '99d8770e-480b-4bc8-a041-3a586b779c2b']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.928,Carry,True,2008/2009
,,,"[72.8, 69.5]",,,,,,,,,,,,,1.9271,,,,,,,,,,,,,,3e8fc572-7e7a-4625-99a6-364580321235,144,,"[68.9, 51.6]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,"['13e7bc15-28b9-40ff-91d0-059adc60aabe', '7c53ed12-42ca-4ca6-a050-75a4c02e2251', '998d7bdb-41e5-405f-93cb-742b044bed2d']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.534,Carry,True,2008/2009
,,,"[68.7, 65.4]",,,,,,,,,,,,,0.3482,,,,,,,,,,,,,,536520e6-595f-4e05-b9ac-da42f1f4feb2,148,,"[72.6, 72.8]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['123f9fb8-98b9-46f9-913d-58e6f35d23ee', '4933cb30-b9fd-4bc6-b6bb-9afcddf47585', 'a49fa3a1-21db-475b-b7a2-f580523faf96', 'c41b3891-fc80-482e-bd29-36f8e958b484']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.998,Carry,True,2008/2009
,,,"[67.7, 63.5]",,,,,,,,,,,,,1.3278,,,,,,,,,,,,,,e9c04f91-026e-42c1-b7a5-32d0e3e83c3d,151,,"[68.7, 65.4]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['0976b658-903b-429e-b357-f3ab92beed60', '123f9fb8-98b9-46f9-913d-58e6f35d23ee', '452172fb-8262-47d0-b5e9-3635919e2294', '4933cb30-b9fd-4bc6-b6bb-9afcddf47585']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.346,Carry,True,2008/2009
,,,"[70.2, 62.9]",,,,,,,,,,,,,0.070436,,,,,,,,,,,,,,3397fecd-3035-426c-949d-4741a4fa1f8b,156,,"[67.7, 63.5]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['41e8ce16-041f-4c12-a102-4a50857500e2', '452172fb-8262-47d0-b5e9-3635919e2294', 'bd90a95d-a40a-4487-81fa-947daf97d558', 'c32bf524-08a7-4574-9499-2e81ca464c8a']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.674,Carry,True,2008/2009
,,,"[84.1, 49.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,2ff3ff4a-bee3-437a-a645-0acaef6d7fd2,162,,"[70.9, 61.5]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,"['9fe1680d-05ed-4e22-8240-3e0ffc92c333', 'df4ab5f6-f24a-4015-a241-35e8a16521fb']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.467,Carry,,2008/2009
,,,"[88.7, 40.7]",,,,,,,,,,,,,1.5244,,,,,,,,,,,,,,800505c8-ef3e-4f07-b6a1-b620fba6028f,165,,"[78.6, 45.9]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['24814a74-046a-4d5f-bad8-16133e047777', '8a156fde-db7b-4fac-bd48-a29bf90902d4']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.178,Carry,,2008/2009
,,,"[65.6, 35.0]",,,,,,,,,,,,,2.9989,,,,,,,,,,,,,,feaa6a6f-f072-4a53-89ce-fef6238a6cb2,170,,"[74.5, 39.1]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,"['564ebcd6-c8a9-4c47-a7ae-184b290f7210', '909731e8-97c3-4d7a-b58b-de0cd9bd4bf8']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.675,Carry,,2008/2009
,,,"[75.0, 55.2]",,,,,,,,,,,,,2.4696,,,,,,,,,,,,,,fbda05c3-5ca9-4c3d-b0db-e0e73ba8fdb9,173,,"[67.2, 54.7]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,"['1f70739b-b206-412c-b031-14d38bd347fb', '36f97f0b-e076-48e4-b1d9-78dabf373237']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.314,Carry,,2008/2009
,,,"[84.9, 40.7]",,,,,,,,,,,,,0.7226,,,,,,,,,,,,,,635dc474-464e-44a6-b17f-a66b465cd1eb,176,,"[86.3, 40.8]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,12,Barcelona,217,"['24227163-16b9-4e9e-85ad-e0e910c3ca55', '5257f707-8d3a-4e9a-bf6f-45487218fa06']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.640,Carry,,2008/2009
,,,"[79.8, 30.9]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,,e49d4bdc-a4b6-4ed2-89f4-4d54af65e50d,179,,"[79.8, 30.9]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,"['6529cddd-28a3-490b-a56f-aa4a6c0586d0', 'e02207a7-a947-4296-b3bb-837f5e29c208']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.184,Carry,,2008/2009
,,,"[99.3, 22.9]",,,,,,,,,,,,,2.9163,,,,,,,,,,,,,,8fd07d56-6f63-4aed-a342-8033bd14f4c0,182,,"[92.1, 25.5]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['24db6a47-5fe2-4151-8dfd-9dd664a8e145', 'e67af0cb-9c60-4141-ac63-f3525ffc151f', 'f5490636-bfa7-43a3-98c1-57a8aee88bb1']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.016,Carry,True,2008/2009
,,,"[100.6, 19.8]",,,,,,,,,,,,,0.766924,,,,,,,,,,,,,,de6628f8-734d-4b04-9d8d-3da0eba47be3,186,,"[99.3, 22.9]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['03c5e868-a3ce-4cef-8d9b-e091c57e465e', '070693f8-4b50-4b24-8931-16f915085d12', 'f5490636-bfa7-43a3-98c1-57a8aee88bb1']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.932,Carry,True,2008/2009
,,,"[105.1, 12.1]",,,,,,,,,,,,,1.8013,,,,,,,,,,,,,,8336974f-ce9e-47d1-842b-04851d11d8fa,189,,"[104.4, 12.1]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,12,Barcelona,217,"['8cabc0af-6ccc-45d2-ae26-46c49726b0ce', '8cd2ebcf-6e12-48bf-907e-2c13e093df21']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.016,Carry,,2008/2009
,,,"[96.6, 16.2]",,,,,,,,,,,,,2.1051,,,,,,,,,,,,,,8e1f405a-e2c0-4a47-8ca8-5253a657b1f7,192,,"[95.2, 6.2]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['2d7d7e84-2b60-4343-87fb-05626e77aea7', 'bab66b60-a6c1-4160-92b7-70a39bfb8292']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.649,Carry,,2008/2009
,,,"[90.4, 38.8]",,,,,,,,,,,,,2.6795,,,,,,,,,,,,,,6991a685-9f3c-41da-80be-89b79ec5066d,195,,"[92.5, 28.7]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,"['28c1ce31-a865-45f7-8db4-3c9e1b0a90cf', '4f91a2d6-7641-4f30-96ff-db57718c9f0a', 'dc6cd1f2-1dc9-447a-ab41-ec80f98bca31']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.366,Carry,True,2008/2009
,,,"[86.0, 55.2]",,,,,,,,,,,,,0.58205,,,,,,,,,,,,,,9ff1a091-4e10-40ea-928f-929e26fe28dd,199,,"[86.8, 55.3]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,"['5f6749a0-a2a5-4890-86c5-210bb21f849b', 'd7e4405d-c26d-4155-a2c2-6899a5f03497']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.164,Carry,,2008/2009
,,,"[93.8, 46.8]",,,,,,,,,,,,,0.7746,,,,,,,,,,,,,,cf5d5ed8-84d0-42a1-a72c-85a8cb1cd8e9,202,,"[93.3, 42.0]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,"['35ce411d-094f-4cfa-9d8b-3783ce94bfb5', '4df1a1c1-f94e-4cd4-b72f-09b664ac80dd', '5a1d342d-7a10-4fca-93ce-9c8071092535']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.312,Carry,True,2008/2009
,,,"[104.2, 43.9]",,,,,,,,,,,,,0.6522,,,,,,,,,,,,,,a65ebeb7-f1b4-4900-a5cf-0a973ee14988,206,,"[102.5, 43.9]",69231,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['bef22837-295a-4024-87b8-dca8ae45684e', 'e502c881-715f-4a6c-8666-71788de78fe7']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.835,Carry,,2008/2009
,,,"[64.9, 57.4]",,,,,,,,,,,,,1.029008,,,,,,,,,,,,,,39c1e58e-8cbd-4c52-9c10-8378643cb19a,220,,"[66.1, 54.2]",69231,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Sastre Reus,26244.0,Right Back,13,Sporting Gijón,1041,"['47e29b34-512a-4327-822b-1b91e9b5be63', '6c987272-0cc5-478b-9b73-bb92f4bd3759', 'eeea6633-49cb-48d2-8350-7164226f44f8']",21,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:21.337,Carry,True,2008/2009
,,,"[54.8, 59.1]",,,,,,,,,,,,,1.284142,,,,,,,,,,,,,,a11b6697-24d3-456d-b721-5dc5f33450cb,227,,"[54.3, 61.5]",69231,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Miguel Marcos Madera,16478.0,Right Defensive Midfield,15,Sporting Gijón,1041,"['54b3b1db-62ee-4b33-a586-afc9cbe46619', '84900b10-20b5-4de0-8608-558689bdb669']",39,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:39.813,Carry,,2008/2009
,,,"[72.3, 53.2]",,,,,,,,,,,,,0.103784,,,,,,,,,,,,,,839bef9b-fea7-4bd4-b99b-c36786f2ff2c,230,,"[72.1, 53.2]",69231,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Diego Castro Giménez,26252.0,Left Midfield,15,Sporting Gijón,1041,"['51629009-c391-401f-b50c-96cbb350ac8d', '6bafe750-967b-4325-bb67-f29bfd89fa18']",41,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:41.883,Carry,,2008/2009
,,,"[52.1, 27.3]",,,,,,,,,,,,,2.6733,,,,,,,,,,,,,,fa89675f-6793-4f43-a1b0-797f8ec0e9b9,237,,"[45.7, 28.9]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,16,Barcelona,217,"['84db1bda-1006-465c-beb1-14adbf4bc9fe', 'fcea3be0-e1b3-4039-b7b7-6488f74ff90c']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.159,Carry,,2008/2009
,,,"[60.5, 19.5]",,,,,,,,,,,,,1.4725,,,,,,,,,,,,,,0180acab-9663-48ec-bd96-91a08a834790,240,,"[62.2, 14.2]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,"['8ba644e8-6c08-4350-b944-46d105b9ae18', 'aafdad77-7d14-4cea-8695-f8eaf39ac6f2']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.079,Carry,,2008/2009
,,,"[52.1, 50.6]",,,,,,,,,,,,,1.043061,,,,,,,,,,,,,,6d186b44-c019-4790-a609-79275c577de6,243,,"[52.1, 50.6]",69231,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,16,Barcelona,217,"['78834a2e-d49a-4243-8a44-4901087f8ecd', 'a4b9b24a-c608-49f8-aca7-2d3698a2ae2d']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.690,Carry,,2008/2009
