ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,675800b3-f4e6-46bb-8328-dfaa8e62ec62,3515,,"[70.7, 52.7]",267273,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,158,Las Palmas,208,['9c26671b-b508-4891-bfbe-2f13e0abcbaf'],38,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:38.592,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d05652-14ab-4347-bf2b-ea4b9c6a7ced,3518,,"[79.9, 42.0]",267273,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ezequiel Araújo,8167.0,Left Midfield,158,Las Palmas,208,['32e14884-393b-404c-a3c3-0269c8e1479a'],41,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:41.984,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb402ee9-ea43-4b21-a346-7edd108e51bb,3522,,"[67.5, 50.4]",267273,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,158,Las Palmas,208,['18ba0c71-97cd-4945-94fb-4f8d1bb992d6'],43,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:43.998,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88404b93-596f-40ec-83dd-b709bd5682ca,3525,,"[73.4, 78.3]",267273,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,158,Las Palmas,208,['401a019a-5a72-4564-845f-8e32454a4e69'],46,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:46.508,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb07da9e-506b-4f68-89e8-ac195cdf9bd1,3528,,"[65.6, 64.7]",267273,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,158,Las Palmas,208,['c690c236-038b-488a-830e-1fee10c9ff78'],48,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:48.667,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03825f77-dd23-4f11-9f62-9e864b18d283,3531,,"[72.1, 79.2]",267273,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,158,Las Palmas,208,['1c811129-925a-409f-8a5c-4dfe93258ca2'],51,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:51.082,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b4cc6f1-3d6c-4294-b9e5-13973d688097,3538,,"[69.0, 71.0]",267273,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,158,Las Palmas,208,['6501e352-bd4f-4df1-b330-40c551ed508e'],54,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:54.272,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,df499840-ce75-40ff-a323-4182ae9e3114,3541,,"[102.0, 14.9]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Garrido Behovide,26448.0,Left Back,158,Las Palmas,208,['771240b1-80f1-4893-8766-887c6b757e0e'],0,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:00.986,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ec7c514-29e4-417e-85f6-1f2fa4f5c347,3543,,"[28.7, 61.9]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,159,Barcelona,217,['2f6ae00b-b3df-48f1-81cc-17d386ecb794'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.457,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a193cc05-a211-4eed-be90-6789e8596253,3549,,"[87.9, 18.0]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,160,Barcelona,217,['6fdc07df-8054-4b67-a859-213a3fd81e14'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.361,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64da4be0-7fdf-46df-8919-9f60415f5d66,3552,,"[82.7, 8.1]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,['d4ef0488-51a1-4cf9-b892-713c91918226'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.916,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd9def2-6a6d-46a8-9dc8-88714e8b208d,3556,,"[64.8, 36.9]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,160,Barcelona,217,['8a13a620-225a-4852-89d7-05571c862f3a'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:34:49.177,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a85bef76-7446-4eac-9e13-bad09cacc5bb,3559,,"[88.8, 17.6]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,['886da077-d906-40ac-8ffa-52b445b51484'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:34:52.082,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e06425f8-fd05-42fd-af7c-5da4171e5c4f,3561,,"[25.5, 55.8]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,161,Las Palmas,208,['3c8ca932-af87-435a-a945-808e5a815ffb'],52,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:52.828,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe2abf0a-531c-4bcf-a3fd-2109532537ad,3564,,"[13.7, 46.0]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Varas Herrera,26753.0,Goalkeeper,161,Las Palmas,208,['b9b45f90-ef33-4b83-83ea-8dd1e1e53e9b'],55,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:55.062,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58dc263b-a9ce-4c02-9265-82381bc29f10,3567,,"[23.6, 35.5]",267273,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,161,Las Palmas,208,['802cc939-d8b5-4461-a847-74820dd2a09b'],57,,,,,,,,,,,,,,,,,Las Palmas,208,00:34:57.309,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af08fb5d-5aa2-4acd-8773-d225877210ac,3571,,"[54.9, 25.6]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,161,Las Palmas,208,"['96243320-9dc3-4624-8296-d8e9af8dccb7', '9cd6d40a-8e3f-450c-8d03-7a5bd5ad09c7']",3,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:03.315,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4918a44b-fe62-432b-bd4a-4b56d7b63428,3574,,"[86.0, 26.0]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ezequiel Araújo,8167.0,Left Midfield,161,Las Palmas,208,['f2b5354f-99b7-4465-b051-ee163cae9f90'],8,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:08.146,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,119908af-43c6-4036-8f46-a4ca0cc7e950,3578,,"[51.0, 42.6]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,162,Barcelona,217,['f85918f3-77b0-42da-8ea1-750faefe2873'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:35:11.006,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0897326-1d55-4134-9cb6-fe1fb621783a,3581,,"[61.9, 27.7]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,162,Barcelona,217,['af462d47-12f7-4a0b-bf33-34d468198ef3'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.500,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07033884-c7c3-4195-a6a7-49e6905a89b2,3584,,"[82.9, 6.0]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,162,Barcelona,217,['f22149b7-db29-40ab-bb4b-fc58fc2ce1fc'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:35:17.550,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e621155-2062-4ce9-813b-634c67bfd800,3587,,"[74.7, 13.6]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,162,Barcelona,217,['ef9e61c6-0185-462b-9154-691bb94abfdf'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:35:18.990,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7557130b-b8c2-4114-81bb-f082d01970f6,3595,,"[86.9, 44.1]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Barcelona,217,['efe9d21c-f0ba-4906-85e7-3372140087e4'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.469,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20a2d542-dd17-457d-aa61-02ae5469a1ff,3607,,"[95.1, 74.5]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,162,Barcelona,217,['d6913a1e-342d-4807-98dd-9b1a6951b87b'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.870,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97583e3b-5e4d-4dc2-ad08-0a02293e9449,3610,,"[82.9, 63.6]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,['45bad201-c16e-498b-8fcb-bec9ed17ee07'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:35:36.304,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc1d877a-7ecd-4661-a79d-3594901e9cea,3613,,"[74.5, 38.8]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,162,Barcelona,217,['6d359db9-bf05-47f1-9216-31b45e7b7f8c'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.638,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d55487-8dfb-4f8e-a1a0-53f4f86d849a,3616,,"[72.8, 21.2]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,162,Barcelona,217,['dff3df3c-b5e8-4283-89a0-2f68327ef5d0'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.500,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bde2ea66-77ba-4935-9122-dfd522a9a611,3619,,"[73.7, 31.9]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,162,Barcelona,217,['1564f013-cad0-49e7-97c1-a215806b8b2f'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.891,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf62956d-a2ef-477b-a8ce-e18d3aa3d8b8,3622,,"[85.2, 46.6]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,162,Barcelona,217,['570d788e-c6f6-4bf2-a50d-7db9f59d15d6'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:35:44.795,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b55b84c4-db9c-408f-81f0-fb7235d39ede,3625,,"[75.6, 61.3]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,['7ed32b1f-e12d-4097-bf20-a8ba51659a59'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.974,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa3720d-5144-437d-a5b9-164e5a1183b3,3629,,"[69.9, 48.3]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,162,Barcelona,217,"['64eb6828-3943-4282-b2a1-ca9d482e67c3', 'ded5e274-a893-4dfb-a999-291c16a9c0a8']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.503,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa3e2979-a0e2-4804-a4e1-23cb02ec9cf1,3632,,"[61.3, 34.2]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,162,Barcelona,217,['1a024bf3-e784-44cc-80d3-e8ee318e114d'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:35:50.603,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a904d1b-7426-4591-8413-f19f9c2eea34,3635,,"[70.7, 26.0]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,162,Barcelona,217,['96b9a207-dc13-42aa-9bbf-3c65b47b409e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.488,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5131691-02f2-42f2-911d-c34767c7341e,3638,,"[86.1, 18.8]",267273,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,162,Barcelona,217,['96d15ec3-95de-472b-8693-3e6e0c846abc'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.854,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e6dfd0e-b547-4bde-9b1e-4e095543d94d,3645,,"[74.7, 58.8]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,['3b920b92-f1aa-46e6-a7da-68c86d3dae6d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:36:01.843,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20f4586e-2211-43b3-9685-6e013e13bea0,3647,,"[81.9, 53.3]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,162,Barcelona,217,['feeb5739-bf62-4bf7-beb8-3f24910d8445'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:36:02.917,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6892f2fb-29a2-422e-a825-49306c897b1b,3649,,"[73.9, 55.0]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,162,Barcelona,217,['2c77366d-ea18-428e-9a4a-685646a089f3'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.749,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6682e5b0-8961-4d45-8f63-105db23e991a,3653,,"[83.3, 44.5]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Barcelona,217,"['09d25496-84b2-420f-adfe-a9a5a00fdb71', 'fb186371-6f40-4e48-9153-677e937679c0']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.327,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e55f0b63-b900-4528-af9a-5c76b075ae5e,3658,,"[36.4, 23.7]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,163,Las Palmas,208,['d53e7dab-ab39-4e1c-bd23-08217336ac9d'],9,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:09.755,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32cc206c-353b-4be5-9ade-5f23694c2249,3662,,"[35.2, 31.5]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauricio Lemos Merladet,7692.0,Left Center Midfield,163,Las Palmas,208,"['0c129aa7-c8cc-4331-ad54-bc5b35db570f', '9be0e6a2-d8c4-45d0-b752-411bb745d4d5']",12,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:12.299,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ae49560-5159-41a6-b794-2897e126968f,3667,,"[41.7, 44.3]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,164,Las Palmas,208,['47dfb321-02c2-4a1a-855e-e2e235151426'],23,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:23.131,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b930189-3d47-41d3-8058-5ed6705c59b3,3669,,"[52.4, 34.2]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauricio Lemos Merladet,7692.0,Left Center Midfield,164,Las Palmas,208,['507f14bc-0a1c-4f5c-b39a-7f49c3c0954e'],26,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:26.655,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b45622-1092-4bb5-835e-f1fd8fc396d6,3672,,"[53.9, 41.6]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,164,Las Palmas,208,['8d4675b9-a7e2-424e-aff1-15f1bf276cf9'],27,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:27.397,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915aaa1-0a4b-4485-a475-804775a16e86,3676,,"[45.7, 48.9]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Right Center Back,164,Las Palmas,208,['dace1d31-5595-458e-ad0f-38db08b67b8c'],28,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:28.748,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bee7a28-b43b-4c0b-8486-52373e059458,3679,,"[63.3, 58.6]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,164,Las Palmas,208,['cd2002de-59b6-49cf-a0ab-bff092d2506a'],31,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:31.109,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,722d26d2-d9a1-4798-bc2b-4974e0949761,3685,,"[63.8, 13.8]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,165,Barcelona,217,['6250715d-75d5-41ef-bf54-9e873dc0b97a'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:36:34.350,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,790878f4-28e3-4a0b-aa7b-868a06a5544f,3697,,"[59.3, 59.6]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,166,Las Palmas,208,['ec1449bc-78b4-49e2-aadf-8f601232b9b0'],40,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:40.253,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e24ab103-57ca-43a3-a2ac-57c108804e0f,3700,,"[44.0, 77.7]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,166,Las Palmas,208,['eef7ed94-7a5d-4653-b8f2-b70674c6365b'],42,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:42.416,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a7fa2e-f52e-4d35-9236-644dde2dbe4f,3704,,"[43.3, 63.0]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,166,Las Palmas,208,"['d3396a38-af92-4029-840a-db10db35027d', 'fbb8a85f-aa9a-47df-a3bf-f7fdef0c1c87']",44,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:44.795,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b817af9d-36c6-4614-b8a0-c771beb31b5a,3707,,"[37.5, 75.2]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,166,Las Palmas,208,['47f1e5ca-9010-4c3e-a12a-b88a199be24a'],46,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:46.258,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa60bc5-33a2-4b29-b307-9e620e268115,3710,,"[46.1, 54.0]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,166,Las Palmas,208,['fb8e166b-35b5-48a3-b910-2bcdb004679f'],48,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:48.178,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4346fc3-6bb1-4724-a976-304788fe4db9,3713,,"[41.5, 35.9]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,166,Las Palmas,208,['729d7fcf-1ec3-4c11-9758-29994b14d7f9'],51,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:51.698,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9129f6ae-abaf-4783-a5ec-4490598403cc,3717,,"[51.8, 38.2]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,166,Las Palmas,208,"['6725f11c-9479-435e-986f-be9f06271049', 'f3aa85dd-1987-4855-92cc-4c1d151e4a01']",55,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:55.442,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb1cdea5-828b-4155-a7a7-027477a372d6,3720,,"[53.2, 55.0]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,166,Las Palmas,208,['9054c8a0-3470-4a62-ac4c-16439c18e684'],57,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:57.390,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71046f79-5e0f-4b53-a34c-0e41b2eaa3b6,3723,,"[49.2, 76.4]",267273,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David García Santana,6927.0,Right Back,166,Las Palmas,208,['918215f1-44e0-4f10-a41d-0ebeec0e1674'],59,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:59.969,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0709eefb-d16f-4e12-bc55-38319dea0c71,3726,,"[38.9, 57.7]",267273,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,166,Las Palmas,208,['cf2e4c87-3f51-4669-86ad-5b048d5d26f1'],1,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:01.431,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c9eb69e-b167-4933-aa8f-f9b099c8b3a6,3729,,"[44.0, 33.8]",267273,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,166,Las Palmas,208,['3a37a0c1-34fd-42f0-aff3-4bc4399961df'],3,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:03.912,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb8c9258-a258-4ed4-bd5c-8de345cd89a0,3732,,"[92.3, 79.2]",267273,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,166,Las Palmas,208,['4ae30c51-7be7-4da4-a2c6-50221b8bfcc0'],9,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:09.958,Ball Receipt*,,2015/2016
