50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572d6844-5492-4fa1-ae48-8cce4fbd5a21,829,,"[28.0, 59.5]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Alcalá Guirado,6579.0,Right Center Back,37,Girona,211,"['9a68feb7-51da-4320-914b-8b36b081eb3c', 'a7664961-ef7b-4151-b54c-0d770de6711f']",35,,,,,,,,,,,,,,,,,,Girona,211,00:17:35.317,Ball Receipt*,True,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16b3b1c1-0be7-42d9-be83-e01fb8664a35,832,,"[62.4, 55.9]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristhian Ricardo Stuani Curbelo,6351.0,Left Center Forward,37,Girona,211,['84a2d722-06a3-40cf-84e8-e60d80e7c063'],37,,,,,,,,,,,,,,,,,,Girona,211,00:17:37.030,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4a0f5a0-e12e-47f6-b96c-80e0b3ca1e35,834,,"[62.9, 16.1]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,38,Barcelona,217,['496ffa6c-cebc-40af-855d-59a2436c5bc8'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.273,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14488af3-9643-47a6-bff6-6466166627c4,837,,"[83.3, 9.7]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,38,Barcelona,217,['7fa57d65-b987-4357-abb3-67ec86f07f14'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:42.453,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d962e9fc-07c1-4cf7-8c1d-adbf76cf1a38,840,,"[65.6, 60.1]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,38,Barcelona,217,['75313de3-0f71-45eb-8da4-b07d261fa85f'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:46.478,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92694f65-a76b-4daa-9f37-b6bb86663bfb,843,,"[73.7, 53.1]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,38,Barcelona,217,['537d4e48-fe7b-46c4-bc65-d2111243fa43'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.463,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52dc3694-c5fe-414e-830e-bed8d240d0bf,846,,"[84.6, 70.1]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,38,Barcelona,217,['e55f2a39-a92f-4a97-88e8-56cde474470b'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.853,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa890de6-83d5-4ba4-94ae-dcad327a06ca,849,,"[72.4, 44.5]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,38,Barcelona,217,['73109bbe-aa6d-4f43-8b90-ef48ef0929cc'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.674,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e16d7bb-d64f-422c-8473-0744744871b3,853,,"[89.8, 27.6]",15986,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,38,Barcelona,217,['874851df-5e37-49d0-9506-38adfeda07b5'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.208,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcbf36ba-6f2c-46b0-98f7-a93048623c9c,858,,"[93.0, 40.0]",15986,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,38,Barcelona,217,['c6832099-0076-4597-be3f-18dde773494a'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.350,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51713631-d627-4638-b831-06523bf9d39e,860,,"[103.6, 35.7]",15986,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,38,Barcelona,217,['6e466736-bfc2-4772-bda0-df82d4a5644a'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.087,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166ffe0-2759-4fef-8b12-c2a320c7895a,863,,"[52.0, 29.9]",15986,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['627b9366-b260-445e-b0bd-7d38bc321ba3'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:06.857,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ef83c0-341b-4454-9821-44acff91288c,866,,"[56.5, 44.5]",15986,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,38,Barcelona,217,['a4db84a9-74e2-49f3-8377-e5a15e2831b3'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.837,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c9cf27-7cdc-4ab2-8a81-46ed9766d3e8,870,,"[103.2, 65.3]",15986,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,38,Barcelona,217,"['2a584d0a-1610-4769-93db-7108e02f5e97', '6f9249e1-ef94-405e-b831-0148b7eeba18']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:13.851,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c17180-f4a1-4334-ac0a-838199fe2984,874,,"[98.6, 57.6]",15986,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,38,Barcelona,217,"['93126aaf-ef45-42c9-afd2-107ef45fda11', 'b78aa3fe-addc-45b7-b81d-9d3d30c83f07']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.432,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f97a1e7-c100-46a3-aa9e-77d7a2220a06,881,,"[105.4, 41.7]",15986,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,38,Barcelona,217,['45221e49-f753-410b-8836-7a054fc299c0'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:20.554,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6fba866-7734-40ea-9b88-8f97b77fbedf,885,,"[46.3, 38.9]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pere Pons Riera,6565.0,Center Defensive Midfield,39,Girona,211,['1b244bf1-b219-41ef-869d-9223f1abf351'],15,,,,,,,,,,,,,,,,,,Girona,211,00:19:15.156,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80304cf1-1c18-4740-9648-c83805acb817,887,,"[29.8, 44.6]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bernardo José Espinosa Zúñiga,6573.0,Center Back,39,Girona,211,['d4831c04-953a-4298-af12-fe6354d86341'],18,,,,,,,,,,,,,,,,,,Girona,211,00:19:18.121,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6834e828-3454-4ea4-81fb-7298a2b6b060,890,,"[47.9, 75.3]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francesc Aday Benítez Caraballo,6578.0,Right Wing Back,39,Girona,211,['bddd74d8-c26b-40c3-9816-ccce60974478'],22,,,,,,,,,,,,,,,,,,Girona,211,00:19:22.147,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7452c522-fe07-4feb-a3de-9fd1bb89152e,894,,"[27.3, 72.4]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Alcalá Guirado,6579.0,Right Center Back,39,Girona,211,['ff17c832-08a5-4e9c-a058-006f8a7d5fee'],24,,,,,,,,,,,,,,,,,,Girona,211,00:19:24.972,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1efb8969-f644-4be0-a7f8-e6845259eff6,900,,"[28.0, 42.3]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,40,Barcelona,217,['983b2bc0-dfd6-4046-99a3-cb6965b088c4'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.793,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234b2b32-83e8-44fb-8d7c-7b1aa837d1ba,903,,"[43.0, 34.6]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,['14b0139d-9a74-41c2-9651-ba7245df1b16'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.352,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5293372b-eb73-4df0-a569-2afae8b1761e,906,,"[48.2, 45.4]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,40,Barcelona,217,['726cf2c2-0886-4033-9ffe-63abc1866a4c'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:41.980,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3bd9b08-a99b-468b-86de-688a24e3e07c,909,,"[47.5, 39.6]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,['c91431ac-d7d3-45c9-8f03-5468fc944c15'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.849,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c32e86-924b-4900-87ca-ad858381466a,912,,"[60.4, 61.3]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,40,Barcelona,217,['7195afe0-86d0-4d26-8610-2fdfcf2e788f'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.934,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5d647e8-9f1e-49cc-b639-19ac88a955de,915,,"[71.0, 77.3]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,40,Barcelona,217,['8e5cad05-b01e-48a5-866c-39c83c9f93c0'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.263,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95327290-5bc2-4b20-a051-aeb64523f6c0,918,,"[55.6, 68.3]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,40,Barcelona,217,['3eefbee1-0c0f-4127-a783-fdaf322b5f65'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:52.375,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a84adf-9cb1-453f-9b15-0e11a1eb6afd,921,,"[41.6, 53.4]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,['db4c470f-3b0d-4648-aa0e-fc8a2ac3297a'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:54.744,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d288247-00a2-49c3-86dd-057f4611102a,924,,"[69.0, 58.6]",15986,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,['99934afe-c8ee-4011-a757-8dc0e508921c'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.530,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4b2ffd8-59d0-4862-bdb3-8ab834c46e30,933,,"[65.1, 74.8]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,40,Barcelona,217,['ea1379d4-18d0-484d-99b1-33b9507a2316'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.162,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45b6bcd-7291-465c-8c3e-02387085adf3,936,,"[65.1, 71.9]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,40,Barcelona,217,['82a5472f-337d-41f7-8daf-901faf93be05'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.423,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f10ed99b-b08a-43da-a652-22e46e431b94,940,,"[64.7, 46.1]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,['2414537e-0d7b-499e-9b7d-7b7d17913974'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.501,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf6084c-1beb-4d8d-a534-78a0d71061d0,944,,"[50.9, 41.0]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Granell Nogué,6570.0,Right Center Midfield,41,Girona,211,['d977020c-6b0b-404f-8bd1-374457c9cfa8'],14,,,,,,,,,,,,,,,,,,Girona,211,00:20:14.642,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13c59e62-fdd0-4dcc-8114-4a1793e5799a,951,,"[57.4, 76.1]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Aday Benítez Caraballo,6578.0,Right Wing Back,41,Girona,211,['6aa3f9c9-4203-40a1-978b-1e7d7d791d33'],18,,,,,,,,,,,,,,,,,,Girona,211,00:20:18.267,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab584d64-c407-4c34-b5f3-995f9f6a32ff,954,,"[89.3, 70.4]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Portugués Manzanera,6582.0,Right Center Forward,41,Girona,211,['59062beb-9d9b-41b8-ba99-4bb1d8784bdf'],20,,,,,,,,,,,,,,,,,,Girona,211,00:20:20.471,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9eec41f-82da-42db-b818-ca69c353f039,958,,"[40.3, 13.1]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['5d2d0dd2-d2b7-453d-8a7c-55e7692c19db'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.129,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c32bed-2731-429e-b6e6-20084b937bca,960,,"[38.7, 7.2]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,42,Barcelona,217,['81452626-4a8a-440b-a412-c687afa7822d'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.970,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b74cad47-a55e-49c2-92a1-edb7707e35fd,962,,"[23.1, 21.9]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,42,Barcelona,217,['d75bab25-39aa-4f16-ab70-4167cc695490'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.280,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ecf1c3-7da8-4ce5-ac40-dcab1ffc3d4a,965,,"[24.5, 44.8]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,42,Barcelona,217,['01cfef5a-065e-44d9-abb6-866f82157d96'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.159,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bb1bfff-5dff-4173-94ac-d4e622ca3ad8,968,,"[37.1, 62.6]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,42,Barcelona,217,['2901183b-bdc5-4d99-ba71-5a1cba43c486'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:29.956,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98d214af-2827-4dd7-a75f-1aabc57eb3b4,971,,"[43.4, 41.2]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['cd8123ab-faae-43e5-9045-f83f46aeb3a1'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.914,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6a50218-7d09-4af2-82ac-2db90039aa1c,974,,"[65.8, 17.4]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,['440d9e7a-19e5-4f6b-9c23-82bff08a5558'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.468,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f90706f-69fd-4cb6-9d8f-96c9dd879808,977,,"[97.0, 23.1]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,42,Barcelona,217,['42f86838-a1a4-4721-a5c8-aefa601717a8'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:39.091,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50cc14ff-cb48-4e16-b18a-8fbccaf795dc,993,,"[67.6, 53.6]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,42,Barcelona,217,"['a0a5d335-5e5a-4ca9-b123-946920528d2f', 'ad5b374d-6e3d-48a3-9d5b-504cfb9144ca']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.873,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c792421-9a10-42f3-a6b8-3437f14bb550,995,,"[74.4, 75.7]",15986,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,42,Barcelona,217,['0a4f11b2-70b8-4ceb-9909-8688f13ddade'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.970,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed4e3152-e53e-4fd7-9579-42501f00ba98,998,,"[69.5, 70.8]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,42,Barcelona,217,['906e9f20-2d3e-4e7d-b449-6c29c9a0cb37'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:02.353,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70fc4903-4a55-47bc-8b0a-586d4805f3b0,1001,,"[69.0, 59.2]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['ead6f06c-9f6b-448a-861f-7e5fee70b960'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.886,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c042238-8b6f-4e28-a05a-1bca9fdb7f53,1005,,"[67.2, 40.0]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,42,Barcelona,217,['e5c826d1-fab2-4c1f-9d6e-939111d2fd36'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:06.178,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2603774-5f5c-4c54-b8cf-44a269327307,1009,,"[72.9, 28.5]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,"['a500315b-72c0-4403-968a-efc0bbbb1498', 'b8facda8-29f0-495b-87d1-92d1e233b0da']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.017,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e51b9eb2-58b5-4351-90a1-ad613841a4ed,1012,,"[70.4, 31.2]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,42,Barcelona,217,['ce674a3c-6782-4d39-b4fb-e5b704f4ef0d'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:11.003,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77383e54-7412-4733-9bc3-3b7697b6efab,1015,,"[72.2, 48.4]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['0d22428c-a574-474d-9837-82cbf966d958'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:12.446,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ce089d0-dc49-4fed-9000-7b00b0159e50,1018,,"[79.0, 71.9]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,42,Barcelona,217,['2ab38bc0-62d5-4cea-b570-35013b7980ac'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.829,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14967189-f0a8-4a43-9666-f833e8847d52,1021,,"[71.0, 58.5]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['1c6ae562-d5e2-4503-824a-5babd9df75cd'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.851,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d66f7ab2-f36c-4052-abb1-f97d30a2049a,1024,,"[52.3, 38.2]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,42,Barcelona,217,['84a41f76-d0a5-4b49-84dd-cb97a22788c4'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:21.123,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e26c727-1379-4934-8134-a7be71370b21,1027,,"[63.8, 7.5]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,42,Barcelona,217,['e5de608e-fb48-404f-b311-65066f04eb27'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:24.691,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd0be27d-1a03-4697-871d-70ad339e1468,1030,,"[64.2, 21.7]",15986,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,42,Barcelona,217,['57da50a1-5bc7-4581-9c30-42441235ba02'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:27.729,Ball Receipt*,,2018/2019
