50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2907073-40af-448e-bf17-f3adee00a0f7,3116,,"[80.2, 47.1]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Takashi Inui,5687.0,Left Midfield,171,Barcelona,217,"['43860157-02c0-4dd6-9b4e-1ca8a4d4eefb', 'a27f58cf-95c3-445c-85c3-a09ce04cdb0d']",10,,,,,,,,,,,,,,,,,Eibar,322,00:41:10.292,Ball Receipt*,True,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcdc062-a5aa-4e56-bf28-ef0527dd0205,3119,,"[70.1, 52.0]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel García Carrillo,6775.0,Left Center Midfield,171,Barcelona,217,['ac8635c7-efb9-4ea2-aa10-bb48fe7aed55'],10,,,,,,,,,,,,,,,,,Eibar,322,00:41:10.926,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc0405a7-d3f5-4033-a68f-3f7820ecd2b6,3125,,"[47.6, 24.3]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,171,Barcelona,217,['db6a7879-15f4-48a1-a66c-c06ad7a10833'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.660,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487e0742-13f5-4d8b-875e-157e69ca7771,3129,,"[58.8, 17.3]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,171,Barcelona,217,['b10d1286-8128-4426-9e9c-5dccd8057ef0'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:41:14.813,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99791e23-d0d4-43ea-ace0-58fd14aa57b9,3132,,"[69.3, 8.5]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,171,Barcelona,217,['ada3bbe6-9248-445e-8840-946ee7e79371'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.274,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dc40446-ecea-48cf-891e-7ab42852584e,3135,,"[80.7, 61.1]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Right Back,171,Barcelona,217,['d25bfaf6-ae16-46cc-b3b9-ae7eabe853a5'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.898,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea35fcac-834f-429e-9220-e3977d7025df,3137,,"[44.0, 33.4]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Takashi Inui,5687.0,Left Midfield,171,Barcelona,217,['04bb3adf-b36e-40a0-b55e-6f1d18e41812'],21,,,,,,,,,,,,,,,,,Eibar,322,00:41:21.205,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a1625e2-6a68-466b-98ce-f375aaa3010b,3142,,"[64.8, 45.6]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,171,Barcelona,217,['b68b1a80-c6fb-4ea9-8946-731aaf88f435'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.978,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef67e4a-e6fa-4b80-9ac4-b8f6d7f81bb8,3145,,"[64.8, 38.7]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,171,Barcelona,217,['dbf2a52f-c91e-4da6-a1d5-aab5db54f2be'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:41:30.681,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef63c7a-13a9-4710-bff7-253dae12d003,3148,,"[82.7, 33.2]",267432,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,171,Barcelona,217,['3d6d16cc-3ece-40a0-8740-8e7c2a68a9fb'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.276,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fab2dca-18e1-4ef3-b99b-1079af927bf7,3153,,"[112.1, 46.0]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,172,Barcelona,217,['606d1089-6c79-4b91-a704-a8cc907c6d6e'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.828,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b45ffe4-bd65-44c5-a92d-6ca7718019a0,3158,,"[93.0, 66.4]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,172,Barcelona,217,['06abf212-7535-4339-a849-d82776322b80'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.858,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6886658c-1521-4ead-a903-dc8527cbdea9,3162,,"[87.2, 56.7]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,172,Barcelona,217,"['18e88497-8132-4523-85b8-e49209f59f39', 'b2f3ad03-26db-440c-8463-2a8e9dc1b6fe']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.517,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e2e87b-ffb2-4cf2-85aa-f2cfe66f8848,3166,,"[97.4, 14.6]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,172,Barcelona,217,['f1fb30ea-41a1-4d13-8ddb-ee9eb05e13c8'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:42:41.513,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd72befb-98a1-4ecc-adad-3151f70027ca,3169,,"[97.2, 31.1]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,172,Barcelona,217,['0c0aba03-fe0a-4320-aa61-e4b5bb5a3341'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.746,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4502e45e-1426-45b4-902a-0c24412c7a7a,3175,,"[43.2, 69.6]",267432,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Left Center Forward,173,Eibar,322,['1fe446c7-cea7-47fc-ab84-e8332f60144a'],48,,,,,,,,,,,,,,,,,Eibar,322,00:42:48.256,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf203c7-5377-4f31-977c-a351b2c884a3,3181,,"[49.4, 68.2]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Rivera Hernández,6703.0,Right Center Midfield,174,Eibar,322,['6e1bdfb0-a252-44fc-86bb-73fd1c7ea014'],2,,,,,,,,,,,,,,,,,Eibar,322,00:43:02.816,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e43f11d2-f75f-433e-b473-6bcc857c4eee,3185,,"[27.1, 75.9]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,174,Eibar,322,['f28bbbd2-bea4-4cf1-af47-3818986e088a'],9,,,,,,,,,,,,,,,,,Eibar,322,00:43:09.637,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cad19b-20fe-47d6-8735-467a9639894f,3188,,"[29.7, 65.4]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Rivera Hernández,6703.0,Right Center Midfield,174,Eibar,322,['21df1c37-88e2-422b-af26-22d8352678e8'],14,,,,,,,,,,,,,,,,,Eibar,322,00:43:14.154,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8f5b90f-628a-4343-a1ad-efda81305742,3192,,"[58.4, 72.7]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enrique García Martínez,6711.0,Left Center Forward,174,Eibar,322,['9443ee9c-5c3c-4283-bcd6-d838ae23193e'],19,,,,,,,,,,,,,,,,,Eibar,322,00:43:19.560,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,13621af5-ab41-407b-9d1b-f3712720577d,3194,,"[83.4, 17.0]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Eibar,322,['ba130761-f390-4e5b-94ed-e13009e1174a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.569,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1270cc2-4724-4742-8575-2fc31304e2f3,3196,,"[43.0, 56.4]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel García Carrillo,6775.0,Left Center Midfield,174,Eibar,322,['fb57f005-0af0-4c11-a438-c02cf61f9443'],22,,,,,,,,,,,,,,,,,Eibar,322,00:43:22.375,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a527958-4568-4d5f-ae1a-2f6f84739e14,3199,,"[78.8, 16.6]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Takashi Inui,5687.0,Left Midfield,174,Eibar,322,['791cf3e6-5a4f-43df-b393-c0f525eae831'],26,,,,,,,,,,,,,,,,,Eibar,322,00:43:26.996,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102268a3-5f20-4eeb-8de5-880114df1321,3202,,"[91.4, 2.9]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Juncà Reñé,6776.0,Left Back,174,Eibar,322,['3235e7d4-3b36-4bf5-af36-7da3b5b8ea66'],29,,,,,,,,,,,,,,,,,Eibar,322,00:43:29.818,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6b2aff3-8f24-45f6-b182-b1d6b1fc070a,3206,,"[109.9, 76.9]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anaitz Arbilla Zabala,6709.0,Right Back,174,Eibar,322,['5380a017-2133-4f6a-ae95-01706e572718'],36,,,,,,,,,,,,,,,,,Eibar,322,00:43:36.096,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af90c4e-50ad-4d2d-804e-7f02d2fc10c0,3213,,"[93.8, 74.9]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel García Carrillo,6775.0,Left Center Midfield,175,Eibar,322,['4010d216-d550-4348-a52b-2bb59adfa7af'],50,,,,,,,,,,,,,,,,,Eibar,322,00:43:50.812,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25889c15-ffc7-4fd9-8333-97046d13af53,3215,,"[98.0, 78.4]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anaitz Arbilla Zabala,6709.0,Right Back,175,Eibar,322,['3dcde18d-599f-419a-bab0-ad59c85a7daf'],51,,,,,,,,,,,,,,,,,Eibar,322,00:43:51.391,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d091de0-544d-4dab-bbdb-c8d24861da29,3218,,"[110.7, 34.7]",267432,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Takashi Inui,5687.0,Left Midfield,175,Eibar,322,['9551bd4e-394d-4df4-a0ef-899954810b2c'],55,,,,,,,,,,,,,,,,,Eibar,322,00:43:55.639,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f0e829b-9208-4e87-a496-858b76bebc1e,3229,,"[42.8, 26.7]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,175,Eibar,322,['9be14f37-f517-4bbd-b424-ee1d69a03e73'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:44:02.264,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7beac75-097b-46cd-af34-00b9c9b44e02,3237,,"[79.8, 51.8]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Rivera Hernández,6703.0,Right Center Midfield,175,Eibar,322,['6bc38754-d5e1-424d-ac56-ecf5c9139535'],5,,,,,,,,,,,,,,,,,Eibar,322,00:44:05.989,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df0ce058-e3b6-4a99-98b4-ef5e0eb8a9df,3240,,"[85.0, 73.7]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anaitz Arbilla Zabala,6709.0,Right Back,175,Eibar,322,['e2934ebf-1df0-428e-8974-690cf5a5515b'],8,,,,,,,,,,,,,,,,,Eibar,322,00:44:08.217,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d8ec20d-9a30-4cc6-839b-39a91b52edff,3243,,"[109.7, 40.5]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enrique García Martínez,6711.0,Left Center Forward,175,Eibar,322,['e321eccd-8a2f-4f71-98d2-6ec744cc2f16'],11,,,,,,,,,,,,,,,,,Eibar,322,00:44:11.557,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e94dafb-cecc-4a4f-9a30-4aead9b03de2,3246,,"[91.9, 75.1]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Rivera Hernández,6703.0,Right Center Midfield,176,Eibar,322,['0400b8cd-d8b4-43ec-9500-2f5e751a8a92'],22,,,,,,,,,,,,,,,,,Eibar,322,00:44:22.618,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edec47ba-4db2-44e1-99aa-ffcb650fba62,3249,,"[63.3, 22.0]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Juncà Reñé,6776.0,Left Back,176,Eibar,322,['a1485587-4e57-40b0-bbee-7768c9e77481'],29,,,,,,,,,,,,,,,,,Eibar,322,00:44:29.043,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ec37c2-45c5-4f09-83cf-c225854dd7d0,3252,,"[106.2, 17.1]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Takashi Inui,5687.0,Left Midfield,176,Eibar,322,['e332bdd2-0e8c-46cf-8524-d72b52d08181'],35,,,,,,,,,,,,,,,,,Eibar,322,00:44:35.056,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665ee128-4f10-4e5d-9c35-00736ddb2c84,3254,,"[19.6, 29.8]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,177,Barcelona,217,['6f32a8c6-5702-4081-8d7c-1fc42d1dac07'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:44:41.322,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eead33af-e989-43e8-b42e-94806195b577,3258,,"[38.6, 32.2]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,177,Barcelona,217,['68b14006-1fe8-4cc9-bc0c-ba64c155f07b'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.590,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8cff73-59f6-4007-b47c-41d81edfe1d4,3262,,"[57.3, 16.1]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,177,Barcelona,217,['a6ccd06d-694c-452e-a185-756460913435'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:44:46.534,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12584551-9241-4980-a3ba-817ca16b4b69,3266,,"[86.5, 28.3]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,177,Barcelona,217,"['307ffae7-67d2-4569-a6fc-e1dc4f13a957', '52e2cadc-f101-4c12-bbd5-33829c91cfd5']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:44:49.906,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79406698-8ad9-44f6-b966-f8ebf2feadc8,3269,,"[86.6, 35.0]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,177,Barcelona,217,['e9bc490c-968d-4228-9bfb-4e49aaaac1e9'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.075,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f9b40-2992-4e44-93ab-00e71bcfe267,3276,,"[42.5, 65.5]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Rivera Hernández,6703.0,Right Center Midfield,178,Eibar,322,['e38f49a3-b53b-4cf3-bf25-06caf14df4b3'],55,,,,,,,,,,,,,,,,,Eibar,322,00:44:55.652,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25b01cd4-3d9b-45c1-975e-bd729c3007f6,3280,,"[40.8, 63.0]",267432,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,178,Eibar,322,['1ed5ad06-62b5-4ebd-9595-b35985d0de6b'],59,,,,,,,,,,,,,,,,,Eibar,322,00:44:59.558,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9ad6cc0-24a6-44f5-9b9e-692aa3b397f5,3284,,"[51.9, 76.4]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Rivera Hernández,6703.0,Right Center Midfield,178,Eibar,322,['276ac45d-3a90-453e-8ec1-b289ef04730d'],1,,,,,,,,,,,,,,,,,Eibar,322,00:45:01.728,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348b0c8a-a623-4807-a39a-b3360d4a7846,3294,,"[51.6, 25.4]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,179,Barcelona,217,"['26356f23-b5f6-41b7-a8ab-b2a0ce22c032', 'c01da953-3f5a-44f0-b631-479cbeb4ca03']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:45:08.949,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7469129e-6e4b-4911-ac8f-bf3654d45e60,3297,,"[40.7, 29.8]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,179,Barcelona,217,['84a7ce9a-bf08-45da-a759-db09f6b3d1bb'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.404,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8ac0cd6-440d-4299-8080-8db0d4ebc036,3300,,"[47.2, 47.4]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,179,Barcelona,217,['1b8d0f34-e75e-4a34-a283-78ea5008d4c5'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:45:13.930,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7372c7c4-aad7-42b8-aa42-79e2c93baf8d,3303,,"[54.4, 36.4]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,179,Barcelona,217,['de5d5a91-6af4-47cb-bd58-ba707b73e78c'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.860,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c2f16d0-8168-460c-a6a1-2fcc3b2be980,3306,,"[79.5, 8.1]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,179,Barcelona,217,['ff6f6728-bcc1-47db-947b-4260ef874957'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:45:20.072,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a89257-5f8c-4fb6-b632-6e4c8b33a7e3,3309,,"[107.5, 24.0]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,179,Barcelona,217,['53bba7e7-ce46-420c-b835-72f667408c2e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:45:25.031,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd01cccd-46f5-47c4-a574-ad703b47ad0b,3311,,"[87.4, 60.5]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enrique García Martínez,6711.0,Left Center Forward,180,Eibar,322,['5dbb9bab-8934-4afe-bcb4-e5d430e829e3'],53,,,,,,,,,,,,,,,,,Eibar,322,00:45:53.470,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a05f77d-1bdf-4fb2-a217-12e483648f7b,3313,,"[53.0, 25.3]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,181,Barcelona,217,['9129a6fd-156d-40aa-8251-c4e309b9557c'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:45:54.537,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ba7183-254c-469f-ad73-3e5d8307353d,3317,,"[70.7, 31.7]",267432,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,181,Barcelona,217,"['5ec9e793-7b28-47af-824d-1ec7d014f1ba', '7c4faa33-6ce4-4746-867a-b81169d8c3ba']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:45:56.523,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081cce5c-b3bb-4e3c-b795-24217b13a00c,3333,,"[40.5, 23.4]",267432,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Juncà Reñé,6776.0,Left Back,182,Eibar,322,['def1dbdb-46aa-4430-9fb7-3c7338870d79'],19,,,,,,,,,,,,,,,,,Eibar,322,00:47:19.333,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4862e85-73f0-4582-a90d-8c6c698a4016,3336,,"[35.3, 30.3]",267432,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,182,Eibar,322,['021d46a8-8416-40f9-9e48-90e5f77f9b45'],22,,,,,,,,,,,,,,,,,Eibar,322,00:47:22.041,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21166efc-a687-4c62-b74b-1034b9bf4c24,3339,,"[40.8, 21.2]",267432,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Juncà Reñé,6776.0,Left Back,182,Eibar,322,['8701c24b-c6c8-4588-a535-17f869a854ce'],23,,,,,,,,,,,,,,,,,Eibar,322,00:47:23.060,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f74e2b47-d073-4c0a-a9d4-350800ac951a,3342,,"[37.3, 29.6]",267432,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,182,Eibar,322,['4e89f441-80d9-4241-bca2-f698fab6b176'],23,,,,,,,,,,,,,,,,,Eibar,322,00:47:23.915,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926913aa-da38-4278-a4ed-5e7e0f2dc142,3345,,"[77.7, 73.0]",267432,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anaitz Arbilla Zabala,6709.0,Right Back,182,Eibar,322,['9fc16e0d-a7b5-4d9c-b1c9-d62e8e099fde'],29,,,,,,,,,,,,,,,,,Eibar,322,00:47:29.459,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed7e8aa4-b73d-46df-a852-5a30d4d13452,3348,,"[108.3, 33.5]",267432,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Enrique García Martínez,6711.0,Left Center Forward,182,Eibar,322,['94cc87a6-30d8-4687-9e3d-0b296d49ab78'],34,,,,,,,,,,,,,,,,,Eibar,322,00:47:34.283,Ball Receipt*,,2016/2017
