bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad9419a8-8702-41b5-a8d7-d524a365f74c,1467,,,"[55.8, 74.3]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo Ferreira Salomão,27191.0,Right Wing,46,RC Deportivo La Coruña,219,"['9e6df0ec-772b-4cd6-a843-dad245e72bea', 'e1ac4aca-6570-4573-82e8-6e3535550549']",6,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:06.877,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1f0415-3e69-43e9-9f22-e6ffaf7a5ab1,1469,,,"[49.8, 64.9]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,46,RC Deportivo La Coruña,219,['ecbe48af-c1e9-4a64-b000-8298451c6107'],8,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:08.255,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28a8ce86-edf6-4c65-b1ff-0b97e69cb076,1472,,,"[36.0, 75.9]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,46,RC Deportivo La Coruña,219,['9702a3e8-750a-4037-9597-5b76ad342060'],10,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:10.983,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4e118f-4fbc-48b0-8f17-2d3011635b68,1480,,,"[76.7, 44.6]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,47,Barcelona,217,['e702e71d-56a7-4530-9e00-d0b08363008f'],25,,,,,,,,,,,,,,,,Barcelona,217,00:30:25.864,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f723b70-5304-408f-8abe-ce93096d06be,1482,,,"[85.5, 34.5]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,47,Barcelona,217,['85df51b0-f737-4bd0-9aea-a6e7118c6ba3'],29,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.765,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128ec561-079a-4837-bb94-a48e1ae164d6,1486,,,"[34.8, 34.0]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,48,RC Deportivo La Coruña,219,['50d8b07d-6207-49e5-bcf5-46038fadcf7d'],31,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:31.018,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0db81a1-9cbd-42ac-a1eb-2a48115bde53,1490,,,"[35.6, 17.9]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,48,RC Deportivo La Coruña,219,['9ea8039f-bc68-4d59-994a-c02bf9d814e6'],32,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:32.603,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc5fb0e-751e-449a-9e34-a189b25cd6bd,1493,,,"[52.1, 31.0]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,48,RC Deportivo La Coruña,219,['bdc6db36-a5d5-4141-ae39-a06cdeab69f6'],35,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:30:35.126,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eec461c-934c-402c-a83d-4b0ad3bbfb06,1495,,,"[71.3, 30.0]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,49,Barcelona,217,['84629eb6-8212-4a17-aa94-bdd94886327a'],35,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.873,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261a96be-af36-451d-8f6b-1bc5db6f8075,1499,,,"[70.1, 48.4]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,49,Barcelona,217,['89990555-df53-42f2-8e2c-4ea42e6d7935'],40,,,,,,,,,,,,,,,,Barcelona,217,00:30:40.633,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f0360b8-0b82-4924-9643-b202367e7d24,1502,,,"[75.2, 36.2]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,49,Barcelona,217,['532c3d57-b8a3-4cd5-9937-3fe62a5cdc1e'],42,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.875,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f820928f-079a-47b0-b2e5-0b8829153ddf,1505,,,"[82.8, 9.7]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Back,49,Barcelona,217,['8e0e45de-f148-4cd5-ae08-27254d6229db'],45,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.292,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b0d14e0-e71f-4205-8d3f-38c55e00b86b,1508,,,"[76.4, 20.3]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,49,Barcelona,217,['c6b15988-b423-4796-a3a9-136c5bbd6fa9'],47,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.793,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c634e1e-77f3-4cb8-999a-a3295620c046,1511,,,"[105.5, 52.9]",267197,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,49,Barcelona,217,['d9ff23e1-fbc0-4171-87e4-e132e97cb833'],51,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.557,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdfa180b-e708-4d09-bdaf-ccc00312529c,1513,,,"[71.2, 57.9]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Celso Borges Mora,5582.0,Right Defensive Midfield,50,RC Deportivo La Coruña,219,['f6fbf87a-314f-494c-be61-7243b3cdafc5'],24,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:31:24.461,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d75408ec-4ea6-4824-bd12-4d571acfb8de,1516,,,"[76.9, 77.0]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diogo Ferreira Salomão,27191.0,Right Wing,50,RC Deportivo La Coruña,219,['6f461904-51ef-42ed-8506-20cf475ffd6f'],27,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:31:27.638,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a9edd73-9bf5-481c-8e7b-ae56d4d74a94,1520,,,"[106.4, 71.9]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Sanabria Ruiz,23800.0,Right Back,50,RC Deportivo La Coruña,219,"['1e54f77e-3421-4ddd-ad80-39ebb213ffb9', '437b19a2-9625-45d5-95b0-6b25b497403d']",32,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:31:32.035,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6968bff3-2d29-4886-8db5-d72e853aaaba,1526,,,"[24.3, 3.3]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,51,Barcelona,217,['6c2eafd3-a062-4554-a300-4696a10c9a70'],37,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.324,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e8ac56d-a6dc-4d9c-835a-95a171c72d5d,1529,,,"[50.4, 1.0]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,51,Barcelona,217,['f1af38e5-7147-4d57-ba77-087f90ba7702'],40,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.683,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2f11f5f-542a-4125-83cd-ff731c4ebccc,1535,,,"[29.4, 11.6]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Back,52,Barcelona,217,['f989b9cd-e4e9-44eb-939d-9c9fd073b35b'],51,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.035,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289b1750-3cd6-43c0-bf00-fb908ad61890,1538,,,"[34.3, 56.3]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,52,Barcelona,217,['005e08f6-f3f7-4296-a80f-a6510a24f27c'],54,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.512,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f41c722e-607f-411d-98aa-4264ef8bfae4,1541,,,"[49.5, 68.4]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,52,Barcelona,217,['694352da-0335-427b-abec-a3deda79c627'],57,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.277,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,addf86fc-82a7-4d71-b0ad-c49b799cd632,1544,,,"[44.8, 54.4]",267197,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,52,Barcelona,217,['4710230b-3245-42af-a19e-02526488856c'],59,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.464,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07c9430f-86bd-4c8f-9cf2-4eabaeb29272,1547,,,"[44.4, 26.0]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,52,Barcelona,217,['2215c40e-adde-4b1d-be1d-c3ed8635df6a'],2,,,,,,,,,,,,,,,,Barcelona,217,00:32:02.652,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52ca3585-cda4-4d44-9cc5-c9df35bdcdda,1550,,,"[58.2, 16.7]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,52,Barcelona,217,['68c4c4bc-b731-40af-85a6-7075b38a5133'],4,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.818,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46e440ba-d324-4dd0-ba53-02462c836daf,1553,,,"[84.3, 4.2]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,52,Barcelona,217,['5fac7fbf-62b1-496d-a6d5-18d2ab98a968'],10,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.011,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11711ccd-af33-42e7-b72f-8e61848a980c,1556,,,"[85.6, 14.8]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,52,Barcelona,217,['6d66cd44-cc34-477a-a932-8381036f6cf2'],13,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.374,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca17c6e1-5f66-44f6-88e9-b01a63e9903d,1559,,,"[85.1, 73.5]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Barcelona,217,['ab0dcbdf-c750-4791-b2c5-86853b91a299'],22,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.489,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c676c8-e7e2-4e9f-b0c8-783f75888d0b,1562,,,"[77.3, 49.5]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,52,Barcelona,217,['60624f11-ed64-4d2c-affe-12599bacca69'],28,,,,,,,,,,,,,,,,Barcelona,217,00:32:28.869,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea4d887-2e61-4423-a6a9-5217e04db37e,1565,,,"[79.8, 13.7]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Back,52,Barcelona,217,['9b9f0163-d5b5-4c30-b48a-1ef557f7e779'],31,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.067,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f2cc585-b864-4fb9-93f4-92e235a06efd,1568,,,"[92.8, 6.5]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,52,Barcelona,217,['6bf6f1ba-a554-4f8e-985f-3d8a356524eb'],32,,,,,,,,,,,,,,,,Barcelona,217,00:32:32.864,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1c7d306-dab6-458e-9b64-8a5c5800a257,1571,,,"[80.0, 12.6]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Back,52,Barcelona,217,['d7fb5b3c-04b9-4547-a694-fb0ae626e084'],34,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.390,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0def550e-5047-4451-b1bb-664590543ec5,1574,,,"[86.0, 23.7]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,52,Barcelona,217,['ac17a5b5-fdf7-4f80-8ee5-45bcc9d3c27c'],36,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.610,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b5437cf-bcfe-4908-906b-a9b3bd22aa2a,1577,,,"[77.5, 64.3]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,52,Barcelona,217,['485d30a1-4209-47b0-98a8-e7378ed0336e'],40,,,,,,,,,,,,,,,,Barcelona,217,00:32:40.376,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ff16d9-1580-412f-b3fd-a063c5cb198d,1581,,,"[90.6, 49.7]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Barcelona,217,['ed65f115-b75f-4582-be65-48d5251685b1'],43,,,,,,,,,,,,,,,,Barcelona,217,00:32:43.856,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ebfa06a-42c6-4a19-9c36-fe8fa5a38301,1588,,,"[32.2, 54.3]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diogo Ferreira Salomão,27191.0,Right Wing,53,RC Deportivo La Coruña,219,['d2a3e472-10a5-4279-9cec-50fd3a96ccbf'],47,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:47.311,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bf0b7bd-85ad-4af4-ad64-aae01a586a91,1592,,,"[19.7, 56.9]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,53,RC Deportivo La Coruña,219,"['272e655f-abdc-4133-bcf7-f0fefa8e0f92', 'b60a26d4-e439-410a-b62a-ec4940d0bbd0']",49,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:49.076,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,adfeaea3-67a1-42a0-b60b-6dd24361e214,1595,,,"[65.9, 42.7]",267197,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,53,RC Deportivo La Coruña,219,['57f15fc8-7527-4a87-b1c4-d1f2e0f33c0e'],51,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:51.333,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea52ee17-6186-45cd-8d42-a58d1dc12864,1601,,,"[35.3, 54.0]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,54,Barcelona,217,['41bcf28a-1d0e-4ebf-8254-ec364812bb9d'],2,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.051,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a70e5a-d307-4273-bf88-495d3938e51e,1604,,,"[59.7, 53.7]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,54,Barcelona,217,['59bfae55-fff2-4220-9939-c673de0beb16'],5,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.339,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90349988-201d-44d0-bdc7-9ac6f0fe9a2a,1617,,,"[62.7, 53.3]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,54,Barcelona,217,['8e16b3d3-ab6e-4f7d-be6e-6bb622b0eaab'],12,,,,,,,,,,,,,,,,Barcelona,217,00:33:12.506,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f7863d2-e117-421b-b9be-7928eddc9048,1620,,,"[63.9, 46.7]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,54,Barcelona,217,['1254fd9c-509d-4b0b-ae48-86e819359e1f'],17,,,,,,,,,,,,,,,,Barcelona,217,00:33:17.563,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb053d8-5d4f-4917-ae02-8f75542a34d6,1623,,,"[62.4, 23.2]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,54,Barcelona,217,['0eed471d-6b54-49d9-b5b9-1c0edb615928'],19,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.448,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271dd23e-03f1-4250-8830-ba0077f9ba73,1626,,,"[83.4, 1.8]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,54,Barcelona,217,['75943303-10a8-4f1c-a85c-7d1dc2cf722a'],22,,,,,,,,,,,,,,,,Barcelona,217,00:33:22.077,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577e5ee0-0a48-40e6-9c32-06b82f0fe745,1629,,,"[83.8, 20.7]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,54,Barcelona,217,['dd45d0fa-95ee-49bb-87e1-b0dde996245b'],25,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.609,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923b4e17-c9d0-4dc2-bb0d-2697453e7f30,1633,,,"[85.1, 4.1]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Back,54,Barcelona,217,['d65b356a-9907-47d1-a3a3-787b1ebe363d'],27,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.319,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fc09b4b-bc44-4c14-93ed-b386820abbc2,1637,,,"[62.4, 19.4]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,54,Barcelona,217,['abd45036-1362-4f01-be82-7e60fb3d38c4'],29,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.866,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba6fc275-9900-4247-9306-3359e79ee971,1640,,,"[72.8, 46.3]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Barcelona,217,['ef131947-8d41-4732-8cd4-cfaa79f74ab8'],31,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.786,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1892311-dbdb-41b1-b5f1-3b92fa1ffb7c,1643,,,"[83.0, 75.4]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,54,Barcelona,217,['524ef495-dc17-46c9-92a2-259177947446'],36,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.580,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f837437-5266-4c98-8f7d-28523f19bf7b,1646,,,"[83.8, 61.0]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Barcelona,217,['48f0d271-0ef4-44c6-b7a1-1c859933d617'],38,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.903,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900b0f0d-8ae2-4b0e-b290-a2aaa4468ee3,1650,,,"[99.7, 75.1]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,54,Barcelona,217,"['90a66f17-26e6-4c67-8efa-5d93e749b30f', 'c57d5312-f3af-4e70-b834-8c6f66d21d8b']",41,,,,,,,,,,,,,,,,Barcelona,217,00:33:41.705,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a28ec644-b63b-4763-aef9-269a98b6d258,1653,,,"[84.3, 76.8]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,54,Barcelona,217,['1425765d-1ef4-4571-9277-455675270b60'],43,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.970,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636b1530-caf6-484e-ba4b-85070db3e7a3,1656,,,"[68.8, 51.2]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,54,Barcelona,217,['8d4e0adc-79c3-4f8f-9c13-ac59aae3c681'],46,,,,,,,,,,,,,,,,Barcelona,217,00:33:46.789,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae46b7f-13fd-4a2b-8fb2-031c9bbdad69,1659,,,"[77.1, 31.3]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,54,Barcelona,217,['4f0a2102-95bb-46f2-a560-efbbf8a46156'],49,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.627,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f81806a4-b1a7-4721-95f2-22437e650b55,1662,,,"[80.2, 8.2]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,54,Barcelona,217,['7cab04a7-51ba-4ef6-b606-2be4e6471163'],51,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.706,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eddfff43-5964-47b2-be81-8fbac8feda64,1666,,,"[79.2, 15.8]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,54,Barcelona,217,"['bacdf719-e6a2-4794-bfb4-67b996d4e733', 'eecafd9f-61a0-4cc9-afa9-f57766d2ecb2']",53,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.867,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6de5cc5-0d87-4a0c-81d9-6f0bae564c34,1669,,,"[76.9, 5.2]",267197,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,54,Barcelona,217,['e35b30f6-5f12-4b7b-965e-65eefef190ff'],56,,,,,,,,,,,,,,,,Barcelona,217,00:33:56.160,Ball Receipt*,,2014/2015
