bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[38.6, 2.2]",,,,,,,,,,,,0.778359,,,,,,,,,,,,3e07fbf7-f7be-45e1-ac00-cabd7efc30b5,223,,"[38.8, 2.0]",265952,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,"['458c4abd-2d1b-43fc-873e-14ca925b0d73', '80fd7e19-92ee-41cd-ae97-e16df8ff3b08', 'aecee088-a978-4c04-ae0a-eb0f168b8f21', 'bec18204-5975-4c96-9cd0-f31d36c70e27']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.237,Carry,True,2016/2017
,,,,"[24.9, 11.5]",,,,,,,,,,,,1.244151,,,,,,,,,,,,00ba04ae-82ea-469b-8a29-de2d36dfb8eb,227,,"[25.1, 9.8]",265952,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Center Back,11,Barcelona,217,"['61e76458-0b66-4c8f-80c7-406508ab2887', 'fe59244b-cbaf-40d9-b35a-d3f4e7a66a9b']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.940,Carry,,2016/2017
,,,,"[17.8, 28.1]",,,,,,,,,,,,1.388342,,,,,,,,,,,,7266a0d5-69dc-4162-93b5-1c17160282ea,230,,"[17.5, 28.3]",265952,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Center Back,11,Barcelona,217,"['22bd5a47-a94b-4bd4-aed5-f662807c1f07', '9b083d67-0677-450c-a512-a86f55d61611']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.921,Carry,,2016/2017
,,,,"[18.4, 53.1]",,,,,,,,,,,,2.010967,,,,,,,,,,,,dfc8f0a7-b81d-49c6-8c2a-1d97342e1120,233,,"[15.4, 51.4]",265952,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,11,Barcelona,217,"['1d689aad-75c4-4353-ba32-66a1ab040492', '7e435093-a026-41c8-9f01-46f67e30631a']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.003,Carry,,2016/2017
,,,,"[25.3, 72.6]",,,,,,,,,,,,2.405843,,,,,,,,,,,,a76d02b3-1149-4363-9a66-9c46db02721c,236,,"[24.9, 72.4]",265952,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,11,Barcelona,217,"['54fa4c69-88e3-43aa-b8ab-e816dc3a9b77', '99481fee-7699-439b-af5e-c56cdbf0f77a']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.201,Carry,,2016/2017
,,,,"[40.9, 73.1]",,,,,,,,,,,,0.7635,,,,,,,,,,,,c7f10fd3-51dc-4436-9e2c-591bf7eeeb63,240,,"[41.3, 74.7]",265952,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,11,Barcelona,217,"['11a047e4-9666-43bb-b216-5ce19e6ca138', '27ed1834-87ab-4fb9-aec1-d5909bf2c620', '7761bf42-331f-4ac1-b40f-d3a58e531c63', '781b190d-6e84-4c47-9487-47fad0eb9957']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.703,Carry,True,2016/2017
,,,,"[24.9, 67.2]",,,,,,,,,,,,1.10245,,,,,,,,,,,,1d911084-f8b5-491a-aaeb-0346935b879e,245,,"[24.9, 67.2]",265952,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,12,Barcelona,217,"['784ef4c8-0d80-498c-919a-2a461d4ae050', 'd4de7f4d-4978-4d78-baad-47238c409c92']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.977,Carry,,2016/2017
,,,,"[75.1, 18.2]",,,,,,,,,,,,9.616016,,,,,,,,,,,,f250966f-b141-4848-b9dc-623fd0db01cd,248,,"[19.6, 41.5]",265952,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Center Back,12,Barcelona,217,"['1be7073c-0b7c-4c51-8dda-d4179a3bc63f', '2d3dad95-9a0f-467b-9f5e-58ac5c196201', 'ec8bc302-6469-443f-bf76-bfa98babacbc']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.764,Carry,True,2016/2017
,,,,"[104.1, 13.8]",,,,,,,,,,,,4.409196,,,,,,,,,,,,2c87c832-d127-4feb-885d-473e84ad71b3,252,,"[82.7, 5.0]",265952,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,"['8c2d9259-25e0-4e8a-850f-90d6bffe3347', 'ee2e5b4f-d038-4c79-a7eb-c0c19c9a50f4']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.105,Carry,,2016/2017
,,,,"[47.7, 75.8]",,,,,,,,,,,,0.6869,,,,,,,,,,,,c25fa271-ef33-4702-9b82-cfeebd6e3e25,263,,"[47.5, 76.2]",265952,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Cases Mora,18925.0,Right Center Midfield,13,Sporting Gijón,1041,"['9d4c1b47-9946-43f9-a0e8-be267cf8439f', 'dd37313f-f657-4af1-966f-449f342a9993', 'e82b3f2c-c7a9-430d-9e07-aee0381114aa']",53,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:53.320,Carry,True,2016/2017
,,,,"[73.2, 4.6]",,,,,,,,,,,,0.178597,,,,,,,,,,,,b06ad04a-9973-4642-8762-9612448b5078,270,,"[73.2, 4.6]",265952,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,14,Barcelona,217,"['14495d0c-5fe1-4bec-b746-0f73c6ec2890', 'd03b2ce5-4eaf-4721-8ed1-bdab1656b8b8']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.771,Carry,,2016/2017
,,,,"[68.8, 19.9]",,,,,,,,,,,,1.456756,,,,,,,,,,,,dd69c86f-608d-41b8-8849-dee34f53bdd2,274,,"[71.8, 15.1]",265952,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Wing Back,14,Barcelona,217,"['307199fd-0028-4b2d-a1bc-4830f02fc1b9', '4212aab7-4edd-40bf-b219-4fd73a14f454', 'c47b4ebb-8d37-4c32-b9d2-41c29dd1d267']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:57.642,Carry,True,2016/2017
,,,,"[61.3, 36.5]",,,,,,,,,,,,3.467816,,,,,,,,,,,,c6d94116-8aeb-4062-9dbc-5b3ed37e648c,279,,"[63.6, 35.0]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,14,Barcelona,217,"['07b3cfe6-34ff-4938-9d7c-d63f836ee28f', 'f0c6835c-6936-4e38-bb99-89525a4f5d7a']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.996,Carry,,2016/2017
,,,,"[61.5, 20.9]",,,,,,,,,,,,0.905773,,,,,,,,,,,,81f66fcf-b477-4008-99b9-3ab55daaa3a0,282,,"[62.7, 22.4]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Center Back,14,Barcelona,217,"['7a7a86c3-ff84-42a8-8d41-f3dec8894faa', 'bdf0e72e-5942-4ae0-9b2c-5a1b60d46a1f']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.635,Carry,,2016/2017
,,,,"[69.5, 12.3]",,,,,,,,,,,,0.740264,,,,,,,,,,,,56ffbc32-bb77-453b-95bb-d2f86d26dbe0,285,,"[69.5, 12.3]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Center Back,14,Barcelona,217,"['6249d18c-6ea3-43c6-b974-77337ac9d2ee', 'c7373a6e-24e8-4332-b5c6-e68aa6963057']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.564,Carry,,2016/2017
,,,,"[108.3, 2.7]",,,,,,,,,,,,6.52523,,,,,,,,,,,,2791c140-63f8-446a-8ab9-275610ef63da,288,,"[82.5, 3.7]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,"['4577f9ed-9a41-47a1-a561-a50ebf3bcb96', '9a27fe55-ceed-42ea-824a-d2c5cbcc465b', 'ff85d929-9db6-4a95-9d2b-9ec83f04cb24']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.119,Carry,True,2016/2017
,,,,"[96.4, 1.8]",,,,,,,,,,,,0.8838,,,,,,,,,,,,d05c5bfc-2771-4298-83fe-b2bb2e6777c0,293,,"[97.6, 8.8]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Wing Back,14,Barcelona,217,"['4231bc2f-7829-471b-b695-2d72d8a385de', '50c6ebc1-4617-4154-b32a-4158ff3f8d56', 'febf95c8-cd06-498d-85cb-f7a16bff631b']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.910,Carry,True,2016/2017
,,,,"[82.5, 5.2]",,,,,,,,,,,,1.243698,,,,,,,,,,,,3e05550d-c985-4038-adab-2763551a9590,296,,"[82.5, 5.2]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Center Back,14,Barcelona,217,"['44e8d181-9e5a-4717-9de0-309b75941eef', 'de1adc84-a442-4c18-9d1f-19f4885d8ad3']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.806,Carry,,2016/2017
,,,,"[77.7, 37.3]",,,,,,,,,,,,0.891359,,,,,,,,,,,,5fa9e064-6ea5-4838-8548-83abbf5a276d,299,,"[77.7, 37.3]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,14,Barcelona,217,"['01976924-bd51-4d24-80d4-1559f13166cc', '8e56e148-5231-4adf-b406-de2a31e8725b']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.545,Carry,,2016/2017
,,,,"[86.1, 27.9]",,,,,,,,,,,,2.914,,,,,,,,,,,,9f233f5d-76c3-458e-b93f-8ac9af623983,303,,"[90.9, 37.1]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,"['04d5a84e-faed-4755-a7b8-67c1960d5959', '44adf0b9-67ce-40c8-b144-1e0c9b92cc28', '58649636-b321-4e1d-9b27-3f52f60e9446', '8a620a95-3c28-4f5d-a1cf-7fcb3ef21efe']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.190,Carry,True,2016/2017
,,,,"[37.8, 65.9]",,,,,,,,,,,,1.837302,,,,,,,,,,,,c470be0f-7b5a-481a-91c1-b39027f8691d,308,,"[36.4, 64.8]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Douglas Pereira dos Santos,27318.0,Right Midfield,15,Sporting Gijón,1041,"['546bad41-40b7-41a9-a2a4-26813a339dca', 'ba3bc622-10e8-480e-af04-4751540bd805', 'eff0f13a-8925-4721-a4f5-b51793255277']",27,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:27.836,Carry,True,2016/2017
,,,,"[44.3, 66.7]",,,,,,,,,,,,1.786879,,,,,,,,,,,,0d370538-84a4-436b-9752-ead6b508fc4c,312,,"[37.8, 65.9]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Douglas Pereira dos Santos,27318.0,Right Midfield,15,Sporting Gijón,1041,"['546bad41-40b7-41a9-a2a4-26813a339dca', '971f4452-4bbd-431f-ade2-48077d1a4979', 'd46a5060-8bf2-4d4a-96e1-fb4924083a5f']",29,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:29.673,Carry,True,2016/2017
,,,,"[38.8, 16.1]",,,,,,,,,,,,1.345422,,,,,,,,,,,,e158e03e-9244-4da7-9263-5c76edb99e56,319,,"[37.3, 12.3]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Center Back,16,Barcelona,217,"['5436b511-c59b-49ae-94a4-8a0eb4958147', 'bd94ce25-4101-43d2-acd1-57b3af38d1dd']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.303,Carry,,2016/2017
,,,,"[55.4, 44.1]",,,,,,,,,,,,2.478432,,,,,,,,,,,,d479e669-db39-4c5b-b47b-b9604bd2bf22,322,,"[49.5, 35.2]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,16,Barcelona,217,"['89a15427-ae70-43c2-a5ba-fa5c00042b1c', 'fd367836-2d03-4533-a491-89b225448d6b']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.981,Carry,,2016/2017
,,,,"[50.4, 21.7]",,,,,,,,,,,,1.063333,,,,,,,,,,,,937b624b-9404-4e0b-92f0-4daaead826d9,327,,"[47.9, 21.5]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Franco Alviz,6624.0,Left Midfield,16,Barcelona,217,"['19021a6c-c578-49fa-b0d9-2d754424249e', '71ab5b96-853a-49fd-8279-b9f4fed675ac', 'd3f49f38-5e0e-49e9-ae9b-b3dc8fced331']",48,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:48.056,Carry,True,2016/2017
,,,,"[53.8, 33.7]",,,,,,,,,,,,1.182602,,,,,,,,,,,,f2652879-4cd0-4069-9433-d9274429f2e3,332,,"[52.5, 32.3]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Álvarez Díaz,13107.0,Left Center Midfield,16,Barcelona,217,"['654f79a5-9895-44fc-817c-e7919ecd1b92', '8cf8750e-2be4-45d3-b454-af44c2fbfb08', 'c64436bb-7373-48e2-8ef3-8e1f87255a69']",50,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:50.067,Carry,True,2016/2017
,,,,"[29.5, 25.4]",,,,,,,,,,,,1.1587,,,,,,,,,,,,1eb9b878-32c0-4717-a0a0-3745013c4045,336,,"[30.4, 22.4]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,16,Barcelona,217,"['a90eb5ba-62db-4850-910d-49994e97cc8b', 'd5db8416-0eb5-4bea-8c14-fb767bce2bf6']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.766,Carry,,2016/2017
,,,,"[55.2, 39.0]",,,,,,,,,,,,3.854248,,,,,,,,,,,,0b2f5123-0575-4f29-8c18-cc9afd23fc10,339,,"[48.0, 36.9]",265952,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,16,Barcelona,217,"['7e7e61c4-22d8-4133-aa7d-d8f86e932775', '959be425-3741-4df6-af52-15c466a2e4bc']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:57.277,Carry,,2016/2017
,,,,"[66.7, 69.3]",,,,,,,,,,,,1.452973,,,,,,,,,,,,32952223-7b18-486a-9e77-0a0083cc351f,342,,"[60.8, 62.8]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,16,Barcelona,217,"['189fbc9d-c20d-4d2c-8054-22f9237d6f81', 'e0234825-a8c0-467e-9529-77521474a89a']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.792,Carry,,2016/2017
,,,,"[71.8, 77.7]",,,,,,,,,,,,0.55648,,,,,,,,,,,,4d5826af-761d-4992-99ba-1dca56d2d3af,345,,"[72.6, 77.9]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,16,Barcelona,217,"['09389587-c912-44c8-804b-11475d201cee', 'f35e0d1f-c004-4bd3-82bd-b2c8d4d64624']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:05.159,Carry,,2016/2017
,,,,"[60.8, 67.0]",,,,,,,,,,,,1.276914,,,,,,,,,,,,8e5eafba-0830-44ca-959b-8ba81b02940f,348,,"[61.0, 68.9]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,16,Barcelona,217,"['389c61eb-c3a9-46d2-a915-b0b5d018cad5', 'd5449975-a44c-4f6e-a64c-2042faca67eb']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:06.873,Carry,,2016/2017
,,,,"[64.6, 33.1]",,,,,,,,,,,,3.18415,,,,,,,,,,,,5f3a7375-d82e-43d9-9165-74c798f96e36,351,,"[55.2, 41.3]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Center Back,16,Barcelona,217,"['58bb4a4c-bf22-4cb0-9132-5cb6c3abf11a', 'f6b929a5-c250-4112-8a3a-a424bf3424a0']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:09.689,Carry,,2016/2017
,,,,"[69.2, 14.6]",,,,,,,,,,,,0.079963,,,,,,,,,,,,f6179991-1632-4122-8d97-55d683058c28,354,,"[69.2, 14.6]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,16,Barcelona,217,"['5783cfe1-54ba-4ac6-8726-53ab3237f716', '7348f64b-7a74-475b-b4fd-1d3901ce644a']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.451,Carry,,2016/2017
,,,,"[78.5, 3.9]",,,,,,,,,,,,0.567228,,,,,,,,,,,,0e7a87fe-aace-401d-a954-b87972e5cfa6,357,,"[78.5, 3.9]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Barcelona,217,"['536570f9-2f55-4196-b148-a8185b571bf5', 'b899b097-8c7f-437c-a8a0-d405246f2161']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:15.608,Carry,,2016/2017
,,,,"[70.1, 12.1]",,,,,,,,,,,,0.882855,,,,,,,,,,,,41bc3a76-09ec-4243-9b42-5ed14b6efd36,360,,"[70.1, 10.4]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,16,Barcelona,217,"['2c5e4608-9a10-4ebb-a3a7-58b5461ee1d3', 'b52d6fe6-9ebf-4815-a246-816930a4fa5a']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.280,Carry,,2016/2017
,,,,"[57.1, 35.9]",,,,,,,,,,,,1.015256,,,,,,,,,,,,8e3262ee-7af4-470b-8810-bb318d06644c,363,,"[55.2, 30.4]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Center Back,16,Barcelona,217,"['234f7012-a055-4194-ba15-ce5dfc8722d7', 'd2ed3280-3020-471a-b2ee-1bdce6bfef90']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.932,Carry,,2016/2017
,,,,"[65.3, 59.0]",,,,,,,,,,,,4.966933,,,,,,,,,,,,47d63d59-b2c3-4b9d-ae44-0630d4b793a3,366,,"[60.2, 57.7]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,16,Barcelona,217,"['8dc8154c-c978-4209-89c5-dd31359c8f6b', 'a2ce8d07-0301-4dd5-9ca6-437252e95984']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.837,Carry,,2016/2017
,,,,"[70.7, 71.8]",,,,,,,,,,,,1.447285,,,,,,,,,,,,d66d437e-45f4-420d-af58-6d0d3b658a3f,369,,"[72.6, 75.8]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,16,Barcelona,217,"['78b0c683-4bc1-404d-8a67-a50d9d03ae81', 'eaafcaa8-d55c-49e1-8971-e869eb0f783a']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:28.026,Carry,,2016/2017
,,,,"[53.3, 38.0]",,,,,,,,,,,,1.494855,,,,,,,,,,,,1384c69f-4200-4fb0-8b4d-759b4dd88f44,372,,"[54.7, 40.9]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Center Back,16,Barcelona,217,"['85d9f013-6c05-445f-9b1d-1b63c4817590', 'c82e8baf-0ba3-4d98-b53b-905a106464ac']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:31.298,Carry,,2016/2017
,,,,"[63.8, 17.8]",,,,,,,,,,,,1.307552,,,,,,,,,,,,077e799a-f99f-434c-bfe3-8c48ca15d5df,375,,"[63.6, 20.9]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,16,Barcelona,217,"['3893abab-be0b-4436-a78a-fec7cef5c34a', 'cfc6418d-4dff-4840-8857-fdc7bdae3b1a']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.454,Carry,,2016/2017
,,,,"[76.2, 6.2]",,,,,,,,,,,,2.236338,,,,,,,,,,,,5241921a-0ce7-45cb-9c55-7551a0097ad8,378,,"[80.2, 2.2]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Barcelona,217,"['7bf132cc-1576-4e93-a442-4f8ac0424974', '99e61e92-2c05-4458-8ded-ed6f1ae4545e']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.190,Carry,,2016/2017
,,,,"[74.5, 18.0]",,,,,,,,,,,,2.07654,,,,,,,,,,,,a5aead4e-5477-4dc4-b097-43cbb7febe69,381,,"[74.1, 20.1]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,16,Barcelona,217,"['19b6a98d-49e7-459f-8c9f-4fc66bd84f32', '5c647839-2a49-4493-b7dd-5c54c1e75262']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.481,Carry,,2016/2017
,,,,"[89.6, 9.0]",,,,,,,,,,,,2.667984,,,,,,,,,,,,a2f292f2-5a64-41fe-a021-b0f32535745b,384,,"[86.1, 4.6]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Barcelona,217,"['04723cb6-cced-40de-8522-7318f78da978', 'f7af6e97-10e1-4e65-a9b2-48fc4ffa7f40']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:42.731,Carry,,2016/2017
,,,,"[83.3, 16.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,64bd8673-2b20-46bc-9b8a-5cecc16ec397,387,,"[83.3, 16.5]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,16,Barcelona,217,"['9155b1c6-a746-4b47-9ee2-67e8871f344a', '9c95b26c-db8e-41b3-97f7-0f718d25929e']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.666,Carry,,2016/2017
,,,,"[82.7, 8.6]",,,,,,,,,,,,0.080007,,,,,,,,,,,,c1ea549a-d330-4852-b0a8-3443a95aad90,390,,"[82.7, 8.3]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Barcelona,217,"['670e16bd-1309-4a3c-bd64-e6d020d38161', '96d0a5f5-1f5c-497f-b9c9-6eb1eff16c03']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.545,Carry,,2016/2017
,,,,"[79.1, 36.9]",,,,,,,,,,,,2.450374,,,,,,,,,,,,834a6d8a-d3cf-4333-b30e-3c7957446440,393,,"[78.1, 31.0]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,16,Barcelona,217,"['ddbcad41-ce08-4f6a-b552-a39a02745586', 'eda07e14-dc41-4a8f-b74a-a84a141120d6']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.704,Carry,,2016/2017
,,,,"[80.4, 35.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,adcbd8bf-2d87-4c72-a93d-dfd1bafda525,400,,"[80.0, 35.5]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,16,Barcelona,217,"['3bd655ed-762d-49c8-a955-11c8bf7e8c31', 'c5b8bd1a-ac92-4d88-b7dd-ede064e0e18f']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.185,Carry,,2016/2017
,,,,"[74.5, 20.7]",,,,,,,,,,,,0.080009,,,,,,,,,,,,bc967003-01d7-44d0-93ae-40a799918a39,403,,"[74.5, 20.7]",265952,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,16,Barcelona,217,"['8d43a0cd-90c1-4960-abe8-403ff15aad21', 'aeffdb4f-9b37-449b-b469-da4f0ba3529c']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.243,Carry,,2016/2017
