bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a42a28b2-7f24-403b-9cc2-2e0f445975c7,1320,,"[93.5, 24.7]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Barcelona,217,"['5e1ae9bd-92ab-4aa5-addc-04ba90cb657a', 'ab4f5ce1-a6d5-4c7d-a139-c35f70029900']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:07.397,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a20655-a3bd-4d23-82da-6ab65db0e09a,1327,,"[86.4, 7.2]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,55,Barcelona,217,['6c5bf2c1-c6d7-47b8-9d01-c8a15e2d4b3a'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.711,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,283aaee3-554a-4298-8e66-c4c06d465687,1329,,"[82.3, 15.5]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,55,Barcelona,217,['bffd23c3-f30e-4629-8fa7-e9c0738e8f07'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:10.909,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718d49b-7bb0-46b0-8d75-603f41c591ef,1332,,"[84.9, 77.5]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,55,Barcelona,217,['a0a7a7f1-c3d8-4253-babb-6217d2672d7e'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.828,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8693d69c-089f-4dca-bf89-77d2485f636a,1335,,"[83.5, 73.4]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,55,Barcelona,217,['3c84762b-d082-4c5d-ae77-387d0501d297'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.144,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f550f446-6222-4432-bb88-1c26e5ced0c1,1338,,"[65.6, 46.4]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,['044380d5-a10e-4cae-a9a0-29db022949c5'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:22.449,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8722d915-db1e-4a68-94c4-49f25598678b,1341,,"[82.0, 27.9]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,55,Barcelona,217,['3e0d5d84-1d10-4f80-be98-6937332a74fc'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:24.613,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08351832-c382-4cb4-89ab-a9f9266a7f1e,1344,,"[83.4, 10.4]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,55,Barcelona,217,['904125c9-49d1-4bde-91e7-94cb821aff9f'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:28.545,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a835098-41e8-4d4a-bbb7-65223f34b929,1348,,"[90.5, 27.7]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Barcelona,217,"['00aa4b10-12d0-4536-be2f-91dfd194632e', 'b061dde6-e8bf-415a-933f-c88eeb4ccaf3']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:31.091,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30017d51-7159-4fe1-88f5-169308e58211,1351,,"[70.6, 9.6]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,55,Barcelona,217,['e867cd48-6413-424b-bca8-162490dee8ad'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.186,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b097e4a-422b-450d-8a0a-05798bbaab93,1354,,"[77.4, 16.2]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,55,Barcelona,217,['613a6e3c-9428-4b63-ad34-48db2f71fb24'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.048,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,118aca72-237f-4dc7-953e-d3c7efbd3e06,1356,,"[70.9, 9.6]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,55,Barcelona,217,['387273ae-636c-431c-ac14-fbd563599982'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:35.292,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,586baaf8-fd21-43d6-b6c2-3596a2c799b2,1359,,"[69.4, 30.1]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,55,Barcelona,217,['bcf821ee-5866-43c3-920d-684cbceaba7c'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.514,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4392f02-7d00-454d-b426-d0eaa8ca2ef1,1362,,"[65.1, 61.4]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,['2e82a1ac-9513-4fb2-a680-c3fb7018c5b9'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:40.592,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad6cb180-17bd-44ae-9839-3527bb9e150a,1365,,"[83.7, 77.0]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,55,Barcelona,217,['12004007-0aad-4754-8814-58e1deeb289c'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.797,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f670ce08-810e-4c16-9618-13b7c951c0aa,1368,,"[117.6, 64.7]",15978,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,55,Barcelona,217,['6e44e4c7-622f-466d-976e-d1d6aedfb682'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.385,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a6ed6f-b1ab-4fe4-bc92-319db867dc57,1372,,"[87.8, 54.0]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Miguel Jiménez López,6695.0,Left Center Forward,56,Real Sociedad,210,['e4ccb5b8-42f4-44a5-8848-446e0b4e4b3e'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:21.609,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32f2f862-ffe1-450c-b70c-f6a5d95c7560,1374,,"[16.0, 47.2]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,57,Barcelona,217,['09a88f55-bb17-4619-a849-603585b1b35f'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.703,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,962f40f1-9ecb-4e2a-979f-cb582e4cd66f,1377,,"[25.1, 26.9]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,57,Barcelona,217,['9fdbd4b0-12c0-4463-8a55-28dc12bb05a5'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:28.473,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9642ba2-7731-490c-9864-35ffec4ff4dc,1380,,"[31.3, 39.2]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,57,Barcelona,217,['5bc7edf8-2174-4b9b-8939-5d80360ac04f'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.915,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87c25a9d-7ff8-4ad6-8596-592124ad8d0e,1383,,"[56.0, 77.1]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,57,Barcelona,217,['7ddd94dc-daef-408c-a258-d7dc56cd9de6'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.365,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42145042-2219-4d1c-bfd8-9378ace0c729,1386,,"[86.5, 64.4]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,57,Barcelona,217,['8e8f5afb-35ef-45ff-89a5-6d2368bcdb6c'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.396,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ece48670-4ab6-4776-909e-f15938fac2fd,1389,,"[73.1, 70.4]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,57,Barcelona,217,['92d43a39-9eae-44e0-a211-0d9958f72422'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.435,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c671a00c-9005-454f-a216-874ec6c7cf28,1396,,"[58.0, 70.7]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,58,Barcelona,217,['b363bbd3-d1cc-4373-bcb3-d7d486b43dc7'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.535,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f497de1f-aabb-423a-8bff-4246bc63973e,1398,,"[64.0, 68.0]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,58,Barcelona,217,['a75de293-7c55-4b4d-b073-8e1e8b9f3c34'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.335,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700bdb4-079c-4c08-9285-13b5872758d6,1401,,"[71.4, 32.9]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,58,Barcelona,217,['0c0952cd-a20d-4144-a7c8-fe673c68bac2'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:56.812,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbd78b4f-ddb1-4e8b-abcd-afff9f8c9092,1404,,"[79.6, 17.5]",15978,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Left Wing,58,Barcelona,217,['423a269a-2ee9-449c-abc9-6fe152afca62'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:58.665,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a612422c-207a-4c79-8c7d-acb70a26e36c,1407,,"[83.9, 3.9]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,58,Barcelona,217,['bbc18473-998e-4b41-925a-94d74aba5bdc'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.976,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1f0bfff-d2a4-45a8-9cad-983c398b1980,1410,,"[64.3, 17.7]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,58,Barcelona,217,['389b031c-871d-4cd0-9e12-aef6850f7ca8'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.013,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a146a0-49b8-4e59-bf50-ebe220b71e5f,1413,,"[64.3, 32.4]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,58,Barcelona,217,['b96ac202-77c8-4100-9fcb-154be6092c95'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.412,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d70732-c04e-4aad-b40d-ef6b4c29228f,1416,,"[70.8, 66.1]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,58,Barcelona,217,['fdaa2ff2-7982-4bbc-b60c-bba6af159bb7'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.553,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac1fd0c2-4cb9-4d12-b024-060269bc249c,1419,,"[78.2, 77.3]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,58,Barcelona,217,['98df6487-e334-417d-b0b2-7cf23941a0b6'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.654,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca065501-a984-4a5c-b455-2f920f2018df,1423,,"[78.2, 70.5]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,58,Barcelona,217,"['4dcbd669-0a28-4df2-8b81-01d024dbfa95', 'c369ecfe-f956-4a8b-b83d-35fab4852828']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.210,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02294ec7-d717-4c46-b005-39cede223d09,1428,,"[50.5, 64.6]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['a9d15e49-3809-4555-8ea9-5a310543e0c9'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.323,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,378331a4-df4b-478f-b1ce-b143e422ca78,1430,,"[72.8, 31.5]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,59,Barcelona,217,['4eb83d54-ca46-4e89-a99e-1261d69ac9f8'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:22.420,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd40c6d0-b6be-4e56-89b3-2a1910fe28bd,1432,,"[65.6, 15.9]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,59,Barcelona,217,['c2114f61-2bfb-4cd8-90e5-40e067c87718'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:24.384,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29759ee1-8bf8-4a21-8f56-7ebf45a95a5e,1435,,"[70.0, 29.1]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,59,Barcelona,217,['31b4bdfd-1c1a-4127-a7df-fc8b22eeee78'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.952,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90fe5b8a-174a-469a-9b77-06391250ace2,1437,,"[65.1, 34.6]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,59,Barcelona,217,['fa0b58f1-747a-4222-bb22-d7b64ac84b62'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.965,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5382e188-545b-4212-a154-bcdcf424fda6,1440,,"[60.4, 60.6]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['cf02a35a-2037-4248-81b6-5ae21e7e247c'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.457,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97387982-a0a1-4934-b866-557ac6303ab6,1443,,"[76.0, 77.5]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,59,Barcelona,217,['1edc9f75-7c85-4e03-ac82-dc40f37494bb'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:32.584,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654b9e1-1046-4e39-be86-1567eb36d4fd,1446,,"[62.6, 61.4]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['82fa83ca-c305-4073-bfb0-887f2149640e'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:36.642,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf89075-55f3-4189-92a5-4e66bce7b9cd,1449,,"[63.8, 28.0]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,59,Barcelona,217,['fb2aee04-c17b-47a0-b1b6-8db7ce56ae57'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.262,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c87adee-05e1-4226-a765-7fcbfb2f8c89,1452,,"[77.9, 17.9]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,59,Barcelona,217,['5a201ccc-8398-446e-8937-bbc8f3982e9e'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.853,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b8c4ee2-dd74-4b1a-8c19-9b414fdc48c0,1456,,"[70.2, 32.7]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,59,Barcelona,217,['d669d958-633e-4163-9271-fc8c7c04fdcc'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.859,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e7d9d2-0bf8-45da-988c-aeb7d0f27b3f,1459,,"[77.6, 26.7]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,59,Barcelona,217,['a14e645e-f398-4a2f-a989-5a82518aeecd'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.067,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06f6b440-28d1-480a-9a12-47ce22d23b22,1462,,"[85.9, 25.5]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,59,Barcelona,217,['9129373a-958a-4279-b03b-8c3ac4d054d4'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.567,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7642afb2-d07e-457a-bc09-9721c3147f78,1466,,"[97.9, 67.4]",15978,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,59,Barcelona,217,['e4110423-87ff-42cd-9b86-f54b184712dc'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.871,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcbcaf31-8bb9-46cf-9a4d-13b16da78f1c,1469,,"[76.6, 51.2]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['4ee75a47-b182-400c-843d-69976c6903e2'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.200,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41787769-9afd-4d7f-bb47-5a72409f4c02,1472,,"[76.3, 37.8]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,59,Barcelona,217,['dbf55472-3258-416e-8133-d2924de198ca'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.470,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5004e6e7-0fa2-40aa-8c23-1d003a898a45,1475,,"[83.5, 27.1]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,59,Barcelona,217,['0810dd8d-c363-45ad-9e83-ff53ee3ac74e'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.231,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09aaa940-85ae-456f-b140-d5f81f8e14ef,1478,,"[91.7, 38.6]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,59,Barcelona,217,['6db1daf1-78c2-4e6a-abac-2bee6d4ddbf5'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.932,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f466ccb1-1ca4-4c5f-87ce-20349851fe6f,1489,,"[49.0, 65.5]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,59,Barcelona,217,['a678f4ee-1354-49b0-9a20-f8ede04c3970'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.832,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10168b46-4f9a-4500-a4ea-037629324ae3,1497,,"[98.2, 16.8]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Miguel Jiménez López,6695.0,Left Center Forward,60,Real Sociedad,210,['17cc0468-1122-4cc0-b194-ce991f36e583'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:47.081,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,331623b4-5eaa-4dee-bfbf-7662e5769cbb,1500,,"[86.2, 22.5]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Right Center Forward,60,Real Sociedad,210,['e816cbb7-9da7-41e7-8493-e68a8cd3448e'],50,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:50.627,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd4061f0-14a7-45ee-b1e0-b7d5f246b09e,1503,,"[85.4, 4.5]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,60,Real Sociedad,210,['43995832-c9ac-46bd-8f01-24865c5d3e6a'],53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:53.285,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f99dd6d-f6bf-47ac-a6d5-570889565ccc,1506,,"[67.3, 6.4]",15978,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,60,Real Sociedad,210,['4d6da4b5-81a9-4133-b062-a7ae355b5107'],56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:56.693,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ce2e95-149a-4465-b6a0-6534d301d76b,1509,,"[86.5, 8.9]",15978,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Right Center Forward,60,Real Sociedad,210,['77f9dd58-54c5-4f7d-825f-19e7a8e4daff'],2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:02.051,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3a694c-51b3-4f50-81bc-60d3e8a0cde8,1513,,"[69.0, 6.6]",15978,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,60,Real Sociedad,210,['1c0b6c82-150a-4248-a48d-c3ddbc5078a3'],5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:05.633,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc6e724-b886-4703-a03a-58b7bd744b05,1516,,"[53.2, 19.2]",15978,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,60,Real Sociedad,210,['6efde728-7207-4919-a6f2-e46bb75dcc1e'],6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:33:06.994,Ball Receipt*,,2018/2019
