bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,0.669622,,,,,,,,,,,,,,,eae1b0c9-8111-4fe5-b18d-e780dea3b2e5,18,,"[33.3, 27.7]",68365,0,,,,-0.34603727,,Left Foot,,,"[48.0, 22.4]",,Ground Pass,,15.62626,,Incomplete,,,,,,,,,,1,From Kick Off,Luis Amaranto Perea Mosquera,26120.0,Left Center Back,2,Atlético Madrid,212,['e523d81d-552a-48ae-92e2-91f80f62dc46'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:08.052,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.590066,,,,,,,,,,,,,,,2c28e86f-0301-4c28-bdb6-c9fa37c47011,21,,"[79.1, 68.0]",68365,0,,,,-1.2068174,,Right Foot,,,"[83.9, 55.4]",,Ground Pass,,13.483323,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,['16e21252-1ca9-4e8e-acc4-b285015f3612'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.481,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.443302,,,,,,,,,,,,,,,8fb5a7d0-1cbd-47a5-a475-01397e323276,25,,"[82.4, 55.4]",68365,0,,,,3.1415927,,Right Foot,,,"[76.1, 55.4]",,Ground Pass,,6.3,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,3,Barcelona,217,"['34f3dfbf-cb56-4070-b87e-d3aa7886f227', 'a7cb9322-91c0-4fd2-acc9-bb778db4b252']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.151,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.118205,,,,,,,,,,,,,,,52d4289d-45df-4149-8908-9bb2d6f1322c,38,,"[39.0, 9.6]",68365,1,,,,-2.4719536,,Right Foot,,,"[31.8, 3.9]",,Ground Pass,,9.183137,,,,Antonio López Guerrero,26118.0,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,5,Atlético Madrid,212,['72c03d05-faa5-4ab8-a7d5-e012edcc4444'],3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:03.146,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.2197,,,,,,,,,,,,,,,483440f6-2dfe-48e6-9a98-d40ac71344fd,41,,"[35.4, 2.2]",68365,1,,,,0.054944642,,Left Foot,,,"[55.4, 3.3]",,Ground Pass,,20.030228,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,5,Atlético Madrid,212,"['9ad4650c-1353-4d41-bd78-877c618966f6', 'e92535dd-cc43-433f-8f3d-879a6b4b0396']",5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:05.461,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.0555,,,,,,,,,,,,,,,9ad4650c-1353-4d41-bd78-877c618966f6,43,,"[65.6, 77.7]",68365,1,,,,-0.635453,,Right Foot,,,"[81.6, 65.9]",,Low Pass,,19.880644,,Incomplete,,,,,,,,,Interception,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,5,Atlético Madrid,212,"['483440f6-2dfe-48e6-9a98-d40ac71344fd', 'f4cb7c63-2874-4475-abf6-9ea5618d057f']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.681,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.4031,,,,,,,,,,,,,,,f4cb7c63-2874-4475-abf6-9ea5618d057f,44,,"[39.4, 15.1]",68365,1,,,,-0.5910329,,Left Foot,,,"[47.0, 10.0]",,Low Pass,,9.1525955,,Incomplete,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,Recovery,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,5,Atlético Madrid,212,"['277d2201-e510-4958-b0cb-c2b6675f0304', '54816f4e-a8d3-43bb-b569-844b120059e8', '9ad4650c-1353-4d41-bd78-877c618966f6']",7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:07.736,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.78218,,,,,,,,,,,,,,,bbe06f88-c4d6-4242-839b-d4b866b6226b,47,,"[45.3, 9.0]",68365,1,True,,,1.8978944,,Right Foot,,,"[39.6, 25.8]",,Ground Pass,,17.740631,,,,Ignacio Camacho Barnola,8234.0,,,,,,Free Kick,1,From Free Kick,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,6,Atlético Madrid,212,['2723aa87-0d6f-4b3e-81ca-4d3b4abb1c66'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:14.249,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,2.39986,,,,,,,,,,,,,,,9fffd40e-6155-46ca-8c7f-2ea300b047db,49,,"[38.4, 36.3]",68365,1,,,,1.5471321,,Right Foot,,,"[39.2, 70.1]",,Ground Pass,,33.809467,,,,Juan Valera Espín,26195.0,,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,6,Atlético Madrid,212,['0f964d0b-e22c-4971-9bb9-c9867f7e1cd5'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:16.032,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.563633,,,,,,,,,,,,,,,7f33276c-46fb-4be3-ac53-6b8f45764b8e,52,,"[44.2, 72.6]",68365,1,,,,-0.058592077,,Right Foot,,,"[80.0, 70.5]",,High Pass,,35.861538,,,,Diego Forlán Corazo,26199.0,,,,,,,1,From Free Kick,Juan Valera Espín,26195.0,Right Back,6,Atlético Madrid,212,['a78b4395-c2d1-4c40-8a60-ee59c578fd3f'],20,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:20.236,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.503711,,,,,,,,,,,,,,,67c2ce40-4690-4da6-99f2-ee41c58079ce,61,,"[33.7, 34.2]",68365,1,,,,-2.11866,,Right Foot,,,"[26.5, 22.4]",,Ground Pass,,13.823169,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,7,Barcelona,217,['2eccd4c0-dd98-47a8-84ca-9830dc66a421'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.769,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.679616,,,,,,,,,,,,,,,a04983b1-cea3-427c-88ed-795873d96a45,64,,"[26.5, 22.4]",68365,1,,,,1.8342913,,Left Foot,,,"[20.7, 43.9]",,Ground Pass,,22.268587,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['a1bac814-83db-40ca-b3cb-0c96ac66ec86'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.352,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,2.631055,,,,,,,,,,,,,,,067ea0c3-2e1d-4b9d-9bb6-f2971997ce95,68,,"[16.0, 54.4]",68365,1,,,,0.45163617,,Right Foot,,,"[56.2, 73.9]",,High Pass,,44.679863,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,7,Barcelona,217,"['3940c401-6362-4bfe-bda8-e48c18ba5002', '6996d0df-627b-41ca-b4d6-6862a74be7f8', '9e3d746e-e1c6-437c-a37b-21b5058595a3']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.952,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,2.184144,,,,,,,,,,,,,,,c876a24e-f322-4ef2-9ebf-33864e443a9e,72,,"[51.6, 21.6]",68365,1,,,,-0.24220859,,Right Foot,,,"[68.6, 17.4]",,Ground Pass,,17.511139,,,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,Recovery,1,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Left Center Back,7,Barcelona,217,['16a35579-a397-4a2d-9b0f-3b90da31888f'],34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:34.832,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.295411,,,,,,,,,,,,,,,7b0ad22a-9196-4529-b249-ddc8a02404ef,75,,"[76.4, 26.2]",68365,1,,,,-0.76101273,,Right Foot,,,"[80.6, 22.2]",,Ground Pass,,5.8,,Incomplete,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,7,Barcelona,217,['6fe11ab0-bfed-46e5-be7c-adb092910781'],41,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:41.175,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.86973,,,,,,,,,,,,,,,cc01220e-4585-481e-bae7-7935e04a737a,79,,"[33.7, 54.4]",68365,1,,,,-2.2015939,,Left Foot,,,"[27.2, 45.5]",,Ground Pass,,11.020889,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,7,Barcelona,217,['71170fed-5a6a-43c6-8e8d-971371826929'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.169,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,12fea8b7-f588-4467-8261-2de4ef7403df,83,,"[30.3, 41.8]",68365,1,,,,-1.3525002,,Left Foot,,,"[36.6, 13.4]",,Ground Pass,,29.090376,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,7,Barcelona,217,['07e7159b-e219-432e-a4c3-09bb742d5d91'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.237,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.379935,,,,,,,,,,,,,,,9723e0dd-f282-4a00-8d41-cf03a3102b12,86,,"[37.5, 13.0]",68365,1,,,,-0.2340416,,Left Foot,,,"[52.6, 9.4]",,Ground Pass,,15.523209,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,7,Barcelona,217,['c6f77aae-ef92-4947-9074-46e5864d2429'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.077,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.803998,,,,,,,,,,,,,,,91e89abd-6eb7-42ce-ad6e-d02c2837c51a,89,,"[52.8, 7.5]",68365,1,,,,1.6259888,,Right Foot,,,"[51.8, 25.6]",,Ground Pass,,18.127604,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,7,Barcelona,217,['3a240cdc-921c-4b63-8712-52eaf4bd9e43'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.537,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.829457,,,,,,,,,,,,,,,f0ec290b-b716-41cb-8f63-a5a29532aa24,93,,"[64.4, 27.7]",68365,1,,,,0.91072214,,Right Foot,,,"[75.5, 42.0]",,Ground Pass,,18.102486,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,7,Barcelona,217,"['2b389e0d-75fc-472d-9336-47770bfdc763', '81bfdc95-8f94-439b-8d0e-34960368f8fa']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.427,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.6613,,,,,,,,,,,,,,,1a5cc3d6-b31e-4e05-847a-d6f322521de3,96,,"[75.5, 42.0]",68365,1,,,,-1.6951513,,Right Foot,,,"[74.5, 34.0]",,Ground Pass,,8.062258,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,['631dcad9-9f81-4eb1-9816-ec2d60e615f3'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.377,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.3417,,,,,,,,,,,,,,,bddcc848-55ce-4572-a297-a2827e3b73dc,99,,"[73.8, 34.2]",68365,1,,,,2.3419096,,Right Foot,,,"[66.9, 41.3]",,Ground Pass,,9.900505,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,7,Barcelona,217,['786627b7-b26a-4b62-8ad5-d72e525d8d37'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.118,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.205995,,,,,,,,,,,,,,,9e11bc64-aaad-4a21-b57f-aeb33ff2cc88,102,,"[67.7, 39.9]",68365,1,,,,1.5013893,,Right Foot,,,"[69.0, 58.6]",,Ground Pass,,18.745132,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,7,Barcelona,217,['1f02c4f0-8a2a-484c-ba68-69c377eb8e8b'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.540,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.43623,,,,,,,,,,,,,,,d5149264-313d-4b0d-b230-1873c386e3f7,105,,"[71.5, 58.2]",68365,2,,,,-0.26625204,,Right Foot,,,"[77.0, 56.7]",,Ground Pass,,5.700877,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Right Wing,7,Barcelona,217,"['0a934b29-1827-41ff-844f-b9e2be3cd8b0', '6acdaa5b-0985-4b4f-9d2d-b16e4eb3b801']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.871,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.109845,,,,,,,,,,,,,,,17dd0bd9-5dab-4ad6-a3a4-90db298f5418,114,,"[42.6, 23.9]",68365,2,,,,-1.9614034,,Left Foot,,,"[35.6, 6.9]",,Ground Pass,,18.384777,,,,Antonio López Guerrero,26118.0,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,8,Atlético Madrid,212,['c19b2e98-a719-42a8-8306-8fafd130cd1c'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:04.186,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.785248,,,,,,,,,,,,,,,e14d9725-d7c8-4a03-913d-69ec2290aaf3,117,,"[34.0, 6.0]",68365,2,,,,-0.091033995,,Left Foot,,,"[58.1, 3.8]",,High Pass,,24.200207,,,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,8,Atlético Madrid,212,['ab66f569-9f8c-4d3f-9b8c-e553ffb4c276'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:07.698,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.554488,,,,,,,,,,,,,,,b9da634a-76f9-4310-8a14-06b3f7c3c42e,121,,"[48.4, 76.9]",68365,2,,,,0.03173537,,Right Foot,,,"[54.7, 77.1]",,Low Pass,,6.303174,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,Recovery,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,8,Atlético Madrid,212,['71253682-ade5-4b90-8a82-d0c739368464'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.054,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,1.754873,,,,,,,,,,,,,,,1d5cce24-806c-42a9-ae02-193405fd68c9,138,,"[91.1, 5.6]",68365,2,,,,1.9912016,,Right Foot,,,"[83.5, 22.6]",,Ground Pass,,18.621492,,,,Ignacio Camacho Barnola,8234.0,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,8,Atlético Madrid,212,['bfaa18dd-9c37-45b6-929e-29f6c9ea5f51'],20,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:20.670,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,,,0.9095,,,,,,,,,,,,,,,a04ec211-329d-44a0-9a44-b72c041bbeb6,141,,"[83.5, 22.6]",68365,2,,,,1.0150406,,Right Foot,,,"[89.4, 32.1]",,Ground Pass,,11.1830225,,Incomplete,,Diego Forlán Corazo,26199.0,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,8,Atlético Madrid,212,"['ab149912-d45a-4a24-a692-efb9640ed357', 'f665890d-43e2-433d-9ebf-78cfaeed4daa']",22,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:22.667,Pass,,2007/2008
