50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.244988,,,,,,,,,,,,,b1867f2b-fe66-4196-94e7-e7cf17c02b73,1509,,"[55.2, 38.6]",266142,32,,,,-1.4740529,,Right Foot,,,,"[57.5, 14.9]",,Ground Pass,,23.811342,,,,,Jérémy Mathieu,10609.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,['3f408175-6b26-4d34-a1f4-ab79c6997dc9'],21,,,,,,,,,,,,,,,Barcelona,217,00:32:21.253,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.929566,,,,,,,,,,,,,72ffdbcd-79ae-43c9-a0c4-b28913ee2108,1513,,"[64.2, 11.5]",266142,32,,,,-0.7681585,,Left Foot,,,,"[70.1, 5.8]",,Ground Pass,,8.203658,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,60,Barcelona,217,"['1f604513-7c9c-4ce4-b206-5b5ec43b24a9', '8262995d-6f81-4b65-9550-2f149312d246']",27,,,,,,,,,,,,,,,Barcelona,217,00:32:27.648,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.109437,,,,,,,,,,,,,2d80b5f0-a413-4b7a-901f-bd7375642b93,1516,,"[69.5, 14.4]",266142,32,,,,2.331809,,Right Foot,,,,"[65.5, 18.6]",,Ground Pass,,5.8,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,60,Barcelona,217,['76d67ee2-ad37-478d-8784-a88bd09f221f'],30,,,,,,,,,,,,,,,Barcelona,217,00:32:30.185,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.743042,,,,,,,,,,,,,d1cb229e-b737-4819-b66b-0003acfeeb0c,1518,,"[65.0, 18.6]",266142,32,,,,-0.3386981,,Right Foot,,,,"[109.0, 3.1]",,High Pass,,46.650295,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,['20843367-f9a4-428f-a348-5ecf511d6ab1'],31,,,,,,,,,,,,,,,Barcelona,217,00:32:31.294,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.0408,,,,,,,,,,,,,88c3f0f7-b68c-44f9-985b-7db4b0ec77b3,1521,,"[110.0, 3.1]",266142,32,,,,2.64042,,Left Foot,,,,"[98.5, 9.4]",,Low Pass,,13.11259,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['3ef1ee0b-9e73-47f4-805f-4b5c798d6f23'],35,,,,,,,,,,,,,,,Barcelona,217,00:32:35.456,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.977006,,,,,,,,,,,,,ceb510ec-c2a7-4c4c-ad80-ae400c7a060b,1524,,"[98.0, 12.1]",266142,32,,,,1.1071488,,Left Foot,,,,"[102.2, 20.5]",,Ground Pass,,9.391485,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,['5d0f4a84-33ad-4d64-b8f8-13a289c43f9e'],36,,,,,,,,,,,,,,,Barcelona,217,00:32:36.577,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.2082,,,,,,,,,,,,,93dc686e-d0b9-4515-96ba-00dc48384d1c,1528,,"[102.0, 23.1]",266142,32,,,,1.5707964,,Right Foot,,,,"[102.0, 31.5]",,Ground Pass,,8.4,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,60,Barcelona,217,"['5602b26d-d61b-43ec-b8a9-874b2edada4c', '6b986487-bf44-4c05-9c1a-d559b8873586']",38,,,,,,,,,,,,,,,Barcelona,217,00:32:38.340,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.619,,,,,,,,,,,,,83bd0a86-fa2f-4d36-92ec-fc3780c95b45,1530,,"[102.0, 31.5]",266142,32,,,,-0.31656924,1e7b1e0b-d445-4c48-b973-8e6bd1127d4c,Right Foot,,,,"[113.6, 27.7]",,Ground Pass,,12.206555,,,,,Luis Alberto Suárez Díaz,5246.0,True,,Through Ball,True,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,60,Barcelona,217,['83374ddc-96e6-4f87-898e-2f8a526833c4'],39,,,,,,,,,,,,,,,Barcelona,217,00:32:39.548,Pass,,2014/2015
,,,,,,,,,,,,,,,,,4.188,,,,,,,,,,,,,bb0e2839-19e6-4abd-827a-8d629ce466fb,1534,,"[7.0, 44.1]",266142,33,,,,0.17160563,,Right Foot,,,,"[64.7, 54.1]",,High Pass,,58.56014,,,Incomplete,,Víctor Machín Pérez,6841.0,,,,,Goal Kick,1,From Goal Kick,Sergio Rico González,6823.0,Goalkeeper,61,Sevilla,213,"['29f9785b-37fb-473e-b5a1-4665fb9fffa3', 'bf2c07b5-4be4-4007-a85d-9eeb112010db']",5,,,,,,,,,,,,,,,Sevilla,213,00:33:05.547,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.1206,,,,,,,,,,,,,29f9785b-37fb-473e-b5a1-4665fb9fffa3,1536,,"[55.4, 26.0]",266142,33,,,,-0.3770876,,Head,,,,"[65.5, 22.0]",,High Pass,,10.863241,,,Unknown,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Sevilla,213,"['aef59909-a2f5-4801-8370-72f73f068879', 'bb0e2839-19e6-4abd-827a-8d629ce466fb']",9,,,,,,,,,,,,,,,Barcelona,217,00:33:09.735,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.1286,,,,,,,,,,,,,5bc08392-5838-4712-92b1-dfe3f415217b,1540,,"[50.4, 56.8]",266142,33,True,,,-1.7202754,,Right Foot,,,,"[47.9, 40.2]",,Ground Pass,,16.787197,,,,,Daniel Filipe Martins Carriço,6825.0,,,,,Free Kick,1,From Free Kick,Nicolás Martín Pareja,7909.0,Right Center Back,62,Sevilla,213,['fd7314ad-20cb-4e9c-ab79-ad5eb8910a8d'],27,,,,,,,,,,,,,,,Sevilla,213,00:33:27.777,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.3766,,,,,,,,,,,,,24270f9a-7fc2-4ab5-a51d-fba82223f241,1542,,"[48.1, 32.7]",266142,33,,,,-1.1980504,,Right Foot,,,,"[54.2, 17.1]",,Ground Pass,,16.750223,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Free Kick,Daniel Filipe Martins Carriço,6825.0,Left Center Back,62,Sevilla,213,['067a77b8-bfc5-428d-b104-209f4eb70f3a'],30,,,,,,,,,,,,,,,Sevilla,213,00:33:30.497,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,6e04c0d3-3792-40d4-9858-ae5b1498ef99,1545,,"[55.7, 15.4]",266142,33,,,,-0.692074,,Right Foot,,,,"[66.8, 6.2]",,Ground Pass,,14.417004,,,,,Benoît Trémoulinas,27483.0,,,,,,1,From Free Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,62,Sevilla,213,['9ca9c95e-a658-4101-b9a8-5de8474523d5'],32,,,,,,,,,,,,,,,Sevilla,213,00:33:32.674,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.347,,,,,,,,,,,,,78f81f22-30bd-48d7-b515-8d886effb435,1548,,"[75.9, 5.1]",266142,33,,,,0.80357796,,Right Foot,,,,"[78.6, 7.9]",,Ground Pass,,3.88973,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,62,Sevilla,213,"['d9f4ac91-5a40-4d77-9dee-a003b6950af9', 'e7cb56a2-4397-4237-a290-2a59439f1569']",36,,,,,,,,,,,,,,,Sevilla,213,00:33:36.312,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.877131,,,,,,,,,,,,,01157493-f58c-49fd-9f34-5b03743188c8,1551,,"[99.0, 0.1]",266142,33,,,,1.0317523,,,,,,"[111.8, 21.5]",,High Pass,,24.935919,,,,,Vicente Iborra De La Fuente,3497.0,,,,,Throw-in,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,63,Sevilla,213,['a9bebf82-adad-4005-920d-7e9f27a54d64'],46,,,,,,,,,,,,,,,Sevilla,213,00:33:46.800,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.942448,,,,,,,,,,,,,1a9e8adb-c236-4aaa-82f5-434fcf42ffc1,1555,,"[113.5, 16.5]",266142,33,,,,-1.1425322,,Right Foot,,,,"[115.6, 11.9]",,Ground Pass,,5.056679,,,,,Víctor Machín Pérez,6841.0,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,63,Sevilla,213,['adb8198b-9307-4513-b7af-828b521e15e4'],49,,,,,,,,,,,,,,,Sevilla,213,00:33:49.885,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.213,,,,,,,,,,,,,c7076f10-2790-49bc-af5f-4b4cd7313ad5,1559,,"[116.6, 12.9]",266142,33,,,,2.176341,,Left Foot,,True,,"[111.2, 20.7]",,Ground Pass,,9.486833,,,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Left Wing,63,Sevilla,213,['6b3203f1-c584-4051-a573-dca091b1a4ab'],50,,,,,,,,,,,,,,,Sevilla,213,00:33:50.947,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1652,,,,,,,,,,,,,a50926a2-81ae-4433-bd9e-09852ab050af,1563,,"[111.4, 20.7]",266142,33,,,,2.5688393,,Right Foot,,,,"[100.7, 27.6]",,Ground Pass,,12.73185,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,63,Sevilla,213,['29a606fe-4e14-4713-adb0-c4be43154279'],52,,,,,,,,,,,,,,,Sevilla,213,00:33:52.200,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.6938,,,,,,,,,,,,,73fb10b0-ef67-4541-8a1d-73846d39371b,1566,,"[98.1, 27.6]",266142,33,,,,-0.057080783,,Right Foot,,,,"[108.6, 27.0]",,Ground Pass,,10.517129,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,63,Sevilla,213,['20902b5d-4abc-42d2-b5fe-bc8d4b140711'],53,,,,,,,,,,,,,,,Sevilla,213,00:33:53.565,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.2745,,,,,,,,,,,,,fc3bca74-845c-4a2d-83fb-cca6d91093fd,1569,,"[108.2, 26.8]",266142,33,,,,0.0,00db6375-7de9-4324-9c13-55939de66435,No Touch,,,,"[112.6, 26.8]",,Ground Pass,,4.4,,True,,,Vicente Iborra De La Fuente,3497.0,True,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,63,Sevilla,213,['1121d318-2483-4fd0-892d-3e0899f3c4a3'],54,,,,,,,,,,,,,,,Sevilla,213,00:33:54.299,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.788379,,,,,,,,,,,,,36f3ddc1-73ad-4abd-9f5b-e2455b2732e8,1573,,"[6.0, 36.0]",266142,34,True,,,-0.2704205,,Right Foot,,,,"[64.8, 19.7]",,High Pass,,61.017456,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,64,Barcelona,217,['e2123688-2bcb-4844-8dcf-4268597ca76e'],20,,,,,,,,,,,,,,,Barcelona,217,00:34:20.481,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.617726,,,,,,,,,,,,,4a68a323-0013-4568-a7d2-da94e5e2a12d,1575,,"[63.8, 21.6]",266142,34,,,,0.9369368,,Right Foot,,,,"[72.4, 33.3]",,Ground Pass,,14.520675,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,64,Barcelona,217,['85273a09-e31f-4018-834b-bcabc2ad60e0'],26,,,,,,,,,,,,,,,Barcelona,217,00:34:26.084,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.861916,,,,,,,,,,,,,569356a3-b44b-4fbc-8eb4-c5670abfc3b1,1578,,"[84.8, 39.4]",266142,34,,,,1.4452466,,Right Foot,,,,"[86.1, 49.7]",,Ground Pass,,10.381715,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,64,Barcelona,217,['157652b5-8b34-4ab3-8cb8-78a0458bc55a'],29,,,,,,,,,,,,,,,Barcelona,217,00:34:29.406,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.8613,,,,,,,,,,,,,c06a3b16-165f-4675-b23f-a40019f3780c,1581,,"[98.9, 57.5]",266142,34,,,,-1.0303768,,Right Foot,,,,"[104.3, 48.5]",,High Pass,,10.495713,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,64,Barcelona,217,['377c26a8-22e9-4025-aab5-8d11a992902a'],33,,,,,,,,,,,,,,,Barcelona,217,00:34:33.110,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.723199,,,,,,,,,,,,,0e5b7613-37c3-4fcf-8b42-adc3e8ee7e69,1583,,"[104.3, 48.1]",266142,34,,,,2.9806921,,Head,,,,"[85.2, 51.2]",,High Pass,,19.349936,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,64,Barcelona,217,['daafbcfa-9c44-4d9e-a872-83939f2af96e'],33,,,,,,,,,,,,,,,Barcelona,217,00:34:33.971,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.2017,,,,,,,,,,,,,e02c0484-8e3f-43a5-b6a7-51ef89b0381f,1586,,"[85.0, 52.9]",266142,34,,,,-1.3045443,,Left Foot,,,,"[86.5, 47.4]",,Low Pass,,5.700877,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,64,Barcelona,217,"['040a037c-4e91-46f0-acd5-282db5ef8dcf', '37e1cbde-bc42-4ccc-a9ac-25996ccbf879']",35,,,,,,,,,,,,,,,Barcelona,217,00:34:35.767,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.133443,,,,,,,,,,,,,040a037c-4e91-46f0-acd5-282db5ef8dcf,1588,,"[33.6, 32.7]",266142,34,,,,-1.706645,,Left Foot,,,,"[31.7, 18.8]",,Low Pass,,14.029255,,,,,Víctor Machín Pérez,6841.0,,,,,Recovery,1,From Goal Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,64,Barcelona,217,"['c9090b45-ef2a-464c-bf66-71a28c31aa2a', 'e02c0484-8e3f-43a5-b6a7-51ef89b0381f']",35,,,,,,,,,,,,,,,Sevilla,213,00:34:35.969,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.484,,,,,,,,,,,,,68dac8ee-aef4-4734-99b6-14b97710e9e3,1592,,"[58.8, 12.1]",266142,34,,,,1.2662854,,Right Foot,,,,"[59.9, 15.6]",,Ground Pass,,3.6687872,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Goal Kick,Víctor Machín Pérez,6841.0,Left Wing,64,Barcelona,217,"['4d03d542-3191-4f1a-a881-35d0e1885ed5', '64d78559-6c35-43a1-a600-4874a915e89e']",40,,,,,,,,,,,,,,,Sevilla,213,00:34:40.434,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.8986,,,,,,,,,,,,,a3d5e120-ef51-4566-953c-ed2b09da8c6c,1596,,"[54.3, 80.0]",266142,34,,,,-1.5263811,,,,,,"[54.7, 71.0]",,High Pass,,9.008884,,,,,Ivan Rakitić,5470.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['05c1f831-5f95-491f-9596-68cb1dce2cf5'],50,,,,,,,,,,,,,,,Barcelona,217,00:34:50.907,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.776701,,,,,,,,,,,,,c26a15ef-1271-4ccf-976e-c641362a1f36,1598,,"[54.7, 71.0]",266142,34,,,,1.9546139,,Right Foot,,,,"[52.6, 76.2]",,Low Pass,,5.60803,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,65,Barcelona,217,['e0ec273e-8db3-47a5-b2f2-dca513e9493c'],51,,,,,,,,,,,,,,,Barcelona,217,00:34:51.806,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.514742,,,,,,,,,,,,,6af62863-6b5b-4654-8ad0-71b010db2594,1600,,"[52.6, 76.2]",266142,34,,,,-2.7027333,,Right Foot,,,,"[28.1, 64.7]",,Low Pass,,27.064737,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['81ddd7a8-8c41-44d8-8b05-56e51e37619d'],52,,,,,,,,,,,,,,,Barcelona,217,00:34:52.583,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.059983,,,,,,,,,,,,,9494638b-246e-4a75-b83b-fc8c8c49d5a6,1603,,"[26.4, 53.9]",266142,34,,,,-1.4681054,,Right Foot,,,,"[29.1, 27.7]",,Ground Pass,,26.338755,,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['b22ae255-50f0-4345-9ac3-1cca1a729452'],55,,,,,,,,,,,,,,,Barcelona,217,00:34:55.423,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.932089,,,,,,,,,,,,,4b99a0d0-4c3d-4450-aa92-4e3e70a1fe45,1606,,"[34.4, 30.6]",266142,34,,,,-0.90800285,,Right Foot,,,,"[52.9, 6.9]",,Ground Pass,,30.065596,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,65,Barcelona,217,['9fe6afc3-c6b3-47ea-b5c1-08cadc0f8182'],58,,,,,,,,,,,,,,,Barcelona,217,00:34:58.779,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1964,,,,,,,,,,,,,44c8bd94-7a78-404e-af9d-37f268cc4d01,1609,,"[55.0, 9.6]",266142,35,,,,-0.5996843,,Left Foot,,,,"[64.8, 2.9]",,Ground Pass,,11.871394,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,65,Barcelona,217,['3f74700c-879c-4f27-8fe9-2a0774cf5e8c'],1,,,,,,,,,,,,,,,Barcelona,217,00:35:01.385,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9357,,,,,,,,,,,,,07469927-db74-410b-b5b3-af0f6546007a,1612,,"[64.8, 2.9]",266142,35,,,,2.6958003,,Left Foot,,,,"[53.5, 8.3]",,Low Pass,,12.523977,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,65,Barcelona,217,['2d200f86-0149-47b5-922c-291d5741afbe'],2,,,,,,,,,,,,,,,Barcelona,217,00:35:02.729,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.574997,,,,,,,,,,,,,2693a9dc-fc01-4107-a716-b7e45f2a169d,1615,,"[51.4, 17.0]",266142,35,,,,2.0011845,,Left Foot,,,,"[41.3, 39.0]",,Ground Pass,,24.207644,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,65,Barcelona,217,['e9db0e2f-f65f-485f-b397-f5e41d753008'],5,,,,,,,,,,,,,,,Barcelona,217,00:35:05.118,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.53831,,,,,,,,,,,,,ea6e431e-ed8a-4cf9-a692-75892a659dc7,1618,,"[42.1, 36.9]",266142,35,,,,-2.0946348,,Right Foot,,,,"[30.2, 16.3]",,Ground Pass,,23.790125,,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['339555f9-fd62-404f-b64a-ebaf723ebe9e'],8,,,,,,,,,,,,,,,Barcelona,217,00:35:08.603,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.6063,,,,,,,,,,,,,158c94cc-7a01-4918-857a-971b8bcbf3ea,1621,,"[35.6, 11.7]",266142,35,,,,-0.36990607,,Left Foot,,,,"[55.2, 4.1]",,High Pass,,21.021893,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,65,Barcelona,217,"['67a8de7b-126b-43c3-a5e7-c826728ed061', '759eb394-21fd-420d-b68f-ed7188b416df']",12,,,,,,,,,,,,,,,Barcelona,217,00:35:12.574,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.638001,,,,,,,,,,,,,67a8de7b-126b-43c3-a5e7-c826728ed061,1623,,"[64.9, 76.0]",266142,35,,,,-0.7853982,,Right Foot,,,,"[67.5, 73.4]",,Low Pass,,3.6769552,,,,,Aleix Vidal Parreu,6400.0,,,,,Interception,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,65,Barcelona,217,"['158c94cc-7a01-4918-857a-971b8bcbf3ea', '19efbf6a-35ac-4121-8e06-cb3fdc18b6b2']",14,,,,,,,,,,,,,,,Sevilla,213,00:35:14.180,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.951355,,,,,,,,,,,,,5b846d47-00d8-4bb2-92f9-fed53078eace,1629,,"[46.3, 5.8]",266142,35,,,,0.9999227,,Left Foot,,,,"[53.3, 16.7]",,Ground Pass,,12.95415,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,65,Barcelona,217,['c9081e97-ff47-4ede-bab9-6bd88f0fa7c5'],16,,,,,,,,,,,,,,,Barcelona,217,00:35:16.323,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.414234,,,,,,,,,,,,,1ae93f5b-0dea-4ead-9dd5-23019e97f4b4,1632,,"[55.2, 16.7]",266142,35,,,,0.03486958,,Right Foot,,,,"[63.8, 17.0]",,Ground Pass,,8.605231,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,['f087f9f9-d64c-4461-81f9-c6fd7a749df3'],17,,,,,,,,,,,,,,,Barcelona,217,00:35:17.737,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.211932,,,,,,,,,,,,,bce52870-7143-49df-91bc-7f721069b30e,1635,,"[69.2, 23.1]",266142,35,,,,1.3820585,,Left Foot,,,,"[72.6, 40.9]",,Ground Pass,,18.12181,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,65,Barcelona,217,['8e7ef164-0938-46a9-89de-dcd75c3352ff'],20,,,,,,,,,,,,,,,Barcelona,217,00:35:20.071,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.672309,,,,,,,,,,,,,931bbd26-624a-4746-872b-955841b88e10,1638,,"[72.0, 33.3]",266142,35,,,,-0.8044435,,Right Foot,,,,"[82.3, 22.6]",,Ground Pass,,14.851936,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,65,Barcelona,217,['155c0ede-5d25-4db0-a209-3689af48971b'],22,,,,,,,,,,,,,,,Barcelona,217,00:35:22.824,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.1301,,,,,,,,,,,,,0e35620f-23eb-4185-aea9-bcbbceb297c8,1641,,"[82.3, 25.4]",266142,35,,,,1.7898788,,Left Foot,,,,"[76.6, 51.0]",,Ground Pass,,26.226894,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,65,Barcelona,217,['948fba86-9366-4d32-b542-c02294d9ea8f'],23,,,,,,,,,,,,,,,Barcelona,217,00:35:23.536,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.215183,,,,,,,,,,,,,3fcace45-880f-4c30-b354-8ebd4351465b,1644,,"[84.8, 52.5]",266142,35,,,,0.9011574,,Right Foot,,,,"[92.4, 62.1]",,Ground Pass,,12.244183,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['2595f821-17ff-4a23-9d35-c999fb9d265d'],27,,,,,,,,,,,,,,,Barcelona,217,00:35:27.169,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.966625,,,,,,,,,,,,,d9e4cdc0-e2d9-4b32-a359-e1a3118faa5c,1647,,"[92.4, 55.8]",266142,35,,,,-0.30334774,,Left Foot,,,,"[117.0, 48.1]",,Ground Pass,,25.776928,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,65,Barcelona,217,"['2fff8fde-da79-4b3c-9419-35673e9a4314', 'd77dcaaa-5119-45fd-af20-6717d6145aa9']",30,,,,,,,,,,,,,,,Barcelona,217,00:35:30.503,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.2396,,,,,,,,,,,,,df6f7c52-5bb9-4690-b79d-c1607347b3a5,1651,,"[13.0, 37.1]",266142,35,,,,1.056345,,Keeper Arm,,,,"[19.5, 48.6]",,Ground Pass,,13.209845,,,,,Nicolás Martín Pareja,7909.0,,,,,,1,From Keeper,Sergio Rico González,6823.0,Goalkeeper,66,Sevilla,213,['dc06db01-be2d-4fae-89f6-d703adfba369'],41,,,,,,,,,,,,,,,Sevilla,213,00:35:41.258,Pass,,2014/2015
