50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.816923,,,,,,,,,,,,,f9d9ae00-77de-4553-9266-fbde2f975660,3415,,,"[70.9, 49.6]",303548,83,,,,,0.032246884,,Right Foot,,,"[80.2, 49.9]",,Ground Pass,,9.304837,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,151,Barcelona,217,['68f87666-e621-44f4-a6d9-09bc2592fc02'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.911,Pass,,2019/2020
,,,,,,,,,,,,,,,,3.518422,,,,,,,,,,,,,7f196153-bcc4-41e4-89a1-ea6ff17fcae3,3424,,,"[53.0, 30.1]",303548,83,,,,,-0.88716483,,Right Foot,,,"[76.3, 1.5]",,Ground Pass,,36.8897,,,,Ante Budimir,8654.0,,,,,,2,Regular Play,Daniel José Rodríguez Vázquez,24088.0,Right Center Forward,151,Barcelona,217,['d2257947-23ee-42bd-a269-3bf946b0131b'],15,,,,,,,,,,,,,,,,,,Mallorca,1043,00:38:15.533,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.236577,,,,,,,,,,,,,ca945aa4-bb7d-47f2-bd09-6a136d5d879b,3441,,,"[34.0, 56.9]",303548,84,,,,,-1.6086929,,Right Foot,,,"[33.2, 35.8]",,Low Pass,,21.11516,,,,Ronald Federico Araújo da Silva,32480.0,,,,,Free Kick,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,152,Barcelona,217,['57edbe20-3a98-4a10-bcc1-f7388318d5e6'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.220,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.965879,,,,,,,,,,,,,ab7fb7ba-94d7-4b15-8e06-858d2d00e4ca,3444,,,"[36.0, 35.8]",303548,84,,,,,-0.02083032,,Right Foot,,,"[45.6, 35.6]",,Ground Pass,,9.602083,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,152,Barcelona,217,['7db40a3d-86db-4dd3-92ba-63650e9e4ada'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:07.137,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.965733,,,,,,,,,,,,,cde97918-f00c-4d95-8b1a-c381756a50fe,3447,,,"[47.9, 37.0]",303548,84,,,,,1.7577755,,Right Foot,,,"[45.1, 51.8]",,Ground Pass,,15.062536,,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Center Defensive Midfield,152,Barcelona,217,['a49f1769-9f2f-4abe-a5e5-f8ddeee97b9a'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.103,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.399776,,,,,,,,,,,,,5f69d069-8ea2-43bf-9a3a-06bb1760a0d0,3450,,,"[45.6, 52.8]",303548,84,,,,,1.293114,,Right Foot,,,"[51.7, 74.2]",,Ground Pass,,22.252415,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,152,Barcelona,217,['987b2956-f27d-48bd-a23f-c5fd6a973d7f'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:12.392,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.184216,,,,,,,,,,,,,ec0c0bc2-649a-4421-8c40-fc5c914a7db5,3453,,,"[49.9, 74.2]",303548,84,,,,,-2.3969882,,Right Foot,,,"[34.6, 60.1]",,Ground Pass,,20.80625,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,152,Barcelona,217,['3f6a0ed7-28c7-43ed-9f35-017a5cd6e038'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.079,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.36743,,,,,,,,,,,,,595f3149-3a1a-440e-97ef-cfb315d9eb75,3456,,,"[35.3, 59.0]",303548,84,,,,,-1.5584003,,Right Foot,,,"[35.6, 34.8]",,Ground Pass,,24.201859,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,152,Barcelona,217,['0768c9f2-febb-432e-89a3-f95f58e90b84'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.829,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.238471,,,,,,,,,,,,,fd2e409b-04ac-4048-b6bb-8b49cb0cb46f,3459,,,"[35.7, 29.6]",303548,84,,,,,-1.374271,,Right Foot,,,"[40.1, 7.5]",,Ground Pass,,22.533752,,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,152,Barcelona,217,['37dd5080-20a6-4b82-8695-88a83286659f'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.501,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.518673,,,,,,,,,,,,,3181726b-3f03-4eb0-a2e8-80b0f46aae39,3462,,,"[36.6, 12.5]",303548,84,,,,,2.410686,,Left Foot,,,"[25.0, 22.9]",,Ground Pass,,15.5794735,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Center Midfield,152,Barcelona,217,['981056d4-ca39-4116-895a-e456934622be'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.815,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.350672,,,,,,,,,,,,,cb85e154-098d-40ae-8fcf-1e563215332f,3465,,,"[25.0, 22.9]",303548,84,,,,,2.0100586,,Right Foot,,,"[17.2, 39.5]",,Ground Pass,,18.341211,,,,Marc-André ter Stegen,20055.0,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,152,Barcelona,217,['2512ceff-72f8-4f52-a4d5-2cb09bdd3f79'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.001,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.003463,,,,,,,,,,,,,50815422-e70c-4d8b-8d49-a6f89e3f2138,3468,,,"[24.6, 37.7]",303548,84,,,,,1.5116936,,Left Foot,,,"[25.6, 54.6]",,Ground Pass,,16.92956,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,152,Barcelona,217,['b12ebd7a-cd1b-440c-9f55-b30142eb3c0b'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.141,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.262153,,,,,,,,,,,,,9e1c7a35-407b-46a9-820b-7a91371233b3,3471,,,"[26.2, 54.1]",303548,84,,,,,-2.115946,,Right Foot,,,"[16.8, 38.6]",,Ground Pass,,18.127604,,,,Marc-André ter Stegen,20055.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,152,Barcelona,217,['227b18a7-1fef-4987-ae0f-8d5dbb55307a'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.370,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.287176,,,,,,,,,,,,,4614879c-cbf0-457c-baa0-cc2385bc838c,3474,,,"[19.0, 38.1]",303548,84,,,,,-1.2512056,,Right Foot,,,"[23.6, 24.2]",,Ground Pass,,14.641379,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,152,Barcelona,217,['1a9d72b5-8dcd-4cee-926f-0f5831729c38'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.309,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.616014,,,,,,,,,,,,,ae6743e1-df7f-44dc-8f16-9e7c2007517b,3477,,,"[22.5, 25.8]",303548,84,,,,,2.3394363,,Right Foot,,,"[13.7, 34.9]",,Ground Pass,,12.658989,,,,Marc-André ter Stegen,20055.0,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,152,Barcelona,217,['581184f8-19b7-4d8d-b3d0-b1ef72c423c1'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.602,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.225593,,,,,,,,,,,,,91339240-0cfa-4428-bd80-d84c0b476214,3480,,,"[20.2, 39.5]",303548,84,,,,,0.010752274,,Right Foot,,,"[48.1, 39.8]",,Low Pass,,27.901613,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,152,Barcelona,217,['c2bf7608-68a0-42e6-8fb4-d1c5ce461d02'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.560,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.092983,,,,,,,,,,,,,ac9acdbb-f70b-4a24-a795-5011cbd6823f,3483,,,"[48.8, 40.6]",303548,84,,,,,1.2621455,,Right Foot,,,"[51.0, 47.5]",,Low Pass,,7.242237,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,152,Barcelona,217,"['36da0423-59b9-4a71-b333-30bf069b0230', '4f7878ee-172a-492b-a261-5f5b63637da5']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.786,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.41758,,,,,,,,,,,,,d5518bd8-5a4b-4bae-9646-528e0ddc3734,3488,,,"[51.3, 44.6]",303548,84,,,,,-1.2753555,,Left Foot,,,"[54.1, 35.4]",,Low Pass,,9.6166525,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,152,Barcelona,217,"['f3323a76-63c9-48cb-b6bb-65c7e0bafb08', 'fba2044e-07f7-4cbc-9d49-1d61d91fca05']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:47.879,Pass,True,2019/2020
,,,,,,,,,,,,,,,,3.359052,,,,,,,,,,,,,2433e0a4-3a40-45a5-a5ce-9fa6352e0217,3492,,,"[57.9, 33.1]",303548,84,,,,,-0.11246461,,Right Foot,,,"[100.4, 28.3]",,High Pass,,42.7702,,Incomplete,,Héctor Junior Firpo Adames,17304.0,,,Through Ball,True,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,152,Barcelona,217,"['4763545e-25f6-4719-bb5f-6f9bf68e3157', '6c3dabe8-c43f-4798-a3b5-625ab3b06c57']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.003,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.324056,,,,,,,,,,,,,dfa6d47b-f076-457b-8bf9-b1a59ec0206d,3496,,,"[18.1, 48.1]",303548,84,,,,,-1.2127329,,Keeper Arm,,,"[23.9, 32.6]",,Low Pass,,16.549622,,,,Antonio José Raillo Arenas,24086.0,,,,,,2,Regular Play,Manuel Reina Rodríguez,24083.0,Goalkeeper,153,Mallorca,1043,['7e651df5-b683-4314-840f-c3ce01eb01b5'],55,,,,,,,,,,,,,,,,,,Mallorca,1043,00:39:55.873,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.65673,,,,,,,,,,,,,da4b1e15-d750-49af-9341-77cde7ad1bfc,3499,,,"[26.4, 31.4]",303548,84,,,,,-1.0318198,,Right Foot,,,"[38.6, 11.0]",,Ground Pass,,23.769728,,,,Francisco Gámez López,24576.0,,,,,,2,Regular Play,Antonio José Raillo Arenas,24086.0,Left Center Back,153,Mallorca,1043,['7ce7a84a-d17c-41a6-bbd0-341a9e272628'],58,,,,,,,,,,,,,,,,,,Mallorca,1043,00:39:58.243,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.627062,,,,,,,,,,,,,4c4c02e2-9496-4d49-906e-2b107e55cf88,3501,,,"[38.6, 11.0]",303548,84,,,,,2.2290642,,Right Foot,,,"[27.0, 26.0]",,Low Pass,,18.962067,,,,Antonio José Raillo Arenas,24086.0,,,,,,2,Regular Play,Francisco Gámez López,24576.0,Left Back,153,Mallorca,1043,['0bf5badc-8081-4cec-9629-d7668aebd411'],59,,,,,,,,,,,,,,,,,,Mallorca,1043,00:39:59.900,Pass,,2019/2020
,,,,,,,,,,,,,,,,4.101589,,,,,,,,,,,,,77d2ebdb-317f-41b4-9f56-9bf4430feb47,3504,,,"[30.7, 30.8]",303548,85,,,,,0.9818543,,Right Foot,,,"[63.5, 79.9]",,High Pass,,59.047863,,Out,,Alejandro Pozo Pozo,24613.0,,True,,,,2,Regular Play,Antonio José Raillo Arenas,24086.0,Left Center Back,153,Mallorca,1043,['c028a971-f529-42d3-a038-79ddb2e159d8'],4,,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:04.483,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.089122,,,,,,,,,,,,,e53cf8e5-6c6d-41eb-88de-7b9ba27ffc66,3507,,,"[51.7, 0.1]",303548,85,,,,,1.442473,,,,,"[53.3, 12.5]",,High Pass,,12.5028,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,Throw-in,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,154,Barcelona,217,['80e939a3-6476-4909-ba65-52ca530ab424'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.932,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.968114,,,,,,,,,,,,,0940098a-1e8f-4bcf-ba9a-c6d9ba7e3584,3510,,,"[53.3, 12.3]",303548,85,,,,,-2.163967,,Right Foot,,,"[47.3, 3.4]",,Low Pass,,10.733592,,,,Héctor Junior Firpo Adames,17304.0,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Center Defensive Midfield,154,Barcelona,217,['15e84642-0de1-4228-814a-9dea5c2057c6'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.203,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.024345,,,,,,,,,,,,,8c632c52-3846-429a-97df-952ce33d9c32,3513,,,"[37.5, 8.8]",303548,85,,,,,1.3661546,,Right Foot,,,"[39.7, 19.4]",,Ground Pass,,10.825895,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,154,Barcelona,217,['7a1b5560-0f04-4f00-b132-9e7223880f83'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:17.642,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.314327,,,,,,,,,,,,,eeaf4721-06bb-4985-aab2-2b75c6bdafab,3519,,,"[29.3, 16.9]",303548,85,,True,,,2.2682757,,Right Foot,,,"[14.3, 34.8]",,Ground Pass,,23.354015,,,,Marc-André ter Stegen,20055.0,,,,,Free Kick,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,155,Barcelona,217,['d99312ca-5e07-4031-ba73-d12ac60731a1'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.744,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.917604,,,,,,,,,,,,,c2a05371-82cc-4dd6-b8ae-12b8d41ea414,3521,,,"[19.9, 36.8]",303548,85,,,,,0.3741044,,Left Foot,,,"[33.4, 42.1]",,Ground Pass,,14.503103,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,155,Barcelona,217,['22b1dfeb-8ef9-4f47-8fae-bd68aae26a70'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.688,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.376741,,,,,,,,,,,,,46be527e-ab0b-4be1-a58d-56569fb1bedf,3524,,,"[32.8, 43.0]",303548,85,,,,,1.9934042,,Right Foot,,,"[25.2, 59.9]",,Ground Pass,,18.530245,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Center Defensive Midfield,155,Barcelona,217,"['0271eb49-1df2-4c53-9cfb-7af757ac6225', '8c5023ea-1170-4552-9848-8b0b98853133']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.606,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.836219,,,,,,,,,,,,,e112b9ae-43ae-4289-b649-9794e8dd31ac,3526,,,"[24.6, 59.9]",303548,85,,,,,-2.5638402,,Right Foot,,,"[4.2, 46.6]",,Ground Pass,,24.352617,,,,Marc-André ter Stegen,20055.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,['aa36af02-7db8-450b-a2c1-9fcc2894ca1b'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:53.982,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.208156,,,,,,,,,,,,,9a664217-8e62-44b4-bc1e-527e6a74c97f,3530,,,"[2.6, 53.2]",303548,85,,,,,0.7816807,,Right Foot,,,"[29.6, 80.0]",,High Pass,,38.042606,,Out,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,155,Barcelona,217,['796aaee0-3a93-4991-9b8f-134d8bdc3db2'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.991,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.512374,,,,,,,,,,,,,5d6c3261-9a26-4b50-9a5b-7ea15540cd8c,3531,,,"[77.0, 0.1]",303548,86,,,,,2.5794623,,,,,"[64.3, 8.1]",,Low Pass,,15.009664,,,,Antonio José Raillo Arenas,24086.0,,,,,Throw-in,2,From Throw In,Francisco Gámez López,24576.0,Left Back,156,Mallorca,1043,['9871490c-6217-4a9f-b37d-3639234d5394'],3,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:03.946,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.958074,,,,,,,,,,,,,8ac90c53-4800-43a1-90b6-6a5c8096aac0,3534,,,"[66.5, 8.5]",303548,86,,,,,1.2242575,,Right Foot,,,"[70.4, 19.3]",,Ground Pass,,11.482595,,,,Iddrisu Baba Mohammed,24087.0,,,,,,2,From Throw In,Antonio José Raillo Arenas,24086.0,Left Center Back,156,Mallorca,1043,['55605721-5e1a-417e-9a58-7ab7223bf47f'],6,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:06.613,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.507508,,,,,,,,,,,,,db957f75-0be4-451b-886b-35f4cf378f87,3537,,,"[72.0, 29.2]",303548,86,,,,,1.4442497,,Right Foot,,,"[77.0, 68.5]",,Ground Pass,,39.61679,,,,Alejandro Pozo Pozo,24613.0,,,,,,2,From Throw In,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,156,Mallorca,1043,['22c5d015-a814-48a1-b8c2-c51b20886747'],10,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:10.594,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.228441,,,,,,,,,,,,,c687cfa5-30ad-4634-b23c-72a36f9a9e70,3540,,,"[84.4, 69.4]",303548,86,,,,,0.3956896,,Right Foot,,,"[100.2, 76.0]",,Ground Pass,,17.123083,,,,Yannis Salibur,3122.0,,,,,,2,From Throw In,Alejandro Pozo Pozo,24613.0,Right Back,156,Mallorca,1043,['eb8ebabf-be38-4c3f-a2f7-7a619ecf3e3b'],14,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:14.476,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.078246,,,,,,,,,,,,,02d86a96-c8aa-4c18-9d6e-fa93cb2540ca,3543,,,"[102.1, 72.3]",303548,86,,,,,-1.5042281,,Left Foot,,,"[103.3, 54.3]",,Ground Pass,,18.039955,,,,Alejandro Pozo Pozo,24613.0,,,,,,2,From Throw In,Yannis Salibur,3122.0,Right Midfield,156,Mallorca,1043,['8fb1a0ca-1e13-47c3-9f44-c0903c059357'],20,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:20.092,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.871212,,,,,,,,,,,,,499f5572-62d1-4f55-a11e-899782380365,3546,,,"[103.6, 51.8]",303548,86,,,,,-1.4156291,,Right Foot,,,"[106.4, 33.9]",,Ground Pass,,18.11767,,Incomplete,,,,,,,,,2,From Throw In,Alejandro Pozo Pozo,24613.0,Right Back,156,Mallorca,1043,['54326f61-9fbf-4a64-89a8-0513766e0920'],22,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:22.051,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.005229,,,,,,,,,,,,,c5997cfa-943e-47a7-81df-0d3adcc7ecf0,3550,,,"[21.5, 49.9]",303548,86,,,,,1.7026794,,Right Foot,,,"[20.2, 59.7]",,Low Pass,,9.885848,,,,Martin Braithwaite Christensen,4447.0,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,157,Barcelona,217,['07551f08-d562-41b4-aee8-63a98c84a3b5'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.434,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.645781,,,,,,,,,,,,,92f88221-013b-40fb-9f5c-8e2610598e7a,3553,,,"[20.9, 60.6]",303548,86,,,,,0.6180589,,Right Foot,,,"[38.2, 72.9]",,Ground Pass,,21.22687,,,,Nélson Cabral Semedo,6374.0,,,,,,2,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,157,Barcelona,217,['994f0118-6218-4adf-8a9a-5f728cbbb4de'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.702,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.804249,,,,,,,,,,,,,a2a76ed6-9b8f-49e3-bc6f-599a0f9ce570,3558,,,"[57.1, 6.5]",303548,86,,,,,1.9513026,,Right Foot,,,"[50.3, 23.5]",,Ground Pass,,18.30956,,,,Antonio José Raillo Arenas,24086.0,,,,,Recovery,2,Regular Play,Francisco Gámez López,24576.0,Left Back,158,Mallorca,1043,"['7ed88941-db1b-424c-923c-16df0c6aed1a', '90cc235c-288b-41ae-9baa-2b8a2d98388b']",31,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:31.041,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.626483,,,,,,,,,,,,,e4a07594-27db-4df3-9792-5c0ebc9e318b,3561,,,"[50.3, 23.5]",303548,86,,,,,-1.2532182,,Right Foot,,,"[57.4, 1.9]",,Ground Pass,,22.736975,,,,Francisco Gámez López,24576.0,,,,,,2,Regular Play,Antonio José Raillo Arenas,24086.0,Left Center Back,158,Mallorca,1043,['317d98f6-960f-4cc4-8726-c8809f169a56'],33,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:33.646,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.882454,,,,,,,,,,,,,5914c637-d35b-4c29-8027-b1ccc4114e4c,3564,,,"[57.8, 1.9]",303548,86,,,,,0.0,,Right Foot,,,"[69.1, 1.9]",,Ground Pass,,11.3,,,,Takefusa Kubo,31090.0,,,,,,2,Regular Play,Francisco Gámez López,24576.0,Left Back,158,Mallorca,1043,['204e6e43-2247-4c97-a6e1-870b66b3b4bd'],35,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:35.768,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.137858,,,,,,,,,,,,,8c93fdda-5215-4357-ac17-5786440c69b4,3568,,,"[64.7, 5.0]",303548,86,,,,,2.031893,,Left Foot,,,"[56.9, 20.7]",,Ground Pass,,17.53083,,,,Daniel José Rodríguez Vázquez,24088.0,,,,,,2,Regular Play,Takefusa Kubo,31090.0,Right Center Forward,158,Mallorca,1043,['b624a304-f7ca-4c41-a1d6-813f4c79cc71'],38,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:38.634,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.22313,,,,,,,,,,,,,c264ca9c-ce5b-44fa-a29d-16ebd113f8ef,3572,,,"[57.1, 22.6]",303548,86,,,,,0.8652282,,Right Foot,,,"[73.2, 41.5]",,Low Pass,,24.827806,,,,Yannis Salibur,3122.0,,,,,,2,Regular Play,Daniel José Rodríguez Vázquez,24088.0,Left Defensive Midfield,158,Mallorca,1043,['e7eb7027-9fde-4b71-bc1a-6f1d5462b76d'],40,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:40.671,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.961151,,,,,,,,,,,,,ede1d38a-a54d-41d6-8f6a-60ee33f809c8,3576,,,"[83.6, 32.0]",303548,86,,,,,-0.8756287,4677299d-d128-4e72-880e-028486310ff0,Left Foot,,,"[102.7, 9.1]",,Ground Pass,,29.819792,,,,Júnior Wakalibille Lago,24079.0,True,,,,,2,Regular Play,Yannis Salibur,3122.0,Right Midfield,158,Mallorca,1043,"['174254b7-6f80-423f-b362-e7c738d72eec', '2361bd2a-0e34-401e-903a-afe1c8186a21']",44,,,,,,,,,,,,,,,,,,Mallorca,1043,00:41:44.887,Pass,True,2019/2020
,,,,,,,,,,,,,,,,0.967355,,,,,,,,,,,,,6974e2f1-1e33-4e31-80c7-35068d4bb42d,3581,,,"[7.0, 36.1]",303548,87,,,,,2.0344439,,Right Foot,,,"[4.5, 41.1]",,Ground Pass,,5.59017,,,,Marc-André ter Stegen,20055.0,,,,,Goal Kick,2,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Left Center Back,159,Barcelona,217,['22fb023c-d1ec-4b5d-884e-df37df09d0b9'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.328,Pass,,2019/2020
,,,,,,,,,,,,,,,,3.303646,,,,,,,,,,,,,5bf0852c-36f2-4750-83b0-a00eb862e067,3585,,,"[10.5, 44.8]",303548,87,,,,,-0.04359111,,Right Foot,,,"[72.4, 42.1]",,High Pass,,61.95886,,Incomplete,,,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,159,Barcelona,217,"['bbd219a0-58f2-46a9-a020-8c7968debce2', 'ec132327-b18a-4f28-8a31-7a9f3e02b805']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.781,Pass,True,2019/2020
