50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72629f1c-25ca-482a-af94-7c9169eb1663,3711,,"[64.4, 54.4]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luís Miguel Afonso Fernandes,10325.0,Right Wing,140,RC Deportivo La Coruña,219,['4460788c-6546-4cc8-9021-bd4dc79257b6'],38,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:38.244,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c1474c4-0647-4215-9ee4-5469211197dc,3714,,"[44.0, 54.8]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aythami Artiles Oliva,8440.0,Right Center Back,140,RC Deportivo La Coruña,219,['05a451ef-d71f-49a0-9518-02f3ba8b4711'],40,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:40.342,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d16ddcd-ef7e-4c2b-8da0-84cf08678da1,3717,,"[69.7, 25.8]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abel Enrique Aguilar Tapia,6192.0,Left Center Midfield,140,RC Deportivo La Coruña,219,['f9e12434-f0f5-401a-8935-9b7d14cc8736'],44,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:44.174,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa0b310-4187-424f-ac6b-cb910595ac5e,3724,,"[75.8, 4.3]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Alexandre Vilela Gama,6868.0,Left Wing,140,RC Deportivo La Coruña,219,['264227b9-dc94-4c64-be23-8c82ab77af8b'],47,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:47.832,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11df35d-7f43-4f7d-be22-8de077de6349,3727,,"[97.2, 23.3]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abel Enrique Aguilar Tapia,6192.0,Left Center Midfield,140,RC Deportivo La Coruña,219,['f9f9a683-9f52-4d94-8d30-ebe2587808e7'],50,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:50.654,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9afb2de3-4ec0-4a67-8cfc-06482e258ff6,3730,,"[97.2, 31.5]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,140,RC Deportivo La Coruña,219,['6835ae23-8d9d-4060-9376-dd49a6c6886d'],50,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:50.934,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0503a1b-7005-4ae1-ab04-ca6f3e8b28e2,3733,,"[31.2, 58.6]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,141,Barcelona,217,['a3808d21-b38b-4833-8555-32b01e68d03e'],52,,,,,,,,,,,,,,,Barcelona,217,00:25:52.923,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b9fa060-7673-48d5-8db9-611a122d38a6,3737,,"[30.1, 65.3]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,141,Barcelona,217,"['40782d45-9e4b-430a-bed4-a4ab88f5bf50', '46a5f4fd-c7ef-41f5-9753-b95f5439500e']",54,,,,,,,,,,,,,,,Barcelona,217,00:25:54.183,Ball Receipt*,True,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61d7dfd-2688-46e3-b22a-fb60348032fd,3740,,"[44.0, 67.8]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,['62e773af-b2bf-47fb-986d-cb56e3e7c9f1'],56,,,,,,,,,,,,,,,Barcelona,217,00:25:56.486,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca42db27-3a58-434d-a6c4-87b5e44b8008,3743,,"[88.6, 12.1]",70305,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,141,Barcelona,217,['84343d31-bc1b-44d4-9514-a53e27724c5e'],57,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:57.514,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f1d8265-97f4-4f05-9586-a9d3d0e9d66e,3751,,"[77.7, 5.4]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sílvio Manuel Azevedo Ferreira Sá Pereira,23364.0,Left Back,142,RC Deportivo La Coruña,219,['6cd14cda-cdc9-4c66-b91f-a2ad1eb7866b'],2,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:02.449,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de74e70-d61e-42ba-9e01-5675629232ce,3755,,"[71.1, 13.0]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abel Enrique Aguilar Tapia,6192.0,Left Center Midfield,142,RC Deportivo La Coruña,219,"['e5b1ff52-d542-4502-b5ff-273a7550bbae', 'fb604e26-b2de-4917-af9f-31bb098824a1']",4,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:04.040,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561d93d-3d61-4327-9013-795ec3632668,3758,,"[71.1, 26.6]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paulo Assunção da Silva,26502.0,Right Center Midfield,142,RC Deportivo La Coruña,219,['36c34e20-40d2-4317-972b-781a64ecea43'],5,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:05.972,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e83c7fe-a64d-45f0-9cbb-0eff8e043bf4,3761,,"[47.6, 46.4]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,142,RC Deportivo La Coruña,219,['255e5bbd-18af-405b-9849-d2799cb69e62'],11,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:11.346,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc877ce8-76b5-4749-b98e-dde5b794d0fe,3764,,"[105.0, 71.6]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo Ferreira Salomão,27191.0,Center Forward,142,RC Deportivo La Coruña,219,['425731ee-b3d6-4ea1-bc5c-2eaa07e6e985'],17,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:17.384,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49df35bc-e8d6-4a7d-8f35-0103d6511de1,3766,,"[46.1, 15.7]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,143,Barcelona,217,['fd8024ae-b456-45e9-9bd2-e05d87d8db61'],34,,,,,,,,,,,,,,,Barcelona,217,00:26:34.339,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d9f93b8-dfa0-4f3d-ab22-2b442cb33ac9,3768,,"[40.4, 63.0]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,143,Barcelona,217,['7dba2368-cd3e-4300-bce7-9507b54f0fd5'],36,,,,,,,,,,,,,,,Barcelona,217,00:26:36.751,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a47329e-d0d7-4fa2-ae5e-064513eda2b8,3771,,"[34.3, 33.2]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,143,Barcelona,217,['ace82b5d-7aab-49fa-abac-0659cb90fa66'],41,,,,,,,,,,,,,,,Barcelona,217,00:26:41.100,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a837844-12b6-488b-b681-aa4aa64752a8,3774,,"[36.6, 56.3]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,143,Barcelona,217,['af67deb0-aacf-4c83-aebb-e13a39ac7a04'],44,,,,,,,,,,,,,,,Barcelona,217,00:26:44.399,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adfcbe9d-43f9-426e-a0a3-620822615669,3777,,"[36.0, 48.3]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,143,Barcelona,217,['0c149178-b2a1-4b73-8bb9-fef9a746c6eb'],48,,,,,,,,,,,,,,,Barcelona,217,00:26:48.441,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60083dd0-6adb-4829-9e30-024617c1f101,3781,,"[15.8, 38.0]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,143,Barcelona,217,['5630ad8a-2dff-43bd-8854-5b5aad09716c'],51,,,,,,,,,,,,,,,Barcelona,217,00:26:51.403,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4cb333e-0d64-48f0-8425-2d13c3c36bbb,3784,,"[36.8, 25.8]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,143,Barcelona,217,['1cb04cca-7113-4586-b351-360a02cf923a'],52,,,,,,,,,,,,,,,Barcelona,217,00:26:52.791,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c915924b-4eb6-449a-8c86-695d6f47c816,3788,,"[53.6, 26.8]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,143,Barcelona,217,['b555baab-5305-4a07-b07e-c9c2bccbac00'],56,,,,,,,,,,,,,,,Barcelona,217,00:26:56.219,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e479b4be-459c-4173-a52f-522472d1c548,3794,,"[60.0, 56.7]",70305,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo Ferreira Salomão,27191.0,Center Forward,144,RC Deportivo La Coruña,219,['951a32aa-1439-427c-8b53-3bb03dfafbc9'],59,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:26:59.512,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406f40dd-7003-4b06-a8b6-f7c081177e4e,3801,,"[86.9, 76.9]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,144,RC Deportivo La Coruña,219,['05cafb7a-df96-45c0-9695-b048b1b16f9b'],5,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:05.725,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ce4d8e-75bd-424e-bd50-c3076d3aa90d,3804,,"[89.8, 58.1]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luís Miguel Afonso Fernandes,10325.0,Right Wing,144,RC Deportivo La Coruña,219,['9afae58c-bd66-429a-8b52-8e562184c1d1'],7,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:07.252,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaaee352-e62b-49ca-bcd3-feb839645c06,3808,,"[28.6, 37.8]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,145,Barcelona,217,['06080504-e0da-4db9-a5c8-5c7662b5f532'],12,,,,,,,,,,,,,,,Barcelona,217,00:27:12.300,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6431596b-d7b4-4ba8-aa5d-fa62c398e65b,3811,,"[31.4, 61.5]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,145,Barcelona,217,['d919207b-db0e-4e49-9748-eb6fc0d4060e'],15,,,,,,,,,,,,,,,Barcelona,217,00:27:15.455,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824b7ebc-31cb-47a4-9617-06d6a6396632,3815,,"[55.7, 51.6]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,145,Barcelona,217,"['9c38fe7c-06b6-4000-a4b7-7f4cc9b91f5c', 'e943a253-3da2-4476-9b4c-e33671a5a331']",21,,,,,,,,,,,,,,,Barcelona,217,00:27:21.166,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8612a58-5f88-4e57-b7e9-633e38f6451f,3819,,"[50.1, 55.0]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,145,Barcelona,217,['6ec2d5d0-2fed-429e-89d6-c7b8bed3990d'],23,,,,,,,,,,,,,,,Barcelona,217,00:27:23.424,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c6a5de3-ce13-4779-934e-92ef8f857df2,3822,,"[54.7, 58.8]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,145,Barcelona,217,['dd410d66-817c-43dc-88e0-3a080f4bde5d'],24,,,,,,,,,,,,,,,Barcelona,217,00:27:24.392,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb7849db-ee7d-43a8-b6d2-a9a71f9616cc,3825,,"[38.1, 51.2]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,145,Barcelona,217,['d9b9d08b-79c8-46da-9a36-08128377e72e'],26,,,,,,,,,,,,,,,Barcelona,217,00:27:26.193,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e6e3d7a-7371-4077-bad8-47797e8e6a6d,3828,,"[45.0, 25.2]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,145,Barcelona,217,['59cdfc9f-c318-40df-8ece-7b1ef7143f2c'],28,,,,,,,,,,,,,,,Barcelona,217,00:27:28.568,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071d9a7-4788-426b-8101-1e0d1b2470db,3831,,"[78.7, 4.1]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,145,Barcelona,217,['2a7ac4b2-8d36-4449-b304-6f10dffdd754'],32,,,,,,,,,,,,,,,Barcelona,217,00:27:32.000,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad73d3d-7a11-4bae-9075-941987b9d5d6,3838,,"[49.4, 35.9]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,145,Barcelona,217,['f14b3730-c0d9-4eca-832e-049894d9e163'],40,,,,,,,,,,,,,,,Barcelona,217,00:27:40.003,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4571fe39-4fd6-43c1-983b-a63ddd0c0159,3841,,"[52.0, 60.3]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,145,Barcelona,217,['0f655f76-970d-4d7a-a2fa-d08b1bd737b7'],43,,,,,,,,,,,,,,,Barcelona,217,00:27:43.299,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185104cc-2c57-4f7f-a3fd-ab0afc09c8d8,3844,,"[77.6, 76.2]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,145,Barcelona,217,['02d4116b-bca2-4a19-b28a-8b501b9e9376'],48,,,,,,,,,,,,,,,Barcelona,217,00:27:48.896,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d95d5c7b-f3de-4375-9d49-6dea3706190a,3847,,"[86.0, 61.9]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,145,Barcelona,217,['4653f00d-de45-4935-95c8-5534be23e97f'],52,,,,,,,,,,,,,,,Barcelona,217,00:27:52.948,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa3d854e-b11f-4c91-af0a-fcaec163f045,3850,,"[83.1, 53.7]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,145,Barcelona,217,['630d4268-2427-4fc0-9f85-c9a2b119ffb0'],54,,,,,,,,,,,,,,,Barcelona,217,00:27:54.212,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fd3a412-f5fd-49b6-b293-a31a6f53c240,3853,,"[103.0, 19.9]",70305,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,145,Barcelona,217,['b5fb951f-82ce-436c-8321-64ac5de161cc'],57,,,,,,,,,,,,,,,Barcelona,217,00:27:57.712,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e829a204-511b-4cd8-ae14-348c57c5d025,3857,,"[94.6, 21.2]",70305,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,145,Barcelona,217,['65b2f12d-d8ae-4392-ab8e-61e1a48ccab3'],3,,,,,,,,,,,,,,,Barcelona,217,00:28:03.568,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c78c9d3d-96e9-409b-b30c-80090029cbb8,3860,,"[92.1, 33.8]",70305,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,145,Barcelona,217,['76d592f9-54e9-4ea9-8a1a-caa3cb56f5c4'],5,,,,,,,,,,,,,,,Barcelona,217,00:28:05.341,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44b482fd-b000-4c2e-8513-5ddf939df344,3867,,"[85.0, 52.9]",70305,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,146,RC Deportivo La Coruña,219,['afe6ce3b-5b32-4346-8b8c-169429bc69ad'],41,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:41.232,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48c242e9-594b-493d-9780-04cb24f3602c,3870,,"[81.0, 67.0]",70305,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luís Miguel Afonso Fernandes,10325.0,Right Wing,146,RC Deportivo La Coruña,219,['d0a08c72-865a-45f9-9bab-15546e0b097f'],44,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:44.054,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aeb7092-8d20-454e-92c4-db45413a052f,3874,,"[105.4, 72.2]",70305,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,146,RC Deportivo La Coruña,219,"['14fdac17-b20a-431e-802c-ddd663e96827', '42385ffb-9f24-4503-8faa-7fcfdf1670fa']",46,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:46.798,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc173bc-ae43-49e6-95e6-c05d8197b8fd,3884,,"[25.7, 29.8]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,148,Barcelona,217,['4780eb0b-3d26-4690-bcf7-3b16102d09e8'],22,,,,,,,,,,,,,,,Barcelona,217,00:29:22.575,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e14d6aed-fe96-4d0e-aee0-8dc7ce00adb8,3887,,"[41.5, 58.6]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,148,Barcelona,217,['18e19d73-8a3f-46a1-bb57-281b39a73db0'],27,,,,,,,,,,,,,,,Barcelona,217,00:29:27.116,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873e303e-fbdd-45bf-9e34-1a87884731a1,3891,,"[29.5, 55.2]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,148,Barcelona,217,['1be58b51-02c3-4216-bdee-75b2625c6da0'],28,,,,,,,,,,,,,,,Barcelona,217,00:29:28.657,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9d6a36-8442-4542-9776-6b6ed2127e1a,3894,,"[29.5, 25.2]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,148,Barcelona,217,['ca74f293-df17-4c92-b290-078546a5e691'],31,,,,,,,,,,,,,,,Barcelona,217,00:29:31.814,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb4e647-6a80-4b90-9811-9e1a78c659d4,3897,,"[110.6, 69.1]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,148,Barcelona,217,['86f58233-5af1-40ca-8301-f34e2b955f18'],41,,,,,,,,,,,,,,,Barcelona,217,00:29:41.346,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed16366c-24c7-4f96-965a-25c05708b39c,3900,,"[101.4, 27.3]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,148,Barcelona,217,['38cedff7-7228-4aba-97f4-a51796cfa7e2'],44,,,,,,,,,,,,,,,Barcelona,217,00:29:44.898,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ef0225-cc7d-4d03-b979-34dc3de042cb,3902,,"[17.1, 39.0]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Pablo García Díaz,26209.0,Right Back,148,Barcelona,217,['b2ef4682-363d-4ea0-8032-db31fecb0c51'],46,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:46.576,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467d8e56-c005-42e6-bd96-bc486ddef3d2,3904,,"[38.1, 32.3]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Camuñas Gallego,26169.0,Center Attacking Midfield,148,Barcelona,217,['e01086de-441b-4788-a363-5392f577c368'],48,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:29:48.327,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58fe3130-cce2-45cc-970f-9d7c3bf5ecdb,3906,,"[75.5, 40.3]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,148,Barcelona,217,['a865b4e4-e6b0-4931-98ea-6994db8e61e8'],49,,,,,,,,,,,,,,,Barcelona,217,00:29:49.503,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41483994-ce8c-4ee7-af9e-e162a4258f9c,3909,,"[65.4, 25.4]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,148,Barcelona,217,['a031a331-34f6-4c72-a458-5b9bc9b40728'],52,,,,,,,,,,,,,,,Barcelona,217,00:29:52.453,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51060330-f1d8-4325-ac61-3cda6ca7daba,3912,,"[82.6, 23.1]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing,148,Barcelona,217,['6d09634f-3001-4192-a90f-62658b4d50a1'],54,,,,,,,,,,,,,,,Barcelona,217,00:29:54.511,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229595e1-f292-4e82-835e-56ee8db553f8,3915,,"[73.2, 23.1]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,148,Barcelona,217,['31a8e9a8-c309-40ae-a751-5ef8ff207555'],57,,,,,,,,,,,,,,,Barcelona,217,00:29:57.705,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21a53e50-d1c8-43ae-9eff-02d2948f11dc,3919,,"[79.3, 11.9]",70305,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing,148,Barcelona,217,['6e986c18-a0a9-4f00-ae43-256cb8481617'],59,,,,,,,,,,,,,,,Barcelona,217,00:29:59.919,Ball Receipt*,,2012/2013
