ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0441e306-aea2-4429-b6f6-be8b45aadab6,1186,,"[84.7, 77.2]",68341,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,48,Barcelona,217,['11bc00e5-360f-4e38-a421-b57c6f8b42ed'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.357,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,557224bc-c062-4799-97f0-66b332d610e7,1190,,"[56.3, 63.9]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,48,Barcelona,217,['fe26c857-339c-40be-b899-d1a316345fe0'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.724,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25565f69-de01-4f94-b85f-f7e79b9cc6b6,1193,,"[19.6, 42.3]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,48,Barcelona,217,['0cf31cfc-5316-4b2c-b38a-b34028d0dbbb'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:25:05.083,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b3ae8ce-414e-4584-84b3-f1addfecaf2b,1196,,"[33.9, 17.2]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,48,Barcelona,217,['7e9e320c-8249-4d66-9165-f1aebd1a919a'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.688,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a71c85e8-3ecc-4758-b05b-8f332c00b348,1199,,"[43.4, 5.7]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,48,Barcelona,217,['0373dde4-13f4-48e8-9ac7-4e61aec007cb'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.154,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297f403-2274-4c51-aea8-ab483cf529a3,1202,,"[35.5, 24.9]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,48,Barcelona,217,['f34ad953-3ad8-488b-a82a-c69d29f454f1'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:25:14.105,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bd1e0aa-3aad-4729-ab91-2c02022b3613,1205,,"[43.4, 18.1]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['90e0494b-76dc-4005-945b-d36a2e76ef13'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.732,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,149f18f1-ade2-4c8c-9e69-460846cef384,1209,,"[42.9, 74.2]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,48,Barcelona,217,['fdde1153-0734-43c4-9772-701cc6044809'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.828,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8783da3-6cd7-4dc6-9842-9a2527e72f4c,1212,,"[38.4, 52.8]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,48,Barcelona,217,['46fbd178-1335-4b09-a4a3-3e6b86ce57c4'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.151,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,612fa5ea-6140-4499-a59a-fe6b817c86e7,1215,,"[53.5, 16.8]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['e03da60b-7eec-43af-8826-8148912c0902'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.074,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb229058-abc9-4f7e-9cec-04d31a2f332c,1218,,"[42.9, 58.0]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,48,Barcelona,217,['83121441-6e71-4736-8560-3b6769574779'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.779,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c9fd7a-5340-4b3f-9fc3-1388a96083eb,1222,,"[68.5, 75.5]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,"['1c296b41-939e-4935-81a8-6d2b4d237c77', 'a03290e2-a7dc-44ab-90eb-0c15c3b8ec40']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.570,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4594899-d68b-41ef-bca7-069babb1483f,1234,,"[50.5, 55.3]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,48,Barcelona,217,['b5be3133-ca70-4ff7-b756-55e007a653a7'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.309,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,881e958b-a0ea-443c-aae3-7467caec969e,1238,,"[41.7, 74.7]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,48,Barcelona,217,"['6d2ae884-518e-4e19-befd-05942ce02646', '959fa42b-c7e0-4424-a398-db1f3f1da26c']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.145,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,caf36b0c-c5f0-4e87-ab4d-1cd2b6b3a3eb,1241,,"[12.7, 50.0]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,48,Barcelona,217,['7c5ec20e-6759-4c3e-a0cd-1d0590ec7eff'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.368,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d6ad886-363f-4b0e-b1ad-97a66ea5f982,1246,,"[38.7, 51.1]",68341,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,48,Barcelona,217,['736c1be0-6b95-4bea-868c-28e53814ea26'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.989,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f45aed34-a4f9-4674-a67b-e21bceda3283,1249,,"[45.2, 29.6]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['fcc42911-d65e-4ad8-abce-d914b461de10'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.069,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c86184-1bb3-4c14-afee-ee3399a5921b,1252,,"[44.6, 8.2]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,48,Barcelona,217,['217b85de-2ae9-4a0b-942b-cf4e3c5ca98f'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.105,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b61bc7-4725-4500-b197-fdc91c916361,1255,,"[53.2, 2.5]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,48,Barcelona,217,['ea2d5917-7a62-4510-a909-71f30efa823e'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.245,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf64962a-3e93-4cee-88b7-b4e99d92fcd4,1258,,"[29.8, 32.4]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,48,Barcelona,217,['eeb743e8-fdc9-4e34-9d9a-1a85c8b4dc1e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.699,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e913219-ff8c-44d2-8eba-ca66350c127d,1261,,"[35.5, 14.1]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['bdd908b4-61fb-4ee6-bbd8-6b0a0d8049e2'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:26:09.732,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,678611fd-8fbf-4c85-8bea-9c4c724cf605,1264,,"[33.6, 25.9]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,48,Barcelona,217,['72d2d40b-9b7f-4d16-b924-a40e7a63407c'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.608,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5485dd9a-98d8-46e4-9363-d16e0de26118,1267,,"[43.4, 71.4]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,48,Barcelona,217,['d78f019c-7448-47bc-8d10-f64bc32b3311'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:26:15.489,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,410bdee1-1955-4e6c-9fc2-2f63a6dbe890,1270,,"[28.7, 60.7]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,48,Barcelona,217,['61e01654-adbf-40a9-b4d0-50f6610feab7'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.480,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ffe9b39-e377-4564-ba54-84c8c6bb1346,1273,,"[40.9, 14.4]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['7e059b79-6ff7-47bb-8574-2396adecb6fa'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:26:21.038,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbadc356-79d2-41b0-b54e-a6c3985bfb3a,1276,,"[57.4, 23.0]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,48,Barcelona,217,['696e377b-d8aa-4530-ae91-32187d574b14'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.588,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8497b661-9fef-4d11-8119-4da2b1526862,1279,,"[55.5, 6.4]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,48,Barcelona,217,['9bd2e33f-9bd0-41ae-be4a-983fa6e4e6a7'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.993,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,051a0e62-3a87-4cc7-af80-1b473f141946,1282,,"[36.4, 19.5]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,48,Barcelona,217,['72752d77-455d-4156-a6b3-6a2fa14e7da1'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.663,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcf38a96-58a5-479c-80bb-a02026547941,1286,,"[11.6, 26.6]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,48,Barcelona,217,['b81eeefb-e0f7-4cc2-b7d1-c4aeca1b50b9'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:26:34.830,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c2bd4d-91bc-4d81-8ed9-3880f83e830e,1290,,"[33.0, 34.9]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,"['34ab615f-93eb-47d3-b9ea-7593e1756416', 'e22f7877-7a6a-4f42-8778-0ab858c1f440']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.992,Ball Receipt*,True,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c16f3ee-25cc-4309-a1c3-c7f44367b3f0,1296,,"[90.2, 52.5]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,48,Barcelona,217,['d1d8553c-528d-434d-af4a-f5e02ab9b488'],45,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:45.985,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94d5060a-3d28-4954-9484-7de3d1f99fac,1298,,"[36.1, 28.4]",68341,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,48,Barcelona,217,['ac2a21dc-b1e4-4b85-9874-e63032dcc094'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.559,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ffb6fdd-1f47-491a-86ff-0dd1a813f60b,1305,,"[43.2, 33.7]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,49,Barcelona,217,['3e03145b-18dd-47c1-aca9-c67c3daeb491'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.948,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9d1b9e1-7505-46e1-a036-f8b9225e2e58,1308,,"[48.4, 72.7]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,49,Barcelona,217,['066c25c7-ddd5-4e78-a0f2-dd5d63e92dec'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.252,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b78e2f4a-3ed7-4390-b78f-7b0d332432de,1311,,"[69.3, 74.8]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,['df3bf39c-d4cc-446b-89ea-1a0d3f466bfe'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.111,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be22cf17-5708-473f-a43b-2a6bebbe5340,1315,,"[58.2, 54.2]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,49,Barcelona,217,['c1384d3f-d4a9-4272-b496-4ad5d911cdc1'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.460,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24b4155a-4029-4216-a44e-23f76bc9bec3,1318,,"[40.1, 70.1]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,49,Barcelona,217,['db6dee72-9e8d-44aa-85b6-2af885d9127c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.746,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e957c1ce-f0fc-41af-8f77-f7b161b110b3,1321,,"[35.8, 28.3]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,49,Barcelona,217,['04fd6884-9dd9-4f01-9ba6-5d04ddcd46b7'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.840,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b287c85c-acc5-4810-ad1a-2d51c38c2b76,1324,,"[40.6, 7.1]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,49,Barcelona,217,['3a40218b-2375-4826-a1c7-b7e8cb752de4'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.276,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33fd1bc-5004-4342-90a5-6a3ea0e5b75b,1327,,"[26.5, 24.4]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,49,Barcelona,217,['63848eed-6e48-456c-a072-21a9bef625a0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.887,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7e23d5-0e93-4393-a15d-d4d8be8b5f29,1330,,"[26.4, 59.9]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,49,Barcelona,217,['0fe3a48e-11f7-4252-a980-4501662370a4'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.917,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7e9c81c-1904-46b4-884c-e0a56f732c8e,1333,,"[51.8, 9.0]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,['07db7d62-1e4f-41ff-ac04-5a4ff9ea0218'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.937,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7352e0c7-ee35-407a-a406-d069dff937ed,1336,,"[76.1, 14.7]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,49,Barcelona,217,['bda93b70-7088-4c6b-900c-81b1d290e643'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.340,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8d1a233-64fd-444f-9053-3dd08bdf7871,1339,,"[67.4, 20.5]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,['d6a0237e-a26b-432b-8fbc-73893f29e1b8'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.862,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,857a27d9-f075-4874-b305-c9df58c68544,1342,,"[89.9, 57.9]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,49,Barcelona,217,['3bdd9173-c9a5-4274-a329-efeb006aab55'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.572,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd8c1f99-8fff-4010-a5a6-d71e17e6c20d,1345,,"[36.8, 17.8]",68341,27,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aitor Tornavaca Fernández,26078.0,Left Midfield,49,Barcelona,217,['100a1542-460f-4ad1-8ecb-7488149cd50b'],59,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:27:59.771,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed81bd8-4a93-4e51-9d43-8610787c958a,1349,,"[91.9, 54.0]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,49,Barcelona,217,['584ee30b-40c3-4623-aeb6-ffa933eb5c34'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.573,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088379f-9322-4749-af7a-26937bdb4720,1356,,"[56.8, 3.3]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,49,Barcelona,217,['ec6d67f6-7975-4c48-9e79-c36dcded5111'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:28:09.820,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6da8dd1-d511-419a-9c63-225be2de5958,1359,,"[62.4, 74.5]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Merino Ruíz,26082.0,Right Back,50,Recreativo Huelva,1220,"['26023730-48b6-4abc-9189-918fef91f87a', '4d95abad-9b4a-456e-8e7e-4ddb0b79c2a4']",16,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:28:16.862,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0791faa5-e544-4b63-bb64-8849ef195927,1362,,"[84.9, 67.9]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ikechukwu Uche,23930.0,Right Center Forward,50,Recreativo Huelva,1220,['237b6be0-1e09-4b57-99f5-ab41058d06d0'],18,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:28:18.599,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329329a-e65f-4350-9857-4c3dc03858c6,1369,,"[35.6, 8.5]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,50,Recreativo Huelva,1220,"['2070b2bc-e2f4-41c7-8b75-3d6cc1219586', 'ba767940-81ba-4b1e-9dae-b72d2a9652cd']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:28:22.735,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387191c-8441-463e-94a6-16a60874cf5f,1373,,"[91.7, 72.4]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,51,Recreativo Huelva,1220,['f0b9b34a-cff3-4cfd-b8bb-69c0b6f1ae52'],42,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:28:42.294,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659511b-8c8a-48b5-9186-7bef148944dd,1380,,"[64.5, 29.8]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,51,Recreativo Huelva,1220,['c92df5d3-6666-4c9a-be22-068408dae8fa'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.321,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19f01d5b-2228-4aff-a0a6-9a9d2f530551,1382,,"[49.4, 57.7]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Merino Ruíz,26082.0,Right Back,51,Recreativo Huelva,1220,['425f122b-626c-49a2-8c0f-537ea18b5648'],50,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:28:50.058,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a49d5d-2b41-4785-9610-b777d1e498b3,1385,,"[63.0, 61.9]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Jesús Vázquez Muñoz,26077.0,Right Defensive Midfield,51,Recreativo Huelva,1220,['7687a8b5-ab30-424d-ba3c-1337b84274c5'],51,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:28:51.502,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec998287-c9b8-4be8-9c43-7e4cfcb660bc,1388,,"[56.2, 76.5]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Merino Ruíz,26082.0,Right Back,51,Recreativo Huelva,1220,['ef698d6e-8460-4d03-b65b-960a0877d095'],52,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:28:52.744,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3a7ca05-49fa-41c6-b383-cd3cb96888f4,1391,,"[45.6, 66.8]",68341,28,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Luis Gaspar de Deus Severo,15656.0,Left Center Back,51,Recreativo Huelva,1220,['68e8a101-5ff7-4991-a2ff-a71395e9f603'],54,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:28:54.216,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca31682c-7c36-4695-842a-e179f144c8bc,1394,,"[74.0, 4.2]",68341,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Tornavaca Fernández,26078.0,Left Midfield,51,Recreativo Huelva,1220,['7cd70420-c088-462d-82aa-ccc15932d762'],0,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:29:00.729,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58991ad0-7198-41b2-9312-5b95fb5a4852,1396,,"[34.6, 73.3]",68341,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,52,Barcelona,217,['666c58ff-d8b9-46f1-8acc-8f8f22e014f7'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.891,Ball Receipt*,,2006/2007
