ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[74.4, 53.7]",,,,,,,,,,,,1.2279,,,,,,,,,,,,,860859f5-ebdd-4abc-ae5f-4890f09ca64d,1750,,"[74.0, 56.6]",267499,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,99,Barcelona,217,"['374bad83-182a-458e-8cd0-be945d5a33ee', '9f1db72e-ff54-40f2-b478-a05b579cdf96']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.315,Carry,,2014/2015
,,,"[80.1, 18.8]",,,,,,,,,,,,2.3681,,,,,,,,,,,,,22f1353c-a971-43b7-b4d0-e34100b34504,1753,,"[73.8, 20.7]",267499,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,"['148e2b73-5236-4e26-9b99-82d381e17afd', 'e0189ef9-8093-4ddf-b1cb-d361d2183d57']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.561,Carry,,2014/2015
,,,"[93.5, 13.5]",,,,,,,,,,,,0.5236,,,,,,,,,,,,,6093eed0-2eb4-4a7f-9bdb-a987df9fdd04,1756,,"[95.2, 15.4]",267499,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,"['47ca2cbe-a704-4ea3-9ede-cb5a71dd675d', '5884136a-0978-4b0e-b29b-8668f16aba73']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.262,Carry,,2014/2015
,,,"[87.4, 17.1]",,,,,,,,,,,,0.5953,,,,,,,,,,,,,73286da4-9c8a-4ad4-aba6-bec25d8eb785,1759,,"[87.4, 17.1]",267499,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,99,Barcelona,217,"['125fabec-af04-4fdf-b567-233ff50c9858', '4801982f-8ae3-4bd5-adb3-193488e9973c']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.659,Carry,,2014/2015
,,,"[85.7, 8.9]",,,,,,,,,,,,2.28,,,,,,,,,,,,,027d4699-a531-4e2d-aa49-fc36585c9bfd,1762,,"[86.8, 8.5]",267499,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,"['1fc00c32-1306-464f-87e7-65801ff83812', '66ed0058-6886-4967-815b-fd15d6c4a4e6']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.280,Carry,,2014/2015
,,,"[73.0, 62.6]",,,,,,,,,,,,0.0907,,,,,,,,,,,,,fa494fab-f693-417e-b4db-5364e4aae56e,1771,,"[73.0, 62.6]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Sundy Zongo,27458.0,Left Wing,101,Almería,403,"['96e51800-2ec3-483b-9485-e268ad17ebb3', 'ae4a59cb-448f-4e27-a107-d1f1a1d33746']",14,,,,,,,,,,,,,,,,,,Almería,403,00:06:14.031,Carry,,2014/2015
,,,"[35.7, 50.3]",,,,,,,,,,,,3.573076,,,,,,,,,,,,,69871aa6-e6d6-431a-bd13-404d7cdeb30a,1775,,"[22.1, 31.6]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,102,Barcelona,217,"['90c8979d-c23c-4de3-91f4-4575eb0fecce', 'a0caf55f-3972-46d2-84ac-3d0e82b8e857']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.284,Carry,,2014/2015
,,,"[55.9, 46.5]",,,,,,,,,,,,4.313963,,,,,,,,,,,,,01006ff1-ba9f-445d-b1f5-2bada127e364,1780,,"[41.8, 50.3]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,102,Barcelona,217,"['3806f459-0434-46c9-b4b4-6da43aabae40', 'b50885b6-f8dc-45b2-80fd-dd03999ec4b0']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.379,Carry,,2014/2015
,,,"[78.8, 65.0]",,,,,,,,,,,,3.755,,,,,,,,,,,,,1f126e74-d900-4143-b989-2c3a0db16aeb,1783,,"[79.0, 76.4]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,102,Barcelona,217,"['6676b8e0-288d-47a2-906b-569076c4dd61', 'efb79873-2350-4da4-aea8-29f71ad41f64']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.630,Carry,,2014/2015
,,,"[71.9, 57.0]",,,,,,,,,,,,0.9792,,,,,,,,,,,,,265ab9d1-4581-4316-8f81-d12fb423e72d,1786,,"[72.3, 58.7]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,102,Barcelona,217,"['fe8a11f3-3f2d-4dec-803f-ed8f58429a74', 'fec7b710-fe42-4bea-90d5-a133489b0de2']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.536,Carry,,2014/2015
,,,"[66.4, 30.1]",,,,,,,,,,,,1.0843,,,,,,,,,,,,,92e4d994-f817-4da0-9df7-a94ee8b3c607,1789,,"[65.6, 29.9]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,102,Barcelona,217,"['e5bfd71b-ab7d-46ba-90f2-8358c9d194d8', 'fbc606a2-7e04-4e32-8ce9-be17f3da09ff']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.524,Carry,,2014/2015
,,,"[64.3, 49.7]",,,,,,,,,,,,0.8839,,,,,,,,,,,,,02af330f-8096-466c-819f-0744be4f078d,1792,,"[64.7, 47.2]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,102,Barcelona,217,"['9b4f6a8c-2089-4aa9-a08c-762f11afb835', 'a3216026-9983-44da-b429-b8c4083752e3', 'bfea8ffd-eb1d-4a2c-ad99-1bb847b588ff']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.859,Carry,True,2014/2015
,,,"[77.5, 74.5]",,,,,,,,,,,,0.0482,,,,,,,,,,,,,b8a1251b-3076-4ed9-85a6-a504d18e0632,1796,,"[77.5, 74.7]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,102,Barcelona,217,"['359088ff-8f74-4ea4-9c31-d927c8405e1f', 'cca134d3-59f6-4719-a8d8-5af765dcb774']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.608,Carry,,2014/2015
,,,"[73.3, 70.1]",,,,,,,,,,,,2.9374,,,,,,,,,,,,,c2bb448d-897c-44ff-8a45-213adad60b5a,1799,,"[70.6, 70.3]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,102,Barcelona,217,"['327fbcb9-7078-4d49-bd7d-527f4fc5d5c3', '47d15bde-eeef-4cf0-802f-9c73e54ab828']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.734,Carry,,2014/2015
,,,"[91.6, 76.8]",,,,,,,,,,,,0.2598,,,,,,,,,,,,,4477816d-0e4f-406f-856a-c8ce4a52b0a9,1802,,"[91.8, 76.8]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,102,Barcelona,217,"['550f54aa-7d87-45f0-b9ec-aed354177e0b', 'f014b797-c480-4248-bcac-07faee76ab9f']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.971,Carry,,2014/2015
,,,"[85.3, 72.6]",,,,,,,,,,,,2.1587,,,,,,,,,,,,,47bdde90-cbfd-4b75-93f2-f4eeb8aa257a,1805,,"[83.8, 72.8]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,102,Barcelona,217,"['177eddf1-b7cb-47c8-b99f-84b6c1ee11fe', '244973e6-e56a-4f8f-ba6e-de63f147a26f']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.043,Carry,,2014/2015
,,,"[76.7, 73.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,52c2e12f-a1de-4c80-b515-5920ff483246,1809,,"[77.8, 74.3]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,102,Barcelona,217,"['16739c28-0e63-480d-b233-6d2d799963c3', '5a52a0d8-1fce-4335-bc29-73db338dbc92']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.042,Carry,,2014/2015
,,,"[63.5, 51.4]",,,,,,,,,,,,0.9139,,,,,,,,,,,,,ef4c1597-ecb4-4559-8f22-0ae4d41883b1,1812,,"[63.5, 51.4]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,102,Barcelona,217,"['3620db4a-de54-40c1-a4b0-e89b50ce0e34', '44a9b390-0ccf-4394-ab86-15d470d725ac']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.278,Carry,,2014/2015
,,,"[64.3, 20.5]",,,,,,,,,,,,0.022200001,,,,,,,,,,,,,72f3baf9-0609-4e9e-8b5d-d2d105d02f0b,1815,,"[64.3, 24.5]",267499,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,102,Barcelona,217,"['69bdc69f-e5d8-4164-88e8-b8d3270d88b5', '80e596bf-7641-4b4b-a704-cfd395b56f39']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:59.422,Carry,,2014/2015
,,,"[69.8, 2.2]",,,,,,,,,,,,0.7614,,,,,,,,,,,,,854a3d9d-1f32-4f33-9bc0-ad029912d53b,1818,,"[72.1, 3.5]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,102,Barcelona,217,"['2df4d38b-f11f-4d1d-9a66-80455c5d7549', '427acfb2-a769-4799-96d0-cd7409448d98', 'a958383e-3380-45d3-86fc-5c01a2f612ce']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.853,Carry,True,2014/2015
,,,"[75.7, 48.2]",,,,,,,,,,,,7.0967,,,,,,,,,,,,,503f9b86-b839-4b76-a8f9-37e40c9121f8,1822,,"[58.0, 13.8]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,102,Barcelona,217,"['9625a302-0833-429c-8d3c-e538b0cadf25', 'a7230729-8542-4282-97f4-ee95b6d7be4e']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.578,Carry,,2014/2015
,,,"[40.7, 35.0]",,,,,,,,,,,,2.213818,,,,,,,,,,,,,b93da026-e2c8-4b6c-89fe-acf900cc5136,1827,,"[40.0, 34.8]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,103,Almería,403,"['1495e53b-7965-4d71-983a-cdf9260040ba', 'ba29a441-dada-478e-8ce2-85630e12e42a', 'fdf47a97-bf4a-4aa8-9756-4628cf691ac1']",12,,,,,,,,,,,,,,,,,,Almería,403,00:07:12.357,Carry,True,2014/2015
,,,"[53.3, 33.6]",,,,,,,,,,,,0.6366,,,,,,,,,,,,,dd8bc714-b687-4470-a38b-aa8df6e52764,1831,,"[48.0, 31.0]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Wing,103,Almería,403,"['a98f993d-19cf-4065-966c-04e8046e0117', 'cefab6a1-7e20-458b-8208-0363d410ab66']",15,,,,,,,,,,,,,,,,,,Almería,403,00:07:15.546,Carry,,2014/2015
,,,"[86.3, 1.6]",,,,,,,,,,,,3.7312,,,,,,,,,,,,,6a9ddeeb-c891-4bb7-8e95-2ac0bc5b27ae,1834,,"[73.0, 3.1]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,103,Almería,403,"['588486c4-6c62-4fbd-af0c-442b480e4f96', 'c6924ec1-4faa-438a-bf9a-27b70a46f74a']",19,,,,,,,,,,,,,,,,,,Almería,403,00:07:19.462,Carry,,2014/2015
,,,"[17.6, 37.5]",,,,,,,,,,,,3.7883,,,,,,,,,,,,,f6614f39-2637-4cc7-81d6-4e558038c4f0,1838,,"[14.1, 41.1]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,104,Barcelona,217,"['533ce334-7498-4ee6-b663-c7611c69ea09', '7e626165-6a3d-426f-9517-a6f55469517d']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:25.993,Carry,,2014/2015
,,,"[35.3, 51.0]",,,,,,,,,,,,1.0819,,,,,,,,,,,,,6baf5e17-a530-477b-bdb8-718477d6672b,1845,,"[29.6, 51.6]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Alejandro Mascherano,5506.0,Right Center Back,104,Barcelona,217,"['0a1a58e0-ebdc-4383-88b4-e16c2ce57452', '63361ef2-0428-4153-bb73-348c6fb25d40']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.908,Carry,,2014/2015
,,,"[63.3, 74.1]",,,,,,,,,,,,0.287,,,,,,,,,,,,,8900ede4-3e27-4eaf-a435-8f9d58dbe2e8,1848,,"[62.4, 75.3]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Adriano Correia Claro,22102.0,Right Back,104,Barcelona,217,"['54559f06-ca6f-4a03-adcd-7808718f0ef2', '97bdf677-15b7-4552-af13-ebf87a55c2dc']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:42.858,Carry,,2014/2015
,,,"[111.4, 64.8]",,,,,,,,,,,,6.0725,,,,,,,,,,,,,18b0cf58-090f-46a6-877c-8370e9053f31,1851,,"[85.9, 78.3]",267499,52,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Barcelona,217,"['53155626-ee8d-4e6b-aee8-bafeb446ba27', '97dbbf7e-e86a-4fbe-a497-aef25260fee6', 'b3fc2521-3f57-4444-908e-e88247583e36']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:45.587,Carry,True,2014/2015
,,,"[116.0, 51.0]",,,,,,,,,,,,0.047021,,,,,,,,,,,,,51d163af-df1c-43c4-9606-40c46508e6fe,1859,,"[116.0, 51.6]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,105,Barcelona,217,"['0464c301-fd58-4c9e-8551-e0d426fc4fbc', '569aee46-0a41-4867-b311-bb7baac71f51', 'ae673ae1-0982-4601-ab43-7dbe25862190']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:14.723,Carry,True,2014/2015
,,,"[106.5, 45.3]",,,,,,,,,,,,1.408379,,,,,,,,,,,,,f76737a0-2d17-4c02-8e5b-ba74c7cb5922,1862,,"[107.4, 45.5]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,105,Barcelona,217,"['b1d10a18-3c5e-4c31-b3ea-069664c4b46a', 'f362618f-78fa-4a04-8497-7c812966f499', 'fab645bc-80c2-46a1-9a3c-9e7fcc7ec488']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.070,Carry,True,2014/2015
,,,"[111.8, 50.3]",,,,,,,,,,,,1.1351,,,,,,,,,,,,,6451d5a8-801c-4114-99b9-3969b9ef3fa3,1866,,"[109.9, 50.7]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,105,Barcelona,217,"['1c4cf751-057b-4963-8a98-3d86834118c4', '6864a83f-5ada-459a-8b62-defca4008fa6', 'cdcae2fc-3977-4089-908e-aa7a83fa6161']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:18.220,Carry,True,2014/2015
,,,"[8.9, 24.9]",,,,,,,,,,,,2.2356,,,,,,,,,,,,,725705e6-25f4-4394-90f7-1e5663adee15,1870,,"[8.3, 29.8]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fernando Soriano Marco,26435.0,Center Attacking Midfield,105,Barcelona,217,"['bde8c0aa-ea0c-4ffe-a1c9-8e4cf3339179', 'de85db99-d424-42e5-8a33-114287d43765']",19,,,,,,,,,,,,,,,,,,Almería,403,00:08:19.355,Carry,,2014/2015
,,,"[71.7, 58.9]",,,,,,,,,,,,0.8586,,,,,,,,,,,,,44bab7f3-3404-46ec-9794-4dae2c178dae,1874,,"[71.7, 63.1]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adriano Correia Claro,22102.0,Right Back,105,Barcelona,217,"['54539fee-dea3-4810-b32f-2188c7aab294', '633b849f-71a1-430c-b9f9-2fe8a876b721', 'b9d7a300-064c-4928-b3fe-0a0f362ccc77']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:24.404,Carry,True,2014/2015
,,,"[62.3, 34.8]",,,,,,,,,,,,0.7273,,,,,,,,,,,,,afd0a036-cdac-4058-988c-9add439bb7cf,1879,,"[59.8, 32.9]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,106,Almería,403,"['56aaf598-5d63-4068-a0d6-41efefe5b369', '9e364ca7-8dcc-49d9-9950-85c596c1c009', 'f3ae9321-ecae-40c2-8508-902827740348']",27,,,,,,,,,,,,,,,,,,Almería,403,00:08:27.487,Carry,True,2014/2015
,,,"[105.2, 19.9]",,,,,,,,,,,,2.3028,,,,,,,,,,,,,622139b8-9881-4d5d-baa6-d215d184b659,1883,,"[90.5, 15.5]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Sundy Zongo,27458.0,Left Wing,106,Almería,403,"['72b3843f-f67e-4005-8edc-9111c83fe2f4', '9e3798e5-6ff3-4d20-9477-eac756527811', 'c275ca71-4aa4-42b2-9619-af1de4395eff']",31,,,,,,,,,,,,,,,,,,Almería,403,00:08:31.379,Carry,True,2014/2015
,,,"[93.6, 3.1]",,,,,,,,,,,,2.294202,,,,,,,,,,,,,c1a7af4c-01fd-4c6f-ba9a-c2e8640b4edd,1889,,"[103.7, 5.8]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Sundy Zongo,27458.0,Left Wing,106,Almería,403,"['1c17507a-4657-4597-a521-af340e63bc35', '2a4bface-4ae2-49ba-81b2-a8d89f216741', 'c1ccd401-d15d-478e-b96b-d88f31137feb']",36,,,,,,,,,,,,,,,,,,Almería,403,00:08:36.104,Carry,True,2014/2015
,,,"[97.4, 19.3]",,,,,,,,,,,,3.0199,,,,,,,,,,,,,dc173743-d92e-4cae-8014-93dfa451790b,1893,,"[104.8, 14.6]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Sundy Zongo,27458.0,Left Wing,106,Almería,403,"['1ec2eb84-9aaa-4400-b381-64ece0dd193a', '28cac6fb-21d8-4cba-9c81-cfd9c19bfae4', 'eb7d0682-49a4-471d-8350-65e5d1b6f026']",41,,,,,,,,,,,,,,,,,,Almería,403,00:08:41.182,Carry,True,2014/2015
,,,"[101.6, 26.4]",,,,,,,,,,,,0.5136,,,,,,,,,,,,,ee43b930-7c62-4d21-ad04-8d51cbf3565f,1897,,"[101.6, 26.4]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,106,Almería,403,"['671108e5-ce2e-49d1-a9db-0a2811ca4665', '7911d950-22c0-4f2c-9975-2340b7d9f203']",44,,,,,,,,,,,,,,,,,,Almería,403,00:08:44.718,Carry,,2014/2015
,,,"[72.2, 17.8]",,,,,,,,,,,,1.664502,,,,,,,,,,,,,0fd84db1-edd1-4467-bd3b-fe7c24af6179,1902,,"[73.0, 15.9]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Manuel Vélez Jiménez,27461.0,Left Center Back,106,Almería,403,"['05af7524-0944-4d03-a87b-9c4b8901b3ea', '078b6d65-28a1-4b40-aef9-d80493a17b4a', '76c37508-b618-4ee8-8905-c77c9375e31f']",49,,,,,,,,,,,,,,,,,,Almería,403,00:08:49.059,Carry,True,2014/2015
,,,"[65.7, 24.1]",,,,,,,,,,,,1.0266,,,,,,,,,,,,,e9aaeff7-f02b-4078-8284-fc3d196cadb9,1906,,"[65.7, 24.1]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Wing,106,Almería,403,"['6ea09a82-37dd-4ece-afb5-c7a426efcba4', '73442513-0987-4f51-b309-46e6cfae4700']",51,,,,,,,,,,,,,,,,,,Almería,403,00:08:51.176,Carry,,2014/2015
,,,"[56.4, 31.9]",,,,,,,,,,,,1.4524,,,,,,,,,,,,,66670639-e4bb-4f0e-969c-5042399eab8e,1909,,"[61.9, 31.7]",267499,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,106,Almería,403,"['042fb232-faea-427c-983d-a1e25ecd854e', 'a2da9784-6b61-42b2-b8e4-b9e9b01d8860']",52,,,,,,,,,,,,,,,,,,Almería,403,00:08:52.974,Carry,,2014/2015
,,,"[34.3, 6.0]",,,,,,,,,,,,0.8147,,,,,,,,,,,,,b35a1a51-c9b2-448b-bbca-03fa52cf7f45,1914,,"[31.5, 9.8]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,107,Barcelona,217,"['d40d6ebc-fcde-4748-8ab6-8e07cf8dfd0c', 'ecd761f5-90a4-47f5-9b84-bb3b013fed35']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.558,Carry,,2014/2015
,,,"[53.6, 10.6]",,,,,,,,,,,,2.1024,,,,,,,,,,,,,a7a039f1-72df-46e3-b4da-fe79f62c8ff7,1917,,"[45.2, 3.5]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,107,Barcelona,217,"['9b72fda0-172a-4e51-9bcc-15b2d067bfe9', 'b60211e4-77d0-4934-b16b-ad1cb395a5bf']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.781,Carry,,2014/2015
,,,"[58.4, 18.0]",,,,,,,,,,,,0.6169,,,,,,,,,,,,,d6b5cc5a-685c-41ee-9cc1-85a165548c42,1920,,"[56.5, 19.0]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,107,Barcelona,217,"['328067a2-066f-4cf2-954e-4f0b987d2016', 'e0c2a474-7e4c-4a4a-8480-c6b32bdbbd37']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.761,Carry,,2014/2015
,,,"[49.8, 14.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,8101ecce-fc86-4361-b595-063d4e7ab4ee,1923,,"[49.8, 14.0]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,107,Barcelona,217,"['698bdd92-f34d-4fd4-a07d-74eeaf08410c', '92b55b04-a7a8-4a8f-953e-aac0b1e10396']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.455,Carry,,2014/2015
,,,"[41.0, 52.8]",,,,,,,,,,,,1.758,,,,,,,,,,,,,4a5d614d-4c28-4eeb-aa91-b10a36bf071e,1926,,"[36.4, 47.8]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,107,Barcelona,217,"['4d5dfdc9-2d72-4e86-835e-73937c982a4e', '63c19675-fd5a-49fd-ae80-2239fd2f051b']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.066,Carry,,2014/2015
,,,"[58.0, 67.6]",,,,,,,,,,,,1.4007,,,,,,,,,,,,,03319dbb-f619-4eb5-8f69-150413c1341d,1929,,"[55.5, 69.4]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,107,Barcelona,217,"['8e8a1aff-61bc-4c75-be2f-4808d5be0156', 'ef82376d-8807-44d4-a3f7-e1bcc4b7e347']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:16.376,Carry,,2014/2015
,,,"[64.7, 52.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,6c5d4a3a-f3b7-4b4c-aab6-9eacb3ccce21,1932,,"[64.7, 52.2]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,107,Barcelona,217,"['53659984-80b1-4f19-b2c7-bf324a3194de', '63828783-fce9-4938-b437-7b63a0bfcd3d']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:18.877,Carry,,2014/2015
,,,"[60.7, 47.2]",,,,,,,,,,,,2.1972,,,,,,,,,,,,,20bc0bde-6867-456a-9f7d-40d664c71da5,1935,,"[55.1, 49.5]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,107,Barcelona,217,"['824a62f3-4fa6-4477-b7ea-b1b817f1156d', 'f57c85a2-c3d8-4da0-a9a3-3214d1ebb29f']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:19.907,Carry,,2014/2015
,,,"[3.5, 77.3]",,,,,,,,,,,,1.3277,,,,,,,,,,,,,836a3365-ec94-47fd-9c21-d3ea6d2d2179,1940,,"[1.6, 78.7]",267499,54,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joaquín Navarro Jiménez,6923.0,Right Back,107,Barcelona,217,"['09d50c0d-05bb-4962-a4da-b57d1456b912', '7e568c01-b153-4314-a99d-76b73c0e56c8', 'f30cc794-5aa1-42ad-9ff8-8c7f4b92a19f']",28,,,,,,,,,,,,,,,,,,Almería,403,00:09:28.395,Carry,True,2014/2015
