50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.133667,,,,,,,,,,,,,557fa5a1-e0b2-4a66-af85-6051c41c0080,3721,,,"[97.6, 49.2]",3773660,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Left Center Forward,181,Levante UD,221,"['0260f758-0db9-40af-88bd-307c076a9b8b', '47d78276-e907-4538-a0e4-22b225bb81b0']",9,,Right Foot,"[102.3, 47.9]",True,"[{'location': [106.5, 55.1], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 47.7], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.6, 38.7], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 53.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.6, 45.2], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.8, 67.7], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.6, 31.5], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [85.3, 54.0], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [116.9, 42.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 29.3], 'player': {'id': 30593, 'name': 'Daniel Gómez Alcón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.4, 40.6], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.1, 62.6], 'player': {'id': 30492, 'name': 'Francisco Javier Hidalgo Gómez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",2f8e7a42-0a6f-4ea2-aab4-9d6d88c2ae21,,Blocked,0.044519193,Normal,Open Play,,,,,,Levante UD,221,00:47:09.854,Shot,,2020/2021
,,,,,,,,,,,,,,,,,0.878086,,,,,,,,,,,,,8ba6b569-0aff-49cc-966b-2143a2fe92d6,3738,,,"[99.6, 51.1]",3773660,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Francisco Javier Hidalgo Gómez,30492.0,Right Midfield,183,Levante UD,221,['8be02c8c-c931-497e-9de0-1b895e22fbf1'],14,,Right Foot,"[118.0, 41.6, 0.8]",True,"[{'location': [108.5, 70.4], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.2, 39.0], 'player': {'id': 6682, 'name': 'Sergio Postigo Redondo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.0, 35.7], 'player': {'id': 23948, 'name': 'Carlos Clerc Martínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [113.3, 33.6], 'player': {'id': 30593, 'name': 'Daniel Gómez Alcón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.4, 35.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.7, 39.3], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.0, 43.8], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 47.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.9, 44.2], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [110.7, 41.0], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 42.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.4, 49.8], 'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 50.4], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.0, 50.4], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.3, 41.9], 'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.8, 43.2], 'player': {'id': 11676, 'name': 'Jorge Miramón Santagertrudis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.8, 44.7], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.0, 54.0], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.1, 33.6], 'player': {'id': 23966, 'name': 'Mickaël Malsa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.6, 46.7], 'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': True}, {'location': [118.7, 41.3], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.01992774,Volley,Open Play,,,,,,Levante UD,221,00:50:14.817,Shot,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 37.6]",,Set,,Shot Faced,a9843e3d-8a6e-48eb-ade9-1591f678a66c,49,,,"[1.6, 37.6]",3773660,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Fernández Abarisketa,23344.0,Goalkeeper,4,Barcelona,217,['d2cba3d9-b3a0-4111-931d-52f56f5ad63f'],59,,,,,,,,,,,,,,,,,Levante UD,221,00:00:59.444,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,Collected,c549ed8f-c3e6-42ae-af1f-e973dee64db2,509,,,"[3.7, 43.4]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aitor Fernández Abarisketa,23344.0,Goalkeeper,25,Levante UD,221,['52a69822-d580-440a-b2cc-93cf8141b903'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:11:00.967,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,In Play Safe,Set,Standing,Shot Saved,7e4fa0e8-ddba-40a2-9e10-aea2e2708728,547,,,"[3.1, 41.1]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,25,Levante UD,221,['5999fad9-e810-46db-b985-849877105380'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.322,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.9, 41.7]",,Set,,Shot Faced,a3235338-301b-4a02-94d3-01e6f6cd222c,615,,,"[2.9, 41.7]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Fernández Abarisketa,23344.0,Goalkeeper,27,Barcelona,217,['104684cd-81b7-49d8-8895-9b9531304c42'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:12:47.337,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,Diving,Shot Saved,fe6fa543-2c0c-4592-939c-7b5dc7d9d290,708,,,"[2.3, 41.6]",3773660,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Fernández Abarisketa,23344.0,Goalkeeper,30,Barcelona,217,['f5c93488-0559-4010-8b27-391b5c5e16b2'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:15:14.231,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.4, 36.5]",,Set,,Shot Faced,2f218470-0139-46d6-af2c-c70069f16842,857,,,"[2.4, 36.5]",3773660,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,36,Levante UD,221,['88966edf-8f46-48a7-bcc3-bef907253ee3'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.471,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Saved Twice,Set,Standing,Shot Saved,147d24aa-0b69-47fe-9677-ba48380396fa,882,,,"[2.3, 37.2]",3773660,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,38,Levante UD,221,['381adbb1-64f5-4eaf-8058-0b9fe237a678'],6,,,,,,,,,,,,,,,,,Levante UD,221,00:19:06.071,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,Diving,Shot Saved,cf285ffc-3625-4aa4-9e5c-57200352079f,951,,,"[2.3, 37.8]",3773660,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,56,Barcelona,217,['e4f4f25f-7d60-4746-80e1-eb6799ac4dbd'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:21:01.914,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.5, 37.9]",,Prone,,Shot Faced,18560c45-9f05-442b-8798-2a5420d992fc,954,,,"[3.5, 37.9]",3773660,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,56,Barcelona,217,['1248ad27-02f9-44ce-8c3e-facbe8c7e243'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:21:03.012,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.0, 38.0]",,Set,,Shot Faced,80783d83-883e-4e0a-9544-b282d1b2c148,1151,,,"[3.0, 38.0]",3773660,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,60,Levante UD,221,['daed0a3b-0a67-4499-b4ee-378ed540e28f'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.637,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 40.6]",,Set,,Shot Faced,6819e4a7-a212-42c7-bbc2-ec10e305d6a6,1204,,,"[1.2, 40.6]",3773660,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,61,Barcelona,217,['5a85f7d3-1dcb-4065-ab6f-a228f5107b84'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:25:53.410,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,cd276843-9b3e-405d-81aa-0ed0f5b3e0fd,1251,,,"[2.0, 39.4]",3773660,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,64,Barcelona,217,['54b51652-8d0c-4f33-b446-400737b77f7f'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.997,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.0, 38.1]",,Set,,Shot Faced,b1c51db5-8671-4db9-9c2d-9ab3b7fa04bc,1324,,,"[3.0, 38.1]",3773660,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,69,Barcelona,217,['db5fc35c-d1ed-4943-ac3b-65d034102a2c'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:29:32.483,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,Punch,fb8cd186-e3c9-4fc9-8215-7f204be2782c,1412,,,"[2.2, 38.0]",3773660,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aitor Fernández Abarisketa,23344.0,Goalkeeper,72,Barcelona,217,['e6f98ee3-fc8d-4cee-a670-90bd0799f056'],25,,,,,,,,,,,,,,,,,Levante UD,221,00:31:25.395,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 40.3]",,Set,,Shot Faced,7b2f0ea1-c9d7-47e7-a0da-8c967f2866a0,1651,,,"[1.6, 40.3]",3773660,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,79,Barcelona,217,['66a66a1e-39f6-440a-b574-69b3be5591db'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:36:40.883,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Touched Out,Set,Standing,Shot Saved,13e15dff-1234-49f1-8d42-a6934d75b83e,1665,,,"[1.8, 41.5]",3773660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aitor Fernández Abarisketa,23344.0,Goalkeeper,80,Barcelona,217,['a2fabc98-68b8-4bef-ac4e-d2d22f8504ec'],17,,,,,,,,,,,,,,,,,Levante UD,221,00:37:17.450,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,Diving,Shot Saved,ca0e9093-1d93-447a-b10c-270c02fe921c,1704,,,"[1.3, 39.6]",3773660,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,82,Barcelona,217,['7cc98f71-9d47-4978-94bf-ac6e71fffa60'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:39:00.786,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,a830302b-2650-4348-9fd5-416d03c1ba03,1777,,,"[1.7, 39.1]",3773660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,87,Levante UD,221,['cb4bf080-08fc-4a6b-91e9-fe048cfbf912'],2,,,,,,,,,,,,,,,,,Levante UD,221,00:42:02.930,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Chest,,Saved Twice,Set,Standing,Shot Saved,4efaa7b8-9067-413d-9685-64c25a353891,1802,,,"[5.9, 38.9]",3773660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,92,Levante UD,221,['7a4a8331-dad9-45b9-862b-1b29d9b43930'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:42:31.446,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,Collected,9b4e8fc8-37c4-444a-aead-27ca923cf551,1932,,,"[2.3, 37.2]",3773660,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aitor Fernández Abarisketa,23344.0,Goalkeeper,102,Levante UD,221,['e47ae51c-f5a9-4ea2-9f3a-8b2c143be7be'],9,,,,,,,,,,,,,,,,,Levante UD,221,00:01:09.894,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 44.3]",,Set,,Shot Faced,f4e2101a-c7ec-402f-ad60-17dcf54d1cd5,2101,,,"[1.8, 44.3]",3773660,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,105,Barcelona,217,['868d866d-0f48-40e2-bc02-03528e250083'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:05:00.899,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.9, 42.6]",,Set,,Shot Faced,94886816-5cf5-4c1d-8389-e092a1c29e3f,2155,,,"[1.9, 42.6]",3773660,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,108,Barcelona,217,['bd560ca8-75fd-4da0-abeb-042fa3c19e55'],29,,,,,,,,,,,,,,,,,Levante UD,221,00:06:29.139,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 41.2]",,Set,,Shot Faced,acbb9497-b81a-4881-bb24-21031d0b4e80,2221,,,"[1.8, 41.2]",3773660,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aitor Fernández Abarisketa,23344.0,Goalkeeper,110,Barcelona,217,['72b5c0db-f296-4988-868c-202ed4d24891'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:08:04.193,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,dfa0c0be-c068-4959-ab10-d82b86b57112,2351,,,"[2.4, 40.9]",3773660,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,117,Barcelona,217,['98518f11-76d9-4aa8-87fa-a7012dbb315c'],58,,,,,,,,,,,,,,,,,Levante UD,221,00:10:58.269,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Collected Twice,,,Collected,c00b688a-f722-48d4-9570-0b3a6398af59,2451,,,"[3.7, 40.6]",3773660,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aitor Fernández Abarisketa,23344.0,Goalkeeper,125,Levante UD,221,['88ebc12a-4bf8-4adc-af46-193a8d2dcb98'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:15:04.804,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.4, 38.8]",,Set,,Shot Faced,7d4f8abc-98be-41bd-b00f-a560925aceb0,2522,,,"[1.4, 38.8]",3773660,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,126,Barcelona,217,['adac80c6-bad2-4650-953c-2db0cef89577'],33,,,,,,,,,,,,,,,,,Levante UD,221,00:16:33.703,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,75936d76-a2e0-4de4-9cc0-c77e8482896d,2568,,,"[2.1, 42.7]",3773660,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,128,Barcelona,217,['d32c65a8-adff-490f-9f1b-90a4b1a3560a'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:17:39.138,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,f4b55d7a-0f5b-46c4-8f0e-da362efd0653,2606,,,"[1.0, 41.6]",3773660,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,132,Levante UD,221,['c167a1a1-c913-4160-924d-c8571973ca52'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:19:16.926,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Touched Out,Set,Standing,Shot Saved,ce0a7c52-bf59-47b3-9e7c-94811df74e85,2835,,,"[0.9, 43.9]",3773660,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,145,Barcelona,217,['53003de7-fa00-4445-9e66-f82b74e2a18e'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:25:41.312,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.9, 38.7]",,Set,,Shot Faced,cea8ed90-04b2-4368-a0cc-b0ef5073746f,2839,,,"[0.9, 38.7]",3773660,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aitor Fernández Abarisketa,23344.0,Goalkeeper,146,Barcelona,217,['e797eced-2770-42d7-84b7-f5776c092bb3'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:26:04.951,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,Punch,bd836530-63e2-49dd-870e-430fca090474,2910,,,"[5.6, 40.1]",3773660,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,148,Barcelona,217,['6ab9be30-81d8-4600-b553-b4315fa8ea21'],45,,,,,,,,,,,,,,,,,Levante UD,221,00:27:45.788,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Diving,Goal Conceded,6a0ef193-dbe7-4b59-b639-4b96800c5403,3052,,,"[4.7, 43.7]",3773660,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,154,Barcelona,217,['e7e074ff-307a-430a-a7b2-ead97550f219'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:30:31.728,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,In Play Danger,Set,Standing,Shot Saved,9c66ba41-b1db-40a2-8a20-853de6f120d3,3264,,,"[1.8, 45.2]",3773660,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,159,Barcelona,217,['1457ed62-3b47-4c10-93d7-1c58feecb1f3'],43,,,,,,,,,,,,,,,,,Levante UD,221,00:35:43.373,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,Clear,,,Keeper Sweeper,39462bea-5c6c-4391-8a15-55597354fec5,3387,,,"[27.2, 52.5]",3773660,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,165,Barcelona,217,,57,,,,,,,,,,,,,,,,,Levante UD,221,00:38:57.857,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.2, 37.7]",,Set,,Shot Faced,47d78276-e907-4538-a0e4-22b225bb81b0,3723,,,"[3.2, 37.7]",3773660,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,181,Levante UD,221,['557fa5a1-e0b2-4a66-af85-6051c41c0080'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:47:10.575,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Diving,Shot Saved,8be02c8c-c931-497e-9de0-1b895e22fbf1,3739,,,"[1.4, 38.8]",3773660,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,183,Levante UD,221,['8ba6b569-0aff-49cc-966b-2143a2fe92d6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:50:15.696,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c71ac4f-6244-4447-b0b8-0fc66a019579,63,,Lost In Play,"[43.9, 13.6]",3773660,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,5,Levante UD,221,['aa99e072-ce1b-4250-bdcd-314fd71412ab'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.578,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8530d36-b7c7-47d1-addd-ba699047a473,130,,Success In Play,"[21.9, 48.7]",3773660,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mickaël Malsa,23966.0,Left Defensive Midfield,8,Barcelona,217,['ccd74672-5931-4a39-b358-d4597d77ff9b'],25,,,,,,,,,,,,,,,,,Levante UD,221,00:03:25.367,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,909ce531-98bc-41d3-8400-60da110df693,412,,Lost Out,"[4.3, 25.4]",3773660,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,20,Barcelona,217,['66665a81-db5d-47d4-b906-6d14bb517106'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:09:05.812,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,2167d46f-fa06-4be1-b170-63531683fd93,453,,Won,"[16.7, 22.4]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,23,Levante UD,221,['611efd59-d421-4515-b8ee-d28d6f299e06'],21,,,,,,,,,,,,,,,,,Levante UD,221,00:10:21.552,Interception,,2020/2021
