ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d1714c-c008-4b97-8fb7-182ef21ee42f,1054,,"[66.6, 9.5]",68336,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,63,Barcelona,217,['a5803f2f-617a-4dcf-a4da-d8b0218f4442'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.881,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f88e4aa2-8be4-4267-9347-dbe1d9737b9a,1057,,"[71.4, 2.8]",68336,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,63,Barcelona,217,['b0ff7078-7561-42ae-9907-de383b3251a4'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.188,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21394cfa-2801-46a4-a9f8-cef472f418b8,1060,,"[73.0, 15.5]",68336,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,63,Barcelona,217,['4bedfe16-e6ce-4934-bdc2-3b18bc9bb916'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.340,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d088121-4436-4930-a375-ebd9b73f1ef7,1064,,"[65.3, 13.9]",68336,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,63,Barcelona,217,['4a8fb84c-fe21-4916-8ad1-7cf560318872'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.093,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fcc72ca-2f03-4a2f-822e-93cff22dbfe7,1067,,"[58.5, 32.8]",68336,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,63,Barcelona,217,['40276c1a-52b2-4049-a411-f39e93bd0e75'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.142,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87443d32-9fbc-4901-a3e7-ec5bc4ed05c9,1070,,"[69.3, 45.9]",68336,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,['ee515ca8-0345-4243-991f-9d42c9ef1758'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:53.921,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65ef2824-7065-4229-a2d9-246b86a8b0a4,1073,,"[85.8, 74.3]",68336,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['cdddab33-2ec6-4a9f-90a2-334e64e83876'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.866,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c04c0917-dd3a-4388-b3d1-0ffb5c11a2d5,1076,,"[80.1, 55.1]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,['e62212f5-d984-46d2-a3f9-f7942ba2fe93'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.380,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d29050a3-fea9-4fd2-8770-1f0c295668c2,1079,,"[82.9, 75.7]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['079fb0a8-6df3-4665-aa06-b7f7c0108497'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.402,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269eb82-e3f7-4e50-8ddc-a2650f327607,1083,,"[91.2, 47.3]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,63,Barcelona,217,['8683e0df-eb47-4c36-9053-888152ab1587'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:11.078,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5284fc2-a16a-4cb2-91f9-653239461b4c,1086,,"[101.8, 69.6]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,64,Barcelona,217,['dfc001a5-374c-4e28-859f-5871998d3676'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.879,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6986a1b-7254-4698-a9ac-a8a8e328e1c4,1090,,"[89.7, 77.1]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,64,Barcelona,217,['e773e794-6a2d-4753-8200-cab79194893e'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.400,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecdc0bda-7572-4ec0-8813-5c911ff5d25b,1093,,"[45.2, 49.8]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,64,Barcelona,217,['9d499b1f-8eef-4ba7-a711-d97fa7891a2b'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.152,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867df8b9-3d5e-4fff-b2ba-d87518a57d92,1096,,"[47.3, 71.4]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,64,Barcelona,217,['9430df07-efb2-481e-9ce3-1834024fe416'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.697,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89b36813-0b8d-4b51-8f67-33e0ac55281d,1099,,"[73.9, 56.3]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,64,Barcelona,217,['83c9606d-5cbc-42fe-8017-28eb68ba5f24'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.590,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3510228-a85f-4c63-99b6-2773721be3b6,1104,,"[63.9, 38.8]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,65,Barcelona,217,['96107ad1-4feb-4c86-aec3-85953d37ac11'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.395,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e999c90e-d48c-43db-a932-f618b81af333,1107,,"[67.8, 60.2]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['319c4639-d32b-4452-87c4-e2e2e0ccdeaa'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.018,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7e011c4-1328-4925-b630-4a9a0224cce6,1111,,"[71.6, 74.3]",68336,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,65,Barcelona,217,['cd3c519a-fadf-4976-9ba0-e9f3c421588a'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.411,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d30bf098-fefc-4593-9a1f-9d26244d41d6,1114,,"[59.3, 65.5]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['aac36755-f3f9-49dd-a8aa-dcd33cbf7408'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.286,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bab37a7-3466-4f40-bc49-c33e6a272f60,1117,,"[31.6, 48.8]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,65,Barcelona,217,['51e4cc73-4cb7-4b14-8ac1-fb08f40a4c9f'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.989,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b11bf1d-b584-4b31-9bcc-ffb8134168b8,1120,,"[35.9, 18.6]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,65,Barcelona,217,['c7020f9e-665d-4f1b-af8f-bdbae312cfb1'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:10.519,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3367ae50-260a-4925-b899-4288a47d9efc,1123,,"[42.7, 37.7]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,65,Barcelona,217,['9eab7b6a-8580-4fb3-adb0-810d4a96bbe6'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:13.968,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b181d2cb-4061-4e42-b308-c4f0eec4d129,1126,,"[46.6, 65.1]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,65,Barcelona,217,['a19fa379-acb7-4a54-aef4-ab730ee91974'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.350,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aa52931-b1a3-422a-ba06-bd3a9126781b,1130,,"[77.2, 57.9]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,65,Barcelona,217,"['c0360a88-41d9-4c6e-880b-75dc969efe93', 'cf3a3322-24c2-4705-9233-dfe3fd2f47ef']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:20.326,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406d6751-697f-41c3-a849-13e6254dc9fc,1133,,"[63.2, 55.1]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,65,Barcelona,217,['6a020394-22f1-415b-9180-f840388addd6'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:21.174,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b383f7e9-1257-4a96-80c0-e292b909d037,1136,,"[54.7, 45.2]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,65,Barcelona,217,['5f49e744-7235-4e2f-86a3-6ab41bba8280'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:23.284,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25c51e1e-469e-47d0-8e50-58927f9cd011,1139,,"[53.7, 7.7]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,65,Barcelona,217,['dffdd485-04e4-463b-937e-930a7e5a66ae'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.967,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f953b532-efe1-4c58-8448-54d4962afb3d,1142,,"[69.8, 5.0]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,65,Barcelona,217,['758ba030-cb11-40f5-aadf-493993e80d28'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.803,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570d05b0-78af-4713-b355-a83be3871d05,1145,,"[55.3, 6.1]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,65,Barcelona,217,['f006dac5-16c1-4a59-8f7f-493fbd569e9c'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.628,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d4c4f66-b0d2-4942-b235-4de71701c322,1148,,"[43.7, 16.2]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,65,Barcelona,217,['f33d0754-6e6b-47e1-920f-46252dd57fcf'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.805,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f162cff4-007d-4714-a6bc-f0ed3c49ebc4,1151,,"[36.9, 41.6]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,65,Barcelona,217,['32a880ec-4bc8-4b94-abb7-684c0bf4de49'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:35.561,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303a8072-8ccb-44a5-8368-10f29c92ed98,1154,,"[52.5, 73.5]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,65,Barcelona,217,['1b92a767-a36d-4520-bb88-7f751acea04d'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:37.662,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a26dbd-21cb-43b6-9bcd-be1645c166da,1157,,"[44.5, 56.1]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,65,Barcelona,217,['5f5c33e5-f418-438c-bbdd-b0eb8a108d34'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.625,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461c3ed7-d1f4-4d4e-910c-02c1a1db143b,1160,,"[42.4, 23.7]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,65,Barcelona,217,['29abcf1c-b69e-49b9-bc08-e0bab565389f'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.515,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf477dae-b7ca-4e4e-9cd8-13ca35a2f19d,1163,,"[44.5, 37.7]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,65,Barcelona,217,['ee3b3a39-e940-46ba-9f03-a9821b181451'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:45.863,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f025802-4c60-48b1-89ca-da217b128cb1,1166,,"[50.1, 23.6]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,65,Barcelona,217,['93eeece4-d80c-46bb-8c4c-d7a312e0efe5'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.015,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e109106-6b6b-46d6-8858-0477ebe8f480,1169,,"[38.1, 29.0]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,65,Barcelona,217,['320c0363-4ea2-4009-8486-04f1f2de27e0'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:49.062,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a463f698-a8de-4571-b547-7d1ab77fd296,1172,,"[42.7, 73.5]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,65,Barcelona,217,['29a13462-82e9-4f58-b389-bd410fddfa88'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.442,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1f37cb8-0023-49d3-ad4c-2063497b5a15,1175,,"[94.4, 42.7]",68336,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,65,Barcelona,217,['7b0be8b2-9fb6-46ff-9f96-3b7e4c5862f6'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.992,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db28afe3-c96f-47a9-8f41-625f08e8c8a6,1177,,"[98.2, 36.4]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier García Portillo,26050.0,Center Forward,66,Gimnàstic Tarragona,1036,['0d1ad45d-f251-4a6e-9482-12e8f16711b6'],25,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:29:25.809,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884e8f32-0cf4-4c2f-a4c3-d28b04a1a9da,1179,,"[37.4, 44.6]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,67,Barcelona,217,['cc958a84-33d5-44cc-ba8e-4fa52346fc88'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:41.279,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55318a97-2bf0-43a5-8a19-764da5f756ca,1181,,"[37.0, 46.6]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,67,Barcelona,217,['4e55dfab-6dca-45b5-9518-bb6ab794a406'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:44.020,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70efe36c-5131-4ba0-96d5-d6ea45774924,1184,,"[48.4, 48.7]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['3b7f250e-c0e9-455d-9471-733b2896e09e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.293,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2790153-9770-4fd1-b0f0-721e01423c31,1187,,"[47.0, 77.1]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,67,Barcelona,217,['343c9a66-584a-4e25-8ee8-812904b48cd6'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.375,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32a8c421-d0e7-4126-bd91-05725463c0d6,1191,,"[45.1, 58.9]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['5dc80aac-4db4-4bf4-81ae-12a63d92f14e'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.108,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c65bfc2-4c4f-48fb-98e4-0b40808607d2,1195,,"[67.3, 39.6]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Generelo Miranda,26043.0,Center Defensive Midfield,68,Gimnàstic Tarragona,1036,['137bc072-35f1-4aab-ae68-7bec79a1ba19'],53,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:29:53.736,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2a8df1-0219-4ac4-b9dc-d69aa40600d9,1199,,"[67.7, 62.7]",68336,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Calvo,26042.0,Right Back,68,Gimnàstic Tarragona,1036,['c6fdff9e-ff65-41d2-8dd0-62c6bfdf6702'],55,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:29:55.957,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315e1b02-7e7e-4849-a1a1-492ae9382e10,1203,,"[78.6, 66.5]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastien Chabaud,26048.0,Left Center Midfield,68,Gimnàstic Tarragona,1036,['c334085e-6f46-42fd-9f0f-90b8833cd179'],3,,,,,,,,,,,,,,,,,,Gimnàstic Tarragona,1036,00:30:03.438,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e579de2-9295-40c2-8bc1-9a3bcd9a5fdc,1213,,"[36.0, 24.7]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,69,Barcelona,217,['11813755-bf72-4020-8903-424849ebc3bb'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:12.320,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b29521d-0933-4830-9138-7e83607a1eef,1216,,"[55.1, 38.4]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,69,Barcelona,217,['f37b7d74-e80a-4e4e-a533-3c720db2f104'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:15.796,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f1617fe-4696-4c4d-af0f-f88b3ab027bf,1219,,"[62.9, 32.2]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['f157af50-912d-4029-a20c-d31091107438'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:17.130,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25f7f674-80b2-46aa-a236-1f66bea4549b,1222,,"[88.6, 4.0]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,69,Barcelona,217,['cb19ee89-035c-41d8-bdff-5d2e2f059c1c'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:22.499,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bb3c390-618d-424f-8334-74466dbcc17b,1226,,"[103.1, 25.8]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['b8195dee-2fa4-457f-89b7-3c5e513722e3'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:26.872,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0e30dd-56d0-4579-a9dd-1b55749200c9,1229,,"[109.4, 30.1]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,69,Barcelona,217,['e377ce4e-7b65-48c0-a6cd-b610cd728809'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.469,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf26ee2-395b-4e3a-8bbb-426bf26cd6ee,1241,,"[96.3, 62.1]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['d91ea82b-350e-4feb-b7e0-4ffe81961279'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.167,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcabbdc2-9a23-41b8-97dd-7432dc4bb51d,1244,,"[96.3, 47.0]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,69,Barcelona,217,['43d2d6e9-2cff-4653-84c3-8ab4cdeb2cbb'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.873,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d54ed4-ed90-4fa9-bda9-0a5460184488,1247,,"[92.9, 74.7]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,69,Barcelona,217,['e52f25a4-6d00-402b-b68d-5aee44678137'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.641,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd786ebf-28c1-4c6f-a6ff-445648ec3237,1251,,"[115.5, 8.5]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,69,Barcelona,217,"['b1db377d-33bd-45b8-8947-bafb595be5e3', 'c610ff47-b066-47b9-9522-8a263eba0a2d']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.940,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,036fdd5f-b94c-4551-8b15-38f7ebffa965,1254,,"[83.3, 11.3]",68336,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,69,Barcelona,217,['d53906f4-807f-4213-9739-0f14a1e03882'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.987,Ball Receipt*,,2006/2007
