bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[41.3, 54.2]",,,,,,,,,,,,1.537998,,,,,,,,,,,,,,389056fc-4aaf-42f2-9361-c11378c1f89a,1021,,"[45.1, 46.2]",266033,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezequiel Marcelo Garay,6891.0,Right Center Back,38,Valencia,207,"['0eda48fe-1234-4856-b63a-c0046ba13084', '594b8c91-c424-477e-8c70-bb0d6b68e6ff', 'c9c117b3-99ba-4d08-a0c4-0ae237bd083d']",57,,,,,,,,,,,,,,,,Valencia,207,00:25:57.678,Carry,True,2016/2017
,,,,,"[48.4, 73.9]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,7155d6f9-7f49-451e-abc0-e9556b11dd7f,1026,,"[49.1, 76.4]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,38,Valencia,207,"['41f0dbbc-0687-4f51-a446-4844b61a2558', '565220f9-f060-49f6-a2cb-8432d26e5a08', 'b80f1256-3507-4ac9-b144-55cc8a665b6d']",0,,,,,,,,,,,,,,,,Valencia,207,00:26:00.967,Carry,True,2016/2017
,,,,,"[11.1, 21.7]",,,,,,,,,,,,1.225983,,,,,,,,,,,,,,692e9f0b-ae8f-4e63-9be3-8015ae8527b0,1031,,"[11.8, 17.7]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,39,Barcelona,217,"['50fa124d-ec26-43b1-ac3c-db13298c6ac3', 'abb3fd13-042e-44ac-9b08-8611c1fc5b69']",11,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.147,Carry,,2016/2017
,,,,,"[31.3, 53.3]",,,,,,,,,,,,3.965555,,,,,,,,,,,,,,811a63a3-3314-4b75-8a82-69377d873839,1034,,"[20.4, 47.2]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,39,Barcelona,217,"['f22a8fce-1c92-4bc5-99e2-b7d2872b9cba', 'f7cb0058-c1c6-4c15-b56a-5e9746e39d84']",14,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.105,Carry,,2016/2017
,,,,,"[39.7, 19.9]",,,,,,,,,,,,1.585556,,,,,,,,,,,,,,f6448366-dbac-4799-b84f-ec27772c9146,1037,,"[37.2, 20.3]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,39,Barcelona,217,"['91fcc943-acb2-4ad3-b611-cc7b59ff913b', 'abe37c76-bb15-43f3-b8b7-074c714cc146']",19,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.984,Carry,,2016/2017
,,,,,"[52.1, 4.3]",,,,,,,,,,,,0.038711,,,,,,,,,,,,,,feec9b28-9202-4c7b-9418-18dbafe3daf5,1040,,"[51.9, 4.1]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,39,Barcelona,217,"['33c6eab6-a7b2-45a3-a75c-4de58d086c44', 'e922a9c8-f57c-4dea-ad0d-8471e16bfbd7']",22,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.321,Carry,,2016/2017
,,,,,"[42.0, 12.7]",,,,,,,,,,,,0.954299,,,,,,,,,,,,,,bda40920-fef3-4e5e-853d-89d8fec4c986,1043,,"[42.2, 12.5]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,39,Barcelona,217,"['73de47c5-72c1-4d22-a8da-5aa4a86fd4e6', '8f1bdc7b-abd7-49d6-81d2-d60017379bdc']",23,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.579,Carry,,2016/2017
,,,,,"[45.4, 45.9]",,,,,,,,,,,,1.259851,,,,,,,,,,,,,,db053171-3243-4835-9577-8f1ba9956fe8,1046,,"[43.3, 43.0]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,39,Barcelona,217,"['6d7a140c-9cf5-4f74-9f16-6f90643175fe', '8e4c9131-9bea-4889-a84e-213c7c5736d2']",26,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.420,Carry,,2016/2017
,,,,,"[47.7, 73.7]",,,,,,,,,,,,3.131944,,,,,,,,,,,,,,ce99e0a2-f587-4fd5-95f2-b07cca772340,1049,,"[55.9, 76.2]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,39,Barcelona,217,"['75506068-9a7f-44aa-9b9f-441933c7a599', 'a6ce4c9c-aaa2-4821-b4e8-e6eb277db2ea']",29,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.141,Carry,,2016/2017
,,,,,"[14.3, 46.3]",,,,,,,,,,,,1.158641,,,,,,,,,,,,,,4c86b1d0-395f-4e88-af73-0dfc8c9a714b,1053,,"[12.0, 51.2]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,39,Barcelona,217,"['c5f3369c-3a16-42e0-9e4b-ed40f238bebf', 'e28cfd8e-d7bf-4004-80c1-37e5ef113e35']",34,,,,,,,,,,,,,,,,Barcelona,217,00:26:34.885,Carry,,2016/2017
,,,,,"[31.9, 25.7]",,,,,,,,,,,,3.840998,,,,,,,,,,,,,,2500a42d-551a-435b-9964-bac22ae66df2,1056,,"[24.2, 26.2]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,39,Barcelona,217,"['4105cef3-d33d-4573-bc2c-c3d5a0045b8e', 'b82e5047-f0ec-4da0-bbee-77d5a431338b']",37,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.369,Carry,,2016/2017
,,,,,"[42.4, 62.1]",,,,,,,,,,,,2.052677,,,,,,,,,,,,,,ff299be9-bf0e-4096-b44f-41de46620291,1059,,"[34.9, 54.3]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,39,Barcelona,217,"['54ced13a-4352-4117-8cf3-f8f5b1f55183', '6cdc9c0f-6501-4296-93d5-d638af64f555']",42,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.488,Carry,,2016/2017
,,,,,"[59.9, 75.8]",,,,,,,,,,,,0.16067,,,,,,,,,,,,,,a2dde50f-41b2-4a17-91f6-0c9fc56f9680,1062,,"[59.9, 75.8]",266033,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,39,Barcelona,217,"['0fdd8dd4-effb-40c2-b314-0e36762491ef', 'b81b9ae0-110a-4fed-b71a-dcdba2f78000']",45,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.752,Carry,,2016/2017
,,,,,"[74.7, 6.2]",,,,,,,,,,,,1.588803,,,,,,,,,,,,,,d8ed0da3-4bbc-4320-bcd5-868f595268f2,1069,,"[61.7, 7.3]",266033,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Suárez Mata,23488.0,Left Defensive Midfield,40,Valencia,207,"['12124e6e-302f-424d-a43f-d192b06c221e', 'f95840ec-b08b-41a4-945f-147cee9a7d56', 'fa2e8751-b09d-41b5-b938-ee7320ec3aa8']",42,,,,,,,,,,,,,,,,Valencia,207,00:27:42.326,Carry,True,2016/2017
,,,,,"[41.6, 39.6]",,,,,,,,,,,,0.90483,,,,,,,,,,,,,,cb99a9a1-ac0c-4f14-b2d9-fd2160f7342b,1073,,"[44.8, 39.6]",266033,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,41,Barcelona,217,"['22365603-443a-440c-8472-091a1203646e', '83593a24-b592-4a1e-a341-0ad263653be3', 'b240427a-51c8-494c-9bff-abe70337ac88']",47,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.433,Carry,True,2016/2017
,,,,,"[47.1, 38.3]",,,,,,,,,,,,2.851174,,,,,,,,,,,,,,26870147-3d13-4303-844e-4e6236fd9155,1081,,"[39.5, 40.9]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['03ba6d46-0471-456f-a8f7-f811c00116d0', 'a4a2f72a-6f9b-496d-8061-b922ff8c780a']",13,,,,,,,,,,,,,,,,Barcelona,217,00:28:13.916,Carry,,2016/2017
,,,,,"[49.6, 19.0]",,,,,,,,,,,,1.889286,,,,,,,,,,,,,,0bed64d9-3946-4502-b096-b79685bd7901,1084,,"[49.4, 18.8]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,42,Barcelona,217,"['14a84b83-3532-4c97-9a1a-8ee6c34ec174', '50ca19bd-75ec-4479-9add-5409b555298e']",19,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.086,Carry,,2016/2017
,,,,,"[24.0, 37.5]",,,,,,,,,,,,0.039004,,,,,,,,,,,,,,3c86f4ff-a5e3-4608-bf4a-94400bcc8311,1087,,"[24.0, 37.5]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,42,Barcelona,217,"['30ec11bb-4fa8-41db-bdf6-76c19eef1433', '77d90855-1c88-4440-8432-fbfad9b4879e']",23,,,,,,,,,,,,,,,,Barcelona,217,00:28:23.630,Carry,,2016/2017
,,,,,"[37.2, 46.3]",,,,,,,,,,,,1.344484,,,,,,,,,,,,,,ae0e23dd-ad5d-4ff9-97f2-e1b6a6b9a7f3,1090,,"[36.8, 46.3]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['5a8fbc45-38f2-4a58-a653-7cc4195235e6', 'b0e43763-d0fc-4260-9a61-ae2205bc36f5']",25,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.163,Carry,,2016/2017
,,,,,"[42.9, 18.2]",,,,,,,,,,,,4.343935,,,,,,,,,,,,,,4b1960a9-91e6-49a4-a106-ed6f4927d458,1093,,"[34.9, 21.3]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,42,Barcelona,217,"['49a9f19e-b69a-4746-ba92-f1517dc79853', 'b7abe535-154b-4926-90ed-6679447185e2']",28,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.214,Carry,,2016/2017
,,,,,"[36.4, 43.2]",,,,,,,,,,,,1.701462,,,,,,,,,,,,,,56acae17-f8b8-4cf6-b291-f3498c01f8be,1096,,"[36.4, 43.2]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['35226b4a-4552-4a67-a52c-235488951d04', 'bdda6e15-6123-412c-9fa8-307070f01f4d']",34,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.312,Carry,,2016/2017
,,,,,"[50.9, 77.0]",,,,,,,,,,,,1.529239,,,,,,,,,,,,,,8ae8c7c6-0b32-442b-a7c0-a5ac65479f33,1099,,"[47.7, 69.4]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,42,Barcelona,217,"['6e9f8ee7-dc1d-4009-916a-cd81808bf46f', 'afad266f-ecab-42af-be91-120802ce530c']",37,,,,,,,,,,,,,,,,Barcelona,217,00:28:37.418,Carry,,2016/2017
,,,,,"[61.2, 77.4]",,,,,,,,,,,,0.2721,,,,,,,,,,,,,,82773b10-4f31-4820-835f-0f7aa02b5f16,1102,,"[61.2, 77.4]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,42,Barcelona,217,"['62342cdd-75d4-4ee4-abe6-6b4c1b752f7d', 'd89f9c1c-5dc4-451b-8d9a-87269de1d0c6']",39,,,,,,,,,,,,,,,,Barcelona,217,00:28:39.798,Carry,,2016/2017
,,,,,"[49.8, 75.1]",,,,,,,,,,,,3.13367,,,,,,,,,,,,,,c0232487-f5b6-4959-a63a-2a39400c84fe,1105,,"[50.4, 76.4]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,42,Barcelona,217,"['276df210-1472-4ab6-b405-fd11697b9417', '5d475f6a-3901-41c2-80c5-be60e74a32e7', 'a0025a46-8377-415a-b809-1cfc870f555a']",41,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.064,Carry,True,2016/2017
,,,,,"[54.0, 59.2]",,,,,,,,,,,,1.051529,,,,,,,,,,,,,,33b848f9-e3ba-49df-ba37-c309c0b22172,1109,,"[50.4, 64.2]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,42,Barcelona,217,"['4b98a6f6-72a4-4a29-b11e-6e62c677235b', '74fadbff-4655-43b7-aaad-1e5c7b32340e']",45,,,,,,,,,,,,,,,,Barcelona,217,00:28:45.287,Carry,,2016/2017
,,,,,"[56.1, 34.1]",,,,,,,,,,,,0.929378,,,,,,,,,,,,,,54a9007f-509c-49f5-af0a-e4e77ec7d610,1112,,"[55.9, 34.4]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Right Center Midfield,42,Barcelona,217,"['cd637393-6c53-4ca2-aacf-6afaa0105cd0', 'e94fa35c-8b8c-457e-b105-44e63ad4707b']",48,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.113,Carry,,2016/2017
,,,,,"[70.6, 43.0]",,,,,,,,,,,,3.952089,,,,,,,,,,,,,,64091fa7-15ef-43f5-ad02-0bfa9808af75,1115,,"[68.3, 30.4]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,42,Barcelona,217,"['dad95fa6-3751-4551-9b33-ef9d8ac8050b', 'ebb8c9f6-8508-438e-bff4-6cdfc1b13ecf']",49,,,,,,,,,,,,,,,,Barcelona,217,00:28:49.789,Carry,,2016/2017
,,,,,"[74.2, 75.3]",,,,,,,,,,,,1.742478,,,,,,,,,,,,,,803539d0-9b29-4a95-907c-96dcda2e837d,1118,,"[74.2, 75.3]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,42,Barcelona,217,"['3048bc19-b8b9-415c-ab87-46f1f51f56f8', '9f728a3b-278a-4584-b0ed-1da67ea0a07b']",55,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.131,Carry,,2016/2017
,,,,,"[67.0, 68.8]",,,,,,,,,,,,1.907949,,,,,,,,,,,,,,45164afb-4b4b-4e4e-acec-f2c83c4c17ce,1121,,"[67.0, 68.8]",266033,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,"['c241bcf8-e35a-4d73-b83c-0b5dfa4b8d1f', 'e6839b77-c96d-4816-844c-2012b51db186']",57,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.750,Carry,,2016/2017
,,,,,"[59.3, 58.1]",,,,,,,,,,,,2.530728,,,,,,,,,,,,,,f203b4da-492b-46b9-9bba-89d2d49387eb,1124,,"[59.3, 58.1]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,42,Barcelona,217,"['5f5b28aa-1b7b-4809-955b-dba4cfc1a7cf', 'c1c25edc-329d-4b26-beef-4d2c3c9b5e86']",0,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.952,Carry,,2016/2017
,,,,,"[59.1, 17.1]",,,,,,,,,,,,2.478691,,,,,,,,,,,,,,edfbf4ca-e01c-47a3-8ed7-f750e105c1cd,1127,,"[56.7, 16.5]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,42,Barcelona,217,"['3dffd672-81f8-455b-93d0-b9884dacd377', 'd8815bcb-1bda-46f9-aa65-50cd2013a03a']",5,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.429,Carry,,2016/2017
,,,,,"[54.2, 34.1]",,,,,,,,,,,,2.375942,,,,,,,,,,,,,,66d2a50b-9b4c-4d37-acd5-a91596978e44,1130,,"[54.2, 34.1]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['1865f384-9242-4c4a-9494-557ee4eb524a', '771cc117-2b9c-4075-823d-c306120e6ffa']",8,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.953,Carry,,2016/2017
,,,,,"[56.5, 16.1]",,,,,,,,,,,,1.218068,,,,,,,,,,,,,,570a7779-fdb2-4ac7-9c26-aa0d10e32b2f,1133,,"[56.5, 16.1]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,42,Barcelona,217,"['7d9bfb57-4ef5-448f-bf83-1d0853e7d6b1', 'baec9c2d-c1e4-4ae1-9661-f5284f122abf']",12,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.240,Carry,,2016/2017
,,,,,"[71.9, 19.2]",,,,,,,,,,,,0.0881,,,,,,,,,,,,,,9c8e779d-9aaa-40ad-a950-11b35b669167,1136,,"[71.9, 19.2]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,42,Barcelona,217,"['446e3879-0277-46b1-99eb-6ac61403b23b', 'ef27c02e-0dd7-4559-b1ce-6610fc4089a8']",14,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.341,Carry,,2016/2017
,,,,,"[66.8, 27.2]",,,,,,,,,,,,0.529305,,,,,,,,,,,,,,ce4ef94e-5142-4b73-813f-2754bdb5b658,1139,,"[66.8, 27.2]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Right Center Midfield,42,Barcelona,217,"['5f4211c0-280a-494b-bf31-163f0afa2fe8', '859f43fc-81f7-4603-8ce5-6eb05ef6eafd']",15,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.039,Carry,,2016/2017
,,,,,"[49.6, 34.8]",,,,,,,,,,,,0.518151,,,,,,,,,,,,,,8672aeec-db44-4495-91a9-a402d9cd44df,1142,,"[49.6, 34.8]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['d3707ddb-e805-472e-ad35-f0a7040a98bf', 'f293d22b-33aa-4b05-a84e-8abab624d998']",17,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.017,Carry,,2016/2017
,,,,,"[52.3, 53.5]",,,,,,,,,,,,0.873903,,,,,,,,,,,,,,500372b0-84e3-4563-86bb-cfbacb5e9ae8,1145,,"[52.3, 53.5]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,42,Barcelona,217,"['147d4e91-3ba6-45c4-b615-67069bfa5ffb', '6cb8bbdb-94f1-4f55-ad99-8a3e79365a6f']",18,,,,,,,,,,,,,,,,Barcelona,217,00:29:18.627,Carry,,2016/2017
,,,,,"[71.0, 75.8]",,,,,,,,,,,,1.15831,,,,,,,,,,,,,,03073ec1-69a2-42e6-9eba-2dfc0653357a,1148,,"[71.0, 75.8]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,42,Barcelona,217,"['d1e18cd0-a5d2-4c71-a3de-6bf6fd52fe69', 'ed28409c-6edd-4d19-a4f2-ed31bbda6d73']",20,,,,,,,,,,,,,,,,Barcelona,217,00:29:20.953,Carry,,2016/2017
,,,,,"[67.9, 60.0]",,,,,,,,,,,,2.051669,,,,,,,,,,,,,,44cbd747-a35e-4c1c-ae82-df11ee07148a,1151,,"[68.3, 66.9]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,"['15837007-3688-464d-85e3-75c33e1d3193', '4923970b-5d49-431b-9dd2-f348ddeb2e47', '952ac62b-192a-4d11-bb04-55959df7f668']",23,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.643,Carry,True,2016/2017
,,,,,"[63.7, 50.3]",,,,,,,,,,,,3.596885,,,,,,,,,,,,,,e4d7e5ed-8ba9-4809-a089-b2fe796c0eb1,1155,,"[67.9, 60.0]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,"['627925ab-56b6-4e63-9cae-6d7da107f7cd', '952ac62b-192a-4d11-bb04-55959df7f668', 'daa52e96-72fb-4584-a516-e81a7242e5e2', 'faf4beb8-902e-4fe2-a0d7-4aeb5f78e195']",25,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.694,Carry,True,2016/2017
,,,,,"[55.3, 58.1]",,,,,,,,,,,,1.157033,,,,,,,,,,,,,,3d99a760-2a2d-440e-80b7-baa2ae2464e4,1159,,"[55.1, 57.9]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,42,Barcelona,217,"['216c6310-f2af-4745-9dc8-711629923aea', '545c3f74-8d59-4c99-b6c0-a61c645a02f8']",29,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.855,Carry,,2016/2017
,,,,,"[70.8, 76.8]",,,,,,,,,,,,1.62259,,,,,,,,,,,,,,d3bcc44e-b3dc-4ebd-bedb-7094356a28d5,1163,,"[69.8, 76.6]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,42,Barcelona,217,"['015b841a-1b6e-44e4-a019-6e3c47d99ba8', 'aacda357-49b4-402a-83ef-0671e96285e7', 'fe0ba21b-8939-4e92-96bf-68beede5716a']",32,,,,,,,,,,,,,,,,Barcelona,217,00:29:32.323,Carry,True,2016/2017
,,,,,"[66.0, 73.9]",,,,,,,,,,,,1.897324,,,,,,,,,,,,,,4434b285-9496-4572-b2f8-a53a558c0db1,1168,,"[74.8, 67.3]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,43,Barcelona,217,"['54ac96ee-d8b8-4117-ab4c-aead8bbd97d7', 'bda2c34a-bff3-49de-8982-fd36e0cdf905', 'fd9993a6-7ae8-40d6-b9a9-c39415bacaa7']",42,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.255,Carry,True,2016/2017
,,,,,"[19.8, 45.5]",,,,,,,,,,,,1.608752,,,,,,,,,,,,,,6c6d891b-dd86-4cac-934c-68278642b501,1172,,"[19.8, 45.5]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,43,Barcelona,217,"['0aa15686-bd03-4e42-af9d-81062caaeadd', 'ba7ee3cf-493c-4ae9-8a66-9a75cd90f0e2']",47,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.657,Carry,,2016/2017
,,,,,"[44.1, 19.2]",,,,,,,,,,,,2.266961,,,,,,,,,,,,,,30e2c32b-4ff1-419b-bbb5-25071c409197,1175,,"[39.7, 20.1]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,43,Barcelona,217,"['466eb0fb-74d9-487b-aec8-381652f6b08d', '8bc765f0-03ce-45a7-8c24-703af2328d7f']",51,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.690,Carry,,2016/2017
,,,,,"[36.1, 41.9]",,,,,,,,,,,,1.29596,,,,,,,,,,,,,,95b27082-6f5c-46f0-897f-4af618f88bae,1178,,"[36.1, 41.9]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,43,Barcelona,217,"['4b00122b-a4f4-4275-aebc-2ad799380b61', '60257565-0a13-4294-8e06-201ebd1574ed']",55,,,,,,,,,,,,,,,,Barcelona,217,00:29:55.933,Carry,,2016/2017
,,,,,"[50.0, 67.1]",,,,,,,,,,,,1.215415,,,,,,,,,,,,,,c507f6d8-de96-4b80-a787-f7a9fbada153,1181,,"[46.4, 61.7]",266033,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,43,Barcelona,217,"['dc250776-ce2a-4afe-b9db-29ce8561fd92', 'de4a9b5b-5641-4c8c-93f6-73485cc67b30']",58,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.883,Carry,,2016/2017
,,,,,"[69.8, 67.3]",,,,,,,,,,,,4.070732,,,,,,,,,,,,,,43203875-7e86-481c-b4f6-059824fb86c5,1184,,"[70.4, 77.0]",266033,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,43,Barcelona,217,"['5bab5795-e361-4da0-bb3c-d2a06969f36b', 'c0b6fcd1-1cb3-4e75-8fde-d11c68eaaeb5']",1,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.533,Carry,,2016/2017
,,,,,"[67.2, 71.1]",,,,,,,,,,,,1.563746,,,,,,,,,,,,,,3942a78f-4254-4e3c-af64-08b90d740652,1187,,"[67.2, 71.1]",266033,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,43,Barcelona,217,"['949d16b4-fd33-4a3c-9d28-454eca94b593', 'cac8f5d8-186a-48ed-b38b-b93f11adbd45']",6,,,,,,,,,,,,,,,,Barcelona,217,00:30:06.520,Carry,,2016/2017
