bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49ef9476-2962-4d21-aa7d-8fc99f926c60,3039,,"[107.4, 13.7]",303634,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,172,Barcelona,217,['ee508abc-15b2-4aa6-8180-2cab19a3e6d3'],46,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.248,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d679b1c-31d3-4407-a40b-c1d2da47f070,3044,,"[19.7, 55.3]",303634,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Moncayola Tollar,30277.0,Right Center Midfield,173,Osasuna,422,['0ba8694b-7dfa-48cb-8188-a231e8b8dd14'],50,,,,,,,,,,,,,,,,Osasuna,422,00:34:50.283,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502c087e-a4ce-49d6-9921-941177dc35f8,3047,,"[37.2, 55.6]",303634,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique Barja Afonso,24315.0,Left Center Forward,173,Osasuna,422,"['19d7d3c8-7a28-474a-80cd-a9e4b973ccd6', '77cf8fe3-dab9-4a11-a503-a242702faed8']",52,,,,,,,,,,,,,,,,Osasuna,422,00:34:52.004,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809c0058-cc72-41e5-bcc0-a0602d9b0ac2,3050,,"[48.6, 49.1]",303634,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Moncayola Tollar,30277.0,Right Center Midfield,173,Osasuna,422,['8d8e641f-4a8e-477e-934b-1e68ddabd7e1'],54,,,,,,,,,,,,,,,,Osasuna,422,00:34:54.704,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69431e4b-4238-462e-9bad-7bac9656c39c,3053,,"[57.6, 13.7]",303634,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,173,Osasuna,422,['1649a10c-889c-4a55-8d13-371b4c7aac78'],57,,,,,,,,,,,,,,,,Osasuna,422,00:34:57.822,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ccd4d64-32cc-4694-b8a4-ae9783b5744b,3056,,"[92.3, 55.3]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Vidal Miralles,6591.0,Right Wing Back,173,Osasuna,422,['8d41f8a5-ff15-4348-b3bf-52efb150a28f'],1,,,,,,,,,,,,,,,,Osasuna,422,00:35:01.103,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee9170b9-019a-4896-8867-04084f78fb34,3059,,"[10.4, 47.5]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,174,Barcelona,217,['b22b3afd-8550-46ef-85bf-bbfb281f06d6'],3,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.294,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7854908-4437-49b9-86a0-2724325fd099,3063,,"[36.8, 49.8]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,['79740807-0f98-4006-ac5c-65d5d1c91372'],6,,,,,,,,,,,,,,,,Barcelona,217,00:35:06.798,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aadfcb58-875d-44fd-9aeb-3d6706384fa8,3066,,"[74.5, 57.4]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,174,Barcelona,217,['f6177d2f-9766-4e21-8b8f-775302aa4c16'],12,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.330,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d51e2335-73ac-4465-a76f-cfa74c40258a,3070,,"[85.6, 30.1]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,174,Barcelona,217,['3d8b50cd-c96c-492c-bd07-725e5fa49361'],15,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.385,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8b4251e-dcbb-4b31-bb65-bd7ef86a1d3d,3073,,"[85.4, 34.0]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,174,Barcelona,217,['fc3a0802-6986-41fe-ba51-23296572b4d1'],16,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.777,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9054b11f-3eb9-459c-8c16-20c85d5e8157,3076,,"[79.8, 25.7]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,174,Barcelona,217,['da85087d-7bc0-46f7-a947-dbf2fbbd017e'],18,,,,,,,,,,,,,,,,Barcelona,217,00:35:18.334,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613f9d53-dd5c-4854-8005-0f94542805fd,3079,,"[77.3, 37.3]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,174,Barcelona,217,['1a1e3039-4dde-43d0-aaa5-d5fb0f994c2a'],20,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.478,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31c8285e-f0dd-4d8a-a682-6c9733f6f28d,3082,,"[86.8, 22.5]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,174,Barcelona,217,['0afcc63f-8061-48ba-8d71-1a5059970886'],23,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.037,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26f00f94-cf53-4207-a2fe-94f62bab88c5,3085,,"[93.5, 32.4]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,174,Barcelona,217,['da4b7ea7-f8b0-4168-a085-d818d91342ac'],24,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.491,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e678e57a-5092-46ea-8334-456175a45ca9,3087,,"[78.0, 25.0]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,174,Barcelona,217,['ccbd49de-486e-482e-a8e4-e07c8c188e76'],25,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.805,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77b7866e-57a5-459a-896c-18679cea6205,3090,,"[94.0, 7.0]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,174,Barcelona,217,['1e1c059b-d4f1-4278-9e1a-4a4336229d1b'],29,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.970,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514ba4aa-b5e7-4b6f-aaf5-b6bc05325334,3093,,"[111.5, 32.4]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,174,Barcelona,217,['b9021920-c22d-44f9-ba6f-1d608520b96f'],33,,,,,,,,,,,,,,,,Barcelona,217,00:35:33.558,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b7afbca-f507-4cc6-b65f-b92ae245199b,3108,,"[21.7, 58.8]",303634,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Moncayola Tollar,30277.0,Right Center Midfield,175,Osasuna,422,"['4e57a65c-11d6-4e75-b98a-b07ff01bdf15', 'e775b329-eefe-4416-a8e5-485f6a337f8e']",38,,,,,,,,,,,,,,,,Osasuna,422,00:35:38.686,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef19a447-9a28-49a0-b51f-e3592adcf90d,3112,,"[43.2, 75.4]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignacio Vidal Miralles,6591.0,Right Wing Back,176,Osasuna,422,['c8118602-1614-4d91-bd98-1d24dbd214eb'],5,,,,,,,,,,,,,,,,Osasuna,422,00:36:05.792,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900e043-199c-4151-abf8-46356eb0fae4,3115,,"[32.8, 77.1]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aridane Hernández Umpiérrez,24212.0,Right Center Back,176,Osasuna,422,['0c1cf979-c2e9-4fd0-9bf3-b74483a2b687'],7,,,,,,,,,,,,,,,,Osasuna,422,00:36:07.662,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d85f6680-618d-469c-a629-8453f2d77bb4,3118,,"[66.4, 6.5]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,177,Barcelona,217,['48b8b2ec-bba4-4f1d-ac7e-baddc076a522'],11,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.246,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19a0816c-dbfd-4594-b39a-c34cbc3fa31c,3120,,"[49.3, 26.4]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,177,Barcelona,217,['a2503973-06c3-41b3-a10a-4e258a7f48af'],12,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.785,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364a3576-6099-4464-a78b-356f2c838340,3123,,"[65.0, 64.3]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,177,Barcelona,217,['b2d16db9-ca0b-4854-b69f-d6ba46c3ee90'],16,,,,,,,,,,,,,,,,Barcelona,217,00:36:16.904,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7162a5a5-e96d-4ef9-9dab-4e4f13ca882b,3126,,"[63.2, 37.1]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,177,Barcelona,217,['101a3d6a-9a63-424a-8379-26fea869480b'],20,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.284,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e55611b-b843-49ae-8e14-d1bf31e1e17f,3129,,"[79.2, 15.3]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,177,Barcelona,217,['ab7518e8-317b-43e7-be05-54d0a204fbb9'],22,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.657,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527bc09-4c0b-4457-a341-5911a6cda622,3132,,"[87.4, 61.8]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,177,Barcelona,217,['ee7b0a31-2f79-41a1-bc9d-ee6f95a32d56'],27,,,,,,,,,,,,,,,,Barcelona,217,00:36:27.964,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9d264eb-00a3-4dc7-a06a-c43925be94dc,3135,,"[112.2, 38.0]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,177,Barcelona,217,['3eaa7b9b-6c6f-4233-84f2-640bf7a26413'],33,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.537,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827f385-8732-40b8-b6db-7c56c6c884b0,3143,,"[109.9, 21.8]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,177,Barcelona,217,['b650b7dc-1618-4784-9d23-504fd5b337ec'],38,,,,,,,,,,,,,,,,Barcelona,217,00:36:38.537,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116d8e90-1dbd-4e18-84c7-01b5123ec74e,3146,,"[104.8, 23.6]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,177,Barcelona,217,['681bbf21-50db-416b-ba74-6b30fa5c8129'],39,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.851,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aed8892-6fa9-4786-b352-2b09e2dcff5c,3148,,"[119.9, 49.5]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,177,Barcelona,217,['99e39c33-187f-42e7-bf9a-6dc2ae56372d'],41,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.774,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9f544ce-d1bb-4fc5-8992-76f5d6fa225e,3151,,"[114.6, 43.7]",303634,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,177,Barcelona,217,['cb4ae577-0904-4b9b-8f6a-7da865d4832d'],42,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.198,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8cb5e37-0398-4775-b9d2-b05bd6a0245f,3157,,"[86.0, 52.5]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique Barja Afonso,24315.0,Center Forward,177,Barcelona,217,['4dff37bd-eef4-4b90-9207-0e36e17ba94f'],6,,,,,,,,,,,,,,,,Osasuna,422,00:37:06.830,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b061f723-4132-4f14-8f34-ff5dbf30cab6,3160,,"[42.8, 32.9]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,177,Barcelona,217,['a2b20bcd-11cf-4ca0-9ae3-f1e2fb6f138d'],8,,,,,,,,,,,,,,,,Barcelona,217,00:37:08.016,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be738fca-71a2-44e9-9ab2-e1ad9b19887d,3162,,"[35.9, 50.9]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,177,Barcelona,217,['d5a0081b-510e-408e-91de-47957f525d5e'],10,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.020,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dcf6d48-fbcf-4b03-b91f-291c68a5d6fb,3165,,"[42.4, 38.7]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,177,Barcelona,217,['a46033b9-b2a6-4f95-bd93-53be314b3647'],13,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.433,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e56eb3e-1411-4de7-98ae-06812fd3eb9c,3168,,"[59.0, 14.1]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,177,Barcelona,217,['f106c432-825a-4c42-8d9f-911154ee585e'],15,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.795,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e51877-46ef-4dd7-a5db-0a98b83ebced,3171,,"[69.7, 23.8]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,177,Barcelona,217,['eb146d15-6f06-4cec-a227-6bfdcda8ac0c'],18,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.281,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f36f1464-c690-4361-a14e-7f702ab98b67,3174,,"[84.5, 4.7]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,177,Barcelona,217,['891d24bb-7890-46eb-9276-f157fe4052c0'],21,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.244,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc9c5b8f-abcf-4638-b345-8120a9fbc216,3177,,"[93.7, 10.4]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,177,Barcelona,217,['ac4ee7e4-d71e-4a22-b578-3760a2dce7fa'],23,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.071,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95c77e5e-fae6-45e8-8e2c-bee0eef8368d,3179,,"[86.4, 4.2]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,177,Barcelona,217,['9393f847-a894-47de-bf08-660a62b6533a'],23,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.983,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac593992-a962-404f-a241-0e7158231596,3181,,"[84.0, 15.5]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,177,Barcelona,217,['267e83e0-4aa9-4681-b31f-2197609e5f4f'],25,,,,,,,,,,,,,,,,Barcelona,217,00:37:25.268,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5104ac-f477-43e8-a132-31ab47fb5a16,3184,,"[82.2, 30.1]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,177,Barcelona,217,['7d1432e5-043f-409c-8ae2-12403fc189dc'],27,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.480,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46d5e977-09b7-41ba-84d9-6a86824f2910,3186,,"[97.6, 23.8]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,177,Barcelona,217,['6a544c74-86c8-4723-8211-00a0423ebf87'],28,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.311,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666bdffb-71fd-4b2b-aab1-059e4a9abc65,3189,,"[30.5, 56.5]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Moncayola Tollar,30277.0,Right Center Midfield,177,Barcelona,217,"['0e01686e-37da-4cd1-bbcc-7982a096b458', 'd890cf7d-ee24-4194-9d59-d70249bdbedf']",28,,,,,,,,,,,,,,,,Osasuna,422,00:37:28.776,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e31e62-16dd-4307-b512-48fb1d5664ee,3195,,"[93.3, 27.6]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,177,Barcelona,217,"['8fb7d87a-677c-497a-ac1b-4712ef6d499d', 'f94a1a5a-29c9-423c-b2ed-e802bc83616e']",30,,,,,,,,,,,,,,,,Barcelona,217,00:37:30.888,Ball Receipt*,True,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9578fd89-cc96-4235-90a5-56594f4536a9,3199,,"[113.4, 41.5]",303634,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,177,Barcelona,217,['a1848ce3-c077-492e-8e82-9f6f0826be01'],36,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.033,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a27481-641f-4d0a-a2ca-0c7fd591a423,3202,,"[106.4, 65.3]",303634,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,178,Barcelona,217,['02c03b43-5d98-446f-b262-32e1b2dfc7c9'],12,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.393,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f0d80a4-f609-493a-b633-d449c12e3d25,3205,,"[107.1, 70.8]",303634,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,178,Barcelona,217,['4b0a1477-7fed-45a4-97f1-9ad8b1e0322b'],15,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.132,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecbce2f6-d131-46dc-a850-35a46ec4725b,3208,,"[96.3, 50.2]",303634,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,178,Barcelona,217,['6cadd941-53cc-4fa0-8778-78ed4e33ebb5'],16,,,,,,,,,,,,,,,,Barcelona,217,00:38:16.615,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0112716e-025f-4829-9f10-de135550629f,3214,,"[64.5, 8.4]",303634,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,179,Osasuna,422,['52a965a0-36c2-4bee-ba95-d95b75207267'],49,,,,,,,,,,,,,,,,Osasuna,422,00:38:49.381,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8286bc88-77fe-47b7-a877-9d753ea004d6,3217,,"[64.8, 14.8]",303634,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iñigo Pérez Soto,23945.0,Left Center Midfield,179,Osasuna,422,['c07af134-ce95-4cbc-a6e9-aa36ae8001c1'],50,,,,,,,,,,,,,,,,Osasuna,422,00:38:50.404,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f52fdcf7-b18f-4d8b-ba4b-72a13382ea2f,3224,,"[95.5, 9.1]",303634,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,179,Osasuna,422,['08257e48-f351-4691-8fc2-e3e2dff9c22b'],55,,,,,,,,,,,,,,,,Osasuna,422,00:38:55.469,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c8b2100-94f2-466f-82d1-78414474c6d2,3230,,"[35.9, 74.8]",303634,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,180,Barcelona,217,"['4f4a5fcb-190f-413f-8128-330ce10bd609', 'e7348fd3-a10a-4a2b-a6fc-bf932fc246ac']",0,,,,,,,,,,,,,,,,Barcelona,217,00:39:00.073,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db07b0ab-0593-4fea-bdee-460869ff3930,3234,,"[41.7, 76.6]",303634,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,180,Barcelona,217,"['1fb7989b-5a36-4215-b3ea-82586ec92691', '71cceafb-21d2-44c4-98f3-37fb0bd4c395']",1,,,,,,,,,,,,,,,,Barcelona,217,00:39:01.028,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff939783-8e64-4065-a1aa-a46abb02be3c,3238,,"[53.9, 76.8]",303634,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,180,Barcelona,217,"['7c3d6ad9-4341-4294-9e06-64a6e7c0e585', 'dc0badc8-d273-4f0a-8a87-8d7e6b3a6a45']",2,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.293,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725853-20ed-43ed-be9c-c3fae0b8e90a,3241,,"[49.6, 70.8]",303634,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,180,Barcelona,217,['480853a4-2158-4daa-a5fe-c655ee740309'],3,,,,,,,,,,,,,,,,Barcelona,217,00:39:03.396,Ball Receipt*,,2019/2020
