50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.336655,,,,,,,,,,,,92bc41e1-e23a-42c1-b824-55aab54fbefe,1167,,"[77.3, 60.5]",9794,26,,,,,-0.8160634,,Head,,,"[85.2, 52.1]",High Pass,,11.531261,,,,Amath Ndiaye,6621.0,,,,,,,1,From Free Kick,Ángel Luis Rodríguez Díaz,6611.0,Left Center Forward,38,Getafe,216,['eb2c1438-89c5-4636-b517-e02073f790c4'],20,,,,,,,,,,,,,,,,Getafe,216,00:26:20.196,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.927762,,,,,,,,,,,,45899124-df58-48aa-bc41-0cf507f5a69a,1171,,"[43.1, 25.0]",9794,26,,,,,1.7268595,,Head,,,"[38.6, 53.6]",Low Pass,,28.951857,,,,Francisco Alcácer García,6402.0,,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,39,Barcelona,217,['917ac7e3-8d3d-44ab-8f1c-324f8dec6551'],23,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.430,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.103297,,,,,,,,,,,,f5ba51a3-5679-4249-9936-9d050d163494,1174,,"[38.6, 53.6]",9794,26,,,,,-3.099065,,Right Foot,,,"[29.2, 53.2]",Ground Pass,,9.408506,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,39,Barcelona,217,['04359239-ded5-4308-a148-31b21d5be801'],24,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.361,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.926098,,,,,,,,,,,,684ff1be-882a-494d-a2bb-9ef1a0599390,1178,,"[37.9, 62.8]",9794,26,,,,,-1.2759451,,Right Foot,,,"[42.0, 49.3]",Ground Pass,,14.108863,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,39,Barcelona,217,['85abfc12-cdc6-4bd3-837e-d0c93c190497'],29,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.937,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.094625,,,,,,,,,,,,b07e2b9f-686f-46be-8edf-bdd206823524,1181,,"[42.0, 49.3]",9794,26,,,,,0.25085232,,Right Foot,,,"[58.0, 53.4]",Low Pass,,16.51696,,,,Francisco Alcácer García,6402.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,39,Barcelona,217,['0a490d2c-1789-4cad-a2d4-2b9bd16435c1'],30,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.903,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.111763,,,,,,,,,,,,15901e37-3349-4bfc-bee6-1ff2625a7b48,1184,,"[58.0, 53.4]",9794,26,,,,,-1.6839473,,Left Foot,,,"[57.0, 44.6]",High Pass,,8.856636,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,39,Barcelona,217,"['2046aa74-ef6c-4705-809b-753e311a2c26', 'c1a00c10-092a-445e-ad9f-99281e1bbd4f']",32,,,,,,,,,,,,,,,,Barcelona,217,00:26:32.012,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.486702,,,,,,,,,,,,48da6fd4-fc8e-43bd-a2bd-a2ad37f33e1a,1187,,"[54.4, 54.3]",9794,26,,,,,1.4601392,,Right Foot,,,"[56.7, 75.0]",Low Pass,,20.827385,,,,Sergi Roberto Carnicer,6379.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,39,Barcelona,217,['e019e223-f2f2-4dce-9af2-c8a5d5a03e00'],34,,,,,,,,,,,,,,,,Barcelona,217,00:26:34.806,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.729719,,,,,,,,,,,,cde6f145-8435-486f-b2c0-40c67cc5652a,1190,,"[63.8, 73.9]",9794,26,,,,,-2.1930993,,Right Foot,,,"[57.2, 64.7]",Ground Pass,,11.322544,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,39,Barcelona,217,['9fda754e-42cd-41e7-86bb-2e32abc2d2e6'],37,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.880,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.993047,,,,,,,,,,,,dd70df37-a27a-4db3-8d29-de47b609c8a1,1193,,"[57.0, 64.7]",9794,26,,,,,-1.7506498,,Right Foot,,,"[54.8, 52.6]",Ground Pass,,12.298374,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,39,Barcelona,217,['497391fe-c469-4315-8f25-d3ae9fe9bde1'],40,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.421,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.222296,,,,,,,,,,,,c52fa3cc-591f-48c8-a85c-3082ace74993,1196,,"[54.8, 52.6]",9794,26,,,,,-1.7136521,,Right Foot,,,"[52.7, 38.0]",Ground Pass,,14.750255,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,39,Barcelona,217,['8c64ba82-fbdb-4c4f-b4a6-da24f1dcce4d'],42,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.043,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.142278,,,,,,,,,,,,c8eeb1ee-83f7-44ef-a14d-cd8c62cf7daf,1199,,"[53.1, 22.4]",9794,26,,,,,-1.0127419,,Left Foot,,,"[63.4, 5.9]",Ground Pass,,19.450964,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,39,Barcelona,217,['180abe28-2ea5-4c80-8ed1-4cf5dc7850e2'],45,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.833,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.846598,,,,,,,,,,,,40d5ebf1-d0e0-4c7a-aadf-dd218b357766,1202,,"[67.9, 4.0]",9794,26,,,,,0.27397817,,Left Foot,,,"[98.5, 12.6]",High Pass,,31.785532,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Center Back,39,Barcelona,217,['7dc7c736-dea9-43cd-812d-df8055b2806f'],48,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.575,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.220755,,,,,,,,,,,,3b2bbdce-0204-4bd5-8a32-ed694e20d1ae,1209,,"[79.0, 13.2]",9794,26,,,,,2.165866,,Right Foot,,,"[70.2, 26.2]",Ground Pass,,15.698407,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,39,Barcelona,217,['6aced694-e4f8-4799-afdd-54c2454ff5ce'],56,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.023,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.068426,,,,,,,,,,,,ba01683d-d6a0-469f-baec-be892f196e46,1212,,"[70.4, 26.2]",9794,26,,,,,0.6390168,,Right Foot,,,"[106.2, 52.8]",High Pass,,44.60045,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,39,Barcelona,217,"['53fa961e-52eb-4104-a736-2a8e3dd9196d', 'b09576f1-b808-47f0-977f-69967929145c']",58,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.825,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.73953,,,,,,,,,,,,b6234993-65f2-47e4-8e27-c09430af86f7,1216,,"[12.4, 7.7]",9794,27,,,,,-0.27656856,,Left Foot,,,"[35.3, 1.2]",Low Pass,,23.80462,,Out,,,,,,,,,,1,Regular Play,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,39,Barcelona,217,,2,,,,,,,,,,,,,,,,Getafe,216,00:27:02.830,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.520967,,,,,,,,,,,,616b3dc8-259f-4b02-bf79-e47d874d304b,1217,,"[76.9, 80.0]",9794,27,,True,,,-1.9955026,,,,,"[69.8, 64.3]",Low Pass,,17.230787,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,40,Barcelona,217,['b390235b-0fff-4f73-91d1-1f092b53ea34'],8,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.740,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.968889,,,,,,,,,,,,4e3d2d11-35fe-49a4-a0be-a14b4f55869c,1219,,"[65.7, 59.4]",9794,27,,,,,-2.626267,,Right Foot,,,"[54.4, 53.0]",Ground Pass,,12.986531,,,,Yerry Fernando Mina González,6196.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,40,Barcelona,217,['ae5c8ade-6cb1-4fae-af15-f3daa20771b6'],12,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.262,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.390992,,,,,,,,,,,,7508aacc-ffd5-46db-bca4-f053dd218eef,1222,,"[57.4, 51.5]",9794,27,,,,,-1.6151221,,Right Foot,,,"[56.3, 26.7]",Ground Pass,,24.824383,,,,Lucas Digne,6849.0,,,,,,,1,From Throw In,Yerry Fernando Mina González,6196.0,Right Center Back,40,Barcelona,217,['4afc9272-3113-4442-88a5-b2755885c7e6'],14,,,,,,,,,,,,,,,,Barcelona,217,00:27:14.673,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.222429,,,,,,,,,,,,8b030881-9435-4688-a2de-29e5d49949f0,1225,,"[54.6, 14.5]",9794,27,,,,,-0.56222814,,Left Foot,,,"[71.9, 3.6]",Ground Pass,,20.447495,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Center Back,40,Barcelona,217,['36f05c6e-08cf-462c-935f-af798ddf7b27'],17,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.315,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.996034,,,,,,,,,,,,633f11f4-1e61-410d-9485-fcc54b79d427,1228,,"[66.6, 4.6]",9794,27,,,,,2.8471305,,Left Foot,,,"[54.4, 8.3]",Ground Pass,,12.748726,,,,Lucas Digne,6849.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,40,Barcelona,217,['75de001e-bebf-422a-8403-deee44e282f8'],21,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.960,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.61284,,,,,,,,,,,,10ba160e-c1cb-4a77-99e6-31970a299228,1231,,"[53.3, 11.1]",9794,27,,,,,1.8428286,,Left Foot,,,"[48.0, 30.1]",Ground Pass,,19.725365,,,,Yerry Fernando Mina González,6196.0,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Center Back,40,Barcelona,217,['472c56f8-d743-4e10-afa4-04bea721b249'],23,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.886,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.746311,,,,,,,,,,,,11d137f4-8bef-476b-907c-05b08bae283b,1234,,"[46.3, 31.6]",9794,27,,,,,1.3514719,,Right Foot,,,"[53.5, 63.9]",Ground Pass,,33.092747,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Yerry Fernando Mina González,6196.0,Right Center Back,40,Barcelona,217,['886e873e-73f4-4acd-940f-2b8d533fb2ee'],26,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.382,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.179287,,,,,,,,,,,,d2ad548e-6790-4472-ad42-e451a14807bc,1237,,"[63.6, 65.0]",9794,27,,,,,0.009258995,,Right Foot,,,"[85.2, 65.2]",Low Pass,,21.600925,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,40,Barcelona,217,"['38c3f72b-bd7b-4b0a-92b9-4b1fbd62ab2f', 'a9f42151-9c42-4232-92bc-5bcc7a0ec7ff']",31,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.932,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.272419,,,,,,,,,,,,5e816e58-6eca-4281-88a1-fdec9be51dc9,1241,,"[54.6, 16.4]",9794,27,,,,,-0.87090343,,Right Foot,,,"[57.8, 12.6]",Ground Pass,,4.967897,,Incomplete,,Gaku Shibasaki,5693.0,,,,,,,1,From Throw In,Amath Ndiaye,6621.0,Left Midfield,40,Barcelona,217,"['348e24d8-0909-4a4d-b5f2-a493fcb7cf99', '69421813-02ae-4a14-a010-e74866760df9']",37,,,,,,,,,,,,,,,,Getafe,216,00:27:37.343,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.524816,,,,,,,,,,,,1f19f355-4373-4221-beee-ca4472c06b1e,1245,,"[57.0, 80.0]",9794,27,,,,,-2.5382066,,,,,"[37.7, 66.7]",Low Pass,,23.438856,,,,Yerry Fernando Mina González,6196.0,,,,,,Throw-in,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,41,Barcelona,217,['ece14c34-09f0-4c83-9704-a446307f196c'],42,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.554,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.397278,,,,,,,,,,,,5bb848b6-ba69-411e-9c03-9ee45315fa3c,1248,,"[39.4, 59.0]",9794,27,,,,,0.020199273,,Right Foot,,,"[49.3, 59.2]",Ground Pass,,9.90202,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Yerry Fernando Mina González,6196.0,Right Center Back,41,Barcelona,217,['6a51f561-5955-45e0-890e-4502db4f619d'],46,,,,,,,,,,,,,,,,Barcelona,217,00:27:46.489,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.835479,,,,,,,,,,,,8ba7511f-2a53-4246-903b-25931a9ea225,1251,,"[49.3, 59.2]",9794,27,,,,,-1.1222991,,Right Foot,,,"[55.7, 45.9]",Ground Pass,,14.759743,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,41,Barcelona,217,['5b62bb04-9e85-4815-99d6-4825bd02257c'],48,,,,,,,,,,,,,,,,Barcelona,217,00:27:48.316,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.685063,,,,,,,,,,,,db136be8-6e26-4263-9962-df581c2d3f0a,1255,,"[56.3, 45.9]",9794,27,,,,,2.5046995,,Left Foot,,,"[49.0, 51.3]",Ground Pass,,9.080198,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Midfield,41,Barcelona,217,['f938c789-d32f-42b5-9b76-49c0a06f773a'],49,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.273,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.521077,,,,,,,,,,,,78943c48-cec3-45c5-b362-71a2c70d6a1c,1258,,"[49.0, 51.3]",9794,27,,,,,1.1824776,,Right Foot,,,"[54.4, 64.5]",Ground Pass,,14.261837,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,41,Barcelona,217,['907b6a82-c9a1-4dc9-a407-88aacd4a59ff'],50,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.430,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.014939,,,,,,,,,,,,c000dafb-c5e5-4a9b-9f15-9da5901d7441,1261,,"[54.4, 64.5]",9794,27,,,,,0.31141502,,Right Foot,,,"[77.7, 72.0]",Ground Pass,,24.477337,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,41,Barcelona,217,['6807a0d0-3d03-42b7-9c99-ce5601e6a30f'],52,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.674,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.07294,,,,,,,,,,,,5362b87e-51ba-43e5-bcf5-72d32bbfb1dd,1264,,"[79.0, 72.0]",9794,27,,,,,-2.7103527,,Right Foot,,,"[62.7, 64.5]",Ground Pass,,17.942686,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,41,Barcelona,217,['2b42c94c-63fc-48de-8001-a2b6cf5e6fb6'],56,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.065,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.112753,,,,,,,,,,,,64b3dbf0-1dcc-483b-9aed-70a34249700a,1266,,"[62.7, 64.5]",9794,27,,,,,-1.2852416,,Right Foot,,,"[65.9, 53.6]",Ground Pass,,11.360018,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,41,Barcelona,217,['ab0047cc-db67-435a-8bc1-560be0406c77'],57,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.138,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.263245,,,,,,,,,,,,1ced92b0-0831-4b9c-953f-b01a2519222c,1269,,"[65.9, 53.6]",9794,27,,,,,-2.2167544,,Left Foot,,,"[56.1, 40.6]",Ground Pass,,16.280048,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,41,Barcelona,217,['3ff7ffeb-0f6d-4246-b84c-79aa16df0e1e'],59,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.456,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.195298,,,,,,,,,,,,72dc1e3e-d77f-46d2-a676-c8540ab70372,1272,,"[56.7, 39.7]",9794,28,,,,,-1.2004185,,Right Foot,,,"[64.0, 20.9]",Ground Pass,,20.16755,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,41,Barcelona,217,['fba97971-1157-4e9a-aa09-3246b1824cf7'],1,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.443,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.984146,,,,,,,,,,,,78641a22-3887-4206-9dae-ec5f86cfb6d5,1275,,"[64.0, 20.9]",9794,28,,,,,-2.8535373,,Right Foot,,,"[55.9, 18.5]",Ground Pass,,8.448076,,,,Lucas Digne,6849.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Midfield,41,Barcelona,217,['d30c5f05-50bd-4b4e-b95c-b07bc6227faf'],2,,,,,,,,,,,,,,,,Barcelona,217,00:28:02.815,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.95459,,,,,,,,,,,,b4677322-64e0-4226-a4ff-375df8e129ee,1278,,"[55.9, 18.5]",9794,28,,,,,1.5564089,,Left Foot,,,"[56.1, 32.4]",Ground Pass,,13.901439,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Center Back,41,Barcelona,217,['ce30a074-d0c9-497f-bbc6-39b0f6946f55'],4,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.535,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.085039,,,,,,,,,,,,90b043c1-9fb1-4cd3-b411-0d0c355984c1,1281,,"[56.3, 33.3]",9794,28,,,,,-1.34493,,Right Foot,,,"[61.7, 9.8]",Ground Pass,,24.112446,,,,Lucas Digne,6849.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,41,Barcelona,217,['f57c9d3d-e397-4e15-9aff-9357cc260384'],6,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.374,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.496158,,,,,,,,,,,,3e81ede0-0d30-4fb0-85b6-5f42e2d3615f,1284,,"[70.2, 7.8]",9794,28,,,,,-0.29621583,,Left Foot,,,"[85.6, 3.1]",Ground Pass,,16.101242,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Center Back,41,Barcelona,217,['cc63c494-3352-4438-a66c-de0067960091'],10,,,,,,,,,,,,,,,,Barcelona,217,00:28:10.175,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.586718,,,,,,,,,,,,85e1e4be-2c58-4eb7-a187-d299628f4931,1287,,"[92.9, 6.4]",9794,28,,,,,2.1072319,,Left Foot,,,"[86.3, 17.5]",Ground Pass,,12.913946,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,41,Barcelona,217,['8eded294-6410-4c3d-9f8c-a0bc43585f5e'],12,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.884,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.115436,,,,,,,,,,,,46f63e14-4a94-459a-b197-7c035fde407f,1290,,"[89.0, 17.3]",9794,28,,,,,0.40629432,,Left Foot,,,"[106.2, 24.7]",High Pass,,18.724316,,Incomplete,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,41,Barcelona,217,['e0089713-9f76-4a97-8c13-c672aaba9af9'],14,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.215,Pass,,2017/2018
,,,,,,,,,,,,True,,,,,1.287425,,,,,,,,,,,,e0089713-9f76-4a97-8c13-c672aaba9af9,1291,,"[13.9, 55.4]",9794,28,,,,,-2.2655346,,Head,,,"[3.9, 43.4]",Low Pass,,15.6205,,,,Vicente Guaita Panadero,6625.0,,,,,,Interception,1,Regular Play,Djené Dakonam Ortega,6634.0,Right Center Back,42,Getafe,216,"['46f63e14-4a94-459a-b197-7c035fde407f', 'a0e57b6d-974a-439c-b45a-805df7339e31']",16,,,,,,,,,,,,,,,,Getafe,216,00:28:16.331,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.612896,,,,,,,,,,,,e0265f98-55f3-4306-b88b-8966e5ef4a88,1294,,"[13.3, 53.9]",9794,28,,,,,0.23554498,,Right Foot,,,"[78.3, 69.5]",High Pass,,66.845795,,,,Gaku Shibasaki,5693.0,,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,42,Getafe,216,['46e215c8-1e73-4171-916c-f258a9b611d0'],33,,,,,,,,,,,,,,,,Getafe,216,00:28:33.397,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.633943,,,,,,,,,,,,399dc95b-5957-4543-87a4-fbf7bd97d945,1296,,"[78.3, 69.5]",9794,28,,,,,-0.7407543,,Head,,,"[93.5, 55.6]",Low Pass,,20.59733,,Incomplete,,Ángel Luis Rodríguez Díaz,6611.0,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Right Center Forward,42,Getafe,216,"['6c89277f-5b7d-4754-aa4a-ec0ae67848ae', '8f9f6333-6a55-40a4-b4af-0b9d95f3fc90']",37,,,,,,,,,,,,,,,,Getafe,216,00:28:37.010,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.898198,,,,,,,,,,,,8f9f6333-6a55-40a4-b4af-0b9d95f3fc90,1299,,"[26.6, 24.5]",9794,28,,,,,-1.1729875,,Right Foot,,,"[34.5, 5.7]",High Pass,,20.3924,,,,Jordi Alba Ramos,5211.0,,,,,,Recovery,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,43,Barcelona,217,"['08159f3d-e8f4-4690-a3c3-cfdf859e750f', '399dc95b-5957-4543-87a4-fbf7bd97d945', 'f5fbcf6b-40df-4da2-9937-fe96bf092c92']",38,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.644,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.970317,,,,,,,,,,,,9293e4c2-9351-45ed-9c94-ff3cebea5150,1303,,"[33.9, 5.7]",9794,28,,,,,2.960396,,Left Foot,,,"[20.8, 8.1]",Ground Pass,,13.318033,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,43,Barcelona,217,"['129f5f01-2279-4be9-ba72-9c35e7d7a9f5', '6769e743-cfe3-498e-9f67-a7799fdbe1c1']",41,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.582,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.866988,,,,,,,,,,,,5ffda555-3a68-43cb-8a91-38139025a128,1306,,"[20.8, 8.1]",9794,28,,,,,1.7846031,,Left Foot,,,"[13.7, 40.8]",Ground Pass,,33.461918,,,,Yerry Fernando Mina González,6196.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Center Back,43,Barcelona,217,['d7353f3e-3939-4865-b686-578852a78b84'],44,,,,,,,,,,,,,,,,Barcelona,217,00:28:44.601,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.496785,,,,,,,,,,,,e65adfd1-61b5-4a37-8364-891ba899d628,1309,,"[24.4, 57.9]",9794,28,,,,,0.73563087,,Right Foot,,,"[38.1, 70.3]",Ground Pass,,18.478365,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,43,Barcelona,217,['212d8e52-fce3-4523-859f-413b3e046541'],48,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.859,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.708044,,,,,,,,,,,,916794d3-40f6-46f0-9659-a91ede163822,1312,,"[43.1, 69.5]",9794,28,,,,,0.18784171,,Right Foot,,,"[55.2, 71.8]",Ground Pass,,12.316655,,,,Francisco Alcácer García,6402.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,43,Barcelona,217,['be4662c0-4582-408a-abed-e40950f4a227'],51,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.852,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.013866,,,,,,,,,,,,c933ef42-113e-4bff-af0a-5357a924ba09,1316,,"[56.7, 73.3]",9794,28,,,,,-2.9348013,,Right Foot,,,"[42.4, 70.3]",Ground Pass,,14.611297,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,43,Barcelona,217,['86692497-72a2-4a71-bbf8-dee5e76bb480'],53,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.648,Pass,,2017/2018
