50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.124105,,,,,,,,,,,,,10e3f5f4-9c6a-498e-8a54-1efa3e1b2216,1718,,,"[42.9, 53.2]",266921,38,,,,-0.54514986,,Left Foot,,,,"[58.4, 43.8]",,Ground Pass,,18.127604,,,,,Jonathas Cristian de Jesus,8584.0,,,,,,1,Regular Play,Mario Pašalić,11603.0,Right Center Midfield,80,Elche,1042,['32ad49ec-2572-4490-bc41-6a518d514565'],32,,,,,,,,,,,,,,,,Elche,1042,00:38:32.083,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.384908,,,,,,,,,,,,,47f11462-5806-4d47-b322-11afd4b8f568,1721,,,"[64.9, 48.1]",266921,38,,,,1.5907272,,Right Foot,,,,"[64.3, 78.2]",,Ground Pass,,30.10598,,,,,Ferrán Corominas Telechea,26102.0,,,,,,1,Regular Play,Jonathas Cristian de Jesus,8584.0,Center Forward,80,Elche,1042,['a50cfd45-5a21-4e64-97dc-5341610ab0d9'],35,,,,,,,,,,,,,,,,Elche,1042,00:38:35.486,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.029596,,,,,,,,,,,,,2ffcba79-ece6-44b2-ad53-beb5839a3987,1727,,,"[57.5, 2.3]",266921,38,,,,1.6852366,,Right Foot,,,,"[56.5, 11.0]",,Ground Pass,,8.757282,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Barcelona,217,['70c49b2b-695a-495c-b990-7586d174d574'],41,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.611,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.458,,,,,,,,,,,,,2409eb3f-e7f1-4732-938e-765e9e3a6873,1730,,,"[59.5, 8.0]",266921,38,,,,-1.1493771,,Right Foot,,,,"[62.1, 2.2]",,Ground Pass,,6.3560996,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['6772c851-8321-4284-8406-e97a111e330c'],43,,,,,,,,,,,,,,,,Barcelona,217,00:38:43.760,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.401347,,,,,,,,,,,,,e151bec6-a1ed-4cdd-b82d-c8fea88e706c,1733,,,"[62.1, 2.0]",266921,38,,,,1.8568478,,Right Foot,,,,"[58.1, 15.6]",,Low Pass,,14.176036,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Barcelona,217,['5f3ff49f-1562-4ae4-9f4b-7757cc6283c5'],44,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.458,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.201619,,,,,,,,,,,,,1df3e779-ca71-4130-b39e-6c9638f220e8,1736,,,"[58.2, 15.6]",266921,38,,,,3.1415927,,Left Foot,,,,"[46.5, 15.6]",,Ground Pass,,11.7,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['40924426-15c5-4e0e-8c9e-7ca486a77c81'],45,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.900,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.086751,,,,,,,,,,,,,ad590fae-ea73-4a45-88ac-6eac5ef7f49b,1739,,,"[48.4, 16.2]",266921,38,,,,1.2352449,,Left Foot,,,,"[56.7, 40.0]",,Ground Pass,,25.205753,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,81,Barcelona,217,['68f8339e-3ef0-4b49-be8a-ae0e04e4433c'],48,,,,,,,,,,,,,,,,Barcelona,217,00:38:48.301,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.934567,,,,,,,,,,,,,8c4ebc2d-1d06-4f80-a5bf-64479fee8c4b,1742,,,"[56.2, 45.8]",266921,38,,,,0.9251653,,Right Foot,,,,"[67.5, 60.8]",,Ground Pass,,18.780043,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,81,Barcelona,217,['c2c27d7e-1789-4298-ac25-1707c7118714'],50,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.988,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.792054,,,,,,,,,,,,,8dbd328e-155f-4cf3-b38d-a71981bd5723,1745,,,"[74.7, 59.6]",266921,38,,,,0.931274,,Right Foot,,,,"[83.7, 71.7]",,Ground Pass,,15.080119,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['b71592ac-b66b-497c-9752-132a75a4a861'],53,,,,,,,,,,,,,,,,Barcelona,217,00:38:53.923,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.903192,,,,,,,,,,,,,daed4a02-d0ad-43a5-adf5-85d57f3345f2,1748,,,"[84.3, 71.6]",266921,38,,,,-1.2341216,,Left Foot,,,,"[87.1, 63.6]",,High Pass,,8.475848,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,81,Barcelona,217,['aa0d3f21-a781-40b4-94e7-71bc2a8c0cb0'],54,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.803,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.735897,,,,,,,,,,,,,efcc2a55-e4cd-4fbc-b954-e7fe8d0f9032,1755,,,"[88.5, 68.7]",266921,38,,,,-2.720602,,Right Foot,,,,"[81.8, 65.7]",,High Pass,,7.340981,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,"['ac07093a-a0c4-4409-893b-14fe489ed289', 'c2780eb1-0e78-40d2-9250-a1b5d2ce70d5']",58,,,,,,,,,,,,,,,,Barcelona,217,00:38:58.024,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.0039,,,,,,,,,,,,,a1f5b96a-532b-496e-bdef-ee39e7fc4ee6,1759,,,"[82.3, 59.6]",266921,39,,,,-0.70581204,,Left Foot,,,,"[99.9, 44.6]",,High Pass,,23.124878,,,Incomplete,,Munir El Haddadi Mohamed,6616.0,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,81,Barcelona,217,"['2512174e-8742-485f-84f7-6ef9b8ce11f3', 'bdf4f145-a9de-4059-90d9-5eeb65a3d54d', 'd8747e54-c23d-4aa9-b7e0-5e565f90fe76']",0,,,,,,,,,,,,,,,,Barcelona,217,00:39:00.171,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,2.0172,,,,,,,,,,,,,d8747e54-c23d-4aa9-b7e0-5e565f90fe76,1761,,,"[21.1, 36.4]",266921,39,,,,-0.27896324,,Left Foot,,,,"[41.0, 30.7]",,High Pass,,20.700241,,,,,Jonathas Cristian de Jesus,8584.0,,,,,Recovery,1,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,82,Elche,1042,"['5354497a-0d8d-4700-9d77-dfb7c1ba7185', 'a1f5b96a-532b-496e-bdef-ee39e7fc4ee6']",1,,,,,,,,,,,,,,,,Elche,1042,00:39:01.175,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9779,,,,,,,,,,,,,1fa9af8c-b041-44ee-a7ed-5d05cb772f5d,1765,,,"[41.8, 29.6]",266921,39,,,,1.9142041,,Right Foot,,,,"[35.9, 46.1]",,Low Pass,,17.523129,,,,,Mario Pašalić,11603.0,,,,,,1,Regular Play,Jonathas Cristian de Jesus,8584.0,Center Forward,82,Elche,1042,['5ad7b4f9-7418-4d35-b089-03c4b696cae6'],3,,,,,,,,,,,,,,,,Elche,1042,00:39:03.272,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.298621,,,,,,,,,,,,,b4b8fbcb-f7c0-4acc-bad5-23905577f56c,1770,,,"[85.1, 44.1]",266921,39,,,,-1.6765456,,Right Foot,,,,"[83.2, 26.2]",,High Pass,,18.000555,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Wing,83,Barcelona,217,['b85f6fb2-9ea1-4bb3-b738-5076f7a4ca97'],5,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.716,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.132935,,,,,,,,,,,,,e7af080e-e647-408b-8e40-a7ee5d2198fe,1772,,,"[83.2, 26.2]",266921,39,,,,-2.8744502,,Head,,,,"[73.7, 23.6]",,High Pass,,9.849365,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,83,Barcelona,217,['285d0e55-4825-4af8-937e-893d50ff942d'],8,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.257,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.89463,,,,,,,,,,,,,8e014e19-8da8-4858-bda2-75884ce30331,1776,,,"[72.9, 22.1]",266921,39,,,,0.06241881,,Right Foot,,,,"[82.5, 22.7]",,High Pass,,9.6187315,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,83,Barcelona,217,['96bb441b-23d0-4308-963f-3e437c835f6a'],9,,,,,,,,,,,,,,,,Barcelona,217,00:39:09.470,Pass,,2014/2015
,,,,,,,,,,,True,,,,,,0.9253,,,,,,,,,,,,,bc40d240-3a3c-4e59-8df8-03eaf48ebaed,1781,,,"[34.4, 58.5]",266921,39,,,,-3.116598,,Right Foot,,,,"[26.4, 58.3]",,High Pass,,8.0025,,,,,Damián Nicolás Suárez Suárez,6627.0,,,,,Interception,1,Regular Play,Ferrán Corominas Telechea,26102.0,Right Midfield,84,Elche,1042,"['d3efeedf-0507-46f6-85af-00cb24b8df71', 'da27d051-9932-4df3-a220-02668af60407']",11,,,,,,,,,,,,,,,,Elche,1042,00:39:11.428,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.096537,,,,,,,,,,,,,a296fcfb-7fd4-44d6-98e6-db2624a5ad0a,1783,,,"[26.4, 58.5]",266921,39,,,,-0.89191175,,Head,,,,"[33.5, 49.7]",,Low Pass,,11.307077,,,,,José Ángel Alonso Martín,27464.0,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,84,Elche,1042,['f45ac0fe-a3a4-405b-8e84-560312ce0bc2'],12,,,,,,,,,,,,,,,,Elche,1042,00:39:12.433,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.107627,,,,,,,,,,,,,d9249d47-0639-4c0d-bc9f-52f3160144b7,1790,,,"[92.8, 32.6]",266921,39,,,,-0.26211983,,Left Foot,,,,"[105.1, 29.3]",,Ground Pass,,12.734991,,,,,Munir El Haddadi Mohamed,6616.0,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['d95de823-6771-4ce6-9d43-1a31cadc95b8'],18,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.642,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.3041,,,,,,,,,,,,,4fd465f2-21fa-4a7e-ac94-7f422302c412,1794,,,"[106.5, 29.8]",266921,39,,,,1.2204821,,Left Foot,,,,"[114.1, 50.6]",,Ground Pass,,22.144978,,,Incomplete,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Left Wing,85,Barcelona,217,"['2f038613-dc07-45b1-a51c-6102617575c7', 'e2b04c9b-94ba-42f6-91ce-b083c078f0de', 'f1892bc5-8811-4dd0-8a1e-31ce3a584db2']",20,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.145,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.020377,,,,,,,,,,,,,3ea0f883-0759-4e1b-92b4-c0bd8347df63,1799,,,"[67.0, 73.0]",266921,39,,,,-0.9971297,,Right Foot,,,,"[75.4, 60.0]",,Ground Pass,,15.477726,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,85,Barcelona,217,['ec0f29cf-fa54-45b7-a66f-c274602bf980'],28,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.429,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.59913,,,,,,,,,,,,,b31d4f9f-4923-48c7-b0d9-ef37166737ff,1803,,,"[72.1, 62.9]",266921,39,,,,-1.6419291,,Left Foot,,,,"[69.2, 22.2]",,Low Pass,,40.803185,,,,,Andrés Iniesta Luján,5216.0,,True,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,85,Barcelona,217,"['a6f810d2-2356-4f99-9239-e8d55055d03f', 'be2542c4-3819-4ea9-86fc-108b7a4b31c6']",31,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.431,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.093987,,,,,,,,,,,,,2e66c44d-510f-4cf0-b680-d0c3a2c7ae23,1806,,,"[79.2, 25.5]",266921,39,,,,0.18109265,,Right Foot,,,,"[93.4, 28.1]",,Ground Pass,,14.436066,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['7a71ee01-f837-4e66-a1ad-494f728bf85a'],35,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.909,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.077537,,,,,,,,,,,,,e3b04e20-338e-4863-9adc-73b40b7b1668,1808,,,"[93.4, 28.1]",266921,39,,,,-2.1748748,,Left Foot,,,,"[88.5, 21.0]",,Low Pass,,8.626702,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Left Wing,85,Barcelona,217,['da0bc1d7-78fa-448a-9462-e8891de5e033'],37,,,,,,,,,,,,,,,,Barcelona,217,00:39:37.003,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.945138,,,,,,,,,,,,,9ea758e6-9346-431d-ac62-493c9f7f7c1d,1811,,,"[94.6, 13.0]",266921,39,,,,2.0065873,,Right Foot,,,,"[88.5, 26.1]",,Ground Pass,,14.450605,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['1b00a15d-6c9f-4647-a019-910f6bc5b27b'],40,,,,,,,,,,,,,,,,Barcelona,217,00:39:40.525,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.086232,,,,,,,,,,,,,588c2bf2-26ce-4caa-b696-7ea4b8a1081e,1814,,,"[86.5, 24.8]",266921,39,,,,2.9184792,,Right Foot,,,,"[74.6, 27.5]",,Ground Pass,,12.202458,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Left Wing,85,Barcelona,217,['3ad9cdfc-3d6e-40d7-a21c-ff8369b9bb8a'],42,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.398,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.848197,,,,,,,,,,,,,c9c8d0de-8c4d-431a-a613-7e394aa0c973,1817,,,"[74.9, 26.7]",266921,39,,,,2.158799,,Left Foot,,,,"[70.7, 33.0]",,Ground Pass,,7.5716577,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,85,Barcelona,217,['3b0590d6-356b-46a7-b9f0-8b9e2c0522d9'],43,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.978,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.492226,,,,,,,,,,,,,fdc29934-e129-45c9-b294-ae7ee47807c0,1824,,,"[76.6, 31.6]",266921,39,,,,-0.84089667,,Left Foot,,,,"[85.1, 22.1]",,Ground Pass,,12.747549,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['f30bf57d-0c70-447f-a4b2-a25f4409e55b'],49,,,,,,,,,,,,,,,,Barcelona,217,00:39:49.902,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.209184,,,,,,,,,,,,,813e6633-2a60-42c8-bef0-01e00683755c,1827,,,"[86.2, 20.7]",266921,39,,,,-0.78900826,,Right Foot,,,,"[100.0, 6.8]",,Ground Pass,,19.586985,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['6f672a28-8aa8-4ca9-9d47-bce76ffd48d3'],52,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.194,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.764002,,,,,,,,,,,,,690b36b6-b54b-4964-acb6-bd5e3d2a8360,1830,,,"[100.5, 5.6]",266921,39,,,,1.7970154,,Left Foot,,,,"[97.6, 18.2]",,Ground Pass,,12.929423,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['07c517ec-0f1c-4ffc-bed7-8fd0e6feec75'],54,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.018,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.118556,,,,,,,,,,,,,31cfbcb6-c905-46ee-af61-7c58b43afe5a,1834,,,"[91.6, 15.6]",266921,39,,,,2.0974236,,Left Foot,,,,"[86.6, 24.2]",,Ground Pass,,9.947865,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Left Wing,85,Barcelona,217,['c1d1d4fa-b4e5-40b4-8dfb-3b6e2ebb948c'],58,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.519,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.855842,,,,,,,,,,,,,dec553d0-c63b-4953-b90e-809c288dd52a,1837,,,"[87.5, 23.6]",266921,39,,,,-1.0691923,,Right Foot,,,,"[90.9, 17.4]",,Ground Pass,,7.071068,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,['92c9de93-4eda-4dcc-8cb6-464ecd206fe2'],59,,,,,,,,,,,,,,,,Barcelona,217,00:39:59.783,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.55444,,,,,,,,,,,,,ad613ce2-8df6-48f4-8901-61741308e974,1840,,,"[90.2, 17.6]",266921,40,,,,0.32536066,,Right Foot,,,,"[98.5, 20.4]",,Ground Pass,,8.759566,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['806234c7-a7b1-48ba-b8e9-561885a23ce8'],2,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.689,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.0018,,,,,,,,,,,,,21bb5a5d-8500-464b-88e8-106f634ed1e2,1852,,,"[50.7, 67.1]",266921,40,,,,-0.47411844,,Right Foot,,,,"[58.3, 63.2]",,Ground Pass,,8.542248,,,Incomplete,,Mario Pašalić,11603.0,,,,,,1,From Counter,Jonathas Cristian de Jesus,8584.0,Center Forward,86,Elche,1042,"['4a188cc7-8786-4e25-b662-94aa901eb61d', 'df633f71-7b2c-44db-83c2-c151367562d0']",12,,,,,,,,,,,,,,,,Elche,1042,00:40:12.132,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.54509,,,,,,,,,,,,,78b150df-02f9-488f-8fd2-e698e7d458f8,1857,,,"[54.7, 62.3]",266921,40,True,,,-1.483148,,Right Foot,,,,"[59.7, 5.4]",,High Pass,,57.119263,,,,,José Eduardo Albácar Gallego,27245.0,,True,,,Free Kick,1,From Free Kick,David Rodríguez Lombán,6702.0,Right Center Back,87,Elche,1042,['7d764dfc-1d8b-4178-8e6e-3713843b6358'],41,,,,,,,,,,,,,,,,Elche,1042,00:40:41.924,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.324987,,,,,,,,,,,,,5321085b-01e0-4bb4-9b6f-5e3fdc74230f,1859,,,"[62.3, 5.6]",266921,40,,,,0.3780584,,Left Foot,,,,"[90.5, 16.8]",,High Pass,,30.342709,,,Incomplete,,Jonathas Cristian de Jesus,8584.0,,,,,,1,From Free Kick,José Eduardo Albácar Gallego,27245.0,Left Back,87,Elche,1042,"['9b9727e6-6b94-462e-9f72-648d60ba75f3', 'd1e37b97-5f1e-4cc9-bed1-eb472837aa14']",46,,,,,,,,,,,,,,,,Elche,1042,00:40:46.137,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.967173,,,,,,,,,,,,,a97278fc-ccfc-4ca2-a12d-673c922da2ea,1863,,,"[28.9, 69.1]",266921,40,,,,-0.77764636,,Right Foot,,,,"[41.9, 56.3]",,Ground Pass,,18.243902,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,88,Barcelona,217,['473c283a-761c-4218-b2b3-ac5e79a7d4f3'],50,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.634,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.131258,,,,,,,,,,,,,fa7b568f-dd64-4b53-8ed5-58c7c120bed3,1866,,,"[43.4, 56.5]",266921,40,,,,1.1420183,,Right Foot,,,,"[49.8, 70.5]",,Ground Pass,,15.393505,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,88,Barcelona,217,['8572c6f7-7250-4448-a6d4-1f81dd1b3621'],52,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.984,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.574481,,,,,,,,,,,,,fdac0281-cf22-45a5-b019-f7683711961e,1869,,,"[57.3, 68.3]",266921,40,,,,-1.8657676,,Right Foot,,,,"[47.0, 34.4]",,Ground Pass,,35.430214,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,88,Barcelona,217,['2224d2c9-6c73-4fd7-8760-24c1065b92fc'],57,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.315,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.938998,,,,,,,,,,,,,062ca852-e258-4243-8595-5a1c626aa122,1872,,,"[65.2, 33.8]",266921,41,,,,2.2607408,,Left Foot,,,,"[56.7, 44.1]",,Ground Pass,,13.3544,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,88,Barcelona,217,['bbb4bffc-8975-42e9-aba8-29d388f02ded'],5,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.324,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.782331,,,,,,,,,,,,,d623d36b-92b1-4abf-8ab3-c5fb89db25f5,1875,,,"[56.7, 44.1]",266921,41,,,,0.46959993,,Right Foot,,,,"[70.1, 50.9]",,Ground Pass,,15.026643,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,88,Barcelona,217,['a44d78db-a7bc-43f0-803f-72ed00680300'],6,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.734,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.090073,,,,,,,,,,,,,7c976267-db3a-4d83-b095-d8c5871347d6,1878,,,"[70.4, 50.3]",266921,41,,,,1.5532542,,Right Foot,,,,"[70.7, 67.4]",,Ground Pass,,17.10263,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,88,Barcelona,217,['9a9815ab-35a6-41cf-914d-66e685dee020'],7,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.870,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.111204,,,,,,,,,,,,,fcfc0457-9fc2-4234-9cec-46218373fe48,1881,,,"[71.3, 68.0]",266921,41,,,,-1.6891221,,Right Foot,,,,"[69.6, 53.7]",,Ground Pass,,14.400695,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,88,Barcelona,217,['bc33e374-f217-4442-9247-810711f4ab5f'],9,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.272,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.438505,,,,,,,,,,,,,e9a8cb10-b6a9-4de4-990c-fbd74b65f6e5,1887,,,"[69.5, 47.7]",266921,41,,,,-1.5662092,,Left Foot,,,,"[69.6, 25.9]",,Ground Pass,,21.80023,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,88,Barcelona,217,['be2371d0-2ef7-45a1-b208-5d9286d5131d'],14,,,,,,,,,,,,,,,,Barcelona,217,00:41:14.866,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.0101,,,,,,,,,,,,,35fbde3b-002d-4bd0-acf3-cd38711869e7,1890,,,"[72.3, 25.8]",266921,41,,,,-0.26803884,,Left Foot,,,,"[86.5, 21.9]",,Ground Pass,,14.725827,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,88,Barcelona,217,['38057d0c-9987-4651-aef9-76e7602d7bab'],17,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.324,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.180992,,,,,,,,,,,,,19a22163-6e0d-45ec-b22f-67f5927040da,1894,,,"[85.2, 21.3]",266921,41,,,,-2.8308914,,Right Foot,,,,"[74.3, 17.8]",,Low Pass,,11.448144,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,88,Barcelona,217,['ad9076c7-b1be-421e-9903-458598ac646b'],18,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.374,Pass,,2014/2015
