ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,dbaf7c4d-1556-4b47-959d-bbcf1990b1da,2611,,"[84.7, 7.5]",3773672,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,108,Barcelona,217,['b5adac85-9032-4aff-869c-123fe6ce3f03'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.035,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,4b412f79-121e-4390-bc52-e15daf1222a1,2614,,"[90.6, 43.1]",3773672,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,['b576654b-24f8-4740-a885-4d35576850d0'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:10:54.247,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,aad7a9a7-3db1-4a1b-8a3a-cee618a10b05,2618,,"[42.4, 27.4]",3773672,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Ariel Ocampos,4345.0,Left Wing,108,Barcelona,217,['e63c5ca4-0c2b-493a-85ef-bd19dcc53f84'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:10:57.241,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,9da05dc4-21e2-467a-b475-3f9a16a7cf1c,2621,,"[82.7, 57.8]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luuk de Jong,20033.0,Center Forward,108,Barcelona,217,['9595f2be-b791-4209-b1ea-559daea7c034'],2,,,,,,,,,,,,,,,,,Sevilla,213,00:11:02.057,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,1ba5ff54-a9f4-41fa-bf80-793da511f097,2624,,"[11.5, 48.2]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,108,Barcelona,217,['bfaaf5ca-f6bd-4aa9-a483-40726664559d'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:11:06.203,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,325e9181-8ac6-493e-9b84-c11a58cac31c,2627,,"[43.8, 38.2]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,108,Barcelona,217,['2b5cfb97-9ae3-4f8c-a306-41a0015b19db'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.026,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,ff249054-7880-40a4-ac82-ccbcb224a340,2630,,"[48.1, 43.1]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,108,Barcelona,217,['72011d3d-c4fd-436e-b23f-b3f913a18d47'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:11:14.662,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,258fb719-dd01-41fa-ba21-00b1499ad6b3,2633,,"[53.0, 52.1]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,['b4f06bfa-f621-484a-a908-ee156743b79b'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:11:16.018,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,e7d82151-1937-4d1c-a715-d156fd3a2c75,2636,,"[63.1, 74.9]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,108,Barcelona,217,['47ae1a0f-2c99-459c-8e8b-2cb270502e21'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:11:20.540,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,dee24181-2b9c-497c-8658-5b658e782868,2639,,"[57.3, 70.2]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,['7bfdae6a-b824-43ed-9a74-5220cc152444'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:11:21.638,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,eab68913-de1a-4f86-b896-d2cbf4b28887,2642,,"[57.1, 42.5]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,108,Barcelona,217,['1300edf1-e163-40fc-9acf-6fe704ff37eb'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.880,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,9ab52412-b749-417e-8108-af2c4d100a4e,2645,,"[71.5, 32.8]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,108,Barcelona,217,['16aeb2c6-8af8-4f39-992e-1918638ab389'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:11:28.716,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,104e7360-85f9-4189-b1c4-4aa613402120,2647,,"[64.7, 26.9]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,108,Barcelona,217,['f6d57df2-db0d-4a9c-b6d1-61a1cf967389'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:11:29.964,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,5da1df15-84d3-473f-85ab-5556a4461cce,2650,,"[73.2, 24.8]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,108,Barcelona,217,['61eceeb7-dd2c-4d54-8269-10670bf328ac'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:11:31.345,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,a64e92de-d91d-444b-9994-21af49789924,2653,,"[66.8, 26.0]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,108,Barcelona,217,['23971841-dcd4-4a20-921d-622f66bcdc35'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:11:32.359,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,b93f752f-d4f2-4960-b16e-930baa106b2b,2656,,"[53.6, 43.5]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,108,Barcelona,217,['6085ce88-46fe-423c-951a-4298e8cda362'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.106,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,55d60666-0e6e-4c0d-b0c1-c0871c6eca5d,2659,,"[63.9, 54.6]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,108,Barcelona,217,['7ee2c9d0-30d8-43b3-8645-b7857e2721e9'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:11:36.942,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,f8006e8f-cf2e-4a77-8e23-8055b544a486,2662,,"[70.9, 72.7]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,108,Barcelona,217,['d7d0d0bb-3c15-4119-b0e3-d4efc211e5d0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:11:38.461,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,733ec948-9fe0-4b9d-8d43-1a260dd1d60c,2666,,"[77.9, 66.5]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,"['0711d2fa-2770-4463-85e5-fb88dfbb9760', 'ae8d5a61-cc11-432f-9055-1aa4dcaf2cee']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:11:41.434,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,eeb928f8-25c0-4063-8fb9-d21782777303,2669,,"[86.3, 75.1]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,108,Barcelona,217,['1de39d1b-285d-43d2-889d-57858e8a32ad'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:11:43.970,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,0a53f492-c176-4a58-a42b-e9352d10a76f,2672,,"[77.7, 66.9]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,108,Barcelona,217,['eb374194-d158-45fc-a0b7-5cb044e615bb'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.652,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,a933a216-a90d-45cf-bb4a-dd95e9f4d5a0,2676,,"[65.1, 63.4]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,108,Barcelona,217,['c0242913-e9ce-4113-98c8-94ec98dba31e'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.199,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,c6e2106a-2a0a-40a7-91ae-6c226a73d0ca,2679,,"[61.4, 46.8]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,108,Barcelona,217,['1425e496-e3a6-4758-9ac0-51532bf2e52a'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.740,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,7e21d62e-b091-471f-ab08-5be68bb735e9,2682,,"[58.0, 36.1]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,108,Barcelona,217,['0996aff3-5e96-4309-b073-8d1ad4743448'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:11:51.777,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,9e651127-bab5-4bd0-b423-6d2cfdb42c14,2685,,"[67.2, 44.1]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,108,Barcelona,217,['7d25dda4-62fe-40ee-bef0-596a171a18e0'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:11:53.742,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,a7398b13-3c39-4c86-93e6-fae5278d1d06,2687,,"[63.5, 60.4]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,108,Barcelona,217,['a9205f08-5741-4c54-9f71-8f6a2988a3a1'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:11:54.849,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,b7bb1cad-a3ff-404d-b4f3-f67ccf0964f6,2691,,"[84.1, 76.6]",3773672,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,108,Barcelona,217,"['6dd9dc59-89c5-4de8-a1b8-0d4d52415b84', '809f21fb-a309-42a5-acfd-3efc0cc910e3']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:11:57.270,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,a51d2d55-f882-441e-8742-0280ad295aa2,2694,,"[84.9, 62.6]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,108,Barcelona,217,['cbbc2d2a-5e35-4bcd-8ea4-89ffbb4dd9a4'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:12:03.344,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,f31ff103-5ea2-4f6e-9e0d-2a534679ae3d,2697,,"[92.1, 14.1]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,108,Barcelona,217,['aea413ed-9a8e-4131-b8a7-cc2e18c1255b'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:12:07.725,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,92e9d0b3-2e71-4caf-999d-3371692917f8,2700,,"[98.7, 19.2]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,108,Barcelona,217,['0f00f7a7-ca6c-4a8f-8b12-6fc7c1a5e0df'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:12:09.306,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,ad64ba33-dc92-4e87-986b-d265b691c5f5,2704,,"[87.8, 22.7]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,108,Barcelona,217,['c0ca33ad-87c2-4779-b41b-98c6b4ccbd35'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:12:13.891,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,73412bd0-741b-4375-9755-2e95a50308a6,2707,,"[87.5, 29.7]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,108,Barcelona,217,['505402d5-df2c-4d96-a99d-a741cefdaf30'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:12:16.020,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,78c97648-0d6b-48d1-9928-a007aec33ce8,2711,,"[96.6, 38.0]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,['32f0caae-30bc-45f6-a3e6-2ae26734a963'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:12:17.831,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,7fd2083c-3598-471b-9d34-8c97e3e274d5,2714,,"[90.6, 52.1]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,108,Barcelona,217,['dae76022-2ec2-4e78-a15d-022303b03bcf'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:12:20.104,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,d485fb8c-558e-4b56-88c7-e3a1c0b9a400,2716,,"[102.8, 64.7]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,108,Barcelona,217,['88cd2707-c585-4614-9b1f-619ea6282c0f'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:12:21.137,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,59119669-9c89-4aad-8a6c-725fe74ccdd8,2719,,"[91.2, 61.0]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,108,Barcelona,217,['890ce35b-e004-4c2c-980f-43264892a54e'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.686,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,9d5b388b-9b01-4727-90bb-5d6044107aad,2722,,"[78.3, 36.1]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,108,Barcelona,217,['cd3b6df7-149e-42c3-b945-f7b4c93738f1'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:12:27.065,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,8709a90e-ae42-4c3f-853b-b5c18f11e2f8,2725,,"[83.8, 32.2]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,108,Barcelona,217,['cb80ef09-cf5a-48b7-9cc0-ed723d98e4eb'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.288,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,51d70546-1c65-489f-8ad5-e039bf935ace,2728,,"[84.1, 54.6]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,108,Barcelona,217,['dc595005-5c58-496e-9a40-8b4178c69261'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.499,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,21fb04a0-07df-4a67-9fc6-48ab70b2dc6e,2731,,"[98.0, 56.2]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,108,Barcelona,217,['0c3d7ac4-c752-42b8-91c5-b988c0b01ad8'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:12:32.545,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,d5d905b4-f95e-449d-9a5c-a10aec95f956,2735,,"[98.2, 52.1]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,"['99f7ca92-2527-46d4-9744-07bbb6902bbe', 'caef7076-ab9a-425a-a293-4c21ed4356a6']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:12:33.529,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,f5821327-54d3-407a-b4d8-851b3981f781,2740,,"[16.1, 31.7]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Carlos Santos Silva,3366.0,Left Center Back,108,Barcelona,217,['acbe9451-b698-46a2-9afb-05021d1112d4'],35,,,,,,,,,,,,,,,,,Sevilla,213,00:12:35.178,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,1704f19d-c09f-4c3f-a553-e21d98fd8366,2742,,"[20.6, 17.9]",3773672,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Ariel Ocampos,4345.0,Left Wing,108,Barcelona,217,['05411d48-92b1-495c-8e6c-dc5af02b1934'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:12:36.486,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,f6180bbb-1a62-4f8f-a66d-80f5822ca216,2748,,"[112.6, 4.6]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['90fa1c70-2672-4111-b1a1-df03c043f317'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.688,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,af5f1677-3b6b-463e-bdb2-82c52a5d1a5b,2751,,"[94.9, 14.7]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['d0c45fff-9afa-4e38-b09a-1fe2c3f9c465'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:13:08.886,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,c9238a06-4dac-4a02-8dce-feefdc189d18,2754,,"[106.5, 6.1]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['97e717e7-0d5a-481d-af24-050c86cf66c3'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:13:11.468,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,e795afa6-7f18-414a-9432-1cd2d67ef5ee,2757,,"[93.9, 15.3]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['57223220-a63a-4d72-9309-1ad5b70bd5eb'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:13:13.657,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,b5115500-29f5-453a-a5f3-46493e8639f3,2763,,"[84.7, 28.7]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['32628850-5db2-40d6-974a-674ac7f9efc3'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.635,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,1dbfec35-da73-44c7-90a1-a63d9c8aacdc,2766,,"[92.3, 9.0]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['4bc5d487-f054-4ee0-b1da-4bc759d53d87'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:13:21.933,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,f45e3434-d60f-47b3-b6ff-23d14926c3d5,2770,,"[84.7, 16.2]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,"['91bafcd4-08d9-4de9-94ca-0827e5b2d8ab', 'aa573e12-fd21-445d-8657-a58efee2d4b6']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:13:23.734,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,599b16e8-cc15-438d-9a47-78c98b1b171e,2773,,"[76.2, 34.0]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Frenkie de Jong,8118.0,Left Center Midfield,109,Barcelona,217,['5e728c09-ee52-4af4-a223-6d2c89ad575d'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:13:26.270,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,c4b19be4-4612-455e-b2ad-29f56f1b695f,2776,,"[82.2, 57.9]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Right Center Midfield,109,Barcelona,217,['119c55ec-6712-4c14-adb7-f15e31fedd92'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:13:29.768,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,7a5088c5-6110-433d-9024-90a919585568,2779,,"[108.1, 25.0]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['45471f7c-8749-44e2-ba02-c2b4e97da523'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:13:32.640,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,35568674-f884-420d-bdd1-5bf9c38ced33,2784,,"[69.8, 65.2]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Ariel Ocampos,4345.0,Left Wing,109,Barcelona,217,['ff5dec74-fd16-4837-87c8-5431e5c208ce'],38,,,,,,,,,,,,,,,,,Sevilla,213,00:13:38.809,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,4d904881-2cc2-4e6d-ba5c-185784f455d3,2790,,"[35.3, 48.4]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Griezmann,5487.0,Right Wing,109,Barcelona,217,['0b92d01f-d418-4f63-a42a-c23260d012a4'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:13:50.513,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,8f970481-9ab1-4c4e-ac27-acdd6a82ec58,2793,,"[39.0, 34.9]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['73200673-c2e8-429b-9896-447e52ea47c4'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:13:54.070,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,caa11209-8db9-4638-8127-0b820970fc4a,2795,,"[43.8, 60.1]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,109,Barcelona,217,['21400446-c4a2-4c2f-b2a3-4ee1c07be705'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:13:55.644,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,57e2478f-77a9-41c0-a2a1-2cbdd03fc612,2798,,"[41.3, 56.4]",3773672,58,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Right Center Midfield,109,Barcelona,217,['85b02c6a-63ee-4fda-bf59-862b931a7e0a'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.010,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,8db6b600-2302-48ae-bb1f-bcb0ef0bf1ca,2801,,"[53.4, 38.8]",3773672,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,109,Barcelona,217,['ad91b3ac-04c1-4483-bcb5-c83acedfbdc0'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.733,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,7adadfd0-b342-42e1-9eb9-71aed1e916e1,2805,,"[43.4, 45.1]",3773672,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ronald Federico Araújo da Silva,32480.0,Right Center Back,109,Barcelona,217,['06931de0-3853-4eed-8c77-7688a143454c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:14:04.338,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,57a8dfdb-b1cf-4adb-957c-0156f2c73ff5,2808,,"[50.8, 31.8]",3773672,59,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['90642a0c-332b-4a78-9b0e-de24f7c4cb27'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:14:06.145,Ball Receipt*,,2020/2021
