ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,e723eece-811c-43ff-b623-5e5308b8963e,2975,,,"[83.2, 52.8]",3825645,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,164,Barcelona,217,['911a873d-593b-4de7-a413-b34c15377492'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:29:39.342,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,f593036e-6090-4240-a8c1-7aafb00a8186,2979,,,"[79.2, 60.9]",3825645,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,164,Barcelona,217,['428368ba-c4bd-44d6-a37e-773ddacefd0f'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.342,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c0b7bff-987a-4ca7-96b3-0a29e715ceb6,2982,,,"[84.7, 58.3]",3825645,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,164,Barcelona,217,['443b7e0e-2283-4f59-9425-54122dd3f6d5'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:29:43.821,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,81ba1a02-5dc3-4262-aebf-76845c12c36e,2984,,,"[78.8, 60.9]",3825645,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,164,Barcelona,217,['fa63396d-5ac2-40f8-a4b7-3ba9d1ce7c2e'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:29:44.393,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,9af77ac1-fa71-4e87-92cb-427b5abc7f00,2986,,,"[88.2, 56.0]",3825645,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Midfield,164,Barcelona,217,['208812c7-ad75-4612-9799-60fb3f724d05'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.159,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c799f51-99f8-475d-b8bf-04ecde08ee51,2992,,,"[104.0, 42.9]",3825645,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,164,Barcelona,217,['7177bf8c-10d2-46a5-951b-e04564482aa8'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:29:48.613,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,0258e662-b819-42a7-a6b6-5c1bd399ea1a,3000,,,"[110.4, 76.3]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,166,Barcelona,217,['a7c95493-c533-4cf4-80c0-823afb8da251'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.197,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,12c8bbe1-355b-4579-9974-8aeec964a63b,3003,,,"[99.1, 71.0]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Midfield,166,Barcelona,217,['7f2f3176-61db-4835-9289-c03e2b6f225d'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.841,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,3263ce5e-66e4-44c1-aa77-7dbe7c377306,3006,,,"[76.6, 58.6]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,166,Barcelona,217,['d2ddb2f5-20fa-4729-812b-e26a0f526c53'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:31:18.680,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,ebe3f7af-7cef-4a3b-a565-795fff78d02e,3009,,,"[110.0, 60.9]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Midfield,166,Barcelona,217,['353bb883-b6bc-48e4-9d36-f2a24a3298e5'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.683,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ba93c882-fbd3-4395-a73f-e805e2d80289,3012,,,"[115.5, 46.8]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,166,Barcelona,217,['ba90fd91-7dd0-4bf0-bd72-2a0590f35652'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.059,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,904e2fd3-d1d1-4047-a2db-ac52038194ed,3015,,,"[25.3, 15.8]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Roberto Lago Soto,27054.0,Left Back,167,Getafe,216,['95784280-04c5-4cdd-b1a7-408701aa6591'],32,,,,,,,,,,,,,,,,,Getafe,216,00:31:32.182,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b69f0e0c-d5ed-4490-b8ed-9b911942a66e,3017,,,"[43.7, 3.8]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Moisés Gómez Bordonado,11675.0,Right Center Forward,167,Getafe,216,['20dd5a29-5bd0-4a2d-91b3-cfd6b9b8f866'],33,,,,,,,,,,,,,,,,,Getafe,216,00:31:33.792,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,bfc1946c-482a-4c62-851f-76e1631fc54b,3025,,,"[74.9, 78.2]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,"['4cf5c8e7-9385-4d66-bf14-37b5a80b1cdc', '6a03e542-6d0d-4d25-8528-6fcbf77a3946']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.136,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,c58cd33b-bf3a-4293-8fbb-5cda02eeece6,3028,,,"[67.4, 76.1]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,"['49f15c20-8433-46b4-8bb5-7a3dc2f723aa', 'c31c1c67-bc61-4a69-8452-e229178c800e']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.834,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,788b41b5-dc41-4d97-a9a3-4ec0558053b5,3034,,,"[69.3, 59.0]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,168,Barcelona,217,['6be476d2-8e5e-413f-b4b2-648e4f3b3222'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.719,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,959274fa-3e69-44c9-8888-002145a1adf2,3037,,,"[65.3, 38.7]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,['377810ef-0503-4d6f-ba9e-0e0bd22dd565'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.371,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,c667892c-0876-4c13-9c9b-20b6955ef434,3040,,,"[74.1, 58.3]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,['2e7567e3-0fac-4f5f-9161-bf8b4f1c62d9'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.250,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd396d3-cfb7-4725-9fcb-99f861d03404,3043,,,"[76.4, 68.0]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,168,Barcelona,217,['2c62b171-3549-4660-925e-00ba6293f434'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.511,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,909927ab-b92e-4bdf-802d-66da381fee6d,3046,,,"[76.2, 56.6]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,"['32022df8-6474-481f-bf72-51a6a9fc933e', '3b744fe1-417b-4535-8c24-9f9a6d4145bd']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.125,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b93949cd-e082-4d51-9e78-ab2bf77e9d9d,3048,,,"[58.0, 66.3]",3825645,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,['545196b2-ff83-4a39-910e-eb2be6505336'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.252,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,de7c9140-8a5e-4c7b-8780-ff26a50e5d49,3051,,,"[38.3, 50.0]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,['bbbe4de5-71dc-4b93-bea5-70528ed3e37c'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.639,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,edf65e36-ce13-4ebe-8a1a-4596ddcd715e,3054,,,"[56.7, 24.1]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,168,Barcelona,217,['6811a9a5-b5fe-4eb9-8a96-1d02290eaff9'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.575,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b8ffb73-7452-4f20-a299-48bbb0d2a088,3057,,,"[64.9, 9.8]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,168,Barcelona,217,['1879a5c5-7729-4ca6-8ad0-8f0961fbb117'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.964,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,85e5e40c-48cc-4d05-ae45-43b20cab73e1,3061,,,"[39.8, 8.9]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,168,Barcelona,217,['74688f66-6c9a-446a-a535-a9c521d1b76f'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.502,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,5af4b13b-ec6c-4bac-b517-ccf375c9f5e1,3064,,,"[32.3, 28.6]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,['b5d73c94-c285-4930-8d11-3204b455ac34'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.066,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2d60862-2bec-463a-b1b7-e80e728d2252,3067,,,"[45.6, 37.8]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,168,Barcelona,217,['3e11dc97-fa6d-44b0-b59a-81ebf50c0a18'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.553,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d085e1c-2e63-45d5-99e3-ef6d2224799c,3070,,,"[105.1, 8.7]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,168,Barcelona,217,['a72f87bc-a2ba-4741-b473-1f734399bcb8'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.085,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,48276c27-50b6-4e59-b627-3623c27469ac,3073,,,"[105.1, 29.7]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,168,Barcelona,217,['0660b6db-170d-43a1-bb24-23d54855fe1d'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:32:24.314,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,25834ccd-5715-46fc-bea3-bc7a92f3bbad,3078,,,"[26.6, 52.3]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Lafita Castillo,26020.0,Right Midfield,169,Getafe,216,"['c1fed1fa-01e0-4373-a8e2-de380026ba12', 'f9c0d470-9473-4452-82ff-72a6395e5a7c']",28,,,,,,,,,,,,,,,,,Getafe,216,00:32:28.032,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,278d9143-e2bd-407a-a44c-ea9061f46468,3090,,,"[43.7, 7.4]",3825645,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,169,Getafe,216,['da58d4b1-718a-4018-9b76-c9b3578b94eb'],37,,,,,,,,,,,,,,,,,Getafe,216,00:32:37.589,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,35e344b7-1f4d-4b3c-ba66-d5fff5c50edd,3100,,,"[57.2, 67.5]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,170,Getafe,216,['1674194b-b06f-4bb9-89ac-a7839bf9e998'],0,,,,,,,,,,,,,,,,,Getafe,216,00:33:00.640,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c3a1f6a-823a-4858-ac91-84e339506dec,3103,,,"[76.9, 57.3]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Left Midfield,170,Getafe,216,['80302561-e7b9-485f-bedc-9656dd5b50e8'],3,,,,,,,,,,,,,,,,,Getafe,216,00:33:03.903,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,442dd734-211a-462a-9af9-b25626b4121e,3107,,,"[75.1, 65.2]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,170,Getafe,216,['6b6a767c-8a1b-447e-9e2c-c91948436fcc'],5,,,,,,,,,,,,,,,,,Getafe,216,00:33:05.326,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b388545-d1d7-4358-9b15-120ec312800c,3110,,,"[97.2, 20.0]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Lafita Castillo,26020.0,Right Midfield,170,Getafe,216,['857311c4-796f-4c8e-b359-9aa0f96b1bcd'],8,,,,,,,,,,,,,,,,,Getafe,216,00:33:08.881,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b27d713d-94ea-40a5-9610-e5394e775228,3115,,,"[51.2, 46.8]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,171,Barcelona,217,['82ea7f07-59b2-4a6e-80e2-f67c56159569'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.407,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,39294f90-e815-4c37-a501-7a246189e535,3117,,,"[58.2, 37.8]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,171,Barcelona,217,['efcaac4c-00e9-4e7a-8c7f-f33558d5b02c'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.727,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,0bbf10b5-460a-4563-8ad0-735d62b4238a,3119,,,"[87.1, 13.0]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Midfield,171,Barcelona,217,['fbf689aa-7251-4e89-be2b-7546e5917696'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:33:33.107,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b5c877-a648-4eb9-ae75-b1cf2f719279,3122,,,"[101.0, 32.7]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,171,Barcelona,217,['1973672c-ad73-4070-b93f-a530da600f98'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.691,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,72072909-0ec7-43fa-907e-3309415f7bcb,3128,,,"[25.7, 67.1]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Left Midfield,172,Getafe,216,['eb3399f8-5565-4202-945c-c924b2e1381d'],41,,,,,,,,,,,,,,,,,Getafe,216,00:33:41.077,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,9747531f-c6d6-45c4-9962-30fd0c757364,3131,,,"[29.6, 71.4]",3825645,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,172,Getafe,216,['c853e7e4-64e9-4f18-be1d-13bc80c9f5b5'],47,,,,,,,,,,,,,,,,,Getafe,216,00:33:47.589,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,4656ec96-95d8-48a0-be54-503c2e463266,3138,,,"[43.1, 72.4]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bernard Mensah,27401.0,Right Defensive Midfield,173,Getafe,216,['b491e073-f871-4616-94f1-7fa3c3833b25'],6,,,,,,,,,,,,,,,,,Getafe,216,00:34:06.740,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,80530a5a-5801-48c3-929c-caaac80900bb,3140,,,"[52.3, 52.1]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Left Defensive Midfield,173,Getafe,216,['55fa4deb-77df-4dec-bea1-4eda3f094f51'],8,,,,,,,,,,,,,,,,,Getafe,216,00:34:08.360,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,78079be2-e5d6-4ac0-b681-493c8e90e72c,3144,,,"[62.9, 4.9]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Right Center Forward,173,Getafe,216,['801ce518-1b87-4330-829c-bfaf19772444'],12,,,,,,,,,,,,,,,,,Getafe,216,00:34:12.775,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,14b061fd-6331-49bc-8303-d838d34b49c5,3146,,,"[62.1, 23.0]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Left Defensive Midfield,173,Getafe,216,['341b655a-3e39-4463-b86a-63c7db23e486'],15,,,,,,,,,,,,,,,,,Getafe,216,00:34:15.631,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,66fdb9d0-a996-41bc-b8f1-9ae33cb2314d,3149,,,"[64.4, 39.1]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bernard Mensah,27401.0,Right Defensive Midfield,173,Getafe,216,['088987d4-30ad-46e2-af09-cfa3bcc4a7ed'],17,,,,,,,,,,,,,,,,,Getafe,216,00:34:17.836,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,d669ba77-9b2e-45d5-8296-fb45c1950ba8,3152,,,"[87.1, 51.3]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Lafita Castillo,26020.0,Right Midfield,173,Getafe,216,['8d3ccd6e-c4fb-4cd8-af4d-2a53df98655f'],21,,,,,,,,,,,,,,,,,Getafe,216,00:34:21.790,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,737957a6-52a0-4230-8ed5-12551b7d9945,3155,,,"[100.2, 33.1]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Šćepović,23416.0,Left Center Forward,173,Getafe,216,['a4b0bd91-c732-4d8c-b1f5-2ee78a9f0540'],23,,,,,,,,,,,,,,,,,Getafe,216,00:34:23.984,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,32cbde51-1e80-449f-8caa-dc1ebe0072bb,3158,,,"[95.7, 38.9]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Rodríguez Romero,15893.0,Left Midfield,173,Getafe,216,['cca1e42f-b896-4bca-9aa4-41c41d1a6a33'],24,,,,,,,,,,,,,,,,,Getafe,216,00:34:24.973,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee168eb6-2291-40d4-aa18-c43d6da973c5,3163,,,"[12.0, 10.6]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,174,Barcelona,217,['8c6eff0b-cc1c-4c30-aaa8-8aaaa655087a'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.397,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,67fc09bc-fb01-44e0-a6eb-8f2631c830c8,3166,,,"[5.4, 21.1]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,174,Barcelona,217,['3b3194e0-5527-44cf-bbb4-c594336af7d9'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.341,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef91b4e-6db4-4d7b-81df-83e81a0afae6,3169,,,"[20.4, 12.8]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,174,Barcelona,217,['be4dcb7f-7003-4b99-a1cb-321f27e0be12'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.512,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,49a2cb1d-8ebb-4726-8067-74183b92214a,3172,,,"[53.7, 17.3]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,174,Barcelona,217,['82497b38-0d9d-4ec8-80d0-fdb6a690923d'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.229,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea994cd8-318d-4883-b48e-104a3f1a916a,3175,,,"[93.1, 60.7]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,174,Barcelona,217,['d7e9ed8f-df7c-4e5a-8438-3dd35e260b55'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.489,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c80a7d1-adee-46a8-86cd-84717884d4f0,3178,,,"[93.1, 50.2]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,174,Barcelona,217,['0b264165-c9ab-4646-ac02-99c7371b4a21'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:34:56.973,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,e60ea188-4ac9-44c5-af8f-2740b6591542,3181,,,"[100.6, 51.7]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Ramírez Castillo,3508.0,Right Midfield,174,Barcelona,217,['0eebd298-9341-43f8-84e9-bc8f68546348'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.139,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,958480a2-6cc9-4d56-835b-d8d43142beab,3183,,,"[101.2, 59.6]",3825645,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,174,Barcelona,217,['3e764f72-3819-472b-89e7-fef92e48e725'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.776,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b052ebe-fa88-4d92-8a64-763035d5d0d0,3191,,,"[22.7, 28.4]",3825645,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,175,Getafe,216,"['257c6cc6-a910-44b1-b734-7fcfa969b303', '2df7eb8d-e1f1-4d17-b8b9-95178658bae2']",2,,,,,,,,,,,,,,,,,Getafe,216,00:35:02.059,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,90cb2ad5-e97a-492a-878f-d5ba0a08af40,3196,,,"[38.1, 19.2]",3825645,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Center Forward,175,Getafe,216,"['52351a97-bb06-44f3-a597-9acf7ed82f74', '98bfe01b-920d-4f15-9fa2-70a848a1a45d']",4,,,,,,,,,,,,,,,,,Getafe,216,00:35:04.955,Ball Receipt*,True,2015/2016
