50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed8eac9b-2ece-4c37-b9f4-7ceb46d42ec9,3194,,"[71.8, 29.5]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,143,Barcelona,217,['43ff458a-a4b0-4ef9-8c54-75db5db9d2d3'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.542,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a01d375-842e-4b43-9703-efdd24632792,3197,,"[91.7, 10.8]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Left Back,143,Barcelona,217,['6c52d075-c4a4-45cf-b5cc-4f6ccb239a76'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.157,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0baec3b-fa47-4582-ae4a-9b4d22fa9b73,3200,,"[92.1, 24.5]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,143,Barcelona,217,['7379371f-ea0a-4ad0-822e-4d1ba13f52fd'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.288,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24d24f6c-64b8-4238-ab61-60f00d1214fd,3204,,"[26.5, 28.6]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Gómez Campaña,6688.0,Left Midfield,144,Levante UD,221,['af7635a4-278b-4458-9de6-badfc2eb721a'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:33:26.497,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b117e1fc-6e36-484d-9a80-4498947270e9,3208,,"[37.6, 29.9]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,144,Levante UD,221,['86db0d67-342a-4346-a8b0-4d1937df4199'],29,,,,,,,,,,,,,,,,,Levante UD,221,00:33:29.911,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b40215a-c13a-4a62-ac6d-6a0625fe73e1,3212,,"[46.4, 11.9]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Gómez Campaña,6688.0,Left Midfield,144,Levante UD,221,['d82cb4ae-66cf-48e7-820f-29288b5aef14'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:33:31.908,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64661853-fbd1-43e9-9777-b06605905f12,3214,,"[82.3, 64.5]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,144,Levante UD,221,['b4240c2b-a3b2-4109-92ed-b6f8ef29e2c6'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.950,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519b64e7-6ec6-41e9-b4fb-a0100cbc39a1,3217,,"[56.2, 71.2]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,145,Barcelona,217,['bbe634bf-3618-4697-8854-af757d803c33'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:33:39.472,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d9b5de8-748b-4c47-9d6e-a083bb45a992,3220,,"[52.7, 36.9]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,145,Barcelona,217,['7400aff0-b027-4dfe-a069-36bdd429f3c8'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.692,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470fe777-6d49-4eb9-b1b9-85aedc87b40a,3223,,"[63.2, 49.8]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,145,Barcelona,217,['10ffeea0-2951-4910-972f-cfd3683bbd66'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.860,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f574b75-1ae1-4e8e-91cf-36d767614499,3226,,"[71.6, 51.3]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,145,Barcelona,217,['24d64c8b-9ce4-4c7f-b46c-7e30d4771ea6'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.386,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ba80fbe-b696-4ed3-be51-e4356818ce48,3229,,"[86.5, 73.1]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Pérez Sayol,25006.0,Right Wing,145,Barcelona,217,['a82e538e-cf7c-4f0e-83c6-a972a228f8d1'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:33:52.132,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ba599d-72d6-40f4-b6a1-68f61d680bac,3233,,"[100.0, 53.4]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,145,Barcelona,217,['c0835393-b1a8-407e-8d71-1ebbf9a3cf91'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:33:55.531,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfe18f76-8d91-40b8-a139-28678e718b2b,3235,,"[105.4, 57.0]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,145,Barcelona,217,['d920ce13-279f-4143-8184-2680b1e2afd4'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:33:56.279,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd7695c6-ca7e-41f1-b487-d55c41b2310b,3238,,"[21.6, 7.4]",303504,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Gómez Campaña,6688.0,Left Midfield,146,Levante UD,221,"['20c5c203-6fca-4cb0-bd91-8d66a4c5b456', '8bab3edc-5bad-4882-8679-926b9072e3f1']",58,,,,,,,,,,,,,,,,,Levante UD,221,00:33:58.857,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1517d4f-b0b2-4343-9f61-6bf8751509ea,3241,,"[41.7, 5.5]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Right Center Forward,146,Levante UD,221,['e35d8e7d-ccc1-4be0-8c39-522d9ab50476'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:34:01.121,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86244378-6214-4abb-8bbc-b56b0deff742,3250,,"[35.6, 70.7]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,147,Barcelona,217,['d65b7c63-5772-4d00-9c7d-d6e53db7f428'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:34:08.908,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fbcb448-4178-406b-9e50-441219acb6d5,3253,,"[43.5, 64.7]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,147,Barcelona,217,['5f7f4ee8-d066-4cd0-a94e-3e33e3038b7b'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.062,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65833a1b-a0a9-4cf8-bbcd-684855b6f2cb,3256,,"[55.7, 63.9]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,147,Barcelona,217,['36d26198-bf8d-4d12-b1a1-2029bb2a1bd4'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.788,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98636b84-7901-479f-ae1c-e62904851d40,3259,,"[69.0, 62.4]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,147,Barcelona,217,['421fc32b-d200-4f0d-b298-5bf71f58de8e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.031,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a25aed8-7f49-40ed-8cf1-6201047049fa,3262,,"[110.1, 76.1]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,147,Barcelona,217,['c7ba4141-506e-42f6-9a56-ccd92ae1360f'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.684,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3399fe-a999-47e5-bdbc-06cf918c4e68,3265,,"[105.1, 64.3]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Right Wing,147,Barcelona,217,['643a9caf-4286-4e52-be66-f626859affc4'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.027,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8412ab99-10de-4a95-86a4-81c0e4e87c41,3268,,"[110.3, 67.5]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,147,Barcelona,217,['63422cf6-2c68-4919-b829-d8ba3a6ea339'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:34:28.685,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061e33d5-c0fc-4a45-980e-e5994cf95125,3271,,"[94.9, 57.7]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,147,Barcelona,217,['95f8dd49-5cd7-4881-bda9-e5b745f357ac'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.770,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f13301e8-893c-45be-a48e-5cfe4b4fa49a,3279,,"[104.5, 52.1]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,147,Barcelona,217,['5b80969a-c615-4da7-ad5e-c6810e649665'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:34:33.750,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f50f78-854c-4b85-ba86-81d4b09c1f94,3288,,"[109.2, 1.0]",303504,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,147,Barcelona,217,"['1a28e49d-ce07-46cd-8f01-050aad3558e5', '56f71dcd-83b7-41d2-a02e-c1de49ff9827']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.630,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7883c98-fef7-47fa-849a-b6bbc3cf1943,3294,,"[114.8, 28.2]",303504,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Griezmann,5487.0,Center Forward,148,Barcelona,217,['cf00651e-343b-4edd-8868-05a678e8484d'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:35:05.872,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05deafc6-68d2-47ce-8659-ec843f18373f,3306,,"[92.3, 72.9]",303504,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,148,Barcelona,217,"['23aee26d-d113-489c-92a8-7cd9d4d6514e', 'ca210851-1e97-4316-a337-5d6e9f30bd03']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.154,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccaf41ff-1ffe-4a54-ae96-ce0716678819,3317,,"[58.4, 28.4]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nemanja Radoja,6796.0,Right Defensive Midfield,150,Levante UD,221,"['03828951-2ea9-452b-be50-1b232f2c4a40', '4b1d8883-320b-42f4-9862-20cf274fa321']",2,,,,,,,,,,,,,,,,,Levante UD,221,00:37:02.767,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b90ac6fe-9b9d-4359-abfe-5295c34fe7ca,3321,,"[39.1, 67.3]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Miramón Santagertrudis,11676.0,Right Back,150,Levante UD,221,"['3f3e61fe-af03-4fd4-b12d-ede16dab5fe5', 'fe719c55-f754-4782-9a74-af630ec6d62e']",7,,,,,,,,,,,,,,,,,Levante UD,221,00:37:07.121,Ball Receipt*,True,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f2e649d-5f8a-4e93-bc90-ea42f785a8f7,3325,,"[95.4, 73.5]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Rochina Naixes,6680.0,Right Midfield,150,Levante UD,221,['cb94a0f5-355a-4bcb-8b73-8663480d186f'],11,,,,,,,,,,,,,,,,,Levante UD,221,00:37:11.619,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54329a60-82a8-4198-9f8c-02b7110acd3d,3328,,"[15.5, 20.5]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,151,Barcelona,217,"['910f147d-8fa4-4db7-9b97-27a5d6942633', 'a4c8eb38-496c-48a6-bb52-0d08e81d4518']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.052,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95358a91-7be5-4316-b38f-390c2c22b0d1,3331,,"[3.5, 36.5]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,151,Barcelona,217,['729ebc4f-2ba8-4d46-94b3-c08415e71ec1'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.529,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36b9ba42-bde9-4373-a321-4d72f2c5cbe5,3334,,"[49.5, 22.0]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Forward,151,Barcelona,217,['f2dc3762-ddba-433d-951a-becc7e61d233'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.281,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af9bc0e6-3fab-452c-b12d-46e41b1573dc,3348,,"[86.6, 9.6]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Gómez Campaña,6688.0,Left Midfield,152,Levante UD,221,['8aa7441a-2acd-45f6-be86-a7bf6fcfdfdd'],33,,,,,,,,,,,,,,,,,Levante UD,221,00:37:33.344,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff8614d-5fe8-4164-b6d3-9e6bed771ef2,3352,,"[70.8, 5.1]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Clerc Martínez,23948.0,Left Back,152,Levante UD,221,['2aab2fb9-132a-4871-8c1d-bdb5945ef6c0'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:37:36.100,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf341a82-4acd-4f75-b842-406bcb2987e9,3355,,"[86.2, 3.4]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Gómez Campaña,6688.0,Left Midfield,152,Levante UD,221,['99e809d4-7b78-4dc9-b5ac-39d8876799ec'],38,,,,,,,,,,,,,,,,,Levante UD,221,00:37:38.625,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b138ddc4-72cd-48a1-a314-35fbedbc8a7a,3358,,"[89.4, 11.1]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Clerc Martínez,23948.0,Left Back,152,Levante UD,221,['8bd6bad8-7925-4d25-a613-caf4c48546ee'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:37:40.754,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92ff12a9-a073-4642-8db4-d3a2750dd926,3360,,"[25.6, 72.0]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,153,Barcelona,217,['c8ea423c-839e-425e-8e34-5f14cb1c4a7b'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.243,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01c639d2-81bb-4c78-8418-4cda419a6e14,3364,,"[29.0, 76.5]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Right Wing,153,Barcelona,217,"['20160aac-c31f-491f-906f-2c4f02e9a0d6', '5d2288b8-de11-414d-a912-b259e41bb05a']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.348,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb4478e7-7daf-4ad9-8c21-57d9432a6af9,3367,,"[31.6, 68.6]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,153,Barcelona,217,"['484b4cc6-1be1-4dd0-b406-a396cf5c064a', '75949086-1b9d-4476-b42f-dfe437abec39']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.908,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63797bdc-4f87-40f0-839a-d094757e5ba1,3370,,"[37.3, 71.4]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,153,Barcelona,217,['293aeffc-58ec-4661-bc6b-a3cbae787d42'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.579,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35d023df-ee1f-4527-a57e-635a391f2e97,3373,,"[27.1, 73.9]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,153,Barcelona,217,['37c2b541-3b23-47ad-a4d1-4c66a41a2ca1'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.497,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d46d58e-d63e-45e0-879c-0d395c5b3be5,3376,,"[21.7, 57.5]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,153,Barcelona,217,['8e2ddd05-b5f3-4279-8fab-5b1d3daa26a1'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.576,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe5abd8-577c-4d0b-b6df-44d383b39248,3379,,"[8.2, 42.5]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,153,Barcelona,217,['06dcac51-bb7d-4580-893d-e04c23632a73'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:37:48.801,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb543c42-e86b-4b5f-a0c6-df38360b879d,3382,,"[31.8, 20.7]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,153,Barcelona,217,['66771da9-9dd6-411a-8406-9ea1de1e290c'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.751,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126ee5ca-f532-430e-a18d-b786eca3a23f,3385,,"[64.9, 2.5]",303504,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,153,Barcelona,217,['b1d0cb41-f99c-46db-aa8d-3c41b92cef93'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.239,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07cb0c-2d20-4c63-ac1f-991def82ca63,3390,,"[82.3, 78.7]",303504,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Vukčević,17303.0,Right Center Forward,154,Levante UD,221,['cd2ccf0b-59b2-444c-88ff-edc6964e9905'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:38:39.519,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11e4d782-6ad8-4f53-848f-1aae1d6bf705,3395,,"[102.7, 78.9]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,155,Levante UD,221,"['9217bd58-ea4c-485d-b138-e1b1022d39ab', 'f8535c1d-3aa0-49b0-9c44-079734a0d4cf']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:39:00.367,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ff3c0a8-73ba-42e0-937f-ade4467ad310,3401,,"[23.9, 10.8]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,156,Barcelona,217,['c41f6853-3b73-4a76-906d-d04bd667c272'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:39:04.761,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dfbbfa5-f3ef-4caa-bd14-ed0af5d21a56,3403,,"[17.7, 5.3]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Left Back,156,Barcelona,217,['18c1ebbe-4483-484f-aba7-947eab668f4a'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.854,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f9a66d-e274-46ec-9e45-d40506e921cd,3406,,"[18.7, 33.5]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,156,Barcelona,217,['62680f54-e3ee-4f37-b8c9-9f1290b2d310'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:39:07.084,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55f1bfca-4899-4ad3-81ac-36661e1c12ae,3409,,"[43.8, 68.2]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,156,Barcelona,217,['398361ae-58e2-48fc-a47d-c6519bb6a627'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:39:12.269,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dee633ea-0a58-4190-8eee-6cdeb0cc3a15,3412,,"[62.8, 72.2]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Right Wing,156,Barcelona,217,['d2cad218-6aad-4726-aa42-1ec21b1ba9ef'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.324,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8776698a-9863-481d-84be-44b0f8ece318,3415,,"[57.4, 40.1]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,156,Barcelona,217,['4c0321c4-84c7-48c6-9fe7-c1892d02f438'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:39:23.181,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3f8de0-d158-4d63-94f5-8c0850e9e01c,3418,,"[59.6, 25.0]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,156,Barcelona,217,['7774e562-7225-43a9-ada1-6fca3403362d'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.814,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220a4558-47e2-4f08-b1d5-57ed3138b49b,3421,,"[62.6, 33.3]",303504,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,156,Barcelona,217,['93517070-a037-4e63-bfe3-7ef1713b5bf8'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.760,Ball Receipt*,,2019/2020
