ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,73a84d25-4beb-4aa5-9c45-db2949ea2e61,1652,,"[56.3, 59.6]",69306,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['940eda01-fcf9-4e0c-8b85-5ee9a899468c'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:39.257,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3919e5-8573-4245-8761-5adc1ccbb876,1655,,"[73.6, 65.2]",69306,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,72,Barcelona,217,['6a4071ad-f07b-480d-80a9-4c24f32b8120'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.727,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d901379-863a-4a67-bf48-2163c7aa4eb8,1658,,"[78.8, 48.6]",69306,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,['ef03b08c-e03f-4229-9bbe-bb27edf090ed'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:46.910,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,da45509d-1c99-48c9-a1e5-d169e5a02895,1661,,"[87.3, 4.1]",69306,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,72,Barcelona,217,['24c7865b-6274-46ef-a397-41a75ff08706'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.078,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,297a0b0e-babf-46ee-9c3d-9a16437d6d49,1664,,"[67.8, 23.6]",69306,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,72,Barcelona,217,['3aaa7c5c-2eec-46cb-8639-d8785be9fc79'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.421,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,6736f500-eee3-4fc2-b9fb-fd48573696b1,1667,,"[76.0, 56.8]",69306,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['21411041-2e3b-4e36-bd51-965bb87bbe04'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:57.800,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ed9bc19-11d5-4285-8875-cd1e2e602c12,1669,,"[78.8, 51.9]",69306,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,72,Barcelona,217,['01366e63-1107-4af9-9522-86e784955c15'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:58.776,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f579ff7-5e64-4f9b-88d3-06115f14adf0,1673,,"[85.5, 45.0]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,"['1fcb5f73-8668-4c3d-9959-70dd3d0fc0e5', '9692de2f-8b76-446d-a2aa-749bfb14782e']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:00.510,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,86a53b64-e55d-4013-8a75-c7be354f640e,1677,,"[106.0, 47.3]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,72,Barcelona,217,"['07e19c87-426b-4b05-a66e-ed050afb3095', 'ee3536e0-44d4-4ad3-b620-68512af89d0f']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:03.172,Ball Receipt*,True,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fa131fd5-e681-41a2-82bb-fef7426dd96f,1683,,"[52.5, 40.0]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henok Goitom,26647.0,Left Center Forward,73,Almería,403,['bbce72df-93e1-4d1b-9a10-ba601caa40e6'],7,,,,,,,,,,,,,,,,,,Almería,403,00:39:07.860,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,7ebf4ef9-ef36-44fa-b0b5-ad7216e25058,1689,,"[42.8, 36.0]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,73,Almería,403,['4e68fb7d-2f80-48b4-93c5-58c52fdcca61'],11,,,,,,,,,,,,,,,,,,Almería,403,00:39:11.482,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d7cb1bd-cc3d-4176-b4c0-28b377afd798,1692,,"[39.1, 66.1]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Míchel Macedo Rocha Machado,6922.0,Right Back,73,Almería,403,"['2e427591-f3ae-4d9c-b5ae-03407fc0f7ac', 'a8ab24be-3e1c-4653-9c7e-423b10f948af']",12,,,,,,,,,,,,,,,,,,Almería,403,00:39:12.938,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,578ff582-8a60-4f82-bb69-0b73ecf01b98,1699,,"[65.0, 14.1]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,74,Barcelona,217,['b3fc5c45-e3b5-426a-a9a7-fe25cf3a4228'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.625,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,04de8008-fe09-442f-acbd-24499993d551,1702,,"[64.1, 27.2]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,74,Barcelona,217,['a86901ca-d72c-46bb-82d6-bca5ce57c1b9'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.724,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e83ab89-81c5-4415-a68c-9ab648347a5a,1705,,"[78.5, 66.4]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,['b3ecd6a8-8be6-4d55-a9c1-d8c97a006fc6'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.785,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,5f29bfe1-2905-4458-bf7a-5ae35433a0f9,1708,,"[98.7, 73.8]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,74,Barcelona,217,['35be8c10-0c6b-42b3-b050-e74d001a2bf6'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.622,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0e8fe77-859f-4718-85a7-7df4e06c0966,1712,,"[89.2, 57.4]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,"['0f68b96d-df73-4e0c-a62a-e9b78d4d67c7', '7d6cafcc-1754-4b39-9d35-4f859f8890f8']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.808,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf15282-5cbb-402e-994d-1b2ad756b0ab,1715,,"[84.6, 51.1]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,74,Barcelona,217,['12a0a9e6-e961-4fb9-8dda-bd75af1e2373'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.381,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,6132a335-27c8-4446-bfd8-6927230e91a8,1717,,"[77.4, 53.6]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,74,Barcelona,217,['4c0b48e7-bc84-40fa-aada-ecdea21038c0'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:39.262,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,2d953a28-dcba-44c8-b545-eedb557083c7,1720,,"[82.7, 6.7]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,74,Barcelona,217,['986f401b-5299-48bb-84c8-0d46839c3fd4'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.009,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad71588-65d5-4f7b-b7bc-f35dfbd62ee8,1723,,"[84.1, 15.8]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,74,Barcelona,217,['5e82dba6-ec9c-4f79-a2c9-cdb7c9892f77'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.938,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,3985e177-880b-4ccb-a158-235f16fac27d,1727,,"[84.5, 4.1]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,74,Barcelona,217,"['45b71e91-7dba-48c4-91fe-602d5a381db4', '6b14dd37-64f6-4666-b041-b7ba457c7470']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.650,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,1cd3ee53-517a-47b5-8646-42d6e4f3e233,1731,,"[74.6, 4.4]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,74,Barcelona,217,"['2efd521b-4ce7-453b-a0b7-a6d7277e2b10', 'ff70c25e-3f64-41f8-80ed-388c17754827']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:49.346,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,1bb5b715-0d0d-41a2-aa84-855aa818fde9,1734,,"[70.1, 24.2]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,74,Barcelona,217,['a56aa961-725e-440c-8632-b1d40a7e1b50'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.789,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,4ca8fb4c-cc0b-4f64-a08e-24aa249dfcbe,1737,,"[72.6, 70.5]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,['af8a968b-f062-4d5e-a441-9694c1734e76'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:55.851,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,0feaef2f-44e7-4a40-9434-743486ceea0b,1741,,"[91.5, 58.6]",69306,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,74,Barcelona,217,"['89260126-6fde-487e-9827-12a4ad4a4eab', 'b8c09e0f-2251-430c-a6f4-cfbe8614d910']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:59.702,Ball Receipt*,True,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3e7fa779-8e0e-4955-a33a-979553d4f9a4,1744,,"[98.6, 37.1]",69306,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,74,Barcelona,217,['1b1d2cd5-5046-4893-a40a-6088f5240069'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.081,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8ad95b-bd69-43bc-b149-ba2e7a3d70cf,1755,,"[105.2, 41.6]",69306,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henok Goitom,26647.0,Left Center Forward,75,Almería,403,['3894c0e5-4f3c-42ab-9f92-5b050f869bcc'],14,,,,,,,,,,,,,,,,,,Almería,403,00:40:14.169,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,f87a8e0f-58eb-4fa8-849e-dd943ce65b72,1762,,"[96.1, 6.7]",69306,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Daniel Piatti,6763.0,Right Center Forward,76,Almería,403,['0cce45b3-4342-4716-b465-cff05dbac230'],49,,,,,,,,,,,,,,,,,,Almería,403,00:40:49.905,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,f333eb9f-2062-4f2a-83b6-baf8f8e0cbd4,1774,,"[40.3, 7.7]",69306,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,78,Barcelona,217,['e5eba26f-c752-41f2-8194-956b7eb07c3b'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:53.186,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,61033084-586b-45e7-886b-bb93d0903c26,1776,,"[54.1, 25.0]",69306,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,78,Barcelona,217,['f6eeafc6-8b7b-4037-9f1a-848556be90c7'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.682,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,e97dc05c-a5b5-4c91-b023-5250281e5533,1779,,"[65.0, 46.1]",69306,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,78,Barcelona,217,['08103c54-0081-43ff-aa63-9ca75ebd4cf0'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.079,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8f7a23-6e74-42f5-9cbf-69ff2793c923,1782,,"[90.6, 58.6]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,78,Barcelona,217,['ab437ea1-14b7-4ca1-96fb-9f3dc2f332a8'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:00.150,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8468d955-74cf-4c8f-b580-eca7b9808de8,1785,,"[115.3, 51.1]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,78,Barcelona,217,['f9ab856a-4a11-4c62-80ad-f0043369f316'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:04.734,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,d60d9964-f760-412a-aa96-66159ffec0e9,1789,,"[82.9, 32.2]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Henok Goitom,26647.0,Left Center Forward,79,Almería,403,"['60d3ea9f-b9bd-4287-bdc7-804b34e181d3', 'fab1494e-9a34-434c-9d12-42ff7dbfdd27']",17,,,,,,,,,,,,,,,,,,Almería,403,00:42:17.354,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f756671-e9ff-4ff5-933e-ba187c486ca3,1794,,"[11.4, 15.9]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andreu Fontàs Prat,6890.0,Left Center Back,80,Barcelona,217,['a6a50c82-3b36-4fc1-ad58-3bb9299aee18'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.788,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee93f6a4-76f1-4c06-9dc2-859456a813a9,1797,,"[35.0, 19.4]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,80,Barcelona,217,['7b502d7b-ec53-4f18-b11a-fc21f733c0e3'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.821,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,0cfcf767-9868-4ce5-bfc4-046b4f39a846,1800,,"[48.9, 6.3]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,80,Barcelona,217,['74d753d1-b119-4f1a-8faa-b17f8fc6ad6b'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.622,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,f7ea9e48-6033-452c-a857-b0c6685c60df,1803,,"[35.7, 13.6]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andreu Fontàs Prat,6890.0,Left Center Back,80,Barcelona,217,['457256aa-beec-4ab8-8c24-99f464a31d40'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.699,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d2865b7-b92a-4e10-a4a1-0a27200edd7d,1806,,"[31.7, 27.1]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,80,Barcelona,217,['f04c0323-0015-424b-a3c9-8b56c8d4dbc7'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.412,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa4505b8-1469-4766-ae4f-5020efba694e,1809,,"[50.3, 23.1]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,80,Barcelona,217,['a5b4d7a3-9712-44ef-a100-8b9d1f4d387d'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.351,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,d800a89f-e28d-4961-993c-c6873ffd7f38,1812,,"[69.4, 6.6]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,80,Barcelona,217,['60be05c3-f5aa-4d3a-b133-4ce21df93d44'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:48.269,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,07670125-96f7-404d-827f-775c7d35ec7f,1815,,"[74.9, 13.7]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,['a2ea98e2-5b80-4941-b1d8-f561e618da06'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:51.734,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,df66b34f-bfbe-40e3-b126-54085ab8e228,1818,,"[75.9, 4.5]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,80,Barcelona,217,['340af185-84a9-42d3-951d-3f4b284e4fad'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:52.756,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,66058e39-670d-4351-9a76-debbafb29c85,1821,,"[52.2, 22.6]",69306,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,80,Barcelona,217,['48e9406a-7fd8-44fe-921f-9d3e1ea29225'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.911,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,800d2ec2-24ec-4a09-951a-1f6ced327c92,1824,,"[71.0, 75.2]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,80,Barcelona,217,['385e77c3-f9c2-41ce-8f4c-ed8856dfbe01'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.116,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e82cfcf-3d3f-4795-a275-b3cf2cc09572,1827,,"[77.8, 55.6]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,80,Barcelona,217,['38a3dc8d-bcfd-4a05-bf29-63ad674e6552'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.118,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,9a545501-2901-44f3-8fb2-e79b370d28e2,1831,,"[97.1, 70.5]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,80,Barcelona,217,['f14b51c4-328d-430c-82d0-453506c9802f'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.378,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,1185ce4a-08ec-4a68-a739-f2b18b69e776,1834,,"[89.1, 44.7]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,80,Barcelona,217,['98012ed6-f0b2-475f-8bc2-ed99902fe733'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.733,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,67bc6145-e78e-462c-8607-af698f584932,1837,,"[105.1, 23.5]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,['a6fb2bb1-a286-4571-a651-a3ae1ed07b3f'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.033,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c25c2e6c-22a0-45e6-9431-b729bf3ff0bd,1840,,"[112.5, 25.0]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,80,Barcelona,217,['11622e0a-fa90-4ce5-92e4-470d8b1c2788'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.012,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,099b45c6-f9d3-4582-a860-6cdad59a84c0,1849,,"[72.0, 51.5]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henok Goitom,26647.0,Left Center Forward,81,Almería,403,['e20c7b7c-77df-4ea6-8d68-67f715db163c'],29,,,,,,,,,,,,,,,,,,Almería,403,00:43:29.701,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,82fc26da-315b-4fe7-a4d9-84928cd17a02,1855,,"[50.8, 18.7]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,82,Barcelona,217,['49b32dff-ca26-49b4-acb0-b9e93fa1b399'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:34.611,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,304317c5-4bc4-45f2-a08e-0ed9715ae47d,1858,,"[40.3, 59.6]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,['d650ce36-c279-4f9f-9286-2ece655d04fa'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:39.396,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,bd62d860-c0ee-4e89-a368-12aa552481fe,1860,,"[56.3, 34.2]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,82,Barcelona,217,['f0777a02-c622-4caa-a52d-5049f0455ad7'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.171,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,1c523788-d2b1-45ad-ba2f-91ce9c3a55d5,1862,,"[77.3, 7.2]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,82,Barcelona,217,['3b3159a8-d7da-4fba-886d-36d4c12d39e2'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.549,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,8bcc3d65-108b-4d77-8073-c6e0e28857ab,1865,,"[68.7, 22.2]",69306,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,82,Barcelona,217,['8b9de007-ce22-4bf9-a0d6-c28f0423aeb9'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.868,Ball Receipt*,,2010/2011
