50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[28.0, 57.5]",,,,,,,,,,,,,0.039986,,,,,,,,,,,,,,36b8a183-de8a-469d-ba86-e98b76a931e1,600,,"[27.9, 57.4]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,27,Sevilla,213,"['1bf167f3-7a19-408c-9a9e-6a7d511df33c', 'b86d6c7f-7823-4b1e-9832-066951e3d62c']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:11:05.086,Carry,,2015/2016
,,,,,,"[40.0, 64.8]",,,,,,,,,,,,,1.913373,,,,,,,,,,,,,,32aa2311-94b3-40b3-b21b-7b6012d952f2,603,,"[44.8, 59.3]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,27,Sevilla,213,"['37b577a1-8549-4afa-8d62-9ccb395d6ac2', '4572654e-48a0-4104-a9cb-fe933d8a8d8c', '92a3be8f-b384-474b-8d52-f9c5c1b0b135']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:11:06.202,Carry,True,2015/2016
,,,,,,"[36.1, 58.9]",,,,,,,,,,,,,1.520867,,,,,,,,,,,,,,9dcf93f3-2958-4d60-9fb0-1a67dd980b7d,607,,"[36.5, 60.6]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,27,Sevilla,213,"['179e7218-618a-4f7f-a777-53e322f3d72f', '255ffc78-1cf0-4f36-aff1-f2b3b433ca54', '91257c3e-353b-4b39-b77e-ddb5203feae7']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:11:08.895,Carry,True,2015/2016
,,,,,,"[40.0, 20.3]",,,,,,,,,,,,,2.05587,,,,,,,,,,,,,,20a969ba-6971-4545-ae1f-1d6b743bd2df,613,,"[26.5, 33.1]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,28,Sevilla,213,"['a6d51252-7879-43d6-8cc6-79ea9544c04e', 'dab19077-3c8e-4554-a710-678c07fdec7d']",16,,,,,,,,,,,,,,,,,Sevilla,213,00:11:16.478,Carry,,2015/2016
,,,,,,"[43.6, 17.8]",,,,,,,,,,,,,1.093541,,,,,,,,,,,,,,a17d609b-6c35-4493-bd2d-d1a7b7d3dfb9,616,,"[43.5, 11.2]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,28,Sevilla,213,"['3d6f7d78-88bf-425e-b4eb-7294b2044c60', '4867a0f8-7bf2-4acb-b8dd-bc33b65042a7']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:11:19.802,Carry,,2015/2016
,,,,,,"[48.9, 25.3]",,,,,,,,,,,,,0.68821,,,,,,,,,,,,,,7b94bf01-df62-43dd-b89e-3f980582936f,620,,"[49.5, 26.3]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Krohn-Dehli,6356.0,Left Wing,28,Sevilla,213,"['2d33a7e3-45fc-4339-b2ac-e5a3b2546f82', '389ae7ed-ecb7-4704-b6be-6d14cf3f1a99', '48d11ffa-7003-49dd-88b3-eb03b1708164']",21,,,,,,,,,,,,,,,,,Sevilla,213,00:11:21.848,Carry,True,2015/2016
,,,,,,"[40.0, 19.2]",,,,,,,,,,,,,4.370592,,,,,,,,,,,,,,34cf141d-d793-4b97-92f2-5355bcdd9b48,623,,"[33.5, 20.0]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,28,Sevilla,213,"['3a7f00dc-993e-4884-822f-7bb7d1555ee7', 'c1224b28-7332-454e-b486-7634813870fd']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:11:23.938,Carry,,2015/2016
,,,,,,"[28.6, 38.4]",,,,,,,,,,,,,1.922,,,,,,,,,,,,,,7697f8c9-c8f6-4f80-8b65-7582348cf87a,627,,"[28.2, 51.9]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,29,Barcelona,217,"['09d3e8dd-97e2-4d0e-85db-681e140b3ba4', '11414b49-e1e6-47cb-872a-d88db550cca7', '81e8dec4-067a-4ab4-85e6-b124a6278e64']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:11:32.066,Carry,True,2015/2016
,,,,,,"[9.5, 42.3]",,,,,,,,,,,,,1.001631,,,,,,,,,,,,,,e75a7c16-93f6-44b8-b71c-b0dcc85469c3,631,,"[13.0, 42.7]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,29,Barcelona,217,"['a8ba63c7-ab49-4eaa-bedc-799c14797445', 'c7d926ea-cdbd-4f2f-ae71-7f6e5120069e']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.869,Carry,,2015/2016
,,,,,,"[15.0, 68.5]",,,,,,,,,,,,,4.882809,,,,,,,,,,,,,,f2709928-5c01-475b-9138-c5ad7d5f5df8,634,,"[11.9, 66.5]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,29,Barcelona,217,"['4249a80e-0f67-405f-9dbb-2c6c672693bd', 'd61db79b-c4bd-49aa-9ee6-8ed47203b81c']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:11:39.040,Carry,,2015/2016
,,,,,,"[13.6, 52.4]",,,,,,,,,,,,,2.024339,,,,,,,,,,,,,,0d6b7b78-b027-4837-b876-b441ca080929,637,,"[11.9, 59.3]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,29,Barcelona,217,"['85df8298-f752-40fa-9a1d-c0a1c6498649', 'f087c0ca-67cd-4ab2-992a-523c04fd2469']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.237,Carry,,2015/2016
,,,,,,"[62.5, 17.6]",,,,,,,,,,,,,7.240039,,,,,,,,,,,,,,6da864e5-b42e-42c0-8c06-b4e0def94f74,640,,"[20.1, 28.2]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Mathieu,10609.0,Left Center Back,29,Barcelona,217,"['16245fe1-f699-4c3a-b815-3291c8749638', '42bdcbaa-f62c-4937-a3dd-20707a4996de']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.469,Carry,,2015/2016
,,,,,,"[68.5, 25.8]",,,,,,,,,,,,,5.600002,,,,,,,,,,,,,,ceffbbfc-9dc1-4961-b320-cd6f1d230651,643,,"[63.2, 2.8]",265839,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,29,Barcelona,217,"['299d1b47-ef37-4e44-8c89-cfe350177a65', 'bcf0d0b8-d216-4bab-929f-e3d756d77ad8']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:11:57.297,Carry,,2015/2016
,,,,,,"[63.3, 53.3]",,,,,,,,,,,,,1.627489,,,,,,,,,,,,,,2343341f-1743-4b0f-a194-7ed09c9231b6,646,,"[56.9, 50.6]",265839,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,29,Barcelona,217,"['7c94c2e1-7961-4311-8127-542df492a28b', 'feba7c84-b66d-4423-a1c7-d0a4435b50d1']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:12:05.125,Carry,,2015/2016
,,,,,,"[86.1, 71.5]",,,,,,,,,,,,,2.074204,,,,,,,,,,,,,,8f7fb1f2-d565-4f08-acc7-33a0f2eb64dd,649,,"[77.9, 75.2]",265839,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aleix Vidal Parreu,6400.0,Right Back,29,Barcelona,217,"['8efa234e-05bb-4246-80b4-c044e11e1623', 'c82f66e3-ee12-458c-937a-dbf6cf89b975']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.150,Carry,,2015/2016
,,,,,,"[84.0, 35.1]",,,,,,,,,,,,,0.031511,,,,,,,,,,,,,,d8aa5238-b48a-480c-b7d1-6239ba2db54f,664,,"[84.0, 35.1]",265839,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aleix Vidal Parreu,6400.0,Right Back,30,Barcelona,217,"['b0e74495-cb46-4790-95d2-412c23b15d08', 'cae29e0f-eab0-4757-8b5c-7ebf044bb134']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.687,Carry,,2015/2016
,,,,,,"[111.2, 19.9]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,8db9bb35-c4d8-4140-829a-f308172ffcda,668,,"[111.2, 20.1]",265839,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,30,Barcelona,217,"['4bb455cd-0954-433a-a39d-19dea2d2d7bd', 'b694deb7-04d9-41d9-aa8f-820687d18e09', 'e13e7673-322f-496b-b25b-7c25ac25954b']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:12:55.141,Carry,True,2015/2016
,,,,,,"[98.6, 13.3]",,,,,,,,,,,,,0.079959,,,,,,,,,,,,,,92838ae0-31dd-4d4f-8301-9cf8e3f278de,674,,"[98.6, 13.3]",265839,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,30,Barcelona,217,"['4dba00da-a46b-4d81-a84b-abb165c62aab', '51701d13-a788-4047-9169-2d57744fc49b']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.566,Carry,,2015/2016
,,,,,,"[85.4, 21.5]",,,,,,,,,,,,,2.440036,,,,,,,,,,,,,,9911bc28-1586-4fbe-a61f-3bed7554425b,677,,"[86.8, 16.7]",265839,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Arda Turan,11094.0,Left Center Midfield,30,Barcelona,217,"['797b6de2-e3bd-4323-b96b-8b187a2bcafa', '9c98246a-2955-43b6-9155-1d08d3e95e63']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.087,Carry,,2015/2016
,,,,,,"[103.0, 18.5]",,,,,,,,,,,,,1.814146,,,,,,,,,,,,,,2792c0a5-d774-40af-9c6b-4be88a931099,680,,"[100.3, 12.3]",265839,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,30,Barcelona,217,"['a80c367c-8d55-4dc0-ab9f-381b663d7b98', 'd36c946f-dcd0-41e8-a720-e07de3f8e858']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.908,Carry,,2015/2016
,,,,,,"[28.4, 7.0]",,,,,,,,,,,,,1.466251,,,,,,,,,,,,,,f094cdc7-89fd-4c4d-a068-c43cbbd609a2,687,,"[28.0, 6.6]",265839,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,31,Sevilla,213,"['3a4ef44b-7984-4fbf-a35d-bb0e541fd94c', 'f9d9d808-3640-4db2-8e73-3f9ad4307c3f', 'fe18f073-5244-403e-ba8e-f8f42ec88a99']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:13:23.135,Carry,True,2015/2016
,,,,,,"[18.5, 9.4]",,,,,,,,,,,,,2.102851,,,,,,,,,,,,,,8664ce46-fd63-448a-8100-593091243583,691,,"[12.8, 12.3]",265839,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Timothée Kolodziejczak,10476.0,Left Center Back,31,Sevilla,213,"['3adbb57f-616a-4378-907d-3b0940f21f40', '701a8022-b145-4ae1-88eb-84b23d30d05e', '7943ac1f-66fd-43da-b5bd-502c05ff0d85']",25,,,,,,,,,,,,,,,,,Sevilla,213,00:13:25.564,Carry,True,2015/2016
,,,,,,"[51.5, 75.2]",,,,,,,,,,,,,0.039961,,,,,,,,,,,,,,a1dc45e3-da8d-48c6-b24b-2e19a1764a0b,702,,"[51.5, 75.2]",265839,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,32,Barcelona,217,"['7e33d4bf-1402-4c20-b522-702835065440', 'f613d90e-5138-488f-b652-77430c08b146']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:13:34.635,Carry,,2015/2016
,,,,,,"[21.4, 12.8]",,,,,,,,,,,,,0.9065,,,,,,,,,,,,,,51ae7f4a-465d-4d4b-a857-992b8ee03025,713,,"[15.4, 19.9]",265839,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arda Turan,11094.0,Left Center Midfield,33,Sevilla,213,"['3728a3e5-7d70-4be0-b7a7-8ad2c17dd6d5', 'a9d33dc5-9a85-44e9-b658-314c65536cc2']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:14:48.764,Carry,,2015/2016
,,,,,,"[116.2, 23.3]",,,,,,,,,,,,,6.749733,,,,,,,,,,,,,,83a6eaa8-2660-49ce-a7f7-4f1354d601b7,716,,"[75.3, 9.6]",265839,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,33,Sevilla,213,"['3fe7cdd4-2a4d-470b-9bb2-08a5cf16324c', 'd949a72a-1953-4932-80bb-76ef847ae98a', 'e947e169-8009-47bc-9268-a30228c4e193']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.939,Carry,True,2015/2016
,,,,,,"[4.7, 41.1]",,,,,,,,,,,,,3.536955,,,,,,,,,,,,,,3fd57f4c-97f0-4f2a-8065-4f8d349eb634,722,,"[4.7, 41.1]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,33,Sevilla,213,"['a4a38da3-f6f3-4f3e-98e9-609797f9cd52', 'de608a4f-6e22-4485-a6eb-9d241dad99f4']",1,,,,,,,,,,,,,,,,,Sevilla,213,00:15:01.379,Carry,,2015/2016
,,,,,,"[21.8, 20.8]",,,,,,,,,,,,,1.767164,,,,,,,,,,,,,,c2a90ec0-5efb-4b7d-8cb0-e0a3708a5427,725,,"[21.8, 22.2]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,33,Sevilla,213,"['0071e47d-8827-47b5-be08-628a11565735', 'ce2b702c-674a-49c7-b4df-5be581b28da4']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:15:06.749,Carry,,2015/2016
,,,,,,"[28.9, 24.2]",,,,,,,,,,,,,0.653397,,,,,,,,,,,,,,04e24611-dca3-4af9-86b2-63b5e6b4f595,728,,"[28.3, 25.6]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Krohn-Dehli,6356.0,Left Wing,33,Sevilla,213,"['42ef5019-91a8-4f7e-92a1-1d56317558eb', 'aef2c91e-1cc0-47b7-9142-b7a387b0a7d4', 'cad5ec0d-aa09-4862-8752-81ffe110e186']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:15:09.399,Carry,True,2015/2016
,,,,,,"[26.2, 9.5]",,,,,,,,,,,,,0.460933,,,,,,,,,,,,,,7cb6d92a-90a0-4886-aced-3a8db020d69b,732,,"[26.1, 9.5]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,33,Sevilla,213,"['1eccde72-884c-47ad-a1c9-e5184eac1bd8', '2597e369-021b-434e-ba38-6b0dca226f31']",11,,,,,,,,,,,,,,,,,Sevilla,213,00:15:11.801,Carry,,2015/2016
,,,,,,"[34.0, 4.4]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,acbb09a2-4b92-47c6-9f49-f4da46c22e9f,736,,"[34.0, 4.4]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,33,Sevilla,213,"['1b41cc84-3ef3-43e8-9131-95f8c0b1da88', 'b516555d-fc5d-4447-ae6e-b3526a5ecf6d', 'e2796f72-15d3-41b4-9496-cd6f1147f4e1']",12,,,,,,,,,,,,,,,,,Sevilla,213,00:15:12.983,Carry,True,2015/2016
,,,,,,"[35.3, 20.6]",,,,,,,,,,,,,0.080044,,,,,,,,,,,,,,2d161d27-6b9d-4a64-8fbf-2706a178574d,739,,"[35.3, 20.6]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Krohn-Dehli,6356.0,Left Wing,33,Sevilla,213,"['18322dac-bc41-44f8-aeb2-3de4872eeafc', '1d27f6f2-9fea-4cfb-9473-286293bd5e2c']",13,,,,,,,,,,,,,,,,,Sevilla,213,00:15:13.790,Carry,,2015/2016
,,,,,,"[96.8, 72.9]",,,,,,,,,,,,,0.080031,,,,,,,,,,,,,,e3682100-5415-4052-98e9-c9618eaac6a5,744,,"[96.8, 72.9]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['e9dec803-c1d5-43b8-84f5-edfeeffaeeb6', 'eaac180e-e480-406a-a2b6-e0b42818b775']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:15:27.024,Carry,,2015/2016
,,,,,,"[99.3, 76.7]",,,,,,,,,,,,,0.531814,,,,,,,,,,,,,,26e42a7f-05d8-47d5-9b2d-364699ddaa68,747,,"[99.3, 76.7]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,34,Barcelona,217,"['30de064d-4076-43c0-9ee6-4581002f3fa7', '6e9ef3b1-1f24-4a44-b520-abb49ed9eaf8']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:15:27.622,Carry,,2015/2016
,,,,,,"[95.7, 75.3]",,,,,,,,,,,,,1.493772,,,,,,,,,,,,,,2233803c-97bd-4edc-8371-0736d10598e6,751,,"[96.3, 73.8]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['9c5c0e55-f2a6-4680-8141-c7b35b25eea9', 'b925ada6-031e-411e-a705-3bbd433605bd', 'f3f5f091-d63d-4520-ac7b-bf107468ad3e']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.980,Carry,True,2015/2016
,,,,,,"[97.9, 76.4]",,,,,,,,,,,,,0.3487,,,,,,,,,,,,,,705586e9-6a6f-48b4-b0c7-2bd95531e259,756,,"[97.9, 76.4]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,34,Barcelona,217,"['53caca1f-9564-4490-85bb-ed02cefa4594', '9b3b09bf-3183-4bc5-85a1-f73ae4eac3ad', 'e94249f7-b4a1-45ea-95d5-c6fecd200b42']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:15:30.842,Carry,True,2015/2016
,,,,,,"[89.7, 76.0]",,,,,,,,,,,,,0.971,,,,,,,,,,,,,,567694e2-5c56-4304-b9cb-8ac166e9a205,759,,"[90.3, 76.6]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,34,Barcelona,217,"['1d9a7851-c1ed-4e1f-9988-f13072df9a61', '27911cfd-fc63-4d1e-a7c4-40f67e2ede3a']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.998,Carry,,2015/2016
,,,,,,"[94.4, 68.1]",,,,,,,,,,,,,0.1487,,,,,,,,,,,,,,ae583e17-7c76-401c-b230-99673dab5439,762,,"[94.4, 68.1]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,34,Barcelona,217,"['9b7ebd25-39bc-435f-816d-3f14552004b3', 'f4d9a3a3-369e-49cf-98c6-a612f2c23fe0']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:15:33.913,Carry,,2015/2016
,,,,,,"[55.5, 5.8]",,,,,,,,,,,,,0.602168,,,,,,,,,,,,,,8fa7605b-e2dc-494a-b486-7901cf83b3be,767,,"[56.8, 5.9]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicente Iborra De La Fuente,3497.0,Center Attacking Midfield,35,Sevilla,213,"['a84a4481-dd22-4243-b9dd-1fcacdafb11d', 'dfc2ccf7-1fcd-49ad-935b-c47ebe562517']",55,,,,,,,,,,,,,,,,,Sevilla,213,00:15:55.542,Carry,,2015/2016
,,,,,,"[43.6, 4.4]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,62eb64d0-0eaa-43d3-97c6-9860e593a6d7,770,,"[43.6, 4.4]",265839,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,35,Sevilla,213,"['c2442d37-d1c8-4354-b4c6-f3ff96e7a066', 'ef865d42-9f09-4481-85b7-c8a5777f00bc']",56,,,,,,,,,,,,,,,,,Sevilla,213,00:15:56.778,Carry,,2015/2016
,,,,,,"[71.8, 5.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,000fbb77-44e1-4831-ba0d-f77e751c53bd,776,,"[71.8, 5.4]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Machín Pérez,6841.0,Right Wing,36,Sevilla,213,"['4dd94937-2ab0-4431-8b4b-3a5010253bc4', 'a04b4b23-254d-4915-983c-d902b341fb59']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:16:06.799,Carry,,2015/2016
,,,,,,"[26.5, 73.8]",,,,,,,,,,,,,0.8573,,,,,,,,,,,,,,ac81cff9-2615-45f2-82b0-af831058ff97,781,,"[28.8, 67.5]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,36,Sevilla,213,"['4dbd22d1-6f85-4a99-bcec-a4df8ca89562', 'c3764edf-5c99-4d79-b6d9-4bc3eff7986f', 'faff1ab1-7ccc-4322-97de-ba5613d16edd']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.044,Carry,True,2015/2016
,,,,,,"[8.5, 76.6]",,,,,,,,,,,,,0.8277,,,,,,,,,,,,,,fb880884-b87c-449e-b629-15cd6316f39c,790,,"[18.7, 71.1]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,37,Sevilla,213,"['29952916-3858-4492-aba2-3282c10a5e9a', 'aa8a0d58-2ad5-4e85-9614-c4537110b939', 'b4fe3fb7-c702-4276-bd94-da6a74685e8a']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:16:28.008,Carry,True,2015/2016
,,,,,,"[110.7, 4.1]",,,,,,,,,,,,,3.2509,,,,,,,,,,,,,,16f3248f-0a7e-4519-b9f8-9ce6f18c3545,793,,"[111.6, 3.5]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Left Wing,37,Sevilla,213,"['766ffb31-243c-4bd7-9126-ab92f50c0fd5', '9a5d9283-3d6b-4353-b786-b36f667dbe4e']",28,,,,,,,,,,,,,,,,,Sevilla,213,00:16:28.836,Carry,,2015/2016
,,,,,,"[99.3, 9.5]",,,,,,,,,,,,,2.532652,,,,,,,,,,,,,,5eba6e90-1fd1-460f-a04f-da288bc5ce76,796,,"[105.3, 4.8]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benoît Trémoulinas,27483.0,Left Back,37,Sevilla,213,"['389dd36e-568c-41dc-a144-f0ec6f071701', 'ed75dc83-6f8c-4182-831a-dc864299d232']",32,,,,,,,,,,,,,,,,,Sevilla,213,00:16:32.995,Carry,,2015/2016
,,,,,,"[82.4, 10.9]",,,,,,,,,,,,,1.320447,,,,,,,,,,,,,,1c409c58-c229-4a1f-b9a8-e06c264b566f,799,,"[82.7, 10.8]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,37,Sevilla,213,"['3fb9a222-bf7e-48e4-a27d-91b3c71e8216', '9ce7bdf1-3851-4c39-a73f-b1132f01ad1f']",37,,,,,,,,,,,,,,,,,Sevilla,213,00:16:37.182,Carry,,2015/2016
,,,,,,"[73.4, 2.2]",,,,,,,,,,,,,3.133353,,,,,,,,,,,,,,41518c63-5361-4f32-9181-2dbc2c48d286,807,,"[63.9, 3.2]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,38,Barcelona,217,"['65da9cba-fa03-43a4-b043-96cb4674d152', 'b6436a13-c871-42e0-900e-484974bb8782', 'eeaa34ff-c943-4a14-9137-af3d0c1b04a7']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.257,Carry,True,2015/2016
,,,,,,"[77.6, 2.5]",,,,,,,,,,,,,0.2,,,,,,,,,,,,,,eedaad85-8155-497b-8070-6f65b727200b,812,,"[73.4, 2.2]",265839,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,38,Barcelona,217,"['2705d975-9d9e-42f2-9e91-7d10cd3295af', '7c823b44-eb6c-4246-babb-79791da51f35', 'eeaa34ff-c943-4a14-9137-af3d0c1b04a7', 'ff8d6049-57e7-46e1-bc39-356cf33c6bee']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:16:59.390,Carry,True,2015/2016
