bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a750099-0421-4fa6-b2a4-c779f3f06176,1866,,"[47.5, 11.7]",266871,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,93,Athletic Club,215,['5d8eeaaf-1a2e-4338-9b43-247f6a085b89'],48,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:48.829,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6089eb33-8f6f-4aca-b440-35f8207b45d8,1869,,"[90.2, 35.4]",266871,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,93,Athletic Club,215,['fc43cc58-8f57-4e00-8386-7dfb4cb413ff'],53,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:53.460,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fbc7cd0-1a93-484c-9fc8-cb41807a6094,1875,,"[40.5, 63.0]",266871,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,94,Barcelona,217,['c844c58b-dbd6-40d8-8291-ba184658c0b1'],58,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.680,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb3d5069-02da-4830-992b-98f5b16d1f37,1878,,"[55.2, 60.7]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Barcelona,217,['b978fabd-57a0-4e93-bc21-3dec0c26532f'],0,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.244,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e72bef10-aecf-4641-b75d-d5eb0266a80c,1881,,"[57.7, 76.6]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,94,Barcelona,217,['a25859de-1469-413d-a8df-a1b7ff2511dd'],2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.474,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b90ea3-a310-4e00-ba17-cb0253b62b9b,1884,,"[57.7, 59.6]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,94,Barcelona,217,['72d41914-3a8e-4899-bed8-5362c52d249c'],3,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.503,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4ae6a9f-a61f-4536-b8e2-c06041dfa80c,1887,,"[53.9, 63.6]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Barcelona,217,['94f061f1-7b16-4e2e-bc87-a896542cac8a'],4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.207,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc096f40-0d66-4db8-802d-4439a6800a29,1889,,"[60.4, 58.6]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,94,Barcelona,217,['9f793324-8952-4f75-b3ee-d52f59124ad6'],4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.814,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23497ab6-4d8e-4a2e-bf36-e53b7b0f9ca1,1891,,"[54.3, 56.0]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Barcelona,217,['749e97f4-ed30-4e55-a99e-54348005d0c0'],5,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.631,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ad1d053-fc6f-4074-ad3a-e5d99b49c554,1894,,"[55.4, 15.9]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,94,Barcelona,217,['3390f761-40c9-411a-b250-9171dc5712c6'],9,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.334,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850e4d29-a7ce-4a70-a49d-9531c41a1a6f,1897,,"[69.5, 4.8]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,94,Barcelona,217,['393c08f9-c270-41bf-a72b-8e8287d86353'],11,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.270,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6cddbfa-534c-4e99-8822-85a049c74c6e,1906,,"[42.2, 66.1]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Center Midfield,95,Athletic Club,215,['17dbdb4b-86ff-4e85-987b-05a7ad145f69'],16,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:16.838,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef7d53e9-57f3-4447-b00d-1ac149fd5c3d,1909,,"[45.8, 75.5]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,95,Athletic Club,215,['a99286c5-1b2a-428b-907f-69f61a781b19'],18,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:18.389,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00169e45-b839-48cf-a9e6-8126ba9a73a2,1912,,"[63.5, 74.5]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,95,Athletic Club,215,['5057f181-d658-4886-994d-cb79f30cbce5'],21,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:21.119,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f1df54d-c71d-4659-bc95-96a6bc1c49ff,1915,,"[106.1, 49.7]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,95,Athletic Club,215,['21bbf867-1ef3-4074-ab6b-0ce3ac0ac729'],26,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:26.600,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad60fca-e1b4-4946-97d7-dc79baf19bbc,1925,,"[41.3, 64.2]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,97,Barcelona,217,['59744d38-5808-499a-9251-79413998151f'],54,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.992,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d05b91b-a563-4b1f-8a1c-4c105fc6d6ae,1927,,"[35.2, 66.6]",266871,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,97,Barcelona,217,['5dd96cc7-5032-47fc-b756-b220621cde28'],57,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.038,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f91cc11-c30d-4f62-9bc1-f78efc47db0b,1930,,"[34.4, 6.9]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,97,Barcelona,217,['d7683018-a060-43e0-bbd7-13ed85f37753'],2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.087,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9225181-8e83-4d30-8ea9-841235b94e51,1933,,"[48.7, 3.9]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,97,Barcelona,217,['d7b404e5-d5dd-4a2b-b4c8-b04e19ebdcd0'],4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.586,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30e97595-ee59-4777-abbb-11d1c2769531,1937,,"[68.4, 17.4]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,97,Barcelona,217,['af7ba066-d19c-4682-af5a-c7b2b1a18d8e'],8,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.699,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54eb1c5c-43e1-49d7-853e-f16ae4a3dc7a,1941,,"[70.6, 69.2]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai López Cabrera,11746.0,Center Attacking Midfield,98,Athletic Club,215,['d4c65afc-8bde-4612-a848-8dd20b895cfd'],10,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:10.119,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2fcc5dd-668a-4c7e-b7c1-f4f6bc73a25e,1945,,"[66.8, 76.0]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,98,Athletic Club,215,['bf1672c1-ae08-4f7b-b530-7964e8d709e6'],13,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:13.381,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963edcd-3c99-49e1-9711-bcf717e446c5,1956,,"[50.8, 29.1]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,99,Barcelona,217,['324c77c7-1750-4b76-ae50-c38d3597f7a6'],20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.174,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97d8a2a3-59ff-4428-a8cf-c5b2829edd23,1959,,"[44.4, 23.1]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,99,Barcelona,217,['1e199f87-74a1-402e-98c7-f62f422a9d01'],21,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.336,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e75a23-354d-4a06-847c-0dedef1694f6,1962,,"[49.3, 18.6]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,99,Barcelona,217,['e91f27e9-1940-495c-b6e2-bf8757038310'],22,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.324,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b43990a-44d3-405b-bd3a-8aca09544484,1965,,"[55.0, 42.2]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['9ad0e0ce-66e0-4834-bda6-694c86f616a9'],25,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.181,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d58372b4-9bbf-4b2e-81a9-068787a2867a,1967,,"[47.4, 38.6]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,99,Barcelona,217,['d3639c69-0761-4e30-8d3c-7729f3147f6e'],26,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.012,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd164faa-cb8c-40e2-a81f-73a20ab5a6e6,1970,,"[56.4, 39.4]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['74ca4b59-a725-48a6-8508-22bd98dec5b9'],27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.425,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00d6db08-febd-4868-9503-a95b9faf48eb,1973,,"[51.0, 27.9]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,99,Barcelona,217,['787af427-a0fd-4f80-8c99-80100dc4ee30'],29,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.468,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279027ce-9774-4979-af58-3facfc7ce928,1976,,"[56.6, 11.3]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['f13ebf10-e501-4cda-b9f0-a473c822ef8b'],31,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.767,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d91200-1cf7-44e2-9967-0858ba4fe42b,1979,,"[75.8, 7.1]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,['8abff974-8b5b-4a1f-969f-eae7704952e2'],35,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.472,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d71a35e-6440-41ed-b0a4-27aa3c0d7a47,1982,,"[70.3, 20.1]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['a7f8c1e6-7aac-4781-9811-be6cdf9fe37a'],36,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.960,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0466565b-93b8-4d1e-ac07-c252bdea1136,1985,,"[93.8, 58.1]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,['94e0f4bf-ac9f-4d1d-84ef-893bc9e1b22e'],42,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.110,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba24f70e-31fa-48ac-b3f5-6b67447e47b9,1988,,"[110.2, 45.3]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,['835f2879-a66e-4836-83b0-4069c3b1a5fb'],44,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.701,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ece8f64-f603-4319-a465-a6b2c3d77136,1997,,"[22.1, 19.4]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,100,Athletic Club,215,"['17b15cae-9068-49e7-8240-bea5b53009a2', '30cfe374-2d64-4b1a-83f9-9dbae06203a4']",52,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:52.805,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9fee3e6-586a-4017-a3c8-64202ba2e312,2000,,"[19.8, 25.3]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,100,Athletic Club,215,['8b656ec3-4711-4e63-8683-c2c6a93b5726'],56,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:56.388,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9ce4986-1fbf-4f20-8968-7ff17880af13,2002,,"[66.6, 8.5]",266871,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,100,Athletic Club,215,['1b0556ab-6eb0-4f0f-8a63-5f6fbda7188c'],59,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:59.660,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38b08f38-18d6-47f8-9a6b-28e2ba253eea,2009,,"[71.7, 12.3]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,100,Athletic Club,215,['f5d17b88-53fb-4e1d-b9a1-abb6d319bddf'],4,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:04.125,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f555e587-c72d-449e-87a6-05b3b3a19f72,2013,,"[85.1, 58.7]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,100,Athletic Club,215,['0e3073a9-4441-4e9f-b6a1-6d4fe8a61b74'],7,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:07.214,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7d39e30-4012-4564-a3df-baf05d32e385,2017,,"[71.3, 14.6]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,100,Athletic Club,215,['baac940f-a5ec-4e94-8586-b0d954332232'],10,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.536,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485a462-f523-4e16-9f77-273613df20c7,2020,,"[105.0, 23.1]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,100,Athletic Club,215,['6fdabc66-71a0-47eb-8ede-64d299d7927e'],15,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.740,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eef33e9e-fdd2-46a7-8682-fef7f410ea8a,2022,,"[4.2, 44.6]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,100,Athletic Club,215,['ef576a75-8eb5-41b6-bbea-cc107f830b07'],16,,,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:16.889,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69783c45-17ae-4f06-b4b0-eb064a3e3999,2026,,"[57.3, 40.3]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,101,Barcelona,217,['07066733-dea2-4891-ab99-e257c6aa01a0'],22,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.134,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be4736d-cbbe-45f8-a0a8-d14782f04bd3,2029,,"[55.0, 26.4]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,101,Barcelona,217,['2e22c931-7be0-47df-b192-8bd80d09ffe1'],24,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.390,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f6c54f9-01b7-4944-9b44-d302f2d5d74b,2032,,"[70.5, 10.2]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,101,Barcelona,217,"['0b81c7bd-4ea6-4523-b1cc-ae94b63d4bd2', '54afa6f7-e17e-4d30-9aa0-2c9130c5fb66']",26,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.127,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41169aac-a48c-4bee-9d9b-972dd7a03bab,2035,,"[48.9, 31.2]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,101,Barcelona,217,['bbf3d69c-f618-4d35-ad81-e3f925c7e18f'],29,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.324,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a10401-e991-468d-83ef-a60c8e2b78fa,2038,,"[47.2, 50.8]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,101,Barcelona,217,['25d640bf-47a9-4e13-abcc-683f95a0ee6d'],31,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.599,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48c37088-1f53-4ee1-83c1-7a78fd67c7f3,2041,,"[57.5, 53.9]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,101,Barcelona,217,['306e8d12-4645-49a9-826c-a14d77ba46e1'],36,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.513,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ca969e4-061d-4eb7-8430-d25b81b2079d,2043,,"[50.1, 48.3]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,101,Barcelona,217,['ac1025a7-17b6-4c6d-b89a-29b2191222a6'],38,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.041,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689d4be-4c1c-4c9a-a08f-2f397bcc6b0c,2046,,"[64.6, 74.7]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,['1c290ee1-ec7a-4662-9cdd-c5343fb59dd9'],43,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.288,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbc5ce3b-21f3-40f3-809a-f54500207191,2050,,"[63.6, 53.3]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Barcelona,217,"['45991b6b-76b6-4315-8ad8-9a5519df0da8', 'f5525fd8-5414-471d-9110-7a7dc616b33a']",46,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.301,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e56a456-cc2c-431f-ae42-44539d6dc1ef,2055,,"[65.5, 33.3]",266871,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,102,Barcelona,217,['6fcc0886-5575-484d-804b-d753074a7fa0'],58,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.433,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a052c414-d9d2-404e-9002-c12684e696c2,2057,,"[84.4, 3.7]",266871,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,102,Barcelona,217,['93db90ea-2604-40d9-bce7-ca69d3e775cb'],1,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.703,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce7190f5-f53f-496c-b375-9dc3e44ec9c3,2061,,"[105.6, 29.6]",266871,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,102,Barcelona,217,['1656ea4d-b7e7-4f29-adee-0b5e7cf0aa09'],7,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.033,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91ec7120-d829-4289-83a2-e90440597b26,2064,,"[111.3, 25.2]",266871,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,102,Barcelona,217,['82e5f51b-5b80-4f5a-855c-e5eb927970fc'],8,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.053,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679fd4de-9e67-4c58-80c8-19e695afa7b0,2067,,"[112.5, 40.3]",266871,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,102,Barcelona,217,['9cc70e40-c55e-4e09-95cd-87308b6359af'],9,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.661,Ball Receipt*,,2014/2015
