bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464b49e2-e5d8-4faf-8575-e6a0dac0ec26,207,,,"[36.6, 5.6]",266440,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,15,Barcelona,217,['b2240ed2-c335-439c-a6be-bd00650279e0'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.545,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6de726-f7f3-4686-a380-fbb55d5b82be,209,,,"[91.9, 69.1]",266440,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Wing,16,Valencia,207,['2b2a5c01-8ea0-4c45-93a9-5593bc46cc8d'],37,,,,,,,,,,,,,,,,,,Valencia,207,00:05:37.244,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c89ba4c-8cc1-4d3b-a5f8-df7d1a2ff7a5,217,,,"[94.4, 48.9]",266440,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,16,Valencia,207,['8fcee19c-a208-42db-b278-45a9cb13dd1c'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:05:44.408,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac852bb6-1fca-499a-8c33-752c1e37c8c1,222,,,"[44.5, 14.4]",266440,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Valencia,207,['5f1c2c22-c14e-431d-8090-89a3a06d104c'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.008,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32b9066e-7fcd-4fdc-8cee-8ae587f828fa,230,,,"[102.0, 6.2]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Gayà Peña,6596.0,Left Back,17,Valencia,207,"['3ed7222e-33b5-4462-a50c-0da08e7f4fce', 'cdbbb44f-e61b-4fde-aa23-61992af00c5c']",7,,,,,,,,,,,,,,,,,,Valencia,207,00:06:07.560,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc1794e-7d3e-49ef-823c-318a9120ff2f,237,,,"[82.5, 12.2]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Left Wing,17,Valencia,207,['112449a6-36c2-443d-855e-f70eecc8f592'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:06:11.782,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0084c18-7270-40c2-b693-94c0dbee3632,241,,,"[80.5, 29.5]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,17,Valencia,207,['8544da1a-8c11-420d-8f04-04dfb9a6a174'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:06:13.641,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04537490-6db9-409a-8a6a-930183b00e2e,244,,,"[74.5, 54.8]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Left Center Midfield,17,Valencia,207,['5deb4303-51d3-43d5-8659-2dfc88682302'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:06:16.256,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b541624c-8b7e-4563-bd6a-411193c28d9e,247,,,"[85.5, 71.4]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,17,Valencia,207,['6dc22937-5190-4ebd-a758-333239645cc7'],18,,,,,,,,,,,,,,,,,,Valencia,207,00:06:18.534,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ddee8fe-0b6b-44cb-9c4c-3d6db5cff99f,251,,,"[84.1, 54.2]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Soler Barragán,6583.0,Right Center Midfield,17,Valencia,207,['6eaf941c-e852-47ac-9afc-092b41020d7e'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:06:20.708,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f010a898-7c2b-434a-9834-dc6ebc043ccf,254,,,"[99.3, 71.0]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,17,Valencia,207,['d583a0c3-474d-4d74-acf2-d6c525ee6a1c'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:06:23.637,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a467ba12-065d-4f85-b84c-c6e81fa2fdff,257,,,"[117.7, 25.3]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Left Wing,17,Valencia,207,['17255fdd-898f-45af-9a4a-b690229161f5'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:06:27.995,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d048c3ab-fa04-4b8d-9c23-c0bec9838ae0,259,,,"[113.5, 39.2]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Munir El Haddadi Mohamed,6616.0,Center Forward,17,Valencia,207,['493687b5-f988-428f-ba64-907095b23570'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:06:28.235,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e74a1d9-9654-4cdf-aa48-6bb6fd9c3ec9,267,,,"[6.9, 68.3]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,18,Barcelona,217,['41afce03-27db-45ef-b3b9-34d12888b92d'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:37.821,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e69ddda2-3694-4dd4-b265-e03c6eb377e1,270,,,"[2.7, 46.7]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,18,Barcelona,217,['eb952698-95b3-4342-9dd4-3bb26aa09f7a'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.101,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f610ccd6-159f-48d3-9557-89d9b795c090,274,,,"[4.7, 22.1]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,18,Barcelona,217,['1312f96f-16b5-4ea7-951e-4da4745ac66f'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.412,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b90d557-7264-4f26-8679-009cc6a7d5f5,278,,,"[14.7, 2.8]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,18,Barcelona,217,['c7a8fe13-2f66-4c07-85b7-51c510ad0322'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.989,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9744fff-16e8-470f-956f-8c7e9d0c17fb,281,,,"[33.4, 4.2]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing Back,18,Barcelona,217,['04d705bd-4259-45b0-9653-d42736454125'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.774,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f597da5d-f04b-4d06-bb49-ca2a2460a615,285,,,"[43.0, 24.5]",266440,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18,Barcelona,217,['1e53b158-f676-4ad3-b769-be05dbfbe7c1'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.933,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed9dfd2e-333c-4897-85d1-ceea529027da,292,,,"[105.7, 32.6]",266440,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,19,Barcelona,217,"['82b040f0-90b6-4fce-aa25-1dc7d1e8a893', 'c52f6104-5549-4fe4-9ffe-b3cf1479e83e']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:25.199,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257103d-124a-40c7-8b2e-a139cf57b7ad,301,,,"[109.1, 4.8]",266440,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Wing Back,20,Barcelona,217,['abc28a21-ff89-4709-bb7d-09dc9229436a'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.063,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cd37f47-6807-4b66-ac2c-02f9cd3e6fc0,304,,,"[110.7, 42.6]",266440,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,20,Barcelona,217,['e63f9fd8-48b0-4246-94a0-07b3e6c304bc'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.697,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f07badb2-20d4-45e5-a086-cae977927356,313,,,"[32.8, 27.2]",266440,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,22,Barcelona,217,['06b166c9-6a57-4f40-a859-28199a132d62'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.231,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35caebc2-bcba-4b2c-a1c8-9ed8615a4394,316,,,"[7.8, 37.0]",266440,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,22,Barcelona,217,['207014b8-7c69-4f4f-aece-53a759bfb086'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:43.984,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cef7e9d-23fd-42a7-8254-bf193456f599,319,,,"[18.9, 34.9]",266440,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,22,Barcelona,217,['292e2590-00ba-4281-b6a9-993a174413ce'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.833,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c3037aa-e90e-4009-aef1-cab9e210e57f,322,,,"[8.9, 45.5]",266440,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,22,Barcelona,217,['63c35af7-85b7-473a-8ed8-cecf160e76f9'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.687,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd3ae387-2dbc-4735-b25f-a6a37f784c35,325,,,"[14.9, 67.9]",266440,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,22,Barcelona,217,['adf22a5c-0b18-445e-9aed-7bbc12ba5336'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.031,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f626ae9-2b51-48a9-8d8c-a4bde12d7756,328,,,"[8.6, 51.4]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,22,Barcelona,217,['5c56417d-5bb8-4545-bbd9-5f2d88fae84b'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.621,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4cb5287-aae8-45e5-ab1e-35b5d96c04c7,331,,,"[15.5, 13.6]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,22,Barcelona,217,['2d897808-489d-46c0-9f97-9e56567d0a9a'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.590,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f09b18b-ec4b-423c-886d-a36d7ce6c049,334,,,"[38.8, 7.3]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing Back,22,Barcelona,217,['3c97abfd-9510-4da2-9fc9-e3a95a505b18'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.739,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389d3499-f465-40d4-84b8-80897f7c2156,337,,,"[93.6, 75.3]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Wing,22,Barcelona,217,['99a8607b-b835-4814-b753-8aa585d3e25f'],15,,,,,,,,,,,,,,,,,,Valencia,207,00:09:15.347,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e146e9ad-b9f7-43e4-8ef9-0db4afa7f455,339,,,"[2.4, 28.1]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,22,Barcelona,217,['c1469f69-18db-4ee9-a143-686eeaedeaf7'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:16.737,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013f3797-471e-4c81-826b-87348c069b94,342,,,"[40.8, 78.1]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,22,Barcelona,217,['5290b92d-daee-4687-a85d-18d936646c63'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.513,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4beac5c0-929f-47b4-8e7c-f806cef51316,347,,,"[93.6, 12.7]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Munir El Haddadi Mohamed,6616.0,Center Forward,23,Valencia,207,"['1447d9b6-a285-45bd-b855-2b944da75a26', '6a29f6ce-3a06-429d-bc0e-905dd48c560f']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:09:36.494,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53981257-e6e7-4b8a-a5d2-edea2dd342ac,354,,,"[77.4, 30.1]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,23,Valencia,207,['da975c30-f106-4633-8aa0-1a5b976ac094'],40,,,,,,,,,,,,,,,,,,Valencia,207,00:09:40.049,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcc855bc-594c-4c20-83dd-3f24d309db63,357,,,"[75.7, 44.6]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,23,Valencia,207,['232dde76-411a-4abd-8274-86fba928f6c0'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:09:41.532,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f74b9fa4-1466-4379-85ef-7681a45da6c5,360,,,"[72.5, 36.3]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,23,Valencia,207,['3abe0704-bdd7-41fc-b420-2b5a21873436'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:09:42.543,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a16089ff-6ce5-475c-9af4-852e3de56513,363,,,"[76.7, 74.8]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,23,Valencia,207,['65489232-7698-4855-bb17-1d544e2c3bf2'],45,,,,,,,,,,,,,,,,,,Valencia,207,00:09:45.491,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,049b90c8-d670-4d43-bfd6-c177c52f2ab5,367,,,"[92.4, 72.4]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing,23,Valencia,207,"['ae16b52d-1972-4dc2-b22e-fa357f60969f', 'b94f4e43-dbd9-4d44-be43-4ccfc293e753']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:09:48.052,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02e4bb82-b86a-43cb-b8df-3092fbf9c623,370,,,"[75.6, 75.2]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,23,Valencia,207,['da993440-b46d-412c-943c-9c6f0a5dcec9'],50,,,,,,,,,,,,,,,,,,Valencia,207,00:09:50.123,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81998372-d52f-49f4-ae1f-c5d3f789e7a5,373,,,"[82.1, 57.6]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Soler Barragán,6583.0,Right Center Midfield,23,Valencia,207,['cbdda5ea-f292-42da-8fa3-a81da2af452f'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:09:51.670,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b66108a-2e47-4d71-b5a1-0cf9c0667def,377,,,"[70.7, 69.0]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,23,Valencia,207,['dc2b7d38-5cb0-4d57-8453-07749c6c3479'],54,,,,,,,,,,,,,,,,,,Valencia,207,00:09:54.375,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e33b2574-ad31-4190-83dc-56299eeacebc,380,,,"[68.3, 58.6]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Center Defensive Midfield,23,Valencia,207,['787d1067-511a-489f-9b8e-c198e7dd36da'],55,,,,,,,,,,,,,,,,,,Valencia,207,00:09:55.135,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727eab0-b7b7-4922-8f35-5d3bc5b0872f,383,,,"[56.8, 75.9]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ezequiel Marcelo Garay,6891.0,Right Center Back,23,Valencia,207,['9b08b184-22b8-4f77-b320-d86eb1a906f1'],56,,,,,,,,,,,,,,,,,,Valencia,207,00:09:56.281,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e974b755-cb8c-4fc7-84cd-b6dfa92767c1,386,,,"[21.9, 57.1]",266440,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Alves Carreira,25144.0,Goalkeeper,23,Valencia,207,['6ed8e287-29c8-43f6-9e74-b1aa0b1353b5'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:09:59.373,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5450b904-3736-4e2c-8b7a-cde9f2ad7faa,389,,,"[35.2, 76.2]",266440,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ezequiel Marcelo Garay,6891.0,Right Center Back,23,Valencia,207,['6afbbb28-f881-4f6b-9c80-34493ae5e83e'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:10:01.274,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517a3a03-d913-4466-8049-2036c684f3ec,392,,,"[87.8, 47.8]",266440,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Munir El Haddadi Mohamed,6616.0,Center Forward,23,Valencia,207,['7c7c88f7-ce4d-45bd-ad92-7c62e0e481d1'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:10:06.022,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26609334-16ea-4a5b-9571-755e5232a3b4,394,,,"[93.2, 2.3]",266440,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,24,Barcelona,217,['9e59b76b-8903-4a5b-ad36-7f050fe05bba'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.337,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d3729d-d1b6-435a-990d-19b54e9a6430,396,,,"[44.1, 70.8]",266440,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing,25,Valencia,207,['2376ef8a-9d66-42f4-a29c-053fb107a7d6'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:10:33.943,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e935f3fa-666b-4fb4-8c8d-f401d52183a2,400,,,"[81.4, 33.9]",266440,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,25,Valencia,207,['63d1ff60-57b7-47b5-a748-c0339d452dda'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.557,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256be69-8585-44da-8a69-40ff4dc80119,403,,,"[69.2, 29.6]",266440,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,25,Valencia,207,['1cc82e4d-fee4-4aca-9c0e-859e45b74b10'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.950,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d7a14a-9544-4b5b-a253-78e84ffef137,405,,,"[56.2, 60.3]",266440,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing,25,Valencia,207,['d171e637-57e3-409c-94a1-4a268ba366ca'],45,,,,,,,,,,,,,,,,,,Valencia,207,00:10:45.937,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c53f5d8-37bd-4b2b-9131-ccfea9e6a94c,409,,,"[48.4, 50.0]",266440,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,25,Valencia,207,['a6ee5666-e2ab-47ca-900c-3f783db8acee'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:10:47.514,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f48240ee-58de-4270-9460-1d03b51c17bf,414,,,"[28.7, 56.8]",266440,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ezequiel Marcelo Garay,6891.0,Right Center Back,25,Valencia,207,['019ceaed-7e4e-4a65-86b4-6169f72e4de7'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:11:06.482,Ball Receipt*,,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c72ec422-385d-4b43-a26d-45fafb857416,418,,,"[69.7, 74.7]",266440,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing,25,Valencia,207,['d63482e1-24a2-4109-bf72-a965a8b50508'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:11:11.074,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251a6c9-753b-43e7-aa07-a68bc2c1039a,423,,,"[75.6, 72.8]",266440,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Pedro Cavaco Cancelo,7005.0,Right Wing,26,Valencia,207,"['c8828544-e516-49a8-9434-f8043807f564', 'f682b95c-2f7e-458e-a0f3-39661f0b1106']",19,,,,,,,,,,,,,,,,,,Valencia,207,00:11:19.955,Ball Receipt*,True,2016/2017
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45433f03-6b19-415c-8769-64b32939ee0b,426,,,"[79.6, 60.3]",266440,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Munir El Haddadi Mohamed,6616.0,Center Forward,26,Valencia,207,['fd403d48-7b98-469f-b13d-0d92587d351d'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:11:21.375,Ball Receipt*,,2016/2017
