bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[63.7, 53.1]",,,,,,,,,,,,0.3648,,,,,,,,,,,,,94262f79-e0ac-43b1-bbe1-83fc115e3e90,2369,,"[63.9, 53.1]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['2aad4d59-5112-42bc-8a67-4a983c222b2b', '540dc0fa-8e1b-4709-8fa3-2a237528e90b']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:19.240,Carry,,2010/2011
,,,,,"[62.9, 33.0]",,,,,,,,,,,,4.548483,,,,,,,,,,,,,1654ec17-f339-4138-9ed5-2d90b6eb33f4,2372,,"[65.2, 33.8]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,127,Barcelona,217,"['099505c1-1312-4824-bd42-82b4d6da2229', '998378fc-8f9b-44bb-a5c1-5b56722a2b45']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.241,Carry,,2010/2011
,,,,,"[52.7, 58.2]",,,,,,,,,,,,1.3108,,,,,,,,,,,,,f71e14e2-60e7-40ec-b2e1-0f467986ce0d,2376,,"[55.9, 55.5]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,"['27386cd5-98ab-4886-a784-015b4d6a19df', '29d02ea0-e129-43ba-86f5-301c56bc5bb6', '631bb526-d7ba-440c-93aa-abcb99ff4c22']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.998,Carry,True,2010/2011
,,,,,"[16.2, 38.3]",,,,,,,,,,,,0.702702,,,,,,,,,,,,,9a5d0dff-1c9e-490d-b45c-c216db58f848,2379,,"[17.0, 40.8]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,127,Barcelona,217,"['5c54ee21-87fd-4df7-8e8f-0af92362729e', 'e6099ab8-1e49-425a-a5f1-ca975a8b0dfb']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:32.013,Carry,,2010/2011
,,,,,"[29.9, 11.5]",,,,,,,,,,,,1.026993,,,,,,,,,,,,,6a11672e-b55d-4b8f-a3a2-d7386e1d3f59,2383,,"[27.1, 8.3]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,127,Barcelona,217,"['3acd59ff-73af-4d5d-a939-62b1df683255', '5e47007d-5463-45a4-8871-8cce14a8e81c', 'd24f1ebf-8727-4857-aadf-266bc3140757']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.243,Carry,True,2010/2011
,,,,,"[33.1, 25.7]",,,,,,,,,,,,2.204664,,,,,,,,,,,,,d1f4cf73-44cb-495f-9521-2e40ca8298f7,2386,,"[30.2, 23.0]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['1887a1d3-29d6-4730-a03a-402c56c7b068', '5f3731f2-ca8f-4dd9-9629-3e91ee741f3f', 'dcdda0b8-dcf2-46c5-aac5-3a8376c4db31']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.631,Carry,True,2010/2011
,,,,,"[51.8, 36.9]",,,,,,,,,,,,3.1532,,,,,,,,,,,,,8d510b1a-fdab-42fd-88ab-7537f6a480cf,2390,,"[33.1, 25.7]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['1887a1d3-29d6-4730-a03a-402c56c7b068', '748c2fb4-73bb-418b-9371-8b1419e5134e', 'bc4668e1-72f1-4ec9-b76a-642698c107fc']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.836,Carry,True,2010/2011
,,,,,"[65.0, 28.9]",,,,,,,,,,,,2.257056,,,,,,,,,,,,,9b23b3f8-d1eb-4546-b6fb-fa5a433e110b,2393,,"[63.9, 36.1]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,"['32b6a936-8f80-43d2-8b77-05db763cfe0f', 'ecd1d6ab-10d8-431c-a863-722a566928e7']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.370,Carry,,2010/2011
,,,,,"[82.2, 5.4]",,,,,,,,,,,,2.2651,,,,,,,,,,,,,03bbb88c-50b6-49a0-b929-7b9d0894700d,2396,,"[73.3, 4.5]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,"['323c4e20-1b14-4ada-825c-094ac498c707', '3ae4f437-522c-492b-9359-88d278c755df']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.091,Carry,,2010/2011
,,,,,"[86.5, 24.7]",,,,,,,,,,,,3.1749,,,,,,,,,,,,,c3c59bd6-90ac-4e1b-aeb3-472919f33a4c,2399,,"[76.2, 21.8]",69283,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,"['33c9ff28-6ac7-4077-bee8-af02da573bba', 'b8f27ff2-492d-436f-b956-f29433af2291', 'c0766f61-f2ad-4b6e-9cb6-ac185506f49d']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.547,Carry,True,2010/2011
,,,,,"[80.3, 56.6]",,,,,,,,,,,,2.6183,,,,,,,,,,,,,c386897e-8a5e-43d5-8bea-f92298394dde,2408,,"[82.0, 52.0]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['447fd639-3990-446d-8fd2-82583fcde164', '54e8706c-9c8f-4b72-a955-0849433c1160', '9dcbe0a7-682d-4308-9c65-46db1dfb7e74', 'f616a9d0-0294-431a-87f1-b18400484b3f']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.704,Carry,True,2010/2011
,,,,,"[56.7, 54.9]",,,,,,,,,,,,0.4653,,,,,,,,,,,,,045c8850-accc-49d4-8c04-762748dd2223,2414,,"[56.7, 54.9]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,"['c206fbd4-7d28-498d-b343-f8f395b321d1', 'e74aa58e-c154-47db-9dd9-96e0795b140b']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.323,Carry,,2010/2011
,,,,,"[68.0, 51.3]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,750bfae3-e1fe-402f-bac5-a52f905e362b,2417,,"[68.0, 51.3]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['5cbf4e4e-f6f7-46c7-813d-91255e8086ef', 'b10949f3-8ecb-4651-acc2-c0ea007e41ba']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.613,Carry,,2010/2011
,,,,,"[63.2, 56.3]",,,,,,,,,,,,3.830246,,,,,,,,,,,,,0a91f616-ee8f-4961-8ea3-e09f2fad66b3,2420,,"[56.7, 56.4]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,"['440851f3-ae2e-4852-a8c9-12cbee478da2', 'fdc92219-26f2-4165-9162-288e9c822e3b']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:08.489,Carry,,2010/2011
,,,,,"[72.3, 55.0]",,,,,,,,,,,,0.407,,,,,,,,,,,,,b737af1e-b939-4214-9430-a88f8ea06ea9,2424,,"[72.3, 55.6]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['93fff502-4473-4bbf-af27-ce87b88368a4', 'b654c1e2-5793-4471-aabb-a056729d43fc', 'c6e293e5-b84e-43c0-bec5-8e13aeb72a1b']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:12.889,Carry,True,2010/2011
,,,,,"[60.5, 56.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,97b00eec-801b-469c-8902-a8de0ddf6e3a,2427,,"[60.5, 56.4]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,"['ae56466c-22ae-49c6-b104-009dd15a4a55', 'f10f9a3b-6de0-4d58-97bc-bd4754394e0f']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.325,Carry,,2010/2011
,,,,,"[82.4, 69.7]",,,,,,,,,,,,2.8852,,,,,,,,,,,,,bf3023b2-3bdf-4db0-b223-d62d6b5fa19b,2430,,"[79.0, 76.1]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,127,Barcelona,217,"['a17800d2-11a5-4bc8-972e-eaf8bcb681ba', 'd29880ab-3324-49be-95a0-f8205bb97df9']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.479,Carry,,2010/2011
,,,,,"[69.5, 63.0]",,,,,,,,,,,,0.619089,,,,,,,,,,,,,4aa9d232-a985-4332-a600-cb6338fa587c,2433,,"[69.5, 63.0]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['80727291-5555-4e72-982c-988912e8a851', 'd1238bde-1f1c-4678-9478-095e182badab']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.454,Carry,,2010/2011
,,,,,"[70.7, 52.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,7ebc0e63-9694-4e28-99bd-52689a0f623f,2437,,"[69.3, 53.4]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['5935cb48-44bb-465b-9daa-b55f4eaf4f9f', '9e37da52-f455-4165-a3a6-51dfcfc8e4f6', 'ae9bc6cc-9402-429f-8332-48d5047cc0fd']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:21.987,Carry,True,2010/2011
,,,,,"[64.5, 57.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,a2f7ef54-fdf2-4499-962d-525c0fe3cf43,2440,,"[64.5, 57.0]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['3ee80d4c-5299-447b-b972-2ed439b0874b', 'ae9bc6cc-9402-429f-8332-48d5047cc0fd', 'feab1e99-bbc2-4ee7-a29a-6dd6653cb4a3']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.690,Carry,True,2010/2011
,,,,,"[56.1, 41.8]",,,,,,,,,,,,0.701517,,,,,,,,,,,,,1967991b-9ca1-420d-addf-8087eacff493,2443,,"[56.1, 41.8]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,127,Barcelona,217,"['acbd963c-4396-4b94-890f-a5688f7647bb', 'e54d0626-8fc3-4f22-a5f8-47ca905a8c02']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.033,Carry,,2010/2011
,,,,,"[76.2, 31.2]",,,,,,,,,,,,0.4321,,,,,,,,,,,,,e9b78a85-b24f-407f-a84d-ca04a9efb23d,2446,,"[68.2, 40.4]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['7d77fd37-3609-4189-ad46-d838ce39ce32', 'bd707908-8ba9-4876-ba3d-531327a79f01']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:26.250,Carry,,2010/2011
,,,,,"[97.0, 6.6]",,,,,,,,,,,,1.5879,,,,,,,,,,,,,bca7da49-efb8-4eb1-9bfd-8eb1d3842c79,2449,,"[93.7, 5.8]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,"['989b5b25-8e43-4f5f-9cb6-898044741637', 'ce9e46e6-238d-4a78-b224-60f493694102']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.345,Carry,,2010/2011
,,,,,"[83.8, 15.8]",,,,,,,,,,,,0.814956,,,,,,,,,,,,,da5e9360-86bf-4aa6-aa02-3484dac4a718,2452,,"[84.1, 15.8]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,127,Barcelona,217,"['43ba0ae4-683e-411a-b679-cd183c832ea7', '6f0a5816-03ee-40d5-bf80-f94fc19fdf4b']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.280,Carry,,2010/2011
,,,,,"[80.8, 29.2]",,,,,,,,,,,,2.931777,,,,,,,,,,,,,14abf885-46e7-4c7f-8189-6dac63f2cdc6,2455,,"[82.7, 29.2]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['8f4fe779-6131-4d01-969a-2ecd532b4946', 'f1c36d79-9628-4088-850e-210cb7c9559e']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.016,Carry,,2010/2011
,,,,,"[86.3, 40.0]",,,,,,,,,,,,0.7622,,,,,,,,,,,,,a5249096-d710-4941-bd45-7d187a7effe5,2458,,"[86.3, 37.0]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,127,Barcelona,217,"['96fc1451-e0af-4584-a127-d454b0c8debf', 'aeb00dc3-55e1-4fe2-a4c5-cfe71d0fa826']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.810,Carry,,2010/2011
,,,,,"[83.8, 45.1]",,,,,,,,,,,,1.5608,,,,,,,,,,,,,18cd0445-3800-44db-b7ca-e27dad307c3d,2461,,"[83.8, 45.1]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,"['4e93628c-32fe-499a-a52a-19e4866ce06c', 'b9af2e84-6e83-4835-b2f3-17bcee18c823']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:39.561,Carry,,2010/2011
,,,,,"[71.1, 37.3]",,,,,,,,,,,,0.446524,,,,,,,,,,,,,2aed70f8-b55f-41c3-ac2d-3c132421b2d7,2464,,"[71.1, 37.3]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['4c6abc25-c4ff-4e6c-8c5f-a90708092de0', 'e9cfc5d0-f53b-4d29-9eac-d511ebf7fb95']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:42.035,Carry,,2010/2011
,,,,,"[72.5, 29.7]",,,,,,,,,,,,1.306639,,,,,,,,,,,,,8167574c-59f2-4c09-99d8-fadfde6b7860,2467,,"[72.5, 29.8]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['1664e370-7d23-4470-b11d-fe1573ce49a0', '44f32c01-e5e5-478a-ad58-a7d6655f2b56']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:43.292,Carry,,2010/2011
,,,,,"[76.2, 5.8]",,,,,,,,,,,,1.627294,,,,,,,,,,,,,e87c5880-68b0-4d42-a3b5-5394694eda8d,2470,,"[76.2, 5.8]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,"['8e95732c-dea8-495b-b9db-5383bf28cb7a', 'e915519e-10d8-48c4-942c-95029013e4a8']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:45.661,Carry,,2010/2011
,,,,,"[81.2, 3.1]",,,,,,,,,,,,0.687553,,,,,,,,,,,,,5a935275-fbaf-4875-8003-63406eb57bc7,2473,,"[81.2, 3.1]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,127,Barcelona,217,"['3510d79a-054b-4070-860b-3cd39f54cab7', 'c0139e61-16f2-47a0-aa1f-9a5d43242918']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:48.146,Carry,,2010/2011
,,,,,"[72.0, 9.7]",,,,,,,,,,,,0.9962,,,,,,,,,,,,,3663662b-f215-4830-bfce-028412d7e93b,2476,,"[72.0, 9.7]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,127,Barcelona,217,"['04004c82-b73d-4432-82ce-77e3f6a0f73f', 'f1c4e6a8-44ad-4a60-8db9-1db469e3891d']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:49.885,Carry,,2010/2011
,,,,,"[68.0, 22.8]",,,,,,,,,,,,1.022516,,,,,,,,,,,,,3f2ce4c8-6cb6-4685-963c-731945d7da6e,2479,,"[68.0, 22.8]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['e3495805-08e2-49c5-9afc-d616961cb70c', 'f6c40118-5e8c-4435-ac48-7c6f83c53c67']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.676,Carry,,2010/2011
,,,,,"[73.6, 39.1]",,,,,,,,,,,,0.3231,,,,,,,,,,,,,ce5e6b05-3946-4570-a278-364cf3b397ac,2482,,"[73.6, 39.1]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,"['1400e56a-fbe7-430d-a6e6-339e949cd253', '34161cd9-5e2c-46c7-8476-3fe2a12efb3a']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.588,Carry,,2010/2011
,,,,,"[84.4, 41.8]",,,,,,,,,,,,1.246887,,,,,,,,,,,,,917ee10c-af21-40c1-a5d4-bec9bae14fba,2486,,"[85.1, 41.0]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['0b764124-34de-4dfd-bb3d-ece9fbece5a1', '8ca41e75-f0e8-4633-8712-f44fea37ff31', 'f29e9be5-78a3-4351-b40d-13a99d5c97d5']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:54.856,Carry,True,2010/2011
,,,,,"[40.0, 5.5]",,,,,,,,,,,,3.395713,,,,,,,,,,,,,011fff42-e174-45c4-868e-063c5a3f915c,2489,,"[35.7, 38.3]",69283,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén González Rocha,26068.0,Right Center Back,127,Barcelona,217,"['39453cb0-7ca2-4279-8089-684ca768d825', 'edb35faa-c529-4672-ae94-e38a5f94c909']",56,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:56.103,Carry,,2010/2011
,,,,,"[71.9, 5.3]",,,,,,,,,,,,1.809562,,,,,,,,,,,,,201236d0-9037-46c9-8278-af598e0a1d40,2493,,"[67.7, 5.3]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Left Wing,127,Barcelona,217,"['28ffb47f-a81a-41c8-b888-9c8f95d58ce8', '7fd2899c-51a1-49b2-ba9f-ea9304d6e566', '89e74bfa-86fe-4c1d-87b0-d6a211c834a1']",1,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:11:01.313,Carry,True,2010/2011
,,,,,"[4.4, 73.5]",,,,,,,,,,,,5.1074,,,,,,,,,,,,,9292c6ba-09e3-40b4-be63-c6c679070d9e,2496,,"[48.2, 74.8]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,"['610243b9-a6b3-425f-bae3-ec9b493881b2', '678d3d14-21f3-47e8-a980-84b257c4c705', '92a4deff-5ebc-4367-a0a7-25e14eb50515']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:03.123,Carry,True,2010/2011
,,,,,"[32.2, 65.7]",,,,,,,,,,,,5.394953,,,,,,,,,,,,,3477c581-511d-4cd8-b2ca-3ed5e02bfbb1,2500,,"[19.5, 76.9]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['232abf22-0882-4d03-b54b-a6b5a60c7d71', '535dc402-31a5-4fac-8ba7-da22636442c5']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.827,Carry,,2010/2011
,,,,,"[30.7, 53.1]",,,,,,,,,,,,0.9003,,,,,,,,,,,,,65ed05b7-b535-429b-91c0-2cf0b64075eb,2504,,"[32.2, 52.3]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,"['25933536-f1d2-404d-8f99-c826d252c18a', 'c2559c9f-57fb-4a82-ac18-4af7e1327bf6', 'c430bd9c-e93d-45c5-a0ab-21846df88bb6']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:16.236,Carry,True,2010/2011
,,,,,"[26.1, 25.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,5fa6808e-b51b-434e-a0ee-67fc17d1c5a4,2507,,"[26.1, 25.2]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,"['38f675f6-b108-4c34-b152-5df60d49a8b6', '3f23e0f1-e211-4271-8a88-584e3131138c']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:18.830,Carry,,2010/2011
,,,,,"[19.9, 34.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,553e3525-d7d9-4829-877f-70282c533bfb,2510,,"[19.9, 34.0]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,127,Barcelona,217,"['3e62b117-4d6e-462e-9519-70ffde6c968a', '74327d55-3653-4c76-ab0e-7d2151440e78']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:20.538,Carry,,2010/2011
,,,,,"[52.5, 5.3]",,,,,,,,,,,,3.4985,,,,,,,,,,,,,46f8761e-039a-4caf-b3ff-979a6240f25a,2513,,"[43.1, 3.1]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Right Center Midfield,127,Barcelona,217,"['0d281679-1119-4ae1-bcbc-a0b82316b4d2', 'b07d4ded-26c3-4dde-9e88-57c9bb7bfc09']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:22.434,Carry,,2010/2011
,,,,,"[38.2, 9.3]",,,,,,,,,,,,0.8616,,,,,,,,,,,,,75330da2-7628-4617-bd4f-83c4ce4c801d,2516,,"[38.2, 9.3]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,"['3034e98e-4627-4bc6-a1ef-b8b5d5d16aae', '5d162aec-55f3-42dc-9be4-735448b66cfa']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:27.716,Carry,,2010/2011
,,,,,"[37.3, 34.3]",,,,,,,,,,,,1.456663,,,,,,,,,,,,,dfbe1738-4585-4704-9877-b2f0ee8a7140,2519,,"[36.0, 31.8]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['751fc75d-5f51-4262-8c67-c47d09fc6ef9', '92c93c02-f850-461e-bbeb-f5494883b089']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.308,Carry,,2010/2011
,,,,,"[100.0, 29.5]",,,,,,,,,,,,2.0167,,,,,,,,,,,,,fb9d4e65-adcb-4796-b91a-090909adda52,2522,,"[75.5, 33.3]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,127,Barcelona,217,"['2f32062d-b835-48df-a20c-e8293b14dcdc', '3e398a19-b624-4ba8-b690-6b52b15502b2', '88d790c5-8d3f-4b95-88c0-3d0b9d2ebfaa']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:34.537,Carry,True,2010/2011
,,,,,"[110.9, 28.5]",,,,,,,,,,,,1.222,,,,,,,,,,,,,cb9a9c30-1ac0-4b3e-9746-5b89f9fd2fc9,2526,,"[100.0, 29.5]",69283,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,127,Barcelona,217,"['3e398a19-b624-4ba8-b690-6b52b15502b2', '63f14879-e633-4cd1-bd09-300b2c70fbcf', 'ff339303-0647-458d-a6dd-b0cd4e979e17']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:36.553,Carry,True,2010/2011
