ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,0.129,,,,,,,,,,,88c32a85-2543-44eb-8630-451d520992d4,2109,,,"[99.8, 49.4]",69173,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Gasana Tchité,26490.0,Right Center Forward,105,Racing Santander,1217,"['83ac2339-f2c1-457d-a72e-284cdbab3d2d', 'cf3eb029-9a66-42c6-a12e-a3c7a1a760a0']",37,,Right Foot,"[101.5, 48.7]",,"[{'location': [101.8, 48.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 41.1], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 38.4], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 49.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.5, 51.7], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 52.4], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.2, 52.9], 'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.3, 52.4], 'player': {'id': 26025, 'name': 'Jorge López Montaña'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",01e41c11-5da4-4aba-a804-4466814a3640,,,Blocked,0.031390257,Normal,Open Play,,,,,,Racing Santander,1217,00:03:37.565,Shot,,2007/2008
,,,,,,,,,,,,,0.2306,,,,,,,,,,,2967b24c-584e-4774-8748-8316ff5b7574,2134,,,"[100.4, 30.4]",69173,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Óscar Serrano Rodriguez,26137.0,Left Midfield,106,Racing Santander,1217,"['27d1a5de-43c5-42a4-a47d-64f9ef3da9d0', '7edc9663-ed5d-4621-bfbf-add941c8bcc0']",23,,Left Foot,"[102.2, 30.9]",,"[{'location': [103.0, 31.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.9, 44.3], 'player': {'id': 6904, 'name': 'Sergio Sánchez Ortega'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.0, 23.5], 'player': {'id': 26487, 'name': 'Pablo Álvarez Nuñez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.8, 41.4], 'player': {'id': 26490, 'name': 'Mohamed Gasana Tchité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.1, 43.2], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 46.1], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 38.2], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 33.9], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 36.7], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 27.1], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",1e2acfab-a029-4dde-933d-536836fe1c63,,,Blocked,0.0310621,Normal,Open Play,,,,,,Racing Santander,1217,00:04:23.386,Shot,,2007/2008
,,,,,,,,,,,,,0.187732,,,,,,,,,,,646c9494-ef9f-467f-9365-e1c295364af3,2147,,,"[102.3, 56.8]",69173,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge López Montaña,26025.0,Right Midfield,107,Racing Santander,1217,['4650cf81-f1a4-40fa-b334-631dcd67448b'],43,,Right Foot,"[120.0, 44.3, 4.0]",,"[{'location': [103.6, 31.5], 'player': {'id': 26487, 'name': 'Pablo Álvarez Nuñez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.9, 45.2], 'player': {'id': 25958, 'name': 'Jordi López Felpeto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.1, 49.2], 'player': {'id': 26490, 'name': 'Mohamed Gasana Tchité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 54.9], 'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 38.1], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 48.1], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 49.2], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.9, 43.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ddb34f8f-4d3a-4461-be96-ac30006341a2,,,Off T,0.034339923,Normal,Open Play,,,,,,Racing Santander,1217,00:04:43.712,Shot,,2007/2008
,,,,,,,,,,,,,1.307,,,,,,,,,,,fda66384-3ec6-4fc7-a569-5221768e16fc,2183,,,"[88.2, 37.1]",69173,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,109,Barcelona,217,['981dd844-99e6-4bfe-aeba-e97a52e144fe'],40,,Right Foot,"[120.0, 35.1, 0.4]",,"[{'location': [117.8, 40.4], 'player': {'id': 26488, 'name': 'Fabio Coltorti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.9, 38.9], 'player': {'id': 26137, 'name': 'Óscar Serrano Rodriguez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [91.5, 31.4], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.6, 25.5], 'player': {'id': 25958, 'name': 'Jordi López Felpeto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [92.1, 20.1], 'player': {'id': 26025, 'name': 'Jorge López Montaña'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.0, 25.2], 'player': {'id': 6904, 'name': 'Sergio Sánchez Ortega'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.6, 26.8], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.0, 27.2], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.5, 62.0], 'player': {'id': 5987, 'name': 'Giovani dos Santos Ramírez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.9, 40.1], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 31.6], 'player': {'id': 26067, 'name': 'Oriol Lozano Farrán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 37.6], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.1, 54.3], 'player': {'id': 26069, 'name': 'Luis Fernández Gutiérrez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",52ce4ce0-5c43-433e-bee5-949a77467c24,,,Off T,0.022554705,Normal,Open Play,,,,,,Barcelona,217,00:05:40.715,Shot,,2007/2008
,,,,,,,,,,,,,0.1249,,,,,,,,,,,d4878e04-69ae-4f7f-9cd5-c249fa0a752f,2302,,,"[105.8, 34.2]",69173,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,116,Barcelona,217,"['290d869c-fa17-4cd0-95bc-e12026fc22f0', '34ee6b4e-1d9b-4eb0-a7d9-9cde06984125']",52,,Left Foot,"[107.6, 34.6]",,"[{'location': [118.1, 39.6], 'player': {'id': 26488, 'name': 'Fabio Coltorti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.3, 29.1], 'player': {'id': 6904, 'name': 'Sergio Sánchez Ortega'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 46.5], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.0, 37.5], 'player': {'id': 5987, 'name': 'Giovani dos Santos Ramírez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.1, 30.8], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.5, 27.9], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 29.6], 'player': {'id': 25958, 'name': 'Jordi López Felpeto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 28.5], 'player': {'id': 26025, 'name': 'Jorge López Montaña'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.6, 37.8], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 38.6], 'player': {'id': 26069, 'name': 'Luis Fernández Gutiérrez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.2, 43.5], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 34.6], 'player': {'id': 26067, 'name': 'Oriol Lozano Farrán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",0be32ef4-402c-4866-8ad3-766c95d4f077,,,Blocked,0.078898214,Normal,Open Play,,,,,,Barcelona,217,00:08:52.669,Shot,,2007/2008
,,,,,,,,,,,,,0.5148,,,,,,,,,,,f14e0ca5-fcd1-44c7-9145-e7fe79b14b9e,2408,,,"[98.3, 41.2]",69173,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar Serrano Rodriguez,26137.0,Left Midfield,119,Racing Santander,1217,['2d0fb863-7a2d-46fd-ba95-2bc0adf5ffdb'],17,,Left Foot,"[114.2, 40.2, 1.8]",,"[{'location': [96.3, 34.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 37.1], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 41.7], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 48.7], 'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.2, 48.9], 'player': {'id': 26490, 'name': 'Mohamed Gasana Tchité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.4, 40.0], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Saved,0.062892504,Normal,Open Play,,,,,,Racing Santander,1217,00:11:17.577,Shot,,2007/2008
,,,,,,,,,,,,,0.693789,,,,,,,,,,,b059e03b-7917-4556-9f21-b2875bdd01e3,2437,,,"[96.2, 38.2]",69173,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,120,Barcelona,217,['98157d42-7320-4ecb-abe1-471460186299'],47,,Left Foot,"[118.2, 40.1, 0.8]",,"[{'location': [119.0, 40.1], 'player': {'id': 26488, 'name': 'Fabio Coltorti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 34.1], 'player': {'id': 6904, 'name': 'Sergio Sánchez Ortega'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 37.4], 'player': {'id': 26067, 'name': 'Oriol Lozano Farrán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.7, 39.9], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 47.2], 'player': {'id': 26069, 'name': 'Luis Fernández Gutiérrez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 38.4], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.7, 34.5], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.0, 56.8], 'player': {'id': 5987, 'name': 'Giovani dos Santos Ramírez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.5, 27.9], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 42.8], 'player': {'id': 25958, 'name': 'Jordi López Felpeto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 35.7], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 52.0], 'player': {'id': 26137, 'name': 'Óscar Serrano Rodriguez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",,,,Saved,0.03781328,Normal,Open Play,,,,,,Barcelona,217,00:11:47.274,Shot,,2007/2008
,,,,,,,,,,,,,1.143606,,,,,,,,,,,a51756ac-4fbc-4b69-b7f9-e348a18a5f92,2543,,,"[114.7, 51.7]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,135,Barcelona,217,"['2b8bee25-b358-4e5d-8829-d11cedbc7ff2', '3bdcc6b2-9a96-4dbd-972e-6ff5c181570d']",25,True,Head,"[117.5, 43.7]",,"[{'location': [118.7, 78.8], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.8, 31.6], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 47.8], 'player': {'id': 26025, 'name': 'Jorge López Montaña'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.3, 38.2], 'player': {'id': 26487, 'name': 'Pablo Álvarez Nuñez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.4, 38.4], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 42.0], 'player': {'id': 26067, 'name': 'Oriol Lozano Farrán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 42.8], 'player': {'id': 25958, 'name': 'Jordi López Felpeto'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 45.2], 'player': {'id': 26137, 'name': 'Óscar Serrano Rodriguez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.1, 32.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.1, 37.4], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.2, 30.4], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.7, 36.8], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.3, 37.2], 'player': {'id': 6904, 'name': 'Sergio Sánchez Ortega'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.9, 32.6], 'player': {'id': 26490, 'name': 'Mohamed Gasana Tchité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [115.3, 50.8], 'player': {'id': 26069, 'name': 'Luis Fernández Gutiérrez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 39.9], 'player': {'id': 26488, 'name': 'Fabio Coltorti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5add7028-28e7-4efe-a77f-83e6b6e6d8a2,,,Wayward,0.049657263,Normal,Open Play,,,,,,Barcelona,217,00:15:25.810,Shot,True,2007/2008
,,,,,,,,,,,,,1.7015,,,,,,,,,,,5451f47d-e97c-4302-9595-8702daf502e6,2679,,,"[98.8, 53.0]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,146,Barcelona,217,['9dad74a1-485f-44e2-aa89-1b94c3520774'],47,,Left Foot,"[120.0, 29.5, 4.3]",,"[{'location': [97.5, 61.6], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.8, 46.2], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.9, 29.9], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.7, 40.4], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 58.6], 'player': {'id': 26069, 'name': 'Luis Fernández Gutiérrez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 51.4], 'player': {'id': 26073, 'name': 'Gonzalo Colsa Albendea'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 26067, 'name': 'Oriol Lozano Farrán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 34.1], 'player': {'id': 6904, 'name': 'Sergio Sánchez Ortega'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 40.8], 'player': {'id': 26488, 'name': 'Fabio Coltorti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,Off T,0.027064493,Normal,Open Play,,,,,,Barcelona,217,00:18:47.932,Shot,,2007/2008
,,,,,,,,,,,,,0.3952,,,,,,,,,,,e85eac3b-6f48-42b0-9457-a1606a5d130d,2825,,,"[89.5, 40.7]",69173,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,156,Barcelona,217,"['98773262-80c3-4b5c-8f94-07cff2081cfa', 'a5dd094a-b091-4a9c-a34e-56c80653670d']",6,,Right Foot,"[103.7, 41.7]",,"[{'location': [118.9, 40.8], 'player': {'id': 26488, 'name': 'Fabio Coltorti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 40.4], 'player': {'id': 26487, 'name': 'Pablo Álvarez Nuñez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.2, 41.7], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 44.6], 'player': {'id': 26025, 'name': 'Jorge López Montaña'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.5, 39.6], 'player': {'id': 26490, 'name': 'Mohamed Gasana Tchité'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.2, 37.3], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [105.1, 38.3], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.1, 41.0], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 42.4], 'player': {'id': 25958, 'name': 'Jordi López Felpeto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.3, 36.5], 'player': {'id': 26067, 'name': 'Oriol Lozano Farrán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 47.0], 'player': {'id': 26073, 'name': 'Gonzalo Colsa Albendea'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 34.2], 'player': {'id': 26069, 'name': 'Luis Fernández Gutiérrez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 32.3], 'player': {'id': 6904, 'name': 'Sergio Sánchez Ortega'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 30.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.4, 49.4], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.0, 46.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [89.7, 42.7], 'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.4, 34.1], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Blocked,0.03378514,Normal,Free Kick,,,,,,Barcelona,217,00:23:06.983,Shot,,2007/2008
