50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05bf928-8846-4a29-aa40-4417de0ea52b,1241,,"[45.1, 27.2]",70303,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['6a65ce85-b104-49e0-84cc-26ce0dddbbd3'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.622,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91feb85a-7727-41db-abe3-dc541369c9d8,1244,,"[45.0, 52.6]",70303,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,61,Barcelona,217,['2d78185a-3c45-4758-ab56-9625843ad47c'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.676,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83dc91e7-e794-44dc-9172-b86a3128cb38,1247,,"[49.6, 25.3]",70303,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,61,Barcelona,217,['8d87b9f2-8214-4b5c-8054-16de0906f900'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.741,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8daa40b8-8549-48fa-a412-6d7dc6d81ef0,1250,,"[67.8, 5.4]",70303,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,61,Barcelona,217,['3c900198-fcb9-42b9-a939-2c46764dc09a'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.615,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7126a2f3-9d3a-469c-93ee-451c1189681d,1253,,"[53.9, 14.8]",70303,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,61,Barcelona,217,['dba5bd10-5501-406c-8490-a240a0e7e2f2'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:31:46.150,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f10d107-91bb-45a6-8ca8-a4b4d7cd7044,1256,,"[60.5, 55.5]",70303,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,61,Barcelona,217,['b93ca606-d1ea-4aee-94c7-778f837cc017'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.809,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c83606e-8089-4a47-99e4-b34e73f93668,1260,,"[84.3, 76.5]",70303,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,61,Barcelona,217,['6dd34fed-f65c-4410-8f50-766843af63d0'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.186,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4be6efa2-5c84-4865-8cb7-4ab6e9ffbc80,1263,,"[82.6, 60.6]",70303,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,61,Barcelona,217,['b5741b34-30fb-4768-86ea-0a9335fde209'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.100,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5a75b6f-cec1-49d2-9037-bebf82b1be01,1267,,"[100.3, 53.7]",70303,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,61,Barcelona,217,"['1f733b59-c79e-4b48-8964-84c88fab168b', 'c7b070d7-2748-4956-a507-7d20807d1352']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.178,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285876fa-1908-499c-8979-9c883aa92781,1270,,"[105.6, 67.3]",70303,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,61,Barcelona,217,['23962d20-efb3-48ab-bff5-2b536cb6f7ac'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.662,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df8509d5-0525-46c8-9331-8f738685aab3,1273,,"[111.4, 41.0]",70303,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,61,Barcelona,217,['0098e2b7-8f2d-4251-ad82-c0cce14ac425'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.678,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cba851e-89ac-4464-80d7-5f2c3b2e829f,1279,,"[50.1, 46.6]",70303,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,62,Barcelona,217,['86569187-582e-4bf2-a432-d1c27f75227a'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.266,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f08841-fe16-43dc-a711-1cc2cba99bb4,1281,,"[44.0, 52.6]",70303,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,62,Barcelona,217,['9833b247-5371-4d66-bd41-1ff7da081d6c'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:33:48.144,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd63f809-2911-4bfb-a68c-cf219fe615f8,1284,,"[64.4, 28.5]",70303,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,62,Barcelona,217,['c7ef3121-c826-4476-8add-84376f70bd50'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.840,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094b38e6-820b-4419-98f7-489f97b71282,1287,,"[82.0, 3.3]",70303,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,62,Barcelona,217,['99520e7d-662e-4b67-a15f-32955976ae06'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:33:56.347,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85ce2972-1a48-4dca-b75a-d9f092185aae,1290,,"[73.7, 11.9]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,62,Barcelona,217,['7efa05e4-2960-4934-8806-74c53e3df66e'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:34:00.076,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8abb80-d09f-4031-ac7e-d0ea1b85d248,1294,,"[61.0, 28.7]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,62,Barcelona,217,['539aee6f-7671-4b7c-a968-823f350cf2a6'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:34:02.623,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8a93b46-59d6-4f07-b322-101c908a64f9,1297,,"[62.7, 54.8]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['69cb1897-7389-4a4d-beb4-77ac937e8be6'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:34:05.399,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501e89d5-289b-4fd7-8abb-795251f3fa97,1302,,"[51.0, 46.1]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,62,Barcelona,217,"['187e9dac-fcd1-4f58-bfba-49ab270a88f1', 'eded6f24-5405-4ffb-8e03-9f5dfcd9d3ab']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:34:07.092,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c21c20c-06b9-41b3-ae59-5a59bf96fcbf,1306,,"[54.1, 30.1]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,62,Barcelona,217,"['37c1580a-aabb-4956-8a01-098a0c20dbe8', '9fe3f425-c332-49f6-bde6-de223fa2a86f']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:34:08.934,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f2a37a3-d3ae-4667-a8cd-8c841b3ae489,1309,,"[14.9, 39.5]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,62,Barcelona,217,['e7e5e473-959f-48fb-b1d4-8f4c00863a39'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:34:12.457,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1df5e8cd-8376-45a0-972d-7dbb79720ca4,1312,,"[55.3, 52.6]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,62,Barcelona,217,['b6b07c5e-b51a-4a73-b5ba-7a4b10121300'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.931,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20ca34a4-e655-4022-adf0-e004a046a335,1314,,"[45.1, 40.3]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['0b34cfb7-0ff6-4f5f-b341-d7cd7e608a97'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:34:22.082,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6ba10f1-53fd-4564-94b5-19031818c08d,1318,,"[69.2, 63.9]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,62,Barcelona,217,"['082a7b4b-321f-47fe-8ac9-84c75f4544c0', '2a5837d2-4c87-4939-a3f2-40803b3be800']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.392,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8cab21c-6378-4044-bfb1-5ae18c1ea8a1,1324,,"[107.6, 33.9]",70303,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,62,Barcelona,217,['dba2c11b-aebd-4a3d-8eb5-7017c6bc7e98'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.585,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abf84a1d-b44f-4c8b-a040-70c60db57f43,1329,,"[50.3, 40.4]",70303,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jesús Gámez Duarte,4788.0,Left Back,63,Atlético Madrid,212,['85cf9126-89c9-4ff0-8acb-3e42d344bbef'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:37.418,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d12c34-0a46-4813-beb1-d1656b517e74,1335,,"[114.8, 37.4]",70303,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Mandžukić,5472.0,Center Forward,64,Atlético Madrid,212,['a8fbc751-aaec-483e-8ac8-97bc425008f3'],41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:41.759,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df2951ce-5b24-4995-8a07-f7e077f1e6fb,1343,,"[112.3, 4.7]",70303,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,64,Atlético Madrid,212,"['fa102e8b-297b-47b0-a2dd-3c7622bbf9cb', 'fbed153f-2b7b-4d06-99d9-9cb5becec4fc']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:36:47.601,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f3fd9b2-0cc2-495a-abd6-59a991bba09a,1349,,"[109.7, 5.0]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Right Midfield,65,Atlético Madrid,212,"['0f3788df-b0b6-46cc-a23e-9a2bff663d8e', 'd010e2e8-0552-4f91-9424-39d30531e08f']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:05.417,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb1dd2f4-fe6c-4385-b31f-9a6b89b65ee8,1360,,"[118.2, 5.9]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Right Midfield,66,Atlético Madrid,212,"['62f0f685-4f7e-4507-9b7b-426e5d1e3017', '707d84d5-3bbc-4606-b6b3-098f143d8008']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:19.196,Ball Receipt*,True,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8921ef8a-c2a5-492e-ab9c-090156107f2e,1363,,"[112.8, 2.0]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesús Gámez Duarte,4788.0,Left Back,66,Atlético Madrid,212,['6a7a8544-1daa-43fb-bbe8-41e86c2b737c'],20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:20.203,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a434911-d90c-4199-b816-374f1bb7d894,1366,,"[116.0, 26.3]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,67,Atlético Madrid,212,['98e2123c-baaf-4da0-80e8-c2772451fe48'],34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:34.000,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f04296fa-d80e-4494-972c-275544acafd6,1369,,"[107.2, 42.9]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,67,Atlético Madrid,212,['58ef9c37-7e3d-4e66-a0b1-3b9500f92b4a'],35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:35.268,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cbedf94-412c-4508-8137-08a4baada66a,1371,,"[18.6, 53.7]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Atlético Madrid,212,['3e9b96b3-a804-4b22-b786-3c37baea02f9'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.453,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2b95394-e10b-4ca2-b98b-60797e506d35,1374,,"[33.1, 67.7]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,67,Atlético Madrid,212,['341fef59-7667-46b5-8a9e-32bd9aa2bb95'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.391,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235acf27-07b1-4a99-90c3-cf6ac586de84,1377,,"[95.5, 6.4]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Right Midfield,68,Atlético Madrid,212,"['0d54d952-4222-4916-9f49-2bed0a93da2c', '69e24c38-44e4-4499-ba8c-535b80117eb4']",51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:51.658,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81df0ec2-52cb-43e6-aec9-f776721388a3,1380,,"[91.2, 2.0]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,68,Atlético Madrid,212,"['78dc5421-17e1-4fea-9bb4-b5a7dc7bf2e7', 'd269d36c-a723-4fbd-bc0c-d8cdc3a71106']",52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:52.578,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796b2e89-dffe-4084-b6e7-f76d6dd838eb,1382,,"[100.1, 1.7]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Right Midfield,68,Atlético Madrid,212,['08f5655d-dfcc-41ae-a8fd-d59fb371caa7'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:53.162,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d39d0204-43c3-4409-b4f0-8644c03b8189,1385,,"[100.1, 7.9]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,68,Atlético Madrid,212,['0b170df4-6b53-40ae-a690-bd5213cd9df1'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:53.399,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15b69d33-9a11-43ce-9019-543bb7b673fa,1389,,"[48.4, 44.9]",70303,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,68,Atlético Madrid,212,['63cc0a82-e7a7-4b07-84f1-6868b91a10fb'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.572,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e90cc38f-422f-4313-b795-c37ff1b24afa,1392,,"[51.0, 60.6]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,68,Atlético Madrid,212,['57f3abf3-ea2b-4255-a8d7-a1c75e23a15a'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.174,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27aec839-f9ce-4866-ad6f-98e6a29c7e8b,1399,,"[63.6, 30.6]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,68,Atlético Madrid,212,['a78c511f-6d66-434f-9e98-4577f0f3bf4a'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.502,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328a0899-a4da-4d2f-8198-2db1dd7587d4,1402,,"[62.0, 43.1]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,68,Atlético Madrid,212,"['5d23b468-26c7-4386-b2cf-8564d5c7c897', '6ee134f3-4ad6-4087-9336-7c4ff7f5c203']",7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:07.441,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22424b10-5233-4063-b30b-76fade424dfd,1405,,"[48.3, 71.0]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,68,Atlético Madrid,212,"['8a43d8cc-e4d6-48a6-9a23-6afd5aa0e417', 'f74872fa-e222-44fa-8e82-daadc634cd3a']",11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:11.406,Ball Receipt*,True,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bf1d306-e35c-4e55-a5fe-8dc64dcc8b29,1408,,"[91.9, 59.9]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,68,Atlético Madrid,212,['d715ce3b-7116-4040-b149-ac3a26ee5cba'],14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:14.493,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901c39b2-e3b0-4ef3-b669-90520134bfa6,1410,,"[27.7, 2.0]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,69,Barcelona,217,['19b64045-ff85-4223-91e7-3f64941d17c6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.867,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25af4786-1ca4-4969-b25c-44188a6064b9,1414,,"[32.5, 20.4]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['1279fa56-5d86-4d18-b225-bd937d976d7c'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.090,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219e8a77-1249-4a42-9806-956fb70bc47f,1417,,"[48.5, 18.7]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,69,Barcelona,217,['bc81b096-27a0-4c06-b713-2548e847e589'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.507,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337dc45c-e39e-49bf-8f51-afc90ea9ade0,1420,,"[44.5, 26.9]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['3e28ceed-989a-4efb-8b0e-38fd485a59fd'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.414,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8afee97d-7063-4e04-9e72-751dfd9db7ba,1423,,"[48.8, 55.8]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,69,Barcelona,217,['5929d4de-e39f-4226-9895-a3ecf5eed2e3'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.929,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5638fa48-ec10-4ed4-b343-5dceda9fdeb5,1426,,"[59.9, 78.4]",70303,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,['628435ad-42a5-4f9d-bfed-d139ab9fb102'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.363,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fee49d1d-2b9e-4ba5-978d-6e1b4690cbd8,1431,,"[28.7, 25.2]",70303,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,70,Atlético Madrid,212,['84fa0eb1-05e8-4ba3-b35d-8f3256069c1d'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:07.918,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d07c820-b9f0-4fb8-b6dd-44b2cc8bdd76,1434,,"[35.8, 10.4]",70303,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,70,Atlético Madrid,212,['429b2b98-a0bd-4b0f-8441-a9fd96ab087f'],10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:10.058,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc72a6d7-a9e2-40a4-8250-3a3c1275a56e,1437,,"[89.2, 16.1]",70303,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Mandžukić,5472.0,Center Forward,70,Atlético Madrid,212,['b58b946b-7e1d-470d-8a41-a651a05b220b'],14,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:14.895,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865b5303-14e9-4f14-8eab-4b5055542909,1439,,"[54.1, 64.5]",70303,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,70,Atlético Madrid,212,['c755f046-07b4-4bbc-9591-6e418192776f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.657,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66739f07-a7f7-4789-b70f-6c5ec7bd7670,1443,,"[21.4, 25.5]",70303,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,71,Barcelona,217,['8577b1d8-9b59-45b2-8ea9-345398dfd6ab'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.308,Ball Receipt*,,2014/2015
