50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,"[27.7, 76.1]",,,,,,,,,,,,2.293017,,,,,,,,,,,,,056ea205-8180-4188-80a4-77d527cd3619,295,,"[27.7, 76.1]",9855,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,"['69eb8d02-b3a6-43be-bfba-cccbf3576f48', 'b1179da9-c804-40aa-b150-83e174794871']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.270,Carry,,2017/2018
,,,,,,,"[18.0, 65.9]",,,,,,,,,,,,1.821934,,,,,,,,,,,,,1bcdcdf1-44ed-4b56-8d3f-3221d76699de,298,,"[15.2, 70.5]",9855,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,"['cece2685-f10c-4edf-a1a6-a9fa766ec25a', 'db26694d-59a7-41a6-b210-7a6c95a50f90']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.939,Carry,,2017/2018
,,,,,,,"[28.3, 5.3]",,,,,,,,,,,,3.675951,,,,,,,,,,,,,f6e5b252-f7e1-4e35-a558-488d82813d67,303,,"[18.3, 3.8]",9855,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,15,Barcelona,217,"['1d2d0820-133e-489b-bd8b-3b1ecb9817fd', '8707fdff-5296-488a-abfc-d33c51ed0a8e']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.189,Carry,,2017/2018
,,,,,,,"[41.3, 1.8]",,,,,,,,,,,,0.923033,,,,,,,,,,,,,d8170eb6-8915-4fed-8003-d1e339edfea5,306,,"[41.3, 1.8]",9855,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,15,Barcelona,217,"['af6d4f5d-c4f2-4d2e-bb44-077c9efb6c5f', 'b77897ec-bbb3-46fb-b7b0-02166a314b18']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.832,Carry,,2017/2018
,,,,,,,"[40.8, 17.0]",,,,,,,,,,,,1.570899,,,,,,,,,,,,,1765c058-f2f5-4c59-91c8-9d4537a3f043,309,,"[40.8, 20.5]",9855,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,15,Barcelona,217,"['115bbc2f-922f-41cf-a773-74a252e071f3', '867aedbf-b90b-4287-abde-72f8f7011aff']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:53.875,Carry,,2017/2018
,,,,,,,"[27.7, 5.9]",,,,,,,,,,,,0.729373,,,,,,,,,,,,,edff677a-e849-41a1-b128-5d7356967dc9,312,,"[27.7, 5.9]",9855,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,15,Barcelona,217,"['4bcc0834-d255-4f87-93db-a7f39620e124', 'c17fb06f-bfa5-4d87-adfb-686cc18cb9b2']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.464,Carry,,2017/2018
,,,,,,,"[19.6, 39.3]",,,,,,,,,,,,2.01874,,,,,,,,,,,,,2c82c3c2-8c52-4344-a83c-23260e4d78b8,315,,"[19.8, 31.7]",9855,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Left Defensive Midfield,15,Barcelona,217,"['bda1fc97-9aec-4d40-94c0-6e76ba3c4a4f', 'f5490754-ef70-4b05-be68-0ebfcdc819e8']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.569,Carry,,2017/2018
,,,,,,,"[50.7, 75.4]",,,,,,,,,,,,2.230115,,,,,,,,,,,,,e689c7b7-db1a-4991-97d7-95f886705d21,318,,"[55.9, 76.4]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,"['00c00ec1-f948-49d6-960c-46ee97a69dec', '3de6f618-7a32-41b7-aff5-242b1f0f4c9c', 'eb17d6f8-1d6b-418e-9a73-cb7122a275f8']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.180,Carry,True,2017/2018
,,,,,,,"[62.4, 68.3]",,,,,,,,,,,,2.746024,,,,,,,,,,,,,025ad64f-4b06-4301-b28e-b0882cb61ed2,322,,"[50.7, 75.4]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,"['00c00ec1-f948-49d6-960c-46ee97a69dec', '0c4ffe9e-af40-4c21-a2ec-87c433534db0', '5ef0ae08-65c2-4798-8a31-7b61ab4c7b67', 'a9cdc4e0-9818-4a1f-8ea1-59b603056a3f', 'eb17d6f8-1d6b-418e-9a73-cb7122a275f8']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:05.410,Carry,True,2017/2018
,,,,,,,"[64.1, 66.4]",,,,,,,,,,,,1.109289,,,,,,,,,,,,,f61dbacf-d7ea-4841-8cfb-26157751c283,326,,"[62.4, 68.3]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,"['5196e0c3-fe27-4f42-9abc-84b336098d5d', '84d22d57-6cf2-44d2-8c3f-2b74119db55b', 'a9cdc4e0-9818-4a1f-8ea1-59b603056a3f']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:08.156,Carry,True,2017/2018
,,,,,,,"[62.0, 54.5]",,,,,,,,,,,,0.90281403,,,,,,,,,,,,,eebf7f1e-85e8-419b-a6cb-9e92e1c63c39,329,,"[62.0, 55.6]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,15,Barcelona,217,"['5c3ba0bb-bae4-460a-92e2-b95aa4457037', 'a70fdcb8-581d-472d-9a2d-dafae27105d4', 'e61f42ac-9444-496e-a95b-2e0617f61ff4']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:10.083,Carry,True,2017/2018
,,,,,,,"[63.0, 53.9]",,,,,,,,,,,,1.376777,,,,,,,,,,,,,2ecff51d-6ddc-4331-bbe0-a3e8d71bd183,333,,"[62.0, 54.5]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,15,Barcelona,217,"['41914fa2-b7ea-446e-8af6-aba6d12749c1', '5c3ba0bb-bae4-460a-92e2-b95aa4457037', '6d54a7f3-ae9a-48b8-a562-7a90033a23d3', 'a70fdcb8-581d-472d-9a2d-dafae27105d4', 'bfe92c7d-81f1-4404-ae14-90a01460584e']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:10.985,Carry,True,2017/2018
,,,,,,,"[48.6, 48.5]",,,,,,,,,,,,0.672686,,,,,,,,,,,,,95042565-7489-4d15-b135-aa241b4395db,337,,"[48.6, 48.5]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Left Defensive Midfield,15,Barcelona,217,"['3893d148-7dc2-4ee6-a044-703c1f53b124', 'e0fa9a2a-e6c6-4fb9-beca-a57405f93b6c']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:13.523,Carry,,2017/2018
,,,,,,,"[75.2, 10.5]",,,,,,,,,,,,2.16294,,,,,,,,,,,,,86bb0fef-14dd-4839-a207-83cf79ff7729,340,,"[63.0, 18.1]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Philippe Coutinho Correia,3501.0,Left Midfield,15,Barcelona,217,"['24ab4004-ea3a-4f03-a9b9-cd411f24bb4d', 'c4f6d9d4-c63b-408f-8e3d-7e9ff5a949fa']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.018,Carry,,2017/2018
,,,,,,,"[106.1, 5.3]",,,,,,,,,,,,2.742589,,,,,,,,,,,,,bc47f263-a688-4bbb-8c82-fb033bd15b65,343,,"[99.1, 2.7]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,15,Barcelona,217,"['081985ee-1d17-45d9-8444-917d3995f15d', '9d76fe73-340b-413a-95e2-8b961b438901']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.620,Carry,,2017/2018
,,,,,,,"[85.3, 15.2]",,,,,,,,,,,,1.201694,,,,,,,,,,,,,03496704-4850-4829-8d52-67f3d3052902,346,,"[90.4, 13.8]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Philippe Coutinho Correia,3501.0,Left Midfield,15,Barcelona,217,"['5f22e968-be21-4068-a709-e7ed85ddb456', 'a48a624e-0b64-4754-bdbc-748d0d138c8f']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.669,Carry,,2017/2018
,,,,,,,"[103.7, 19.0]",,,,,,,,,,,,3.19333,,,,,,,,,,,,,8730fe77-d829-4343-b706-d0596342a9af,350,,"[90.4, 20.8]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,15,Barcelona,217,"['11f92ba1-9b5c-4c98-90c6-7d6ef16a380d', '506f1435-4682-40dc-b430-8e2e108703a7', '5194e51e-a7de-4d82-8550-e515e82809ee']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:25.595,Carry,True,2017/2018
,,,,,,,"[113.0, 18.4]",,,,,,,,,,,,0.36291102,,,,,,,,,,,,,62143217-1751-4490-8a38-6e1a342b3e27,353,,"[111.9, 18.7]",9855,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,15,Barcelona,217,"['805120e9-f8a1-4cfa-806c-190764169b1b', 'fd04c5fb-c1fc-44e9-80a2-78798e089f29']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:29.703,Carry,,2017/2018
,,,,,,,"[15.0, 71.3]",,,,,,,,,,,,0.062674,,,,,,,,,,,,,c8750956-9b94-43ba-addb-911ac6cf4703,362,,"[15.8, 71.3]",9855,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Unai Núñez Gestoso,6397.0,Right Center Back,16,Athletic Club,215,"['8056d309-f9a6-483d-b307-a992ea1054dd', 'ae09e20f-9797-44f0-986a-94c2c2ed1840']",36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:36.142,Carry,,2017/2018
,,,,,,,"[4.2, 37.5]",,,,,,,,,,,,1.696037,,,,,,,,,,,,,c96aedcc-fa12-4913-8c0c-3f84641ab096,366,,"[3.3, 41.3]",9855,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kepa Arrizabalaga Revuelta,6395.0,Goalkeeper,16,Athletic Club,215,"['0c34c867-1621-48cf-ad8f-7662c53ddd7a', '8c8595e6-1e1d-41c1-9606-6154905e91a2', '98bfe3c9-90ad-49b0-9b62-02db2ee73b31']",38,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:38.618,Carry,True,2017/2018
,,,,,,,"[8.0, 13.9]",,,,,,,,,,,,1.065613,,,,,,,,,,,,,6a93b47f-d43f-4b04-bd7c-f8fceec0f1da,369,,"[6.8, 9.6]",9855,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,16,Athletic Club,215,"['6def501e-3d32-4d3f-858f-64f477ab3fc8', '9b023a4d-781a-4c8d-ae12-903bc4a2ccf2', 'b11a84f5-08c0-4ff2-9d29-4689b2d7e598']",42,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:42.037,Carry,True,2017/2018
,,,,,,,"[17.5, 14.5]",,,,,,,,,,,,2.582301,,,,,,,,,,,,,1ae28a54-49de-4a58-937f-4ced5b75cadd,373,,"[8.0, 13.9]",9855,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Íñigo Martínez Berridi,6665.0,Left Center Back,16,Athletic Club,215,"['05f1bd74-122d-4004-b9dc-45ad2b638a89', '2a1e45b2-8473-4ea0-9633-a11aa72beac4', '9b023a4d-781a-4c8d-ae12-903bc4a2ccf2', 'dd3ad004-e131-45a2-99db-4484192623f3']",43,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:43.103,Carry,True,2017/2018
,,,,,,,"[59.8, 17.4]",,,,,,,,,,,,2.943349,,,,,,,,,,,,,1988f711-0940-4c3e-8829-f9caea1d94c1,379,,"[43.2, 11.0]",9855,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Enric Saborit Teixidor,6660.0,Left Back,16,Athletic Club,215,"['23805464-935a-4f2b-87c7-446ad12943f8', '7fffa4e8-6b26-4e29-8f35-9faf31ac6b94']",49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:49.079,Carry,,2017/2018
,,,,,,,"[51.1, 21.5]",,,,,,,,,,,,0.323578,,,,,,,,,,,,,77aabb04-b42b-4b80-b2da-59316eea2964,382,,"[51.1, 21.5]",9855,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,16,Athletic Club,215,"['28b71cb3-5289-42b1-956e-6fc2e9bc3de2', '3a8206c8-36f7-4119-a9d1-11fa1a5c344d']",52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:52.808,Carry,,2017/2018
,,,,,,,"[64.4, 4.7]",,,,,,,,,,,,1.041382,,,,,,,,,,,,,3af64d39-fd56-413a-b98c-79c78496e57c,385,,"[64.4, 4.7]",9855,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Íñigo Lekue Martínez,6392.0,Left Midfield,16,Athletic Club,215,"['55eb796b-4b18-45db-bb54-f00fefd87f1a', 'e022222d-3aec-47be-bc4c-970c5af587b9']",54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:54.604,Carry,,2017/2018
,,,,,,,"[23.6, 37.9]",,,,,,,,,,,,4.318175,,,,,,,,,,,,,154670e0-441c-46db-b77f-f376482a7a20,394,,"[23.6, 37.9]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,17,Barcelona,217,"['76995987-7fec-43a7-af33-c54df24cc7bf', 'a8fdafe2-eccb-47ec-8e80-4f161021c33a']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.647,Carry,,2017/2018
,,,,,,,"[35.0, 9.4]",,,,,,,,,,,,0.91841,,,,,,,,,,,,,8b8a9250-7b8d-4fa3-946c-962473e152c5,397,,"[30.0, 19.0]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,17,Barcelona,217,"['944d00e7-ee37-4645-aef5-fafb83dabab5', 'd34afb67-41eb-4cad-a615-927691b54064']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.358,Carry,,2017/2018
,,,,,,,"[44.3, 8.1]",,,,,,,,,,,,1.423276,,,,,,,,,,,,,be432f4f-4c92-4042-8fb0-584d75a20d0f,401,,"[43.7, 13.8]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Midfield,17,Barcelona,217,"['4a8c7bcd-2bc6-46dc-941b-69310813263c', '55225033-0e19-4cf3-8ad3-5f9c219ad7af', '685729e3-8164-4be9-99e6-3f5df04b7bfe']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.091,Carry,True,2017/2018
,,,,,,,"[52.2, 14.3]",,,,,,,,,,,,0.991742,,,,,,,,,,,,,34fedac6-25a3-49f5-b980-50630f703c93,409,,"[53.6, 14.0]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Left Center Forward,17,Barcelona,217,"['72b86f85-5566-43db-8dcf-7b60c21650e0', 'a8beab18-bb55-42da-b117-62c96c1c9396', 'faab1563-899e-433b-ab0a-7e642fd8162b']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.699,Carry,True,2017/2018
,,,,,,,"[47.5, 12.6]",,,,,,,,,,,,0.783209,,,,,,,,,,,,,397ffcf3-299e-4078-a0d5-37ac4d548ed5,412,,"[49.2, 14.6]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,17,Barcelona,217,"['6a96948a-f1d7-430d-9bcc-e23cfbcde6fc', '6d78469d-144c-4565-8626-86f1919ce56b', '852e5895-7554-4698-8dde-7f0b58ed116e']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.046,Carry,True,2017/2018
,,,,,,,"[41.3, 11.1]",,,,,,,,,,,,0.686385,,,,,,,,,,,,,d5ca37a1-7f48-41da-8c48-6dc47a3ec764,416,,"[41.3, 11.1]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,17,Barcelona,217,"['43cb8a4f-7735-435e-b3b5-92e54b81b136', '949581b8-7e78-40cd-a912-ff342cf90a00']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:36.388,Carry,,2017/2018
,,,,,,,"[26.4, 12.6]",,,,,,,,,,,,2.942734,,,,,,,,,,,,,32182f12-b18d-47bd-96e6-8444234f4ffa,419,,"[28.8, 12.6]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,17,Barcelona,217,"['0db7ee96-57ab-4107-95b7-a477856c6404', 'bcdaee47-d680-4645-82ff-4668b24f358e']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.754,Carry,,2017/2018
,,,,,,,"[43.4, 15.5]",,,,,,,,,,,,0.554585,,,,,,,,,,,,,8e770fac-6493-41db-a35c-eba4e4519d0f,423,,"[41.9, 14.9]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,17,Barcelona,217,"['2f71030b-4b72-4a4c-8bc9-337cd983d46d', '76b88b43-5a2b-46c2-a6f8-5a966fbaa376', 'cd8f0c4c-b5c0-48f3-af72-738b610cd3a6']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.833,Carry,True,2017/2018
,,,,,,,"[26.4, 23.0]",,,,,,,,,,,,2.465197,,,,,,,,,,,,,0ab8ff8c-3486-4786-85f2-5d7254bdccc1,429,,"[25.9, 23.6]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,17,Barcelona,217,"['55de056d-adf1-43d6-8040-5276cecd5743', '9f22df9e-f2a8-477b-978d-64398e5d15f6']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.430,Carry,,2017/2018
,,,,,,,"[111.9, 65.9]",,,,,,,,,,,,7.43464,,,,,,,,,,,,,3f52776c-2fd4-4bc6-b3c7-ac004a01cb03,432,,"[49.2, 47.5]",9855,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Midfield,17,Barcelona,217,"['6309ed1e-d0d1-410b-9998-8699195eafe4', 'bcfeae8b-bdcb-4c1c-ab23-a1f70e7a4a40', 'f0b99ca4-f11c-4586-ae33-cd6bbaef4c89']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.020,Carry,True,2017/2018
,,,,,,,"[83.6, 74.0]",,,,,,,,,,,,2.864761,,,,,,,,,,,,,b5ba9f8f-c04d-4918-9d28-a141d1714ddf,441,,"[99.1, 75.2]",9855,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,18,Barcelona,217,"['68ab81f7-0e56-4e28-8980-d7c1aa764642', 'd466c30d-52c0-490e-8f86-44367cd51c6f', 'e1f986b1-68a6-45af-8571-5cbc8863346d']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.215,Carry,True,2017/2018
,,,,,,,"[62.0, 46.9]",,,,,,,,,,,,2.50256,,,,,,,,,,,,,1f693395-103b-4071-8d5c-638ccc42deee,445,,"[68.2, 48.7]",9855,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,18,Barcelona,217,"['61a8b02a-e368-426a-8b26-d15612a7f343', '6d0d72c5-1345-4614-a7e6-930e9fc73a89']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:10.604,Carry,,2017/2018
,,,,,,,"[86.6, 10.8]",,,,,,,,,,,,2.38564,,,,,,,,,,,,,37b91952-fade-4a97-b828-fd49c4ecacbb,448,,"[69.9, 7.6]",9855,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,18,Barcelona,217,"['02b28936-9c80-40ed-88b6-6fc9e7d6be55', 'dc6bfc5c-75f3-47b5-8f96-1475fa9446d7']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.889,Carry,,2017/2018
,,,,,,,"[91.2, 9.1]",,,,,,,,,,,,3.100855,,,,,,,,,,,,,06f8b6d6-0197-4815-a91a-5ff00102c5d2,451,,"[90.4, 3.5]",9855,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Midfield,18,Barcelona,217,"['358fdfed-dc10-462b-8064-d45b284f6444', '65f52772-7f02-4f82-928f-334a3a4cfe1e']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:18.413,Carry,,2017/2018
,,,,,,,"[93.2, 37.2]",,,,,,,,,,,,1.745804,,,,,,,,,,,,,3766bbcf-b9b7-4b8e-9847-c30abaf30999,454,,"[91.8, 31.7]",9855,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,18,Barcelona,217,"['bd3a9a85-7cab-487a-8c40-9ad6c93272a1', 'bed23f9a-6eaa-4196-a020-028f366f3a2d']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.319,Carry,,2017/2018
,,,,,,,"[106.1, 37.1]",,,,,,,,,,,,1.171642,,,,,,,,,,,,,3700854a-91ec-46eb-82b3-242c2d2b4540,466,,"[102.6, 36.8]",9855,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,21,Barcelona,217,"['0170f31d-b992-48d1-b401-21381b6c9a6e', '079fb7c8-f4ae-4c61-bcda-b292a04040d8', '435f94bc-1441-412f-b2ea-67e707f02a29', 'a7990bed-8273-422e-93e7-cefa01504056']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.449,Carry,True,2017/2018
,,,,,,,"[34.0, 49.3]",,,,,,,,,,,,6.370775,,,,,,,,,,,,,87246393-ec50-49a1-af99-15859ffe6c06,477,,"[34.3, 49.3]",9855,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,21,Barcelona,217,"['3cb65e1e-ec64-4b3d-bbf2-32a9e93a4bbf', 'c9f3d3e8-c87c-4516-ad29-86b8d2b61cca']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.368,Carry,,2017/2018
,,,,,,,"[45.1, 50.4]",,,,,,,,,,,,1.047764,,,,,,,,,,,,,86506969-2141-4c71-860f-dc65eccb71f2,480,,"[45.1, 50.4]",9855,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,21,Barcelona,217,"['99d6ddbd-ea8e-4e64-baff-3ed7e03c2471', 'e73faa66-d662-4e7e-8ea2-c50db44b9ace']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:16.595,Carry,,2017/2018
,,,,,,,"[44.3, 69.1]",,,,,,,,,,,,0.833209,,,,,,,,,,,,,00956384-4b44-44e4-ab74-af963be916e4,483,,"[41.6, 68.3]",9855,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,21,Barcelona,217,"['a487d61e-f49b-48dc-ad6d-673881fc4c5b', 'b35654ec-f81e-409a-9294-fd334302bd00']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:18.893,Carry,,2017/2018
,,,,,,,"[87.7, 75.9]",,,,,,,,,,,,1.083836,,,,,,,,,,,,,212d094c-0170-4523-8b57-a8223a2dc036,488,,"[78.1, 74.6]",9855,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,21,Barcelona,217,"['51360670-4a42-441c-b1a7-5ac54d226523', '63ac9465-ef63-454a-b658-9a803c3931de']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:22.025,Carry,,2017/2018
,,,,,,,"[100.8, 56.3]",,,,,,,,,,,,1.8927,,,,,,,,,,,,,ead68203-d318-427a-9c22-dfcca616b821,491,,"[85.3, 60.7]",9855,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,21,Barcelona,217,"['630df030-2cb7-4ea4-9781-d0f5394a5ef8', 'da4d5e71-9c66-4d5b-8e22-92475c24cba8']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.095,Carry,,2017/2018
,,,,,,,"[99.8, 43.7]",,,,,,,,,,,,1.037108,,,,,,,,,,,,,ed466191-e5e8-47b3-9ecb-950efba61332,494,,"[95.0, 44.4]",9855,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,21,Barcelona,217,"['0b1d1be4-7e10-4906-a466-eb699aca2a20', '3c443d8b-04a2-476e-a6e6-61f571058b58']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:26.805,Carry,,2017/2018
