50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.375605,,,,,,,,,,,673d5adc-5972-47dc-bed7-ea06178e3cb9,3335,,,"[42.3, 44.5]",303451,74,,,,0.9025069,,Left Foot,,,,"[49.8, 54.0]",,Ground Pass,,12.103719,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,140,Barcelona,217,['5a72de32-7beb-41da-850b-3f861ad1707c'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:43.117,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.264638,,,,,,,,,,,3d5615ac-989f-42c8-90a9-f398a5c4eda8,3339,,,"[61.9, 48.1]",303451,74,,,,0.402114,,Left Foot,,,,"[70.6, 51.8]",,Ground Pass,,9.4541,,,,,Carles Aleña Castillo,13599.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,140,Barcelona,217,['d1565529-91bb-4f07-a8ba-5f5190bf95f0'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.387,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.422128,,,,,,,,,,,7f828e0b-1864-4917-8d5a-dad59d2a5291,3341,,,"[70.6, 51.8]",303451,74,,,,0.96499807,,Left Foot,,,,"[84.8, 72.3]",,Ground Pass,,24.937723,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,140,Barcelona,217,['16e1ae04-c434-4bef-b7c0-a5ac7c3d3066'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:48.651,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.730543,,,,,,,,,,,cb4f167b-9faf-4853-b790-82ca1d11b444,3344,,,"[86.9, 63.4]",303451,74,,,,-0.22679885,,Right Foot,,,,"[106.4, 58.9]",,Ground Pass,,20.012497,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,Through Ball,True,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,140,Barcelona,217,['4b3a514e-653c-4554-8ccc-087dff96ad60'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:51.491,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.716025,,,,,,,,,,,14d0a253-1b7b-4e46-b176-c3f2255b2a1b,3348,,,"[111.1, 58.0]",303451,74,,,,-2.016902,72b81dbe-3a7c-486d-8485-4700a5ae02e9,Right Foot,True,,,"[105.6, 46.5]",,Ground Pass,,12.747549,,,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,140,Barcelona,217,['93b4d95c-b8cc-44b7-9e7e-1e1dd5ad9c21'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:53.889,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.04435,,,,,,,,,,,3669795c-6ea2-44ef-9cf1-fd4f3995d760,3352,,,"[13.8, 44.4]",303451,75,True,,,0.37610596,,Keeper Arm,,,,"[29.5, 50.6]",,Low Pass,,16.87987,,,,,Aleix Febas Pérez,23986.0,,,,,,2,From Keeper,Manuel Reina Rodríguez,24083.0,Goalkeeper,142,Mallorca,1043,['da14650f-eda8-466a-ac67-7e1ef98c4b31'],0,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:00.091,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.846777,,,,,,,,,,,33aaca64-2466-4065-a77a-d27237635f86,3354,,,"[28.5, 50.4]",303451,75,,,,1.7834413,,Right Foot,,,,"[26.6, 59.2]",,Ground Pass,,9.002777,,,,,Francisco Gámez López,24576.0,,,,,,2,Regular Play,Aleix Febas Pérez,23986.0,Left Midfield,143,Mallorca,1043,['38c89084-c1f1-4437-9983-a31d067f6f5f'],2,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:02.507,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.892654,,,,,,,,,,,29d6fdb1-68f0-4847-983c-23f9c2fbb7c9,3357,,,"[29.3, 63.2]",303451,75,,,,-0.7051113,,Right Foot,,,,"[34.0, 59.2]",,Ground Pass,,6.1717095,,,,,Aleix Febas Pérez,23986.0,,,,,,2,Regular Play,Francisco Gámez López,24576.0,Right Back,144,Mallorca,1043,['c1d33adf-bbdd-4688-b4b6-48890f6531bf'],4,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:04.959,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.31359,,,,,,,,,,,34a4df07-a698-4ffe-b9e1-e374ca3d180f,3362,,,"[46.6, 53.9]",303451,75,,,,1.3397057,,Right Foot,,,,"[47.0, 55.6]",,Ground Pass,,1.7464249,,,Incomplete,,Daniel José Rodríguez Vázquez,24088.0,,,,,,2,Regular Play,Aleix Febas Pérez,23986.0,Left Midfield,145,Mallorca,1043,"['04619342-4ea2-461f-97a1-b1606698724b', 'c12a821b-f7df-4a0d-853d-c8361d5c9723', 'fa96c20c-0c8b-4480-a833-6c4ae5f62cfc']",9,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:09.565,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.08359,,,,,,,,,,,dc08db66-da2f-44cf-8a18-ce0d000c5c63,3365,,,"[30.7, 51.4]",303451,75,,,,0.7593171,,Right Foot,,,,"[42.5, 62.6]",,Ground Pass,,16.26899,,,,,Daniel José Rodríguez Vázquez,24088.0,,,,,Recovery,2,Regular Play,Martin Valjent,24084.0,Right Center Back,146,Mallorca,1043,['0afff988-3f20-4faa-be92-47135dbf1bd5'],10,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:10.973,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.521219,,,,,,,,,,,dff4a21b-0693-49ad-8a98-267badd9d07c,3368,,,"[48.3, 63.7]",303451,75,,,,-0.7502221,,Right Foot,,,,"[83.6, 30.8]",,High Pass,,48.25453,,,Incomplete,,Juan Camilo Hernández Suárez,11671.0,,,Through Ball,True,,2,Regular Play,Daniel José Rodríguez Vázquez,24088.0,Right Center Midfield,146,Mallorca,1043,"['128565f0-c41f-4e0a-bd11-d0d68dbf2738', '878afdc7-0c03-49b7-b9d3-6b335f950571']",13,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:13.670,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.059667,,,,,,,,,,,128565f0-c41f-4e0a-bd11-d0d68dbf2738,3370,,,"[36.5, 49.3]",303451,75,,,,-1.4273441,,Head,,,,"[37.8, 40.3]",,Low Pass,,9.093404,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,147,Barcelona,217,"['56f0fda8-b299-4bc4-8231-7986415508d0', 'dff4a21b-0693-49ad-8a98-267badd9d07c']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.191,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.161123,,,,,,,,,,,6829ca85-ab11-49cb-9448-907fdbccb61b,3374,,,"[35.4, 38.0]",303451,75,,,,-1.7742894,,Right Foot,,,,"[32.8, 25.4]",,Ground Pass,,12.865458,,,,,Clément Lenglet,6826.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,147,Barcelona,217,['5e820f5a-36e3-4aa2-a687-eae42775c107'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.326,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.037067,,,,,,,,,,,9c91f678-8c8a-49d5-aa38-c38e717510cc,3378,,,"[31.7, 24.7]",303451,75,,,,0.5776295,,Left Foot,,,,"[42.9, 32.0]",,Ground Pass,,13.368994,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,147,Barcelona,217,"['70beb7b7-41f9-490e-b58d-d5ddc411ed9b', 'ec75857a-e8f9-413f-b7a3-01c1dcf2823d']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:20.019,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.98237,,,,,,,,,,,1540e214-5f71-4ec9-a6b8-a24be07a74b4,3381,,,"[44.1, 34.8]",303451,75,,,,0.7730531,,Right Foot,,,,"[52.3, 42.8]",,Ground Pass,,11.456003,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['be496f10-41e6-4e7a-91d5-8a4d48b9cddc'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.021,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.458232,,,,,,,,,,,d2de68f5-8f1d-4c1e-bea7-9109c7ba09d7,3384,,,"[52.3, 42.8]",303451,75,,,,-2.0487971,,Right Foot,,,,"[48.0, 34.5]",,Ground Pass,,9.347727,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,147,Barcelona,217,['3eb0396f-6cbe-4e2f-8945-b96b7b8c0a7d'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.122,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.414888,,,,,,,,,,,26c99c28-589d-4f53-9460-4f0be6bc7ddc,3386,,,"[48.0, 34.5]",303451,75,,,,0.98557925,,Right Foot,,,,"[53.5, 42.8]",,Ground Pass,,9.956907,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['ed1b16a7-bc4f-447e-a91f-d26eef0003fa'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.580,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.67972,,,,,,,,,,,13888dc3-f735-443e-9540-4a3101e639e3,3389,,,"[58.0, 44.1]",303451,75,,,,-0.48118967,,Right Foot,,,,"[69.3, 38.2]",,Ground Pass,,12.747549,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,147,Barcelona,217,['21b92459-6793-4fac-9af8-b0a1eb721729'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:28.060,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.261637,,,,,,,,,,,8cb91303-9ae2-44d5-9cc9-dfa867cf1a1a,3393,,,"[69.7, 45.0]",303451,75,,,,-0.7378151,,Left Foot,,,,"[84.0, 32.0]",,Ground Pass,,19.32589,,,,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,147,Barcelona,217,['e77368fa-b3f9-4757-9421-857899977a3f'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:34.842,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.296173,,,,,,,,,,,30ed9b5c-b9c3-47ac-91ba-316c4826359e,3395,,,"[84.0, 32.0]",303451,75,,,,-2.7275937,,Left Foot,,,,"[70.8, 26.2]",,Ground Pass,,14.418044,,,,,Carles Aleña Castillo,13599.0,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,147,Barcelona,217,['1fa779e8-3e1c-443c-bfc6-6f49341aa9e8'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.103,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.858582,,,,,,,,,,,c711ba9d-f7e7-4fb8-9c6f-f679059e80e4,3398,,,"[70.4, 28.0]",303451,75,,,,1.1412562,,Left Foot,,,,"[77.5, 43.5]",,Ground Pass,,17.048754,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,147,Barcelona,217,['a4805d4c-95c4-4d47-9948-b361e7ab67d5'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.484,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.792748,,,,,,,,,,,3ba7a110-85b5-4ba7-9873-6940292a6940,3401,,,"[77.1, 41.0]",303451,75,,,,2.983824,,Right Foot,,,,"[68.3, 42.4]",,Low Pass,,8.910667,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,147,Barcelona,217,"['84bbf0a3-6394-4e15-9d51-203243ad11fe', '8beea74f-754d-4c53-96b0-6923ebefc1c2']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:40.342,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,2.063043,,,,,,,,,,,cea0218a-2b52-4d4c-bb3e-d93e30154977,3404,,,"[68.3, 50.3]",303451,75,,,,0.88417476,,Right Foot,,,,"[83.3, 68.6]",,Ground Pass,,23.661995,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['32841c32-c4cd-40e0-91dd-20693b568525'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.402,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.690307,,,,,,,,,,,3cf49f10-1d3e-44d8-962c-195a9ea8eae8,3408,,,"[87.0, 59.3]",303451,75,,,,-0.8960554,,Right Foot,,,,"[89.0, 56.8]",,Ground Pass,,3.2015622,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,147,Barcelona,217,['01e870a2-4558-4e86-9dda-46884995c2da'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.876,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.967724,,,,,,,,,,,6319e25a-a7b5-4243-9af0-10c5da27af36,3410,,,"[89.0, 56.8]",303451,75,,,,0.7059199,,Right Foot,,,,"[101.2, 67.2]",,Ground Pass,,16.03122,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,147,Barcelona,217,['c2c849ed-df4d-4d35-8e42-c463fe5b839e'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.566,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.739589,,,,,,,,,,,6a5a81bb-fe5f-4b20-b788-e6604243f1ba,3414,,,"[103.1, 69.4]",303451,75,,,,2.7204726,,Left Foot,,,,"[93.5, 73.7]",,Ground Pass,,10.519031,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,147,Barcelona,217,"['4e38ade7-a8ba-4371-992c-2584a65ae83e', '965af455-98b4-452d-9053-b70c9eb4248a']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.517,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.918168,,,,,,,,,,,b092259e-77ab-41b8-b5b2-020d09c92fed,3416,,,"[93.9, 73.7]",303451,75,,,,-1.3799652,,Right Foot,,,,"[97.3, 56.1]",,Ground Pass,,17.925402,,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,147,Barcelona,217,"['0ec9df0a-250f-460b-9acd-6fd6c01171fc', '652963bd-5696-4b7d-9570-e5bd3ace9a6f']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.257,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.377911,,,,,,,,,,,79e81595-f21a-4482-9dbd-e7da1b13c6db,3419,,,"[88.7, 46.4]",303451,75,,,,2.5175695,,Left Foot,,,,"[78.7, 53.6]",,Ground Pass,,12.322337,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Carles Aleña Castillo,13599.0,Right Center Midfield,147,Barcelona,217,['c8a8f1de-3092-43d9-b9b0-6f162e9963cc'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:52.811,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.568312,,,,,,,,,,,7d3a8dc1-0ad4-49c4-a94b-2ff4d40656d9,3422,,,"[83.6, 54.9]",303451,75,,,,0.40135407,,Left Foot,,,,"[104.1, 63.6]",,Ground Pass,,22.26971,,,,,Sergi Roberto Carnicer,6379.0,,,Through Ball,True,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['e5ddafbf-ca48-4e8e-8cd2-c014bf041572'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:57.009,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.473387,,,,,,,,,,,f08e1d8e-94ff-4f84-9d6d-28c231aabf90,3425,,,"[107.8, 59.4]",303451,76,,,,-1.345338,,Right Foot,True,,,"[110.3, 48.5]",,Ground Pass,,11.1830225,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,147,Barcelona,217,"['e3baff3d-bed7-4048-98be-a60b64c6de50', 'fdbac9d2-aaf9-44a0-b334-6e3865809b41']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.390,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.790601,,,,,,,,,,,986a6958-8ae4-4793-a27a-e3396dab682a,3429,,,"[2.6, 36.0]",303451,76,True,,,0.860258,,Keeper Arm,,,,"[28.5, 66.1]",,High Pass,,39.709194,,,,,Daniel José Rodríguez Vázquez,24088.0,,,,,,2,Regular Play,Manuel Reina Rodríguez,24083.0,Goalkeeper,148,Mallorca,1043,['ae151290-24b3-415f-b63f-88609f075e63'],12,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:12.621,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.22631,,,,,,,,,,,038e466b-d938-412b-83a4-1dc5df43c8ee,3432,,,"[35.6, 67.9]",303451,76,,,,0.03378995,,Right Foot,,,,"[71.1, 69.1]",,High Pass,,35.520275,,,,,Ante Budimir,8654.0,,,,,,2,Regular Play,Daniel José Rodríguez Vázquez,24088.0,Right Center Midfield,148,Mallorca,1043,"['aa50cbba-dc7d-486f-a9e7-1fabad0c2e9a', 'e6c6be9c-dba1-4e48-aaff-c6541696ee75']",16,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:16.451,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.926621,,,,,,,,,,,9a01eecf-26a8-477b-b038-0ae511ae5671,3436,,,"[84.8, 55.8]",303451,76,,,,1.4473398,,Left Foot,,,,"[86.5, 69.5]",,Ground Pass,,13.805072,,,,,Takefusa Kubo,31090.0,,,,,,2,Regular Play,Ante Budimir,8654.0,Right Center Forward,148,Mallorca,1043,"['1418984c-36e0-4127-9a55-4f0d4fccc548', 'a4735b83-36e7-498c-91b2-da7b2d1ead10']",25,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:25.584,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.213447,,,,,,,,,,,c2a5708d-8011-448e-aa59-6b03ee34d617,3439,,,"[92.6, 70.0]",303451,76,,,,-1.6435841,,Left Foot,,,,"[91.9, 60.4]",,Ground Pass,,9.625487,,,,,Daniel José Rodríguez Vázquez,24088.0,,,,,,2,Regular Play,Takefusa Kubo,31090.0,Right Midfield,148,Mallorca,1043,['00b88e60-29c9-4523-8bd6-a4e27ad553ea'],29,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:29.535,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.751657,,,,,,,,,,,b1eb3d52-96a5-4f69-97f0-41684f19754d,3443,,,"[102.7, 55.2]",303451,76,,,,-1.3487145,4f8d303e-4b4f-4e75-9eb9-4d15aace19fc,Left Foot,,,,"[103.4, 52.1]",,Ground Pass,,3.1780498,,,,,Takefusa Kubo,31090.0,True,,,,,2,Regular Play,Daniel José Rodríguez Vázquez,24088.0,Right Center Midfield,148,Mallorca,1043,['7bd4b65a-e159-43ef-9ad9-4d9a77304e46'],33,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:31:33.303,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.504498,,,,,,,,,,,d5d44e9c-c5f0-4e4d-8800-fe5fd866f12d,3454,,,"[10.6, 41.0]",303451,76,True,,,0.1617411,,Keeper Arm,,,,"[72.5, 51.1]",,High Pass,,62.71858,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,150,Barcelona,217,['4fef574e-1245-4185-8453-085696994524'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.460,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.100612,,,,,,,,,,,be7ef4e1-8387-4f8b-a8d5-17ea779a6d34,3457,,,"[84.1, 45.6]",303451,77,,,,1.1775169,,Left Foot,,,,"[95.8, 73.8]",,Ground Pass,,30.530804,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,151,Barcelona,217,['9993ed88-5854-4079-ae33-7aeb3df4c3c8'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.264,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.358493,,,,,,,,,,,598643cb-bdaf-4f33-b4d7-3953c22d23bd,3461,,,"[97.8, 73.7]",303451,77,,,,-2.791737,,Right Foot,,,,"[83.0, 68.3]",,Ground Pass,,15.754364,,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,152,Barcelona,217,"['48532916-7774-476d-ba9a-61b7194d17b4', '7cc8db26-c791-4557-995a-bfd4a6c80f97']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.279,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.07681,,,,,,,,,,,36fcf3ca-0cf0-47ae-bc51-a3472d8ebfd0,3463,,,"[83.0, 68.3]",303451,77,,,,-1.3796118,,Right Foot,,,,"[84.8, 59.0]",,Ground Pass,,9.472592,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,153,Barcelona,217,['170e132f-c404-4614-941f-79344502c191'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.638,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.700674,,,,,,,,,,,33a688d8-ce1d-43b7-bdbc-21f10912cbdb,3467,,,"[87.5, 55.1]",303451,77,,,,-0.9936041,,Left Foot,,,,"[93.1, 46.5]",,Ground Pass,,10.262553,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,"['d6531dc2-1e45-4865-abee-9fcdd7fb920b', 'f25c406a-72f4-4410-bb2f-5b72d0d5ffd7']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.351,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.621368,,,,,,,,,,,a939b498-2c9f-4218-943d-c5c51245bf76,3469,,,"[93.1, 46.5]",303451,77,,,,0.5599398,,Right Foot,,,,"[99.8, 50.7]",,Ground Pass,,7.9075913,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,155,Barcelona,217,['4ad7b45c-8e56-453e-bdc0-30287f5074d4'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.052,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.471661,,,,,,,,,,,24e9a1d0-1acf-4f72-8b54-32291cbffcd9,3471,,,"[99.8, 50.7]",303451,77,,,,2.145101,,Right Foot,,,,"[98.7, 52.4]",,Ground Pass,,2.0248456,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,156,Barcelona,217,['ef532168-7471-414b-b2ab-df91cc4832b9'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.673,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.927307,,,,,,,,,,,857b1a5d-ab98-44df-a214-490eece60a9f,3474,,,"[103.2, 55.7]",303451,77,,,,-1.380808,,Right Foot,,,,"[105.2, 45.3]",,Ground Pass,,10.590562,,,,,Antoine Griezmann,5487.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,157,Barcelona,217,['dbdf02d4-a8cb-4e23-9a43-fa634e935cc4'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:19.165,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.641549,,,,,,,,,,,17f737a7-f3d2-4287-8805-9e2af4edfbe1,3476,,,"[105.2, 45.3]",303451,77,,,,0.6857295,,Right Foot,,,,"[107.4, 47.1]",,Ground Pass,,2.842534,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,158,Barcelona,217,"['53cab5e2-85c9-4f29-869b-accc44c17c49', '809e27ea-dee4-4a57-945e-a29c35e5bdf0']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:20.093,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.429872,,,,,,,,,,,942784d2-a9df-49d8-94dd-195550b133a8,3482,,,"[108.6, 52.6]",303451,77,,,,0.655106,,Left Foot,,,,"[116.8, 58.9]",,Ground Pass,,10.340696,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,158,Barcelona,217,['116d62f5-5b64-441b-a5f0-b1177f390ee7'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:23.931,Pass,,2019/2020
