50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c801edc5-5062-40d4-8aec-500d958ff0fd,2705,,,"[80.3, 76.6]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,155,Barcelona,217,['ec9a9db3-eef8-465d-88df-e2f1f6002ca7'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.256,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9e5428f-5c4c-485a-90a1-27562b1afe5b,2708,,,"[84.9, 76.0]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,155,Barcelona,217,['a97827c0-9cf7-4249-8afb-5cc0440945d7'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.320,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bac8fa1-bb08-47de-9685-2c624e594bc4,2713,,,"[94.9, 70.5]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,155,Barcelona,217,"['2041507d-87a6-42e8-8a5a-cc9383eedf15', '293bc08b-8064-430b-b358-14bb4de0ebf9']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.976,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e209c7d-0659-4da6-95eb-2318233e8283,2723,,,"[77.1, 35.9]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Barral Torres,26248.0,Center Forward,155,Barcelona,217,['db6e5e6d-bbfd-4357-8801-9dcbcf59e9b3'],28,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:28.206,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73968c8a-573a-4500-8249-2dee6c07c167,2728,,,"[19.8, 16.8]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,155,Barcelona,217,['4a73729f-eb68-4d9d-9dc7-fd5ab9009ae2'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:39.557,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb7ebfd8-a6cc-4092-a7b7-52c427fbf60e,2730,,,"[7.8, 23.1]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,155,Barcelona,217,['77448d56-fc33-4bdb-9062-f09623badd78'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:42.153,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634426d2-29e5-45da-8053-19c7edab4be5,2733,,,"[23.7, 49.4]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,155,Barcelona,217,['3e06e15b-7740-4bbb-a2e0-96b858c7cbce'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.683,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e0422fe-cd25-41d0-bdbc-430c5696c2f6,2736,,,"[48.4, 68.0]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,155,Barcelona,217,['64cd0783-18cc-47ae-94fe-b4e5d639d4b5'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.439,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7245d593-3f0c-4fda-8e01-64615651398c,2739,,,"[56.8, 29.6]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,155,Barcelona,217,['41aa4c70-6d10-4ffe-8538-cacf9e514bb7'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.570,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc71715b-ef93-40e8-8e9f-1b77fe0a3aca,2742,,,"[72.5, 25.1]",266770,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Ramírez Castillo,3508.0,Left Wing,155,Barcelona,217,['4336b6d2-ce02-4d07-a931-00be98dabbf7'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:57.582,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a1577fe-8970-4468-8cb4-b90f0e0dea6e,2745,,,"[86.0, 6.0]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,['88e35461-d26b-4e02-b72a-1481aa06d26e'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.227,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166b7ddf-7bf7-4598-abaf-9df84215bdc9,2748,,,"[93.9, 18.2]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,155,Barcelona,217,['3fe4855c-2c0f-4b1f-be88-4de08e1cccf5'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.651,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46ee68bc-ccd3-468a-97da-c162aa1e632a,2751,,,"[88.0, 12.7]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,['8ba4db81-894e-4791-ae69-3bc6918f7816'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.530,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c66d60f8-c3de-4742-92a7-4b794f6e5312,2754,,,"[83.1, 23.5]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,155,Barcelona,217,['a32a8ba4-b9eb-4c6a-9836-7f426d7696ed'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:06.814,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ba367b-33bc-4781-a035-59b6ff896678,2756,,,"[73.3, 32.1]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,155,Barcelona,217,['a775080a-76df-4664-a8df-8cb0a990c8ac'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:08.122,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4902209f-e45c-4d79-a11a-0381408d1fe9,2759,,,"[83.5, 11.3]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,['667d7521-42e1-4e15-a738-8c384393404c'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:10.295,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450272d1-237e-4d44-86d5-73c8ed03d96a,2762,,,"[95.6, 6.6]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Ramírez Castillo,3508.0,Left Wing,155,Barcelona,217,['2d8a94c8-ac58-4c4c-8f98-b803129a7b4d'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.164,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deb6e495-6e21-4799-9173-5321527cd932,2766,,,"[88.8, 17.6]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,"['80bbbf17-d654-4003-a366-4cfb220034f4', 'f9128f68-9e1e-4327-bc5e-685e05485ddc']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.314,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe7738d-8088-4588-8102-72dd93b22641,2769,,,"[92.7, 26.2]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,155,Barcelona,217,['12fcf25e-c2af-4f35-aec2-280058947f32'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.681,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55675f38-b20d-4978-81df-d6a0a79dfa82,2772,,,"[96.8, 20.5]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,['0d8df87a-546d-447b-b8fd-cf42425ec2be'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:18.631,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab629a1-5efe-43f8-868a-94190ef074e8,2775,,,"[106.8, 16.6]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Ramírez Castillo,3508.0,Left Wing,155,Barcelona,217,['febcc720-0e1f-4e59-80db-da4451acaac7'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.670,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695a7d4-faf0-4730-ab07-4b20f0519bf8,2778,,,"[93.9, 31.3]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,155,Barcelona,217,['c9ad8a92-f7c8-4c9c-b0fa-b50e0749462d'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.738,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cb2718e-eed1-489d-98c2-44c600bc5be3,2781,,,"[107.0, 62.3]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,155,Barcelona,217,['fd3008d8-5217-457e-9100-7fc1b5eae1b7'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.571,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904885e3-7c3a-4ebd-87dd-47d5ef05be68,2784,,,"[112.1, 33.3]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,155,Barcelona,217,['4bf490ad-0301-48cd-b0fc-689b57d9f271'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.672,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fc708cf-29db-4748-b159-ee083311e1fd,2793,,,"[15.4, 64.2]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro López Muñoz,6787.0,Right Back,155,Barcelona,217,"['b679f6ba-3302-4b10-b83d-db375fdc7be3', 'ea7ff651-d3db-4d69-ae34-39a0a352b828']",37,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:37.696,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88bcf35a-3068-40af-adb9-99bc084285f8,2799,,,"[76.7, 31.7]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,155,Barcelona,217,['1241b072-cac2-4897-8658-cb91263d1ce2'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.866,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81a8ad5d-8ab4-4d36-9807-240eaa459038,2803,,,"[53.1, 57.4]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Barral Torres,26248.0,Center Forward,156,Levante UD,221,['b98bc2ff-2572-41b4-93fe-fd9f59ad7b39'],45,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:45.667,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ce218c5-c1d3-447f-a170-2cdf3523d4bf,2806,,,"[65.5, 68.2]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,156,Levante UD,221,['73c76bdd-a38d-462b-90fe-d647413d4f68'],48,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:48.259,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678c899-c005-4e25-8f9f-66b081c1a1cc,2809,,,"[99.7, 56.3]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ivanschitz,20494.0,Right Midfield,156,Levante UD,221,['f3266a85-3bff-4fa6-b85e-7bcad044b6cb'],51,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:51.716,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2d19edc-827a-4dcd-96a1-4eaa498cb453,2814,,,"[31.1, 12.8]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,157,Barcelona,217,['001967d7-df04-4a88-889d-f524fa6ef692'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.379,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca8ad979-f25c-458f-b897-a167ebd676b6,2817,,,"[43.8, 4.1]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Ramírez Castillo,3508.0,Left Wing,157,Barcelona,217,['01b764a4-d265-42df-80ef-df96e9ddcf1a'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.675,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b113a6d-44db-4ec2-8066-4b945736668d,2820,,,"[40.8, 13.9]",266770,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,157,Barcelona,217,['360cce8f-e04c-4fac-9a93-56bbd4da85a3'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:58.987,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868d82a1-4178-4690-8972-a001da25eaaa,2823,,,"[63.7, 40.4]",266770,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,157,Barcelona,217,['a96b711d-deaf-4eaf-bc6d-5ef11202ca78'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:04.235,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce33ae0-dade-441c-9109-278d0ca75ff9,2826,,,"[94.9, 55.0]",266770,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,157,Barcelona,217,['b836164d-fb43-4ed1-ac90-a0eb66f543fc'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:08.716,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92d1298d-d590-4120-a1b4-10a141f6ab05,2830,,,"[108.2, 47.2]",266770,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,157,Barcelona,217,['a0f6a140-0f9b-4326-85e3-ff60d4ad6ce2'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.054,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6cf57d4-4b0b-435a-b6ad-0d41c2291734,2838,,,"[46.7, 42.7]",266770,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ivanschitz,20494.0,Right Midfield,158,Levante UD,221,"['7fb5b01a-b636-4495-ba95-0b72ac3a1875', 'b4e21b33-2e21-45ce-b300-731c9e76010a']",15,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:15.746,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67682e81-162e-42ae-bf48-ecb990ac4854,2841,,,"[42.0, 51.4]",266770,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Casadesús Castaño,23791.0,Left Midfield,158,Levante UD,221,['3802363f-9650-4850-ad88-f0600f7d9d63'],17,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:17.330,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9565daf2-2b4a-4dcc-af63-82f7eadee3c7,2844,,,"[51.3, 10.7]",266770,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,158,Levante UD,221,['f1174146-6614-4cad-9e4f-6b32ce9e9c51'],22,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:22.383,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2bc91a4-f5d3-4778-8d13-283d75b2170d,2854,,,"[55.6, 14.8]",266770,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Lamine Sissoko Gillan,23382.0,Right Center Midfield,159,Levante UD,221,"['a131bde6-2e69-477b-a2fe-84482af4dab2', 'aaefd1f9-a0cf-44d3-b51a-52aa4bf80949']",19,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:19.963,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6d0db04-18e7-4de6-8ea1-6d30ec2699b0,2857,,,"[51.1, 7.3]",266770,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,159,Levante UD,221,['46f71e49-3e3d-4f76-8ca6-d8af00fadb6f'],21,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:21.042,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c987e3c-f0b8-4358-a951-79e27492af2e,2866,,,"[50.7, 52.0]",266770,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Rodas Ramírez,24860.0,Right Center Back,160,Levante UD,221,['9ebacb31-6bc3-4bbc-b841-59a5cc5307e8'],43,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:43.347,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d60733e-009c-432d-930a-06c62de12739,2869,,,"[61.7, 71.3]",266770,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro López Muñoz,6787.0,Right Back,160,Levante UD,221,['add1713a-58dd-4934-b89c-66d5b841698e'],46,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:46.015,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3fe4944-678d-44d0-9c9d-0ad86391c481,2872,,,"[74.7, 78.1]",266770,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Casadesús Castaño,23791.0,Center Forward,160,Levante UD,221,['2d2e29b2-560c-446a-9724-060ab65256fd'],48,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:48.045,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdb75935-7b6a-482f-a7f1-4b3c5e20a75c,2875,,,"[69.6, 77.9]",266770,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro López Muñoz,6787.0,Right Back,160,Levante UD,221,['60fe3cc2-db24-4b48-8e6f-b2270aabdb26'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:52.856,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07e5118b-b676-427d-9ecf-0d0491b117de,2879,,,"[49.6, 56.1]",266770,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Rodas Ramírez,24860.0,Right Center Back,160,Levante UD,221,['3b6404c2-e273-4e79-a5cb-a004636e8859'],56,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:56.262,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bf2795e-c803-4e7d-9ac0-49f4c305d11e,2882,,,"[91.4, 76.0]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén García Santos,23943.0,Right Midfield,160,Levante UD,221,['8adac43b-6e08-4a16-94c2-bb5c36a2d73d'],2,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:02.111,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1653fb9-04aa-457f-8cc8-78013c2fa10b,2885,,,"[112.0, 47.2]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Casadesús Castaño,23791.0,Center Forward,160,Levante UD,221,['e12052d2-d33e-4287-8db0-bcac068dce93'],8,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:08.593,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08746287-d90f-4e73-9730-4c0b38fb41b8,2895,,,"[92.2, 74.5]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén García Santos,23943.0,Right Midfield,160,Levante UD,221,['964e6c28-bedb-4cc0-8239-10673f848feb'],15,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:15.484,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e94ab56-46a9-49fd-b14b-1d775a02d189,2904,,,"[36.3, 52.7]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Rodas Ramírez,24860.0,Right Center Back,160,Levante UD,221,['42a4f5ac-7eec-4d2f-88d2-436e430f8610'],26,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:26.561,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eada681-069e-49dd-90dc-17e65a3f9eb7,2907,,,"[70.2, 62.6]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén García Santos,23943.0,Right Midfield,160,Levante UD,221,['d2614da0-2e5b-4812-bdce-e457a980b7af'],37,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:37.650,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884addf-4a9b-4113-a681-1af1d2765b71,2909,,,"[35.3, 43.4]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,161,Barcelona,217,['f00bbcef-19d8-4b6f-920b-9d4ac263fd96'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.335,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2be48fdd-c30c-43fe-9119-643d49e36979,2911,,,"[48.7, 31.1]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,161,Barcelona,217,['9b54f7fe-13b5-40bf-aa05-592f14a90cab'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.753,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d228ae-f3a6-4e60-bba9-8c954fddbf29,2914,,,"[66.0, 24.5]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,161,Barcelona,217,['832887db-f26c-4a1b-b647-4bbdbdcf4a96'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.098,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb8f533a-6769-449b-b2a0-ba9fb369a591,2916,,,"[50.2, 24.7]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,161,Barcelona,217,['5c3a87cf-34d4-41f3-8826-350cbc1db424'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.174,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284ba73-beb2-421f-8b91-41bad6c68873,2919,,,"[48.5, 52.1]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,161,Barcelona,217,['a4449520-19db-4588-adb0-de361da2d5f5'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.757,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d88d6534-a249-40c4-8893-da9ea9de6b3d,2923,,,"[97.6, 10.9]",266770,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,162,Levante UD,221,['98374f9f-64e3-4f31-b7e6-f9c9173bf957'],57,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:57.710,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb5ab2ef-e7eb-4ecd-b01d-8be888dd9673,2926,,,"[104.8, 18.3]",266770,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Ivanschitz,20494.0,Left Midfield,162,Levante UD,221,['f41a0065-22b2-4b0c-b2d4-1d03a430b769'],0,,,,,,,,,,,,,,,,,,Levante UD,221,00:28:00.204,Ball Receipt*,,2014/2015
