bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[43.6, 43.9]",,,,,,,,,,,,5.042561,,,,,,,,,,,24233310-47b7-49d8-8bb4-5bae39995ffc,1134,,"[46.1, 62.8]",69260,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,"['08c7939a-a4b2-403a-8ef1-c478c971c735', '275f26ed-0d8e-4b90-a202-4021bc5418db']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.020,Carry,,2010/2011
,,,,"[47.3, 32.5]",,,,,,,,,,,,0.044592,,,,,,,,,,,2d917d6d-89bc-4956-b425-a0844193c028,1137,,"[47.8, 32.5]",69260,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,72,Barcelona,217,"['3dad9f6c-bb95-456a-ad6c-0d798aaf38df', '9ae2df3e-59af-48dd-9199-739ab098640e']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.230,Carry,,2010/2011
,,,,"[35.4, 44.5]",,,,,,,,,,,,1.647829,,,,,,,,,,,a3653f07-c037-4355-978d-928bdc541603,1140,,"[38.3, 44.1]",69260,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,72,Barcelona,217,"['5be7a167-49a1-48c3-ae78-fb04e9030620', '9b560963-3df8-443e-ac9b-be8e8fa24ffc']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.519,Carry,,2010/2011
,,,,"[13.7, 46.6]",,,,,,,,,,,,1.431903,,,,,,,,,,,bfaeb217-63f1-4e2f-b031-7f3103bfb9dd,1144,,"[12.7, 45.3]",69260,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,72,Barcelona,217,"['2e4fa4fb-948d-4d4b-abfc-42f2e1f11383', '8611f703-0049-432f-919d-7c195b47e56e', 'b16e805b-1750-4b03-8ce4-facaac6631db']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.165,Carry,True,2010/2011
,,,,"[30.2, 36.5]",,,,,,,,,,,,2.533659,,,,,,,,,,,54e0c73e-b141-4f8f-8752-bec1df34737d,1152,,"[30.2, 36.5]",69260,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,73,Valencia,207,"['171d4371-8047-4c53-b08a-55d86bf05edb', 'be6ec77b-45e4-43b3-b130-bea99b41b1fc']",12,,,,,,,,,,,,,,,,,,Valencia,207,00:25:12.681,Carry,,2010/2011
,,,,"[56.4, 52.5]",,,,,,,,,,,,0.869787,,,,,,,,,,,ab47c011-53df-40a9-9a71-c5b61213e6bc,1155,,"[55.2, 48.7]",69260,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,73,Valencia,207,"['497643f0-e889-41e2-95e1-4cd770d1d251', '8f7b0a21-839a-431e-8950-6ee8feac16e6']",16,,,,,,,,,,,,,,,,,,Valencia,207,00:25:16.656,Carry,,2010/2011
,,,,"[88.6, 65.9]",,,,,,,,,,,,3.864183,,,,,,,,,,,504af6eb-e6d8-4f2e-bc53-b1176145a721,1158,,"[74.7, 77.5]",69260,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Saltor Grau,3095.0,Right Back,73,Valencia,207,"['ce0f7bc4-ae41-48fb-bf40-910f8a26479e', 'f1541a4e-8785-4288-b869-226b2fce736f']",18,,,,,,,,,,,,,,,,,,Valencia,207,00:25:18.941,Carry,,2010/2011
,,,,"[69.4, 78.8]",,,,,,,,,,,,0.159952,,,,,,,,,,,49e86ee1-50fc-4ff5-86a7-0adbb9545831,1168,,"[69.4, 78.8]",69260,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing,74,Barcelona,217,"['b8ab64be-fff9-4530-865e-347b11885952', 'c2740350-8480-4354-b8fa-7c52f42d4758']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.859,Carry,,2010/2011
,,,,"[79.9, 67.4]",,,,,,,,,,,,0.187697,,,,,,,,,,,55e97138-f9ef-4be7-a15f-67e9c05c9735,1177,,"[79.9, 67.4]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,75,Barcelona,217,"['bb46a3a3-00ba-4d68-ab22-d3bdba571aa5', 'd9c55927-9b56-4fa1-acd6-0bc4cfdff6e0']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.279,Carry,,2010/2011
,,,,"[93.8, 76.9]",,,,,,,,,,,,2.233131,,,,,,,,,,,a5eb53c6-fa9b-4c36-88da-5e05a11a77be,1180,,"[89.4, 76.4]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,75,Barcelona,217,"['7c6b5f09-4700-47fd-bf0b-d3d2038d9aac', 'c4170035-4f53-42eb-bb33-ec8a07629b25']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.539,Carry,,2010/2011
,,,,"[83.3, 57.1]",,,,,,,,,,,,2.946172,,,,,,,,,,,0f9e0688-9b30-4360-a8c1-cd09f1edaba0,1183,,"[90.4, 68.2]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,75,Barcelona,217,"['03790de9-42d4-4721-ad6a-3afdf5979188', '93465609-ad9b-4e64-8e2a-43a5e88997e5']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:15.954,Carry,,2010/2011
,,,,"[77.4, 42.8]",,,,,,,,,,,,1.187368,,,,,,,,,,,3b1500a7-bdff-4a95-8cd8-54b85e068ffb,1186,,"[77.4, 42.8]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,"['0a7381f9-e0a3-4d67-bd91-f872c2287b67', '41f5cfba-989a-4e09-b6b2-e5d54430fd24']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.971,Carry,,2010/2011
,,,,"[78.0, 23.7]",,,,,,,,,,,,1.143906,,,,,,,,,,,a696dc63-ddbc-476d-9041-ca1b6523c1cc,1190,,"[78.2, 28.5]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,75,Barcelona,217,"['1a1995c4-daaa-436a-a242-88f4d9bd15ad', '5cc4743b-d20c-4ced-a8b2-b79f1c67cf90', 'be596c36-007c-4c2b-aeda-df420cf790c8']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:21.880,Carry,True,2010/2011
,,,,"[86.0, 6.0]",,,,,,,,,,,,1.342946,,,,,,,,,,,e8b7fd04-9eb1-460e-b9fe-1c194c7d9f06,1194,,"[84.1, 4.8]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,75,Barcelona,217,"['3fb98226-5f63-4767-84ef-46e80af2adf8', '657af6b3-d283-4647-b1c8-ee602f0322e9', 'df6fbe30-4f09-4cb4-b13c-c3b08844d8a9']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.432,Carry,True,2010/2011
,,,,"[43.0, 62.4]",,,,,,,,,,,,4.818947,,,,,,,,,,,89e1b13c-8642-44e1-b0ee-333ab4991d50,1198,,"[33.1, 62.8]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,76,Valencia,207,"['6b3f55c0-6034-4c17-961c-8a7bfa065797', '7dab3d4c-7860-411b-80f5-f7b20a08f399']",26,,,,,,,,,,,,,,,,,,Valencia,207,00:26:26.204,Carry,,2010/2011
,,,,"[40.9, 71.4]",,,,,,,,,,,,0.627531,,,,,,,,,,,d8c1105b-29c5-4037-89cc-5ce24f6133cc,1201,,"[40.9, 71.4]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,76,Valencia,207,"['b9d098ba-65bb-45fa-8d17-38bb9dea4a1e', 'fb64509f-3048-4ef5-9847-836608a1b583']",31,,,,,,,,,,,,,,,,,,Valencia,207,00:26:31.997,Carry,,2010/2011
,,,,"[50.3, 68.0]",,,,,,,,,,,,0.200005,,,,,,,,,,,39017478-243b-4e87-bc2b-235a3c357ae2,1204,,"[50.3, 68.0]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,76,Valencia,207,"['c15e15c9-1827-456f-8d19-2475d9cdcb4f', 'f79bfe65-943a-451c-ab4a-e8f0b4b2db70']",33,,,,,,,,,,,,,,,,,,Valencia,207,00:26:33.291,Carry,,2010/2011
,,,,"[37.9, 67.4]",,,,,,,,,,,,0.439034,,,,,,,,,,,aac0a35e-fb2e-46fb-a041-561c6eb9bb52,1207,,"[39.6, 64.7]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,76,Valencia,207,"['2c6ee955-fbbc-4487-82f9-3feea8354589', '66a8afd6-78f4-4b19-92e6-73deb42a5f10', '7889ec6f-e72b-467e-b50d-28331586c760']",34,,,,,,,,,,,,,,,,,,Valencia,207,00:26:34.316,Carry,True,2010/2011
,,,,"[31.6, 63.2]",,,,,,,,,,,,1.629524,,,,,,,,,,,5fd4598a-31ee-4001-a165-763ced45bc22,1211,,"[29.7, 60.2]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,76,Valencia,207,"['b9399cd0-fa22-4846-895d-699a470491c9', 'd2672f8d-5647-4275-9722-93ea470ef249']",35,,,,,,,,,,,,,,,,,,Valencia,207,00:26:35.678,Carry,,2010/2011
,,,,"[30.7, 4.8]",,,,,,,,,,,,2.066496,,,,,,,,,,,5718c792-fcf3-4d89-949a-4a6b95d70965,1216,,"[32.6, 18.0]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,77,Barcelona,217,"['00555e8e-41b2-4e6a-81d0-9ab0999ddd1c', '5037196c-cd9e-400b-927b-1be377487ea6', 'd2784a52-73e2-4974-bad9-32b42e9ae530']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.723,Carry,True,2010/2011
,,,,"[40.8, 14.2]",,,,,,,,,,,,0.079995,,,,,,,,,,,a8a2ee9e-50da-490a-b56e-d26e58317123,1220,,"[42.7, 10.9]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,77,Barcelona,217,"['8e5f9ce8-612d-408b-b48d-83a612936ad6', 'bf862390-e070-48f8-a27a-315cb6637470', 'd08754d1-9d18-46b9-adc4-f8a6e76d5456']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.091,Carry,True,2010/2011
,,,,"[75.3, 61.7]",,,,,,,,,,,,8.81782,,,,,,,,,,,e31a49d0-cf65-40c8-80ea-d8883fd4647e,1223,,"[28.0, 41.1]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,77,Barcelona,217,"['50cfb351-8a26-449c-94cf-4194b3a7a4dc', 'a4619385-5e05-456b-b82b-facb87582f17']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.616,Carry,,2010/2011
,,,,"[81.0, 76.4]",,,,,,,,,,,,1.035643,,,,,,,,,,,6eff7c55-99d4-4098-9752-9297c67c9efd,1226,,"[81.0, 76.4]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,77,Barcelona,217,"['01bc10fb-e1b0-4147-8c86-07a30b2af3af', 'ea705d3c-a081-414f-8805-7bff41fc7e7b']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.476,Carry,,2010/2011
,,,,"[70.0, 57.1]",,,,,,,,,,,,0.08,,,,,,,,,,,3b30a634-bd43-4a55-b499-e28bd4bc54fd,1230,,"[70.9, 58.2]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,77,Barcelona,217,"['206007c5-e4a0-4d91-bd00-80761f107df8', '297645f0-3a26-44dc-a575-0dc21e98cc9e', 'd3d1ad3d-32fe-43f6-ad06-0264044483a3']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.593,Carry,True,2010/2011
,,,,"[65.8, 75.0]",,,,,,,,,,,,1.17066,,,,,,,,,,,6e70c46b-805c-4d05-bc2d-4b27163ea335,1234,,"[63.5, 70.8]",69260,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,77,Barcelona,217,"['29ae7b08-ea6f-4bea-9923-4554e7a966aa', '5fc2f28a-5baa-4e49-943d-3ef9b4bdfd16', 'eb9ece40-148c-4a24-b765-49aa1870a5f9']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.993,Carry,True,2010/2011
,,,,"[77.0, 76.0]",,,,,,,,,,,,1.885119,,,,,,,,,,,67dd9229-730d-46de-9c1f-88201269cdff,1238,,"[80.5, 76.9]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,77,Barcelona,217,"['684ec2cd-767d-480c-b3a1-7abff6f7c716', 'a952f122-bea3-4537-892f-30579bebc359', 'fa582449-11d5-4322-9bfd-1afb482dade0']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.410,Carry,True,2010/2011
,,,,"[41.7, 50.2]",,,,,,,,,,,,5.2842,,,,,,,,,,,78c44373-9878-44ef-92e9-35ebcf508068,1241,,"[27.8, 64.7]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,77,Barcelona,217,"['b5fa601a-c71c-4e68-ad4e-d183de34eaea', 'fecf773e-5bcf-4129-964e-6654f1720b3f']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.384,Carry,,2010/2011
,,,,"[8.3, 39.0]",,,,,,,,,,,,4.464106,,,,,,,,,,,a4f2adeb-a267-4138-9d06-2f6308a8bc11,1245,,"[5.8, 51.4]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,78,Valencia,207,"['2673a264-dc3c-4316-8d1e-59dc7ac186ed', 'd4608792-085f-4a99-ae57-6bd425205734']",19,,,,,,,,,,,,,,,,,,Valencia,207,00:27:19.436,Carry,,2010/2011
,,,,"[46.5, 20.9]",,,,,,,,,,,,4.988618,,,,,,,,,,,39498b87-8bd4-4f4c-98fd-1b210ef04633,1248,,"[30.4, 11.3]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,78,Valencia,207,"['7c103cad-a4da-417b-ab87-af8d5bb2e7cd', 'c8d54a24-8145-4fa2-b6e7-ea3d5d7dec8b']",26,,,,,,,,,,,,,,,,,,Valencia,207,00:27:26.167,Carry,,2010/2011
,,,,"[70.5, 27.7]",,,,,,,,,,,,1.156137,,,,,,,,,,,981ecaf9-ec0f-493b-96b3-d47d57e6c39a,1252,,"[67.8, 20.3]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Wing,78,Valencia,207,"['3ea263e4-dab0-4d26-868b-83330c5f199d', 'dc1afcd5-7f9f-4c42-a39c-91dbc02a70a7', 'dc64690e-391f-417e-a09b-32e513ffaf6e']",32,,,,,,,,,,,,,,,,,,Valencia,207,00:27:32.149,Carry,True,2010/2011
,,,,"[57.9, 37.1]",,,,,,,,,,,,0.966067,,,,,,,,,,,bff7fd1b-4df8-45d6-b794-e5e55fd87802,1257,,"[57.9, 37.1]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,78,Valencia,207,"['873c97bf-9410-4c3e-9046-07de4822e3cc', 'e8b3270d-7458-4842-96ec-924f13d48b41', 'f2ff8721-411b-42ae-bfb7-6a646fefcdbf']",35,,,,,,,,,,,,,,,,,,Valencia,207,00:27:35.420,Carry,True,2010/2011
,,,,"[77.0, 60.5]",,,,,,,,,,,,2.027314,,,,,,,,,,,7de0435b-2282-47f8-b908-6abc7d1fe617,1260,,"[72.0, 64.2]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,78,Valencia,207,"['0a42ac17-94f7-4504-9578-4d638b455c8d', '8bda59f3-3f84-4cd6-b0f3-f8a0940b1924', 'dc0a4c72-c92f-4af7-82dc-2c5cddfc2fab']",38,,,,,,,,,,,,,,,,,,Valencia,207,00:27:38.519,Carry,True,2010/2011
,,,,"[81.2, 53.9]",,,,,,,,,,,,1.53977,,,,,,,,,,,5553843a-c3f6-4faf-9523-1e4e66e56602,1264,,"[77.0, 60.5]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,78,Valencia,207,"['0a42ac17-94f7-4504-9578-4d638b455c8d', '11ebcc34-d68e-49d9-93e5-6d20afa8df32', 'f44dfd56-3a19-4ba9-857e-4b354ac4e67e']",40,,,,,,,,,,,,,,,,,,Valencia,207,00:27:40.547,Carry,True,2010/2011
,,,,"[110.6, 74.1]",,,,,,,,,,,,0.794454,,,,,,,,,,,dafc939a-7217-4634-bccb-87ac62e5419e,1267,,"[108.5, 75.0]",69260,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,78,Valencia,207,"['0be7d93b-736d-4608-929c-1104354b32ce', 'd52f8ca1-b2cb-4341-835f-90d4a48c7230', 'dfceb827-6ba3-4a02-9300-abc0393f74cb']",44,,,,,,,,,,,,,,,,,,Valencia,207,00:27:44.856,Carry,True,2010/2011
,,,,"[48.8, 74.1]",,,,,,,,,,,,2.201741,,,,,,,,,,,1d7f432d-2048-4393-8f10-6a855d297ba9,1279,,"[55.1, 72.0]",69260,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,"['81f58c6e-eacc-4138-b55b-6b890287e86c', '9918e347-4635-4465-8832-957d952c9118', 'f888e21d-6822-4b78-ba18-64fb24603cd7']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.618,Carry,True,2010/2011
,,,,"[53.9, 40.7]",,,,,,,,,,,,1.124748,,,,,,,,,,,b193df82-6e5c-41de-8b9b-0287874eef81,1283,,"[47.3, 42.0]",69260,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,"['13955cb3-f93b-4a31-81e9-fc727df65c01', '8df8e961-a272-437f-b060-41aa56d04e69']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.187,Carry,,2010/2011
,,,,"[72.1, 9.8]",,,,,,,,,,,,0.208011,,,,,,,,,,,80729379-fea7-4e7a-b3bc-4d496fdd7e6f,1286,,"[67.9, 9.8]",69260,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,81,Barcelona,217,"['1c8d7502-3c34-4758-aab9-f3958d92be4a', '30c81c66-8825-4a67-90f9-a104779c83aa']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:45.991,Carry,,2010/2011
,,,,"[87.1, 21.4]",,,,,,,,,,,,2.960877,,,,,,,,,,,34ff7c69-47c2-482d-9f99-d8d353fce569,1289,,"[81.2, 7.9]",69260,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,81,Barcelona,217,"['165393d7-96ce-4d13-87b7-f6d1ce051e4c', 'c4a992aa-ad3b-4fdf-8f2a-76b8d41d622f']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.274,Carry,,2010/2011
,,,,"[76.6, 20.5]",,,,,,,,,,,,0.484294,,,,,,,,,,,ef1a1233-fc3b-42c4-822f-dfc01d902f14,1297,,"[73.9, 20.1]",69260,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Soldado Rillo,26009.0,Center Forward,82,Valencia,207,"['9b3a6c03-b059-409f-8d43-a1494402796e', 'd33a14ac-b8cb-48e6-9b07-ed78822a4955']",27,,,,,,,,,,,,,,,,,,Valencia,207,00:29:27.782,Carry,,2010/2011
,,,,"[79.5, 32.3]",,,,,,,,,,,,0.61831,,,,,,,,,,,63388d52-7f6e-468d-b586-4d7e86bffa8f,1300,,"[79.5, 32.3]",69260,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,82,Valencia,207,"['5feff893-d0a6-450f-a716-737e21956bf2', '7c432216-5e85-4608-a88a-3cbf761d1aca']",29,,,,,,,,,,,,,,,,,,Valencia,207,00:29:29.177,Carry,,2010/2011
,,,,"[41.0, 48.5]",,,,,,,,,,,,0.08,,,,,,,,,,,974e09ac-bf37-4d95-85b5-96c4e84de550,1307,,"[41.0, 48.5]",69260,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,83,Barcelona,217,"['453c4203-3d51-4756-8764-b835c4d1576b', 'f8efad2f-d780-431a-ba2c-0e7d8be8278b']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.378,Carry,,2010/2011
,,,,"[40.0, 77.3]",,,,,,,,,,,,0.0874,,,,,,,,,,,1ac4599a-5a7a-4573-b9ee-d5f7982600f1,1311,,"[36.8, 76.0]",69260,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,83,Barcelona,217,"['92106274-ebe8-4ae1-a94f-a93dae356546', 'ade9a065-d8b4-4724-8805-99d46aa2881e', 'd6383896-41af-4f26-b370-9e47f7bf15ce']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:54.754,Carry,True,2010/2011
,,,,"[66.0, 40.7]",,,,,,,,,,,,4.491458,,,,,,,,,,,61444818-db16-47fb-9354-43bf35c58d06,1315,,"[56.4, 65.1]",69260,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,83,Barcelona,217,"['2e0e9c11-f23f-4bcb-97e3-291ed231bad6', '73e076b4-e7cb-4164-826f-77ab428866a9', '77b23564-2487-4ead-bbfa-2a93e2aa7fb6', 'd104a376-8434-4d54-8f5e-95733b30205d']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.415,Carry,True,2010/2011
,,,,"[96.3, 21.0]",,,,,,,,,,,,2.089626,,,,,,,,,,,53cac362-d90d-46cf-8fea-f9da1ba29111,1319,,"[85.8, 18.6]",69260,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Center Forward,83,Barcelona,217,"['3ba77a9a-b97c-4bde-8777-784159fb9597', 'a045ed12-c5bb-4242-aaa3-f3db3fa2d7e2']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.704,Carry,,2010/2011
,,,,"[92.7, 23.3]",,,,,,,,,,,,0.508199,,,,,,,,,,,910e6e78-e7fd-4e18-97d9-cfa3d1f649e5,1324,,"[93.4, 22.6]",69260,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Center Forward,83,Barcelona,217,"['52b62dd2-c011-4411-87c8-d22bb7f5dc9d', '694ee41c-c5b1-4170-8a96-0cce06517e6d', 'b25f0948-482d-469d-bdde-3f188605ae7b']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:08.433,Carry,True,2010/2011
,,,,"[96.9, 30.0]",,,,,,,,,,,,1.560244,,,,,,,,,,,77b36302-6fae-4015-8cdc-7d5b11a0fad8,1328,,"[93.4, 34.2]",69260,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,83,Barcelona,217,"['52b62dd2-c011-4411-87c8-d22bb7f5dc9d', '8f9c99bc-2842-47ae-bc20-b991fc4aa483', 'bcd188aa-8d31-4575-834f-6f1235cad241']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.061,Carry,True,2010/2011
,,,,"[15.7, 53.3]",,,,,,,,,,,,0.690767,,,,,,,,,,,2f504571-074f-4588-ab7f-04e00a6499f3,1332,,"[15.7, 53.5]",69260,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,84,Valencia,207,"['02c9017d-6504-4cf7-a8b2-f31238e22a92', '11f32f20-efd8-485b-b253-09d0f2c22b59']",12,,,,,,,,,,,,,,,,,,Valencia,207,00:30:12.316,Carry,,2010/2011
,,,,"[6.6, 39.0]",,,,,,,,,,,,0.039982,,,,,,,,,,,156c033d-8032-4a68-8e38-5878e46d15f4,1335,,"[6.6, 39.0]",69260,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,84,Valencia,207,"['af58c4cb-b093-47da-ae15-c919b98ad56e', 'bac5860b-fc44-415c-9c35-32f8c461328d']",13,,,,,,,,,,,,,,,,,,Valencia,207,00:30:13.906,Carry,,2010/2011
