bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63e822ac-a1a8-4174-b128-b349e46c1be1,1986,,"[54.7, 4.9]",69250,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,142,Mallorca,1043,['e8d1faf8-a78a-4938-8f08-4c8ef8a2d561'],53,,,,,,,,,,,,,,,,,Mallorca,1043,00:16:53.690,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa39642-5380-474c-b414-213a3895c736,1991,,"[95.7, 16.3]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Wing,143,Mallorca,1043,['1410214f-4dce-4064-9c01-d2dc400a6057'],14,,,,,,,,,,,,,,,,,Mallorca,1043,00:17:14.172,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c012a03-b613-4adf-a617-13203bf0db43,1996,,"[31.1, 47.9]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,143,Mallorca,1043,['b41fee42-8e47-4cb6-86f5-fdf8a5e858c4'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.839,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1299eb9-d579-4c35-a923-55c0f9c3b6d8,2004,,"[71.4, 62.2]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,144,Barcelona,217,['f75fd9a8-ac68-493b-8409-97068a0673ba'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:17:37.001,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574ba196-fa47-42fb-87ed-df0aa308647f,2006,,"[71.7, 69.8]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,144,Barcelona,217,['bf2abad9-f27a-4dd4-a162-3aa74d60b700'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.262,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d8efe5-b40a-4093-84ce-8a9d44dd2e8d,2010,,"[70.0, 76.9]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,144,Barcelona,217,"['8664c8d1-286f-44e6-8c69-cc0c5bf496a0', '93bf713d-d2bc-4cae-be8b-5a290c4511ab']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:17:39.693,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf68f85-edb7-4a1a-aa56-384ae451c4e9,2013,,"[54.0, 76.1]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,144,Barcelona,217,['3819ee35-30a6-4c05-9921-a50fc75b4322'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:17:41.254,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a261523c-8a9d-4940-97a5-55bad023b837,2016,,"[47.1, 56.8]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,144,Barcelona,217,['dfc5d92f-a8d6-40aa-938e-038e36dcc2ed'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.061,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62050268-fc7b-426e-a63f-5edccd1ccf0e,2018,,"[33.5, 51.9]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dmytro Chygrynskiy,18608.0,Right Center Back,144,Barcelona,217,['1cd95024-16d8-4a96-b174-885546bfa660'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.457,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40d0e702-7201-4bb0-9449-c77ac07fc0d5,2021,,"[31.2, 27.2]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,144,Barcelona,217,['2a7bf102-0035-47a1-9d3e-9b55d88f2b70'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:17:47.500,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289e6fbb-bfe5-4fd5-8dd0-44e6f0a73b5e,2024,,"[13.0, 33.2]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,144,Barcelona,217,['0133a909-98aa-47b5-9e65-56817f74bca0'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.505,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45cfca1e-d330-48ea-b3f8-b6b6dc9033f6,2026,,"[64.1, 23.1]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,144,Barcelona,217,['9c333f41-7178-49e1-84d0-a98c9a4cd159'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:17:53.112,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd3fc30d-079c-43e3-b686-677815ee6da4,2029,,"[69.8, 63.9]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Varela Ramos,26201.0,Right Wing,144,Barcelona,217,['e7267c5b-1d6e-4061-99df-bd575ac835f9'],54,,,,,,,,,,,,,,,,,Mallorca,1043,00:17:54.540,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4c73f1b-91f1-4b09-833d-3d02c7a0bde3,2039,,"[55.5, 16.8]",69250,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,144,Barcelona,217,['b3ed807d-e651-44ac-bbaa-613c0959c272'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.562,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7a5451f-df9c-43b0-8129-1bd50bf6950a,2042,,"[88.7, 5.9]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,144,Barcelona,217,['c1f77f18-2eb4-47b7-b983-03b43765191f'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.706,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bbd75e8-2a0e-4a89-922e-c49f0005b09c,2044,,"[66.7, 71.0]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre Achille Webó Kouamo,25876.0,Center Forward,145,Mallorca,1043,['1e985385-1d8d-46c4-ad9d-d900a1d5a155'],22,,,,,,,,,,,,,,,,,Mallorca,1043,00:18:22.801,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e8c3207-7ad5-4254-ad90-786b304129b3,2046,,"[57.3, 12.7]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,146,Barcelona,217,['968ec87a-2428-46d9-a934-26f6a9c2eb2e'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.670,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961b2720-1f20-4f14-a9a4-0c0223a9e19f,2050,,"[66.2, 6.3]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,146,Barcelona,217,['7af6a911-02dd-48de-9bc6-d5bdc34e18ff'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:18:27.438,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16b1c0f6-7976-43b2-9fa9-cae50f8bce1c,2053,,"[78.1, 16.6]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,146,Barcelona,217,['b3341024-e8cd-444b-b9e3-8f12bd4319e6'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.400,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a82fd7-0d65-4980-ab15-7e476dd23a81,2057,,"[45.6, 52.9]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,147,Mallorca,1043,['1b1331e7-1403-479d-9d5b-2b5dccd38cac'],33,,,,,,,,,,,,,,,,,Mallorca,1043,00:18:33.250,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b64a3427-bf05-4712-b9a8-896c37eca439,2060,,"[57.4, 33.2]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,147,Mallorca,1043,['2909485f-772b-4de1-9245-834f8c7f032a'],36,,,,,,,,,,,,,,,,,Mallorca,1043,00:18:36.013,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114e83dd-ef87-47bd-911a-0a0e24125e91,2063,,"[86.2, 7.7]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,147,Mallorca,1043,['8250a078-f1d1-4b05-b98f-2f02f58fa6e1'],40,,,,,,,,,,,,,,,,,Mallorca,1043,00:18:40.502,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96139592-b68a-4a4f-8734-67052b5754af,2066,,"[98.6, 25.0]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,147,Mallorca,1043,['0a157624-0a78-40e6-8411-9e7260c0d68f'],42,,,,,,,,,,,,,,,,,Mallorca,1043,00:18:42.227,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7954b2c5-c246-4557-b53c-31ae49addda2,2071,,"[37.5, 60.4]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,148,Barcelona,217,['c91fb020-b03e-4378-8a16-806a4ef8a7da'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.317,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3581b20-6c97-4a87-9ce0-96ebd6e25083,2074,,"[64.4, 47.9]",69250,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,148,Barcelona,217,['aadb4694-0323-47e2-b288-7fc1a8581e02'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.102,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674bad04-ac7c-4df7-8dc3-444ddcc03758,2079,,"[62.3, 58.6]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,149,Barcelona,217,['fb065c09-d68f-4f02-85c6-9c5262b9f0ce'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:19:01.703,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796a5da4-d101-465f-95a0-2807fd89612c,2081,,"[65.1, 76.9]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,149,Barcelona,217,['c68c6691-f40e-464e-9d96-80760eac0f6c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.944,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9660074e-359c-459b-9773-a96397e2754b,2084,,"[53.5, 65.6]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,149,Barcelona,217,['31ef9737-f473-4c4c-a38f-af83d1ccfb97'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:19:06.741,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cda6836b-1641-4a26-8050-827d2a61213f,2087,,"[33.0, 53.6]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dmytro Chygrynskiy,18608.0,Right Center Back,149,Barcelona,217,['df52c6a8-4dbe-4e08-a761-c04386adaed3'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:19:09.496,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4053faec-5806-4a05-ac27-7c57695bac91,2090,,"[40.4, 22.8]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,149,Barcelona,217,['70095835-6330-47c0-bb8d-88869b573c2c'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:19:11.932,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441def1-5591-4130-9c2a-1c128bca7b2d,2093,,"[81.0, 4.4]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,149,Barcelona,217,['6efbccc1-e760-4bb5-aa89-9f7ab8646681'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.245,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbb9111-4744-43ab-a236-879fdefb03c7,2100,,"[83.8, 54.1]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,150,Mallorca,1043,['ae198d2f-7e13-40d3-ba82-6b0dbfc3d8b3'],24,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:24.727,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896f1bf5-aa95-4e83-878a-25481e91fdf1,2103,,"[71.7, 52.4]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Center Attacking Midfield,150,Mallorca,1043,"['2cba2c64-058b-4f5c-accb-65c8443a6054', 'a3c72bcf-b421-4e33-bd4d-f65bd9c08705']",26,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:26.012,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b09409c7-feac-401d-96ed-82ff3e883352,2106,,"[78.3, 67.8]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,150,Mallorca,1043,['7e406e29-5082-4391-9bb3-874f14705005'],30,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:30.297,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209db61e-5905-4738-a6d1-40b1b0d3fc0d,2109,,"[77.9, 55.5]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Center Attacking Midfield,150,Mallorca,1043,['ef9d7125-f7cb-463f-8182-fc895f9205f6'],32,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:32.357,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193c61d5-1ca4-409f-ab37-7d307c8ad356,2112,,"[83.8, 17.9]",69250,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,150,Mallorca,1043,['71a60a9f-5eb2-4d8b-9bfe-330d3e37681f'],33,,,,,,,,,,,,,,,,,Mallorca,1043,00:19:33.486,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a8763e3-cdfe-4310-8c45-b225a0f3e3af,2118,,"[14.9, 9.1]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eric-Sylvain Bilal Abidal,20177.0,Left Back,152,Barcelona,217,['282c6e7f-ede7-4313-8de5-60c0f26a6dac'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.578,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f7858c6-b9f3-4fe4-ae79-589a3d8d77b0,2125,,"[97.2, 60.2]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,153,Mallorca,1043,"['17ec6c59-1943-43c5-8609-79160a690464', 'bc2fb779-efbf-4b26-89a4-c986d73cb12b']",22,,,,,,,,,,,,,,,,,Mallorca,1043,00:20:22.663,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f99d63b-c7a6-4fe9-8e90-cca262d86362,2131,,"[73.4, 60.7]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Center Attacking Midfield,153,Mallorca,1043,['7f71290a-f9bf-4478-b10b-298a562ec7eb'],26,,,,,,,,,,,,,,,,,Mallorca,1043,00:20:26.942,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04b28f14-2318-4853-a526-dc133281f853,2138,,"[87.2, 74.3]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose Luis Martí Soler,25948.0,Right Defensive Midfield,153,Mallorca,1043,['96ad3054-78cb-4057-a208-60aabf565b61'],31,,,,,,,,,,,,,,,,,Mallorca,1043,00:20:31.399,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c84480a-1892-4c8c-9336-9ff5d83e053e,2143,,"[9.9, 10.8]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,153,Mallorca,1043,['10f0d761-a21f-4f37-bcd2-c966d2af8af3'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.563,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87b35f56-ec43-4eac-bd39-d2e9fa11dcfd,2146,,"[68.0, 28.2]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,153,Mallorca,1043,['a7e91ffe-f498-4422-b67f-f81398abef12'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.817,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace0e429-c95a-4974-8d2a-36161f317d73,2149,,"[83.6, 41.3]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,153,Mallorca,1043,['b7f2af43-2507-46dc-88ad-c1bfac4ff05c'],47,,,,,,,,,,,,,,,,,Mallorca,1043,00:20:47.153,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cec86bb1-be34-485d-aa80-454e75d6f7d6,2152,,"[94.3, 58.3]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,153,Mallorca,1043,['07a3a3f8-0100-4680-9db1-9f28073c47ad'],49,,,,,,,,,,,,,,,,,Mallorca,1043,00:20:49.720,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404c7a21-1305-4807-bf33-73f47ea69440,2154,,"[96.8, 48.0]",69250,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,153,Mallorca,1043,['aeaae517-fa6a-44fc-b3df-b02bd5fb2926'],50,,,,,,,,,,,,,,,,,Mallorca,1043,00:20:50.696,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a694b399-3a1c-4f06-b29d-d3dcc603da8f,2163,,"[56.4, 34.0]",69250,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,156,Mallorca,1043,['c48ad4a1-d928-4211-8957-0fc392cc643d'],46,,,,,,,,,,,,,,,,,Mallorca,1043,00:22:46.458,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d59922-495f-486a-a458-1cf3cef5bf92,2166,,"[108.0, 7.7]",69250,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Varela Ramos,26201.0,Right Wing,156,Mallorca,1043,['0bbc0040-9517-47fd-8695-e629ef2e0469'],51,,,,,,,,,,,,,,,,,Mallorca,1043,00:22:51.911,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f626ec34-0c26-4f4f-a5f4-77a28e08d510,2173,,"[76.0, 27.1]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,156,Mallorca,1043,['2227bd0d-c41e-47df-8fd4-a70b82c0c85b'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.690,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916ec2b9-c62d-44f7-9b2e-68e718800044,2179,,"[63.3, 48.3]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,156,Mallorca,1043,"['549a4558-5637-469c-82e6-2536f973c840', 'fc466a17-6af0-493c-84a7-49c05557e3d1']",12,,,,,,,,,,,,,,,,,Mallorca,1043,00:23:12.166,Ball Receipt*,True,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786fd933-f291-41af-ac2c-a6a7bc1b139a,2182,,"[72.6, 37.8]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,156,Mallorca,1043,['7b805545-bc58-4d86-bd16-d7ceb92fec22'],14,,,,,,,,,,,,,,,,,Mallorca,1043,00:23:14.103,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613ae88-6f34-45a1-b395-f6191c9dad04,2184,,"[41.8, 32.7]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,157,Barcelona,217,['e1542b25-0d18-448e-a30b-7c5af557cc82'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.307,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b223e70-2988-4162-aa5a-57148fdc1886,2188,,"[46.9, 74.4]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,157,Barcelona,217,['d3a38811-37b1-402d-8e16-7df8029ac6e1'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.167,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f28dc63d-a72e-46b2-958c-5938980bb41a,2195,,"[85.9, 36.4]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,157,Barcelona,217,['b9b987a0-33bb-424c-a3db-d304b6dddd52'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.278,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48584059-4666-4006-ab7d-bc7efbe0ae19,2198,,"[79.9, 41.5]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,157,Barcelona,217,['4d49080c-d3b4-4264-b45b-ede25839e21f'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.299,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5465fb-dfb4-4c8a-8ed8-e1e123da3799,2206,,"[69.9, 45.9]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,157,Barcelona,217,['aac0e513-ac67-4eec-890f-7aa129decce7'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:23:42.580,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d457f407-309c-4d46-9c81-38c25aae4279,2209,,"[72.0, 60.6]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,157,Barcelona,217,['b655ba3c-f927-4b36-8259-aa93980e393d'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.818,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7615ea8-1602-4d85-93bd-138a64833d35,2212,,"[70.6, 48.6]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,157,Barcelona,217,['a64831ca-c1d8-4e89-93a0-31da2ec1e845'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.390,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8580dd-7d5a-43f8-a12a-1782059171b9,2215,,"[80.2, 43.6]",69250,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,['fe46b740-0d96-43cb-ba19-76c7cfbf6527'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.979,Ball Receipt*,,2009/2010
