50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,850219d7-2203-40fc-ad63-9840b23fd7ad,1583,,"[78.4, 62.9]",9912,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,65,Barcelona,217,['037d9f30-c2d6-4eea-b1e6-5349da42f542'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.460,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d165290-80e8-49e3-8392-850a0a38dfd9,1586,,"[87.6, 71.5]",9912,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,65,Barcelona,217,['27798bd3-f0af-4f7b-9883-f92036421520'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:34:27.808,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,e5bf28cb-ef13-4662-952b-39bce455df64,1593,,"[57.0, 74.6]",9912,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,"['02e19ae2-8dd9-4a38-b96f-cc00a6523d62', 'ce841860-7f76-4174-a362-9bbb106f5e45']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.037,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,b57e468d-9f4a-4693-95af-6087d9fbb82d,1596,,"[13.7, 55.1]",9912,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,66,Barcelona,217,['8d172cda-bc73-4e8a-8572-74488d49169c'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:34:50.122,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,64bb2d8b-851a-4dd6-883e-3a9a32b0cfd2,1598,,"[29.4, 54.1]",9912,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,66,Barcelona,217,['0e5fac64-5861-43b8-84b2-db3471d1bc7f'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.653,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e78d170-72f2-4f5c-a5cd-94291a367363,1601,,"[46.5, 34.2]",9912,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,66,Barcelona,217,['00c9bd36-e13f-41a9-958f-31658182c5b5'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:34:55.409,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5f76da91-fffc-4985-bcde-48302954fc49,1604,,"[39.5, 62.3]",9912,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,['f662d6d5-a88d-4c59-8c4a-a7496f258d5a'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.548,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e5e348-6c68-4cab-a232-a9b4e201b527,1607,,"[50.3, 74.6]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,66,Barcelona,217,['6da3cd40-d799-4c19-ba08-18b673c8a65d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:35:01.135,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc14426-fd9e-43e8-b004-c915861ebbcb,1611,,"[58.8, 75.2]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,66,Barcelona,217,"['74b41999-536a-42d5-a477-112d0603c2ae', '8cfc2f93-7995-455a-ba67-70422ed25171']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:35:02.362,Ball Receipt*,True,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,78c35d13-162d-489a-8d37-63cd8d67905a,1613,,"[54.0, 67.4]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,66,Barcelona,217,['98aeaa61-2fe7-40dd-934a-1beef8fa267f'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:35:02.900,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,990447ee-4b95-4794-a7d1-1b9577fcd0d1,1617,,"[43.0, 39.7]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,['791a881b-472b-4d5b-aca8-87f723ee21d6'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.465,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c61e63e-f709-497e-9ede-9976a1e6ece8,1619,,"[52.3, 71.7]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,67,Barcelona,217,['837ff890-8cb9-42bd-b3ea-14485412d0c5'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.259,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd9d91b-1044-483e-90dc-7a352f8dc0c8,1623,,"[70.1, 75.6]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,67,Barcelona,217,['3eb170bf-07a2-40ff-8b3d-6ddb560c7cd0'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:35:22.169,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b65673-7e04-41a7-9b72-441c443c153c,1625,,"[64.6, 65.8]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,67,Barcelona,217,['6a9934b8-9738-480e-be2b-85c03dd8469d'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.039,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc17b664-5297-4a38-8f2d-429acc215b40,1632,,"[34.2, 2.4]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Celso Borges Mora,5582.0,Left Center Midfield,67,Barcelona,217,['336c9ee9-ac54-4948-b64b-3fa0831c8afc'],30,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:30.390,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,6f4c0e0f-175a-4529-8560-a8e2219e9e98,1636,,"[64.4, 76.7]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,67,Barcelona,217,['a6423f72-b51d-4a97-b03f-50345fd8243b'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:35:34.304,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,9a648cd1-6228-4010-b06c-21653160d629,1639,,"[69.1, 27.8]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,67,Barcelona,217,['39320f21-d23d-47dd-8d84-ade42b7dd92b'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:35:39.308,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,998e18b6-d3dc-479b-bf42-af40f4167565,1641,,"[69.6, 11.2]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,67,Barcelona,217,['ef456b1c-bafe-47de-ba50-de0c32734999'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:35:40.966,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa085ff5-1ada-4f31-913a-f23df0f49330,1644,,"[82.4, 27.7]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Wing,67,Barcelona,217,['9246678c-6960-4774-8714-0e320a4849ec'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.851,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,dafab8b8-e939-4c5c-9902-c2128716fbe1,1651,,"[105.0, 46.9]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,67,Barcelona,217,['733f0d75-b236-40f5-a49e-9e47e485b095'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.599,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d97ca9d1-b572-4448-a6ca-6888eb8e195e,1655,,"[71.5, 57.4]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pérez Martínez,6732.0,Right Center Forward,67,Barcelona,217,['4d22f6e1-0876-404e-9bdb-fe4895eb2df5'],53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:53.763,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,d51e7c84-081d-4c7e-a62d-315fc037ef3f,1658,,"[57.4, 6.4]",9912,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,67,Barcelona,217,"['8d550d9a-50df-42db-acd3-e0cf027b511c', 'c4131c35-ff73-4b78-b6dc-c70f94337b1e']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.221,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,51af5447-eca7-429a-965d-767a39e4403f,1664,,"[56.1, 72.8]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,68,RC Deportivo La Coruña,219,"['27213898-4385-4236-b275-de33d74c3fd3', 'acb09675-b1e2-49a2-96c2-7076e2c72e76']",4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:04.728,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6856a9c-bc40-4d8c-98f5-444768a79a93,1667,,"[42.7, 69.5]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albentosa Redal,6727.0,Right Center Back,68,RC Deportivo La Coruña,219,['1fd72277-a277-4e43-acd7-8aeff2c38119'],6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:06.792,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,f99d6db4-0ec8-4599-9169-646c871fc3c6,1670,,"[54.0, 52.7]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,68,RC Deportivo La Coruña,219,['1cd07465-b6c1-4d42-9ef4-5cfb0b4d79c9'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:08.000,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,25a15e97-7880-46be-9c82-b4db63ae380b,1673,,"[50.0, 30.0]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Carlos Correia Pinto,6734.0,Left Back,68,RC Deportivo La Coruña,219,['fe35e4fb-aacb-46bb-ad30-f9ae9df4ea65'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:10.969,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7801390f-033d-4012-b5bf-68ed8db8fc25,1677,,"[64.3, 8.6]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Left Center Midfield,68,RC Deportivo La Coruña,219,"['32f1773b-6ab6-43fe-acd8-b82a241ec7c5', '4b7725b3-1afa-4d30-be07-b2a50990469a']",12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:12.833,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,b90238b7-b2fb-4f9f-a24b-ea4d82dcb2ad,1680,,"[68.8, 25.0]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Çolak,6779.0,Center Attacking Midfield,68,RC Deportivo La Coruña,219,['b1e5b657-0c0b-4910-87cc-a48046a37c18'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:14.654,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a7c98ad-493d-410c-af66-fc4ca25a4eb7,1686,,"[9.1, 18.2]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,69,Barcelona,217,['f8768ff2-83cc-4edf-be68-6c73e01c5fb2'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.079,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,4d6629cc-b02b-41ec-a793-1596f6c4c80b,1689,,"[3.1, 31.0]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,69,Barcelona,217,['f9d48538-9722-48ff-a6d5-457d9007c526'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:36:51.951,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,88570455-ee18-4dae-bb46-a00c2dcafc35,1693,,"[52.8, 67.0]",9912,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,69,Barcelona,217,['645a976b-8fee-4177-9522-6a1b4f924f41'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:36:58.808,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc256156-0b16-44ad-8803-2be05b1718d2,1696,,"[81.8, 45.6]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Right Center Midfield,70,RC Deportivo La Coruña,219,['a29634c2-fadc-4337-b490-cd691da54ef1'],0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:00.738,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,27d54574-5e95-47bf-8ac4-1f1c285b56e4,1699,,"[79.5, 34.6]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,70,RC Deportivo La Coruña,219,['dc483b40-b1e6-45b7-87c2-540f1468701a'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:01.921,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,94a02501-e1cc-4351-9f61-53f9e83663f3,1701,,"[79.1, 53.3]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,70,RC Deportivo La Coruña,219,['e18b883f-db10-49f3-a43d-c71c0d2848e3'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:03.478,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,296994d4-9ec0-4ec2-81db-1c6bd9cdf98e,1703,,"[88.3, 54.4]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,70,RC Deportivo La Coruña,219,['e8dcb948-ead7-4279-8d77-fe05f6b5772f'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:04.948,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,b364bded-7b77-4e66-bb3c-673dc3015b5d,1706,,"[33.2, 18.4]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,71,Barcelona,217,"['71df2e1f-8047-4e51-9f06-66f172799fa3', 'c293228d-2caf-4a6a-b859-83ab21319f60']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.954,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,c1cef2a0-0a94-4325-9877-f929371a23ef,1712,,"[34.2, 25.4]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,['a052442d-12c2-46b3-85a3-8a780aee881e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:37:08.835,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfadd89-7856-4630-b98b-7a44948970d8,1716,,"[44.1, 25.0]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,71,Barcelona,217,['be672e07-e899-4a5d-9b11-1556c64b25f7'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.136,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,662cd730-275f-49d2-9ade-6ec2f0936027,1718,,"[34.2, 31.5]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,71,Barcelona,217,['a18cf9eb-6266-421b-adba-0b542553af38'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.854,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,a66c46e7-db5d-418a-b5ae-52981d9631c4,1722,,"[43.5, 51.3]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,71,Barcelona,217,['64edbf12-d6d7-4ed6-a737-d6cb4a1bb56a'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.073,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,c9bc3d1d-00e5-4427-b61d-17ca7ebc74e0,1725,,"[97.5, 68.1]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Wing,71,Barcelona,217,['c136f098-44e6-41fc-b7cf-bfb4c2e3de67'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.854,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7880ac-75e6-49fe-ac34-a15a18c54be4,1728,,"[115.1, 29.8]",9912,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,71,Barcelona,217,['95c43666-6bff-4e32-8cb2-5820e1633cda'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.331,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,e52f65b2-b1b2-47ed-b913-7d8459606aef,1732,,"[41.4, 51.4]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,72,RC Deportivo La Coruña,219,['2cd7caa1-6d2e-4ced-b95e-172cc1510c68'],20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:20.401,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f33974-c478-46db-b13e-4b110da2f310,1734,,"[48.5, 65.0]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Michael Krohn-Dehli,6356.0,Right Center Midfield,72,RC Deportivo La Coruña,219,['6679a4a5-1fc9-42ba-9f06-666a8a97faf5'],21,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:21.657,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,fba4d23d-c8c6-43b6-9993-65a7153be871,1736,,"[62.3, 54.7]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Emre Çolak,6779.0,Center Attacking Midfield,72,RC Deportivo La Coruña,219,['5d0ee31e-7ba2-4e7a-9fe1-b3e9b2f29940'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:23.351,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,a5db9cf1-28ca-490e-ae86-0efc4d4dcde2,1739,,"[39.1, 67.0]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Francisco Moreno Fuertes,6738.0,Right Back,72,RC Deportivo La Coruña,219,['7ce75256-d75b-4e56-b9e5-67ff0df920b2'],25,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:25.022,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,71cd8b0d-9a67-47f5-a0b1-f9ca3ee48f7e,1742,,"[51.5, 73.8]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Michael Krohn-Dehli,6356.0,Right Center Midfield,72,RC Deportivo La Coruña,219,['c3880e54-f9bd-434d-a03f-8412b9e13461'],26,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:26.677,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,188e1773-352e-43fa-a33e-7138d61bd124,1745,,"[43.6, 69.2]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Francisco Moreno Fuertes,6738.0,Right Back,72,RC Deportivo La Coruña,219,['86793e74-573d-4b61-8e06-6c6df77a48e4'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:27.977,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,9396bb19-8127-40a4-807e-78eea01fdebb,1748,,"[23.1, 50.6]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl Albentosa Redal,6727.0,Right Center Back,72,RC Deportivo La Coruña,219,['e2d099d7-3eb9-4606-885c-c459c04a4733'],30,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:30.333,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,91482dd2-6e03-453d-8455-3e6748dcf24b,1751,,"[26.1, 25.0]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fabian Lukas Schär,5537.0,Left Center Back,72,RC Deportivo La Coruña,219,['4119d1a9-ca86-4248-b311-85d3c2bf369e'],33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:33.492,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,407a1b9d-8cf9-4252-bf9a-72edf54b34b1,1755,,"[63.3, 18.2]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Borja Valle Balonga,6774.0,Left Center Forward,72,RC Deportivo La Coruña,219,"['343b3df0-e6ea-4e07-9d37-e2e4e7f3a440', '7627053c-e1cc-438f-a2b5-859a5565e8dd']",36,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:36.872,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ae6afc9-723e-44b4-8ad7-5a241c233a93,1760,,"[67.0, 28.5]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emre Çolak,6779.0,Center Attacking Midfield,73,RC Deportivo La Coruña,219,['382e05ab-d92b-47fe-ab4c-130f03cb0aa8'],57,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:57.960,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,c1a53cf9-2a44-4bf5-a311-e1eadbb075ec,1763,,"[67.0, 8.6]",9912,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Carlos Correia Pinto,6734.0,Left Back,73,RC Deportivo La Coruña,219,['98a56b1c-46a3-4a49-a0fa-df6cc4905526'],59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:59.112,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,aeffa3f5-03e8-4268-88ef-2ff9fb7699e9,1766,,"[50.0, 14.2]",9912,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Left Center Back,73,RC Deportivo La Coruña,219,['8de0732d-ef29-4024-abf6-1683c799af7e'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:02.719,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ba1798b-ddb8-4060-bd68-a54f8aa9c42a,1770,,"[14.8, 36.3]",9912,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Iván Martínez Andrade,6730.0,Goalkeeper,73,RC Deportivo La Coruña,219,['0380af00-731d-4f0a-8d7f-58b2793ffa65'],6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:06.753,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,66942915-9e8e-4ab6-b36d-45b0adb957b5,1773,,"[70.3, 14.5]",9912,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Valle Balonga,6774.0,Left Center Forward,73,RC Deportivo La Coruña,219,['a43d6681-aac7-4134-9c96-393e46d3026b'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:10.937,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a5a5bf2e-db86-473e-a62a-2b70966df187,1779,,"[70.5, 22.0]",9912,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Valle Balonga,6774.0,Left Center Forward,73,RC Deportivo La Coruña,219,['2a87f352-3bc3-4541-bd29-42654e3822b6'],16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:39:16.179,Ball Receipt*,,2017/2018
