50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[61.5, 51.1]",,,,,,,,,,,,,1.057603,,,,,,,,,,,,,8ca35de3-6204-4f7f-a856-9cc2bbcf1404,771,,"[64.1, 54.0]",68359,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Left Wing,39,Barcelona,217,"['03300ec6-039b-434d-bf46-1c0b88ef2b96', '5d2450bd-75aa-495d-a429-5984c6090e20', 'e7b1d346-b89b-4c91-b9cc-6047b4573f8d']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:17:54.970,Carry,True,2007/2008
,,,,,,"[67.5, 34.7]",,,,,,,,,,,,,0.377626,,,,,,,,,,,,,b25f9ff2-9276-401b-9309-acbc8c1672dd,775,,"[66.2, 37.2]",68359,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,39,Barcelona,217,"['0aaa2be4-c5b9-4efa-9f63-b2501f2965d4', '193c0aa7-01f0-42f7-a270-fd8a9d885993']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.628,Carry,,2007/2008
,,,,,,"[62.2, 38.1]",,,,,,,,,,,,,0.07997,,,,,,,,,,,,,167cf608-f08e-4040-9466-c9c8bfd43399,778,,"[62.2, 38.1]",68359,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,39,Barcelona,217,"['2d12c59b-64a6-4ac8-bed5-eb3e7d7f8896', 'f8eb1d25-9c64-4d0c-9557-6e77c23e8bd5']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.455,Carry,,2007/2008
,,,,,,"[105.0, 23.6]",,,,,,,,,,,,,3.412706,,,,,,,,,,,,,febe56ba-6d36-42ef-b76a-54589857fe13,781,,"[87.0, 10.3]",68359,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,39,Barcelona,217,"['7e8f3cf7-b732-47a6-b7d6-40eea3f260e7', '82bbea5b-3c9b-4e2e-ab48-067da7491ff8']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.916,Carry,,2007/2008
,,,,,,"[44.6, 3.8]",,,,,,,,,,,,,1.416239,,,,,,,,,,,,,7b267cd9-af7c-4d28-a160-133f3408ad49,791,,"[41.9, 4.8]",68359,18,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,40,Espanyol,214,"['75f08164-84d6-4629-ae53-96f87160badd', 'abf05166-7d26-4602-bf0d-62355948a3e4', 'f26e746b-4cdd-496e-bda8-a3c2aecd0948']",39,,,,,,,,,,,,,,,,,Espanyol,214,00:18:39.292,Carry,True,2007/2008
,,,,,,"[63.2, 66.4]",,,,,,,,,,,,,1.59752,,,,,,,,,,,,,83ccbf6a-9148-4c40-a2ac-e0232b84399e,798,,"[57.4, 68.7]",68359,18,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,41,Barcelona,217,"['7155aea1-9fa4-48da-a4ba-344834cf8a34', 'd3d66a9d-481b-4955-8c8b-c322337b51f3', 'fd94ce2d-f820-4d3f-9ef8-0c498d1fb46b']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:18:45.945,Carry,True,2007/2008
,,,,,,"[102.7, 40.4]",,,,,,,,,,,,,0.43573,,,,,,,,,,,,,3134d69f-be5a-44d8-98a6-90a6daa74b2b,801,,"[98.6, 41.2]",68359,18,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Samuel Eto''o Fils,19298.0,Center Forward,41,Barcelona,217,"['04ea0415-c44b-4d82-b6bc-4c76cbc19ca0', 'b71d55ab-352d-425a-a08e-c674b1744e49']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.777,Carry,,2007/2008
,,,,,,"[15.2, 36.6]",,,,,,,,,,,,,1.929989,,,,,,,,,,,,,ed43d028-905c-4dc5-87ad-2017145b919a,805,,"[10.3, 37.6]",68359,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Lafuente Sancha,26084.0,Goalkeeper,42,Espanyol,214,"['a13cc40e-dbde-4d41-8d3a-9d822f1f1641', 'c7471e60-d63d-42f1-888e-26017985bc7e']",51,,,,,,,,,,,,,,,,,Espanyol,214,00:18:51.994,Carry,,2007/2008
,,,,,,"[61.0, 17.5]",,,,,,,,,,,,,3.506415,,,,,,,,,,,,,184d8514-6536-47dd-a211-8f8432ccc4e2,811,,"[57.2, 11.5]",68359,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Jarque Gonzalez,26110.0,Left Center Back,43,Espanyol,214,"['a4c30e48-01fb-4874-a24c-6040ee11b018', 'e8066229-cd43-4bf8-bd07-b6e52f3f6365']",10,,,,,,,,,,,,,,,,,Espanyol,214,00:19:10.717,Carry,,2007/2008
,,,,,,"[77.7, 38.1]",,,,,,,,,,,,,1.068112,,,,,,,,,,,,,2a2fbac1-baa8-467c-917c-7c1f751db08e,814,,"[77.2, 36.9]",68359,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis García Fernández,23916.0,Center Attacking Midfield,43,Espanyol,214,"['2c3ee9e9-e05d-498b-99b9-dbce220a8331', '36967f94-5549-4b31-89d2-a7470ed5c380', 'def28ce3-bdf6-4f55-b215-1f3fe4511e04']",14,,,,,,,,,,,,,,,,,Espanyol,214,00:19:14.996,Carry,True,2007/2008
,,,,,,"[76.7, 19.7]",,,,,,,,,,,,,1.826155,,,,,,,,,,,,,d93dff32-f70d-4b01-adf1-b32626b9e28f,820,,"[76.7, 19.7]",68359,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Tamudo Montero,26109.0,Center Forward,43,Espanyol,214,"['74710ba7-d360-4080-bd0d-77441a3ce0f7', 'e4bcabd0-455a-4bb0-a399-76e3b539d274']",17,,,,,,,,,,,,,,,,,Espanyol,214,00:19:17.884,Carry,,2007/2008
,,,,,,"[104.4, 11.3]",,,,,,,,,,,,,5.138891,,,,,,,,,,,,,6a50ae6a-5246-49da-9160-20d1adf54df6,827,,"[114.1, 6.9]",68359,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ferrán Corominas Telechea,26102.0,Left Wing,44,Espanyol,214,"['02c9a5a0-bc71-4087-a1a5-9a572d4087a4', 'b4ef151c-67da-4b37-885c-b15442d857cf', 'c875471e-9c76-43b7-a7e3-d59439265628']",32,,,,,,,,,,,,,,,,,Espanyol,214,00:19:32.701,Carry,True,2007/2008
,,,,,,"[96.0, 23.6]",,,,,,,,,,,,,1.033957,,,,,,,,,,,,,5680848a-cf69-433e-8e31-177072d83d02,830,,"[93.3, 24.8]",68359,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Martínez Cervera,26160.0,Right Defensive Midfield,44,Espanyol,214,"['1b885f7c-88d3-4b8d-a462-49cedc8a5bdb', '3d79b757-be2d-45a8-9826-cbeb3f0a919c', 'af2a9ef7-95cf-468a-ad06-568c8f036844']",38,,,,,,,,,,,,,,,,,Espanyol,214,00:19:38.471,Carry,True,2007/2008
,,,,,,"[8.8, 19.6]",,,,,,,,,,,,,2.953296,,,,,,,,,,,,,5ae6a6b4-0c12-46ae-989f-d1053477ca29,837,,"[3.1, 38.1]",68359,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,46,Barcelona,217,"['1ff6f9d8-1ac5-40a7-97db-bf982cebeb7c', '66fa8196-0fa9-4bb1-b0e6-55c56dd678b8']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.492,Carry,,2007/2008
,,,,,,"[48.2, 4.8]",,,,,,,,,,,,,0.595482,,,,,,,,,,,,,f8044e15-61fe-4ca0-babe-73ef164be095,840,,"[47.7, 4.8]",68359,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bojan Krkíc Pérez,4913.0,Right Wing,46,Barcelona,217,"['07172ab1-b185-4e97-9547-68f3433a2082', 'e879bdee-3280-489d-a6d0-f7c777a4fcd4', 'f8cc478e-bec3-42a5-bad3-ce9e0307e7b2']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.881,Carry,True,2007/2008
,,,,,,"[44.6, 5.3]",,,,,,,,,,,,,0.970393,,,,,,,,,,,,,d8747a9e-ba7d-4dfb-8814-4e7106003b63,844,,"[48.2, 4.8]",68359,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bojan Krkíc Pérez,4913.0,Right Wing,46,Barcelona,217,"['07172ab1-b185-4e97-9547-68f3433a2082', '71ca745e-ed76-447c-8ec0-ba851e8cac92', 'd14d16b7-f882-4760-ba6e-d1bc43c824e7', 'd8cc5b7e-fd0a-4a2f-ab51-3e62392d9e63', 'e879bdee-3280-489d-a6d0-f7c777a4fcd4']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:20:16.477,Carry,True,2007/2008
,,,,,,"[46.9, 7.2]",,,,,,,,,,,,,2.154706,,,,,,,,,,,,,3d7be99f-b82d-40c6-bdf4-37b2bc98cbe1,847,,"[44.6, 5.3]",68359,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bojan Krkíc Pérez,4913.0,Right Wing,46,Barcelona,217,"['cc05a060-3409-484e-8e35-624f602b145b', 'd14d16b7-f882-4760-ba6e-d1bc43c824e7', 'd8cc5b7e-fd0a-4a2f-ab51-3e62392d9e63']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:20:17.447,Carry,True,2007/2008
,,,,,,"[92.5, 16.7]",,,,,,,,,,,,,0.94215,,,,,,,,,,,,,948f3f6b-b24c-47ba-84e0-1e060caadf57,850,,"[86.3, 14.7]",68359,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,46,Barcelona,217,"['d5044b91-a563-483f-b600-74133b477c3f', 'eeb7909d-090c-46e2-ace2-c9f6e51788c9']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.068,Carry,,2007/2008
,,,,,,"[15.9, 39.2]",,,,,,,,,,,,,1.103428,,,,,,,,,,,,,b2ce807d-ee97-42d5-959c-0bdb207889ec,855,,"[7.7, 42.7]",68359,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iñaki Lafuente Sancha,26084.0,Goalkeeper,48,Espanyol,214,"['2bae6d36-28ed-4599-9232-d35bb52e787a', '3ed55d92-6d01-4c06-a163-a6145f97cb98']",50,,,,,,,,,,,,,,,,,Espanyol,214,00:20:50.999,Carry,,2007/2008
,,,,,,"[78.2, 21.6]",,,,,,,,,,,,,6.750901,,,,,,,,,,,,,1a4e128f-f2b5-40e8-81b5-0c7be5ae9f8d,858,,"[44.6, 8.2]",68359,20,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francisco Joaquín Pérez Rufete,26167.0,Right Wing,48,Espanyol,214,"['36efe68a-ccd2-4ccd-a685-10183af77dcc', 'b4aded8a-fc50-42f3-a19e-30983e104c77']",56,,,,,,,,,,,,,,,,,Espanyol,214,00:20:56.548,Carry,,2007/2008
,,,,,,"[94.3, 7.2]",,,,,,,,,,,,,2.84106,,,,,,,,,,,,,d4af9487-2d07-4b71-8670-639b43c1e287,861,,"[96.7, 8.2]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francisco Javier Chica Torres,26170.0,Left Back,48,Espanyol,214,"['20c6692f-3a1a-46bf-9b5b-a3614b14f185', '61549321-a0c6-4af9-80fa-06296a717ced', 'ab6b8c27-836a-4d23-9e77-f79a5192f01d']",3,,,,,,,,,,,,,,,,,Espanyol,214,00:21:03.857,Carry,True,2007/2008
,,,,,,"[84.2, 33.2]",,,,,,,,,,,,,1.378585,,,,,,,,,,,,,93141d89-19e3-4391-a7b9-368b4dddd02b,865,,"[82.0, 31.5]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ángel Martínez Cervera,26160.0,Right Defensive Midfield,48,Espanyol,214,"['04e35592-24c7-4dae-9401-dee1110dd9dd', '85f67853-3f82-4e5e-a2e7-9d3b5dd2403f']",8,,,,,,,,,,,,,,,,,Espanyol,214,00:21:08.371,Carry,,2007/2008
,,,,,,"[87.5, 57.3]",,,,,,,,,,,,,0.030604,,,,,,,,,,,,,0df56e33-01f1-427b-8c6f-c443ad98a8f2,868,,"[87.5, 57.3]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pablo Javier Zabaleta Girod,3052.0,Right Back,48,Espanyol,214,"['6f9d6007-d74c-4f2e-86a8-011407b9f612', '77171090-4a3b-41e4-b3ae-8ee69d293457']",12,,,,,,,,,,,,,,,,,Espanyol,214,00:21:12.622,Carry,,2007/2008
,,,,,,"[105.1, 38.3]",,,,,,,,,,,,,0.200422,,,,,,,,,,,,,dde66504-ecd1-4166-83a1-6163c40d9bff,871,,"[105.1, 38.3]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis García Fernández,23916.0,Center Attacking Midfield,48,Espanyol,214,"['124f8623-e2c9-436e-b767-2790aa13b3d6', '57dd4736-e867-46de-92e9-27a2d1d4543d']",13,,,,,,,,,,,,,,,,,Espanyol,214,00:21:13.322,Carry,,2007/2008
,,,,,,"[105.9, 15.4]",,,,,,,,,,,,,0.037468,,,,,,,,,,,,,0ebaa450-f3e0-4467-8c0d-d7f17ced2814,879,,"[105.9, 15.4]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ángel Martínez Cervera,26160.0,Right Defensive Midfield,49,Espanyol,214,"['48ee524a-6589-4f4e-bd36-1b899d713ed3', 'b4c88ccd-af10-4c5c-9035-898213e23bbe']",34,,,,,,,,,,,,,,,,,Espanyol,214,00:21:34.943,Carry,,2007/2008
,,,,,,"[13.0, 28.7]",,,,,,,,,,,,,1.863325,,,,,,,,,,,,,3f917e02-0060-453b-afe9-2555e0f1cab7,887,,"[2.1, 39.3]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,50,Barcelona,217,"['34c1fbf0-2fa5-4572-a359-bf8fcce7fffd', '66fd625f-157c-4b48-a838-49b4531e94e6']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:21:39.407,Carry,,2007/2008
,,,,,,"[36.1, 22.7]",,,,,,,,,,,,,2.422943,,,,,,,,,,,,,1c9fcc2f-350a-4f56-9771-efb2a78cbcbe,890,,"[37.8, 12.3]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,50,Barcelona,217,"['1f44cc63-b27f-458c-8319-154bd5dd84ef', 'f95f705b-5346-44cc-a949-f4358ba5fb80']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.145,Carry,,2007/2008
,,,,,,"[43.9, 57.6]",,,,,,,,,,,,,1.809232,,,,,,,,,,,,,2b51a975-2d6a-4f7e-b246-7041b167f87d,893,,"[43.9, 57.6]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,50,Barcelona,217,"['05b6c239-08bd-44dc-9810-0bc2c3eef7ef', '05bf0b4e-58db-4858-a84e-f103469cf714']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:21:46.911,Carry,,2007/2008
,,,,,,"[73.7, 60.8]",,,,,,,,,,,,,3.554374,,,,,,,,,,,,,bae395b1-61bf-4149-b4f4-441a08aca82b,896,,"[56.4, 75.5]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,50,Barcelona,217,"['8bdf47b2-3da7-4b6f-b581-89648e1157ba', 'f4ba0301-52a7-43c8-ac30-9169540d7a74']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.743,Carry,,2007/2008
,,,,,,"[17.4, 36.9]",,,,,,,,,,,,,10.808871,,,,,,,,,,,,,8f51ae8a-5905-4750-b442-11ac9324b216,900,,"[9.2, 28.0]",68359,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Lafuente Sancha,26084.0,Goalkeeper,50,Barcelona,217,"['2144d765-a46f-4351-a63c-038aa63dc167', '549b6b0c-76af-4922-9923-98e258cbfbc7']",56,,,,,,,,,,,,,,,,,Espanyol,214,00:21:56.443,Carry,,2007/2008
,,,,,,"[69.2, 76.1]",,,,,,,,,,,,,0.1072,,,,,,,,,,,,,c3b2618e-37b4-46ab-befe-63dad8343e8d,908,,"[67.3, 77.0]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,51,Barcelona,217,"['1eedcbe6-4e7f-4a58-b287-48e93472e90e', 'a1e9c24c-91f3-468b-9b4b-00f1eab8149e', 'f5efa303-7441-4ed5-91d7-4e113fe7a784']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:22:21.223,Carry,True,2007/2008
,,,,,,"[85.3, 72.4]",,,,,,,,,,,,,0.350046,,,,,,,,,,,,,10a6278d-f652-434b-9527-0c7c62a25c61,914,,"[84.9, 72.4]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovani dos Santos Ramírez,5987.0,Left Wing,52,Barcelona,217,"['0e129d69-9946-4753-9b59-7ccd6c3ea1cb', '231ee46d-06c9-4e9a-9ae8-1d009e4e6550', 'f9c0ff91-39fd-4ef7-a4c8-7a259014cfa2']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.558,Carry,True,2007/2008
,,,,,,"[15.4, 32.1]",,,,,,,,,,,,,0.113987,,,,,,,,,,,,,647670b8-0a44-4061-89b3-03225c70e40d,920,,"[14.9, 34.2]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Torrejón Moya,26163.0,Right Center Back,52,Barcelona,217,"['1a3e2067-40cc-44e7-8914-664423c88d6b', '9f7cfea9-d1a6-4691-af48-23c10119cac6', 'ab707704-68f7-4eb3-a9fd-20e97eee6b05']",39,,,,,,,,,,,,,,,,,Espanyol,214,00:22:39.227,Carry,True,2007/2008
,,,,,,"[93.8, 63.7]",,,,,,,,,,,,,1.189406,,,,,,,,,,,,,6f6837b7-3568-459a-8c52-54ff47a936a3,924,,"[92.5, 68.3]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovani dos Santos Ramírez,5987.0,Left Wing,52,Barcelona,217,"['84901ec9-f4c2-45d6-a85d-a72fcb780a88', 'c90fd431-f898-4892-91de-930f9a40ea68']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.546,Carry,,2007/2008
,,,,,,"[98.1, 48.2]",,,,,,,,,,,,,0.463046,,,,,,,,,,,,,122b69ad-459e-4953-904c-9a715a88642b,928,,"[96.6, 48.3]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,52,Barcelona,217,"['01889336-9a0f-4feb-8654-9f356f4869b4', '8cf8b498-be6b-4a71-a622-ac8555677e32', 'cd899fee-79d0-4561-aec4-351a7a8a29ec']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:22:42.851,Carry,True,2007/2008
,,,,,,"[87.0, 24.9]",,,,,,,,,,,,,1.638745,,,,,,,,,,,,,9b0022e9-ab8e-4b93-bd35-a889749f6ebf,933,,"[85.6, 21.2]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Right Wing,52,Barcelona,217,"['2fb6774e-de89-4a43-9020-4859d623a6e5', '7bba5437-daad-4a9a-b9a9-9657497818f1']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.215,Carry,,2007/2008
,,,,,,"[36.4, 61.9]",,,,,,,,,,,,,1.720358,,,,,,,,,,,,,8d26c4d8-03dc-4060-a4d8-82e6f4b2459f,938,,"[28.9, 62.5]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Joaquín Pérez Rufete,26167.0,Right Wing,52,Barcelona,217,"['35dc332e-376d-478b-88fb-c3c562e91b60', '40161008-a70d-4283-be3e-bcd87dacbf64', 'f8d73e5a-2a49-4e18-8b39-7a352393a5f0']",49,,,,,,,,,,,,,,,,,Espanyol,214,00:22:49.972,Carry,True,2007/2008
,,,,,,"[68.2, 28.4]",,,,,,,,,,,,,1.74422,,,,,,,,,,,,,86230f96-ecfc-480c-85ed-204d6efc0071,943,,"[66.2, 27.0]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,52,Barcelona,217,"['55c1a9f1-08e7-4ded-ae02-a11d9e7ca60b', '7247c793-d0ab-44a6-b10d-b2fbbe5d72f4', 'c1ade2f5-7068-4c6c-880a-e66b907cb895']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.660,Carry,True,2007/2008
,,,,,,"[71.3, 31.8]",,,,,,,,,,,,,1.466482,,,,,,,,,,,,,2f594bf1-b5b8-48d8-adaf-10149de4e81d,947,,"[68.2, 28.4]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,52,Barcelona,217,"['6408bd32-6488-49a9-97a2-4b994ff7efb5', '7247c793-d0ab-44a6-b10d-b2fbbe5d72f4', 'a1aea4fc-753c-4796-92a3-460ff36d8f69']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.405,Carry,True,2007/2008
,,,,,,"[56.9, 51.2]",,,,,,,,,,,,,0.581408,,,,,,,,,,,,,91ae30e6-23c7-466c-b4e8-ffcb0eda9de6,950,,"[56.9, 53.6]",68359,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,52,Barcelona,217,"['3e68c024-b5ce-427e-978b-eaf2480b48c5', 'df288bdb-e652-4244-92e9-2d0c4b5e1b86']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.390,Carry,,2007/2008
,,,,,,"[45.3, 39.8]",,,,,,,,,,,,,0.445701,,,,,,,,,,,,,5d437bcb-2bb9-4f8f-b38d-dcf8fb40b2c4,953,,"[45.3, 39.8]",68359,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,52,Barcelona,217,"['41dd641a-291a-46e4-9d44-5743f533a886', '5b0c935d-bf24-46b4-a8f9-2097f4b29e03']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.716,Carry,,2007/2008
,,,,,,"[62.6, 15.5]",,,,,,,,,,,,,4.231502,,,,,,,,,,,,,3f5019af-febc-4840-ab91-c6b50a398ca4,956,,"[50.3, 15.4]",68359,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,52,Barcelona,217,"['929abbe5-53c5-4bdc-bc55-b384e19a6625', 'a33ef538-a417-4532-b287-f0ef469acd70']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.615,Carry,,2007/2008
,,,,,,"[76.9, 14.0]",,,,,,,,,,,,,0.039958,,,,,,,,,,,,,669224cc-ab69-46a7-8791-fcc24ad05e51,959,,"[76.9, 14.0]",68359,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,52,Barcelona,217,"['acbfe71f-db67-47b0-8481-8fc465309cae', 'c7bf5e89-61dc-4897-b867-4588b9e6c514']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.743,Carry,,2007/2008
,,,,,,"[80.5, 22.7]",,,,,,,,,,,,,6.706257,,,,,,,,,,,,,4fc328df-1338-44bc-8b29-555fcf9c2072,962,,"[64.8, 34.2]",68359,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,52,Barcelona,217,"['a452464c-4ab9-41eb-ae7c-97770720c6c3', 'da4bb811-1d35-47e8-9e9e-84496be00b46', 'ff22cbb1-2c59-448a-ae9c-1d649aefb83f']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.218,Carry,True,2007/2008
,,,,,,"[70.4, 13.5]",,,,,,,,,,,,,3.70882,,,,,,,,,,,,,81d5b515-737d-4fd9-8687-3026531aad6e,966,,"[69.7, 5.1]",68359,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,52,Barcelona,217,"['13d21150-256b-44b6-bfcb-134506b21759', 'bced084a-c291-4de7-817f-e3d2130dbcd8']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.213,Carry,,2007/2008
,,,,,,"[65.1, 19.1]",,,,,,,,,,,,,3.001245,,,,,,,,,,,,,f9160bc5-c29a-49ba-9f06-210578af4680,969,,"[62.2, 21.7]",68359,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,52,Barcelona,217,"['9fff13b4-8079-40b4-a766-abc1b4b3861e', 'ec8ee646-8ce4-4ee1-be11-237a3b87d5bf']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.821,Carry,,2007/2008
,,,,,,"[117.0, 14.5]",,,,,,,,,,,,,7.634427,,,,,,,,,,,,,332be773-2eb8-4978-99c7-67abd1bcaecc,972,,"[80.8, 4.3]",68359,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Right Wing,52,Barcelona,217,"['3ecc0601-1fd7-4d07-888c-25de79fbf9de', '73581cab-da25-4a40-a91a-eb78756d6b7f', 'b629d822-26b9-4492-ad92-610183e30a18']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:23:27.994,Carry,True,2007/2008
,,,,,,"[7.2, 75.0]",,,,,,,,,,,,,2.825159,,,,,,,,,,,,,007215b6-a6b3-4269-9fa3-54bd16be4605,976,,"[4.0, 66.5]",68359,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,52,Barcelona,217,"['6d756376-eb50-445b-8d0a-acd1c3a7200f', '7f02b44b-5af8-4894-a3a4-154445c94252']",35,,,,,,,,,,,,,,,,,Espanyol,214,00:23:35.629,Carry,,2007/2008
