50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0b6b476-c727-402d-a4de-2c436f3014f4,912,,"[36.9, 46.0]",265918,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Andrés Iniesta Luján,5216.0,Right Center Midfield,46,Barcelona,217,['15b1cce4-271c-4a43-a89e-2341c455f8c5'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.371,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cbe637e-e537-4369-aefc-f43dd27bd5ba,918,,"[105.8, 55.4]",265918,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,46,Barcelona,217,['a1e1a5f4-d509-4c5e-af2d-e0b340476f40'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.486,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dc5f1de-be5d-4256-adcc-c1bcacb81fb0,921,,"[115.7, 37.6]",265918,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['353cf240-bb67-4f14-bb40-a880f4d8d704'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:21:02.415,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d18622e2-afea-47bd-a4ac-ca97e5237e57,925,,"[57.3, 34.0]",265918,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,['239df8da-9194-4422-bc46-63fa93610859'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.739,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b726f144-5188-4217-bc5e-248f61ee9b03,928,,"[72.6, 32.3]",265918,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,48,Barcelona,217,['3ceffe76-65ee-464a-8572-5d221accd4af'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.281,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0d49d63-8fcc-4be1-8d46-478c99d40069,935,,"[84.2, 22.4]",265918,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,48,Barcelona,217,['ca7174ec-655f-4cab-985a-ed43b40aa37d'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.104,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16c72706-a81e-48b6-9ae7-f0d798c4d525,938,,"[92.6, 36.5]",265918,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,48,Barcelona,217,['d536b965-6d17-42d7-9413-2b1845eaefe4'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.759,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73941c4c-082c-471e-a28f-f106daa7e299,940,,"[104.1, 25.8]",265918,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,48,Barcelona,217,['81afc737-01dc-40a9-8bb5-438f20262201'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.306,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a0e503a-adbb-4064-a07c-6b8a53274fe6,944,,"[37.5, 40.1]",265918,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,48,Barcelona,217,['5e8858e0-7e5a-42bf-9fcc-bdd220bb14e9'],57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:21:57.836,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924b7232-eef7-444b-b231-d9992e12ae47,948,,"[98.2, 40.5]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,48,Barcelona,217,['704d5c56-02cb-43f4-b79b-aa48e22e13ff'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.664,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08833fd-97aa-4904-8cf3-7fc9a6f61d19,956,,"[70.0, 50.6]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iago Falqué Silva,7468.0,Left Wing,49,Rayo Vallecano,360,['aea808e4-3252-4acc-84ec-288e702e1ac8'],39,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:39.059,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01fd8727-5278-41c5-865e-ce334bf17a53,962,,"[48.7, 33.3]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,['d342dc7e-6aeb-4edf-a2ca-1cff783da471'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.276,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dda2bab-ad0e-4381-9a0a-244c41a52cbb,965,,"[37.1, 34.6]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,50,Barcelona,217,['0a16b253-6518-4105-a405-d882c9117799'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.259,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e338bd9-45e7-4953-99ab-26450b4e6452,969,,"[27.8, 53.5]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,"['e77ece89-a24d-49c1-ae7b-0b889cc25b8d', 'fdb75bcd-3c5a-4f06-8d63-c1dd1cdb8530']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.565,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483d4878-5adc-411e-bd73-19ae63fd580e,972,,"[9.6, 42.0]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,50,Barcelona,217,['7fe1673e-26fb-49ba-a863-5f2582a3d671'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.183,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf60d97-ecca-4ce7-a0b9-dfcdfdefa2c6,975,,"[24.5, 45.7]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,['98e5eaca-07e0-4010-b1b0-588f7d715adf'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.280,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cff24e00-2869-4e14-8a49-7070a782cdcf,977,,"[15.7, 64.9]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,['42184f95-0b6e-433b-a672-0f589eefe154'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.281,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de1f5d0-737a-463c-8170-d46dba9bf46f,980,,"[35.8, 67.4]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,50,Barcelona,217,['5366e1f1-53a0-4eeb-800d-c9b609fc8959'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.084,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7898926-997c-4c91-87f9-dfae1a53d7e0,983,,"[25.5, 68.7]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,['629c0f1e-539d-48a5-b84c-ec03f5ffc643'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.090,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daae6ef3-806f-4553-8942-b4621758f273,986,,"[38.8, 74.7]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,50,Barcelona,217,['d4764a38-799b-4ed7-8ae6-078e10af0c76'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:22:57.408,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39be9ebc-f1ac-4987-bc38-2d05e3fffe8a,989,,"[40.2, 64.7]",265918,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,['bd227a93-e84c-47f4-b966-921a3aad9786'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.184,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58dfc14d-4340-4bca-8b9c-5697616f74a2,992,,"[37.3, 44.7]",265918,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,50,Barcelona,217,['09cf9a02-9c27-4404-b722-c1cd7e1d7ed0'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.398,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90fdbcfc-4b0d-4b7a-a7f9-d9a05f85401f,995,,"[49.3, 8.6]",265918,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,50,Barcelona,217,['c4e9eaba-9cd4-4bab-9396-af7a89de54da'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:23:05.027,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e28031b1-c8bf-49ae-b8a9-fefbff0e7018,998,,"[78.3, 7.7]",265918,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,50,Barcelona,217,['4782bf1d-9a1a-459a-9a12-c0f342aab15d'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.393,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c007a3-51e6-4431-9bdd-7a44085315a7,1001,,"[60.6, 6.2]",265918,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,50,Barcelona,217,['ca0d51e0-9c20-4745-b1a5-9f02a9e9ad31'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.025,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7827f2e6-f0dc-4550-904e-9e42fe0abbb4,1010,,"[63.9, 75.8]",265918,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Wing,51,Rayo Vallecano,360,"['635727ba-2a20-47bc-ba9b-7b7e6af29998', 'f6544dc1-1b91-478c-a656-92e2d7d74044']",18,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:18.243,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638e5c75-93f3-4731-9403-ce2443cb52d1,1013,,"[72.6, 69.3]",265918,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,51,Rayo Vallecano,360,['565b1c29-9d10-41e1-854a-a3e0f53b60ea'],19,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:19.810,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec011ed1-4654-4e01-bed1-2f952c54bad5,1016,,"[102.2, 68.5]",265918,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,51,Rayo Vallecano,360,['a3230c13-ee04-4471-9b65-b5f9637b947d'],24,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:24.424,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0dc7ac2-8325-4fa1-a969-3d55a27eabd2,1022,,"[115.4, 54.0]",265918,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Oscar Larrivey,27190.0,Center Forward,53,Rayo Vallecano,360,['4aec180f-854a-4fdc-850a-e670113e8f86'],59,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:59.674,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234f3635-a3ec-4cd7-b981-eb65d62a00ae,1025,,"[99.9, 54.6]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,53,Rayo Vallecano,360,['ee435ce3-e9b9-47d0-a3e5-e88fa44e4186'],2,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:02.723,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbf925b-cd18-46c2-a108-3600e067908b,1029,,"[29.1, 22.4]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,54,Barcelona,217,['01550299-7819-4fc8-b551-399a77ae6add'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:24:05.233,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25271de2-4420-4f5a-953d-8ed2259baf30,1034,,"[111.0, 45.5]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Wing,54,Barcelona,217,['57797310-9ebd-4d38-9e7b-e685518c81a3'],10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:10.334,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19316cea-3fc4-4ffc-9844-e9a83752d021,1041,,"[38.4, 43.0]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,54,Barcelona,217,['81fbe2a2-474e-40eb-be62-a5229de59fa0'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.363,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a984a815-88d1-4a7c-9512-a2dab5428e7c,1043,,"[89.8, 40.9]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,54,Barcelona,217,['b952cbf5-fea7-40ac-9ee9-c116b067f40f'],15,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:15.428,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b0b7366-e1ea-4e5a-8468-180f90ba9b1f,1049,,"[36.3, 42.2]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,54,Barcelona,217,['1acd940b-5727-4a7c-9041-b83016832dcb'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.244,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644bbc7-47dc-46af-a707-d6da8127eb08,1052,,"[71.1, 22.2]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,54,Barcelona,217,['caa062d1-f515-4915-b5cb-47cdd583e525'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.083,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b87c50c6-a2ab-4e1e-8292-21fb06c19920,1055,,"[96.1, 52.7]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,54,Barcelona,217,['6fca0f68-7426-49e3-afe3-98693ab2322e'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.643,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e32be477-69d4-45a7-8422-99da12cdd121,1061,,"[36.4, 14.7]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Wing,55,Rayo Vallecano,360,['138d6d74-e103-48e1-9d12-242a06659ddf'],31,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:31.643,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e767a3f6-e978-42da-9f63-3d00d9bfa57c,1065,,"[22.5, 19.1]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,55,Rayo Vallecano,360,"['2e1b4420-430b-4f56-aa30-d1a5e94a438d', 'b8ce948e-4725-4b3a-bb9f-51e1c3de60c6']",34,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:34.334,Ball Receipt*,True,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b7de39e-1cc8-4c32-a9de-2980c8314185,1068,,"[50.3, 7.1]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,55,Rayo Vallecano,360,['772fa249-695a-4817-ae0f-d4f1c1e954a2'],42,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:24:42.338,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bf2430f-a7a0-4cb7-b303-1643b46e94ce,1072,,"[43.2, 51.8]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,56,Barcelona,217,['c2d8dca9-b595-4db8-8e8e-3d191fa0d75c'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.015,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ddb460-0ea1-48d2-850a-8c3108b7eb5a,1076,,"[55.4, 34.6]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,56,Barcelona,217,['e9e11a7e-d4e6-4f1d-adbc-a91919e1413b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.564,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be9913f4-845c-4183-9302-afcb707e3e3a,1079,,"[55.8, 7.3]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,56,Barcelona,217,['f6afeaf6-f47c-4941-98e4-65e382b8a2a0'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.928,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805cb0c-ccdb-4445-9466-d4a302a6dc61,1082,,"[41.9, 28.5]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,56,Barcelona,217,['fa7ff9d7-12c3-4b84-bf45-d498f2d65d6e'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.128,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50d12d59-4602-475e-b55a-30a1a2569c73,1085,,"[49.1, 31.7]",265918,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,56,Barcelona,217,['3d9d9995-260a-4e1d-9e03-834b977e9474'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.805,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9b487a2-40ae-45b3-87f1-845062bc95bb,1089,,"[37.7, 71.4]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Barcelona,217,['4dcb4bd3-74e5-4e71-980c-fa3241d7f618'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:25:02.163,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8758db1-ae21-4d12-b944-86da7f1b4820,1091,,"[50.5, 72.9]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,56,Barcelona,217,['8661b112-9067-45c5-8eba-c16a051a30c9'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.146,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51becb02-75a5-4d48-ba74-e6d0bcaac2df,1093,,"[79.1, 8.8]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Bueno Calvo,6879.0,Center Attacking Midfield,57,Rayo Vallecano,360,['adc880bc-22f6-4780-b6c3-19b59c6f2b86'],3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:03.945,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249778e9-ecc8-4c27-b886-91ca3743d978,1096,,"[94.0, 40.3]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Oscar Larrivey,27190.0,Center Forward,57,Rayo Vallecano,360,['a5ea0421-a873-4b4d-b221-c1880b679c9f'],8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:08.027,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f4ae644-1ff0-4ce2-a22b-ddf81d173065,1101,,"[77.4, 34.6]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Left Defensive Midfield,57,Rayo Vallecano,360,['cc26402e-ab3b-490d-9dae-6c8e7323e9c1'],12,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:12.244,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b706e6a-873e-4b2f-b812-f41623d1cb13,1104,,"[93.2, 31.5]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Wing,57,Rayo Vallecano,360,['f2e5ecdf-c50e-4185-8cde-2c63e3946a1a'],15,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:15.943,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681223a1-10fa-4c50-924b-ac04d01ba480,1110,,"[106.4, 5.2]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iago Falqué Silva,7468.0,Left Wing,58,Rayo Vallecano,360,['c026a857-37f6-4dc3-bd07-ffdeeb3a0153'],43,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:25:43.435,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdd35786-1b1f-41f4-a4fd-b5f618886aed,1115,,"[14.6, 54.6]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,59,Barcelona,217,['9c0e640d-50d8-41e4-9920-ba2518542142'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.970,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bbe7914-d88f-462f-8c01-e53df03bd809,1119,,"[15.7, 59.4]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,"['2233309d-d8a9-45a1-9739-30d83ae89649', '6ee719b4-99df-425d-81bb-7be0387e22ac']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.709,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6665dc-d9a2-4892-9db2-09e5e967565a,1122,,"[20.5, 53.9]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,59,Barcelona,217,['eb612add-c29a-41d3-9a50-2f1c40c1079f'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.452,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa53b7de-6962-4e3b-92e5-d732f4957cc4,1124,,"[30.4, 55.8]",265918,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,59,Barcelona,217,['4412b200-9e89-44ef-b328-c8050c341b7c'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.816,Ball Receipt*,,2013/2014
