50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.937965,,,,,,,,,,,,,a1c616d1-cee1-48a0-a616-66d816f0329d,3776,,"[72.7, 19.4]",266846,84,,,,2.2298,,Left Foot,,,"[64.8, 29.6]",,Ground Pass,,12.90155,,,Patrick Claude Ekeng Ekeng,27236.0,,,,,,,2,From Free Kick,José María López de Silva Sánchez,27248.0,Left Wing,164,Córdoba CF,373,['3d6e5ccf-a72b-4825-8221-d971086f0ae4'],17,,,,,,,,,,,,,,,,,Córdoba CF,373,00:39:17.251,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.92214,,,,,,,,,,,,,0adf7b0e-b21b-4208-9791-b7f8146f6315,3779,,"[65.8, 33.0]",266846,84,,,,-1.693979,,Right Foot,,,"[64.5, 22.5]",,Ground Pass,,10.58017,,,Fausto Rossi,27249.0,,,,,,,2,From Free Kick,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,164,Córdoba CF,373,['50436447-f0fb-4476-bfa9-87a844271377'],18,,,,,,,,,,,,,,,,,Córdoba CF,373,00:39:18.380,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.802017,,,,,,,,,,,,,b7b8465a-5860-4f3b-ac19-e0c95ccd1157,3782,,"[64.6, 22.5]",266846,84,,,,1.1976625,,Right Foot,,,"[84.8, 74.1]",,High Pass,,55.412994,,,Federico Nicolás Cartabia,6728.0,,,True,,,,2,From Free Kick,Fausto Rossi,27249.0,Left Defensive Midfield,164,Córdoba CF,373,['47cd876a-d34c-44b3-bd74-ab8ed8ef4b6a'],19,,,,,,,,,,,,,,,,,Córdoba CF,373,00:39:19.342,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.3391,,,,,,,,,,,,,d2ae9446-e483-4943-b072-816b58641245,3784,,"[84.7, 74.3]",266846,84,,,,-2.939374,,Head,,,"[60.8, 69.4]",,Low Pass,,24.397131,,,Aleksandar Pantić,27239.0,,,,,,,2,From Free Kick,Federico Nicolás Cartabia,6728.0,Right Wing,164,Córdoba CF,373,['6af7502e-699a-418a-bdb4-badb530a750f'],22,,,,,,,,,,,,,,,,,Córdoba CF,373,00:39:22.184,Pass,,2014/2015
,,,,,,,,,,,,,,,,,4.7226,,,,,,,,,,,,,4159bd29-1ed9-4629-8a44-729cf1457696,3787,,"[60.8, 69.4]",266846,84,,,,0.007858384,,Right Foot,,,"[111.7, 69.8]",,High Pass,,50.901573,Unknown,,Patrick Claude Ekeng Ekeng,27236.0,,,,,,,2,From Free Kick,Aleksandar Pantić,27239.0,Right Center Back,164,Córdoba CF,373,['b985635d-5983-4b82-bab9-f6efaded8387'],25,,,,,,,,,,,,,,,,,Córdoba CF,373,00:39:25.564,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.5862,,,,,,,,,,,,,9b24a0c0-9272-42be-8450-d77f27aedb84,3791,,"[112.5, 64.6]",266846,85,,,,-1.5015641,,Left Foot,True,,"[114.4, 37.2]",,High Pass,,27.465797,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,165,Córdoba CF,373,['ad4b2ac9-b5b7-4a92-b15d-83839d90cb1d'],39,,,,,,,,,,,,,,,,,Córdoba CF,373,00:40:39.608,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.393419,,,,,,,,,,,,,d84fa129-f3f9-435a-99ac-e0e45baef5a6,3796,,"[35.2, 57.3]",266846,85,,,,1.236296,,Left Foot,,,"[40.9, 73.7]",,Ground Pass,,17.362316,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,165,Córdoba CF,373,['2178ef60-2efd-4c87-b6aa-96952a7343f0'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:40:45.338,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.720166,,,,,,,,,,,,,90d12f9d-e11c-461c-b831-813004a7555e,3800,,"[93.2, 70.0]",266846,85,,,,-1.0706353,,Left Foot,,,"[97.9, 61.4]",,Ground Pass,,9.80051,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Córdoba CF,373,"['2c1cd70e-6ce0-408a-89ad-b1685f11cd2c', '303e72ad-173d-438f-8a71-3fe41c1c002d']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:40:53.634,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.893341,,,,,,,,,,,,,e96e3a48-332f-46d8-8df6-8ed676d361c5,3805,,"[25.5, 12.8]",266846,85,,,,0.15471686,,Right Foot,,,"[36.4, 14.5]",,Ground Pass,,11.031773,,,Fausto Rossi,27249.0,,,,,,,2,From Free Kick,José María López de Silva Sánchez,27248.0,Left Wing,165,Córdoba CF,373,['480c4ad4-5672-4dca-a16e-4194c99af75d'],55,,,,,,,,,,,,,,,,,Córdoba CF,373,00:40:55.425,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.8332,,,,,,,,,,,,,1aac08af-3c2c-4f65-9658-cfebb607bdcb,3808,,"[36.2, 14.5]",266846,85,,,,-1.147261,,Right Foot,,,"[41.7, 2.3]",,Low Pass,,13.382451,,,Eduard Campabadal Claros,24617.0,,,,,,,2,From Free Kick,Fausto Rossi,27249.0,Left Defensive Midfield,165,Córdoba CF,373,['ffdd8417-07fb-487e-9dc2-e40125e3f8f6'],56,,,,,,,,,,,,,,,,,Córdoba CF,373,00:40:56.399,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.704372,,,,,,,,,,,,,4ea77346-d3e7-4f84-9117-d491534e3810,3811,,"[41.9, 2.3]",266846,85,,,,0.28095686,,Left Foot,,,"[56.8, 6.6]",,Ground Pass,,15.508062,Incomplete,,Fausto Rossi,27249.0,,,,,,,2,From Free Kick,Eduard Campabadal Claros,24617.0,Right Back,165,Córdoba CF,373,"['5080696a-b70c-4bf5-ad17-b4be927d479d', '9e03f3ab-2ae5-48a1-811f-debf1a702a45']",58,,,,,,,,,,,,,,,,,Córdoba CF,373,00:40:58.476,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.50842,,,,,,,,,,,,,5080696a-b70c-4bf5-ad17-b4be927d479d,3813,,"[64.2, 74.4]",266846,86,,,,0.2867454,,Right Foot,,,"[72.0, 76.7]",,Ground Pass,,8.132035,,,Rafael Alcântara do Nascimento,6998.0,,,,,,Recovery,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,166,Barcelona,217,"['4ea77346-d3e7-4f84-9117-d491534e3810', 'bb02e462-4fcd-4370-b487-7eff89b3654e']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.181,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.7102,,,,,,,,,,,,,d0370fb4-a458-4025-85fc-a435f6eabaa7,3817,,"[72.7, 77.7]",266846,86,,,,3.1186082,,Right Foot,,,"[64.0, 77.9]",,Ground Pass,,8.702298,,,Martín Montoya Torralbo,6593.0,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,166,Barcelona,217,"['3ef5122b-22eb-4c8b-9222-be2afce3c911', '9ce659f7-54e3-468b-8fff-4210563ce38e']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.855,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.631057,,,,,,,,,,,,,6047d137-03f9-422b-8956-75cc50c6312e,3820,,"[64.0, 77.0]",266846,86,,,,-1.4124688,,Right Foot,,,"[65.9, 65.1]",,Ground Pass,,12.050726,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,166,Barcelona,217,['e35e76e4-4005-47ae-88aa-ada6468af9f6'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.153,Pass,,2014/2015
,,,,,,,,,,,,,,,,,4.89485,,,,,,,,,,,,,32a83dee-dcf6-4889-ae34-fb2dc16ace6f,3823,,"[67.9, 58.3]",266846,86,,,,-0.77101755,,Right Foot,,,"[120.8, 6.9]",,High Pass,,73.758865,Out,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,166,Barcelona,217,['a3e60b3b-7f44-4a62-bb34-91e376228d43'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.493,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.6758,,,,,,,,,,,,,d1379e24-94f8-4ded-ad59-03fd6d5f9f75,3825,,"[6.0, 44.0]",266846,86,,,,0.5092301,,Right Foot,,,"[61.7, 75.1]",,High Pass,,63.7942,Incomplete,,Nabil Ghilas,27250.0,,,,,,Goal Kick,2,From Goal Kick,Juan Carlos Martín Corral,24255.0,Goalkeeper,167,Córdoba CF,373,"['26e3a185-ccd9-47c1-9548-1831f3d7e1aa', '6efdacf1-9cab-4624-9003-c23df0b6d420']",35,,,,,,,,,,,,,,,,,Córdoba CF,373,00:41:35.853,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.8632,,,,,,,,,,,,,26e3a185-ccd9-47c1-9548-1831f3d7e1aa,3827,,"[59.3, 5.9]",266846,86,,,,1.7033478,,Head,,,"[57.7, 17.9]",,Low Pass,,12.106196,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,"['a9967b13-2ead-44d7-b580-ab78369895f3', 'd1379e24-94f8-4ded-ad59-03fd6d5f9f75']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:41:39.528,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.3291,,,,,,,,,,,,,d01a357a-adb3-41fe-9cbf-500bdf9f4b65,3830,,"[56.7, 18.4]",266846,86,,,,-1.0687062,,Right Foot,,,"[59.5, 13.3]",,Ground Pass,,5.818075,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,168,Barcelona,217,['b0edf456-b473-4484-9ca1-8a513e94b8be'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.127,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.399347,,,,,,,,,,,,,e2b9974f-0e82-4595-a272-ab85d5348e62,3833,,"[59.5, 13.3]",266846,86,,,,2.2949216,,Right Foot,,,"[44.2, 30.6]",,Ground Pass,,23.09502,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,168,Barcelona,217,['9b9ee973-0b4c-4ff6-bef5-5a81cef5233b'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.537,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.671356,,,,,,,,,,,,,179bdb85-febd-4dca-b710-580d8fd4cfe9,3837,,"[43.7, 31.8]",266846,86,,,,2.928485,,Right Foot,,,"[13.2, 38.4]",,Ground Pass,,31.205929,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,"['9c0090bc-8511-4c6d-a940-56f3cc176723', 'c6943864-c0e3-4764-9094-b13edac6991d']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.217,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,2.825,,,,,,,,,,,,,0f6c6aea-372f-42ab-a435-0e67948fa13d,3840,,"[13.2, 38.4]",266846,86,,,,0.58178186,,Right Foot,,,"[57.9, 67.8]",,High Pass,,53.50187,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,168,Barcelona,217,['587206dd-346f-4d5f-816d-c2f3aa507d65'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:41:47.985,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.728192,,,,,,,,,,,,,35efa447-7c66-44dc-a29e-3d257d59d1c2,3843,,"[57.9, 67.8]",266846,86,,,,-1.1914963,,Left Foot,,,"[63.6, 53.5]",,Low Pass,,15.394155,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,168,Barcelona,217,['476db378-5e22-4196-8a5b-6326aaaea177'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.850,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.039716,,,,,,,,,,,,,e76a2ec1-69e8-4991-805c-fb42fbc50463,3850,,"[66.1, 53.7]",266846,86,,,,-1.5243182,,Left Foot,,,"[66.5, 45.1]",,Ground Pass,,8.609298,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,168,Barcelona,217,['f570c57c-f6b1-4114-a53c-f80e9467caaf'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.281,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.893876,,,,,,,,,,,,,eb351d18-0a21-4b3e-9190-5b5d5ca06d3b,3853,,"[86.3, 31.8]",266846,86,,,,-0.17307603,,Left Foot,,,"[100.6, 29.3]",,Low Pass,,14.516887,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,168,Barcelona,217,"['8b04df06-c644-4dbe-b62e-064528168e58', 'a17b9feb-6c1d-4b2b-8791-b069fe627f55']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.445,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.425446,,,,,,,,,,,,,435cdf99-4cf1-485b-83f8-5d1e77bf16ff,3857,,"[86.7, 29.4]",266846,87,,,,1.4410938,,Right Foot,,,"[88.5, 43.2]",,Low Pass,,13.916896,,,Rafael Alcântara do Nascimento,6998.0,,,,,,Recovery,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,168,Barcelona,217,"['4ae284ff-ece7-45f7-bca4-b6ebd7000271', 'e83b2467-68ed-4f33-9cb1-2cd5e1da38bf']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.385,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.6513,,,,,,,,,,,,,312fb513-4afb-46df-abd2-9609a0711676,3861,,"[86.9, 35.9]",266846,87,,,,-2.3405707,,Left Foot,,,"[80.6, 29.4]",,Ground Pass,,9.052072,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,168,Barcelona,217,['a8fed57c-0a41-4478-8689-9887f5fdddcd'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:42:04.820,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.15415,,,,,,,,,,,,,a47ff668-4fb8-45f3-91a0-2773227365df,3864,,"[80.6, 28.9]",266846,87,,,,1.7151344,,Right Foot,,,"[78.1, 46.1]",,Ground Pass,,17.380737,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,168,Barcelona,217,['440cce1c-b856-4b66-a86f-ae4250885006'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:42:08.472,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.9231,,,,,,,,,,,,,82534af6-07c2-4775-90db-707706fce90c,3867,,"[78.1, 46.3]",266846,87,,,,1.1099304,,Right Foot,,,"[92.4, 75.1]",,Ground Pass,,32.15478,,,Martín Montoya Torralbo,6593.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,['b18927a9-179c-4953-a6dc-4da4c35980de'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.686,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.8244,,,,,,,,,,,,,3d172d4e-fb3c-443b-9b58-b8687eb29a70,3870,,"[92.4, 75.1]",266846,87,,,,-1.9064349,,Right Foot,,,"[87.9, 62.2]",,Ground Pass,,13.662357,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,168,Barcelona,217,['efa12dda-a7a2-4568-9391-1ec616b38e85'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.367,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9816,,,,,,,,,,,,,9d611dc9-2549-4f26-9dd5-80083f00e750,3873,,"[87.6, 62.2]",266846,87,,,,1.8309509,,Right Foot,,,"[83.9, 76.1]",,Ground Pass,,14.384019,,,Martín Montoya Torralbo,6593.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,168,Barcelona,217,['f8462c3d-ae4b-4e93-b2a2-2b622c28d5b4'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:42:15.271,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.2153,,,,,,,,,,,,,f69468fe-811b-448e-a20c-81e2b2708437,3876,,"[83.9, 76.1]",266846,87,,,,-2.621468,,Right Foot,,,"[72.9, 69.8]",,Ground Pass,,12.676356,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,168,Barcelona,217,['10d3a374-db38-4cb7-ba19-b19fd6039413'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.063,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.7692,,,,,,,,,,,,,27816c0c-c4e7-48b6-b950-83f8197262e6,3879,,"[72.9, 69.8]",266846,87,,,,-1.1769277,,Right Foot,,,"[79.3, 54.4]",,Ground Pass,,16.67693,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,168,Barcelona,217,['9152d694-9774-45fc-a553-487705838a4a'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.856,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.363875,,,,,,,,,,,,,91424a12-c3e2-4dad-93d1-934d51be6301,3883,,"[79.5, 47.8]",266846,87,,,,-1.1801893,,Right Foot,,,"[87.2, 29.1]",,Ground Pass,,20.223253,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,168,Barcelona,217,"['9b7c5016-3464-46aa-a18a-8ab499ceedb5', 'f5b7a226-ac7b-48e6-90f7-e7501c0dd10b']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:42:21.840,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.95896,,,,,,,,,,,,,eeaa9c9f-e4f9-4a66-b19d-c33757fb722d,3887,,"[90.3, 24.9]",266846,87,,,,-1.3602244,,Left Foot,,,"[93.1, 11.8]",,Ground Pass,,13.395895,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,168,Barcelona,217,"['5500633b-bcf7-4934-88cd-c3701aaf3057', 'a7a8afc4-3ab9-4cd1-ba97-289ef565f4a8']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.430,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.9249,,,,,,,,,,,,,d073a9a6-450b-429e-9ddc-4f6036b10978,3890,,"[93.1, 11.8]",266846,87,,,,-0.09065989,,Right Foot,,,"[103.0, 10.9]",,Ground Pass,,9.9408245,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,168,Barcelona,217,['aecc26cf-5412-42d2-8b1c-ae53d0e7ef63'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.497,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.89409,,,,,,,,,,,,,e6cc1c93-11a0-4522-8f13-1b20adc9a728,3894,,"[99.7, 11.6]",266846,87,,,,2.8555412,,Left Foot,,,"[81.0, 17.1]",,Ground Pass,,19.49205,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,168,Barcelona,217,['d3bf3b85-7e47-4281-8d5f-c01c8e24dc90'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.050,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.2405,,,,,,,,,,,,,c5fe604d-17e2-4454-8ad8-5b17dde2a699,3898,,"[81.5, 16.4]",266846,87,,,,-1.2310529,,Right Foot,,,"[85.6, 4.8]",,Ground Pass,,12.303251,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,168,Barcelona,217,['c854f4de-21c4-478d-ae79-822fc6013812'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.024,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.543322,,,,,,,,,,,,,43917366-8df4-4d0a-a053-5321a4509e4e,3902,,"[85.7, 4.1]",266846,87,,,,-0.20877719,,Right Foot,,,"[97.5, 1.6]",,Ground Pass,,12.061924,Out,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,168,Barcelona,217,"['80ddf7ab-5674-4b39-b51c-69ab27c4b513', '9eca2ce8-5bec-4992-86a6-13c40a051c03']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.304,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,7.150896,,,,,,,,,,,,,90dff293-cd6c-47d8-88e0-e0f83520b0c6,3904,,"[25.7, 80.0]",266846,87,True,,,-0.66019213,,,,,"[66.4, 48.4]",,High Pass,,51.527176,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Eduard Campabadal Claros,24617.0,Right Back,169,Córdoba CF,373,['a636252c-5cb2-4c6a-b16e-ca80c92d3ad5'],47,,,,,,,,,,,,,,,,,Córdoba CF,373,00:42:47.195,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.758969,,,,,,,,,,,,,a2ea0756-23bc-438d-a353-e2bd5a29d9b0,3906,,"[58.2, 36.3]",266846,87,,,,1.3243568,,Right Foot,,,"[66.3, 68.5]",,Ground Pass,,33.203163,,,Martín Montoya Torralbo,6593.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,170,Barcelona,217,['0e130a72-17cf-408a-beed-296297357c3a'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.779,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.741078,,,,,,,,,,,,,78ebc9f0-a33e-41dc-865c-3bd8c235cff9,3910,,"[70.3, 72.8]",266846,88,,,,-2.3476477,,Right Foot,,,"[58.7, 61.0]",,Ground Pass,,16.546904,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,170,Barcelona,217,"['50c7d0fe-6931-4e80-9ca6-075e7e125e35', '77c1b0e2-9f67-4f4f-9b0b-9074926d871d']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.456,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.611347,,,,,,,,,,,,,39198082-2ddc-4728-b935-b4081a4d56af,3914,,"[70.3, 64.0]",266846,88,,,,0.8519663,,Left Foot,,,"[81.5, 76.8]",,Ground Pass,,17.008234,,,Martín Montoya Torralbo,6593.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,170,Barcelona,217,"['286ca866-6428-41a8-b579-3881c48ba41c', 'f53ced0a-e2ca-440f-9ff3-132444e2a48c']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:43:05.822,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.5685,,,,,,,,,,,,,ad014e42-06a0-45a9-a86d-30debb9fe7be,3917,,"[79.5, 76.7]",266846,88,,,,-2.9629617,,Right Foot,,,"[57.9, 72.8]",,Ground Pass,,21.949259,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,170,Barcelona,217,['638b9b38-e603-4d93-b23e-944deed7afaa'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.155,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.254,,,,,,,,,,,,,46ec0419-0047-4050-99a1-c34186de70c6,3920,,"[56.9, 72.2]",266846,88,,,,-1.5930699,,Right Foot,,,"[56.0, 31.8]",,Ground Pass,,40.410023,,,Javier Alejandro Mascherano,5506.0,,,True,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,170,Barcelona,217,['1d19c011-67d6-4d06-8d74-df7329b9e4d8'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.333,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.1067,,,,,,,,,,,,,0242a940-aba4-4c5f-ac68-3f974f9a7bf4,3923,,"[64.2, 30.2]",266846,88,,,,-0.6841414,,Right Foot,,,"[95.1, 5.0]",,Low Pass,,39.872925,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,170,Barcelona,217,['4ac59693-5aa5-4593-a7a1-07f49668b0e9'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:43:17.366,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.4565,,,,,,,,,,,,,b41eaf91-7482-4cbd-91ef-98203452f709,3927,,"[94.6, 12.4]",266846,88,,,,1.1335742,,Left Foot,,,"[98.9, 21.6]",,Ground Pass,,10.155294,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,170,Barcelona,217,"['61cd8d6f-607a-4a08-86d7-715341732051', 'c977d8ca-c700-434b-9f10-f98639b29c7c', 'df883adc-0cf0-4613-9ee8-2105a5a98b1a']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.358,Pass,True,2014/2015
