ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.5171,,,,,,,,,,,,,b8fc8290-5342-4ac0-a8ce-495e3913b1f1,1060,,,"[93.4, 23.5]",69315,22,,,,-0.14189705,,Left Foot,,,"[99.7, 22.6]",,Ground Pass,,6.363961,Incomplete,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,38,Barcelona,217,"['43f42de4-98d6-45c1-bd18-b1960a3b0231', '53f4a783-03a0-41b6-b193-d50e615d92d7', '9a6c872a-caab-4d92-ab29-b4cabf99f468']",17,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.313,Pass,True,2011/2012
,,,,,,,,,,,,,,0.580112,,,,,,,,,,,,,864ea16d-acfa-48fa-a388-df7a874f6d81,1065,,,"[21.1, 59.0]",69315,22,,,,-0.7853982,,Right Foot,,,"[25.3, 54.8]",,Ground Pass,,5.939697,,,Miguel Marcos Madera,16478.0,,,,,,,1,Regular Play,Juan Valera Espín,26195.0,Right Back,39,Getafe,216,"['0065e756-a817-4a99-bdfb-13e3d21e8631', '9c7ffdd6-617c-44b7-a112-9c85c4b36d4e']",19,,,,,,,,,,,,,,,,Getafe,216,00:22:19.159,Pass,True,2011/2012
,,,,,,,,,,,,,,1.600163,,,,,,,,,,,,,911362d4-38cc-4fe5-9097-5348a902c91e,1068,,,"[25.3, 54.8]",69315,22,,,,1.3673716,,Right Foot,,,"[29.9, 77.1]",,Ground Pass,,22.769497,,,Pablo Sarabia García,6720.0,,,,,,,1,Regular Play,Miguel Marcos Madera,16478.0,Left Center Midfield,39,Getafe,216,['557a49da-08fe-4594-b9eb-647bc700eda8'],20,,,,,,,,,,,,,,,,Getafe,216,00:22:20.369,Pass,,2011/2012
,,,,,,,,,,,,,,1.4292,,,,,,,,,,,,,ca065b28-5046-45f7-bda4-957db1fc14cb,1071,,,"[29.9, 77.1]",69315,22,,,,-0.11366323,,Left Foot,,,"[51.8, 74.6]",,Ground Pass,,22.042233,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,39,Getafe,216,['fa5b5e18-c3ee-4e1e-8394-059451f82427'],23,,,,,,,,,,,,,,,,Getafe,216,00:22:23.628,Pass,,2011/2012
,,,,,,,,,,,,,,0.531753,,,,,,,,,,,,,c65daeaf-dd7e-49af-b2cf-c8006b0a820f,1077,,,"[65.3, 4.6]",69315,22,,,,-2.9312668,,Right Foot,,,"[56.4, 2.7]",,Ground Pass,,9.10055,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,40,Barcelona,217,['a6efd4e2-de03-47c3-965d-2d50a2c7e330'],29,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.964,Pass,,2011/2012
,,,,,,,,,,,,,,0.663144,,,,,,,,,,,,,e0b03d32-e6b7-474a-a09a-cb4d77b9e455,1080,,,"[56.4, 2.7]",69315,22,,,,0.40079346,,Left Foot,,,"[62.3, 5.2]",,Ground Pass,,6.407808,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,40,Barcelona,217,['95bdb3dc-8c49-45ec-a651-9c5acb44f8af'],31,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.006,Pass,,2011/2012
,,,,,,,,,,,,,,0.647676,,,,,,,,,,,,,d06733ac-f036-4bd0-8bbc-33e8af2b5249,1083,,,"[62.3, 5.2]",69315,22,,,,-2.8014956,,Left Foot,,,"[55.8, 2.9]",,Ground Pass,,6.8949256,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,40,Barcelona,217,['35c794fd-7ccd-4c37-909f-a8da96983cfd'],32,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.080,Pass,,2011/2012
,,,,,,,,,,,,,,0.7964,,,,,,,,,,,,,405930ef-4443-4dc6-9341-2d157e1780f9,1086,,,"[55.8, 2.9]",69315,22,,,,-0.17390119,,Right Foot,,,"[63.2, 1.6]",,Ground Pass,,7.5133214,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,40,Barcelona,217,['bd77b639-9668-4347-9d61-c211e8db40be'],32,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.807,Pass,,2011/2012
,,,,,,,,,,,,,,0.741848,,,,,,,,,,,,,db9eee8b-e292-4063-85a2-f7f6ffcb42b9,1089,,,"[56.8, 2.5]",69315,22,,,,3.0764675,,Left Foot,,,"[47.6, 3.1]",,Low Pass,,9.219544,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,40,Barcelona,217,['93bdca55-4025-47c1-a85e-7af26ee2551f'],33,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.634,Pass,,2011/2012
,,,,,,,,,,,,,,1.406717,,,,,,,,,,,,,776250da-bf5b-440e-93ab-4e1034282398,1092,,,"[47.8, 3.1]",69315,22,,,,1.6048257,,Left Foot,,,"[47.0, 26.6]",,Ground Pass,,23.513613,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,40,Barcelona,217,['0d369ee4-d1ff-46f9-af87-4fc6db45d6c2'],35,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.527,Pass,,2011/2012
,,,,,,,,,,,,,,1.276152,,,,,,,,,,,,,a4278125-6666-46bd-b649-284797ffa936,1095,,,"[62.7, 40.1]",69315,22,,,,0.4103339,,Right Foot,,,"[80.4, 47.8]",,Ground Pass,,19.302332,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,40,Barcelona,217,['4f93015a-555b-4964-8b62-ce00b2ebd5f0'],41,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.365,Pass,,2011/2012
,,,,,,,,,,,,,,0.880794,,,,,,,,,,,,,7db9a332-7477-4e9a-8e5d-cd5c4c04448e,1098,,,"[84.8, 26.8]",69315,22,,,,1.8313987,,Left Foot,,,"[81.2, 40.3]",,Ground Pass,,13.971757,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,40,Barcelona,217,['242af4d3-6326-4426-89ad-c09e7227f413'],47,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.888,Pass,,2011/2012
,,,,,,,,,,,,,,0.818866,,,,,,,,,,,,,8449f142-f153-4d1e-8d21-ea22d16613b1,1102,,,"[79.8, 41.3]",69315,22,,,,1.8844169,,Right Foot,,,"[77.4, 48.7]",,Ground Pass,,7.77946,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,40,Barcelona,217,"['01b60549-fd0d-4b3b-8f50-efe3e8aea9e8', 'ff697208-484b-4942-b37a-7cf85073dc8a']",49,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.250,Pass,True,2011/2012
,,,,,,,,,,,,,,0.630585,,,,,,,,,,,,,854e71af-508e-4c0d-9f44-c1bc1457a2bb,1105,,,"[77.4, 48.3]",69315,22,,,,-1.9756881,,Right Foot,,,"[74.7, 42.0]",,Ground Pass,,6.8541956,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,"['01b60549-fd0d-4b3b-8f50-efe3e8aea9e8', 'fd938995-85c1-4031-8991-b2f1e1713ffb']",50,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.608,Pass,True,2011/2012
,,,,,,,,,,,,,,4.633716,,,,,,,,,,,,,b2e028a8-2118-4ba5-b44d-4527d31fa1c1,1108,,,"[82.7, 32.5]",69315,22,,,,-0.5020083,,Right Foot,,,"[119.5, 12.3]",,High Pass,,41.97952,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,40,Barcelona,217,['222b3e17-001f-4962-9496-cd668e871806'],53,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.655,Pass,,2011/2012
,,,,,,,,,,,,,,4.4222,,,,,,,,,,,,,87340f77-67f0-4b3a-86bc-c1e9cda989ed,1110,,,"[7.0, 45.0]",69315,23,True,,,0.54184604,,Right Foot,,,"[58.5, 76.0]",,High Pass,,60.110313,,,Juan Valera Espín,26195.0,,,,,,Goal Kick,1,From Goal Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,41,Getafe,216,['76e1f975-5df0-4e1f-95c4-a1db568d005d'],23,,,,,,,,,,,,,,,,Getafe,216,00:23:23.253,Pass,,2011/2012
,,,,,,,,,,,,,,1.7218,,,,,,,,,,,,,7e8a37c1-12e5-4221-a141-5dddd63a4b82,1113,,,"[58.3, 76.2]",69315,23,,,True,0.17670886,,,,,"[66.7, 77.7]",,High Pass,,8.532878,Incomplete,,Pablo Sarabia García,6720.0,,,,,,,1,From Goal Kick,Juan Valera Espín,26195.0,Right Back,41,Getafe,216,"['14f33eaa-b8c1-481e-8a4f-f86f4ed96e3f', '32ea4d8e-7679-4a94-adf8-99598ffc5c5f', '70117c2b-c20e-414c-989b-86f678948647']",27,,,,,,,,,,,,,,,,Getafe,216,00:23:27.676,Pass,True,2011/2012
,,,,,,,,,,,,,,1.321901,,,,,,,,,,,,,32ea4d8e-7679-4a94-adf8-99598ffc5c5f,1115,,,"[54.3, 3.3]",69315,23,,,,0.09023052,,Head,,,"[75.3, 5.2]",,High Pass,,21.085777,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,42,Barcelona,217,"['7e8a37c1-12e5-4221-a141-5dddd63a4b82', 'd57ee948-3299-47a0-b66e-02c2ff61bbd1']",29,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.397,Pass,,2011/2012
,,,,,,,,,,,,,,1.187516,,,,,,,,,,,,,4b8b2798-05c8-44a6-bec7-09fcfb00918d,1123,,,"[102.0, 18.2]",69315,23,,,,2.1276078,,Right Foot,,,"[92.6, 33.3]",,Low Pass,,17.786793,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,42,Barcelona,217,['a0f86cc5-95d7-4cb5-a02e-8e7ce312998e'],36,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.928,Pass,,2011/2012
,,,,,,,,,,,,,,0.680456,,,,,,,,,,,,,fd8b1ed3-4a5e-4e18-a9e9-06f839a4fc3f,1126,,,"[92.8, 33.6]",69315,23,,,,3.0560873,,Left Foot,,,"[85.8, 34.2]",,Low Pass,,7.025667,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,['3b2d7e50-bba9-484a-9cc0-3ba46559da21'],38,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.680,Pass,,2011/2012
,,,,,,,,,,,,,,3.2894,,,,,,,,,,,,,277455a9-3db4-49db-a3d1-f1dd47e31049,1134,,,"[7.0, 45.0]",69315,25,,,,0.56954914,,Right Foot,,,"[55.1, 75.8]",,High Pass,,57.116108,,,Juan Valera Espín,26195.0,,,,,,Goal Kick,1,From Goal Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,44,Getafe,216,['abd13815-8265-4d25-aa2f-bca3344d2e64'],20,,,,,,,,,,,,,,,,Getafe,216,00:25:20.462,Pass,,2011/2012
,,,,,,,,,,,,,,0.9217,,,,,,,,,,,,,ee2bcd1a-e00a-48c7-8c35-59aefe75efef,1137,,,"[56.4, 76.0]",69315,25,,,True,-0.5102089,,,,,"[67.3, 69.9]",,Low Pass,,12.490797,,,Pablo Sarabia García,6720.0,,,,,,,1,From Goal Kick,Juan Valera Espín,26195.0,Right Back,44,Getafe,216,"['56d7cea7-b2a6-47ed-b973-cfe5f1a4fc80', 'dd29c998-8209-4b66-be27-6cb76fc7bbc0']",23,,,,,,,,,,,,,,,,Getafe,216,00:25:23.792,Pass,True,2011/2012
,,,,,,,,,,,,,,0.3612,,,,,,,,,,,,,464944f8-1d11-44d9-b14d-5a76c09b51b5,1140,,,"[67.3, 70.1]",69315,25,,,,3.1415927,,Left Foot,,,"[63.3, 70.1]",,Ground Pass,,4.0,Incomplete,,Mehdi Lacen,6745.0,,,,,,,1,From Goal Kick,Pablo Sarabia García,6720.0,Right Wing,44,Getafe,216,"['593014ff-e3fb-419b-b1b3-049523838651', 'f6473eeb-905e-4c57-ab9f-67b6f22543f2']",24,,,,,,,,,,,,,,,,Getafe,216,00:25:24.782,Pass,,2011/2012
,,,,,,,,,,,,,,1.078148,,,,,,,,,,,,,ae920c5c-b245-45f7-96e7-6f0222595a71,1145,,,"[46.3, 5.6]",69315,25,,,,1.9676144,,Right Foot,,,"[37.5, 26.6]",,Low Pass,,22.769278,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,45,Barcelona,217,"['58a2443f-36a3-4e75-ab92-4c6449bbf87b', '8419740e-a843-4387-b225-483e8a717b54']",28,,,,,,,,,,,,,,,,Barcelona,217,00:25:28.503,Pass,True,2011/2012
,,,,,,,,,,,,,,1.540937,,,,,,,,,,,,,0ed7f2d0-daec-4ed7-9847-f6a096000b78,1148,,,"[50.8, 61.7]",69315,25,,,,0.83835214,,Right Foot,,,"[64.2, 76.6]",,Ground Pass,,20.039211,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['e260d1b0-cd07-43aa-a43e-3a34385b2486'],35,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.333,Pass,,2011/2012
,,,,,,,,,,,,,,1.291036,,,,,,,,,,,,,0c7af7d3-a3b8-479e-9572-7dc7d2e319e4,1152,,,"[54.1, 73.5]",69315,25,,,,-3.0023134,,Right Foot,,,"[32.7, 70.5]",,Ground Pass,,21.609257,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,"['bd9dd01f-22bc-4618-85b3-9c29f2755979', 'c9b26eee-c9d2-4ed6-95cf-a06cd1c15f75']",39,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.656,Pass,True,2011/2012
,,,,,,,,,,,,,,1.121435,,,,,,,,,,,,,8bd9a3a3-92b8-468f-b7ec-537a26ecd551,1155,,,"[18.4, 67.4]",69315,25,,,,-2.0138283,,Left Foot,,,"[9.1, 47.8]",,Ground Pass,,21.69447,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['7f536dd0-c340-45ba-960a-2bb0c48d7bc3'],42,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.867,Pass,,2011/2012
,,,,,,,,,,,,,,1.480047,,,,,,,,,,,,,fd409b62-b11e-44c7-8065-796ddb735a8a,1158,,,"[9.1, 47.8]",69315,25,,,,0.3343726,,Right Foot,,,"[30.4, 55.2]",,Ground Pass,,22.548836,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,45,Barcelona,217,['c8cda34a-1916-419e-b81a-276fc53872ab'],44,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.521,Pass,,2011/2012
,,,,,,,,,,,,,,1.531238,,,,,,,,,,,,,dbbd8eb5-0b74-4d9a-b248-d944b7f5c997,1161,,,"[28.9, 55.0]",69315,25,,,,1.8201275,,Right Foot,,,"[23.4, 76.6]",,Low Pass,,22.289234,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['a83b5234-a8e6-47cf-a0ef-22459905ada6'],46,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.159,Pass,,2011/2012
,,,,,,,,,,,,,,1.847653,,,,,,,,,,,,,52b9ac60-4a0d-40d8-aee6-5c97ecff227b,1164,,,"[23.4, 76.6]",69315,25,,,,-0.052070152,,Right Foot,,,"[54.1, 75.0]",,Ground Pass,,30.741665,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['7dc40445-71b5-4730-b999-968c6eea6786'],47,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.943,Pass,,2011/2012
,,,,,,,,,,,,,,1.23746,,,,,,,,,,,,,723b7e24-278d-4527-9b16-6a65387a6c9e,1167,,,"[61.5, 72.6]",69315,25,,,,-1.2766953,,Right Foot,,,"[67.8, 51.8]",,Ground Pass,,21.733154,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,['d4c03551-92c0-468d-b1cb-de0531d944cb'],50,,,,,,,,,,,,,,,,Barcelona,217,00:25:50.724,Pass,,2011/2012
,,,,,,,,,,,,,,1.714007,,,,,,,,,,,,,9699bf7c-b527-499b-9d7c-ecbdbbcd14aa,1172,,,"[90.3, 42.0]",69315,25,,,,-1.0159512,,Left Foot,,,"[102.2, 22.8]",,Ground Pass,,22.588715,,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,45,Barcelona,217,"['d8122ee4-fda4-4ac8-bd95-a03369ac4db2', 'ffaccbdc-8380-4a9b-8e20-f6c7bb227c98']",55,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.298,Pass,True,2011/2012
,,,,,,,,,,,,,,0.2429,,,,,,,,,,,,,6502e795-4549-498b-9ed7-98b555d219ae,1177,,,"[116.5, 24.9]",69315,26,,,,1.4994888,,Left Foot,,,"[116.7, 27.7]",,High Pass,,2.8071337,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,45,Barcelona,217,"['b4db7338-caa8-410f-b660-e5b8eadea27a', 'e6e4fd73-08c3-496d-830b-7adf9d6eb898', 'e9dc9278-55f3-4515-b631-a237a2b84334']",0,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.728,Pass,True,2011/2012
,,,,,,,,,,,,,,1.574,,,,,,,,,,,,,4dd1f57e-795c-4199-b91c-c65b6df09084,1180,,,"[120.0, 80.0]",69315,26,,,,-1.8272687,,Right Foot,,,"[110.9, 45.3]",,High Pass,,35.87339,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,['4a1e2e29-df65-4d68-853a-b18a10a11606'],27,,,,,,,,,,,,,,,,Barcelona,217,00:26:27.646,Pass,,2011/2012
,,,,,,,,,,,,,,1.893673,,,,,,,,,,,,,eab7a824-cd77-4562-8c9b-b0b2c8345040,1186,,,"[7.0, 45.0]",69315,27,True,,,1.027091,,Right Foot,,,"[23.2, 71.8]",,Ground Pass,,31.315811,,,Daniel Alberto Díaz,26496.0,,,,,,Goal Kick,1,From Goal Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,47,Getafe,216,['d2aba3fa-91e6-4f50-bffa-aca531d5a968'],4,,,,,,,,,,,,,,,,Getafe,216,00:27:04.391,Pass,,2011/2012
,,,,,,,,,,,,,,1.8493,,,,,,,,,,,,,56dfaa7a-fd3b-4906-96d2-d05b72884b57,1188,,,"[23.8, 77.1]",69315,27,,,,-0.4611181,,Right Foot,,,"[71.3, 53.5]",,Low Pass,,53.039703,Incomplete,,Diego Castro Giménez,26252.0,,,,,,,1,From Goal Kick,Daniel Alberto Díaz,26496.0,Left Center Back,47,Getafe,216,"['2be3e884-6b91-4299-ad99-ba8715850393', 'fac762c5-4719-4cd5-b7c7-7495e2f514db']",7,,,,,,,,,,,,,,,,Getafe,216,00:27:07.615,Pass,,2011/2012
,,,,,,,,,,,,,,1.3237,,,,,,,,,,,,,73e74dfa-7ab4-48f0-af44-cd2834e7ab21,1195,,,"[104.7, 72.2]",69315,27,,,,-1.5093764,,Left Foot,True,,"[107.0, 34.8]",,High Pass,,37.470654,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,,1,From Goal Kick,Pablo Sarabia García,6720.0,Right Wing,47,Getafe,216,"['891d5c00-06de-48f8-b497-05cc62ea1c86', 'da50b341-bcf6-4570-b304-dede3d143fc7']",19,,,,,,,,,,,,,,,,Getafe,216,00:27:19.411,Pass,,2011/2012
,,,,,,,,,,,,,,0.850218,,,,,,,,,,,,,0b03a530-bcce-4f80-803d-90454fbb97de,1200,,,"[15.4, 25.6]",69315,27,,,,-0.09445494,,Right Foot,,,"[24.9, 24.7]",,Ground Pass,,9.542537,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,48,Barcelona,217,['eff2ae0c-2f3c-4f10-b17f-a2fef95f82f6'],23,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.006,Pass,,2011/2012
,,,,,,,,,,,,,,1.343956,,,,,,,,,,,,,79fdae11-1754-4d34-9135-b0eef25d02d4,1208,,,"[39.0, 21.4]",69315,27,,,,-2.3453255,,Right Foot,,,"[29.9, 12.1]",,Ground Pass,,13.011534,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,"['0a0b9c99-3468-402b-8cf4-83af10f50813', '2f4e753f-18db-4d94-968e-823d7329b60d']",27,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.376,Pass,True,2011/2012
,,,,,,,,,,,,,,1.991174,,,,,,,,,,,,,2f10f432-54f5-441b-bbb1-c14f01b2bb13,1211,,,"[29.9, 12.1]",69315,27,,,,0.9372062,,Left Foot,,,"[52.6, 43.0]",,High Pass,,38.341885,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,48,Barcelona,217,['136db731-0b66-4e41-b7c5-2ede5cf96e19'],28,,,,,,,,,,,,,,,,Barcelona,217,00:27:28.765,Pass,,2011/2012
,,,,,,,,,,,,,,1.5612,,,,,,,,,,,,,a6e91420-814d-455e-9c85-4648e670ffa9,1215,,,"[52.6, 39.0]",69315,27,,,,-0.50066775,,Left Foot,,,"[57.9, 36.1]",,Ground Pass,,6.041523,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,48,Barcelona,217,"['7d3f814e-4287-43cf-94e5-38d5b3457737', 'f73578d4-0227-4690-bb55-b211b0bcd6f3']",31,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.514,Pass,True,2011/2012
,,,,,,,,,,,,,,3.457437,,,,,,,,,,,,,6be73e42-7954-476d-9462-4d5cb9f552f5,1220,,,"[57.9, 36.1]",69315,27,,,,1.031401,,Right Foot,,,"[83.7, 79.2]",,Low Pass,,50.23196,Out,,Daniel Alves da Silva,4324.0,,,True,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,48,Barcelona,217,['3d8283da-197d-4136-903c-e6c2d47417a5'],33,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.244,Pass,,2011/2012
,,,,,,,,,,,,,,1.760326,,,,,,,,,,,,,8f65700b-82f0-443c-87ba-20587e9bd97f,1222,,,"[34.9, 1.0]",69315,27,True,,,1.8887446,,,,,"[29.7, 16.8]",,Low Pass,,16.633701,,,Rafael López Gómez,24614.0,,,,,,Throw-in,1,From Throw In,José Manuel Jiménez Ortiz,26436.0,Left Back,49,Getafe,216,['4f906689-d257-47fc-9824-da9cb3d37a6f'],51,,,,,,,,,,,,,,,,Getafe,216,00:27:51.035,Pass,,2011/2012
,,,,,,,,,,,,,,1.0446,,,,,,,,,,,,,ee552e5e-7613-4d40-b51f-56b2fdbf72b2,1224,,,"[32.6, 12.1]",69315,27,True,,,2.4066567,,Right Foot,,,"[27.4, 16.8]",,Ground Pass,,7.0092797,,,Miguel Marcos Madera,16478.0,,,,,,,1,From Throw In,Rafael López Gómez,24614.0,Right Center Back,49,Getafe,216,['c47102bb-31f7-4d07-bb00-88de74c6efdd'],54,,,,,,,,,,,,,,,,Getafe,216,00:27:54.634,Pass,,2011/2012
,,,,,,,,,,,,,,0.856145,,,,,,,,,,,,,55e05519-346e-4f22-9524-4ceecd295c4e,1226,,,"[28.0, 15.7]",69315,27,True,,,-2.9016986,,Right Foot,,,"[14.1, 12.3]",,Ground Pass,,14.309787,,,Rafael López Gómez,24614.0,,,,,,,1,From Throw In,Miguel Marcos Madera,16478.0,Left Center Midfield,49,Getafe,216,['aa5341ed-dc86-4202-93e6-446ebe938f3c'],55,,,,,,,,,,,,,,,,Getafe,216,00:27:55.795,Pass,,2011/2012
,,,,,,,,,,,,,,3.063,,,,,,,,,,,,,7efdff3a-74a7-4f58-823b-117baf06cefe,1228,,,"[14.1, 12.3]",69315,28,,,,0.124354996,,Right Foot,,,"[83.7, 21.0]",,High Pass,,70.14164,Incomplete,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,,1,From Throw In,Rafael López Gómez,24614.0,Right Center Back,49,Getafe,216,"['3174ccae-5879-4baf-b397-d272da5a8bda', 'd848b041-3c8a-4d5a-bada-86d460b4dac3']",1,,,,,,,,,,,,,,,,Getafe,216,00:28:01.079,Pass,,2011/2012
,,,,,,,,,,,,,,1.0156,,,,,,,,,,,,,68865845-1241-4c07-8593-729c431777b5,1236,,,"[53.3, 53.1]",69315,28,True,,,0.7007302,,Right Foot,,,"[68.0, 65.5]",,Ground Pass,,19.231485,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,50,Barcelona,217,['659d2d67-83fe-44e5-83fe-31b9aa782a20'],20,,,,,,,,,,,,,,,,Barcelona,217,00:28:20.037,Pass,,2011/2012
