bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,07f7e8ac-c758-4dbf-85e1-c2845f241284,1805,,,"[77.4, 64.9]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Andrés Diogo Enseñat,26022.0,Right Back,108,Real Zaragoza,395,['11f49c24-c5bc-49ae-8ae4-13322691842b'],9,,,,,,,,,,,,,,,Real Zaragoza,395,00:45:09.519,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,69dc062e-7239-43c4-bf99-0d5d8c79d225,1809,,,"[92.2, 57.7]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Alberto Milito,19294.0,Center Forward,108,Real Zaragoza,395,"['041b2cd2-0ea3-4691-83e2-20eab36d0d5d', '23a3bab1-746c-4eae-8a5a-d2537fb04903']",11,,,,,,,,,,,,,,,Real Zaragoza,395,00:45:11.161,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,d2a865ba-b210-4ea3-852d-476e983c01f8,1815,,,"[51.1, 32.7]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Center Forward,108,Real Zaragoza,395,['65516a9f-6331-44c1-941b-f0c51b18add9'],17,,,,,,,,,,,,,,,Barcelona,217,00:45:17.206,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,1beb01ff-725e-4df2-b704-cd6039a01ac7,1823,,,"[70.5, 44.5]",69179,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Albert Celades López,25909.0,Right Center Midfield,109,Real Zaragoza,395,"['33304d3c-a8e4-4c7c-b6b8-8f8922bd1874', '60e0bc6f-d874-4aaa-83ce-f72bfb56ad8a']",5,,,,,,,,,,,,,,,Real Zaragoza,395,00:46:05.922,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,06d53bb8-0ab1-48de-9562-338519f5218e,1826,,,"[70.5, 7.5]",69179,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,109,Real Zaragoza,395,['1c8aab7d-9279-433b-b030-71faebb23c51'],9,,,,,,,,,,,,,,,Real Zaragoza,395,00:46:09.129,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,364bfc9e-5151-40af-b17b-35ff29392546,1830,,,"[77.4, 10.4]",69179,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Nicolás D''Alessandro,25410.0,Left Wing,109,Real Zaragoza,395,"['27b6f322-5c14-45a8-90a1-3778291cc045', 'b84cf869-6a3c-437c-b95e-596a5ae82469']",10,,,,,,,,,,,,,,,Real Zaragoza,395,00:46:10.912,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,32699439-8e19-4e1f-ab13-8396f0e51891,1834,,,"[71.6, 4.8]",69179,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco García García,26023.0,Left Back,109,Real Zaragoza,395,"['0afa67f5-0438-405d-8112-2f372acc0cfc', 'cb9070e8-8795-415d-9308-d7fe64c80395']",12,,,,,,,,,,,,,,,Real Zaragoza,395,00:46:12.342,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,4e891518-06cf-49fa-b71a-b4a9f054933d,1838,,,"[97.0, 7.9]",69179,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,109,Real Zaragoza,395,"['333be193-5b91-4bf8-a8aa-3485c85052da', 'af4ce60b-a960-4d47-989e-6a655e6e977d']",15,,,,,,,,,,,,,,,Real Zaragoza,395,00:46:15.003,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,9ef1fa41-89ff-4409-82ae-1710933cf895,1857,,,"[59.6, 43.4]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,112,Barcelona,217,['54fdf420-1128-4e7d-ac83-cb452137b2f2'],1,,,,,,,,,,,,,,,Barcelona,217,00:00:01.538,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,985da611-556b-4fb9-b8fc-9edbc1bfecf4,1860,,,"[63.2, 73.3]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ludovic Giuly,25878.0,Right Wing,112,Barcelona,217,['61591017-d040-4939-9866-3590223b8d82'],2,,,,,,,,,,,,,,,Barcelona,217,00:00:02.802,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,d5389783-cc77-4e68-bffa-491038b071da,1865,,,"[75.1, 18.9]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alberto Milito,19294.0,Center Forward,113,Real Zaragoza,395,"['1c45114c-e395-43ed-8a39-ef9f6013f3ef', 'd7dd3953-4926-4640-bbb0-1120231e19be']",5,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:05.882,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,274d1f35-4050-43e9-820d-fdf84c29563e,1869,,,"[91.9, 12.1]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Left Wing,113,Real Zaragoza,395,"['5fe39d94-5c4b-4fef-a865-54f7d6b59a43', 'a09aee26-e402-45f2-81a7-7873b0d38a07']",10,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:10.457,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,6d5c43aa-dc6f-4089-9dfe-944aae4d1f4c,1872,,,"[70.7, 18.0]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,113,Real Zaragoza,395,['a5a6bb1e-dfda-487d-ab40-36cb0426a85a'],13,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:13.104,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,dd51451d-54bd-49d0-a87a-9fc80a594326,1876,,,"[58.9, 36.3]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albert Celades López,25909.0,Right Center Midfield,113,Real Zaragoza,395,['50b76420-02f8-48b5-91d8-6f0f5cacebce'],15,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:15.675,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,229e6f72-1729-42c6-9809-769a4da719be,1878,,,"[49.7, 54.4]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Real Zaragoza,395,['c80a91c3-80d5-4883-af45-60738d28ff94'],17,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:17.701,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,2b68a8d5-324d-4922-88eb-8f75eefad818,1881,,,"[50.7, 29.4]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,113,Real Zaragoza,395,['121cd20e-c97d-4460-8738-adf5b9e7b494'],20,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:20.582,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,d3f5dd24-075c-4cd0-a7ab-b253b36e226b,1884,,,"[81.2, 49.1]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo César Aimar Giordano,26024.0,Left Center Midfield,113,Real Zaragoza,395,['b2f6cee9-dd04-40a7-ab00-aa1a39194739'],25,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:25.780,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,8905e6cb-49c6-4bb7-ab39-6625f6d4a904,1887,,,"[83.3, 33.6]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alberto Milito,19294.0,Center Forward,113,Real Zaragoza,395,['5d4d2cad-671d-4415-8850-2fbcf131a655'],27,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:27.077,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,dcea034f-f17e-4800-848f-78a74a738f8d,1889,,,"[37.1, 35.2]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,114,Barcelona,217,['8f2d3369-960d-4def-aae3-ef01fd721fc2'],28,,,,,,,,,,,,,,,Barcelona,217,00:00:28.834,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,86a44d21-6944-40fa-b611-a192cf1c4323,1893,,,"[37.5, 53.3]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,114,Barcelona,217,['4b6fe78b-4776-4c54-b00d-78bc5ab1d376'],35,,,,,,,,,,,,,,,Barcelona,217,00:00:35.946,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,dfada2d5-5676-46d6-aace-7447ff5e3593,1895,,,"[20.7, 51.2]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,114,Barcelona,217,['f1b229c1-57fd-4492-b5b1-08eb810b7386'],37,,,,,,,,,,,,,,,Barcelona,217,00:00:37.554,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,10f579bf-7b49-476f-a2dd-23f026770c22,1898,,,"[22.4, 25.6]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,114,Barcelona,217,['05a29536-839b-47b1-8792-2c6b358a7c30'],41,,,,,,,,,,,,,,,Barcelona,217,00:00:41.445,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,f24dab5b-6d32-48b7-b827-945f98d84c69,1901,,,"[44.7, 49.7]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,114,Barcelona,217,['12cfbe11-d0d3-41c7-9c96-4b85167a9279'],44,,,,,,,,,,,,,,,Barcelona,217,00:00:44.711,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,274e504e-2587-4ab4-927e-c8ff61bc2aca,1905,,,"[68.6, 57.3]",69179,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,114,Barcelona,217,"['0dc3275f-7cb3-4e77-9747-fd0ab5037b91', '95b8b5cf-1792-48db-b8ea-8e28fed949c2']",47,,,,,,,,,,,,,,,Barcelona,217,00:00:47.458,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,8fdecc2c-b73a-4c28-b4f3-e91138afe7b9,1921,,,"[25.1, 25.8]",69179,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,116,Real Zaragoza,395,['74a1d348-803d-4e1a-a71e-931beea3737b'],54,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:54.508,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,722a180c-38cd-4b33-902c-f71f8ca293fc,1924,,,"[53.9, 39.5]",69179,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Albert Celades López,25909.0,Right Center Midfield,116,Real Zaragoza,395,['a9bdae7a-7236-408d-9de7-f6112ec352c9'],59,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:59.502,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,0b298866-ca5e-41c7-be0a-b0248dc1f43f,1927,,,"[58.5, 29.4]",69179,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,116,Real Zaragoza,395,"['914cd651-9b76-4d1f-9f10-907b1a15b3f3', 'ad410371-8fc8-4d9f-8b02-357a28b841b5']",0,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:00.775,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,da93c1cc-2dab-4ae8-b596-c04333b17d64,1931,,,"[72.6, 39.9]",69179,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo César Aimar Giordano,26024.0,Left Center Midfield,116,Real Zaragoza,395,"['5d2a9641-8336-4a5d-9747-092ef3c21c88', '7b41c5aa-7438-41ca-a54e-4b5accd87d38']",2,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:02.095,Ball Receipt*,True,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,3440377d-795d-48c2-8463-ce716ce2b2bc,1934,,,"[78.9, 36.3]",69179,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Alberto Milito,19294.0,Center Forward,116,Real Zaragoza,395,['b93e409e-08b5-445d-b99d-9081cf25050d'],3,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:03.288,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,a0854fd0-ae6a-4781-8bba-946b5a96249f,1939,,,"[60.8, 37.1]",69179,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Albert Celades López,25909.0,Right Center Midfield,116,Real Zaragoza,395,"['70b2daa5-4b1a-4efd-9453-0387f1f65fd2', 'f065d1df-c3c6-42b0-8db2-b3774c52c4d8']",5,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:05.413,Ball Receipt*,True,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a9fbbe13-c9c0-4a8e-b2e9-479e1f328321,1942,,,"[65.2, 35.7]",69179,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Nicolás D''Alessandro,25410.0,Left Wing,116,Real Zaragoza,395,['caaeaacd-3796-4b9e-9748-d350f19aa013'],5,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:05.557,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,ee93bfb8-ea67-4ac3-93e7-e39a2c180cc3,1945,,,"[94.2, 6.0]",69179,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Alberto Milito,19294.0,Center Forward,117,Real Zaragoza,395,['827a1767-d20f-49e3-9396-5c768b13b669'],21,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:21.063,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,c676aa56-4322-4356-a15e-07f32874dca4,1956,,,"[113.3, 41.8]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,118,Real Zaragoza,395,['36b807b1-802d-44bb-8cf8-dd7ced3ca1ea'],3,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:03.705,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,94070651-d3c7-4d04-b47a-f15ba89b5481,1960,,,"[82.3, 42.0]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ronaldo de Assis Moreira,25879.0,Center Forward,119,Barcelona,217,['7fa40a94-2607-4916-8572-812fb0271427'],19,,,,,,,,,,,,,,,Barcelona,217,00:03:19.533,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,4494b149-f969-4b01-8997-eba553817f02,1962,,,"[15.0, 42.2]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,César Sánchez Domínguez,25917.0,Goalkeeper,120,Real Zaragoza,395,['2c48498d-c700-4e50-b949-d3674ccbb324'],21,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:21.049,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,71038908-d5e2-45e8-b9a2-74c60e59c177,1965,,,"[22.8, 23.9]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Francisco García García,26023.0,Left Back,120,Real Zaragoza,395,['8acfb3c0-cb9b-4336-9408-ca80701b4dc2'],24,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:24.327,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,dc7ca7d1-099e-45d7-8338-f3b88082f8af,1969,,,"[39.4, 5.4]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Nicolás D''Alessandro,25410.0,Left Wing,120,Real Zaragoza,395,"['29c7a9f4-2e96-4a38-816b-f2f6e78d17bd', 'e65c4ce8-ef25-4e1d-b634-e57f69fd2741']",27,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:27.075,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,7c6af960-6b8c-481d-867d-365b6a4b36a1,1971,,,"[27.0, 13.8]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Francisco García García,26023.0,Left Back,120,Real Zaragoza,395,['ce060789-5562-40be-97b7-d07544f1c776'],28,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:28.193,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,7e9ea6f3-c25c-4528-afab-f4021e53a77e,1974,,,"[24.0, 48.9]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,120,Real Zaragoza,395,['c292cdb5-2d80-41ad-8ee1-89bd95e03e3c'],31,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:31.484,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,debcec8a-a85a-45d4-88f9-c052ea3a98f8,1977,,,"[30.5, 28.7]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gabriel Alejandro Milito,25919.0,Left Center Back,120,Real Zaragoza,395,['83ec5621-18a3-472e-b35b-b714bc5836ec'],36,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:36.397,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,79ae891e-26ea-4fe2-bf0d-0906f1f74faf,1981,,,"[65.2, 35.3]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pablo César Aimar Giordano,26024.0,Left Center Midfield,120,Real Zaragoza,395,"['41a748a4-5018-4b73-aa58-562cfe99cd02', 'd5599743-d3c1-4e94-8442-9f98d8aa27f6']",41,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:41.887,Ball Receipt*,True,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,161ba163-58e1-4fb8-a9e7-19797a436b74,1983,,,"[50.3, 38.4]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alberto Zapater Arjol,24520.0,Center Defensive Midfield,120,Real Zaragoza,395,['fc123910-df7e-48a8-8884-903bc2c3b1af'],43,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:43.260,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,40abc5b7-e106-4654-9583-881b257d4e33,1987,,,"[17.1, 51.4]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Sánchez Domínguez,25917.0,Goalkeeper,121,Real Zaragoza,395,['90faadd5-b217-4f69-991a-86e80a08cda5'],58,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:58.107,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,978bfe61-1d64-4e68-b033-caa9f2893615,1989,,,"[30.5, 54.0]",69179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Real Zaragoza,395,['07650eb2-59ee-4f0d-80ea-d084ac6f055b'],59,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:59.564,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,9e8fbc4d-6648-49f2-b83d-40c00ce4a852,1991,,,"[45.4, 65.7]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo César Aimar Giordano,26024.0,Left Center Midfield,121,Real Zaragoza,395,['add57444-3803-4fd6-a70d-56b89813514b'],4,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:04.075,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,c14808e3-337c-4d89-8c05-e52339ea8f13,1994,,,"[46.7, 79.6]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Andrés Diogo Enseñat,26022.0,Right Back,121,Real Zaragoza,395,['fdd84283-7c39-485a-bccf-37fc82e46a13'],9,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:09.037,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,4481222f-6a37-40d4-9be8-788d06b947b7,1997,,,"[34.1, 58.4]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Real Zaragoza,395,['cf103824-9f9e-4352-bd00-47107bcc69f7'],10,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:10.641,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,20a89f3b-6652-4e1f-80d3-d17b920cb3da,2001,,,"[85.6, 61.7]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Alberto Milito,19294.0,Center Forward,121,Real Zaragoza,395,['e1d211cf-14b0-4294-9f3d-e0724f8dfeba'],15,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:15.774,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,5a04f46c-81b4-42c9-bdfe-9554c524221c,2004,,,"[37.1, 26.2]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,122,Barcelona,217,['17164932-2f37-4cba-acbf-da2db4761c41'],17,,,,,,,,,,,,,,,Barcelona,217,00:04:17.330,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,5238652c-203f-4e81-af7d-1e1f874ec15a,2007,,,"[57.5, 20.3]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,122,Barcelona,217,['f900a1c9-2fd2-4d70-a513-31b8bed4d1b4'],19,,,,,,,,,,,,,,,Barcelona,217,00:04:19.602,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,3d291901-555b-4a1e-9fa9-0e303858a3d1,2009,,,"[67.1, 22.8]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,122,Barcelona,217,['fd29e462-916e-4b0d-91f4-7ac5edb912e2'],21,,,,,,,,,,,,,,,Barcelona,217,00:04:21.116,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,61d429f5-2774-45e6-914f-f291d68b25b5,2012,,,"[77.4, 34.0]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Center Forward,122,Barcelona,217,['b9015d76-841a-4969-b96f-7478f7ec64e5'],22,,,,,,,,,,,,,,,Barcelona,217,00:04:22.897,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,d40d1361-6661-45c4-b5d1-1a13322044e2,2015,,,"[79.3, 51.4]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,122,Barcelona,217,['d250a488-7593-472d-9a04-e0586e959360'],25,,,,,,,,,,,,,,,Barcelona,217,00:04:25.547,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,80d7fb17-5f49-4250-9544-3fac65149c8e,2018,,,"[102.7, 74.7]",69179,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,122,Barcelona,217,['bb179b9d-dbb9-4736-bd71-74cb29289b1a'],28,,,,,,,,,,,,,,,Barcelona,217,00:04:28.162,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,9602af0b-8f7f-4a3b-a1a5-ba5999f50a0d,2027,,,"[45.7, 34.6]",69179,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Right Wing,124,Real Zaragoza,395,"['16ee6f61-a016-4abe-81e2-d92f3274c340', '70102af0-8228-4c02-b9c0-51740f654fdf']",3,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:03.476,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,3a45f07b-7c3a-4daa-8053-6ea5928d0161,2029,,,"[44.2, 16.3]",69179,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo César Aimar Giordano,26024.0,Left Center Midfield,124,Real Zaragoza,395,['3533e7b4-8290-4b06-b08e-e70c01f1388a'],4,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:04.733,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,ddb44840-3573-4f9b-b79b-ec769a2b1b63,2036,,,"[52.9, 41.3]",69179,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,125,Barcelona,217,['f0ba9206-dfc3-40a9-b9d7-314df6e90a19'],12,,,,,,,,,,,,,,,Barcelona,217,00:05:12.413,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,9c4a3649-8fa4-4b48-841d-6a2074ea0d35,2039,,,"[53.7, 20.7]",69179,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,125,Barcelona,217,['e48e806e-58b5-47e7-a1ea-5ae8406f9f2a'],15,,,,,,,,,,,,,,,Barcelona,217,00:05:15.041,Ball Receipt*,,2006/2007
