bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.194653,,,,,,,,,,,,,,48694a50-9d7a-417b-9d93-a28fd34f5730,2625,,,"[41.5, 57.3]",70287,63,,,,,-1.0696663,,Right Foot,,"[50.1, 41.6]",,Ground Pass,,17.901117,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,143,Barcelona,217,['d5830442-68b6-4dab-a441-ec379d1fe5f5'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.579,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.713814,,,,,,,,,,,,,,b89a0a69-8244-4b0a-a419-5bdb8538f5e1,2628,,,"[50.1, 41.6]",70287,63,,,,,0.8596416,,Right Foot,,"[55.7, 48.1]",,Ground Pass,,8.579627,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,143,Barcelona,217,['71af7305-e2ef-4ce6-a533-c56594215e9b'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.415,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.382353,,,,,,,,,,,,,,107fd3d5-6b9c-405e-b5fa-ae5dd94bfa14,2631,,,"[55.7, 48.1]",70287,63,,,,,-2.1527014,,Right Foot,,"[50.7, 40.5]",,Ground Pass,,9.097252,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,['c14dd21c-5add-4db4-bb3c-319c7fa66765'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:39.326,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.575837,,,,,,,,,,,,,,bae0e108-6e5f-46dc-90ee-068f244391dd,2634,,,"[50.5, 40.5]",70287,63,,,,,1.7731179,,Right Foot,,"[43.3, 75.6]",,Ground Pass,,35.830853,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,143,Barcelona,217,['a67f6351-6458-4e7f-ad8c-4d7edeac9c46'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.214,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.537439,,,,,,,,,,,,,,d82f50d2-2450-4581-8199-06812bae114d,2637,,,"[52.2, 73.3]",70287,63,,,,,-1.2818209,,Right Foot,,"[55.5, 62.2]",,Ground Pass,,11.580155,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Midfield,143,Barcelona,217,['7a30ace0-43e9-4780-a9ee-0b9cd1663baa'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.522,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.742487,,,,,,,,,,,,,,736431ed-0311-4a87-a6a3-d47ab4153cfd,2640,,,"[55.5, 62.2]",70287,63,,,,,1.91878,,Right Foot,,"[51.8, 72.4]",,Ground Pass,,10.850346,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,['6332883e-7eab-46b1-b4ed-f97c69a4f7a9'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.071,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.137274,,,,,,,,,,,,,,a11b6a3d-71bd-43f2-885f-e4bcc6dc8d9b,2643,,,"[50.7, 72.4]",70287,63,,,,,-1.6745322,,Right Foot,,"[46.9, 35.9]",,High Pass,,36.697273,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Midfield,143,Barcelona,217,['e0647d89-df13-40a0-baab-2b836dd45f4f'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.784,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.782305,,,,,,,,,,,,,,27c8e4e3-37a0-4116-90e6-22735a6369da,2646,,,"[59.7, 37.1]",70287,63,,,,,2.158799,,Left Foot,,"[55.5, 43.4]",,Ground Pass,,7.5716577,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,143,Barcelona,217,['1d5fd3a7-0715-411e-8bd3-ee7dd667648f'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.084,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.958758,,,,,,,,,,,,,,99d88642-24d7-4a4d-9310-5098ac07c8de,2649,,,"[55.5, 43.4]",70287,63,,,,,1.0093753,,Right Foot,,"[75.5, 75.2]",,High Pass,,37.566475,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,['107aedbd-f11b-42cc-b14c-ace64803857e'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.667,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.185502,,,,,,,,,,,,,,7fa0bb27-cf8c-4d64-96da-c7d93ba8212f,2652,,,"[75.5, 75.2]",70287,64,,,,,-1.8925469,,Right Foot,,"[71.7, 63.8]",,Ground Pass,,12.016655,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,143,Barcelona,217,['f505c744-a88d-4ea4-9a29-4604c3e70293'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:03.466,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.414311,,,,,,,,,,,,,,9b4db440-e0c3-46c9-9764-a6fb7fa3f913,2656,,,"[77.2, 59.8]",70287,64,,,,,-1.2963477,,Left Foot,,"[80.1, 49.5]",,Ground Pass,,10.700467,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,143,Barcelona,217,"['27e39acf-0e77-4679-94e2-4b082ba8cd76', 'c1dc89c1-fbe3-44fa-bb9e-a462faadc733', 'ec6a4069-d4c8-4fe3-94e3-9c5d74313c16']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:06.145,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,2.591565,,,,,,,,,,,,,,c1dc89c1-fbe3-44fa-bb9e-a462faadc733,2658,,,"[40.9, 31.5]",70287,64,,,,,-0.6357141,,Right Foot,,"[65.7, 13.2]",,High Pass,,30.820934,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,Recovery,2,From Free Kick,Mikel González de Martín Martínez,16622.0,Right Center Back,143,Barcelona,217,"['0c80f0b0-edcb-4648-bbf8-bfbc296bc902', '9b4db440-e0c3-46c9-9764-a6fb7fa3f913', 'f97c2911-7a77-4ebd-849e-7a7cca3fca69']",7,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:07.559,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.118492,,,,,,,,,,,,,,f97c2911-7a77-4ebd-849e-7a7cca3fca69,2661,,,"[55.3, 67.8]",70287,64,,,,,0.28290084,,Left Foot,,"[63.9, 70.3]",,High Pass,,8.956003,,,,Daniel Alves da Silva,4324.0,,,,,,Recovery,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,143,Barcelona,217,"['b6f51f16-7fd0-4247-89a7-af496758a8ad', 'c1dc89c1-fbe3-44fa-bb9e-a462faadc733']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:10.151,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.955763,,,,,,,,,,,,,,d4b7331b-32e7-4903-a768-380ce11ca166,2667,,,"[40.2, 47.9]",70287,64,,,,,3.046204,,Right Foot,,"[7.8, 51.0]",,Ground Pass,,32.547966,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,143,Barcelona,217,['dd54196a-d0b2-424d-9481-6c93cf17c5f9'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.078,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.788218,,,,,,,,,,,,,,ec984c6b-ff83-44c8-aec1-bcef506ffac1,2670,,,"[8.5, 51.0]",70287,64,,,,,0.89308804,,Right Foot,,"[21.7, 67.4]",,Ground Pass,,21.052317,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,143,Barcelona,217,['3981f741-f50d-40d0-8f0c-b3849f3143b0'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.662,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.1869,,,,,,,,,,,,,,ffc9a2ac-3ec1-40d6-b2dd-8d13f0a70a28,2673,,,"[22.3, 73.5]",70287,64,,,,,-0.8028891,,Right Foot,,"[56.0, 38.6]",,High Pass,,48.514946,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,143,Barcelona,217,['d493ed35-f8b6-48bd-aaeb-44767a16df95'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:23.136,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.598084,,,,,,,,,,,,,,91b1dac9-d54b-4a58-a2f3-069c51f70a01,2676,,,"[55.1, 38.0]",70287,64,,,,,1.9720252,,Right Foot,,"[50.9, 47.9]",,Ground Pass,,10.754069,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,"['e56dbf0d-033b-4a2f-b3d7-b96e27d41648', 'f9da9eea-0ce5-475e-9463-be295b44761f']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.322,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.999324,,,,,,,,,,,,,,97c3502f-97db-4f8e-b9b3-55bcdd4e4709,2679,,,"[56.8, 54.6]",70287,64,,,,,1.1185334,,Right Foot,,"[67.1, 75.8]",,Ground Pass,,23.569683,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,143,Barcelona,217,['4ada322e-dd3f-422b-a13d-7b042fa86687'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.751,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.0751,,,,,,,,,,,,,,976e657e-ce8f-4938-b278-26c6b50472d5,2682,,,"[82.6, 73.5]",70287,64,,,,,-1.0636978,,Right Foot,,"[84.1, 70.8]",,Low Pass,,3.088689,,Incomplete,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,143,Barcelona,217,['33ecace2-3a76-4ef9-ab4b-9af6bef5b8f0'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:33.819,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.729644,,,,,,,,,,,,,,99e3bc95-a69b-497e-8bc5-4c0834257766,2685,,,"[71.5, 60.3]",70287,64,,,,,-0.08877131,,Left Foot,,"[90.6, 58.6]",,High Pass,,19.175505,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,143,Barcelona,217,['49e12616-9c18-4cf6-a16f-bb133f5d5ee3'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.802,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.398,,,,,,,,,,,,,,38216a07-5e5d-4d39-9914-7f3c6f683e33,2688,,,"[30.2, 22.4]",70287,64,,,,,-0.65107673,,Left Foot,,"[47.0, 9.6]",,High Pass,,21.120605,,Incomplete,,,,,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,143,Barcelona,217,['853fb397-37d3-4994-bee6-de791ac2e1ab'],41,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:41.780,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.1317,,,,,,,,,,,,,,853fb397-37d3-4994-bee6-de791ac2e1ab,2689,,,"[74.0, 71.4]",70287,64,,,,,-0.07304057,,Head,,"[82.2, 70.8]",,High Pass,,8.221922,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,143,Barcelona,217,"['38216a07-5e5d-4d39-9914-7f3c6f683e33', 'ad0701c2-a16f-4021-92e9-b5c20f2a4366', 'da1f1e6a-63b3-490e-803e-7df82058e98c']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.178,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9335,,,,,,,,,,,,,,5e9f2623-6550-49cf-9d82-c5108d77660d,2692,,,"[79.9, 80.0]",70287,64,,,,,-1.6824791,,,,"[78.7, 69.3]",,Low Pass,,10.767079,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,['8da67212-a98e-40f9-9ee2-22ceb36f98ea'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:52.324,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.990359,,,,,,,,,,,,,,1b898e7a-2cc3-464e-8a67-81e9618f1139,2694,,,"[78.7, 69.3]",70287,64,,,,,0.84654635,,Head,,"[85.6, 77.1]",,High Pass,,10.413933,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,144,Barcelona,217,['ed162c1f-8d1a-4818-b046-781d164823bb'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.787,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.043389,,,,,,,,,,,,,,c3c12cc0-e75c-49bf-b176-85d9caf63a68,2697,,,"[88.5, 77.1]",70287,64,,,,,-1.8853006,,Right Foot,,"[83.1, 60.5]",,Ground Pass,,17.45623,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,['dfde1a2d-3ac2-48aa-a2be-eb4dcf9bdc7d'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.746,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.761332,,,,,,,,,,,,,,d0245d39-40a5-4ee1-92ce-eb38bb762fd7,2700,,,"[83.1, 60.5]",70287,64,,,,,-2.829101,,Left Foot,,"[76.6, 58.4]",,Ground Pass,,6.8308125,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,144,Barcelona,217,['701917c4-3ab0-4433-a68d-e5cadeeb3822'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.006,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.157486,,,,,,,,,,,,,,113e0724-c4cd-435f-86d2-024f3b421f20,2703,,,"[77.2, 54.4]",70287,65,,,,,-2.9951084,,Right Foot,,"[71.1, 53.5]",,Ground Pass,,6.166036,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,144,Barcelona,217,['2b6025e1-684a-4baa-bb60-ef22f2e950b8'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:02.183,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.429327,,,,,,,,,,,,,,e31da433-c199-46d7-8903-da65839d33dc,2706,,,"[71.1, 53.5]",70287,65,,,,,-1.4961689,,Right Foot,,"[71.9, 42.8]",,Ground Pass,,10.729865,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Barcelona,217,['01198ae3-7c8b-4ba5-bab4-166a9f6db273'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.241,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.359435,,,,,,,,,,,,,,35a66d34-e2b4-40dd-ad15-7a02f6e3f427,2709,,,"[71.9, 42.8]",70287,65,,,,,1.7532117,,Right Foot,,"[70.0, 53.1]",,Ground Pass,,10.473777,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,144,Barcelona,217,['e19f1913-abfb-427b-8f9a-631ce9f63b0d'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.886,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.811285,,,,,,,,,,,,,,431e83f6-d12e-45e8-851b-fd7ec6162fa8,2712,,,"[70.0, 53.1]",70287,65,,,,,-0.8909947,,Right Foot,,"[79.7, 41.1]",,Ground Pass,,15.430165,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Barcelona,217,['d15ae1a7-c52b-4cb1-aea5-ffdc884e87e3'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.951,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.784274,,,,,,,,,,,,,,10523fbb-7bc1-4926-9468-1cca97f18ecf,2715,,,"[82.4, 34.8]",70287,65,,,,,-1.198456,,Left Foot,,"[91.5, 11.5]",,Ground Pass,,25.013996,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,144,Barcelona,217,['d457c1be-cddd-43fb-ae4a-b3b5c90a6506'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.103,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.097694,,,,,,,,,,,,,,9ab964f8-6920-4dfa-a2a4-8dcfa4ef28d8,2718,,,"[93.4, 9.2]",70287,65,,,,,2.1671739,,Left Foot,,"[84.1, 22.9]",,Ground Pass,,16.558382,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,144,Barcelona,217,['56b09824-4b07-44dd-b025-9922228fecdb'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.602,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,1d67e059-2496-4a13-8d48-f615b6da7768,2721,,,"[84.1, 22.9]",70287,65,,,,,1.6039791,,Left Foot,,"[83.3, 47.0]",,Ground Pass,,24.113274,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,144,Barcelona,217,['8962df99-386f-492e-baad-6cb35b7c4aef'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.640,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.914075,,,,,,,,,,,,,,cad16bd3-6bdc-4185-b783-fcae94c51e63,2724,,,"[82.4, 54.4]",70287,65,,,,,1.4484595,,Right Foot,,"[83.9, 66.6]",,Ground Pass,,12.291867,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Barcelona,217,['e0c27d00-1e09-4f49-acba-e571cd355491'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.885,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.455726,,,,,,,,,,,,,,03b0d003-bdc7-4af8-b840-d07cc5270002,2727,,,"[83.9, 66.6]",70287,65,,,,,-0.85614604,,Right Foot,,"[89.8, 59.8]",,Ground Pass,,9.002777,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,['9478af32-0473-4c38-ba5a-a6b648327b5a'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.663,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.124434,,,,,,,,,,,,,,2c4ae1dc-34a5-49a2-8d77-23e4124c97ae,2730,,,"[88.5, 60.5]",70287,65,,,,,2.3728597,,Right Foot,,"[82.4, 66.4]",,Ground Pass,,8.48646,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Barcelona,217,['c7704fed-f8b4-45f7-aeca-15a6315793e0'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.367,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.791508,,,,,,,,,,,,,,725b4275-0f3f-4276-811d-435eb44d0ab7,2733,,,"[83.3, 65.9]",70287,65,,,,,-0.22560124,,Right Foot,,"[89.4, 64.5]",,Ground Pass,,6.258594,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,['95387d86-cbc9-459b-83d2-57d3924deb27'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.713,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.858473,,,,,,,,,,,,,,b937ff2c-9af6-417f-800a-93f93586d187,2736,,,"[93.8, 65.3]",70287,65,,,,,-1.2986504,,Right Foot,,"[98.6, 48.1]",,Ground Pass,,17.857212,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Barcelona,217,['fa2f2ce5-2a81-4189-87e0-d46bca73288a'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.600,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.769119,,,,,,,,,,,,,,660a564d-a8c7-4588-aea0-cc2137789e34,2739,,,"[98.6, 48.1]",70287,65,,,,,2.8897057,,Right Foot,,"[85.0, 51.6]",,Ground Pass,,14.043148,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,144,Barcelona,217,['af720295-a096-4d54-b407-4f50232d9b65'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.597,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5484,,,,,,,,,,,,,,7b9c1ccd-41af-4fd1-bade-6226dbcef014,2743,,,"[88.1, 46.2]",70287,65,,,,,-0.5404195,,Right Foot,,"[100.1, 39.0]",,Ground Pass,,13.994285,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,144,Barcelona,217,"['027583b9-3380-4b4d-9b70-70cbdec12c35', '2b28b605-5682-4398-a1ec-4ab43233e26e', 'c1c48fbc-f7fe-4736-a861-997aa75a479c']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:29.334,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,1.263207,,,,,,,,,,,,,,f264bde8-3f51-4e23-88ec-df27f19479fc,2748,,,"[74.5, 35.5]",70287,65,,,,,2.1766808,,Right Foot,,"[63.9, 50.8]",,Ground Pass,,18.613167,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,144,Barcelona,217,['2d1f0f26-c5c6-45a6-a927-8739d4583f9f'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.268,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.532273,,,,,,,,,,,,,,4a4afa6a-13b6-4af7-b443-3fa46d6e14bf,2751,,,"[64.4, 50.8]",70287,65,,,,,0.46028063,,Right Foot,,"[76.3, 56.7]",,Ground Pass,,13.282319,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,144,Barcelona,217,['1dd6ac82-b37c-4ed8-9247-7fe9d0a3c44d'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:37.021,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.715045,,,,,,,,,,,,,,31e25dfd-eed2-4136-9163-d3b448fb7e45,2754,,,"[76.3, 56.7]",70287,65,,,,,-1.2271057,,Right Foot,,"[79.7, 47.2]",,Ground Pass,,10.090095,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,144,Barcelona,217,['ea6b563a-df1d-4f43-a9f6-b310df1b9044'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.449,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.811861,,,,,,,,,,,,,,6364b783-1d2c-4e59-8c23-c840e2293f0b,2757,,,"[82.2, 52.7]",70287,65,,,,,1.0098956,,Right Foot,,"[87.1, 60.5]",,Ground Pass,,9.211406,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,144,Barcelona,217,['c407cbaf-fae1-406f-945c-630ef104053a'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:40.447,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.491315,,,,,,,,,,,,,,9c9558c3-7304-4a7f-8c17-3f6dde0ceca8,2760,,,"[88.3, 62.4]",70287,65,,,,,0.793272,,Right Foot,,"[100.9, 75.2]",,Ground Pass,,17.96107,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,144,Barcelona,217,['96df2411-4e26-4846-aaa3-4de159bb8e4a'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.936,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.070909,,,,,,,,,,,,,,5d0c9ebd-29df-4c80-bdfb-0ac2eff376fc,2763,,,"[101.4, 75.2]",70287,65,,,,,-1.1545271,,Right Foot,,"[105.6, 65.7]",,Ground Pass,,10.387012,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,144,Barcelona,217,['da0aac03-3e87-46fa-b6db-02c6aa663903'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.086,Pass,,2012/2013
