bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[44.8, 63.9]",,,,,,,,,,,,0.5943,,,,,,,,,,,,,,,bce71cef-8d43-45de-b345-80e5c287b9b1,1802,,"[44.2, 65.0]",69217,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,"['bb8b2d26-c913-4cfd-8e97-5b79e49416f1', 'fef3cb9f-29be-4a1d-972a-46d6d2345a78']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.988,Carry,,2008/2009
,,,,"[55.3, 71.8]",,,,,,,,,,,,1.6597,,,,,,,,,,,,,,,a41fd9e8-6622-4e5c-a41a-b1a3758a31b4,1805,,"[50.9, 71.5]",69217,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,95,Barcelona,217,"['86409234-3a10-4eef-b503-adaa665396d4', 'c694781c-dc3e-45c7-b657-9839e2b19d87']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.206,Carry,,2008/2009
,,,,"[61.4, 65.8]",,,,,,,,,,,,0.8459,,,,,,,,,,,,,,,6570a05d-d52d-4fd9-b912-782b76304267,1809,,"[63.9, 65.9]",69217,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['89d80fc9-0c4d-444c-a6ed-2fd195ef7e53', '934231e3-5d43-422c-b776-6d55579b27d5', 'a6512eb9-1d16-4129-a2bb-b9d294fea73e']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.694,Carry,True,2008/2009
,,,,"[62.2, 76.6]",,,,,,,,,,,,0.5144,,,,,,,,,,,,,,,f9fd8d11-abf4-45c0-b96e-42d946796b84,1812,,"[62.5, 73.9]",69217,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,95,Barcelona,217,"['5dab7aca-41a3-487c-8c2d-7c3228fc93eb', 'ec31c53b-708d-44ec-a004-f67fb567ecb0']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.280,Carry,,2008/2009
,,,,"[44.0, 65.9]",,,,,,,,,,,,2.783626,,,,,,,,,,,,,,,ac53318b-7057-44af-8de7-321303b81b6b,1815,,"[50.9, 73.0]",69217,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,"['043fef61-59bc-494b-a158-5e42e4d54e20', '85ad7760-1ddf-4539-93f0-fd261e4c33c3']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.411,Carry,,2008/2009
,,,,"[34.9, 19.2]",,,,,,,,,,,,0.91987,,,,,,,,,,,,,,,d7f203ea-8ae8-4977-8322-bbda858ba91f,1818,,"[33.9, 24.9]",69217,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,95,Barcelona,217,"['28a4b228-4080-4ead-8050-9a1d90403f4d', 'e2e4c6d6-b3f1-46b9-b4ea-c93194778461']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.963,Carry,,2008/2009
,,,,"[54.5, 3.5]",,,,,,,,,,,,1.710005,,,,,,,,,,,,,,,8934451f-e0d6-4355-96a4-f2a5086481f9,1821,,"[50.5, 6.9]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,95,Barcelona,217,"['0924b5c7-5ea4-4781-b82b-416a1c532792', '685f5cc3-a895-4528-b598-ee845ee0a892']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.247,Carry,,2008/2009
,,,,"[72.9, 6.4]",,,,,,,,,,,,0.876996,,,,,,,,,,,,,,,e0e61102-affc-4880-952d-f84548f9676b,1824,,"[66.7, 7.8]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,95,Barcelona,217,"['8da16f6b-d09a-4185-a988-3d480852e12a', 'd3bdee33-cbeb-457c-8b60-3dde4122a36a']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.744,Carry,,2008/2009
,,,,"[28.0, 73.2]",,,,,,,,,,,,1.3813,,,,,,,,,,,,,,,8ef503e1-2058-4c4a-bc6d-a74c547eeaf3,1827,,"[24.7, 71.9]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Eguren Ledesma,26621.0,Center Defensive Midfield,96,Villarreal,222,"['98664706-1c04-43ff-a419-8deeb7f838d9', 'cc962369-230c-4b46-8612-aa1fcb685a83']",7,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:07.796,Carry,,2008/2009
,,,,"[30.9, 66.0]",,,,,,,,,,,,2.2381,,,,,,,,,,,,,,,ba7ce098-b98e-4039-bc12-8e7989bc20fc,1830,,"[25.5, 58.5]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Center Midfield,96,Villarreal,222,"['39f8491f-6822-40b1-893f-bb0bbe7f5406', 'a9f1bd82-e546-401a-a67a-82e357412093']",9,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:09.636,Carry,,2008/2009
,,,,"[43.6, 57.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,47b2fab8-2602-4018-8a2d-2d7f857eb75a,1833,,"[43.3, 57.4]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Center Attacking Midfield,96,Villarreal,222,"['4ce48012-f7d9-48ad-b842-09803a1b9ebd', 'e05234d2-61f2-4d40-bcba-eb63964b07c6']",12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:12.914,Carry,,2008/2009
,,,,"[33.8, 54.6]",,,,,,,,,,,,0.15761,,,,,,,,,,,,,,,30a0eeb2-3977-4023-bb63-0de4c0bbe734,1841,,"[32.8, 55.1]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,97,Villarreal,222,"['a1905622-a730-4d05-8ea1-c54ea21e5f92', 'e99d1a56-3952-4a87-80ba-3c6bf6e9ffef']",34,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:34.892,Carry,,2008/2009
,,,,"[52.7, 55.3]",,,,,,,,,,,,1.1221,,,,,,,,,,,,,,,fe49b6cd-f343-4673-a8a8-9bc78be4a23f,1844,,"[53.4, 57.7]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastián Eguren Ledesma,26621.0,Center Defensive Midfield,97,Villarreal,222,"['4d6eeb9a-b199-4e70-a6ef-3a8f6a2b6cff', '88d3554d-ce02-4ff4-a0ef-b0324dc47a91', 'c9f46c54-6eb8-4390-9a92-fae06fd9c866']",36,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:36.703,Carry,True,2008/2009
,,,,"[38.7, 58.0]",,,,,,,,,,,,1.6288,,,,,,,,,,,,,,,6174ecbd-1280-48da-9f81-7559d1e70058,1848,,"[35.9, 58.4]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,98,Barcelona,217,"['de0c8677-bb2d-4e67-ae06-245cdd30e7b1', 'f9621d7c-0dff-4eb6-bcc3-10c7cb86bf93']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.931,Carry,,2008/2009
,,,,"[34.9, 47.3]",,,,,,,,,,,,1.729995,,,,,,,,,,,,,,,b6940bfb-7fdc-4778-a0fe-f4363934f614,1851,,"[34.1, 46.5]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,98,Barcelona,217,"['9bff2c39-8310-4bf3-9b8d-0bedd100c4a4', 'f1fb553f-c6e2-445c-a946-49142ef2e38b']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.283,Carry,,2008/2009
,,,,"[49.4, 30.3]",,,,,,,,,,,,2.262046,,,,,,,,,,,,,,,a71100bc-429b-4835-9508-b7a1a93958c0,1854,,"[45.3, 34.3]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,98,Barcelona,217,"['13099140-109c-49b1-9429-b22bba63058d', 'ac9507ae-dc82-492f-b21b-1265086ac6a4']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.713,Carry,,2008/2009
,,,,"[67.3, 15.8]",,,,,,,,,,,,1.5745,,,,,,,,,,,,,,,014db866-d9d1-4f09-bfc4-74a9dd20cb5b,1857,,"[62.8, 20.9]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,98,Barcelona,217,"['5055bd18-8f8d-447d-9b9c-b05c15496186', 'a6629cb2-6faa-49a0-ac4d-611a3f49ac05']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.036,Carry,,2008/2009
,,,,"[80.1, 2.9]",,,,,,,,,,,,1.065819,,,,,,,,,,,,,,,cee8d23b-edc5-45c6-b573-3c4e2124aec5,1860,,"[78.3, 4.2]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,98,Barcelona,217,"['bd6bd9c3-752e-4d01-9d5f-8edfd9413c13', 'ca49bd26-b983-4859-9bad-0e8e8853a3c3']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.457,Carry,,2008/2009
,,,,"[63.6, 4.5]",,,,,,,,,,,,1.281929,,,,,,,,,,,,,,,8ff2b3cb-db2d-45fe-8544-aacf29c7290b,1863,,"[64.7, 3.2]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,98,Barcelona,217,"['618bbb7a-9178-40eb-82ba-78274027a0a8', '670cce1e-ee93-4679-95a8-e46b0071061f']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.737,Carry,,2008/2009
,,,,"[42.9, 26.8]",,,,,,,,,,,,0.730075,,,,,,,,,,,,,,,1036e3ab-e012-4e2b-ae97-78198af672bc,1866,,"[46.1, 26.2]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,"['0aa60075-e179-48ec-8434-3e7127a04828', 'fdf858af-a143-4fb7-8c28-d4f06c2acd67']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.560,Carry,,2008/2009
,,,,"[49.9, 35.8]",,,,,,,,,,,,0.303795,,,,,,,,,,,,,,,15c86bad-6dbf-4533-a085-d749dc30efc9,1870,,"[50.5, 35.1]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,98,Barcelona,217,"['48b61c3d-09c1-42ae-8483-276068a2aaf8', '496685ee-27ab-48f4-ad7a-1da9e200009a', '65a43fdd-7e28-43ee-9d9b-37ff7931f295']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.437,Carry,True,2008/2009
,,,,"[35.4, 27.8]",,,,,,,,,,,,0.638101,,,,,,,,,,,,,,,12dab37f-c911-4468-9447-450d1ecc9e52,1873,,"[38.1, 32.9]",69217,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,"['29fc82a9-66e5-496e-95ad-cdcfd92a3cf3', '32ba24b7-d1f7-42f0-80fd-6b88269a8804', 'bee42ff2-2225-4fe0-8f4c-5627ec03a239']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.011,Carry,True,2008/2009
,,,,"[18.0, 40.6]",,,,,,,,,,,,0.715528,,,,,,,,,,,,,,,5e78c6d2-9596-4ea8-b7e5-315ac35ecacd,1878,,"[18.9, 40.9]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,98,Barcelona,217,"['63da4593-f73b-4404-96b4-11454b40add3', '98ef0369-f237-4b01-8bf8-2577258c3632', 'cd1d30a8-0a70-40c2-9674-58bb06b4aa0a']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.083,Carry,True,2008/2009
,,,,"[29.6, 75.2]",,,,,,,,,,,,1.242332,,,,,,,,,,,,,,,a788658d-b2b3-4f4b-aa40-d05d2b512671,1881,,"[26.3, 72.5]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,98,Barcelona,217,"['29203f86-df80-47ca-a5b2-e6435d159415', '60db695e-1ca8-4f88-b1f9-d73bde16fb18', '9f73f681-4356-41f0-a85d-127a8a781239']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.485,Carry,True,2008/2009
,,,,"[68.1, 26.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,585beef6-ec94-4dbc-a917-cbb7786c12f4,1891,,"[66.9, 27.4]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Center Attacking Midfield,99,Villarreal,222,"['11b5dfd1-a779-46d4-9434-05da6b73e194', '14b9c300-71bd-4e51-a8c9-4b50cd570cf5', '89d35a54-149f-441a-8979-1c78752cb0a3', 'c8fac72c-cd62-42e0-a077-36a42330bc49']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:11.104,Carry,True,2008/2009
,,,,"[67.1, 25.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,ee29f3e2-7672-428f-adf3-f84198d8604b,1894,,"[68.1, 26.4]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Center Attacking Midfield,99,Villarreal,222,"['11b5dfd1-a779-46d4-9434-05da6b73e194', '24470636-58cd-478a-ae8e-006634a1e43b', '89d35a54-149f-441a-8979-1c78752cb0a3', 'c8fac72c-cd62-42e0-a077-36a42330bc49']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:11.144,Carry,True,2008/2009
,,,,"[58.0, 28.5]",,,,,,,,,,,,0.304498,,,,,,,,,,,,,,,9ffae847-fc0b-4dba-9fca-2df4814cb69e,1897,,"[61.0, 30.1]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Center Midfield,99,Villarreal,222,"['2ce05f24-126c-48c3-ab9a-1f5c85e95b1d', 'fa6223cd-d72b-4832-a8cd-c1eac11ef096', 'ff4bbd45-3382-4510-8833-e9844fce1de6']",12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:12.775,Carry,True,2008/2009
,,,,"[60.4, 21.4]",,,,,,,,,,,,3.175902,,,,,,,,,,,,,,,5fc09026-6242-4722-b998-f8dbe4d2156e,1901,,"[58.0, 28.5]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Center Midfield,99,Villarreal,222,"['0cf7e19e-4a29-46d5-b718-2cc4791c1bdf', '1df0ffc9-b7bd-49fe-ae33-d865ab1fc7a1', 'ec7b5e58-90e3-438c-89c8-d5d322545584', 'fa6223cd-d72b-4832-a8cd-c1eac11ef096', 'ff4bbd45-3382-4510-8833-e9844fce1de6']",13,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:13.079,Carry,True,2008/2009
,,,,"[60.4, 6.1]",,,,,,,,,,,,1.3338,,,,,,,,,,,,,,,63d00ce4-440f-4d4a-9be1-1e15812731b6,1905,,"[61.0, 5.2]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Center Midfield,99,Villarreal,222,"['111353fa-f093-4681-a1be-a907ef71171e', '2c8cf597-8001-411d-838b-d74b142cc7f8', '518df9f2-b75f-45cf-94c0-79e2fd3745ea']",17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:17.645,Carry,True,2008/2009
,,,,"[64.7, 13.0]",,,,,,,,,,,,0.006434,,,,,,,,,,,,,,,63b76ae9-a857-490d-9a07-b102bd8dcc4b,1909,,"[63.6, 13.8]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Center Midfield,99,Villarreal,222,"['0b2f9121-5ea1-4e76-9087-078aaa01ae20', 'bcc56c36-6c7b-4fe4-8c78-5136c0b62377']",20,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:20.080,Carry,,2008/2009
,,,,"[64.9, 4.4]",,,,,,,,,,,,1.413738,,,,,,,,,,,,,,,58ccd93c-358e-4081-8e24-04a87c283f2a,1913,,"[64.9, 5.6]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Center Midfield,99,Villarreal,222,"['30146b33-d14d-4b0b-9b36-4336ffb93796', 'a0ba0936-1f24-48da-bbbb-31182376eb72', 'abe5cd19-dea6-4912-996b-583b4cc07c06']",21,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:21.185,Carry,True,2008/2009
,,,,"[49.6, 7.7]",,,,,,,,,,,,3.9952,,,,,,,,,,,,,,,798f3d8f-088b-445d-a5eb-350dcdbe2d5d,1917,,"[65.0, 11.4]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Center Midfield,99,Villarreal,222,"['3b86d1d5-0ce1-43d2-b3a1-a46ed2125a14', '724e097a-6faf-4924-b37f-0561235fe40b', '85606b32-68ed-4be1-b458-95d3a362fdb1']",23,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:23.709,Carry,True,2008/2009
,,,,"[31.4, 10.0]",,,,,,,,,,,,1.388556,,,,,,,,,,,,,,,e9424c77-163f-402b-a3df-c15f6cef839e,1922,,"[32.2, 5.0]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,99,Villarreal,222,"['04fe240b-8224-4aad-a987-388b2ed2c7e1', 'a86b1292-2f99-42cf-9af7-2decbcb693d2', 'c7311049-e9a5-45a4-a6cc-abb710256f2b']",29,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:29.145,Carry,True,2008/2009
,,,,"[8.7, 30.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,3443c63c-6501-4d76-b93b-3d7bdd3d6c51,1926,,"[8.9, 25.8]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,99,Villarreal,222,"['722e5cdf-5ff8-42b6-9e15-ea0cc520db25', 'e5c2f6a6-a33b-4b76-b798-90a9f7b288d4']",33,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:33.205,Carry,,2008/2009
,,,,"[61.6, 54.4]",,,,,,,,,,,,0.9137,,,,,,,,,,,,,,,43fd6769-b5fd-41d9-8fc5-c3167f2bf60a,1932,,"[59.5, 56.2]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,100,Barcelona,217,"['28c3e57c-e838-40ae-aa72-8c4f254706eb', '51c49a9f-5f3a-413e-a739-2006ed6922d3']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.002,Carry,,2008/2009
,,,,"[71.9, 21.3]",,,,,,,,,,,,3.279219,,,,,,,,,,,,,,,800813a6-dcfa-4725-9845-3e4a9037bccd,1935,,"[54.9, 28.9]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,100,Barcelona,217,"['16100cfc-234c-471c-a694-0d11b3077854', 'd203dfa1-3d1f-4fd7-84c3-b8e2db23480c']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.584,Carry,,2008/2009
,,,,"[79.0, 31.0]",,,,,,,,,,,,0.0277,,,,,,,,,,,,,,,d468ead9-ed54-4366-ab6b-7e062d50859b,1938,,"[76.9, 30.3]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,100,Barcelona,217,"['50c52875-14cc-48d9-affb-7674805ceeda', 'e0d40caf-a7d9-4f8e-9d1e-a2716de49fb8']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.726,Carry,,2008/2009
,,,,"[83.3, 25.9]",,,,,,,,,,,,2.1135,,,,,,,,,,,,,,,777c9503-25fc-4779-9015-5051ba6f0720,1941,,"[82.9, 19.3]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,100,Barcelona,217,"['ca184a19-5a3b-469d-99fb-299eaf280b0f', 'd6250961-0f46-4681-b8ab-b500172bd096']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.921,Carry,,2008/2009
,,,,"[39.8, 34.5]",,,,,,,,,,,,1.244862,,,,,,,,,,,,,,,186eab16-192b-4732-b714-fdc27e9f1d2e,1946,,"[35.5, 35.3]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Center Attacking Midfield,101,Villarreal,222,"['5d545ebe-55fb-4048-93d5-764e6c194cf9', 'c63460bd-5a19-4ed3-82e9-5d8e3b9747f1']",49,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:49.394,Carry,,2008/2009
,,,,"[56.3, 42.4]",,,,,,,,,,,,1.7714,,,,,,,,,,,,,,,d642cbaf-4a13-4e80-958e-d03f4ad65c35,1949,,"[48.9, 27.0]",69217,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,101,Villarreal,222,"['218b8b9a-edc0-4984-97a4-f36c5b3064f3', 'edf4b4a8-1957-4931-aa59-6cac3fbaeca9']",51,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:51.523,Carry,,2008/2009
,,,,"[46.1, 11.0]",,,,,,,,,,,,0.0504,,,,,,,,,,,,,,,695e5b65-0836-4c23-a6bc-1ca10e8e614e,1957,,"[44.8, 9.8]",69217,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,103,Barcelona,217,"['12923135-825a-4987-b327-4b1f77231356', 'd1743fab-7242-4965-800c-1afeeab2ec70']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.867,Carry,,2008/2009
,,,,"[64.1, 72.5]",,,,,,,,,,,,2.8959,,,,,,,,,,,,,,,a807d571-6c8f-494f-b805-4386d13d4225,1963,,"[75.1, 69.8]",69217,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,103,Barcelona,217,"['0b8226c6-7d0f-4e33-ab5e-cdc3d9c83ef5', '5c4ddf0c-a302-4774-9830-b5a02e05c4f1', 'ea999723-66f5-44b8-95bd-431d488c6501']",7,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:07.517,Carry,True,2008/2009
,,,,"[48.0, 7.5]",,,,,,,,,,,,1.93915,,,,,,,,,,,,,,,d4b23e45-a6e7-4373-a0b5-ad3d80479292,1968,,"[47.2, 3.1]",69217,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,103,Barcelona,217,"['094950d6-3fd5-4f53-a564-13908a6e8c10', '55e1d108-d2f5-424c-859f-86822625b8e3', 'b15ec397-5cc0-43b0-8971-07d589773d8d']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.508,Carry,True,2008/2009
,,,,"[50.7, 17.7]",,,,,,,,,,,,1.95697,,,,,,,,,,,,,,,5fdc2e2b-3fd0-4633-8bdd-d13787500da7,1972,,"[48.8, 15.0]",69217,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,103,Barcelona,217,"['1d01afdb-1137-48e0-a865-3585c32f2b06', 'd3669283-2f21-4ba5-8f56-8bba70d4c48b']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.977,Carry,,2008/2009
,,,,"[41.9, 37.7]",,,,,,,,,,,,0.881949,,,,,,,,,,,,,,,ea355b3f-3b00-46f1-b0db-9b1163ecd653,1975,,"[41.3, 30.3]",69217,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,103,Barcelona,217,"['5bda155c-f87e-48ed-9615-07da3ff56e7b', 'cc1e5b03-b409-4f2c-b907-bb5ae3eaafd7']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.234,Carry,,2008/2009
,,,,"[62.5, 67.2]",,,,,,,,,,,,0.331069,,,,,,,,,,,,,,,65c630d2-f387-4cd1-8655-929ab75e3cb2,1978,,"[55.7, 64.5]",69217,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,103,Barcelona,217,"['5e7cfe58-9c15-4151-8ecc-8b460c91d34a', 'b4dea584-7220-4c76-97d5-213a6db4b95f']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.096,Carry,,2008/2009
,,,,"[56.9, 56.2]",,,,,,,,,,,,0.251849,,,,,,,,,,,,,,,4822082f-c231-431f-9527-84aa8a58a81e,1981,,"[55.5, 55.2]",69217,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,103,Barcelona,217,"['26865c18-669a-4a74-87b7-40d49f03d2cc', 'c3c37b9a-a4af-4c63-80f0-ff806c985366']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.159,Carry,,2008/2009
