bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[60.9, 15.5]",,,,,,,,,,,1.994924,,,,,,,,,,,,,464e5873-1e5f-49be-b07a-6bd82676fb13,605,,,"[59.5, 17.6]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,26,Barcelona,217,"['82453fca-4d17-4523-bef5-bea26dd96dca', 'ef96d83a-b220-4680-b46a-8e48d1c113e4']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.631,Carry,,2011/2012
,,,,,,"[83.9, 3.2]",,,,,,,,,,,1.068397,,,,,,,,,,,,,57c400a7-4f5b-4e37-b673-bb6860769b83,608,,,"[79.0, 2.6]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,26,Barcelona,217,"['00886998-47c2-42e7-8aa5-926ac0f0444a', 'bd132cb3-0437-47a8-813b-54e724e07d6f', 'd2e75a86-d944-462f-837b-490a7ef8dbb1']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.952,Carry,True,2011/2012
,,,,,,"[86.8, 11.8]",,,,,,,,,,,0.607787,,,,,,,,,,,,,88b096ac-3bf3-411d-bfc9-192b126fe7b1,612,,,"[85.7, 11.7]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,26,Barcelona,217,"['055c9a6c-0607-433a-8fbc-b47946e2effe', '442eb75a-4ff8-4ba8-b5da-1c8c63c4b8b8', 'bd132cb3-0437-47a8-813b-54e724e07d6f']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:33.295,Carry,True,2011/2012
,,,,,,"[77.5, 4.3]",,,,,,,,,,,0.079971,,,,,,,,,,,,,e796140c-9fe9-455d-9247-037dc4046360,616,,,"[77.5, 5.3]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,26,Barcelona,217,"['2c625bc4-0abd-466f-95b7-a06838ff202a', '3c5b8a86-03a6-407a-b60d-9ebb050359ea', 'd1f81cc2-fbf7-40b7-9da6-89b669bbebdb']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:35.494,Carry,True,2011/2012
,,,,,,"[67.5, 23.6]",,,,,,,,,,,0.60838,,,,,,,,,,,,,c2be33c6-b3c5-4074-8fd4-118434de7047,619,,,"[67.5, 23.6]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,26,Barcelona,217,"['646d1f9e-bf7f-4996-b0ed-b6abc9280c88', '79bbb308-7605-469e-9a2c-a3d691655e58']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:36.492,Carry,,2011/2012
,,,,,,"[71.0, 29.7]",,,,,,,,,,,2.210975,,,,,,,,,,,,,230b9af2-0e85-4e74-9053-b7838f3c5024,622,,,"[70.2, 21.1]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,26,Barcelona,217,"['0cb50d53-0a6e-4bb5-b4c8-cb582407213f', '90a0617d-706e-4fce-a582-00c04be1f59e', 'f2d130d1-985e-467d-b0b6-b07cec1bfdb5']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:37.668,Carry,True,2011/2012
,,,,,,"[64.7, 47.3]",,,,,,,,,,,0.89154,,,,,,,,,,,,,913272bd-1c5a-43f8-afb0-512935bdd83a,626,,,"[65.4, 44.6]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,26,Barcelona,217,"['0d41e559-5c12-4402-a249-1a93e922a4e0', '110e182e-0b29-46f2-a70a-7ddd1a69ff77', 'fc106870-e0d4-42f8-b7f6-0e2522e3cb37']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:40.945,Carry,True,2011/2012
,,,,,,"[75.3, 61.3]",,,,,,,,,,,0.184521,,,,,,,,,,,,,f50d8b13-141f-4446-943c-485d51fff325,630,,,"[75.3, 61.3]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,26,Barcelona,217,"['bbfe35c5-eac2-447e-96d8-f02ecb339fce', 'c74edd3c-874d-4d4c-ad54-f14bd0255a71']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:43.347,Carry,,2011/2012
,,,,,,"[54.9, 61.6]",,,,,,,,,,,1.476836,,,,,,,,,,,,,4adc7e29-2a2f-480f-acac-2c13489d0ee8,633,,,"[54.9, 61.3]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Back,26,Barcelona,217,"['76496644-6d81-4ea0-b393-fd06c4013e30', 'dd747e34-2c84-4e8c-872f-a2ada7b1d42e']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.592,Carry,,2011/2012
,,,,,,"[63.0, 52.2]",,,,,,,,,,,0.210292,,,,,,,,,,,,,f1a959f1-d86b-4129-985a-a4c77ea79f08,636,,,"[62.8, 52.2]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,26,Barcelona,217,"['6f55a713-3f8f-4593-8864-6757f4f1389a', 'fec8beb7-78ad-49df-a2d2-2c46ae38cbfa']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:46.794,Carry,,2011/2012
,,,,,,"[67.5, 59.2]",,,,,,,,,,,0.381889,,,,,,,,,,,,,425549a3-9c8d-4032-ac9c-5a0ccce26ad6,640,,,"[67.9, 59.7]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,26,Barcelona,217,"['65654936-4357-4f80-b750-bad486ca77dd', 'a59d1b2f-5b92-433e-8965-f841832d9ac0', 'aeef2fd3-8140-4fec-9e0a-7b59e0a0eabd']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.765,Carry,True,2011/2012
,,,,,,"[61.4, 52.4]",,,,,,,,,,,0.19212,,,,,,,,,,,,,a7ea2c27-d3dd-4f42-9d1a-abe4c2827afc,643,,,"[61.4, 52.4]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,26,Barcelona,217,"['21ea8c1f-8c0c-4792-8cca-9309fb5f7395', 'a59d1b2f-5b92-433e-8965-f841832d9ac0', 'dfaa9707-8827-41d6-9a79-f6d008dcb645']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.496,Carry,True,2011/2012
,,,,,,"[49.6, 47.6]",,,,,,,,,,,0.161551,,,,,,,,,,,,,e6b41a9b-4be1-405e-a915-8577cb7c8291,649,,,"[50.1, 48.4]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,26,Barcelona,217,"['36103468-b5ae-4e0e-8a11-99c25298a3e3', '38fc74df-46dd-47b2-a4a7-58ee1fecc9bf', '77a2e1b3-8508-4e3c-853a-3cdbeca6d8a7']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.882,Carry,True,2011/2012
,,,,,,"[57.4, 42.6]",,,,,,,,,,,0.98758,,,,,,,,,,,,,6cf6ff01-49af-4fac-8298-5e77b6ac24d7,652,,,"[58.2, 48.5]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,26,Barcelona,217,"['a2b51daa-53ba-4332-898b-04904e8696fd', 'f18116b6-4aa6-4d20-aa6a-0efad9ef5ef5']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.078,Carry,,2011/2012
,,,,,,"[78.2, 5.1]",,,,,,,,,,,3.398007,,,,,,,,,,,,,6bbfc46a-b0c2-48f6-8b1b-dcb894824980,655,,,"[78.0, 5.3]",69264,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,26,Barcelona,217,"['8203d2c2-b426-40c8-8246-afda31de9b99', '95b07a35-2b56-4816-b4d4-27654e76eefd']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.888,Carry,,2011/2012
,,,,,,"[69.9, 5.8]",,,,,,,,,,,0.141195,,,,,,,,,,,,,5334a563-ac20-410f-945f-ddb41365232f,660,,,"[69.9, 5.8]",69264,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,26,Barcelona,217,"['294f5dd7-05f7-48de-847c-1184b75b9569', 'a11146d6-4150-4c0b-a14a-da15964575bb']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.170,Carry,,2011/2012
,,,,,,"[62.7, 13.6]",,,,,,,,,,,0.919645,,,,,,,,,,,,,18cbfcf6-0625-4027-8ec8-0469c2118628,663,,,"[62.7, 13.6]",69264,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,26,Barcelona,217,"['7b03a1b6-b102-4a49-a436-7d34ba83e190', 'd4d48965-4ec8-43c4-ba19-47cd07d6429b']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.108,Carry,,2011/2012
,,,,,,"[81.1, 34.1]",,,,,,,,,,,1.748394,,,,,,,,,,,,,d4f66ba8-abec-4dc9-bdc5-a4cea68515e7,678,,,"[74.1, 40.6]",69264,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,29,Real Sociedad,210,"['85cbad9f-ee53-4eed-9f7c-14b22a8bead5', '9022d92f-de79-472e-8101-8d388301962e', 'd6c7f142-776e-4823-8a8e-4b44aa1e5e1e']",44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:44.418,Carry,True,2011/2012
,,,,,,"[42.2, 54.0]",,,,,,,,,,,0.612352,,,,,,,,,,,,,e9fea1c6-a905-49b2-8d6f-9d534d7be830,683,,,"[42.2, 52.2]",69264,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,30,Barcelona,217,"['aa58f20a-47f9-454a-919e-d4c83050b519', 'b92c9fac-ab0c-4186-9329-6dc6e7f03020']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:47.181,Carry,,2011/2012
,,,,,,"[51.5, 65.3]",,,,,,,,,,,1.401545,,,,,,,,,,,,,431663d6-4ee5-4a8c-ba9d-04e81e1b3143,686,,,"[52.6, 65.0]",69264,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,30,Barcelona,217,"['6f013544-d63d-40d6-8103-565d382f82f4', 'a13307ca-1762-4417-b9a1-c9d2c9ebdf7c', 'e764e2f1-479f-41fb-8d06-0145b27a0461']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:48.759,Carry,True,2011/2012
,,,,,,"[41.9, 46.0]",,,,,,,,,,,3.148882,,,,,,,,,,,,,b0b93996-1d3e-4d47-b88f-2163262e9cab,690,,,"[41.6, 58.6]",69264,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,30,Barcelona,217,"['0ad538f1-0894-45e6-950c-21a57c717207', '1f695b60-266a-45ea-bc0f-6af199c4ecd7', 'ce0bac58-db27-47e9-9934-f61eb432a121']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.085,Carry,True,2011/2012
,,,,,,"[58.7, 13.3]",,,,,,,,,,,1.634869,,,,,,,,,,,,,c052bb1d-2079-4ef9-8006-a97f6b8f3dd8,694,,,"[56.0, 25.1]",69264,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,30,Barcelona,217,"['a62e9e7f-c6ee-41a3-a179-fb791aad98e8', 'cc99bcf4-bf87-4ba7-bad3-b6c8f8cac2a5', 'de7bcfd5-2a8a-494c-89fe-43fda29dd986']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.341,Carry,True,2011/2012
,,,,,,"[98.6, 17.1]",,,,,,,,,,,2.616303,,,,,,,,,,,,,09f0aa39-f17b-4c01-879a-65524e553341,698,,,"[81.2, 2.9]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,30,Barcelona,217,"['1319684f-9799-4c09-8cd2-9194054941d2', '255c7752-2928-4ff6-ada0-1b1135048fd7']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.129,Carry,,2011/2012
,,,,,,"[113.6, 23.6]",,,,,,,,,,,0.16,,,,,,,,,,,,,f98d1753-5e03-4836-adba-6576784828d7,702,,,"[111.2, 22.8]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,30,Barcelona,217,"['209958cf-6c04-4605-b089-7c6f5a112d62', 'cd5c3813-048a-4b92-a26b-27a59354b279', 'd3182ed6-9554-4509-b311-4facafa0d55e']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:04.680,Carry,True,2011/2012
,,,,,,"[70.2, 6.9]",,,,,,,,,,,1.143302,,,,,,,,,,,,,1a24bd3b-d34c-4b45-bb36-5f5bc8303401,706,,,"[71.3, 5.1]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,30,Barcelona,217,"['3ad9a49a-8aa8-4744-b963-c68536a5ffaf', 'ad68961a-b36a-41a9-9418-b9fd237e5f7a']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:09.829,Carry,,2011/2012
,,,,,,"[79.0, 35.8]",,,,,,,,,,,0.119982004,,,,,,,,,,,,,65c41a96-d6b9-43fe-a0fb-a4f0b9d2727c,709,,,"[79.0, 35.8]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,30,Barcelona,217,"['555196ad-b1b9-4764-a9a3-9991bd751f00', 'b3626c7b-c740-40b1-bdda-de9b0ac8696c']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:12.269,Carry,,2011/2012
,,,,,,"[71.6, 23.2]",,,,,,,,,,,0.614527,,,,,,,,,,,,,14fa37ad-644a-4778-82c0-25d6c51c0689,712,,,"[71.6, 23.2]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,30,Barcelona,217,"['0e0ee0c4-bee4-4916-9850-7aca7341ac86', '2e72d5e3-2ed8-4baa-b8ed-4ac5c2117503']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:13.058,Carry,,2011/2012
,,,,,,"[81.3, 27.3]",,,,,,,,,,,1.304846,,,,,,,,,,,,,5e657e24-6f28-4f06-a355-60bff0ff2123,715,,,"[79.9, 40.4]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,30,Barcelona,217,"['6c8406a1-e903-4ee2-b483-178ad3085f83', 'c04f4822-b5d0-4487-b61d-4d9a8e782704']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:14.346,Carry,,2011/2012
,,,,,,"[76.7, 75.7]",,,,,,,,,,,0.34035102,,,,,,,,,,,,,b11b7a46-a67f-48b4-a93a-4a4ab4511e5e,723,,,"[75.3, 74.6]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Forward,32,Barcelona,217,"['1b4d52a9-4ad2-463a-b912-8a17a77215c8', '1d639900-cf94-4460-907b-556a66bc7aae', '83e75253-72e7-4387-aa55-62ac78b427e1']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.902,Carry,True,2011/2012
,,,,,,"[24.7, 11.1]",,,,,,,,,,,0.16002,,,,,,,,,,,,,2d043b64-3b3b-4b9f-beba-3c45c557e659,727,,,"[17.6, 8.0]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,33,Real Sociedad,210,"['3a9a5309-0db3-4159-b6ab-b31ab4249338', '88f9d480-1fe2-46ff-9a94-858c61316526']",52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:52.958,Carry,,2011/2012
,,,,,,"[9.7, 39.0]",,,,,,,,,,,1.600548,,,,,,,,,,,,,eac5aafd-c8b0-4744-b186-9fb255f1dfdf,730,,,"[8.2, 39.3]",69264,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,33,Real Sociedad,210,"['0f57036d-c9d2-4c78-baf8-00734559fd19', '13e47f58-6379-4612-841f-64163dd9ea00', 'b8980c4c-9eb8-4100-ac90-beb922c42869']",55,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:55.935,Carry,True,2011/2012
,,,,,,"[43.3, 49.2]",,,,,,,,,,,0.8382,,,,,,,,,,,,,425d59cb-4dd9-4641-beec-4417d3c2966b,741,,,"[43.3, 49.2]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,33,Real Sociedad,210,"['818e1cea-c946-4c8c-923a-9f61af6b521a', 'bfbf6313-eef5-4716-81a3-262e11f0e990']",4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:04.365,Carry,,2011/2012
,,,,,,"[33.1, 38.5]",,,,,,,,,,,0.12,,,,,,,,,,,,,1fd716e0-4dda-42ff-964c-350277b6d285,744,,,"[33.1, 38.5]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,33,Real Sociedad,210,"['e6900f1a-4e3d-4395-8c15-d0e7329df260', 'e8aef168-4722-48d1-bad7-c460e547b319']",6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:06.750,Carry,,2011/2012
,,,,,,"[59.6, 31.6]",,,,,,,,,,,0.12,,,,,,,,,,,,,df74cce6-029e-4b44-beec-5af3997f3a9a,750,,,"[62.7, 33.1]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,34,Barcelona,217,"['497b6f66-7939-40ce-bf8b-0aaded80bb9d', '6cc0a72d-8cb0-4e04-8a44-ee17f476d6c6', 'a116f685-06dd-488b-90f3-ffe24d782a67']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.548,Carry,True,2011/2012
,,,,,,"[14.0, 38.3]",,,,,,,,,,,1.005509,,,,,,,,,,,,,dd981edc-4579-4e41-9dc4-6140d73605ed,756,,,"[14.5, 38.3]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,34,Barcelona,217,"['3993b4aa-eae6-4b85-a1a6-101c3c03c306', '8d9d98a4-787c-4398-9b80-374110ed8737', 'c4daca8d-6c38-40d7-9b41-7f15041abc48']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:16.568,Carry,True,2011/2012
,,,,,,"[38.6, 8.3]",,,,,,,,,,,1.107207,,,,,,,,,,,,,6585a698-e364-4cf2-b414-fbed4eb9e2fa,759,,,"[37.9, 15.8]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,34,Barcelona,217,"['3182ba90-dd83-4e1e-bb54-67676368b8b3', '97f8f843-4a2d-4462-aa11-2fd68358e2d5']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.268,Carry,,2011/2012
,,,,,,"[52.0, 3.1]",,,,,,,,,,,0.080003,,,,,,,,,,,,,674d4b52-509f-4c40-93e8-fdbb216ffc85,763,,,"[52.1, 3.5]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,34,Barcelona,217,"['4bf4860f-3379-4fd1-8690-857b0be666f1', '7fb35cc7-1b9a-4508-a351-7fec8e791776', '8933a156-f0a3-4d9a-b1f8-19e42e49ea53']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:22.494,Carry,True,2011/2012
,,,,,,"[42.2, 6.4]",,,,,,,,,,,0.671894,,,,,,,,,,,,,2a4c63bb-feb4-4279-9f04-480e17f1d1a2,766,,,"[41.6, 5.1]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,34,Barcelona,217,"['ae4f4f10-e956-49c5-8fd2-c669611abe35', 'c2a2b247-f62f-4190-acd8-884062b05e78']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:23.560,Carry,,2011/2012
,,,,,,"[52.8, 41.2]",,,,,,,,,,,3.130939,,,,,,,,,,,,,b3e62a58-282a-46a2-b5f1-c6b2fb4e7d7c,769,,,"[43.2, 29.9]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,34,Barcelona,217,"['26fe4502-4a68-4c2f-bd05-d6a0533341a8', 'dcc161aa-8148-4146-b39a-086b5c9a7bc0']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.446,Carry,,2011/2012
,,,,,,"[49.9, 54.4]",,,,,,,,,,,2.278284,,,,,,,,,,,,,2fc88d6c-6617-41df-a29b-851cf197abba,772,,,"[53.3, 53.8]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,34,Barcelona,217,"['14430d4f-9c89-414e-86db-465605642c0f', 'd9a4998a-5487-47c3-90f0-6c5ec9423941', 'fc0ee845-faec-41ed-9cfb-f7d59d342bf0']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:29.786,Carry,True,2011/2012
,,,,,,"[70.3, 22.6]",,,,,,,,,,,1.3953,,,,,,,,,,,,,c544c6a4-5b80-4dde-98bd-ffbf7a63e049,776,,,"[71.1, 26.6]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,MacDonald Mariga Wanyama,26717.0,Left Defensive Midfield,35,Real Sociedad,210,"['904d7a2a-de5f-47b9-b99d-3bf511c73caf', 'd86e5fa1-df66-4a16-bbf0-51267ab88fe2', 'f77c73d2-a354-4de1-8af2-4558d8838297']",32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:32.064,Carry,True,2011/2012
,,,,,,"[70.8, 18.6]",,,,,,,,,,,0.8112,,,,,,,,,,,,,40ee2887-2d54-49e6-9c93-d23707ec13c0,779,,,"[70.3, 22.6]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,MacDonald Mariga Wanyama,26717.0,Left Defensive Midfield,35,Real Sociedad,210,"['340272df-eac0-422c-8b60-1a1e6dee91de', 'd86e5fa1-df66-4a16-bbf0-51267ab88fe2', 'f77c73d2-a354-4de1-8af2-4558d8838297']",33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:33.459,Carry,True,2011/2012
,,,,,,"[70.8, 18.6]",,,,,,,,,,,0.12,,,,,,,,,,,,,42b1a9e9-6e92-4957-8a18-62c044724bb0,781,,,"[70.8, 18.6]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Left Wing,35,Real Sociedad,210,"['340272df-eac0-422c-8b60-1a1e6dee91de', 'fee0747a-8ef8-4709-9b5a-4f08a74adc30']",34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:34.270,Carry,,2011/2012
,,,,,,"[110.8, 34.4]",,,,,,,,,,,4.0553,,,,,,,,,,,,,8a92431c-8a5c-4acc-806f-5b1348de5830,785,,,"[106.2, 30.4]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Forward,35,Real Sociedad,210,"['2f857598-9937-4c12-a643-8a3972d1203a', '91ed328d-85df-4f9b-8399-9d0f7be2508f', '9b4c6307-b52b-4370-8ecd-922abe7b3881']",37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:37.498,Carry,True,2011/2012
,,,,,,"[100.9, 33.9]",,,,,,,,,,,1.5288,,,,,,,,,,,,,700f169e-f2e1-43c4-8f37-6de6b1275448,790,,,"[101.4, 33.1]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,MacDonald Mariga Wanyama,26717.0,Left Defensive Midfield,35,Real Sociedad,210,"['0a6534ba-e6ca-4a95-afc7-c08d67998006', '3a98169c-3ef7-48f9-a400-4e28f26aaadc', '86177854-458d-44d6-a9a3-97eac92501da']",43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:43.647,Carry,True,2011/2012
,,,,,,"[114.0, 60.7]",,,,,,,,,,,2.1523,,,,,,,,,,,,,3a84eede-ce37-497d-adb1-174e4f500fee,798,,,"[109.1, 61.3]",69264,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,35,Real Sociedad,210,"['028be09a-ef36-401a-a7c0-b2a1b095b1e3', 'a01661c8-331a-4a29-bb02-768ca9a33e3d', 'f1de5d1a-048d-4a7a-953a-83b568d328d1']",49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:49.242,Carry,True,2011/2012
,,,,,,"[50.2, 22.2]",,,,,,,,,,,0.04,,,,,,,,,,,,,2824ad0a-fc5d-4dbb-ad82-26f0396d0a6c,804,,,"[50.2, 22.4]",69264,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,36,Barcelona,217,"['64fc4013-ee0a-474a-a847-5a067488c499', '9effd3ab-a36e-4e62-ae7e-34bd90a5f553']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:18.961,Carry,,2011/2012
