50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.6556,,,,,,,,,,,,,18bdfd90-c3d2-4791-977b-3016aa8981e1,1575,,"[89.4, 19.6]",266273,35,,,,-0.90131456,,Right Foot,,,,"[102.3, 3.3]",,Ground Pass,,20.787016,,,,,Lucas Digne,6849.0,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,,Left Center Midfield,69,Barcelona,217,['84dfad73-99dc-4ee1-bdc3-2539bdc29b7c'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.938,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2564,,,,,,,,,,,,,84a981c7-c7dc-4f84-a6ef-50aeb3c0cf82,1578,,"[102.3, 3.3]",266273,35,,,,2.839533,,Left Foot,,,,"[88.5, 7.6]",,Ground Pass,,14.4544115,,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Throw In,Lucas Digne,6849.0,,Left Back,69,Barcelona,217,['4435bdda-c604-4105-b429-86795bd65614'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.178,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.0351,,,,,,,,,,,,,9d4f70d5-bf54-4b37-9f51-02ed8ed5ff4b,1581,,"[82.1, 14.8]",266273,35,,,,1.2941908,,Right Foot,,,,"[97.6, 69.4]",,High Pass,,56.757465,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,True,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,,Left Center Midfield,69,Barcelona,217,"['4ba2db5b-a599-4cde-860b-046c2fd94d22', '79240070-13be-4497-8737-ccbe1337d77b']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:35:30.399,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.5662,,,,,,,,,,,,,7c09f774-a6b1-449d-98e9-e6e4eb32d444,1584,,"[98.7, 80.0]",266273,35,,,,-2.8833404,,,,,,"[82.8, 75.8]",,Low Pass,,16.445364,,,,,Samuel Yves Umtiti,5492.0,,,,,,Throw-in,1,From Throw In,Aleix Vidal Parreu,6400.0,,Right Back,70,Barcelona,217,['e8c70589-6f47-439f-a43e-9c25663168d6'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:35:38.737,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.1861,,,,,,,,,,,,,b37b0eb0-f58a-46d1-9255-fdc62fb0e024,1595,,"[63.7, 76.2]",266273,35,True,,,-2.408356,,Right Foot,,,,"[50.6, 64.4]",,Ground Pass,,17.63094,,,,,Sergio Busquets i Burgos,5203.0,,,,,,Free Kick,1,From Free Kick,Aleix Vidal Parreu,6400.0,,Right Back,71,Barcelona,217,['fe75d18a-03f0-48ec-8fbf-1df698616077'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.022,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7832,,,,,,,,,,,,,a2051cfa-5248-4e5d-8ab2-e36e7858d30a,1597,,"[50.6, 59.7]",266273,35,,,,-1.152572,,Left Foot,,,,"[62.2, 33.6]",,Ground Pass,,28.561687,,,,,Jérémy Mathieu,10609.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,71,Barcelona,217,['399095d7-68ad-465d-afd6-22b10ba4d55d'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:35:58.476,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.0021,,,,,,,,,,,,,e908e770-cff8-4a30-97d7-fb1e861adebc,1600,,"[74.9, 22.2]",266273,36,,,,1.4815105,,Left Foot,,,,"[79.6, 74.7]",,Low Pass,,52.70996,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,True,,,,1,From Free Kick,Jérémy Mathieu,10609.0,,Left Center Back,71,Barcelona,217,['b2baff0e-dc3a-48d7-9cb5-5f4bf031046a'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:36:04.639,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.8221,,,,,,,,,,,,,2ea93a35-c039-4b2b-8ebf-56d70ac089f8,1604,,"[83.6, 55.5]",266273,36,,,,-1.2200272,,Left Foot,,,,"[102.7, 3.3]",,High Pass,,55.58462,,,,,Neymar da Silva Santos Junior,4320.0,,,True,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,71,Barcelona,217,"['4e0362d5-1771-49e2-8220-3bce1e6528bc', '7767fd30-e6eb-462e-a69d-88da8491aa5b']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:36:10.204,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.497,,,,,,,,,,,,,11a1ec03-f6b7-4805-bd47-2221ee5ad3d9,1611,,"[92.5, 26.6]",266273,36,,,,1.0591376,,Right Foot,,,,"[99.8, 39.6]",,Ground Pass,,14.909393,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,,Left Wing,71,Barcelona,217,['18809c7f-c62a-4627-89a8-c7d3dd25587a'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.623,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.6889,,,,,,,,,,,,,d0564fa6-02df-4548-b9d0-068eb2ce8c9a,1614,,"[99.8, 39.6]",266273,36,,,,1.1818395,,Left Foot,,,,"[102.3, 45.7]",,Low Pass,,6.59242,,,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,,Center Forward,71,Barcelona,217,['836d64a4-a709-4deb-b572-225757c63ede'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.160,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.336,,,,,,,,,,,,,63d409b2-03a9-490f-9f4d-176bfa3bcc90,1618,,"[99.1, 44.8]",266273,36,,,,1.0164888,,Right Foot,,,,"[108.2, 59.5]",,Ground Pass,,17.288725,,,,,Aleix Vidal Parreu,6400.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,,Right Center Midfield,71,Barcelona,217,"['7cfff1b6-31f9-4c88-a895-510db9d3078d', '9740ecd1-7757-4e2b-9b49-e1d6681e40cb']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.594,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.7721,,,,,,,,,,,,,db553a9b-71a9-4bc8-92e3-e947a7d2a975,1621,,"[107.2, 59.5]",266273,36,,,,-1.3199146,ccd870e0-1e0b-4e53-93ba-f8902c1025ba,Right Foot,True,,,"[112.3, 39.6]",True,Ground Pass,,20.543125,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Aleix Vidal Parreu,6400.0,,Right Back,71,Barcelona,217,['2008a3f0-554b-4ac8-a6ff-0ebeecee40bc'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.970,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.985945,,,,,,,,,,,,,3c5614f9-2725-4c1f-898a-d8d0c6dfe2e5,1625,,"[61.0, 40.1]",266273,37,True,,,-3.0466409,,Right Foot,,,,"[54.7, 39.5]",,Ground Pass,,6.328507,,,,,Daniel Alejandro Torres Rojas,6839.0,,,,,,Kick Off,1,From Kick Off,Christian Robert Santos Kwasniewski,6881.0,,Right Center Forward,72,Deportivo Alavés,206,['47ccb4b7-cb23-46c8-b6eb-35070b32b7d7'],40,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:37:40.834,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.1869,,,,,,,,,,,,,bdfff1cb-d3fd-4573-832d-3471e94a2425,1627,,"[54.5, 40.3]",266273,37,True,,,-0.19088402,,Right Foot,,,,"[116.6, 28.3]",,High Pass,,63.248795,,,Incomplete,,,,,,,,,,1,From Kick Off,Daniel Alejandro Torres Rojas,6839.0,,Left Defensive Midfield,72,Deportivo Alavés,206,['7ce38607-b814-4a5f-816c-f0d1b4a6740c'],42,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:37:42.222,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2692,,,,,,,,,,,,,7ce38607-b814-4a5f-816c-f0d1b4a6740c,1628,,"[3.5, 51.8]",266273,37,True,,,0.8217018,,Right Foot,,,,"[23.4, 73.2]",,Ground Pass,,29.222765,,,,,Samuel Yves Umtiti,5492.0,,,,,,Recovery,1,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,73,Barcelona,217,"['890ef859-28cb-4494-addf-7dede7f3b105', 'bdfff1cb-d3fd-4573-832d-3471e94a2425']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.409,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.4529,,,,,,,,,,,,,7137c725-42ab-471c-8b45-f5a8cc5f3d9d,1630,,"[23.4, 73.2]",266273,37,,,,-1.8859024,,Left Foot,,,,"[11.6, 37.0]",,Ground Pass,,38.074665,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,,Right Center Back,73,Barcelona,217,['fdd5c44b-32e1-4192-9503-80b0d70aa22d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:37:45.384,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.6112,,,,,,,,,,,,,82f8f614-fac7-4bb3-9c1d-2d11643350b6,1632,,"[11.6, 37.0]",266273,37,,,,-1.1441689,,Right Foot,,,,"[22.6, 12.8]",,Ground Pass,,26.5827,,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,73,Barcelona,217,['e8e2d548-61b6-47fc-a064-9f4fe00b6232'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.837,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.0641,,,,,,,,,,,,,28d99931-05ee-4cc8-9aa4-adff17c3c492,1634,,"[22.6, 12.8]",266273,37,True,,,-0.54178005,,Left Foot,,,,"[33.4, 6.3]",,Ground Pass,,12.605158,,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,,Left Center Back,73,Barcelona,217,['eb57166d-d7e4-48e3-a1fe-29baadf3c7f1'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.281,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.1302,,,,,,,,,,,,,2ea571d0-3e97-411d-b3a7-6d50d408b30d,1636,,"[47.8, 4.8]",266273,37,,,,2.6203647,,Left Foot,,,,"[32.3, 13.7]",,Ground Pass,,17.873444,,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,,Left Back,73,Barcelona,217,['33d2f5d9-c973-43da-a1f8-aeb60b195a5d'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:37:53.774,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2215,,,,,,,,,,,,,e8dacad9-494e-40d1-817a-8a451bf0bebc,1639,,"[32.3, 13.7]",266273,37,,,,1.8601902,,Left Foot,,,,"[27.0, 31.5]",,Ground Pass,,18.57229,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,,Left Center Back,73,Barcelona,217,['a90a8d72-428b-468a-ad7b-8e9ff14573fc'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.022,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.9153,,,,,,,,,,,,,73c6dc80-ccf3-45fd-ad1c-b1b7dcab949e,1642,,"[27.0, 31.5]",266273,37,,,,-0.9944211,,Right Foot,,,,"[38.7, 13.5]",,Ground Pass,,21.46835,,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,73,Barcelona,217,['849794c7-f953-441c-9b74-6b62f7a9527c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.778,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.4836,,,,,,,,,,,,,18c315ea-0b53-4678-bf23-e222a2ed48f5,1645,,"[49.3, 13.0]",266273,38,,,,1.590126,,Left Foot,,,,"[48.2, 69.9]",,High Pass,,56.910633,,,,,Samuel Yves Umtiti,5492.0,,,True,,,,1,Regular Play,Jérémy Mathieu,10609.0,,Left Center Back,73,Barcelona,217,['edf45e3f-dfb8-4cfa-937d-a52b04c9ce92'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.534,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2975,,,,,,,,,,,,,7398ecd7-1ad4-4cb0-845b-4df182a5234b,1648,,"[54.0, 66.9]",266273,38,,,,0.5157097,,Left Foot,,,,"[69.7, 75.8]",,Ground Pass,,18.047161,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,,Right Center Back,73,Barcelona,217,['931d0bfc-192e-4e50-8126-dfc73bb6d9e9'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.284,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.555,,,,,,,,,,,,,fa3c8302-0ef4-4c24-9ea3-ad9eb4633205,1652,,"[62.2, 75.4]",266273,38,,,,-2.8774705,,Left Foot,,,,"[46.3, 71.1]",,Ground Pass,,16.471188,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,73,Barcelona,217,"['0053827b-e9c3-488f-b793-95e3fa9405f2', '72816e6b-e59c-45d8-9500-c998cea95568']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.633,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.4111,,,,,,,,,,,,,f7d3c59c-a0c6-4d2b-bfe4-c62508f34bbc,1655,,"[44.4, 68.4]",266273,38,,,,-2.1948195,,Left Foot,,,,"[30.0, 48.4]",,Ground Pass,,24.644674,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,,Right Center Back,73,Barcelona,217,['23ec8328-0fc7-460e-853a-9c227416f886'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.056,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.6586,,,,,,,,,,,,,2d388e1b-00c6-4cc6-a1fe-021bb695c579,1658,,"[28.1, 49.1]",266273,38,,,,-1.3152709,,Right Foot,,,,"[37.4, 13.5]",,Ground Pass,,36.7947,,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,73,Barcelona,217,['2b506621-7d82-4ad8-8878-e2e8a5f31218'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:38:16.213,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.9437,,,,,,,,,,,,,cb9ff5c0-53fb-40da-accb-81db2a9b42a3,1661,,"[44.4, 13.7]",266273,38,,,,-0.5249909,,Right Foot,,,,"[64.6, 2.0]",,Ground Pass,,23.343737,,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,,Left Center Back,73,Barcelona,217,['62789ba4-1dd2-469d-a1de-60280073b08d'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:38:21.059,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.0935,,,,,,,,,,,,,d05dd041-6913-425e-abd6-f54fd3d039b2,1664,,"[68.6, 2.9]",266273,38,,,,0.29544082,,Left Foot,,,,"[82.4, 7.1]",,Ground Pass,,14.424978,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,,Left Back,73,Barcelona,217,['45deb737-88c6-412e-9ce2-ef7e1bdc3c7d'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.654,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.4178,,,,,,,,,,,,,66c35965-de8b-4e7b-a394-5043b9f8fba6,1667,,"[82.4, 7.1]",266273,38,,,,1.6340032,,Left Foot,,,,"[81.9, 15.0]",,Ground Pass,,7.915807,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,,Center Forward,73,Barcelona,217,['072eeab7-9618-4260-9f4a-61465b33e5b4'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.827,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.8954,,,,,,,,,,,,,83110f70-abb1-41c4-a7f7-4e4e4344e86f,1674,,"[92.5, 15.2]",266273,38,,,,0.061460957,,Right Foot,,,,"[112.0, 16.4]",,Ground Pass,,19.536888,,,Pass Offside,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,,Left Wing,73,Barcelona,217,['ccfcd0c4-1808-4ac0-84e3-86560cb25575'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.105,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.479322,,,,,,,,,,,,,38cbd1e9-94a4-47b2-a090-84686e5d8026,1676,,"[20.3, 65.1]",266273,38,True,,,-0.594115,,Right Foot,,,,"[76.7, 27.0]",,High Pass,,68.06299,,,,,Rubén Sobrino Pozuelo,6613.0,,,,,,Free Kick,1,From Free Kick,Fernando Pacheco Flores,6629.0,,Goalkeeper,74,Deportivo Alavés,206,['61a9809f-a806-4cf0-bb96-21ec721c61dd'],57,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:38:57.817,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.933,,,,,,,,,,,,,5b686eb3-670c-42b2-97f9-376b91a87f0c,1679,,"[46.8, 48.9]",266273,39,,,,-0.29664168,,Right Foot,,,,"[73.3, 40.8]",,High Pass,,27.710287,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,Recovery,1,From Free Kick,Ivan Rakitić,5470.0,,Right Center Midfield,74,Deportivo Alavés,206,"['45fc0e27-fada-4b94-81b1-eb27e075b72d', '93c36038-0ff1-44a2-a167-8c2fe5fccfb8']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:39:01.052,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.2023,,,,,,,,,,,,,02e62645-7ece-4dfd-a10b-b2c032605cdb,1686,,"[20.4, 65.6]",266273,39,,,,-2.0974236,,Left Foot,,,,"[7.9, 44.1]",,Ground Pass,,24.86966,,,,,Fernando Pacheco Flores,6629.0,,,,,,,1,From Free Kick,Marcos Llorente Moreno,6840.0,,Right Defensive Midfield,74,Deportivo Alavés,206,"['631bd08c-d914-401e-99ec-44fa76096697', 'a1dc8c4f-52d1-4708-b3be-7d19b0141b0f']",12,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:39:12.919,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,3.9392,,,,,,,,,,,,,e9be9b06-7a87-4772-9696-3cfcc68f8926,1689,,"[9.1, 46.1]",266273,39,,,,-0.64451945,,Left Foot,,,,"[40.5, 22.5]",,High Pass,,39.28002,,,Incomplete,,,,,,,,,,1,From Free Kick,Fernando Pacheco Flores,6629.0,,Goalkeeper,74,Deportivo Alavés,206,['6906f0a2-8773-451b-bf89-0e1b9945b4e9'],15,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:39:15.162,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.5784,,,,,,,,,,,,,e7efcb0e-93e8-442b-b321-5d22aeecd3fc,1697,,"[108.2, 60.9]",266273,39,,,,-1.7080041,,Right Foot,True,,,"[101.6, 13.1]",,Low Pass,,48.253498,,,,,Luis Alberto Suárez Díaz,5246.0,,,True,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,,Right Center Midfield,75,Barcelona,217,['eaabd46f-6475-4495-af2f-7799c43da958'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.469,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.2026,,,,,,,,,,,,,6479951d-dcc2-4684-84d2-f5d5c09f86c3,1700,,"[99.5, 19.2]",266273,39,,,,1.8073541,,Right Foot,,,,"[96.8, 30.4]",,Ground Pass,,11.520851,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,,Center Forward,75,Barcelona,217,['0ae9ef4f-3dfa-4db9-bdb5-6bdbf6d1b5ab'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.399,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.8627,,,,,,,,,,,,,9f00ea2a-6ff3-40bb-bd68-346e397c2ad8,1703,,"[96.8, 30.4]",266273,39,,,,0.12318266,,Left Foot,,,,"[117.8, 33.0]",,High Pass,,21.16034,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,75,Barcelona,217,"['07d31c82-7533-43b2-8bed-d5fdf3879e87', '12ecbcbb-da97-425d-bd79-20ee57964163']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.642,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.8127,,,,,,,,,,,,,3dbd9eff-e8bb-400e-9e91-e16dc481a6c8,1707,,"[116.9, 30.2]",266273,39,,,,2.0922308,b3fdae91-a80e-47c9-a779-0b9eff5e1ed3,Head,,,,"[114.2, 34.9]",True,Low Pass,,5.420332,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,Recovery,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,,Center Forward,75,Barcelona,217,['76a9d19f-c63b-4737-b7e7-bc4d717f73f4'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.782,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.119427,,,,,,,,,,,,,e1e54575-2c54-47bb-ad1b-308672a459d3,1712,,"[61.0, 40.1]",266273,40,True,,,2.6750715,,Right Foot,,,,"[47.1, 47.1]",,Ground Pass,,15.563097,,,,,Aleksandar Katai,6903.0,,,,,,Kick Off,1,From Kick Off,Christian Robert Santos Kwasniewski,6881.0,,Right Center Forward,76,Deportivo Alavés,206,['80703045-b99d-4721-b4e2-53669765ca77'],39,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:40:39.355,Pass,,2016/2017
,,,,,,,,,,,,,,,,,4.3049,,,,,,,,,,,,,b9f532dc-732f-4405-8934-2218b8e8c9e4,1714,,"[46.9, 46.9]",266273,40,True,,,0.37605867,,Right Foot,,,,"[93.5, 65.3]",,High Pass,,50.101097,,,Incomplete,,,,,,,,,,1,From Kick Off,Aleksandar Katai,6903.0,,Right Midfield,76,Deportivo Alavés,206,['12446de1-7a08-468a-8ca6-2eff962338d0'],43,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:40:43.985,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.8672,,,,,,,,,,,,,12446de1-7a08-468a-8ca6-2eff962338d0,1715,,"[26.6, 14.8]",266273,40,True,,,2.222494,,Left Foot,,,,"[11.8, 34.2]",,Ground Pass,,24.40082,,,,,Marc-André ter Stegen,20055.0,,,,,,Recovery,1,Regular Play,Jérémy Mathieu,10609.0,,Left Center Back,77,Barcelona,217,"['555df0fb-a358-443e-99e5-9d5c29297010', 'b9f532dc-732f-4405-8934-2218b8e8c9e4']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.290,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.7025,,,,,,,,,,,,,6119447e-eca5-438c-8565-226e373f8893,1717,,"[11.8, 34.2]",266273,40,,,,-0.7628939,,Right Foot,,,,"[27.7, 19.0]",,Ground Pass,,21.996592,,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,77,Barcelona,217,['8faf5e8c-fe51-4ee3-a55a-2f6dfe814d03'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.486,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.9344,,,,,,,,,,,,,ea4bd9c9-46b0-402c-bae5-779deabd818a,1721,,"[29.4, 13.5]",266273,40,,,,2.4167266,,Left Foot,,,,"[8.4, 32.1]",,Ground Pass,,28.052807,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,,Left Center Back,77,Barcelona,217,['f675c576-173e-4c8c-bcd2-59d9383fcef2'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:40:55.230,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.342,,,,,,,,,,,,,8bf10220-0c45-4420-8f13-561024591ae5,1723,,"[9.0, 31.9]",266273,41,True,,,0.88457423,,Right Foot,,,,"[27.1, 54.0]",,Ground Pass,,28.566063,,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,77,Barcelona,217,['2289950d-e0c7-4a80-a63a-25f746a72874'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.844,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.6823,,,,,,,,,,,,,c13c06a4-a7f0-4a4c-a0f3-8da9494ab094,1725,,"[34.2, 68.0]",266273,41,,,,0.364526,,Left Foot,,,,"[64.6, 79.6]",,Ground Pass,,32.53798,,,Out,,Aleix Vidal Parreu,6400.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,,Right Center Back,77,Barcelona,217,['47a27ba4-137b-4842-b76a-b8b0b329e77c'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.794,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.0587,,,,,,,,,,,,,0d12037a-f54c-4f57-94cd-01490a07e789,1727,,"[59.4, 0.1]",266273,41,,,,0.124354996,,,,,,"[84.2, 3.2]",,High Pass,,24.992998,,,,,Christian Robert Santos Kwasniewski,6881.0,,,,,,Throw-in,1,From Throw In,Theo Bernard François Hernández,6704.0,,Left Back,78,Deportivo Alavés,206,['e5f3cbfd-fe18-495a-8c92-745ab997e0c9'],15,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:41:15.524,Pass,,2016/2017
