50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.278031,,,,,,,,,,,,e57ac38a-6187-40da-9c73-235d84d006b9,1016,,,"[63.1, 38.2]",70260,29,,,,,-2.224879,,Right Foot,,,"[56.2, 29.2]",,Ground Pass,,11.340635,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,['4573a38b-831a-4ee5-87c5-6a2e8949bbbf'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:40.327,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.2696,,,,,,,,,,,,df31966b-ed83-4d7b-90e8-c27bfa41e49e,1019,,,"[64.6, 30.2]",70260,29,,,,,1.9786643,,Right Foot,,,"[57.6, 46.4]",,Ground Pass,,17.647663,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,59,Barcelona,217,['feada6fc-23f1-4044-87df-9f784dd28a3b'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:44.405,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.574,,,,,,,,,,,,eee839ec-9c07-480f-882c-be28367e6022,1022,,,"[59.1, 46.6]",70260,29,,,,,0.2805368,,Right Foot,,,"[70.9, 50.0]",,Ground Pass,,12.280066,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['c73a7a91-4970-400b-b80a-b4a397ee163e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.392,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.078318,,,,,,,,,,,,3f11e2e5-83a2-4b22-9a91-8179c65a65af,1024,,,"[72.6, 49.3]",70260,29,,,,,-2.8668988,,Right Foot,,,"[61.6, 46.2]",,Ground Pass,,11.428473,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,59,Barcelona,217,['e9a8173d-a430-47d6-b8ff-c255d461090b'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.966,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.5972,,,,,,,,,,,,febdc1f7-e7c8-45f8-a14b-12394c382171,1027,,,"[60.6, 46.6]",70260,29,,,,,0.37170896,,Right Foot,,,"[66.5, 48.9]",,Ground Pass,,6.332456,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['629ec02b-84c5-40a1-ba6c-4a9e23768837'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:48.084,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.9076,,,,,,,,,,,,449e03b9-7c61-4729-a2d3-f88263d19075,1029,,,"[66.5, 48.9]",70260,29,,,,,-1.7458565,,Left Foot,,,"[63.9, 34.2]",,Ground Pass,,14.928162,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,59,Barcelona,217,['186c0b37-de07-45b9-88bf-f7550dd55e76'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:48.681,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.410456,,,,,,,,,,,,22580946-c728-4887-b858-85ffc6e673f4,1031,,,"[63.9, 35.5]",70260,29,,,,,1.9208412,,Right Foot,,,"[59.3, 48.1]",,Ground Pass,,13.413426,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,59,Barcelona,217,['ea0c9099-14cb-4de1-a844-f90f7d430797'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:49.589,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.04853,,,,,,,,,,,,095d0c8a-ec9e-48b3-879f-c4cbafec64d7,1034,,,"[63.3, 49.5]",70260,29,,,,,0.2093854,,Right Foot,,,"[79.3, 52.9]",,Ground Pass,,16.357262,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['4b63c711-2a1e-47a3-ad8a-419a009058d2'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:53.027,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.354552,,,,,,,,,,,,7117b531-846a-4d40-96e4-0f407d339293,1037,,,"[78.7, 59.6]",70260,29,,,,,1.1535289,,Right Foot,,,"[87.3, 79.0]",,Ground Pass,,21.220745,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,59,Barcelona,217,['0613fb46-5656-468f-93d4-ae57b5403c1f'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:54.590,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.920491,,,,,,,,,,,,8be8ba2f-4fc0-47ae-ba1d-c9a67f1e5f46,1040,,,"[96.9, 77.9]",70260,29,,,,,-2.898626,,Right Foot,,,"[85.2, 75.0]",,Ground Pass,,12.054045,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,['be9f1195-4991-4d6b-a8fe-09e6eff83208'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.698,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.20525,,,,,,,,,,,,3d621d55-033a-4a62-8919-60538c198d56,1043,,,"[85.0, 74.1]",70260,30,,,,,-2.6041493,,Right Foot,,,"[75.1, 68.2]",,Ground Pass,,11.524756,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,59,Barcelona,217,['c0408bca-d1db-41a0-a7c0-324bb8e736d5'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.517,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.829,,,,,,,,,,,,994b6277-5223-469a-ba9c-9d5b4846e935,1046,,,"[74.7, 66.8]",70260,30,,,,,-1.7298687,,Right Foot,,,"[71.7, 48.1]",,Ground Pass,,18.939114,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['47c52750-03aa-4316-bf9b-c7dd074be7a6'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.198,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.7395,,,,,,,,,,,,58811403-3b4b-4081-9b35-984e42e2bd18,1049,,,"[72.1, 47.9]",70260,30,,,,,0.23317981,,Right Foot,,,"[80.1, 49.8]",,Ground Pass,,8.22253,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,59,Barcelona,217,['380bdd24-7788-4d1d-a131-cbe79d1bafbd'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:04.827,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.8131,,,,,,,,,,,,7e2464c4-e7f4-40c2-b227-ae0883ebc73e,1051,,,"[80.5, 50.2]",70260,30,,,,,-2.819842,,Right Foot,,,"[73.0, 47.7]",,Ground Pass,,7.905694,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,['425c836c-9767-4724-a35b-54f283e80688'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:05.567,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.407053,,,,,,,,,,,,3b16aa4a-87ba-4d53-80a9-da383206e69c,1054,,,"[72.1, 47.4]",70260,30,,,,,1.324173,,Right Foot,,,"[75.7, 61.7]",,Ground Pass,,14.746186,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,59,Barcelona,217,['2b7609f6-a5f4-4c4e-be3a-30c4795149fa'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:06.817,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.5807,,,,,,,,,,,,1d973f54-c36a-479a-9f62-7e15fa6f4300,1057,,,"[75.1, 60.1]",70260,30,,,,,0.7719941,,Right Foot,,,"[94.0, 78.5]",,Low Pass,,26.377453,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['2c1d73e1-6c7e-47c0-88ac-030da7e792cc'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.347,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.307132,,,,,,,,,,,,4f57cd55-aa49-47f0-9992-64816442b5f0,1060,,,"[102.2, 78.5]",70260,30,,,,,-1.6201748,,Right Foot,,,"[100.5, 44.1]",,Ground Pass,,34.44198,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,['9470d4d7-486a-4b69-92b1-104fa6956315'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:12.375,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.9015,,,,,,,,,,,,8d5be861-4fd0-42b2-9582-34b3f859d742,1063,,,"[100.5, 44.1]",70260,30,,,,,2.3561945,,Right Foot,,,"[96.5, 48.1]",,Low Pass,,5.656854,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,['cdf763e2-06a8-4101-9c73-351c3ec693eb'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.922,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.926448,,,,,,,,,,,,4053f994-68cf-49c2-99ff-b34852359d4b,1069,,,"[36.5, 13.6]",70260,30,,,,,-1.6166358,,Right Foot,,,"[36.0, 2.7]",,Ground Pass,,10.911462,,,,Fernando Macedo Da Silva Rodilla,27088.0,,,,,,1,Regular Play,Raoul Cédric Loé,27089.0,Left Defensive Midfield,59,Barcelona,217,['3a2c59a9-cd80-4a8b-82b5-87d2a4b2ed03'],19,,,,,,,,,,,,,,,,,,Osasuna,422,00:30:19.674,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.8245,,,,,,,,,,,,c5d276b5-7e11-4cf5-bd7c-e63551da57b8,1072,,,"[37.9, 2.5]",70260,30,,,,,0.027642727,,Left Foot,,,"[59.6, 3.1]",,Low Pass,,21.708294,,Incomplete,,Miguel Ángel De las Cuevas Barberá,23991.0,,,,,,1,Regular Play,Fernando Macedo Da Silva Rodilla,27088.0,Left Back,59,Barcelona,217,"['5df3302e-b1fb-4980-b06e-5a5c0db9eeef', 'c7f13c0e-9472-4cef-99d7-e85f55833dc5']",21,,,,,,,,,,,,,,,,,,Osasuna,422,00:30:21.799,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.595149,,,,,,,,,,,,3f4f5c43-ed1a-48ae-adb8-d1c0cce91c0c,1075,,,"[49.9, 73.7]",70260,30,,,,,0.4454678,,Right Foot,,,"[61.0, 79.0]",,Ground Pass,,12.300406,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,59,Barcelona,217,['31be454e-8c0d-4a94-ab73-26d6d41e01dd'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.593,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.0851,,,,,,,,,,,,eec09919-42ea-4071-ae02-8485239e7460,1078,,,"[64.6, 77.9]",70260,30,,,,,-0.8235476,,Right Foot,,,"[77.2, 64.3]",,Ground Pass,,18.539688,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,['a69f9e82-8bf1-4658-a98e-6289d16237b3'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.610,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.732269,,,,,,,,,,,,5a220146-a424-4f67-a626-36568c093183,1083,,,"[77.8, 66.4]",70260,30,,,,,1.3670516,,Left Foot,,,"[80.3, 78.5]",,Low Pass,,12.355565,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,59,Barcelona,217,['ab944f8a-4863-4bb1-af7c-fe071bc15748'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.683,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.08027,,,,,,,,,,,,083a6693-1a39-4e97-93f0-0812f8191f7a,1086,,,"[86.0, 71.0]",70260,30,,,,,-0.51048833,1048751b-824e-43a9-b2c8-47ed120dd61a,Right Foot,,,"[106.0, 59.8]",,Ground Pass,,22.922478,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,59,Barcelona,217,['deb99dd5-c8a4-4e36-9990-1be29f98efc2'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.179,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.568505,,,,,,,,,,,,86417926-cd84-420f-b5bb-ac8519bed9c7,1093,,,"[120.0, 80.0]",70260,31,,,,,-1.8622531,,Right Foot,,,"[106.2, 34.0]",,High Pass,,48.02541,,,True,Lionel Andrés Messi Cuccittini,5503.0,,True,Outswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,60,Barcelona,217,['0541e537-0744-4b3d-b7ae-9e4e95f2ec29'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:19.017,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.941082,,,,,,,,,,,,351f1afc-0179-42b7-9ec9-767fb6da1938,1096,,,"[93.4, 38.2]",70260,31,,,,,2.5711322,,Left Foot,,,"[76.1, 49.3]",,Ground Pass,,20.554804,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,60,Barcelona,217,['4c01867e-316e-4a68-93d2-b61f936ad0bd'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.499,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.910234,,,,,,,,,,,,5fc0907a-da85-4d90-a7a4-8c2634dc24b0,1099,,,"[76.1, 49.8]",70260,31,,,,,0.748918,,Right Foot,,,"[104.5, 76.2]",,High Pass,,38.77525,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,60,Barcelona,217,['76c6b905-c3d3-4ed2-ba3a-880048f10034'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.508,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.50944,,,,,,,,,,,,2f224ab1-287f-4424-83e8-edf1d516e31e,1102,,,"[107.2, 77.1]",70260,31,,,,,-2.9544158,,Right Foot,,,"[94.0, 74.6]",,Low Pass,,13.434657,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,60,Barcelona,217,['60bea120-4b40-4d0d-8204-5885ad4dee58'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.294,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.26142,,,,,,,,,,,,13a8ad19-3ff4-4e5f-b003-5bcc16e80cd4,1105,,,"[93.8, 75.0]",70260,31,,,,,0.34760687,,Right Foot,,,"[100.7, 77.5]",,Low Pass,,7.3389373,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,60,Barcelona,217,['08266f1d-5882-4b07-a799-fabd5f784c96'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:33.461,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.723683,,,,,,,,,,,,fae30e02-e156-4efd-9ce1-412fc27cdbe2,1108,,,"[107.2, 69.5]",70260,31,,,,,-2.194192,,Right Foot,,,"[92.1, 48.5]",,Ground Pass,,25.865227,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,60,Barcelona,217,['dbffe9e7-76e3-4fcb-8d13-b3db9f8e3974'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.025,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.7535,,,,,,,,,,,,dc277e7a-c0d2-4fd2-82fe-626a6eccd003,1111,,,"[94.2, 47.2]",70260,31,,,,,-0.89658815,,Left Foot,,,"[112.5, 24.3]",,High Pass,,29.31382,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,60,Barcelona,217,['3442873f-9c91-4f51-91df-986a263ce9ff'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.340,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.6002,,,,,,,,,,,,3d3b0de9-5551-44f2-b8be-cb9c325845af,1114,,,"[112.1, 24.3]",70260,31,,,,,1.7377665,,Left Foot,True,,"[110.6, 33.2]",,Low Pass,,9.025519,,Incomplete,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,"['09dff2d4-813b-4817-9ab3-17370c062934', 'fe44080b-792e-46c5-8396-e6ca3f4fbaad']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.173,Pass,,2012/2013
,,,,,,,,,,,,,,,,3.8086,,,,,,,,,,,,15b9ca0a-69aa-472c-b320-65fd39d81ca7,1123,,,"[7.9, 38.0]",70260,32,,,,,0.014387497,,Drop Kick,,,"[77.4, 39.0]",,High Pass,,69.507195,,,,Joseba Llorente Etxarri,26191.0,,,,,,1,From Keeper,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,61,Osasuna,422,['65cd2ecf-f19b-45d9-b0c2-6c31a6da0cc6'],4,,,,,,,,,,,,,,,,,,Osasuna,422,00:32:04.488,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.6211,,,,,,,,,,,,a56430c6-5dcc-47c3-a768-387382dfcfd3,1126,,,"[41.0, 46.2]",70260,32,,,,,0.3022725,,Head,,,"[50.3, 49.1]",,Low Pass,,9.741663,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,62,Barcelona,217,['b57f7477-4ade-4814-9e92-9116c635d669'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.497,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.479,,,,,,,,,,,,2c55b5a5-e00d-47a0-a057-0d5f44e5085a,1128,,,"[47.8, 48.1]",70260,32,,,,,2.0257106,,Right Foot,,,"[43.3, 57.3]",,Ground Pass,,10.241582,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,['6984791c-173e-416f-9608-6dbe007bab96'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.118,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.732401,,,,,,,,,,,,da6f8dcb-901c-4d2a-bb90-2b707e21d281,1132,,,"[43.3, 57.3]",70260,32,,,,,-0.1308274,,Right Foot,,,"[50.9, 56.3]",,Ground Pass,,7.6655073,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['a9e30bc5-898d-4af1-bd6a-93f9afbebb09'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.635,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.693655,,,,,,,,,,,,2d175238-3b6a-4c0f-92ed-2b2736931b23,1135,,,"[51.1, 56.5]",70260,32,,,,,-2.6285348,,Right Foot,,,"[44.0, 52.5]",,Ground Pass,,8.149233,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,62,Barcelona,217,['c1d0c43d-675b-4fc8-ab72-a22a2d93247a'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.408,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.5335,,,,,,,,,,,,f37c129d-13fc-45bf-b5e5-bed338c39e89,1138,,,"[44.0, 52.5]",70260,32,,,,,-0.68052125,,Right Foot,,,"[50.3, 47.4]",,Ground Pass,,8.105554,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['d1b2d239-5e0b-4679-b4db-16c242161560'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.606,Pass,,2012/2013
,,,,,,,,,,,,,,,,0.459154,,,,,,,,,,,,40108c7a-cc9d-40b9-ad35-bd88c6bf26e1,1140,,,"[50.5, 47.4]",70260,32,,,,,2.7209294,,Right Foot,,,"[42.9, 50.8]",,Low Pass,,8.325863,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,['882772b9-c5e9-48ed-85f0-02e3d43f701f'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.140,Pass,,2012/2013
,,,,,,,,,,,,,,,,3.5902,,,,,,,,,,,,a9583cd8-545a-439b-9e50-a4ec70848764,1143,,,"[54.1, 51.9]",70260,32,,,,,0.6521347,,Right Foot,,,"[85.4, 75.8]",,Low Pass,,39.381466,,Pass Offside,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['81ed0baa-33ba-4923-a623-a04aa2587002'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.291,Pass,,2012/2013
,,,,,,,,,,,,,,,,6.882858,,,,,,,,,,,,35263874-365b-449a-8a4b-da1e1d95de63,1145,,,"[37.7, 5.0]",70260,32,,,,,-0.00487801,,Right Foot,,,"[119.7, 4.6]",,High Pass,,82.00098,,Out,,Joseba Llorente Etxarri,26191.0,,,,,Free Kick,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,63,Osasuna,422,['b6398056-fca6-4fd2-84a7-2ce53a019494'],47,,,,,,,,,,,,,,,,,,Osasuna,422,00:32:47.830,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.3319,,,,,,,,,,,,c6455e16-df9d-4238-9686-67877c880961,1149,,,"[7.0, 45.0]",70260,33,,True,,,0.12786992,,Right Foot,,,"[28.0, 47.7]",,Ground Pass,,21.17286,,,,Xavier Hernández Creus,20131.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,64,Barcelona,217,['3cc38f15-e9e6-4841-bc8c-369d1eac7d60'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.733,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.8253,,,,,,,,,,,,f8ebf73e-df2d-4d2d-beab-1d68369549a5,1151,,,"[34.3, 39.5]",70260,33,,,,,-0.9367736,,Right Foot,,,"[54.3, 12.3]",,Ground Pass,,33.761517,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,64,Barcelona,217,['0560a863-2ade-431c-aa28-306034006bbd'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.986,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.090713,,,,,,,,,,,,bfb8bc57-9746-446d-932e-5dbcafea4ac3,1154,,,"[55.7, 10.7]",70260,33,,,,,-3.0872982,,Left Foot,,,"[46.5, 10.2]",,Ground Pass,,9.213577,,,,Adriano Correia Claro,22102.0,,,,,,1,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,64,Barcelona,217,['c78c6d6a-b59d-4e22-baeb-f5acf19690fd'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:08.192,Pass,,2012/2013
,,,,,,,,,,,,,,,,1.2411,,,,,,,,,,,,43e1b1a2-1379-4534-a534-bb63c331371a,1157,,,"[45.9, 11.1]",70260,33,,,,,1.5847814,,Right Foot,,,"[45.7, 25.4]",,Ground Pass,,14.301398,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,64,Barcelona,217,['a6141daa-fab5-42e4-a028-b201c0e89cd2'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.570,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.5641,,,,,,,,,,,,b5008ae3-0b31-4dbd-bdab-bd9dbb643aba,1160,,,"[41.7, 27.7]",70260,33,,,,,1.1104194,,Right Foot,,,"[66.0, 76.7]",,High Pass,,54.694515,,,,Daniel Alves da Silva,4324.0,,True,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,64,Barcelona,217,['cf326504-179c-440f-bf3f-30b59b9498cb'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:12.192,Pass,,2012/2013
,,,,,,,,,,,,,,,,2.33359,,,,,,,,,,,,30e0d84f-9601-49f8-80aa-0d8d75ae76d5,1162,,,"[66.0, 76.7]",70260,33,,,,,-0.8423707,,Right Foot,,,"[78.4, 62.8]",,High Pass,,18.62713,,Pass Offside,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,64,Barcelona,217,['49548026-d414-45d7-945e-ebaa8d4db223'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.757,Pass,,2012/2013
,,,,,,,,,,,,,,,,6.851349,,,,,,,,,,,,35d58d44-709d-4a17-a349-04f165bb7b59,1164,,,"[41.1, 18.2]",70260,33,,,,,0.7670735,,Right Foot,,,"[105.0, 79.8]",,High Pass,,88.756805,,Out,,Álvaro Cejudo Carmona,26723.0,,True,,,Free Kick,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,65,Osasuna,422,['1c87de9a-d5b0-4301-b9af-9411bb398e4a'],38,,,,,,,,,,,,,,,,,,Osasuna,422,00:33:38.261,Pass,,2012/2013
