bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[112.8, 15.8]",,,,,,,,,,,0.070783004,,,,,,,,,,,,,,,17559924-4c23-4842-b5a4-5701ef64f8c8,560,,,"[112.8, 15.8]",266815,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18,Barcelona,217,"['19b1a4fa-686f-4191-9be9-9d2277d6afb0', 'd61330d9-b3ea-4a5d-b120-997bcf60d9d2']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.457,Carry,,2015/2016
,,,,,"[22.9, 54.7]",,,,,,,,,,,0.745691,,,,,,,,,,,,,,,2ddd36e6-06af-4e90-aefd-5e47b659b5ee,566,,,"[21.6, 55.6]",266815,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,"['47ec7214-5002-423a-b596-0fa3cef4d7f8', 'f50e42de-72e2-4577-9ff2-6ccfcea19d7b']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:13:35.896,Carry,,2015/2016
,,,,,"[46.9, 39.1]",,,,,,,,,,,5.018249,,,,,,,,,,,,,,,c41500ed-a2cc-4458-9bd3-722bc0ed7fc1,569,,,"[26.8, 39.5]",266815,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['06c9e9cf-82f4-4c76-81e4-22ec513cafd4', '2b3d9662-98d3-40b8-a125-bec846905684']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:13:38.089,Carry,,2015/2016
,,,,,"[62.3, 64.6]",,,,,,,,,,,4.317403,,,,,,,,,,,,,,,e4774d01-337c-4738-b762-b34e92eef2a2,572,,,"[51.3, 62.9]",266815,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,"['0bcd61c2-6b17-4044-89f2-03ffac1b225e', '9c72eabf-16a2-4321-af24-a77292809272']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:13:45.371,Carry,,2015/2016
,,,,,"[64.6, 52.5]",,,,,,,,,,,0.689189,,,,,,,,,,,,,,,37402e68-e67a-4d5b-87af-cafb87e83ea6,575,,,"[67.8, 51.5]",266815,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,20,Barcelona,217,"['8076ed34-44bd-4aca-9a38-097f5d5f2b89', 'b75eb465-5e71-4efd-8a34-75dbac30ecea']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:13:50.595,Carry,,2015/2016
,,,,,"[52.7, 46.5]",,,,,,,,,,,1.404132,,,,,,,,,,,,,,,a02d7aaf-7ce9-466b-8d70-e9fb54fe1e0b,578,,,"[50.1, 48.7]",266815,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['4004e266-8b3c-4ee5-a7fe-9ff11274d7b8', '5e5801df-bedc-4da9-b310-6c47e0caa6d6']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:13:52.151,Carry,,2015/2016
,,,,,"[69.6, 15.4]",,,,,,,,,,,1.789475,,,,,,,,,,,,,,,4b615098-7ab6-46e2-9f17-af0361cd0490,581,,,"[63.7, 18.7]",266815,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,20,Barcelona,217,"['80bc3c95-d72d-41e1-85e4-a1724074143a', 'a657b066-18cb-43b8-b86e-4636caba01a9']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:13:55.478,Carry,,2015/2016
,,,,,"[76.0, 5.2]",,,,,,,,,,,3.691131,,,,,,,,,,,,,,,95a10cc5-f2cb-4b55-8cca-6da57489588e,584,,,"[81.9, 4.9]",266815,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,20,Barcelona,217,"['257200a7-a549-43fd-8ce3-36722b96558b', '4f5158c1-0aa8-4a36-af36-a2ca1e58b26b', 'a7ffae4b-42be-43f9-868b-92f053815fde']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.774,Carry,True,2015/2016
,,,,,"[53.5, 12.2]",,,,,,,,,,,1.799994,,,,,,,,,,,,,,,5ce7e4ac-c72c-4279-bc25-f8329e74e8eb,588,,,"[58.1, 9.5]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,20,Barcelona,217,"['0a0f34aa-5961-4c6f-b46d-b1aa2b984d6a', 'a93a5ac6-e2c0-491b-a225-1c5872d72172']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.661,Carry,,2015/2016
,,,,,"[58.1, 26.8]",,,,,,,,,,,0.250672,,,,,,,,,,,,,,,ce827481-5b4f-498c-a56e-eb1614e6f3dc,591,,,"[58.0, 27.1]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['afcf92fa-1ee8-41a1-8e5c-0956bb3bbd46', 'e5a48a16-db47-4228-844e-49a8956dc9c0']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:14:06.473,Carry,,2015/2016
,,,,,"[30.7, 40.1]",,,,,,,,,,,0.251326,,,,,,,,,,,,,,,52089b2f-408e-4123-acee-9603a5d74ea6,594,,,"[29.3, 40.9]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,20,Barcelona,217,"['c19c4b74-9655-4e72-92ab-27a088713ec0', 'e424a659-ead7-4c83-adcb-da75cb587d5a']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:14:08.819,Carry,,2015/2016
,,,,,"[56.6, 68.7]",,,,,,,,,,,3.438827,,,,,,,,,,,,,,,9106798e-8ad7-4da7-a8b0-7645c9e7e79b,597,,,"[42.9, 59.7]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,"['11aa2c6b-367c-453b-bba2-0a8f41d4cd06', '59c90b47-d011-4fad-82f9-389c47d463f1']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:14:10.617,Carry,,2015/2016
,,,,,"[66.9, 42.2]",,,,,,,,,,,4.487612,,,,,,,,,,,,,,,16ce0dff-fd60-42df-9ab7-2e651af79acf,600,,,"[51.6, 48.3]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['72685842-d006-4da6-ade6-176a0e33015a', '8985bbcb-e463-4d19-92a9-a860427f0217']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:14:15.431,Carry,,2015/2016
,,,,,"[78.1, 67.4]",,,,,,,,,,,2.345534,,,,,,,,,,,,,,,03528afb-104b-4fc3-a421-479d8fb3ddb6,603,,,"[72.4, 67.8]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,"['19766650-69fe-4bf0-b87c-33694090bc2e', '520a0708-b20f-48bb-800f-e5d1faf14c99']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.584,Carry,,2015/2016
,,,,,"[85.2, 69.2]",,,,,,,,,,,0.002579,,,,,,,,,,,,,,,b65198eb-7b54-447b-8381-5a36eb6ad5df,606,,,"[85.2, 69.2]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,20,Barcelona,217,"['0abae3c5-c037-428a-98ed-082184464f46', '16c1a55a-a21d-47b9-9af1-6b0929c5cb40']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.606,Carry,,2015/2016
,,,,,"[78.2, 65.0]",,,,,,,,,,,2.195112,,,,,,,,,,,,,,,314d7b2d-555a-4449-9334-c9e4352e81a9,609,,,"[76.0, 65.0]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,"['613f8bbe-c19f-4c5f-ba18-c38ef14c22d4', 'a2e33138-7159-4d23-b18b-2a4b268318d4']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.646,Carry,,2015/2016
,,,,,"[95.5, 78.0]",,,,,,,,,,,3.25112,,,,,,,,,,,,,,,d27a7b45-f36f-455a-803a-499f3dc93ab2,612,,,"[103.6, 74.8]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,20,Barcelona,217,"['08437dc9-089b-47eb-b73b-85ab37f2206f', '0c8752b2-18df-4b01-8241-a01d5e2d2b12', 'b3d0391d-ddc6-43ee-aa7b-aa0bc5f77ef3']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.583,Carry,True,2015/2016
,,,,,"[84.6, 57.4]",,,,,,,,,,,1.753207,,,,,,,,,,,,,,,4f6e56af-ae91-4055-b011-49a0fdea86b6,616,,,"[84.1, 60.7]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,20,Barcelona,217,"['77c18d5e-f865-420c-b8f3-790eaad36308', '8166b624-3e14-4cab-b08d-dae2cdf31194', '89eb5b46-12f9-4b88-a50c-32207eb300b4']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.946,Carry,True,2015/2016
,,,,,"[78.2, 51.0]",,,,,,,,,,,2.01796,,,,,,,,,,,,,,,e20f48a4-da16-49e3-9858-879490bd0511,620,,,"[74.2, 52.2]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['560f879e-c8ff-4d40-bf50-7301a0747f08', 'c994fd41-f198-41af-b774-c34c2325d21e']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.647,Carry,,2015/2016
,,,,,"[97.8, 3.7]",,,,,,,,,,,1.927342,,,,,,,,,,,,,,,6f0eb497-7acc-4bb8-919a-6924d75c8dab,623,,,"[95.9, 4.5]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,20,Barcelona,217,"['49fcfad0-832d-48cf-b16a-428e85064f4d', '5c867434-e766-4acb-9d11-7e783038a5f3']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.348,Carry,,2015/2016
,,,,,"[93.7, 20.4]",,,,,,,,,,,0.718731,,,,,,,,,,,,,,,76b5f806-91bf-4961-9c26-cac2260f1f90,626,,,"[91.5, 13.0]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,20,Barcelona,217,"['532a89e5-87d0-4699-bd39-6593bf628273', 'd1f09c16-abf2-454e-908a-170374568fdf']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.352,Carry,,2015/2016
,,,,,"[96.5, 27.7]",,,,,,,,,,,0.012285,,,,,,,,,,,,,,,203b67f7-2685-4c56-8de4-a98844d1b9b3,629,,,"[96.5, 27.7]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,20,Barcelona,217,"['4ca45ed6-e5aa-4771-8fff-2fe0a4173a47', 'a58b73b7-0353-4634-b9e7-238af0a46027']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:14:46.953,Carry,,2015/2016
,,,,,"[104.3, 23.5]",,,,,,,,,,,0.389921,,,,,,,,,,,,,,,fd7f2282-6c7d-45bc-ab92-f7f6edc528a4,632,,,"[104.3, 23.5]",266815,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,20,Barcelona,217,"['3db25355-861d-4e93-b17a-e170c3e88246', '49e7d982-a3db-4576-b03d-3af272a602fa']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.501,Carry,,2015/2016
,,,,,"[63.0, 2.6]",,,,,,,,,,,0.260401,,,,,,,,,,,,,,,00c2d4ad-528f-43dd-919e-6bf898010fcf,640,,,"[64.0, 2.7]",266815,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,22,Barcelona,217,"['3790fa84-64c0-4d81-8ae5-7b2b9da1c91f', '9486173e-a5fa-43f3-9ca2-e50cfb16b8ce', 'd7a81c16-9299-4fb1-a028-da1edd7c8fe4']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:15:21.851,Carry,True,2015/2016
,,,,,"[50.9, 8.7]",,,,,,,,,,,1.087393,,,,,,,,,,,,,,,add37a1f-9a24-4f0b-820c-769c3a6bf8de,645,,,"[52.7, 4.8]",266815,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,23,Barcelona,217,"['00d511ab-c56a-4926-9cbd-a1c0ec4b65d5', 'd76c9ba8-211a-4bd4-9e9c-17ab09328c4e']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:15:34.415,Carry,,2015/2016
,,,,,"[56.8, 44.1]",,,,,,,,,,,1.382714,,,,,,,,,,,,,,,a73be52d-058c-40ec-830c-4e1c4137fc50,648,,,"[53.1, 43.3]",266815,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,23,Barcelona,217,"['1cf7990b-e136-45d7-9779-af74b54702ab', 'a4e8234c-f008-4cac-a9ba-22a34e6d4154']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:15:37.797,Carry,,2015/2016
,,,,,"[62.7, 40.5]",,,,,,,,,,,2.889843,,,,,,,,,,,,,,,430cbe87-4870-448f-aea5-d7c42b53a7b3,651,,,"[56.3, 34.2]",266815,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,23,Barcelona,217,"['94232a9a-e83a-474e-8682-b3ebc1e40ba4', 'add7e8cf-ba0a-46f4-b4e7-1447478a86d1']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:15:40.673,Carry,,2015/2016
,,,,,"[69.9, 64.3]",,,,,,,,,,,0.779036,,,,,,,,,,,,,,,5ce2bf52-0612-4918-ad4e-eeca3558d475,654,,,"[66.0, 65.6]",266815,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,23,Barcelona,217,"['3f2f1f1d-28ba-435e-ab6c-a6b7d1e4f1e4', '9d0f2e9c-47d0-4bf6-888a-a82149699a29']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:15:45.525,Carry,,2015/2016
,,,,,"[84.1, 75.1]",,,,,,,,,,,1.617567,,,,,,,,,,,,,,,dde12bd8-f876-4d4d-8567-2615cea16a7c,657,,,"[81.4, 77.9]",266815,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,23,Barcelona,217,"['23dbb144-f75b-4fec-8938-90df4d6109a6', 'bb155b63-6a0b-42b5-815b-d88597669d7a']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.765,Carry,,2015/2016
,,,,,"[13.1, 34.7]",,,,,,,,,,,6.427079,,,,,,,,,,,,,,,e4c049da-30e4-4651-ae17-ed44d32bd9c0,661,,,"[5.9, 37.7]",266815,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iván Cuéllar Sacristán,6610.0,Goalkeeper,24,Sporting Gijón,1041,"['03ae9efd-d205-4a73-a2c3-e1c6418dc691', '42fa7be3-64ff-4d4b-bd18-c1c96580e0a5']",52,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:52.133,Carry,,2015/2016
,,,,,"[75.6, 19.5]",,,,,,,,,,,0.728111,,,,,,,,,,,,,,,90139b6a-5a40-4655-8ead-88f8092a89d5,668,,,"[74.4, 20.9]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ignacio Cases Mora,18925.0,Left Center Midfield,24,Sporting Gijón,1041,"['07eed315-862a-4496-be79-4a8e0b0c14aa', '834e264d-9877-4e3b-be32-6f4c2f7846f4']",4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:04.469,Carry,,2015/2016
,,,,,"[81.2, 3.5]",,,,,,,,,,,2.086288,,,,,,,,,,,,,,,3dabd5f9-77ca-4ec6-9555-0bd21bf24721,671,,,"[82.5, 4.9]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alen Halilović,6926.0,Center Attacking Midfield,24,Sporting Gijón,1041,"['64a7f428-4ffd-40bf-aa54-0f8123a9eb5a', 'fe62e4f6-5cd4-47bc-a2c1-ffda1bc00afc']",6,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:06.466,Carry,,2015/2016
,,,,,"[75.2, 3.2]",,,,,,,,,,,1.007311,,,,,,,,,,,,,,,40ba7654-ef55-4ca7-a337-c093d8583a8e,674,,,"[75.2, 3.2]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alejandro Menéndez Díez,23994.0,Left Wing,24,Sporting Gijón,1041,"['8303f7a7-e119-4419-b6c9-afa9637bd2cc', 'e561e46e-4be1-4754-99ac-7810acfe34d8']",9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:09.315,Carry,,2015/2016
,,,,,"[68.5, 14.4]",,,,,,,,,,,0.482753,,,,,,,,,,,,,,,90bc3d23-f87e-465d-a5ff-78fc47d55f28,677,,,"[72.8, 14.6]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Omar Mascarell González,18398.0,Right Defensive Midfield,24,Sporting Gijón,1041,"['4086d576-e6f1-48b4-9cc8-459a0759d72b', 'fd575edb-5005-4ca3-abbb-1051e7bb5d25']",11,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:11.243,Carry,,2015/2016
,,,,,"[63.2, 5.3]",,,,,,,,,,,0.210149,,,,,,,,,,,,,,,09e3b8d7-8cc5-4836-8ec5-465ef8bf6c5e,680,,,"[63.2, 5.3]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Canella Suárez,24686.0,Left Back,24,Sporting Gijón,1041,"['ea78bf75-2aad-4f6c-a889-0e5a8d88ad25', 'f87909e6-c9d6-43d8-aeb5-df1798f8e28b']",12,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:12.838,Carry,,2015/2016
,,,,,"[69.6, 2.8]",,,,,,,,,,,0.080045,,,,,,,,,,,,,,,c590e543-41fb-41d1-8f9d-f084523b7a9d,683,,,"[69.6, 2.8]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alejandro Menéndez Díez,23994.0,Left Wing,24,Sporting Gijón,1041,"['e115c0f8-c4e4-4a6c-8e04-6fbbfe9f799a', 'e2094316-292b-467e-97f4-a1fcd6189bcc']",13,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:13.885,Carry,,2015/2016
,,,,,"[68.5, 9.3]",,,,,,,,,,,0.285972,,,,,,,,,,,,,,,aec37a1d-b1ef-4938-9bff-e8cb19a5bead,686,,,"[68.5, 9.3]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Canella Suárez,24686.0,Left Back,24,Sporting Gijón,1041,"['668c1190-da7d-433a-a8f2-ae33f1d296ab', '684c4ce8-bf29-4f84-a9a0-e192377ba401']",14,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:14.482,Carry,,2015/2016
,,,,,"[55.8, 60.0]",,,,,,,,,,,1.173549,,,,,,,,,,,,,,,76ea405d-2d19-4c46-9172-34d6f17d6fa7,693,,,"[51.9, 70.2]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,25,Barcelona,217,"['60b3ffc9-65c6-4064-8902-c7216b05ad8a', '9dfd9be7-9710-46dd-b0c5-a8fdece170c5']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:16:36.035,Carry,,2015/2016
,,,,,"[59.1, 30.9]",,,,,,,,,,,1.345166,,,,,,,,,,,,,,,151a8572-1024-41ac-a722-9b8bb75df30c,696,,,"[56.3, 35.5]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,25,Barcelona,217,"['5dffb51b-f0fc-4b7e-9535-4c0af249973e', '5f5e1032-d9bc-4a30-b145-41eb7eb1d9d4']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.905,Carry,,2015/2016
,,,,,"[77.3, 17.3]",,,,,,,,,,,2.980311,,,,,,,,,,,,,,,92ee19bc-811c-44cb-9a17-65b31eeca06a,699,,,"[69.2, 24.0]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,25,Barcelona,217,"['3b4d2d69-ae88-416b-b058-d137a2c1bd29', 'c42d9803-804d-4273-b650-381b4edee54f']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.187,Carry,,2015/2016
,,,,,"[90.6, 26.0]",,,,,,,,,,,4.948414,,,,,,,,,,,,,,,b5bdd32b-c5a0-4202-97ec-73ca141f7a35,702,,,"[90.2, 4.1]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,25,Barcelona,217,"['04a9cad1-11bc-4263-8a5c-3a01fef573d6', '2b3022df-6bd2-40c4-aa01-eed8f2b9e0e0', 'ff072b23-d53f-4149-90ec-09d1c8a4dcc0']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.178,Carry,True,2015/2016
,,,,,"[34.1, 63.5]",,,,,,,,,,,3.089695,,,,,,,,,,,,,,,e992c189-4b5b-42fa-bae5-8b8ebb9d8d73,707,,,"[34.5, 52.3]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Castro García,24173.0,Center Forward,25,Barcelona,217,"['3f5e4274-a986-4e7d-84be-a540625cfce4', '85f2e146-e109-48e8-85e9-07c9e8fc8f9b', 'ea0adb58-4ea5-41e1-8eeb-bf673d776891']",50,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:16:50.613,Carry,True,2015/2016
,,,,,"[78.1, 16.2]",,,,,,,,,,,0.159629,,,,,,,,,,,,,,,066467a2-8a12-41f8-a459-54298833b30a,713,,,"[78.8, 16.4]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Barcelona,217,"['282eed39-b0f4-4a23-9d2c-dda0371bbd4a', 'ed503a1b-f02e-4366-9bd4-5ca222a2d9eb']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.500,Carry,,2015/2016
,,,,,"[74.5, 13.0]",,,,,,,,,,,1.474255,,,,,,,,,,,,,,,a42f544a-0548-4898-beb0-a10725fad246,719,,,"[77.3, 11.8]",266815,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Barcelona,217,"['33a86055-ff3c-4d5f-8b26-dcedaa9537ed', '700ca267-6912-4c23-bdf9-bdad4a8a4719', 'f4750f12-dfad-488e-9ed6-3874ee052ae1']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.153,Carry,True,2015/2016
,,,,,"[83.8, 56.1]",,,,,,,,,,,4.126831,,,,,,,,,,,,,,,972858c7-df40-4c2a-a1f4-b088dba48759,722,,,"[63.2, 47.5]",266815,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,25,Barcelona,217,"['8d4497e0-1da6-465a-ae7f-8ad3c0a027da', 'd26d8f64-3ef9-44be-b931-4bf143b02a5a']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.690,Carry,,2015/2016
,,,,,"[96.5, 62.0]",,,,,,,,,,,3.313342,,,,,,,,,,,,,,,d71d6571-08aa-49c4-a429-b8ce39801dec,725,,,"[100.0, 76.6]",266815,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,25,Barcelona,217,"['21401ea6-8775-4512-8851-b59b9338e8e2', '93bce2f8-9237-4d18-9ccc-78c1a587525b']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.302,Carry,,2015/2016
,,,,,"[86.0, 60.6]",,,,,,,,,,,1.135521,,,,,,,,,,,,,,,866085e1-5b1c-45bf-8324-73c4ea938384,728,,,"[86.5, 61.0]",266815,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,25,Barcelona,217,"['3b474246-b078-47b5-b108-91adf2ae1d93', '52eebacb-0e37-4920-894a-dc2be24b217d']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.547,Carry,,2015/2016
,,,,,"[78.6, 47.2]",,,,,,,,,,,0.801634,,,,,,,,,,,,,,,cca8acda-29a4-44cc-a7cf-6a8aa1d61386,731,,,"[77.3, 47.2]",266815,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Barcelona,217,"['43938500-c9ac-4278-b32b-a32faf1aa938', '8be3f78f-a3b8-4774-842a-6d0ed710efaa']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:17:14.247,Carry,,2015/2016
,,,,,"[97.1, 9.4]",,,,,,,,,,,2.921077,,,,,,,,,,,,,,,04a3fc1e-5cd0-4057-9b1e-e9853c0c8c87,734,,,"[100.3, 4.8]",266815,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,25,Barcelona,217,"['50c42cfe-2642-4189-99f7-b0eb901ea58a', '56c32bc7-26a9-4d0e-83c1-7d7f47b1b4c7']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.594,Carry,,2015/2016
