50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cf1b805-4d15-408d-9f3d-863c1887f6f2,2900,,,"[89.9, 7.1]",265866,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,127,Barcelona,217,['e13803ac-e483-47d3-9d4f-ce75b9e5b04e'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.702,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e65f5d4-e86e-41b6-be0a-d3abe4d21954,2906,,,"[39.5, 12.2]",265866,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,127,Barcelona,217,['b547df62-e54d-433a-9d59-3438c7628d80'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.136,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d36908f0-3fb8-453c-a494-c86cf7f69931,2909,,,"[38.3, 4.4]",265866,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,127,Barcelona,217,['3cbeda58-f878-414f-a441-93e84fe8bfdc'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.518,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9910154b-dc03-42ec-b1af-c17d31e301ef,2912,,,"[38.3, 38.1]",265866,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['ed372f00-7780-4cc7-9f8a-4a90d5786ae4'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:46.167,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2764530-9f5e-4a7a-9c4d-93418859c286,2915,,,"[53.2, 55.9]",265866,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,127,Barcelona,217,['7b03448e-1a29-4045-b1e9-a6bf6e7e16ad'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.081,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f316eb4-6f44-431f-b70b-cd4e8e5cac19,2918,,,"[106.6, 52.3]",265866,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,127,Barcelona,217,['9b29100b-2d60-48f3-bce4-8dbb6238cd6a'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.347,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ba4b956-90ad-476b-a059-1ff30d6833fb,2926,,,"[65.3, 63.9]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,128,Córdoba CF,373,['095dde38-6f4b-413b-beda-3c3f07fcfb98'],26,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:26.342,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aa26db3-a71a-4351-9195-a578635bb993,2928,,,"[81.4, 78.4]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fidel Chaves de la Torre,23825.0,Left Wing,128,Córdoba CF,373,['8a4dcdeb-0ed9-4605-9e50-29da43d15e39'],28,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:28.097,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e51862ce-66dc-4520-aba7-10ea0ee5fa6c,2930,,,"[54.5, 7.1]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,129,Barcelona,217,['93e7ba36-f1c2-4cf9-87b7-29f51749ca17'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.867,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a4a7307-f817-4c9f-bbd5-27fe32f7bc75,2936,,,"[85.7, 64.5]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florin Andone,6731.0,Center Forward,130,Córdoba CF,373,"['856edaed-0f9f-4b16-8e5d-a59d74537eb7', 'aba4413b-949a-446d-8ea8-4371197b12e4']",42,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:42.819,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33368fea-816f-42bc-8233-b2b7ba4c9665,2939,,,"[73.5, 53.1]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rene Krhin,3160.0,Right Defensive Midfield,130,Córdoba CF,373,['1129e9aa-4d68-4f8b-ad06-ee6660432b80'],44,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:44.584,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a60ed72-c789-43de-a471-717cec70ee3f,2942,,,"[69.2, 48.0]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Omar Rodríguez Barrera,24811.0,Left Defensive Midfield,130,Córdoba CF,373,['9c9d9aa7-3808-4879-ae5d-f957295ba3d4'],46,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:46.853,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fbde46f-f51b-46ad-b19a-131d23de6744,2946,,,"[82.5, 51.8]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fidel Chaves de la Torre,23825.0,Left Wing,130,Córdoba CF,373,"['8ffc8f26-51de-45ba-b001-e5410c330967', 'b5ebc4f0-3791-47cc-b257-875df7d70d66']",50,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:50.828,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ba2131-97a5-428d-9aa3-58bc8dfa76b9,2960,,,"[107.6, 49.8]",265866,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florin Andone,6731.0,Center Forward,130,Córdoba CF,373,['ef2dab7e-de2b-488c-9e66-f27467d05d8c'],55,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:25:55.993,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b67676d-20a7-444b-994c-739a7bb45e11,2966,,,"[73.9, 74.1]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['f33ffb83-510e-4bcd-8159-61248f7e261c'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:27.022,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704132a7-2b33-4c29-bc29-a5432aa604e3,2968,,,"[67.1, 75.5]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['ed09b46b-c6c4-410b-aeb6-fb89cb7d6d5c'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.497,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c74cfe-51a5-4dd5-a8dd-c3b4e432f5f1,2971,,,"[70.0, 61.7]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Barcelona,217,['e49d5ebc-09f6-4dbb-8382-1032374accc2'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.992,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58310c91-593f-440a-a9ca-9b4116f5d255,2974,,,"[70.5, 71.4]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['b18603f7-4325-44b1-912e-d547ed24ebde'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:35.350,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940e8d9-b3e4-4b95-9f43-a9dbd2d480b0,2977,,,"[67.7, 52.0]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Barcelona,217,['bb004f19-4eb9-46ed-9dd3-3e7a371b6b5c'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:39.243,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32c3523d-b9f1-4235-9719-3241c43a16a3,2980,,,"[66.8, 25.0]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,131,Barcelona,217,['4bc680a9-496b-4e4d-b626-c24617e40ae7'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.742,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9efff7fb-06a7-4739-b9da-1cc8ed17ce78,2983,,,"[61.6, 43.8]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,131,Barcelona,217,['a2026bc0-22d6-44be-99de-77d7a264f82d'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.317,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc01b45-433a-42f0-8b3a-eb7aadf49d53,2986,,,"[80.7, 58.6]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['34c92112-cbab-4db1-ac30-42403d048e8b'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.758,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d4ae23f-b62b-42a4-ad51-539aa5ad494f,2989,,,"[99.7, 10.2]",265866,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,131,Barcelona,217,['a0c39eac-13e8-45be-8e5e-8c1934828f73'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.945,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54282d91-9597-4c29-acb6-d4c308fa2dbc,2993,,,"[45.6, 73.7]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,132,Córdoba CF,373,['9d7d6ff3-46e1-434e-aab2-21c3f8513d51'],11,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:27:11.856,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea3dc7f8-8027-4b65-ac99-3908c95865cb,2997,,,"[68.0, 7.9]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,133,Barcelona,217,['d879b3a6-3927-4d9c-8140-03e220b1a0bc'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.675,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bef3a509-ce88-4241-9370-27e90ba6b2ef,3000,,,"[74.4, 3.1]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,133,Barcelona,217,['5a038475-09fa-4761-ab56-1128316e1d1c'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.392,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f279943d-410c-42e7-a3e9-91db6408125b,3003,,,"[55.7, 9.4]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,133,Barcelona,217,['9a6814bb-542c-4991-99b2-2a2e209c4ba4'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.245,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e57117-0f78-4d66-aa3d-c2af718e2ac4,3006,,,"[50.6, 42.0]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,133,Barcelona,217,['88fd92d5-5a3e-4041-88a5-3351a54ae00c'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.384,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00d6c3c5-2101-414a-9b1f-b3508eace51b,3009,,,"[61.6, 71.6]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,133,Barcelona,217,['1bb4c633-08a4-49b8-be05-0ce331a67935'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.123,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b9d56e3-86cc-43cd-96e4-0e16cd43db52,3012,,,"[80.1, 76.5]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,133,Barcelona,217,['36eba7dd-0330-4683-aa6f-9b3558f2bafe'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.282,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae9e2f8-fcb8-4715-bb08-b98a215e653c,3015,,,"[71.3, 72.1]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,133,Barcelona,217,['8d9ad87f-92b8-4010-8d6a-ea3eaef29e87'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.824,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daa7d1f4-f236-475b-8e5b-2445a3968d5c,3018,,,"[74.4, 57.1]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,133,Barcelona,217,['83157a94-126e-467d-9bd3-2319bac09eaf'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.085,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9fe84f1-c094-4817-b962-f93b60c07f7e,3021,,,"[99.5, 6.2]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,133,Barcelona,217,['ffe8ffd4-0507-4e81-95ab-7797a0b655b6'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.957,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e07838b-f334-4372-952b-ab94414cb24c,3024,,,"[110.5, 40.4]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,133,Barcelona,217,['4d1f703b-72db-4c44-8b33-2736bebdc7c6'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.555,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf29601-b8c0-4439-bbeb-3496cebd7d4e,3031,,,"[21.4, 61.4]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fidel Chaves de la Torre,23825.0,Left Wing,134,Córdoba CF,373,['16dc5a13-3628-4c5e-b4cc-6cf624d8a08c'],49,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:27:49.867,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b5d0f01-56e8-44ae-8eee-fce817871798,3034,,,"[14.9, 71.7]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Javier Gunino Duque,27237.0,Right Back,134,Córdoba CF,373,['9a646a09-b783-4556-8212-b093e963d6f4'],50,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:27:50.825,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc175532-757e-4de7-934c-6d33759e81ad,3037,,,"[25.4, 76.1]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fidel Chaves de la Torre,23825.0,Left Wing,134,Córdoba CF,373,['e91ffcf7-fd10-4367-8643-b7b3265292e1'],52,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:27:52.803,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d3e3d2-b4fb-433e-8320-484086a7642f,3041,,,"[19.2, 65.3]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rene Krhin,3160.0,Right Defensive Midfield,134,Córdoba CF,373,['39e4f9c8-bddf-4960-9411-712b3c2858f1'],56,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:27:56.902,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa70ac84-48af-4e80-b002-ae763afb8bc5,3045,,,"[7.2, 71.7]",265866,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo López Montaña,26573.0,Right Center Back,134,Córdoba CF,373,"['005cd997-af4b-4b5b-ad25-ac04f35f0ab8', '69cff483-b695-4abe-9b03-c755110970a5']",58,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:27:58.913,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cf08aab-5ed6-4f5e-acc2-0d96480bd53e,3049,,,"[64.4, 69.0]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florin Andone,6731.0,Center Forward,134,Córdoba CF,373,['c7be27f3-2fd5-474b-a645-462a6d43aa2c'],3,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:28:03.008,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011e266b-3bb0-415d-99c1-b86051632cb9,3053,,,"[56.3, 28.9]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,135,Barcelona,217,['b28a221c-0193-4778-b963-91209afb6049'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:15.563,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75f32b38-9846-49c7-b7fd-be716eebc503,3056,,,"[67.7, 60.0]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,135,Barcelona,217,['6bea6f26-c26b-4495-bdcf-80c0edacdb2c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.862,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,085f9b9b-2411-44da-a48b-5ed774ce17ea,3059,,,"[93.6, 77.5]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,135,Barcelona,217,['c58c4512-0b96-46d4-82f3-2b6566543623'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:22.379,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e355193-5db1-4628-9aae-de4f34d5c42e,3062,,,"[79.9, 57.4]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,135,Barcelona,217,['42f901f6-bc48-4368-91bb-a1375d3740b7'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:26.924,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5bb1a3-b875-42e0-9d0f-5e4f5f9fca39,3065,,,"[70.0, 27.8]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,135,Barcelona,217,['9a320818-b95e-44f6-b0cb-29a00b80d1ef'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.337,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176786a0-16e9-46d2-ae81-ce0d87da07ce,3068,,,"[87.0, 1.7]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['cd43a127-c807-42ca-b008-bdd38bef32a0'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:33.919,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58ed82fe-4831-41c2-9b58-b3e93447a5d5,3072,,,"[98.0, 8.4]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,135,Barcelona,217,"['4fc33ee2-d987-4dad-82d7-aaadbc34ef83', 'dee1d843-52b8-41c5-997b-80acdca80fba']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:37.212,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c8f076-fb2f-49ba-9948-8560d4b2d55e,3081,,,"[77.4, 31.3]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,135,Barcelona,217,['2c83ba63-1e85-4138-bbb4-c9dbeded108f'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.817,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a445824e-3f3a-455f-bcce-eca65cd66bff,3084,,,"[70.3, 44.0]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,135,Barcelona,217,['82168478-a8aa-4469-ad03-7813fa05aab5'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.130,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e336e700-0e27-43d7-9271-13b651e2e308,3087,,,"[71.3, 32.0]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,135,Barcelona,217,['78346255-01fe-497d-9746-7d84b74b9b3b'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.724,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f9a475-953c-4262-ae14-f4e6c0f4a507,3090,,,"[69.0, 47.2]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,['4144db29-aa7c-4fa1-ab74-6d8cc8392be1'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.023,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a6c9350-412a-4dc0-9434-a953eef1f717,3093,,,"[80.1, 55.3]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,135,Barcelona,217,['b6767c94-0c01-4336-af9c-3aa89b21d30b'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.049,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b300bf9-1f25-49a1-b899-0181a318df9d,3096,,,"[71.1, 52.3]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,['228950f1-03db-43a5-89e9-b6338d3b07a1'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.270,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee80eec-bb01-4a5e-993d-f0f2e3934848,3099,,,"[88.4, 76.2]",265866,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,135,Barcelona,217,['e66d8858-7f95-47ad-9f25-0bd672802545'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:56.939,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c32acdc3-6e7b-48bf-ad2b-8d1c57ed5274,3102,,,"[79.5, 66.8]",265866,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,135,Barcelona,217,['ee730285-535c-4d0d-92ff-29f3ee95f613'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.400,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91b4eb5c-c20f-4098-aff1-66066875773f,3105,,,"[81.0, 53.2]",265866,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,['41f20828-7cad-45e9-b499-69d3fe38d2cf'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.783,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b4256b0-d4c5-4117-a692-64e7998bc21c,3108,,,"[100.0, 45.1]",265866,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,135,Barcelona,217,['5233b8ff-6f4f-4335-9ec9-95f0b46a6e44'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:04.263,Ball Receipt*,,2014/2015
