50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.879028,,,,,,,,,,,,,af6554dc-3b9f-44cf-b48a-fdea7460293f,2995,,"[95.2, 60.7]",68326,74,,,,-2.3943439,,Left Foot,,,"[74.8, 41.8]",,High Pass,,27.80953,,,Borja Oubiña Meléndez,25986.0,,,,,,2,Regular Play,Jesús Perera López,26001.0,Center Forward,155,Celta Vigo,209,"['09d9dc3d-b918-4c13-afe8-c21d1a70fbbb', '7fff408b-54c7-49e3-a0bc-9cf69d0115e5']",57,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:57.215,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.250126,,,,,,,,,,,,,a9cee68e-3804-46b9-b4a3-0384b0b39e30,2998,,"[74.8, 41.8]",68326,74,,,,1.7533562,,Right Foot,,,"[72.4, 54.8]",,Ground Pass,,13.219683,,,Iriney Santos Da Silva,25978.0,,,,,,2,Regular Play,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,155,Celta Vigo,209,['65091c9b-ab50-47c1-85b6-71318cee2739'],59,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:59.632,Pass,,2006/2007
,,,,,,,,,,,,,,,1.836202,,,,,,,,,,,,,90159306-ab92-438b-a117-fab1798f97e5,3002,,"[70.8, 64.0]",68326,75,,,,-0.03634762,,Right Foot,,,"[87.3, 63.4]",,Ground Pass,,16.510906,,,Anderson Luis de Carvalho,25764.0,,,,,,2,Regular Play,Iriney Santos Da Silva,25978.0,Right Defensive Midfield,155,Celta Vigo,209,"['113327b6-0ae7-4396-9c2c-817785d3bd1a', '12dba9be-9405-49eb-8832-aad555f118a4']",1,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:01.554,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.314726,,,,,,,,,,,,,a4dbdb02-c807-42ce-92e0-bfc29074b4e1,3005,,"[82.4, 69.5]",68326,75,,,,-0.6373188,,Left Foot,,,"[92.8, 61.8]",,Ground Pass,,12.940248,,,Jesús Perera López,26001.0,,,,,,2,Regular Play,Anderson Luis de Carvalho,25764.0,Left Wing,155,Celta Vigo,209,['a72b958d-baf3-430d-ab0a-682941cddf3a'],8,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:08.039,Pass,,2006/2007
,,,,,,,,,,,,,,,1.610456,,,,,,,,,,,,,1307bdf5-5586-4b08-8a70-2fdb8a044f2e,3008,,"[93.2, 61.6]",68326,75,,,,-0.5554937,,Right Foot,,,"[104.8, 54.4]",,Ground Pass,,13.652839,,,Jorge Larena Avellaneda Roig,16626.0,,,,,,2,Regular Play,Jesús Perera López,26001.0,Center Forward,155,Celta Vigo,209,['cc3b2e54-93fc-441f-8542-911be684d8e1'],10,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:10.554,Pass,,2006/2007
,,,,,,,,,,,,,,,0.9475,,,,,,,,,,,,,8b581c07-6760-4eeb-8173-20f2cad63658,3012,,"[115.2, 59.7]",68326,75,,,,-1.4862525,,Right Foot,True,,"[116.7, 42.0]",,Ground Pass,,17.763445,Incomplete,,Jesús Perera López,26001.0,,,,,,2,Regular Play,Jorge Larena Avellaneda Roig,16626.0,Center Attacking Midfield,155,Celta Vigo,209,"['64934856-5781-4f00-a10a-1398d916f589', 'ad3a9c3b-101d-40f5-b32d-2e83da81c26f']",14,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:14.749,Pass,,2006/2007
,,,,,,,,,,,,,,,1.3892,,,,,,,,,,,,,f1a8117b-9634-4a6a-9349-94913d9ded1a,3015,,"[10.2, 40.5]",68326,75,True,,,-0.021502063,,Keeper Arm,,,"[28.8, 40.1]",,Ground Pass,,18.604301,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,156,Barcelona,217,['67e67a55-a28c-4fbe-9b02-8b5fea8af666'],18,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.255,Pass,,2006/2007
,,,,,,,,,,,,,,,1.000905,,,,,,,,,,,,,02867758-af1b-42f7-9401-802a832e94b7,3017,,"[80.9, 56.4]",68326,75,,,,1.5707964,,Left Foot,,,"[80.9, 68.6]",,Ground Pass,,12.2,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,156,Barcelona,217,['8e665f7c-3b64-4eab-a56f-c5ac4a32b021'],27,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.668,Pass,,2006/2007
,,,,,,,,,,,,,,,0.492176,,,,,,,,,,,,,e715bbd7-2e88-46d9-82e4-71735d539f37,3020,,"[85.0, 62.9]",68326,75,,,,-1.8895439,,Left Foot,,,"[81.7, 52.9]",,Ground Pass,,10.530432,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,156,Barcelona,217,['8fc40c46-0d47-4961-93c7-6cf142d9c30c'],29,,,,,,,,,,,,,,,,Barcelona,217,00:30:29.325,Pass,,2006/2007
,,,,,,,,,,,,,,,2.6729,,,,,,,,,,,,,cbc1748f-0d80-472a-8930-d506f62a83b3,3023,,"[81.7, 52.9]",68326,75,,,,-1.3503373,,Right Foot,,,"[92.3, 5.6]",,High Pass,,48.47319,,,Samuel Eto''o Fils,19298.0,,True,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,156,Barcelona,217,['2b3205af-d82f-4604-901e-e6b12d690988'],31,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.437,Pass,,2006/2007
,,,,,,,,,,,,,,,1.1061,,,,,,,,,,,,,27716362-77cc-49b1-981e-500b02d7c9cc,3026,,"[92.3, 5.6]",68326,75,,,,2.1038303,,Right Foot,,,"[80.5, 25.6]",,Ground Pass,,23.221542,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,156,Barcelona,217,['ad2f7ac1-cd63-4fbc-a851-cf36a59a41fe'],36,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.505,Pass,,2006/2007
,,,,,,,,,,,,,,,2.462034,,,,,,,,,,,,,f36be65d-7330-4b2f-bae0-60e70ca86cbf,3029,,"[80.5, 25.6]",68326,75,,,,0.13958225,,Right Foot,,,"[116.8, 30.7]",,Ground Pass,,36.656513,Incomplete,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,156,Barcelona,217,['2b7e235f-57e4-4b8b-8cc2-a920df02de23'],39,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.160,Pass,,2006/2007
,,,,,,,,,,,,,,,3.8947,,,,,,,,,,,,,a2c025b7-7ef4-4b2a-853b-ef91892d6f3a,3032,,"[18.5, 56.5]",68326,75,,,,-0.14142245,,Drop Kick,,,"[77.5, 48.1]",,High Pass,,59.594967,Incomplete,,Jesús Perera López,26001.0,,,,,,2,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,156,Barcelona,217,"['4e780742-db66-457c-8f38-eaac83653870', '65ac3388-b12d-48dc-9fb8-10da7cfa80a8']",54,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:54.389,Pass,,2006/2007
,,,,,,,,,,,,,,,1.138835,,,,,,,,,,,,,e5a9953a-4daf-4bbe-8f0e-54e26558972d,3037,,"[16.4, 23.9]",68326,76,,,,1.2409159,,Left Foot,,,"[22.7, 42.3]",,Ground Pass,,19.44865,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,156,Barcelona,217,['da78f315-5c4d-4176-8b29-0262cf78f207'],2,,,,,,,,,,,,,,,,Barcelona,217,00:31:02.495,Pass,,2006/2007
,,,,,,,,,,,,,,,1.261898,,,,,,,,,,,,,7476ef24-f02a-4079-94c7-1995b6fddc52,3040,,"[26.6, 43.3]",68326,76,,,,-1.2652386,,Right Foot,,,"[31.3, 28.4]",,Ground Pass,,15.6237,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,156,Barcelona,217,['a778d389-8258-420e-8b10-0f2260cce0fd'],6,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.932,Pass,,2006/2007
,,,,,,,,,,,,,,,1.3694,,,,,,,,,,,,,2cd97ae8-fd1b-49a6-88c5-a24675c5fc30,3043,,"[33.7, 25.6]",68326,76,,,,-0.107827574,,Left Foot,,,"[53.1, 23.5]",,Ground Pass,,19.513329,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,156,Barcelona,217,['ce007ca6-295b-4cb5-96e1-f6ff02b355b3'],9,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.878,Pass,,2006/2007
,,,,,,,,,,,,,,,1.2493,,,,,,,,,,,,,aa3b68c7-8220-4608-a4ac-f2dfaf27a98f,3046,,"[55.1, 24.7]",68326,76,,,,0.6099629,,Right Foot,,,"[72.7, 37.0]",,Ground Pass,,21.472075,,,Eiður Smári Guðjohnsen,11270.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,156,Barcelona,217,['d8aa0d01-a613-4585-9033-5fdec833ce45'],12,,,,,,,,,,,,,,,,Barcelona,217,00:31:12.684,Pass,,2006/2007
,,,,,,,,,,,,,,,0.886019,,,,,,,,,,,,,36a43668-b180-4992-9e95-d4d2602cbff6,3049,,"[72.7, 37.0]",68326,76,,,,1.847957,,Right Foot,,,"[69.4, 48.6]",,Low Pass,,12.060266,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Right Wing,156,Barcelona,217,['e8e5a85d-f011-40ca-bbed-cdaaf29b88bf'],13,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.957,Pass,,2006/2007
,,,,,,,,,,,,,,,2.1447,,,,,,,,,,,,,0914e877-ae60-4bc6-9e24-fde16f667c99,3053,,"[70.5, 49.4]",68326,76,,,,2.1099844,,Right Foot,,,"[56.2, 73.3]",,Low Pass,,27.85139,,,Gianluca Zambrotta,15774.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,156,Barcelona,217,['87c9c19e-040b-481c-959b-d1cf9508c39d'],15,,,,,,,,,,,,,,,,Barcelona,217,00:31:15.761,Pass,,2006/2007
,,,,,,,,,,,,,,,1.2758,,,,,,,,,,,,,62840653-32af-452b-8d87-657024b88754,3056,,"[74.1, 71.1]",68326,76,,,,2.7430701,,Right Foot,,,"[70.3, 72.7]",,Ground Pass,,4.1231055,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,156,Barcelona,217,['0b724cc5-a754-4531-b886-bd5bc7c3d18d'],19,,,,,,,,,,,,,,,,Barcelona,217,00:31:19.713,Pass,,2006/2007
,,,,,,,,,,,,,,,1.7788,,,,,,,,,,,,,f409d7a8-2508-4a88-b255-ca0d1e8946fc,3059,,"[77.2, 58.8]",68326,76,,,,-2.8760488,,Left Foot,,,"[53.3, 52.3]",,Ground Pass,,24.768126,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,156,Barcelona,217,['39615141-6fac-4d4a-9782-5635178196d8'],24,,,,,,,,,,,,,,,,Barcelona,217,00:31:24.032,Pass,,2006/2007
,,,,,,,,,,,,,,,1.147867,,,,,,,,,,,,,0ca558e2-a5d2-4e8a-86f5-20c6cb4a460d,3062,,"[53.3, 52.3]",68326,76,,,,-1.5443125,,Right Foot,,,"[53.7, 37.2]",,Ground Pass,,15.105297,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,156,Barcelona,217,['0dedc82f-fcfc-4450-98c4-db7790a3ce6c'],25,,,,,,,,,,,,,,,,Barcelona,217,00:31:25.851,Pass,,2006/2007
,,,,,,,,,,,,,,,1.722971,,,,,,,,,,,,,54c26d1e-7b59-4352-8886-8e75faeaad5b,3065,,"[54.1, 35.1]",68326,76,,,,-0.48059514,,Right Foot,,,"[65.8, 29.0]",,Ground Pass,,13.194695,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,156,Barcelona,217,['cc345c80-94aa-4d50-8f32-f34df7d94689'],27,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.195,Pass,,2006/2007
,,,,,,,,,,,,,,,1.095421,,,,,,,,,,,,,9d979cbd-f1e8-465e-a790-b05866fb7719,3068,,"[71.1, 25.1]",68326,76,,,,-0.90740496,,Right Foot,,,"[87.2, 4.5]",,Low Pass,,26.145172,,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,156,Barcelona,217,['2c8c4d98-1f05-48ca-843f-0b86526ec14a'],30,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.135,Pass,,2006/2007
,,,,,,,,,,,,,,,0.500985,,,,,,,,,,,,,a8fa82b6-5d70-46ca-9c14-3b2d4e1c706b,3071,,"[82.9, 21.3]",68326,76,,,,1.0732634,,Right Foot,,,"[89.2, 32.9]",,Low Pass,,13.200378,Incomplete,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,156,Barcelona,217,['48f903f4-9b6a-4483-8e5d-e947cae74a74'],35,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.387,Pass,,2006/2007
,,,,,,,,,,,,,,,1.882151,,,,,,,,,,,,,48f903f4-9b6a-4483-8e5d-e947cae74a74,3072,,"[31.8, 48.1]",68326,76,,,,0.5977584,,Head,,,"[45.9, 57.7]",,High Pass,,17.057842,Incomplete,,,,,,,,Recovery,2,Regular Play,Jorge Larena Avellaneda Roig,16626.0,Center Attacking Midfield,156,Barcelona,217,"['431e4eec-368a-4327-bf75-fae38fd9cbd0', 'a8fa82b6-5d70-46ca-9c14-3b2d4e1c706b']",35,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:35.888,Pass,,2006/2007
,,,,,,,,,,,,,,,0.476831,,,,,,,,,,,,,e81cf8da-435d-4035-93c0-8054650b1c4a,3075,,"[75.1, 22.9]",68326,76,,,,1.5707964,,Left Foot,,,"[75.1, 31.5]",,Ground Pass,,8.6,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,156,Barcelona,217,['6554f66c-b7b4-491b-bbb2-83bf4174eeee'],38,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.716,Pass,,2006/2007
,,,,,,,,,,,,,,,1.195578,,,,,,,,,,,,,7f399ff9-34b5-4674-beb9-e3310c85f96d,3078,,"[75.1, 31.5]",68326,76,,,,-2.4278946,,Right Foot,,,"[65.4, 23.1]",,Ground Pass,,12.831601,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,156,Barcelona,217,['561838cc-40bc-4ca4-a954-57bcb28aa876'],39,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.468,Pass,,2006/2007
,,,,,,,,,,,,,,,0.742059,,,,,,,,,,,,,f1c2aca3-d8d4-483d-a562-84bd5717b6b1,3081,,"[65.4, 23.1]",68326,76,,,,-0.34061623,,Right Foot,,,"[73.3, 20.3]",,Ground Pass,,8.381527,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,156,Barcelona,217,['114bf2c1-b4d1-4cf2-a431-0bcfcfde8c66'],40,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.993,Pass,,2006/2007
,,,,,,,,,,,,,,,1.0306,,,,,,,,,,,,,84989fd4-e80d-456a-9371-765fee2bdf78,3084,,"[74.1, 18.6]",68326,76,,,,-0.27758944,,Right Foot,,,"[92.7, 13.3]",,Ground Pass,,19.340372,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,156,Barcelona,217,"['08fac783-f79e-4068-91ac-453723c8c66e', '71ef599f-6dad-4462-a114-96b9771eb385']",42,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.857,Pass,,2006/2007
,,,,,,,,,True,,,,,,1.932959,,,,,,,,,,,,,71ef599f-6dad-4462-a114-96b9771eb385,3086,,"[28.3, 67.7]",68326,76,,,,-0.8086498,,Left Foot,,,"[36.7, 58.9]",,Ground Pass,,12.165525,,,Iriney Santos Da Silva,25978.0,,,,,Interception,2,Regular Play,Gustavo Adrián López Pablo,26003.0,Right Wing,157,Celta Vigo,209,"['84989fd4-e80d-456a-9371-765fee2bdf78', 'a5fc7619-3905-4cf5-bb92-3caa7dec9f0f']",43,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:43.887,Pass,,2006/2007
,,,,,,,,,,,,,,,0.945224,,,,,,,,,,,,,a41ac784-d5bd-45d0-ad35-a980c6b035c9,3089,,"[38.7, 55.7]",68326,76,,,,-0.49934673,,Right Foot,,,"[50.8, 49.1]",,Ground Pass,,13.782961,,,Jorge Larena Avellaneda Roig,16626.0,,,,,,2,Regular Play,Iriney Santos Da Silva,25978.0,Right Defensive Midfield,157,Celta Vigo,209,['0a70226c-2e2e-445f-9987-949d227f4eb8'],45,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:45.941,Pass,,2006/2007
,,,,,,,,,,,,,,,1.962767,,,,,,,,,,,,,70f42f98-b153-4c27-85b6-75afd7a1ff5b,3097,,"[45.9, 55.2]",68326,76,,,,3.0885024,,Left Foot,,,"[25.2, 56.3]",,Ground Pass,,20.729206,,,Pablo Andrés Contreras Fica,26007.0,,,,,,2,Regular Play,Jorge Larena Avellaneda Roig,16626.0,Center Attacking Midfield,157,Celta Vigo,209,"['de9cdde2-67bf-47b0-9841-4b93151ed7ad', 'eaadd4ff-df83-435a-bf43-503bff1366d2']",49,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:49.519,Pass,True,2006/2007
,,,,,,,,,,,,,,,2.6052,,,,,,,,,,,,,f7674d8d-df44-43dc-889c-4aa50b5e8d9b,3100,,"[25.2, 56.3]",68326,76,,,,0.88397866,,Right Foot,,,"[41.6, 76.3]",,Ground Pass,,25.864262,,,George Lucas Coser,26008.0,,,,,,2,Regular Play,Pablo Andrés Contreras Fica,26007.0,Right Center Back,157,Celta Vigo,209,['5115e1c3-d0d0-41c1-8ff9-1212e143bc0b'],52,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:52.180,Pass,,2006/2007
,,,,,,,,,,,,,,,0.953924,,,,,,,,,,,,,c838bc88-e83d-4d40-873b-3fe4e4dfeb3f,3103,,"[41.6, 76.3]",68326,76,,,,0.120222785,,Right Foot,,,"[56.5, 78.1]",,Ground Pass,,15.008331,,,Gustavo Adrián López Pablo,26003.0,,,,,,2,Regular Play,George Lucas Coser,26008.0,Right Back,157,Celta Vigo,209,['c1dfd5e5-2e00-47c1-a7e7-ea3dccfeed35'],56,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:56.097,Pass,,2006/2007
,,,,,,,,,,,,,,,0.79146,,,,,,,,,,,,,d79d017c-39f0-4651-bfe0-01b6093cd163,3107,,"[57.3, 77.9]",68326,76,,,,-1.7975951,,Left Foot,,,"[55.8, 71.4]",,Ground Pass,,6.670832,,,Jorge Larena Avellaneda Roig,16626.0,,,,,,2,Regular Play,Gustavo Adrián López Pablo,26003.0,Right Wing,157,Celta Vigo,209,"['0b0934a4-a25f-42eb-91c7-8f8bc246cb11', 'e3c6bdbf-d1f0-4263-8dc5-b80dce34715f']",58,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:58.371,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.078929,,,,,,,,,,,,,4cd7c43b-d370-4d48-b307-ba3ab3225e71,3110,,"[53.0, 64.6]",68326,77,,,,0.6388063,,Right Foot,,,"[70.1, 77.3]",,Ground Pass,,21.300234,,,Gustavo Adrián López Pablo,26003.0,,,,,,2,Regular Play,Jorge Larena Avellaneda Roig,16626.0,Center Attacking Midfield,157,Celta Vigo,209,['ef4c2977-53be-4f02-9cd9-75d718c7bc7f'],3,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:03.396,Pass,,2006/2007
,,,,,,,,,,,,,,,1.049536,,,,,,,,,,,,,89990c58-386a-4891-aca0-b9e7475eb1fe,3113,,"[70.5, 75.4]",68326,77,,,,0.42544964,,Right Foot,,,"[76.9, 78.3]",,Ground Pass,,7.0263786,,,George Lucas Coser,26008.0,,,,,,2,Regular Play,Gustavo Adrián López Pablo,26003.0,Right Wing,157,Celta Vigo,209,['687c6de0-1e82-45a5-b8f4-c616b73e29d9'],6,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:06.152,Pass,,2006/2007
,,,,,,,,,,,,,,,1.4232,,,,,,,,,,,,,77f98b2b-0bb9-4147-977c-868913d6e55a,3116,,"[99.1, 75.9]",68326,77,,,,-1.1886797,,Right Foot,True,,"[112.0, 43.8]",,High Pass,,34.595085,Incomplete,,,,,,,,,2,Regular Play,George Lucas Coser,26008.0,Right Back,157,Celta Vigo,209,['aa4684f6-189b-4e8d-95e0-9978b3ecf416'],11,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:11.829,Pass,,2006/2007
,,,,,,,,,,,,,,,2.238822,,,,,,,,,,,,,58727b0f-7a78-49eb-b13c-5852006c5899,3118,,"[98.7, 80.0]",68326,77,,,,-2.3298848,,,,,"[95.0, 76.1]",,Low Pass,,5.375872,,,Gustavo Adrián López Pablo,26003.0,,,,,Throw-in,2,From Throw In,George Lucas Coser,26008.0,Right Back,158,Celta Vigo,209,['2ce853ce-560e-4c96-82b5-bee0aab4aedc'],22,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:22.646,Pass,,2006/2007
,,,,,,,,,,,,,,,1.661205,,,,,,,,,,,,,6fd34afd-4984-479d-8eba-61557022b117,3121,,"[95.0, 76.1]",68326,77,,,,-1.1059966,,Left Foot,True,,"[112.4, 41.4]",,High Pass,,38.818165,Incomplete,,,,,,,,,2,From Throw In,Gustavo Adrián López Pablo,26003.0,Right Wing,158,Celta Vigo,209,['0aa3e98d-b10b-4523-904c-6d8b6acf0356'],25,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:25.506,Pass,,2006/2007
,,,,,,,,,,,,,,,2.69986,,,,,,,,,,,,,0111c40d-caf8-492c-86e7-e11c2824e621,3126,,"[82.2, 48.7]",68326,77,,,,1.5582578,,Right Foot,,,"[82.6, 80.6]",,Ground Pass,,31.902508,Out,,,,,,,,,2,From Throw In,Iriney Santos Da Silva,25978.0,Right Defensive Midfield,158,Celta Vigo,209,['e91b5477-5058-4e42-92b4-0867630e7877'],30,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:30.555,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.174117,,,,,,,,,,,,,0864bd18-6dd7-4b7d-9e87-7b538b09ef5a,3127,,"[39.6, 1.0]",68326,77,True,,,1.097149,,,,,"[49.8, 20.9]",,Low Pass,,22.361797,,,José Edmílson Gomes de Moraes,25910.0,,,,,Throw-in,2,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,159,Barcelona,217,['4a3e7ca1-e4f3-4d43-aae7-2a576b628ace'],46,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.990,Pass,,2006/2007
,,,,,,,,,,,,,,,1.050301,,,,,,,,,,,,,5792e54a-8b18-4240-84c4-f9076d6c605e,3129,,"[56.2, 33.9]",68326,77,,,,1.5878887,,Right Foot,,,"[56.0, 45.6]",,Ground Pass,,11.70171,,,Anderson Luís de Souza,19757.0,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,159,Barcelona,217,['d2f7187f-6703-46bd-8a4c-05ab7fa5b5c0'],49,,,,,,,,,,,,,,,,Barcelona,217,00:32:49.734,Pass,,2006/2007
,,,,,,,,,,,,,,,1.987292,,,,,,,,,,,,,f00eebe2-d25a-47b0-8cb0-482658e065ed,3132,,"[62.5, 52.9]",68326,77,,,,1.4046016,,Right Foot,,,"[65.1, 68.4]",,Ground Pass,,15.716552,,,Gianluca Zambrotta,15774.0,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,159,Barcelona,217,['b090e836-f176-458e-8cac-0d5daad44a05'],52,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.777,Pass,,2006/2007
,,,,,,,,,,,,,,,1.903721,,,,,,,,,,,,,bdc2a0b8-df3c-41c2-aa64-bc0f89794ac8,3137,,"[64.1, 80.0]",68326,78,,,,-1.6694846,,,,,"[63.1, 69.9]",,Low Pass,,10.1493845,,,Anderson Luís de Souza,19757.0,,,,,Throw-in,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,160,Barcelona,217,['5cc4a776-b102-4270-b236-b712caaa8070'],0,,,,,,,,,,,,,,,,Barcelona,217,00:33:00.372,Pass,,2006/2007
,,,,,,,,,,,,,,,1.313427,,,,,,,,,,,,,9c725560-fbed-4c4e-b618-5ac51e82b694,3142,,"[63.3, 69.4]",68326,78,,,,-1.4199245,,Right Foot,,,"[67.8, 39.8]",,Ground Pass,,29.940107,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,161,Barcelona,217,['5a8a7029-aaf3-46a9-90b7-d604ef9fd1fe'],7,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.992,Pass,,2006/2007
,,,,,,,,,,,,,,,1.370875,,,,,,,,,,,,,35928195-2254-48e8-a256-5a5688907e58,3148,,"[77.8, 42.9]",68326,78,,,,-0.5252436,,Left Foot,,,"[86.6, 37.8]",,Ground Pass,,10.171038,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,161,Barcelona,217,"['13919969-2ea0-43b4-ae29-3335fd8adebc', '4b948aee-2358-4639-af29-89d2575e1ca9']",12,,,,,,,,,,,,,,,,Barcelona,217,00:33:12.054,Pass,,2006/2007
