ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[35.0, 77.0]",,,,,,,,,,,,1.2259,,,,,,,,,,,,,f087f933-8e64-437f-9054-3297953ed92c,2051,,,"[43.0, 77.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,108,Barcelona,217,"['3f5c0208-c4b8-46a2-ae22-d32cc237a2f3', '70ad926d-002c-4386-9a6b-03fa3b4f9af4', 'd5dc0a90-06f0-4f1d-bc5f-6d3737fa0e1e']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.148,Carry,True,2018/2019
,,,,"[29.0, 62.0]",,,,,,,,,,,,0.8576,,,,,,,,,,,,,4c541db7-cf6a-4182-85ba-8b9ffbe10c96,2055,,,"[27.0, 62.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,108,Barcelona,217,"['70b31cb1-19b0-498b-b0ca-7e454daa79a7', 'c855cca6-b84c-40ef-a01c-fae43268cf3b']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.124,Carry,,2018/2019
,,,,"[30.0, 29.0]",,,,,,,,,,,,1.0713,,,,,,,,,,,,,50a0a708-0f26-4e6e-a839-3f0ae6893ce9,2058,,,"[30.0, 28.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,108,Barcelona,217,"['d2e08305-08f0-4d6a-829a-4584a3783645', 'e093588b-c64b-4a34-b564-0834ede27b48', 'ff39ebd2-e287-485c-96d5-cf4db50d8de2']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.471,Carry,True,2018/2019
,,,,"[42.0, 42.0]",,,,,,,,,,,,0.12,,,,,,,,,,,,,dfe225c6-b671-430f-8ee4-7fd0359bdf27,2062,,,"[42.0, 42.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,108,Barcelona,217,"['0b84bfe4-0b47-4cf1-994e-e16a98d84b07', '2e5fe7f7-908a-4d27-b242-bea7bb03a568']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.561,Carry,,2018/2019
,,,,"[65.0, 8.0]",,,,,,,,,,,,3.312892,,,,,,,,,,,,,5d87ae3e-5b1e-4371-a0b9-f236b414a7e5,2065,,,"[45.0, 5.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,108,Barcelona,217,"['292c7677-a011-49ca-970c-399e9c46a436', 'ee6d88a9-175c-4dd6-b621-34db9e789b4a']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.483,Carry,,2018/2019
,,,,"[70.0, 37.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,2dddfbcd-c7f7-4a1e-a61f-ff9a4d0964ab,2068,,,"[70.0, 37.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Barcelona,217,"['2fc4f158-157c-454f-880f-1a1e67433191', '5681cc73-273e-4554-bdd6-fe345df67270']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.139,Carry,,2018/2019
,,,,"[92.0, 71.0]",,,,,,,,,,,,1.6675,,,,,,,,,,,,,d1793e38-c83c-478f-a663-0de03c26f035,2074,,,"[85.0, 76.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,108,Barcelona,217,"['ddde3aa9-94c8-4c66-b0ba-bd17c72b4408', 'e9951407-a365-43a8-89f2-979c3e7fb98c']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.001,Carry,,2018/2019
,,,,"[85.0, 57.0]",,,,,,,,,,,,0.462275,,,,,,,,,,,,,9b731076-4486-4f4d-a625-6775d05db112,2077,,,"[84.0, 59.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,108,Barcelona,217,"['27f13662-7fe6-4d3e-991b-8ae19107b25e', 'ef19d31d-72cf-428b-9df4-3d8230288ecd']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.690,Carry,,2018/2019
,,,,"[94.0, 54.0]",,,,,,,,,,,,1.1441,,,,,,,,,,,,,cd21f5cf-acae-40a0-b4fc-4ef038ff6ac5,2081,,,"[94.0, 54.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,108,Barcelona,217,"['373c0868-a4a2-4472-bad4-04dad2c8dfac', '76b90a39-d4cd-48e6-b417-fb1eabca0bf6', 'db55b5f4-d3a0-413e-bd90-8e02d50f7f59']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.886,Carry,True,2018/2019
,,,,"[84.0, 54.0]",,,,,,,,,,,,1.4448,,,,,,,,,,,,,6f74b32c-2cd7-43e6-b75d-7adf076e7eb2,2084,,,"[84.0, 54.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,108,Barcelona,217,"['67a15ac2-046f-40e6-b7f9-e7675fd0eeaa', 'd743c5e9-666b-4e1c-924f-8d9279c0dc9f']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.900,Carry,,2018/2019
,,,,"[86.0, 25.0]",,,,,,,,,,,,1.682247,,,,,,,,,,,,,1391fcec-2de3-4058-b3aa-993f1dd3423b,2087,,,"[85.0, 32.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,108,Barcelona,217,"['51c1314a-a6cf-40df-9f59-824a5bdcbd34', '8d1727bf-180c-475d-8eac-c8b33fdd5cdb']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.695,Carry,,2018/2019
,,,,"[92.0, 23.0]",,,,,,,,,,,,4.0395,,,,,,,,,,,,,54a4e595-33e1-4665-ada0-e6cabc482d4d,2090,,,"[95.0, 6.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,108,Barcelona,217,"['59e88737-8048-41b9-a130-3aea5e6b523a', '6090083c-e2fa-47e6-9dfe-25e3450398ed']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.661,Carry,,2018/2019
,,,,"[101.0, 20.0]",,,,,,,,,,,,0.4286,,,,,,,,,,,,,01f83617-b469-4dc1-854d-2face7db66b1,2093,,,"[101.0, 21.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Left Wing,108,Barcelona,217,"['6aaa6916-e2b1-436f-a621-7ff0894c52e3', 'd2db0071-aa6b-4cbe-b31f-d3585f577197']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.306,Carry,,2018/2019
,,,,"[9.0, 71.0]",,,,,,,,,,,,0.6569,,,,,,,,,,,,,dc9a460a-a4fa-4d7e-b952-ba78c85b3f75,2098,,,"[10.0, 69.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,108,Barcelona,217,"['22abb2e9-25cf-41e0-a8f1-2cd9a9b62fc9', '444bd439-b4c8-414e-bbac-adb0d09288ab', '9ffa174a-0979-4865-8e30-cef52363e307', 'de9803ca-044d-4d73-a45a-6bb731e20f55']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:01:39.859,Carry,True,2018/2019
,,,,"[8.0, 76.0]",,,,,,,,,,,,0.8791,,,,,,,,,,,,,8219805b-985f-4631-81f9-21887c00c248,2101,,,"[9.0, 71.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,108,Barcelona,217,"['444bd439-b4c8-414e-bbac-adb0d09288ab', 'b1272d48-c543-48c0-8bcb-2c38a3451243', 'de9803ca-044d-4d73-a45a-6bb731e20f55']",40,,,,,,,,,,,,,,,,,Levante UD,221,00:01:40.516,Carry,True,2018/2019
,,,,"[21.0, 72.0]",,,,,,,,,,,,1.153423,,,,,,,,,,,,,60b0bd07-51aa-4d5c-b48b-10f158977d1d,2104,,,"[21.0, 72.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Remeseiro Salgueiro,6691.0,Right Midfield,108,Barcelona,217,"['95395100-9d94-4887-b386-7a9e5c1f2641', 'a8321a34-78e3-4d6c-b1e9-2ece4bd99016']",42,,,,,,,,,,,,,,,,,Levante UD,221,00:01:42.417,Carry,,2018/2019
,,,,"[76.0, 10.0]",,,,,,,,,,,,2.3068,,,,,,,,,,,,,362807e0-9945-427d-a3ff-fa98509bf3bb,2112,,,"[77.0, 6.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,109,Barcelona,217,"['5b3eb746-8f6a-428c-9b39-dc264e6d0b6d', '937b8930-4fa4-4a1c-8215-879e27436bb9']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.259,Carry,,2018/2019
,,,,"[63.0, 31.0]",,,,,,,,,,,,1.1388,,,,,,,,,,,,,e5f50a73-0c54-4aa5-9b7e-f8fb709fb35e,2115,,,"[63.0, 28.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,109,Barcelona,217,"['c32c8b20-00d2-45ae-902c-705bccadf9fb', 'f9333ef8-df72-4367-9030-57e8971b680d']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.005,Carry,,2018/2019
,,,,"[90.0, 61.0]",,,,,,,,,,,,3.1022,,,,,,,,,,,,,9d5dadfc-8a74-4611-a38b-2bd0359043d9,2118,,,"[77.0, 52.0]",16289,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Barcelona,217,"['1c95d4b5-6a4a-4452-bfe0-bd56fb236cd9', '48ee687b-774f-4639-8183-4a4286256a31', '7b91ad0b-f392-4d71-90c0-c08b5217e148']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.340,Carry,True,2018/2019
,,,,"[99.0, 72.0]",,,,,,,,,,,,0.8146,,,,,,,,,,,,,de51f37d-25ce-4e38-850b-f061f41baaf5,2122,,,"[105.0, 69.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,109,Barcelona,217,"['c755675c-9735-4c38-aac3-a12798638ca5', 'e1f554cb-2475-48a2-8ea8-d6491653afe1', 'ea132214-7e5e-42a8-a52e-f5fafe134dc2']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.401,Carry,True,2018/2019
,,,,"[86.0, 65.0]",,,,,,,,,,,,1.6139,,,,,,,,,,,,,90137a15-f991-4d1a-b8e5-782b1d1f29cb,2126,,,"[92.0, 68.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Barcelona,217,"['09658449-f583-4440-8dbd-d6996e466702', '23c513b8-84c0-4861-9d35-db1f5607b894', 'e1f554cb-2475-48a2-8ea8-d6491653afe1']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.309,Carry,True,2018/2019
,,,,"[91.0, 46.0]",,,,,,,,,,,,2.426102,,,,,,,,,,,,,2f6e7829-2059-42cd-88d9-bc3c4ca3ad73,2129,,,"[85.0, 53.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,109,Barcelona,217,"['5faef9a2-345d-4b18-927e-eefbde9439d3', 'ef29cdbd-9041-4b76-9565-5e8a4fa9cccd']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.411,Carry,,2018/2019
,,,,"[85.0, 48.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,208454c8-a15e-46af-affb-a80f76b28e1f,2135,,,"[85.0, 48.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Barcelona,217,"['6db8b376-fe9f-42f9-ba23-52f2e8525024', '9fd74dab-4fcd-4e57-a36e-4de38f7b3f78', 'a9c7f2da-0ef3-4df9-a085-344b185fd62f']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.953,Carry,True,2018/2019
,,,,"[83.0, 41.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,41cb3ea2-0d29-4798-a8ab-4c42f1f840d6,2138,,,"[83.0, 40.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,109,Barcelona,217,"['4894bd38-2689-4d10-a02e-89ee511b9bf0', 'f8c9a0f7-d878-4b6e-8dd1-1569d4c2d2f1']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.357,Carry,,2018/2019
,,,,"[92.0, 25.0]",,,,,,,,,,,,1.9393001,,,,,,,,,,,,,d7903063-98ff-4fd5-9235-3268b0634dc5,2141,,,"[87.0, 32.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,109,Barcelona,217,"['4fe5cd7f-ca06-4f88-a73f-41cf0f927c87', '9de937c4-8f45-4252-a51e-a6ca0aa7cbb1']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.225,Carry,,2018/2019
,,,,"[100.0, 9.0]",,,,,,,,,,,,0.949719,,,,,,,,,,,,,29df3e91-e191-4e02-9d40-ba7a03746176,2144,,,"[100.0, 9.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,"['2f8e3d14-4ee0-49b4-b91e-b25670317c47', '5bc7cc39-47e8-471b-a5cd-b79bcb5406aa']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.187,Carry,,2018/2019
,,,,"[100.0, 17.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,16f467c0-6acb-4e6c-a242-17b706c5c0c8,2148,,,"[99.0, 18.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Left Wing,109,Barcelona,217,"['b3a4319b-b548-4810-8e3b-7c5cfd941530', 'c716a39e-841f-4b3e-99e6-5b0cde0d8f53', 'e3044af4-ff4b-4807-bc3e-569fa6ffc7a5']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.749,Carry,True,2018/2019
,,,,"[93.0, 15.0]",,,,,,,,,,,,0.576,,,,,,,,,,,,,b9138094-59e5-484f-9a4d-249cd0887532,2151,,,"[93.0, 15.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,"['786f3a36-4274-4ef5-b635-671bd9863630', 'ef61e530-b839-4f5d-9996-063b2378766f']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.484,Carry,,2018/2019
,,,,"[93.0, 24.0]",,,,,,,,,,,,0.4021,,,,,,,,,,,,,64c45e3f-0447-4e96-a949-a20cb8e003fc,2154,,,"[91.0, 27.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Barcelona,217,"['2181a30c-3df7-42e0-b195-c6c0faa668fa', 'dd8f28c9-5603-4a2d-b6e3-70f62ad10607']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.235,Carry,,2018/2019
,,,,"[90.0, 35.0]",,,,,,,,,,,,3.5163,,,,,,,,,,,,,90f14c13-1656-41b4-8ab0-a73baee329c3,2159,,,"[92.0, 22.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Barcelona,217,"['1199763e-fce5-4d90-98b8-13ea69b835a0', 'b8bf540c-e4bd-4626-af43-251378c89a3a', 'd17ea0a8-aa88-4d8d-97ce-7198be9f54c2']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.250,Carry,True,2018/2019
,,,,"[99.0, 32.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,f99ab8e2-7d6e-4b2a-b474-e8aef9ea6e27,2163,,,"[99.0, 32.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,109,Barcelona,217,"['65efde12-08ce-409a-ac92-6b4e80552c80', 'bfb593c6-e828-4c46-ac75-62206704cac4']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.544,Carry,,2018/2019
,,,,"[99.0, 24.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,05337b5e-a852-4b41-87a0-d54f89bd3ee5,2166,,,"[99.0, 24.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,"['68acf472-0eb8-41ae-acd9-329b7e773314', '69b9e850-57a5-4ce8-912f-ff8da1f35ed6']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.583,Carry,,2018/2019
,,,,"[13.0, 31.0]",,,,,,,,,,,,10.6381,,,,,,,,,,,,,3e19db7e-8700-4db0-92f4-f0287892cd8d,2170,,,"[5.0, 44.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,110,Levante UD,221,"['26d470ea-a261-4c4f-975f-086ab5fbda4d', '77738127-e70e-4e20-866b-b296c1b9697a']",29,,,,,,,,,,,,,,,,,Levante UD,221,00:02:29.711,Carry,,2018/2019
,,,,"[35.0, 13.0]",,,,,,,,,,,,5.257969,,,,,,,,,,,,,a9859e98-713b-4765-9d46-006e8cf65fba,2173,,,"[22.0, 9.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Suárez Pier,6807.0,Left Center Back,110,Levante UD,221,"['7b424580-d5d5-41ad-833f-2f663181b1fc', '9307facb-5d7c-4817-8ede-12b5f139fb4f']",42,,,,,,,,,,,,,,,,,Levante UD,221,00:02:42.078,Carry,,2018/2019
,,,,"[64.0, 1.0]",,,,,,,,,,,,0.984731,,,,,,,,,,,,,9371a098-a17a-44e4-adb9-30ba6736525b,2176,,,"[58.0, 2.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,110,Levante UD,221,"['aa9fcb43-8ac1-4d05-b3d5-f950cec78839', 'c6ccd85c-3fb2-4c94-846e-ca5042108c13']",49,,,,,,,,,,,,,,,,,Levante UD,221,00:02:49.383,Carry,,2018/2019
,,,,"[56.0, 75.0]",,,,,,,,,,,,0.1145,,,,,,,,,,,,,64ce0781-1b69-417d-ab65-545e24a2c178,2181,,,"[56.0, 75.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,111,Barcelona,217,"['2fb24d13-7cac-47cd-86c0-27b1b3e4a399', '6d1b3656-c568-4cd7-a9f7-01fa77db2fe2', 'fa9e52b7-bda8-4414-8343-63e13b876e20']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.715,Carry,True,2018/2019
,,,,"[43.0, 76.0]",,,,,,,,,,,,1.7456,,,,,,,,,,,,,744d0e84-7c7d-43e2-9654-0970d1b9d6da,2184,,,"[53.0, 78.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,111,Barcelona,217,"['6d1b3656-c568-4cd7-a9f7-01fa77db2fe2', '79e6290a-e037-428b-9477-3c2eb1c3ae02', 'e72d9e2f-9654-47cc-84db-cd78cc2b875c']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.750,Carry,True,2018/2019
,,,,"[29.0, 64.0]",,,,,,,,,,,,2.611508,,,,,,,,,,,,,d9368abf-9a2e-404b-9cd0-97a1adad95f6,2187,,,"[29.0, 70.0]",16289,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,"['66cc110c-a778-4aac-bc8c-e471bd14720a', '6ba9dd19-7d6d-49b8-9dd8-4840ccb2ab6a']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.734,Carry,,2018/2019
,,,,"[58.0, 4.0]",,,,,,,,,,,,3.477016,,,,,,,,,,,,,be40621a-9731-4c73-955d-1b8a85a3ef1f,2191,,,"[49.0, 4.0]",16289,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,"['8caf4e17-4fa4-4df5-9d42-cbe2853e0409', 'd5d02354-7f89-4ada-b1bb-5a3a97163ec3', 'd8ab2a1f-0592-49ad-ad1a-609bf5cc33b2']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.158,Carry,True,2018/2019
,,,,"[49.0, 31.0]",,,,,,,,,,,,1.697,,,,,,,,,,,,,bcac3e8f-e408-4a3a-9b9c-5f99eb5cd0fe,2194,,,"[49.0, 31.0]",16289,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,111,Barcelona,217,"['3d3d58f9-fb43-47c0-9db8-21ae7945d593', 'a7d8c82c-bf5f-43de-b4d9-356fda163a6e']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.884,Carry,,2018/2019
,,,,"[66.0, 48.0]",,,,,,,,,,,,0.930203,,,,,,,,,,,,,ce0409a8-696e-499d-adad-85ec60f320e6,2197,,,"[66.0, 48.0]",16289,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,111,Barcelona,217,"['afe0f42c-92fc-448e-bb07-09e8bb5dc76f', 'e3907c71-bed1-401f-87a1-73d3f3307fec']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.487,Carry,,2018/2019
,,,,"[93.0, 38.0]",,,,,,,,,,,,4.3309,,,,,,,,,,,,,0fbee81d-2c05-4bd6-b417-092bf39d75a0,2200,,,"[78.0, 57.0]",16289,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,"['37553941-1317-4eaa-b90a-478fe1e304f4', '49b2996f-693d-449a-ad33-af301d9cbfbc', 'd2b74b4a-d9ea-4d51-8611-a6a69835e285']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.375,Carry,True,2018/2019
,,,,"[93.0, 5.0]",,,,,,,,,,,,2.7491,,,,,,,,,,,,,6d6b38e8-afdd-4ede-a2a4-0747353ab6e7,2208,,,"[93.0, 4.0]",16289,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,"['3d91772e-1367-4849-814b-d5e3818fbc8e', 'ad9c3a9b-6f07-4a08-9573-ac2d1032d0fa']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.109,Carry,,2018/2019
,,,,"[85.0, 27.0]",,,,,,,,,,,,2.3504,,,,,,,,,,,,,44865673-778e-4189-ab52-f9e710a3f4ae,2211,,,"[86.0, 27.0]",16289,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,111,Barcelona,217,"['47ce7be2-8390-49cf-9bbb-e5aa0108f075', '8db0fa27-8926-49aa-be7e-f80b3ecbbeb0']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.330,Carry,,2018/2019
,,,,"[100.0, 23.0]",,,,,,,,,,,,1.9923,,,,,,,,,,,,,83a549cd-97c6-46c2-ab73-0d7844b209cb,2214,,,"[92.0, 24.0]",16289,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Left Wing,111,Barcelona,217,"['30691ec1-5fd0-4949-90d2-7639f9da57e6', '48d58a6d-fcc4-4974-ab20-8fc7b57f8077', 'b3163d1e-5101-4beb-a2c1-3515af6d1a95']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.443,Carry,True,2018/2019
,,,,"[45.0, 50.0]",,,,,,,,,,,,1.547308,,,,,,,,,,,,,c027a04c-0788-43ff-b480-f94b3595393a,2227,,,"[43.0, 53.0]",16289,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Vukčević,17303.0,Center Defensive Midfield,114,Levante UD,221,"['0f15ecfc-235a-498d-97a2-70e046fba341', '7c9b4b52-48fc-442d-8b38-7322c20d6936', 'c89237ae-106d-4372-b041-8cbb4cce51c8']",30,,,,,,,,,,,,,,,,,Levante UD,221,00:04:30.231,Carry,True,2018/2019
,,,,"[52.0, 40.0]",,,,,,,,,,,,3.21276,,,,,,,,,,,,,4921da0d-a29d-404d-9263-324e136de8af,2231,,,"[41.0, 27.0]",16289,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Suárez Pier,6807.0,Left Center Back,114,Levante UD,221,"['2e44c0a7-a910-4e27-8c14-e4a09f30701e', '5a32e7bb-1479-4f90-9d56-d12f9519d867']",33,,,,,,,,,,,,,,,,,Levante UD,221,00:04:33.041,Carry,,2018/2019
