ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,3.7075,,,,,,,,,,,,,b4e2b408-3ce9-4fc7-b398-b7822f72c868,1762,,"[22.7, 15.9]",69325,44,,,,,2.1038303,,Left Foot,,,,"[5.0, 45.9]",Low Pass,,34.832314,,,,,Dudú Aouate,26146.0,,,,,,1,Regular Play,Pablo Domingo Cáceres Rodríguez,26789.0,Left Back,96,Mallorca,1043,"['7110f852-4e21-41f0-811a-8c36ed3b4871', 'e2bf9303-de38-40c4-9115-ce3f7e197d40']",56,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:56.300,Pass,True,2011/2012
,,,,,,,,,,,,,,3.5476,,,,,,,,,,,,,2a706379-a165-4413-8d3d-07c5b04a505c,1766,,"[4.5, 46.5]",69325,45,,,,,0.47464624,,Right Foot,,,,"[47.9, 68.8]",High Pass,,48.793953,,,Incomplete,,Michaël Pereira,26671.0,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,96,Mallorca,1043,"['0f3578cd-5fe9-400f-be85-30212f77c114', '4c7fed7c-3b79-41dc-8f91-dec71e33720d', 'a961faa0-cba1-4485-b31c-0fb51bc97678']",0,,,,,,,,,,,,,,,,,Mallorca,1043,00:45:00.088,Pass,True,2011/2012
,,,,,,,,,,,,,,0.74863,,,,,,,,,,,,,a961faa0-cba1-4485-b31c-0fb51bc97678,1768,,"[73.1, 12.2]",69325,45,,,,True,0.6335157,,,,,,"[84.4, 20.5]",Low Pass,,14.020699,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,96,Mallorca,1043,"['0e077352-be23-4df4-ba9a-3e3dc8375bc1', '2a706379-a165-4413-8d3d-07c5b04a505c', '4689f058-ba4a-4202-a854-3e9caf739dc8', 'f354ed28-8e4d-4c82-91fd-4bfa25897d2f']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:45:03.636,Pass,True,2011/2012
,,,,,,,,,,,,,,1.47457,,,,,,,,,,,,,f354ed28-8e4d-4c82-91fd-4bfa25897d2f,1771,,"[36.6, 60.5]",69325,45,,,,,0.4825133,,Head,,,,"[55.5, 70.4]",High Pass,,21.335886,,,,,Víctor Casadesús Castaño,23791.0,,,,,Recovery,1,Regular Play,José Manuel Flores Moreno,26653.0,Right Back,96,Mallorca,1043,"['08c97d4d-b10b-4b78-8be7-516ec11b5968', 'a961faa0-cba1-4485-b31c-0fb51bc97678']",4,,,,,,,,,,,,,,,,,Mallorca,1043,00:45:04.384,Pass,,2011/2012
,,,,,,,,,,,,,,2.707467,,,,,,,,,,,,,c9698ee8-401c-4c27-8414-60585c632447,1777,,"[56.9, 13.8]",69325,45,,,,,2.7190788,,Right Foot,,,,"[20.2, 30.3]",Low Pass,,40.238537,,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,97,Barcelona,217,['43349d20-83da-4fff-a7bd-04f678000ef5'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.232,Pass,,2011/2012
,,,,,,,,,,,,,,1.297489,,,,,,,,,,,,,b632b545-1ad6-4bf1-af0c-6d091d38f4cb,1781,,"[16.7, 35.8]",69325,45,,,,,0.45997116,,Right Foot,,,,"[38.5, 46.6]",Ground Pass,,24.328585,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,97,Barcelona,217,['b46fea0c-bcc2-4a50-b994-35dac445556e'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.677,Pass,,2011/2012
,,,,,,,,,,,,,,1.443,,,,,,,,,,,,,2702f849-6ec9-4daa-88de-549e5ed914eb,1785,,"[36.6, 48.5]",69325,45,,,,,-1.2146753,,Right Foot,,,,"[44.3, 27.8]",Ground Pass,,22.085743,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,97,Barcelona,217,"['d3c08fcd-f469-4422-bfe8-26b0dc524727', 'e48ee1db-f825-4f02-8dc9-8530c108cb41']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:45:13.684,Pass,True,2011/2012
,,,,,,,,,,,,,,1.023233,,,,,,,,,,,,,4faa41db-dbec-4f09-9477-3885211ff89d,1792,,"[36.1, 32.6]",69325,45,,,,,-0.848728,,Right Foot,,,,"[45.7, 21.7]",Ground Pass,,14.524806,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing Back,97,Barcelona,217,['110a6ac9-7d23-463f-8ee1-d0eda50eb417'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.392,Pass,,2011/2012
,,,,,,,,,,,,,,1.238884,,,,,,,,,,,,,c52cd1fb-3f72-4cf8-8056-3795a9120980,1795,,"[45.4, 26.2]",69325,45,,,,,-1.3935709,,Right Foot,,,,"[49.0, 6.1]",Ground Pass,,20.419844,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,97,Barcelona,217,['1cc3c00d-96d5-433d-ac21-ec2a3878c329'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:45:20.363,Pass,,2011/2012
,,,,,,,,,,,,,,1.063368,,,,,,,,,,,,,16bfb561-aec0-41a6-929e-629ceb903e61,1798,,"[49.0, 5.8]",69325,45,,,,,0.6678326,,Right Foot,,,,"[56.1, 11.4]",Ground Pass,,9.042677,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,97,Barcelona,217,['d8e5dc82-17ac-465e-9e47-a12fea85eda0'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:45:23.045,Pass,,2011/2012
,,,,,,,,,,,,,,0.963214,,,,,,,,,,,,,ba00f667-946c-48ba-a82c-4efeea9baa98,1801,,"[65.3, 9.1]",69325,45,,,,,1.666885,,Right Foot,,,,"[63.7, 25.7]",Ground Pass,,16.67693,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,97,Barcelona,217,['e0d4d583-ce92-4bd0-adb8-7f94ac765057'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:45:25.561,Pass,,2011/2012
,,,,,,,,,,,,,,0.841142,,,,,,,,,,,,,cf5bb68a-a4b6-45b2-b255-caf56d9a9b95,1807,,"[71.8, 16.9]",69325,45,,True,,,1.6647596,,Right Foot,,,,"[66.4, 74.2]",Ground Pass,,57.553886,,,,,Javier Alejandro Mascherano,5506.0,,True,,,Free Kick,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing Back,98,Barcelona,217,['b38dd104-1348-4527-abb9-ff8ad4d78603'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.160,Pass,,2011/2012
,,,,,,,,,,,,,,0.949477,,,,,,,,,,,,,78b11f8d-0013-406e-ba86-53ebbd2c002f,1809,,"[66.4, 74.2]",69325,45,,,,,-1.7582254,,Right Foot,,,,"[64.2, 62.6]",Ground Pass,,11.806778,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,98,Barcelona,217,['14a26fb3-a484-4f38-9173-50ffd9ebdbda'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:45:45.539,Pass,,2011/2012
,,,,,,,,,,,,,,0.9535,,,,,,,,,,,,,1935713a-2f20-4268-adb3-938bd0f7e533,1812,,"[65.1, 62.7]",69325,45,,,,,-1.7681919,,Right Foot,,,,"[62.8, 51.2]",Ground Pass,,11.727745,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,98,Barcelona,217,['6da4841f-46a6-41fe-a13a-7bc00481913d'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:45:47.566,Pass,,2011/2012
,,,,,,,,,,,,,,1.304092,,,,,,,,,,,,,d7dc11d8-4912-4c9d-a140-8afb5f6886ae,1815,,"[63.6, 52.0]",69325,45,,,,,0.43240777,,Right Foot,,,,"[84.4, 61.6]",Ground Pass,,22.908514,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,98,Barcelona,217,['4c73dc7e-007a-4793-bc97-5dfea0e97b56'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.546,Pass,,2011/2012
,,,,,,,,,,,,,,1.0254,,,,,,,,,,,,,573a1cbb-62d6-4fe2-aec9-fed8209d556c,1820,,"[36.1, 17.0]",69325,45,,,,,2.485897,,Right Foot,,,,"[27.0, 24.0]",Ground Pass,,11.480854,,,,,Iván Ramis Barrios,6778.0,,,,,Recovery,1,Regular Play,Pablo Domingo Cáceres Rodríguez,26789.0,Left Back,99,Mallorca,1043,['00ddaba9-77bc-47f2-ab39-07b2de052c75'],51,,,,,,,,,,,,,,,,,Mallorca,1043,00:45:51.943,Pass,,2011/2012
,,,,,,,,,,,,,,3.2587,,,,,,,,,,,,,dda49172-b6a2-4340-9298-e39135dfb04d,1823,,"[27.0, 24.0]",69325,45,,,,,0.6704339,,Right Foot,,,,"[75.3, 62.3]",High Pass,,61.642357,,,,,Víctor Casadesús Castaño,23791.0,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,99,Mallorca,1043,['ab91e288-39ee-4026-aa6a-d150a4aeff83'],54,,,,,,,,,,,,,,,,,Mallorca,1043,00:45:54.306,Pass,,2011/2012
,,,,,,,,,,,,,,1.445144,,,,,,,,,,,,,ac99bcdc-5163-46af-a0ef-05739cb8d8a8,1830,,"[43.3, 24.3]",69325,46,,,,,0.9663246,,Right Foot,,,,"[50.0, 34.0]",Ground Pass,,11.788978,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,100,Barcelona,217,['8b855502-1daf-4175-9ed3-43aedeb810a4'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.879,Pass,,2011/2012
,,,,,,,,,,,,,,0.255994,,,,,,,,,,,,,7bf05d4d-33de-4d15-8b48-991af88b41bb,1836,,"[60.0, 40.0]",69325,45,,True,,,-1.5707964,,Right Foot,,,,"[60.0, 36.6]",Ground Pass,,3.4,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Kick Off,2,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Left Center Forward,101,Barcelona,217,['e568b33f-f24b-4ab3-b5d2-1c8b6a6b768d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.336,Pass,,2011/2012
,,,,,,,,,,,,,,0.971333,,,,,,,,,,,,,cfe2f046-e08b-45d2-8990-b6c4457d6103,1838,,"[59.6, 36.0]",69325,45,,,,,3.025451,,Right Foot,,,,"[47.6, 37.4]",Ground Pass,,12.08139,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,101,Barcelona,217,['4faecfa7-5399-4cea-85eb-866d7be37d76'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.021,Pass,,2011/2012
,,,,,,,,,,,,,,0.831805,,,,,,,,,,,,,4c686876-45a0-48c6-af10-fa6f161d7897,1841,,"[47.6, 37.4]",69325,45,,,,,1.6046816,,Right Foot,,,,"[47.4, 43.3]",Ground Pass,,5.903389,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,101,Barcelona,217,['fef99ac0-5bdf-475f-bdfb-86ff8bb898a1'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.446,Pass,,2011/2012
,,,,,,,,,,,,,,1.507067,,,,,,,,,,,,,7efd3bc4-2d20-49b2-8e8a-f9ee2afaaabc,1844,,"[47.4, 43.3]",69325,45,,,,,-2.2706892,,Right Foot,,,,"[36.2, 30.0]",Ground Pass,,17.38764,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,101,Barcelona,217,['611e3c98-f246-4bd9-b73c-5aa40ddd5c0d'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.406,Pass,,2011/2012
,,,,,,,,,,,,,,1.784029,,,,,,,,,,,,,2efa1a6c-a69b-49fd-b0ca-3ce2882b9024,1847,,"[36.2, 30.0]",69325,45,,,,,1.5801858,,Right Foot,,,,"[36.0, 51.3]",Ground Pass,,21.30094,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,101,Barcelona,217,['a11fdcf1-0f70-411e-9bbd-5bfe9ba25c02'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.210,Pass,,2011/2012
,,,,,,,,,,,,,,1.313635,,,,,,,,,,,,,bc132f49-0500-4564-9321-d1a13cb017fe,1851,,"[38.2, 53.3]",69325,45,,,,,1.4202585,,Right Foot,,,,"[40.9, 71.1]",Ground Pass,,18.00361,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,101,Barcelona,217,"['3e55331d-a4f0-457b-bd7d-97d8ae22f38f', '454bb81f-2445-4b20-bff3-cd08551fb320']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.650,Pass,True,2011/2012
,,,,,,,,,,,,,,1.5324,,,,,,,,,,,,,27ce7d71-f974-4b5e-910d-aa53b0401e63,1854,,"[40.9, 71.1]",69325,45,,,,,0.05304753,,Right Foot,,,,"[63.5, 72.3]",Ground Pass,,22.631836,,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,101,Barcelona,217,"['2752d01b-9404-4f2f-b03e-118a7926fe4b', 'e24f2841-ec0f-4764-948d-f6f05f1156e7']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.395,Pass,,2011/2012
,,,,,,,,,,,,,,0.9526,,,,,,,,,,,,,1f0c87c8-0bbb-41e4-b4f3-06dbc6bfd090,1857,,"[55.6, 80.0]",69325,45,,True,,,-0.32396293,,,,,,"[82.7, 70.9]",High Pass,,28.58706,,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,102,Barcelona,217,['d4a4373a-9101-44ed-9b0f-854766439045'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.350,Pass,,2011/2012
,,,,,,,,,,,,,,1.0753,,,,,,,,,,,,,5e358ada-ddcc-47ac-8bac-18ac524b5d40,1860,,"[50.5, 14.8]",69325,45,,,,True,2.9165545,,,,,,"[42.2, 16.7]",High Pass,,8.514693,,,,,Fernando Damián Tissone,19431.0,,,,,Recovery,2,Regular Play,Álvaro Giménez Candela,24053.0,Right Center Forward,103,Mallorca,1043,"['189defd7-0b9b-4fe9-830e-070b66ce53a9', '7554ed84-c45e-4873-83ab-35e2ebb7e745']",33,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:33.140,Pass,True,2011/2012
,,,,,,,,,,,,,,1.4345,,,,,,,,,,,,,55721821-256b-4037-92f0-8aba40521006,1863,,"[42.2, 16.7]",69325,45,,,,,2.6996024,,Right Foot,,,,"[31.0, 22.0]",High Pass,,12.390722,,,,,Iván Ramis Barrios,6778.0,,,,,,2,Regular Play,Fernando Damián Tissone,19431.0,Left Defensive Midfield,103,Mallorca,1043,['9c72720f-94ad-45b8-b13f-d221f1f87f39'],34,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:34.255,Pass,,2011/2012
,,,,,,,,,,,,,,1.7888,,,,,,,,,,,,,285539c7-5832-4650-ad48-65592e10f83f,1867,,"[30.9, 21.8]",69325,45,,,,,0.016665123,,Right Foot,,,,"[66.9, 22.4]",High Pass,,36.005,,,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,2,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,103,Mallorca,1043,"['59fcf16c-a854-43b8-9fda-36be8b1f5b17', 'b51d30ae-0486-4236-9c21-2d6a53d3a3b9']",35,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:35.698,Pass,,2011/2012
,,,,,,,,,,,,,,0.6663,,,,,,,,,,,,,59fcf16c-a854-43b8-9fda-36be8b1f5b17,1869,,"[54.1, 58.6]",69325,45,,,,,0.02272336,,Right Foot,,,,"[62.9, 58.8]",Low Pass,,8.802273,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,104,Barcelona,217,"['090badfb-abf4-46d4-b649-b035577416f1', '285539c7-5832-4650-ad48-65592e10f83f']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.487,Pass,,2011/2012
,,,,,,,,,,,,,,1.1328,,,,,,,,,,,,,f1bf39ee-e623-4b63-a637-23e9331a6528,1871,,"[62.9, 58.8]",69325,45,,,,,-2.2422984,,Left Foot,,,,"[50.9, 43.7]",Low Pass,,19.287561,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Defensive Midfield,104,Barcelona,217,['e42f8a2e-ebb2-412e-85bd-cf74e8e2fb70'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.153,Pass,,2011/2012
,,,,,,,,,,,,,,1.536285,,,,,,,,,,,,,89d701dd-98d2-4a90-b7e0-4fc1747f9a7b,1875,,"[65.1, 36.4]",69325,45,,,,,-1.5707964,,Right Foot,,,,"[65.1, 10.4]",Ground Pass,,26.0,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,104,Barcelona,217,"['6b2244a4-32b5-4f76-992d-cb03e693d6cc', '93111b7c-dea6-434e-b78d-b5912745b402']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.234,Pass,True,2011/2012
,,,,,,,,,,,,,,1.0895,,,,,,,,,,,,,42fa9753-3793-4f19-8acd-330e151868a5,1878,,"[68.0, 8.8]",69325,45,,,,,0.2541844,,Right Foot,,,,"[88.4, 14.1]",Ground Pass,,21.077238,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,104,Barcelona,217,['949e6a99-011b-444d-ba86-07746de7c261'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.858,Pass,,2011/2012
,,,,,,,,,,,,,,0.6979,,,,,,,,,,,,,c7448a55-8b8f-42f3-ba5e-3c7bc73efdef,1881,,"[37.1, 70.8]",69325,45,,,,,2.4648557,,Left Foot,,,,"[31.0, 75.7]",Ground Pass,,7.8243213,,,,,José Manuel Flores Moreno,26653.0,,,,,Recovery,2,Regular Play,Michaël Pereira,26671.0,Right Midfield,105,Mallorca,1043,['3384b69d-7091-41c4-a980-82f2ebdbb5f6'],50,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:50.173,Pass,,2011/2012
,,,,,,,,,,,,,,1.6073,,,,,,,,,,,,,8eb93a6e-0381-455b-8d89-3f6aa526b482,1884,,"[31.0, 75.7]",69325,45,,,,,-2.0091329,,Right Foot,,,,"[26.5, 66.1]",Ground Pass,,10.602358,,,,,José Carlos de Araújo Nunes,25992.0,,,,,,2,Regular Play,José Manuel Flores Moreno,26653.0,Right Back,105,Mallorca,1043,['f2933ae5-6c9c-4d8c-b140-f870997d63b3'],50,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:50.910,Pass,,2011/2012
,,,,,,,,,,,,,,4.8592,,,,,,,,,,,,,d70714b7-908b-4842-b077-6022b98e6fc7,1887,,"[27.3, 66.1]",69325,45,,,,,0.14238061,,Right Foot,,,,"[85.2, 74.4]",High Pass,,58.49188,,,Incomplete,,Álvaro Giménez Candela,24053.0,,,,,,2,Regular Play,José Carlos de Araújo Nunes,25992.0,Right Center Back,105,Mallorca,1043,"['32c3d51f-39ed-4e2e-adf4-06c26022a9ac', 'd24b9d4e-9f54-4544-911e-35a985242224']",52,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:52.558,Pass,,2011/2012
,,,,,,,,,,,,,,0.8493,,,,,,,,,,,,,cba1df0f-830b-4062-8b12-3d31697a92f6,1892,,"[37.4, 5.3]",69325,45,,,,,-0.49934673,,Right Foot,,,,"[40.7, 3.5]",Ground Pass,,3.7589893,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Counter,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,106,Barcelona,217,"['8451a8df-dc03-4ff5-80e3-aacbbc644461', 'f8c11d87-4527-47da-b607-b3f932aa0dca']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.399,Pass,True,2011/2012
,,,,,,,,,,,,,,1.660002,,,,,,,,,,,,,7b702a48-c80e-42c7-a424-9f228b7f8c48,1895,,"[40.7, 3.5]",69325,46,,,,,0.39479113,,Left Foot,,,,"[62.3, 12.5]",High Pass,,23.4,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Counter,Carles Puyol i Saforcada,20125.0,Left Center Back,106,Barcelona,217,['dbcc5ce3-7e42-4889-998d-9278fcf23555'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.071,Pass,,2011/2012
,,,,,,,,,,,,,,2.1926,,,,,,,,,,,,,b2fa9b75-8f01-4f70-9af5-cc26b09f86cf,1898,,"[62.3, 12.5]",69325,46,,,,,-2.9159913,,Other,,,,"[56.2, 11.1]",Low Pass,,6.258594,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Counter,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,106,Barcelona,217,"['d83ffdd0-043e-4042-9a7c-bc2ae08f138d', 'f4dca57d-9ca8-401c-b71e-23ce1d054f80']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.779,Pass,,2011/2012
,,,,,,,,,,,,,,0.9444,,,,,,,,,,,,,b10378c3-0f0b-434c-918b-1cd593418f72,1903,,"[65.6, 61.4]",69325,46,,,,,2.204819,,Right Foot,,,,"[58.1, 71.6]",Ground Pass,,12.660568,,,,,José Manuel Flores Moreno,26653.0,,,,,,2,Regular Play,Fernando Damián Tissone,19431.0,Left Defensive Midfield,107,Mallorca,1043,['f7d88d65-7125-4a4d-a003-062b8102e8b0'],6,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:06.830,Pass,,2011/2012
,,,,,,,,,,,,,,2.4007,,,,,,,,,,,,,07552429-9973-4a14-b2df-0cb594057df4,1906,,"[57.3, 71.0]",69325,46,,,,,-2.2570443,,Right Foot,,,,"[48.7, 60.5]",Ground Pass,,13.572398,,,,,José Carlos de Araújo Nunes,25992.0,,,,,,2,Regular Play,José Manuel Flores Moreno,26653.0,Right Back,107,Mallorca,1043,['db170504-c643-45cf-baca-cce7b51a8a52'],7,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:07.854,Pass,,2011/2012
,,,,,,,,,,,,,,2.9124,,,,,,,,,,,,,09eb1513-fd37-457b-a39e-ca82b4dcd95d,1909,,"[49.1, 60.7]",69325,46,,,,,-2.7963266,,Right Foot,,,,"[12.4, 47.5]",Ground Pass,,39.001667,,,,,Dudú Aouate,26146.0,,,,,,2,Regular Play,José Carlos de Araújo Nunes,25992.0,Right Center Back,107,Mallorca,1043,['52340cbe-0a82-482b-8040-32d5ee1885da'],10,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:10.295,Pass,,2011/2012
,,,,,,,,,,,,,,3.3651,,,,,,,,,,,,,9c0864f3-4769-48f6-a7ba-d1ec02ee9fca,1912,,"[12.4, 47.5]",69325,46,,,,,0.09093859,,Right Foot,,,,"[77.1, 53.4]",High Pass,,64.96845,,,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,,2,Regular Play,Dudú Aouate,26146.0,Goalkeeper,107,Mallorca,1043,"['15caa8ed-3f3a-4b0c-b7c5-38554de0c013', 'c599701e-a259-408a-b3cc-1e0958da5cde']",13,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:13.233,Pass,,2011/2012
,,,,,,,,,,,,,,1.4586,,,,,,,,,,,,,0eded34d-c675-424e-acd7-f82e6306b090,1919,,"[53.7, 41.1]",69325,46,,,,,2.4329665,,Right Foot,,,,"[41.1, 51.9]",Low Pass,,16.59518,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,108,Barcelona,217,"['37755375-6e70-45b6-9d18-2dbf3f52d406', 'edc3a8f5-6d00-4b6c-b761-b0dfb76fe2f2']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.747,Pass,True,2011/2012
,,,,,,,,,,,,,,1.2865,,,,,,,,,,,,,82b6cc1c-90e8-4b53-87fd-7ad26b20854d,1921,,"[41.1, 51.9]",69325,46,,,,,0.17532408,,Right Foot,,,,"[58.6, 55.0]",Low Pass,,17.772451,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,108,Barcelona,217,['49bbd659-94af-4a24-80d9-b2966e283b74'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.206,Pass,,2011/2012
,,,,,,,,,,,,,,0.779846,,,,,,,,,,,,,40f42ca6-0fac-472c-be37-314535266bbb,1928,,"[71.8, 26.1]",69325,46,,,,,0.30499235,,Right Foot,,,,"[82.6, 29.5]",Ground Pass,,11.322544,,,,,Álvaro Giménez Candela,24053.0,,,,,,2,Regular Play,Fernando Damián Tissone,19431.0,Left Defensive Midfield,109,Mallorca,1043,['78d36fd1-01b9-49cb-8b09-5544c492884c'],25,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:25.288,Pass,,2011/2012
