ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[84.2, 64.6]",,,,,,,,,,,,0.610148,,,,,,,,,,,,c4ae8a29-cb09-4c81-8bfb-4654502260b0,106,,"[83.9, 70.2]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,"['39998b4b-f77e-4983-b819-b690037bf492', '406a7d49-2c05-4a8c-a8ad-144392425934', '538a4ff2-d5eb-4f5a-a706-52fbea3ad8fd']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.871,Carry,True,2018/2019
,,,"[43.2, 20.0]",,,,,,,,,,,,0.717522,,,,,,,,,,,,f9995c9e-04b1-4460-b838-a353e3592475,111,,"[42.4, 18.8]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Laureano Antonio Villa Suárez,11291.0,Center Attacking Midfield,6,Real Valladolid,901,"['ba1ae947-4b7d-4c6f-933c-a2da22916e16', 'c011d1a6-4594-4172-a962-ddd7ff4d0408']",27,,,,,,,,,,,,,,,,,Real Valladolid,901,00:01:27.957,Carry,,2018/2019
,,,"[85.1, 45.0]",,,,,,,,,,,,5.191409,,,,,,,,,,,,3fa9b543-004a-4ebf-b22e-ff35bfa7cefe,114,,"[50.0, 26.7]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Anuar Mohamed Tuhami,11303.0,Right Center Midfield,6,Real Valladolid,901,"['35dcdc5d-29ba-48d3-80eb-b0e36c4e99b7', '664429f3-b223-4c42-a1a9-a3f1b5697263', '70215ce0-e56c-44fc-91c5-6aad408dc187']",29,,,,,,,,,,,,,,,,,Real Valladolid,901,00:01:29.486,Carry,True,2018/2019
,,,"[99.9, 39.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,c497166a-5dc6-4cfd-acd2-d1dbca420a17,118,,"[99.7, 39.8]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Enes Ünal,6760.0,Right Center Forward,6,Real Valladolid,901,"['9c2915b5-a021-4ac3-8dca-4d13e5a1ac9f', 'fd5ac41e-a9fa-4859-9d3c-39708c3b2dab']",35,,,,,,,,,,,,,,,,,Real Valladolid,901,00:01:35.374,Carry,,2018/2019
,,,"[11.0, 42.1]",,,,,,,,,,,,5.546687,,,,,,,,,,,,a4fc33bc-0243-4be1-bbf4-c11224a45231,121,,"[8.6, 44.4]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,7,Barcelona,217,"['99f010fa-794b-413d-bb60-f8ea4140435a', 'f4f1b3b4-4f03-4e81-8508-5d4936021278']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.150,Carry,,2018/2019
,,,"[30.3, 16.2]",,,,,,,,,,,,0.541533,,,,,,,,,,,,52663bfa-17bc-4e2e-bda4-54c9e893a09f,124,,"[24.3, 20.7]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['96ae36cb-6eac-45dd-bad6-a8b95da2347d', 'c1ec3a68-51e6-49b7-9ad0-753c1ec8cb16']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.323,Carry,,2018/2019
,,,"[50.5, 12.5]",,,,,,,,,,,,3.708671,,,,,,,,,,,,81ca5140-e7c6-40b3-8480-b8cd5c3d2927,127,,"[49.1, 6.0]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,7,Barcelona,217,"['4ebb4ada-3430-4fa0-82a6-a53adc2760d1', 'dbd817a8-31a1-4ff5-9f32-310452cc5c55']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.156,Carry,,2018/2019
,,,"[48.0, 20.4]",,,,,,,,,,,,1.026519,,,,,,,,,,,,7f9bd861-4f99-4fc5-a7f0-cec2d2f15d81,130,,"[47.0, 21.3]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,7,Barcelona,217,"['88382900-9027-4347-9800-4aa0e1d62b97', 'e7f2c863-7a5f-41f3-9cba-6a947ef9320c']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.920,Carry,,2018/2019
,,,"[59.4, 6.4]",,,,,,,,,,,,1.371315,,,,,,,,,,,,d6f1c468-a92c-41bb-a576-44c2d36c0b10,133,,"[56.6, 8.3]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['da005e11-fa49-4cda-b8a1-2035e0dae6d2', 'eb29e973-12e3-4e0f-8330-29dcbb36c06e']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.567,Carry,,2018/2019
,,,"[58.8, 23.1]",,,,,,,,,,,,2.937859,,,,,,,,,,,,01571e68-2d2c-4cde-99e5-6d28eec0f2a8,136,,"[54.7, 18.9]",15956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,7,Barcelona,217,"['1b9bb613-8926-4e99-87ce-84ea802aa2d9', '38fbae73-f489-4daf-b709-4993382b1376']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.282,Carry,,2018/2019
,,,"[54.2, 41.4]",,,,,,,,,,,,1.496445,,,,,,,,,,,,99f98f87-e057-4505-846d-66c20bff8215,139,,"[55.3, 35.9]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['1126f3f3-866c-4876-b518-791ee9520d5a', '33f7877a-45de-4d06-872b-a92f675e225f', '8cdf4fb4-b05d-475c-b561-ff7a0fed6d64']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.103,Carry,True,2018/2019
,,,"[76.9, 73.3]",,,,,,,,,,,,2.234045,,,,,,,,,,,,920ba459-b47e-40e1-9959-fcb3761b19a2,143,,"[66.3, 65.7]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,"['27b5493c-4c72-48eb-9b71-fd0e0e253479', 'eb257ec0-0d7e-4c92-95c4-d886305cd6db']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.314,Carry,,2018/2019
,,,"[87.5, 77.0]",,,,,,,,,,,,1.213326,,,,,,,,,,,,463a20e7-0a55-45d4-8385-6a274258290c,146,,"[90.4, 76.7]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,"['643d5890-d4d3-4bc5-bdfe-e9ee66e1cab0', '6802b427-fcb7-4291-b7c5-28852026d625', 'a4bfb5f7-b9e9-40a5-ac6f-ecc6c08e005f']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.720,Carry,True,2018/2019
,,,"[76.7, 75.7]",,,,,,,,,,,,3.053441,,,,,,,,,,,,5a2eb921-6e92-446f-835c-2a669dc0e73d,150,,"[77.9, 74.7]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,"['2735a5af-90fe-4198-99c8-2c55431ef0dc', '86c0a8dd-d14d-42d7-aad4-0b8df9edb9bc', 'c6b3025c-4ab1-4009-bf29-59271aa454bb']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.092,Carry,True,2018/2019
,,,"[83.9, 78.0]",,,,,,,,,,,,1.15033,,,,,,,,,,,,a0236304-976c-4f90-9fdf-9401db2342a6,154,,"[84.4, 78.1]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,"['5e5fd880-6aef-4792-926e-b82614bc8600', 'b36d293f-c7b9-495c-8dba-ffe93b68fe91']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.924,Carry,,2018/2019
,,,"[40.5, 4.8]",,,,,,,,,,,,0.599549,,,,,,,,,,,,6dbb972e-27ee-4d32-a68a-1cc879026100,158,,"[36.7, 5.6]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Calero Villa,11293.0,Left Center Back,8,Real Valladolid,901,"['416e570c-d975-4543-8635-b2cf23b1a908', '42d5f47e-7df3-4d49-8c82-9caf33c73552']",14,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:14.944,Carry,,2018/2019
,,,"[31.5, 6.1]",,,,,,,,,,,,0.877841,,,,,,,,,,,,02cbdd76-4327-48aa-88e7-2cfe7b1c5881,161,,"[32.2, 4.0]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,8,Real Valladolid,901,"['41ca740b-f669-40ca-b793-beeaf3e41fdf', 'e0ae2e5f-4a6c-4265-8af6-8b417dfabfe3']",16,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:16.403,Carry,,2018/2019
,,,"[23.3, 19.2]",,,,,,,,,,,,0.586268,,,,,,,,,,,,87c2bc73-cf9a-4dcf-ac30-4b365b9b1fb3,164,,"[23.9, 16.8]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Fernández Fernández,11294.0,Center Defensive Midfield,8,Real Valladolid,901,"['7723c91d-e28c-458c-bf0e-b602fb5a8ea4', 'da03b54d-d63d-4492-bca6-211ba23a87f9']",18,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:18.441,Carry,,2018/2019
,,,"[43.2, 4.7]",,,,,,,,,,,,3.533622,,,,,,,,,,,,8d767f6e-9ed6-465f-93be-4e1d77e9d2f2,167,,"[37.6, 16.2]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,8,Real Valladolid,901,"['1d314cf6-6062-4219-9f09-dedb10e41714', '7a1083ee-301b-4eeb-a81b-f91e1b204822', '920a057f-8ef9-4803-8e9f-ea54f2f905e1']",19,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:19.913,Carry,True,2018/2019
,,,"[52.8, 22.0]",,,,,,,,,,,,4.859752,,,,,,,,,,,,0c61c706-795f-4c2a-b7d8-e85ec753a9a2,171,,"[56.6, 17.8]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Antonio Villa Suárez,11291.0,Center Attacking Midfield,8,Real Valladolid,901,"['5ee78ef6-9976-4a84-8332-d736e00cae61', '83a056d4-0a7c-4ceb-8231-853f0713185d', 'efea20a1-b73c-4494-8923-8b4bb6c8f445']",23,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:23.655,Carry,True,2018/2019
,,,"[55.1, 5.8]",,,,,,,,,,,,0.649036,,,,,,,,,,,,41121572-2749-45cd-9b79-75128173e80f,177,,"[55.2, 5.4]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,8,Real Valladolid,901,"['12164785-8f68-46b4-b47f-8daa0410b30f', '7431eb6a-e1d7-4329-bc70-4b002cf13bc6', 'ca469c04-2416-4709-83b4-4a1a95c81bbe']",29,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:29.543,Carry,True,2018/2019
,,,"[72.6, 65.3]",,,,,,,,,,,,1.794472,,,,,,,,,,,,6993ef3b-916e-4fb8-a016-07844ca88ad8,180,,"[65.0, 74.3]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,8,Real Valladolid,901,"['78a60519-709f-4a38-9ea5-b12dd8b5b2e6', 'db2094e9-9b95-4f8a-a9ec-eb19975a209e']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.192,Carry,,2018/2019
,,,"[42.4, 15.0]",,,,,,,,,,,,2.534161,,,,,,,,,,,,7d41eef4-c262-4586-bdee-b60f7f319815,184,,"[42.4, 16.8]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Fernández Fernández,11294.0,Center Defensive Midfield,8,Real Valladolid,901,"['0cc6fd59-b692-4d0a-9821-e2ec5a0eed43', '2805bbb4-57ce-42fb-bc66-f93fb9aca603']",32,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:32.806,Carry,,2018/2019
,,,"[79.3, 54.4]",,,,,,,,,,,,0.060095,,,,,,,,,,,,034c4f80-f1a6-46aa-86eb-039a49578ca9,193,,"[78.4, 55.4]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,"['5f9a4902-84d5-419c-909c-73be64d08889', 'c1bd1f4d-ffb5-4533-885d-5a6e17b31d7d']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.890,Carry,,2018/2019
,,,"[91.3, 51.3]",,,,,,,,,,,,1.376293,,,,,,,,,,,,0ec8d32a-70d5-4423-8b53-d2f8fba91361,196,,"[87.9, 52.6]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,9,Barcelona,217,"['37ccc9f2-a472-4d2e-bb5d-d8b925e81cd8', '53c5ad96-6d93-4168-8bb6-3573b8fc8a59', '783059ad-e4d7-4966-b260-583af8a71436']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.743,Carry,True,2018/2019
,,,"[36.3, 5.8]",,,,,,,,,,,,3.199999,,,,,,,,,,,,1716300a-24c1-4b52-8157-88d4a2c5afe7,204,,"[19.8, 16.5]",15956,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Left Back,10,Real Valladolid,901,"['5256dced-5d4f-4ca4-9830-1fc7d8ff2afe', '967a9cba-0c83-49d0-9920-70af95427e29']",44,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:44.511,Carry,,2018/2019
,,,"[12.2, 45.0]",,,,,,,,,,,,1.911225,,,,,,,,,,,,e010dee1-7031-44e3-bc84-2f7f22693296,213,,"[11.9, 45.0]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Masip López,11302.0,Goalkeeper,12,Real Valladolid,901,"['6ce93c48-edf9-4b9c-9c92-94067e837f2a', 'cf00ded0-679b-4e5a-be60-9f5bcdd3df98']",20,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:20.003,Carry,,2018/2019
,,,"[17.0, 27.5]",,,,,,,,,,,,2.8,,,,,,,,,,,,3a10dfab-a65d-45d0-8ae5-960fa9ae2c0a,216,,"[14.7, 27.8]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Calero Villa,11293.0,Left Center Back,12,Real Valladolid,901,"['5b7a0f8d-0f48-4885-8a00-df23bacd0f79', 'cef1e0a8-295f-4013-80bd-17aa4c3497ba']",23,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:23.459,Carry,,2018/2019
,,,"[8.2, 25.3]",,,,,,,,,,,,0.626516,,,,,,,,,,,,67ebaff1-67ac-4412-855d-b13260449931,221,,"[10.3, 25.5]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Calero Villa,11293.0,Left Center Back,12,Real Valladolid,901,"['45ae784b-a9d5-4cc2-98ce-743ad245bff9', '8df7e3dc-546c-4147-ab57-aa484c5773cb']",28,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:28.743,Carry,,2018/2019
,,,"[7.8, 34.4]",,,,,,,,,,,,1.968501,,,,,,,,,,,,beb6febb-2c14-4c94-b4a5-3af77a392238,224,,"[4.3, 35.3]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Masip López,11302.0,Goalkeeper,12,Real Valladolid,901,"['53ca677b-bb1e-478f-b243-23ef7b1f8bef', '763ce423-2438-4803-ba07-9baf4739234d', '9acdb3f8-3a68-4c33-bee5-e878897d7baa']",30,,,,,,,,,,,,,,,,,Real Valladolid,901,00:03:30.644,Carry,True,2018/2019
,,,"[52.0, 50.0]",,,,,,,,,,,,0.119999,,,,,,,,,,,,627820fa-35ad-4eaf-a7a5-85b90b303383,232,,"[52.0, 50.0]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,13,Barcelona,217,"['82c0448e-72de-41e2-919e-86d88f28c61a', 'c82bfe37-3476-4c68-92f9-5e81824611c9']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.902,Carry,,2018/2019
,,,"[48.7, 60.1]",,,,,,,,,,,,2.287867,,,,,,,,,,,,da670fc5-bb2f-4044-b5a3-4d60f683de82,235,,"[49.6, 55.4]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,"['50841c6f-8ccb-4040-beb0-a181554cd274', 'e0b851e4-4d7f-4ac7-962b-5fbc6013980c']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.870,Carry,,2018/2019
,,,"[79.3, 73.0]",,,,,,,,,,,,3.933004,,,,,,,,,,,,ac516c82-3c61-4b55-8939-3e8abe859103,238,,"[70.8, 77.3]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,"['63e63654-a0d1-4ff6-b838-276d3210454f', '71c4e3b4-604a-4b36-b6cf-3b70f3a490e3', 'c7379d40-9490-4313-b57b-0e11ed64403d']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.498,Carry,True,2018/2019
,,,"[89.9, 26.2]",,,,,,,,,,,,2.896108,,,,,,,,,,,,1f856450-a62e-42e0-b89e-7bfbd5bfea87,242,,"[80.1, 28.7]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,13,Barcelona,217,"['38bb16b6-95fd-455a-9c0d-7dd9140fae3d', '7b528e1b-ba61-42ff-a5da-97f5cb3a72dd']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.038,Carry,,2018/2019
,,,"[100.6, 35.7]",,,,,,,,,,,,0.072152,,,,,,,,,,,,bead39e2-24fa-44a6-85bb-691c4b04b090,245,,"[100.6, 35.7]",15956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,13,Barcelona,217,"['93f19e19-b9b2-4595-935e-9a73ce6fe01e', 'f1659c42-037f-4694-b28b-1e754c4a4414']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.820,Carry,,2018/2019
,,,"[47.0, 40.3]",,,,,,,,,,,,11.962894,,,,,,,,,,,,e1ff8467-bd01-45ab-ad47-9b913e833335,253,,"[31.2, 28.6]",15956,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,"['6e5d21da-983d-4d60-933a-c9e543e19330', '8614dacd-6102-468c-8276-a7e03018344b']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.200,Carry,,2018/2019
,,,"[49.6, 17.0]",,,,,,,,,,,,1.706113,,,,,,,,,,,,499c69e7-df0b-4dc8-9e07-9344553b8260,256,,"[43.6, 26.5]",15956,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,13,Barcelona,217,"['139243b7-05ff-444e-bba6-689638b35042', 'ac73a00d-5ae4-4d81-ba0a-69638e15ce0a']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.368,Carry,,2018/2019
,,,"[63.2, 5.2]",,,,,,,,,,,,0.36704502,,,,,,,,,,,,10f2ae2f-6792-4a0b-ae69-501406bb60e3,259,,"[62.5, 4.8]",15956,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,"['8405ac87-a72f-4a52-bc9e-ceaa650a7b7a', 'e337764c-cf63-43df-acd9-e8fc03fbbdda']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.489,Carry,,2018/2019
,,,"[115.5, 23.5]",,,,,,,,,,,,4.421757,,,,,,,,,,,,3569a653-311f-46e5-b776-4a59c9f8ef42,265,,"[90.8, 14.9]",15956,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,13,Barcelona,217,"['1f2f3ba8-dee1-448c-92b8-b2b89db03714', '622822fd-a4c4-4e6c-9b33-7dae15a87886', 'e65ca8f3-d4fe-4070-9a86-0414d50098f5']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.239,Carry,True,2018/2019
,,,"[119.2, 27.8]",,,,,,,,,,,,0.805968,,,,,,,,,,,,b054814a-717e-42d4-b430-99dab3495f81,269,,"[117.5, 25.1]",15956,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,13,Barcelona,217,"['4edaf69f-d2f4-4bd0-9b28-b666b239dd0d', 'ea874833-9ec6-43fb-917e-b3f98316d6a7']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.383,Carry,,2018/2019
,,,"[84.0, 60.7]",,,,,,,,,,,,3.77475,,,,,,,,,,,,a3b73585-2a3f-4aef-8b1b-9866aae7098e,277,,"[70.6, 54.3]",15956,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laureano Antonio Villa Suárez,11291.0,Center Attacking Midfield,14,Real Valladolid,901,"['5547450d-899d-499e-b408-5795de8b1abf', '7e772f21-cc1d-447d-a5c4-faae66dd6843', '92411635-1931-48a9-9310-7a6dd8eef02f']",5,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:05.924,Carry,True,2018/2019
,,,"[102.6, 60.7]",,,,,,,,,,,,2.364997,,,,,,,,,,,,6e8a7bc3-f1b1-4a16-9712-fabebfcef013,282,,"[84.0, 60.7]",15956,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laureano Antonio Villa Suárez,11291.0,Center Attacking Midfield,14,Real Valladolid,901,"['3bf1c61e-5dca-4233-945e-f13a2896bf5c', '54fac827-6634-41d1-9c2e-d284a1c91c96', '7e772f21-cc1d-447d-a5c4-faae66dd6843', 'f4361c29-096b-4acb-bd1f-474d63b7f01f']",9,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:09.698,Carry,True,2018/2019
,,,"[6.6, 41.7]",,,,,,,,,,,,6.219713,,,,,,,,,,,,2aadf20d-6687-4c14-82e1-9c51bcce3b6f,289,,"[3.8, 39.9]",15956,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,15,Barcelona,217,"['37bd2680-8ed6-45bb-9ee4-ff1922eab58c', 'f48b6d8c-376e-4cca-a2fd-8fb2a40dca72']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.560,Carry,,2018/2019
,,,"[21.0, 59.1]",,,,,,,,,,,,1.097469,,,,,,,,,,,,e5ff06e7-a097-4301-93bf-369c3acb2c8a,292,,"[15.5, 54.6]",15956,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,"['bdd9a243-4b98-4928-960b-80cd3807703f', 'efb15a8c-b359-4d4f-8b7c-5c1e4de43636']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.168,Carry,,2018/2019
,,,"[50.6, 73.7]",,,,,,,,,,,,2.894946,,,,,,,,,,,,e9d8ca73-2ab7-4134-b7f1-0106fc1880f1,295,,"[40.8, 76.1]",15956,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,"['62f194a0-fee8-40f1-9e95-6d6ed46bd4e6', 'cb1555d4-5757-4811-a6e4-2a7e8041eda7']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.889,Carry,,2018/2019
,,,"[48.4, 61.5]",,,,,,,,,,,,2.791789,,,,,,,,,,,,a8a3b2e1-2627-4542-b7ec-6cf6f1714ccf,298,,"[47.0, 61.0]",15956,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,15,Barcelona,217,"['94d00f8d-ca6f-4aa1-9486-a6ba08287e36', 'c1d9f8bf-cf96-4ede-b9f4-7c072ee8dc9b', 'd11199f7-3a47-4044-af7c-7053ac4713a1']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.939,Carry,True,2018/2019
,,,"[66.9, 73.5]",,,,,,,,,,,,2.275776,,,,,,,,,,,,46087cb3-f4ac-4c65-a639-038e8ecd056b,302,,"[58.1, 75.3]",15956,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,"['396d309f-ba32-4105-994e-c6c6680ecbf4', 'bd156453-5f78-484b-8e78-d9b79fe0a5a3']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.178,Carry,,2018/2019
,,,"[65.4, 74.5]",,,,,,,,,,,,1.353944,,,,,,,,,,,,e6198358-4a04-4f02-923c-ba1e0b6ac8ec,307,,"[65.4, 75.3]",15956,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,"['4502b8f7-4e9d-4e4c-ae6a-d6931b55f491', 'e0252696-efa8-4a46-b525-835a3e874b8f']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.002,Carry,,2018/2019
