bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ae0b7add-13a5-4773-bd27-331cd5a5069e,3422,,"[100.6, 53.3]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,149,Barcelona,217,['b63fd5f3-da03-4cdd-9a9d-c4ec0329fd7f'],25,,,,,,,,,,,,,,,,Barcelona,217,00:38:25.344,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,dfa7a709-2167-4a26-be7a-7659e323b2b8,3428,,"[73.2, 69.7]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,150,Barcelona,217,['0d19f957-b8ac-485c-805d-ee8be24ef6ee'],38,,,,,,,,,,,,,,,,Barcelona,217,00:38:38.274,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5a58c2-1bff-4cb8-a22f-8d6475c413bc,3431,,"[71.8, 78.5]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,150,Barcelona,217,['e6ba6d12-4556-465c-a222-ca9524d9debc'],40,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.800,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,35680324-9395-442f-87df-921709761d29,3435,,"[70.1, 69.1]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,150,Barcelona,217,"['6713bef3-6d5d-49ad-865f-c22ed6b48bcb', '74c21ebc-38eb-4720-bffa-8308969f1603']",41,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.816,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,8eee50e5-2740-45a0-a9ce-c2631468f436,3438,,"[69.2, 53.7]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,['bee24783-b860-4565-9984-60f58a6954ae'],44,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.311,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2e1d300-680f-4622-bdae-0631e72bc851,3442,,"[53.7, 40.5]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,150,Barcelona,217,['0a8e9c1d-66b9-44cd-855e-968849a54d09'],47,,,,,,,,,,,,,,,,Barcelona,217,00:38:47.029,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,6bcad7aa-d90d-46e6-95f6-543492fb7211,3446,,"[81.2, 12.3]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,150,Barcelona,217,['3d74b1a0-5c80-400c-9907-086290e43dd2'],50,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.392,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,d693d741-6156-43e6-86bc-120181947dd0,3449,,"[63.6, 18.4]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,150,Barcelona,217,['1801df8f-a2eb-40fc-80cb-08435ef76f00'],53,,,,,,,,,,,,,,,,Barcelona,217,00:38:53.985,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,414bff1a-a5b2-417b-a89d-1fd8a6a3b6f4,3452,,"[52.9, 53.5]",266631,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,150,Barcelona,217,['18c3ae24-14d1-45b2-a868-132101a2442e'],57,,,,,,,,,,,,,,,,Barcelona,217,00:38:57.409,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,035436ea-58c0-4571-a5cc-3808e8f9ed79,3456,,"[85.0, 74.7]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,150,Barcelona,217,"['08cb97fe-f473-4632-b26b-403bd2d49485', 'fa4d1982-a539-446e-90ce-81af98446c3a']",0,,,,,,,,,,,,,,,,Barcelona,217,00:39:00.765,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a377dc8-c60a-4743-8ce8-60e8611cf83c,3459,,"[68.4, 59.0]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,150,Barcelona,217,['1fc32cbf-da30-4421-811c-099c9442b8ea'],2,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.257,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,5c289ef2-a27b-42cf-8cd5-b87344a765bc,3462,,"[50.5, 53.9]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,150,Barcelona,217,['f75459b9-ef6b-4df0-986f-d41a0ef66ab5'],4,,,,,,,,,,,,,,,,Barcelona,217,00:39:04.432,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,29c1e762-5d98-449d-8d17-383897c969de,3465,,"[61.3, 40.7]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,150,Barcelona,217,['d3fc9023-f7a9-4a5a-9cc7-75d94ebbfa6e'],10,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.574,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,d03c8a91-d41d-4b79-b105-ba7978af6b35,3469,,"[88.6, 52.9]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Barcelona,217,['3bad2c94-4e84-407c-b2b1-668e5aec11f0'],13,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.130,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,043fa991-20cd-4e53-83c6-08075c36a943,3477,,"[98.5, 20.1]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,150,Barcelona,217,['97ef268f-3971-4db7-8194-70f3e56e3ec4'],18,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.949,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5385a4d-c5b0-4372-a7c2-970103762c6f,3481,,"[94.9, 36.9]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Barcelona,217,['d6e5d098-50c8-4202-8b93-baea88b61e5b'],22,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.179,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d4371a5-eb7b-4010-aa32-730d3eb351fb,3484,,"[105.6, 21.2]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,150,Barcelona,217,['806405b3-a57d-4240-9187-9bbaf1517c34'],24,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.214,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,719430eb-4419-4375-8498-ddacab8b5ef5,3488,,"[117.6, 18.2]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Back,150,Barcelona,217,"['7beabce5-f3d6-435d-abf3-bf88343d106b', 'a94fc797-843e-42c4-9879-c8e4bcb6b22b']",27,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.114,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,f34e7e55-fe11-4597-bde7-8037606c1d0d,3492,,"[73.3, 52.8]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mario Mandžukić,5472.0,Center Forward,151,Atlético Madrid,212,['217d2b2f-d729-4413-948c-1dbb734ab558'],51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:51.051,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,520d3da4-c15f-4f8a-adfa-ea5395463394,3495,,"[76.9, 76.0]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Right Midfield,151,Atlético Madrid,212,"['1d501fe5-fb00-4bc1-a336-9f36edc02b88', 'b9d9b604-862c-4af7-9f40-4720badbbfec']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:52.985,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,48f88f75-711d-464a-afbe-1257df86055d,3498,,"[67.0, 64.6]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,151,Atlético Madrid,212,['c9136310-def6-413c-ac36-4bb4a7327236'],56,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:56.125,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,8854d45a-120a-4989-b6bc-bf6153b975ad,3502,,"[56.5, 54.9]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,151,Atlético Madrid,212,['c38c2463-d1d9-4a96-96e4-87c811c6a902'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:57.956,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea0a5c99-3b41-44a1-80a0-785ff1d3d50b,3504,,"[67.7, 36.0]",266631,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,151,Atlético Madrid,212,['34bae6da-2261-4177-be78-1913658da051'],59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:59.421,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,c7031a34-5cb9-416e-879f-dd81e9905cc0,3507,,"[95.0, 6.2]",266631,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,151,Atlético Madrid,212,['0cf279f7-6f35-4df0-ace4-e0a02016735a'],4,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:04.553,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,2abe9942-1f01-4950-8f94-8e0a861186ee,3514,,"[108.0, 59.2]",266631,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Right Midfield,151,Atlético Madrid,212,['656d2290-2e4f-498a-ba38-f50cad730d0a'],13,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:13.999,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,6810b9e1-843d-44d1-baab-665d36525d63,3517,,"[102.3, 49.1]",266631,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,151,Atlético Madrid,212,['a1c2cab3-6d22-44c9-ab6d-5c0f1e8f77c7'],15,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:15.171,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,f4d0a893-1620-4a69-a375-d6253986ad76,3525,,"[37.7, 33.8]",266631,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Center Forward,152,Barcelona,217,['b08974b2-bef3-4b00-828c-8e745a56128f'],19,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.864,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e6aaff0-6c0c-421a-a94f-6a284dd37ad8,3528,,"[31.2, 26.8]",266631,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,152,Barcelona,217,['70a63709-2e37-4a17-9b8f-e790de2c8ef8'],20,,,,,,,,,,,,,,,,Barcelona,217,00:40:20.695,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,5514f34f-6ebb-4e12-abc5-989d5dadfc71,3531,,"[47.0, 4.3]",266631,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,152,Barcelona,217,['4b8dbc88-f80d-4dc8-aa54-e471ca8206a9'],22,,,,,,,,,,,,,,,,Barcelona,217,00:40:22.374,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,d8c9281a-9b7c-4a2f-b7eb-cd8d4aaaca73,3541,,"[40.7, 14.2]",266631,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,153,Barcelona,217,['570edb0a-8232-4816-8c45-3c234c64ff0e'],20,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.058,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,a798a8c6-baf7-4de2-8ae6-90d1caaa24c2,3546,,"[56.2, 49.1]",266631,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,153,Barcelona,217,"['324167b5-53f8-4db5-b932-74e0421cef22', '46b83a2c-e11e-4970-a95b-511215d8da61']",23,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.284,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,1604b689-b414-4467-b459-30a68ca84546,3549,,"[32.7, 39.4]",266631,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,153,Barcelona,217,['303257fd-faa4-4994-b8ea-b255dc274f02'],25,,,,,,,,,,,,,,,,Barcelona,217,00:41:25.716,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6f03ec-2dbf-4e17-b3a0-c13c2690996f,3553,,"[35.6, 11.5]",266631,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,153,Barcelona,217,['fb3c42f4-499b-4f11-a692-ead6acfb57b0'],28,,,,,,,,,,,,,,,,Barcelona,217,00:41:28.307,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ec586e9c-05a1-4eab-8e24-ef4b535df427,3558,,"[81.3, 70.9]",266631,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Mandžukić,5472.0,Center Forward,153,Barcelona,217,['6775cff4-09ee-4e89-9789-80e85097f6af'],33,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:33.673,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,a9ed32f7-c050-461b-b375-2574312bf9ac,3561,,"[86.4, 73.0]",266631,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Midfield,154,Atlético Madrid,212,['a393b655-a161-4b26-8687-1a067ee488ae'],36,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:36.294,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b0a4351-220f-4da8-a457-44f4cae73af4,3568,,"[85.1, 28.5]",266631,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,154,Atlético Madrid,212,['039903a6-5c07-48b2-8667-66a7c2a87775'],42,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:42.302,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,573c8b0d-45c8-4336-915b-f171c57a23fd,3578,,"[105.5, 35.0]",266631,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Saúl Ñíguez Esclapez,6381.0,Left Midfield,155,Atlético Madrid,212,['208372f4-5c64-4e5f-9ba4-c10648a11214'],18,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:18.157,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,f5f1fdb6-0d35-48a6-a170-beda6bff4a12,3583,,"[79.6, 73.2]",266631,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,157,Atlético Madrid,212,['e11f5e3c-da54-4a81-ac2f-37741774719e'],43,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:43.065,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,379a4d30-792e-4ee9-894d-80773401be37,3587,,"[91.4, 78.9]",266631,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,157,Atlético Madrid,212,['e9f1963f-6f65-4c77-a9f3-3f7036c9966f'],46,,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:46.135,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,11d410ff-970c-43a6-b0ac-842826577dc9,3593,,"[109.1, 59.6]",266631,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Midfield,158,Atlético Madrid,212,['d4041449-6e48-428e-b2be-7d56fa216ff9'],6,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:06.089,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6a2f6c9-32c1-4e74-8aea-17fcfebe415f,3599,,"[27.6, 17.0]",266631,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,159,Barcelona,217,"['2ad5395a-cc0a-4579-ba01-530b3573025d', 'a9271452-3c5f-4435-9cd8-0aff79583d8e']",10,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.854,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c8d6b3fe-595a-41fc-92d7-4f0e293e344e,3603,,"[100.5, 60.4]",266631,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Midfield,159,Barcelona,217,['6d3c400d-e1b1-428f-9f9d-3c56f1f9f60e'],14,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:14.319,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e58c6df-4951-4910-9f3f-8ec36d4bf578,3606,,"[42.8, 4.1]",266631,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['d4fb7c13-52e2-4df6-aaa7-12095c83c7d3'],17,,,,,,,,,,,,,,,,Barcelona,217,00:43:17.506,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab0436e-43e4-43dc-82a9-64bfbbc714b6,3609,,"[57.5, 45.5]",266631,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,159,Barcelona,217,['be029691-a9b0-417e-a167-133b95132c87'],22,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.068,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,691af84f-57bb-4c98-abbc-8cf9f2c178f9,3612,,"[86.9, 7.5]",266631,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['69b1cf3a-0e74-4026-b22d-9a8d0dd4024b'],25,,,,,,,,,,,,,,,,Barcelona,217,00:43:25.728,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1dbc329-64c6-43b9-ae0d-e05bc8e844d8,3622,,"[97.2, 72.2]",266631,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,161,Barcelona,217,['6c5856c9-9127-4496-8371-7aad82919b1d'],15,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.521,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,136b6ea4-b42f-4e68-a1b7-2b9277761fc4,3626,,"[99.7, 78.7]",266631,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,161,Barcelona,217,"['29f995dd-9c80-4b3f-bb9a-eb1f9668f764', 'f940937b-d34a-409d-a4ea-cf42e51a6c04']",16,,,,,,,,,,,,,,,,Barcelona,217,00:45:16.758,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2587984-38be-4692-80b4-8a8ba51164dc,3635,,"[99.5, 71.6]",266631,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,161,Barcelona,217,"['9d6b4530-d739-4b15-a2df-eed63102d628', 'c9829bee-7cef-4624-b6e1-171c40cc4046']",20,,,,,,,,,,,,,,,,Barcelona,217,00:45:20.269,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,b9b09699-f7d6-4a90-90df-9e8e80ab800e,3640,,"[112.5, 75.0]",266631,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,162,Barcelona,217,['d0a1ae62-ee06-4d26-87d8-393444c0d876'],54,,,,,,,,,,,,,,,,Barcelona,217,00:45:54.960,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,81f13f2d-0b8c-458d-935a-d13ce9dd371e,3644,,"[97.6, 63.0]",266631,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,162,Barcelona,217,['8ccd7757-3832-4c26-b652-2e23d4ec8749'],59,,,,,,,,,,,,,,,,Barcelona,217,00:45:59.115,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,d9c77f8b-2a04-4255-9e6e-7aa1b2e1e373,3647,,"[108.3, 64.0]",266631,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,162,Barcelona,217,['8d0b8c05-2a45-4f70-8d70-627c36a60560'],0,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.737,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,dcdc5960-a756-44f6-ae77-e9b8357c1738,3650,,"[104.8, 73.1]",266631,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Barcelona,217,['444ee178-2cde-4030-9484-8b361bf3f0c4'],1,,,,,,,,,,,,,,,,Barcelona,217,00:46:01.757,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,b446f2e3-d61a-4813-8e54-ca8a23c2e1da,3657,,"[114.8, 76.9]",266631,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,163,Barcelona,217,['1d042da4-d60d-49a7-8023-f4b24411d0c2'],51,,,,,,,,,,,,,,,,Barcelona,217,00:47:51.578,Ball Receipt*,,2014/2015
,,,,"[59.2, 42.2]",,,,,,,,,,,,0.800011,,,,,,,,,,,24c7ed35-8025-4de5-b4e9-c5909a0876ac,7,,"[60.2, 42.6]",266631,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fernando José Torres Sanz,6382.0,Right Center Forward,2,Atlético Madrid,212,"['b440c5c3-93a0-4b12-830f-2051bac3500f', 'e898600a-56e2-48be-a258-51f27976a7ab']",2,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:02.190,Carry,,2014/2015
,,,,"[36.5, 37.6]",,,,,,,,,,,,1.082136,,,,,,,,,,,42116bba-28db-4a81-996f-148e95acd31a,10,,"[36.3, 36.5]",266631,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mario Suárez Mata,23488.0,Left Defensive Midfield,2,Atlético Madrid,212,"['24b45c79-edff-49b6-b060-f382d4c7ffbe', '3533fad2-6615-4946-9797-523bac876e66', 'c525c161-bfd6-4720-888c-2fb836e88e90']",4,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:04.697,Carry,True,2014/2015
,,,,"[14.5, 42.1]",,,,,,,,,,,,2.0951,,,,,,,,,,,79866019-f62d-47ef-8bed-0687aa63fb94,17,,"[15.1, 46.5]",266631,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,3,Barcelona,217,"['ecdad159-e4c9-485b-b104-6acd61966eda', 'fdba2e18-041d-4589-b932-7b176d196f82']",11,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.127,Carry,,2014/2015
,,,,"[30.3, 39.0]",,,,,,,,,,,,0.9267,,,,,,,,,,,7201c68d-70df-4592-9266-9719b995ba7a,20,,"[30.3, 39.0]",266631,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Barcelona,217,"['72c00714-f3af-4730-8e0f-f5e3f1e44679', '9612ef0c-8f00-4a4f-925f-11627ce76dd0']",14,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.468,Carry,,2014/2015
