50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[3.0, 47.5]",,,,,,,,,,,,,0.464062,,,,,,,,,,,,c03ea16d-131c-4144-9a18-5f3578ab198e,1431,,"[3.0, 47.5]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,64,Barcelona,217,"['009171b6-3119-483b-8136-deefd57a1d5c', '7d97b5b1-7cb6-4e74-8ce2-29a14626174c', 'd991b2f0-7ae0-41e2-a994-0c0ace2b56a5']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:35:06.645,Carry,True,2018/2019
,,,,,"[3.4, 56.0]",,,,,,,,,,,,,0.682949,,,,,,,,,,,,af45f087-55f4-428e-8af3-4f2360ca4b26,1435,,"[4.1, 51.8]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,64,Barcelona,217,"['0145da86-1465-46f1-940d-76274adae67d', '9c8d3852-6158-4931-a9f6-3b7c166b5b67', 'e0b7ad2e-7684-400f-a4e2-cc3848527731']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.595,Carry,True,2018/2019
,,,,,"[88.3, 13.1]",,,,,,,,,,,,,1.910697,,,,,,,,,,,,e14ad862-7446-4302-9ae0-127212c6b54a,1439,,"[83.3, 13.5]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valery Fernández Estrada,22129.0,Left Wing Back,65,Girona,211,"['3cd1dd01-cf29-489c-a54a-84b1dd677b4c', '4904f32e-a5e0-4e25-99f2-8c074dc32a5e']",12,,,,,,,,,,,,,,,,,Girona,211,00:35:12.325,Carry,,2018/2019
,,,,,"[110.3, 6.1]",,,,,,,,,,,,,1.587454,,,,,,,,,,,,093e78fc-ea12-4024-b225-d3f73dfb5661,1442,,"[102.0, 8.7]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Granell Nogué,6570.0,Left Center Midfield,65,Girona,211,"['07db7ad4-5471-4542-a6c6-db40bd3003b9', '95f23167-8d40-4e80-85ba-ccfdd5fa7e22']",15,,,,,,,,,,,,,,,,,Girona,211,00:35:15.048,Carry,,2018/2019
,,,,,"[102.6, 42.5]",,,,,,,,,,,,,1.959632,,,,,,,,,,,,e74e7f8f-f517-4371-872c-c2df38b23e03,1445,,"[106.3, 49.1]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Pedro Ramírez López,6572.0,Left Center Back,65,Girona,211,"['32fe7cf5-441c-4953-88ef-68755d878c59', '5203d5ff-a6d9-4661-a7df-e2dcd6053b53', 'ee19967a-fecf-49db-a645-5223f9119b8d']",18,,,,,,,,,,,,,,,,,Girona,211,00:35:18.772,Carry,True,2018/2019
,,,,,"[72.1, 76.1]",,,,,,,,,,,,,6.057136,,,,,,,,,,,,8743d450-e567-4117-b61c-7a0504fbf0ad,1454,,"[69.0, 65.6]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Antonio Porro Sauceda,11292.0,Right Wing Back,65,Girona,211,"['2fc4ee45-9922-4498-9406-a0fbe31d4e74', '77961cdf-8174-4a21-a1cf-0cc306d03511']",25,,,,,,,,,,,,,,,,,Girona,211,00:35:25.091,Carry,,2018/2019
,,,,,"[69.6, 54.0]",,,,,,,,,,,,,1.663333,,,,,,,,,,,,519ef14f-9851-4185-96fc-dfeb0bcdbd4b,1457,,"[68.4, 59.2]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix García Serrano,6888.0,Right Center Midfield,65,Girona,211,"['53ba78f6-0c9f-4387-bdd0-7c48b7a34485', '98bc5f2c-d1e0-40ac-98b7-935c10f89dab', 'f9834f8c-492b-4c0b-ab1d-2b7384f94c38']",33,,,,,,,,,,,,,,,,,Girona,211,00:35:33.029,Carry,True,2018/2019
,,,,,"[55.0, 40.6]",,,,,,,,,,,,,0.04,,,,,,,,,,,,5b211875-efb4-45da-98fb-cef02516601b,1461,,"[54.5, 42.6]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pere Pons Riera,6565.0,Center Defensive Midfield,65,Girona,211,"['3d3d29ed-fe82-4da3-bdd3-6caf63c7b43f', 'd3784df8-e9fd-4513-b0a0-eb5faf2d037b']",36,,,,,,,,,,,,,,,,,Girona,211,00:35:36.078,Carry,,2018/2019
,,,,,"[72.7, 18.6]",,,,,,,,,,,,,2.09957,,,,,,,,,,,,08b64cdd-f1af-47af-a9c6-2e728bf632fb,1464,,"[64.2, 26.1]",16149,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Granell Nogué,6570.0,Left Center Midfield,65,Girona,211,"['274370bd-a79c-4151-af76-289f7fd96b56', '54ba8608-3b35-43d3-9f56-fadb33cd4c8e']",37,,,,,,,,,,,,,,,,,Girona,211,00:35:37.213,Carry,,2018/2019
,,,,,"[53.1, 13.0]",,,,,,,,,,,,,4.503083,,,,,,,,,,,,f1351e6c-5f1c-413f-a367-98824960cdee,1480,,"[36.6, 42.0]",16149,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Barcelona,217,"['5b22ab5c-9942-48d6-a6d0-3ccd55611c6c', '6151350b-f99e-4a88-b2e1-d38f6702f62b', '7131e84e-91bf-4fb6-82e3-7d00b3735f94']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.288,Carry,True,2018/2019
,,,,,"[75.9, 4.6]",,,,,,,,,,,,,0.823391,,,,,,,,,,,,8d86192d-cc47-45a0-8e66-52660c02cca0,1484,,"[72.0, 6.6]",16149,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,69,Barcelona,217,"['3d4f91b6-d894-4326-b903-96ac1543dee9', 'ab81bb8c-a5c7-4606-9c70-68cbca4c87bd', 'ee9b2690-8090-4a6a-b010-1111b3a63b91']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.190,Carry,True,2018/2019
,,,,,"[75.2, 12.3]",,,,,,,,,,,,,2.783418,,,,,,,,,,,,c94f0b32-342a-4423-bf33-de2cc74d8852,1488,,"[75.9, 4.6]",16149,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,69,Barcelona,217,"['00a595c8-39be-4bf1-b1b1-33f2305dcc99', '2b352bd3-255a-4655-bafd-810ec2807208', '3d4f91b6-d894-4326-b903-96ac1543dee9', 'd0ba21ab-fc31-4482-9972-5b181d92d0cb', 'ee9b2690-8090-4a6a-b010-1111b3a63b91']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:37:53.013,Carry,True,2018/2019
,,,,,"[69.8, 70.7]",,,,,,,,,,,,,1.677646,,,,,,,,,,,,0b2763e0-24b3-4d21-adf8-123c5aa5df20,1498,,"[77.4, 72.3]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,70,Barcelona,217,"['3ce1f05f-c743-40cc-b987-06c9a2519388', '91bbf24a-2cbf-482d-9198-d5d4a16424cb', 'fac66a5f-442b-4cdc-a5b5-a2e9e97e8bad']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:38:15.062,Carry,True,2018/2019
,,,,,"[41.6, 51.8]",,,,,,,,,,,,,0.650313,,,,,,,,,,,,b791c5ae-9ff4-4332-bdad-fb3e8c2f3ba4,1501,,"[41.9, 51.4]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,70,Barcelona,217,"['01d64d95-2444-40c8-910f-3e18f17a3aea', '04e16192-23c1-407b-aed4-ae3367195dd3', '28a2a27b-dbc9-4944-88f5-049ef4b56052']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.422,Carry,True,2018/2019
,,,,,"[15.7, 41.3]",,,,,,,,,,,,,0.00191,,,,,,,,,,,,cf6ae5ea-e3aa-47f7-ad0b-d53efc52f7b4,1505,,"[17.0, 42.4]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,70,Barcelona,217,"['0fcbb125-8467-4c16-b578-2d1625397639', '5d66b673-f73b-4cd7-bb68-f94f610ee1b6']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:38:21.146,Carry,,2018/2019
,,,,,"[43.0, 9.5]",,,,,,,,,,,,,2.910169,,,,,,,,,,,,72872dc5-aa6d-4f48-8320-0482c480f95f,1508,,"[34.4, 15.8]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,70,Barcelona,217,"['aa5dc35d-73e9-436a-8c19-7ba06752c255', 'af305f2e-699f-4603-b6fd-89ee7616d9c5']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.552,Carry,,2018/2019
,,,,,"[36.4, 21.8]",,,,,,,,,,,,,5.107795,,,,,,,,,,,,8a23a1ad-7e98-419c-ae19-4d9e84861042,1511,,"[39.4, 26.6]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,"['3dd391df-824e-48e4-8825-ef27952faf6b', 'bf4245bb-8d51-49df-b7eb-6911e8805640', 'c20babfe-9cb4-4872-919f-0ac3f34471c1']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.595,Carry,True,2018/2019
,,,,,"[43.8, 13.6]",,,,,,,,,,,,,1.425361,,,,,,,,,,,,850c1ec9-a1a8-4edc-8086-85d609562ec3,1516,,"[51.7, 18.2]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,70,Barcelona,217,"['5ba696a2-ef66-44f0-90ae-66566473eafa', 'bcdeb761-b55c-443f-ac96-77f0f717c0fa', 'f280e4eb-d952-48a8-ad1a-7406df0b77a0']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.240,Carry,True,2018/2019
,,,,,"[76.3, 57.7]",,,,,,,,,,,,,0.485677,,,,,,,,,,,,b36bed6d-c57b-4aaa-bbcb-8ae7c5d5e96e,1524,,"[81.1, 65.4]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristhian Ricardo Stuani Curbelo,6351.0,Right Center Forward,71,Girona,211,"['91057ec3-d78f-4c43-bfdd-3b745ecd337f', '990320f2-4411-4e09-ad73-30cddaf9a4ba']",40,,,,,,,,,,,,,,,,,Girona,211,00:38:40.341,Carry,,2018/2019
,,,,,"[69.9, 57.5]",,,,,,,,,,,,,0.42327,,,,,,,,,,,,c0ab31c3-3162-4ce9-8434-698600dfabbb,1527,,"[71.9, 57.7]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Granell Nogué,6570.0,Left Center Midfield,71,Girona,211,"['283ec4c4-9bb6-4ebe-9593-81a66b4a1989', 'fd60ad49-8253-4ded-bd4e-691f407bbe38']",41,,,,,,,,,,,,,,,,,Girona,211,00:38:41.577,Carry,,2018/2019
,,,,,"[83.5, 56.8]",,,,,,,,,,,,,2.640598,,,,,,,,,,,,55b2812e-e199-4991-af89-1920d40bc2a0,1530,,"[73.2, 48.2]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pere Pons Riera,6565.0,Center Defensive Midfield,71,Girona,211,"['4c5b883a-0212-4069-af9b-66ed216055b4', '6fee39df-d679-4e2e-9031-d92ee91ebd3d', 'dbe0eca6-3e1d-49d5-8ee3-33888dad7f89']",42,,,,,,,,,,,,,,,,,Girona,211,00:38:42.817,Carry,True,2018/2019
,,,,,"[74.9, 50.2]",,,,,,,,,,,,,0.904673,,,,,,,,,,,,a65b94be-f7d1-493e-80e0-dcec5eda535e,1541,,"[74.9, 50.2]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Granell Nogué,6570.0,Left Center Midfield,71,Girona,211,"['8b5ab7c8-0867-420a-8fb8-62f8f15798f3', 'e4e602f2-156e-4bb0-bbd2-de6cead183c1']",47,,,,,,,,,,,,,,,,,Girona,211,00:38:47.506,Carry,,2018/2019
,,,,,"[86.1, 73.9]",,,,,,,,,,,,,3.165829,,,,,,,,,,,,483d36fd-5467-403e-ad6d-12cb9c325c53,1544,,"[86.1, 73.5]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Antonio Porro Sauceda,11292.0,Right Wing Back,71,Girona,211,"['2342f97d-3856-4616-be0c-a4758743e833', 'ec7abf0a-9c83-41fb-9f49-2da818c63e12']",48,,,,,,,,,,,,,,,,,Girona,211,00:38:48.525,Carry,,2018/2019
,,,,,"[28.9, 18.9]",,,,,,,,,,,,,1.558208,,,,,,,,,,,,84c1f1b4-4d18-4d49-b2c4-766df3129cf9,1550,,"[28.5, 18.2]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,72,Barcelona,217,"['758cdeaa-d1bb-43f2-90d8-03c836e69df1', '8ede98d0-048b-4d15-9f7b-ffee3bb5403c']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.331,Carry,,2018/2019
,,,,,"[43.6, 40.4]",,,,,,,,,,,,,1.298119,,,,,,,,,,,,f649c780-139f-454b-a64b-ddf9e96946f7,1553,,"[34.6, 37.8]",16149,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['46b409da-e8eb-4cb9-8b0b-32bc29cfee36', 'ca18d2ca-e805-44f4-bf76-dcef1fb78e10']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:38:57.064,Carry,,2018/2019
,,,,,"[76.1, 55.4]",,,,,,,,,,,,,4.281013,,,,,,,,,,,,90a03536-298f-40c5-b44d-131aa2854a81,1556,,"[52.4, 55.6]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,72,Barcelona,217,"['86a409cd-1375-4cea-97d6-9fcc063c9566', 'c28a2279-60d3-4044-a8d1-07b159d038cd']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:39:00.421,Carry,,2018/2019
,,,,,"[88.2, 53.4]",,,,,,,,,,,,,1.401081,,,,,,,,,,,,fded8ae9-b435-4fb5-b457-178f55863f83,1559,,"[86.0, 67.2]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,72,Barcelona,217,"['6c3d2b8d-d3f9-46d7-a239-d012fc7da4ba', 'a1c8dbf7-0cb2-407a-9969-41e33346695b']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:39:06.021,Carry,,2018/2019
,,,,,"[91.1, 42.8]",,,,,,,,,,,,,0.055805,,,,,,,,,,,,28a8b757-851d-4346-a1b0-b36260c430de,1563,,"[90.6, 42.4]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,Barcelona,217,"['25b46f93-05a0-4300-935f-69aa4841c692', '35d65dbc-9103-49e2-a163-98f0ea9f1fb6', 'ee342547-bd76-4254-afc2-61a7e8ddc144']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.173,Carry,True,2018/2019
,,,,,"[97.6, 16.0]",,,,,,,,,,,,,3.197986,,,,,,,,,,,,7cefd81a-dcb3-4f69-a2f8-9af2a5cd64f2,1569,,"[88.4, 7.9]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,72,Barcelona,217,"['1e75b99a-bba9-4722-a43f-f1fffd8b1585', '81270d86-6a17-4b4a-9712-6da97464aadc']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.067,Carry,,2018/2019
,,,,,"[85.3, 37.6]",,,,,,,,,,,,,1.80123,,,,,,,,,,,,96850005-75b3-412d-8b9a-b3e4dbd70687,1572,,"[88.9, 36.7]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['6f615f57-5184-46e9-9d7c-d7f8989377f0', 'acbad53f-f6f9-4ef0-a213-de7994eb46c0']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.581,Carry,,2018/2019
,,,,,"[91.3, 59.8]",,,,,,,,,,,,,1.328862,,,,,,,,,,,,c613e2d5-9e76-48ea-831a-52cf6541071c,1575,,"[91.7, 58.4]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,72,Barcelona,217,"['00183506-b8b1-4679-ac81-739b492374a2', '58dcdd21-8931-4377-857f-32be2f642aa0']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:39:21.753,Carry,,2018/2019
,,,,,"[98.3, 52.7]",,,,,,,,,,,,,0.23899,,,,,,,,,,,,58db7521-fdfc-4c3a-8ac5-4286a9dfa98a,1579,,"[98.3, 52.7]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,72,Barcelona,217,"['1b0f535b-403f-4e0c-a1ee-8d5890cbbf94', 'bd38d23a-0fd0-465c-a719-20c567ce8f49', 'f0587e77-a814-4f0e-83d0-6d521e3bf2ad']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:39:23.578,Carry,True,2018/2019
,,,,,"[49.0, 12.4]",,,,,,,,,,,,,0.453172,,,,,,,,,,,,d4f650ff-c2d6-40f9-82d7-135c77e7a6bf,1588,,"[48.8, 10.0]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valery Fernández Estrada,22129.0,Left Wing Back,73,Girona,211,"['446ebb11-b0e8-4828-b275-c74d70e35ec3', 'c0c69905-c132-444e-85a5-0ca6f662effc']",40,,,,,,,,,,,,,,,,,Girona,211,00:39:40.515,Carry,,2018/2019
,,,,,"[38.9, 53.9]",,,,,,,,,,,,,0.077941,,,,,,,,,,,,6eee5f56-53b2-48e3-b19c-44a3d916afaa,1596,,"[38.9, 53.1]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Alcalá Guirado,6579.0,Right Center Back,73,Girona,211,"['6bcb6574-3fd7-4be0-a80a-dc485a0c5336', '960959ae-8f7b-4365-854a-de6ccdcaad61']",48,,,,,,,,,,,,,,,,,Girona,211,00:39:48.580,Carry,,2018/2019
,,,,,"[45.5, 41.0]",,,,,,,,,,,,,1.255325,,,,,,,,,,,,2fdbd4e4-9d2e-425c-8eb1-5cfdaa40eafd,1599,,"[43.1, 39.9]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo José Espinosa Zúñiga,6573.0,Center Back,73,Girona,211,"['211a44c6-1efa-44c2-ad9a-6d155461df80', '3b6390f8-7112-411f-a922-d98ceb2c4591']",49,,,,,,,,,,,,,,,,,Girona,211,00:39:49.928,Carry,,2018/2019
,,,,,"[48.4, 57.5]",,,,,,,,,,,,,0.589744,,,,,,,,,,,,c8cfe6a5-b9cd-4049-a189-31a946bd831c,1604,,"[47.1, 53.9]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Alcalá Guirado,6579.0,Right Center Back,73,Girona,211,"['144ddcce-0269-48e9-b092-66d101b536c2', '94d6b797-ea96-49ef-81f9-f984f42c5c5c']",53,,,,,,,,,,,,,,,,,Girona,211,00:39:53.828,Carry,,2018/2019
,,,,,"[70.3, 76.3]",,,,,,,,,,,,,1.162218,,,,,,,,,,,,60cfd586-9563-41f4-9535-812d6a0975b5,1607,,"[71.4, 77.7]",16149,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Antonio Porro Sauceda,11292.0,Right Wing Back,73,Girona,211,"['21462b04-c735-48be-a413-ca065a86a3c7', '7f53e03d-f1f4-415c-9e6e-528dce0d0a35', 'e10ae85a-eae7-44b5-91b0-472a8e718d6a']",55,,,,,,,,,,,,,,,,,Girona,211,00:39:55.669,Carry,True,2018/2019
,,,,,"[44.2, 49.6]",,,,,,,,,,,,,1.904834,,,,,,,,,,,,707c9b0a-d6c4-4299-a5a1-b2d11445eea7,1614,,"[44.2, 55.3]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo José Espinosa Zúñiga,6573.0,Center Back,74,Girona,211,"['a9382cb5-e106-4d5e-8938-3876d8cbd8a3', 'c795e36d-fee2-48dc-99e9-bdea3d2529e6']",3,,,,,,,,,,,,,,,,,Girona,211,00:40:03.914,Carry,,2018/2019
,,,,,"[71.2, 20.3]",,,,,,,,,,,,,4.282559,,,,,,,,,,,,02144e55-7232-4a11-8d81-9b7fa0bbf45e,1617,,"[52.1, 18.8]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pedro Ramírez López,6572.0,Left Center Back,74,Girona,211,"['8cff2e49-34bf-4784-8f70-4129ae53a300', 'bcacaf17-e849-412a-bc59-fddaeb1a34ef']",7,,,,,,,,,,,,,,,,,Girona,211,00:40:07.524,Carry,,2018/2019
,,,,,"[72.7, 11.6]",,,,,,,,,,,,,4.10338,,,,,,,,,,,,020b6c4c-b71e-43b7-9247-f5c6e658d751,1620,,"[86.4, 7.4]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valery Fernández Estrada,22129.0,Left Wing Back,74,Girona,211,"['2d6072af-8085-4976-bff5-cf3372f2c6ae', '915b660b-3d70-44f4-913e-96ae57ff789b', 'c0044ad9-da52-443f-a548-cf95f6905f9c']",12,,,,,,,,,,,,,,,,,Girona,211,00:40:12.628,Carry,True,2018/2019
,,,,,"[64.6, 12.2]",,,,,,,,,,,,,0.169682,,,,,,,,,,,,e65a57e7-00f8-4411-87ad-82c973c59eb1,1624,,"[64.6, 11.6]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pedro Ramírez López,6572.0,Left Center Back,74,Girona,211,"['2a63eebc-ff8e-4102-9e89-894d7fbb31d4', 'd1bc6a29-4209-4cbf-8ba6-2719811af2de']",17,,,,,,,,,,,,,,,,,Girona,211,00:40:17.254,Carry,,2018/2019
,,,,,"[43.0, 72.1]",,,,,,,,,,,,,1.376765,,,,,,,,,,,,ad021449-1fa6-4ccf-82aa-c3ca6ac841ca,1632,,"[47.6, 71.4]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,75,Barcelona,217,"['24c13824-2cf2-4413-914d-ff4d7fef5ec7', '3093794c-07a9-461d-a8b0-0330177b5c6e', 'f15ca1b4-7e45-4cc7-8b98-2cf70066deb8']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:40:31.239,Carry,True,2018/2019
,,,,,"[10.2, 72.7]",,,,,,,,,,,,,1.186355,,,,,,,,,,,,484b7f45-03a9-436a-8c20-c93d6e07020d,1636,,"[17.0, 73.6]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,75,Barcelona,217,"['31aee129-a252-4806-8cac-b4c38b5779b2', '63b16961-b637-4835-bc23-43a3f8775f80', '7f7cd064-63a7-47d7-9d46-94f845270743']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.074,Carry,True,2018/2019
,,,,,"[3.6, 45.7]",,,,,,,,,,,,,0.145076,,,,,,,,,,,,2014e404-dc75-4f94-8b78-2071dbf07487,1641,,"[3.6, 51.2]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,75,Barcelona,217,"['34a02ad4-a04b-4086-aeb7-0fb345ce1142', 'c5348e29-db3a-487e-a286-ca587c062f70', 'ce19f15d-577a-4449-999d-69129841b86d']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:40:36.830,Carry,True,2018/2019
,,,,,"[45.2, 72.7]",,,,,,,,,,,,,0.04795,,,,,,,,,,,,823e622b-6059-4684-bbed-893dddb94342,1649,,"[49.5, 72.9]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,75,Barcelona,217,"['24a83fca-097a-4429-9c40-27a66d504675', '7fa8a7bb-0d3a-4333-a956-f65f47d35064', 'c59aaf14-2203-437e-ba46-35b73298092e']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.555,Carry,True,2018/2019
,,,,,"[70.3, 6.1]",,,,,,,,,,,,,3.142104,,,,,,,,,,,,393825c4-249f-436e-9bb6-b9643b7851aa,1653,,"[72.7, 6.5]",16149,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valery Fernández Estrada,22129.0,Left Wing Back,75,Barcelona,217,"['16fd7cb3-21e7-460b-a2ed-f7017454d6b7', '499b7f4b-c824-4d8d-a805-302c9cf417ba', '99ecbefe-55f8-4de4-a2f1-5dddd6bbfa6c']",44,,,,,,,,,,,,,,,,,Girona,211,00:40:44.928,Carry,True,2018/2019
,,,,,"[24.5, 67.9]",,,,,,,,,,,,,1.118292,,,,,,,,,,,,2a2243b6-bc11-4c82-94ef-383c849733c5,1660,,"[26.5, 69.9]",16149,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,76,Barcelona,217,"['4dfaa830-9141-4ded-be94-20b6ad86b097', 'bdbc1387-560c-4a1a-96d0-629eac3bf1d0']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.577,Carry,,2018/2019
,,,,,"[8.7, 39.1]",,,,,,,,,,,,,6.539232,,,,,,,,,,,,6be98211-213a-408c-96fd-4c9ede86d944,1663,,"[2.8, 41.1]",16149,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,76,Barcelona,217,"['1918b8da-d884-44a4-a707-d0beac1eabe1', 'f9a32bb9-6d27-4334-bb97-5ede02181957']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.393,Carry,,2018/2019
