bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.786529,,,,,,,,,,,,,,ce8ad20d-f1da-421e-9fbc-249c4bc02d76,3562,,"[54.0, 47.0]",16231,87,,,,-0.11065722,,Right Foot,,,"[63.0, 46.0]",,Ground Pass,,9.055386,,,Esteban Félix Granero Molina,6770.0,,,,,,2,From Free Kick,Edinaldo Gomes Pereira,6769.0,Center Back,160,Espanyol,214,['f6713ecb-813b-4025-b94d-957df94c2884'],45,,,,,,,,,,,,,,,,Espanyol,214,00:42:45.943,Pass,,2018/2019
,,,,,,,,,,,,,,,1.3058,,,,,,,,,,,,,,d53820e2-2f14-48b9-a53f-2c48c1f5af92,3567,,"[57.0, 47.0]",16231,87,,,,1.6183795,,Right Foot,,,"[56.0, 68.0]",,Ground Pass,,21.023796,,,Lluís López Mármol,22919.0,,,,,,2,From Free Kick,Esteban Félix Granero Molina,6770.0,Right Center Midfield,160,Espanyol,214,"['101bf884-5465-4c83-8970-2a698b75ac52', '2cdf81ff-a466-400b-b44f-dbcea65f1ddf']",49,,,,,,,,,,,,,,,,Espanyol,214,00:42:49.886,Pass,True,2018/2019
,,,,,,,,,,,,,,,1.1572,,,,,,,,,,,,,,4460ec89-49cd-4982-a691-f1d08abc3bd7,3570,,"[56.0, 69.0]",16231,87,,,,0.5191461,,Right Foot,,,"[70.0, 77.0]",,Ground Pass,,16.124516,,,Roberto José Rosales Altuve,6569.0,,,,,,2,From Free Kick,Lluís López Mármol,22919.0,Right Center Back,160,Espanyol,214,['d6ed8682-590d-4bea-bd6e-6cfd18fdd4b5'],52,,,,,,,,,,,,,,,,Espanyol,214,00:42:52.211,Pass,,2018/2019
,,,,,,,,,,,,,,,1.046347,,,,,,,,,,,,,,e5cf1a1b-0ece-4391-aee4-f465ce97de23,3574,,"[66.0, 76.0]",16231,87,,,,-2.642246,,Right Foot,,,"[55.0, 70.0]",,Ground Pass,,12.529964,,,Lluís López Mármol,22919.0,,,,,,2,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Wing Back,160,Espanyol,214,"['21671d12-e8da-4275-beb9-2073e437db22', 'e3fa2bfc-ff23-4feb-8ee0-49d11eacd624']",55,,,,,,,,,,,,,,,,Espanyol,214,00:42:55.025,Pass,True,2018/2019
,,,,,,,,,,,,,,,0.796,,,,,,,,,,,,,,0803c9dc-bb28-4ed9-ba5c-f15e70d01716,3577,,"[55.0, 70.0]",16231,87,,,,-1.2120256,,Right Foot,,,"[58.0, 62.0]",,Ground Pass,,8.5440035,,,Esteban Félix Granero Molina,6770.0,,,,,,2,From Free Kick,Lluís López Mármol,22919.0,Right Center Back,160,Espanyol,214,['3f768ffc-51fb-47c6-bc72-7efaaf5f6f5d'],57,,,,,,,,,,,,,,,,Espanyol,214,00:42:57.205,Pass,,2018/2019
,,,,,,,,,,,,,,,1.0273,,,,,,,,,,,,,,b211bcfa-67f6-424d-9685-b58b1af3412e,3580,,"[58.0, 50.0]",16231,88,,,,-0.48689923,,Right Foot,,,"[75.0, 41.0]",,Ground Pass,,19.235384,,,Alfa Semedo Esteves,10323.0,,,,,,2,From Free Kick,Esteban Félix Granero Molina,6770.0,Right Center Midfield,160,Espanyol,214,['7ebf396f-4df4-4661-9756-47c387d62d02'],0,,,,,,,,,,,,,,,,Espanyol,214,00:43:00.376,Pass,,2018/2019
,,,,,,,,,,,,,,,1.5049,,,,,,,,,,,,,,4f38bc95-57d0-4812-9df8-94dd9588c1d9,3582,,"[75.0, 41.0]",16231,88,,,,1.2924967,,Right Foot,,,"[79.0, 55.0]",,High Pass,,14.56022,,,Sergio García De La Fuente,6767.0,,,,,,2,From Free Kick,Alfa Semedo Esteves,10323.0,Center Defensive Midfield,160,Espanyol,214,['2d45c2fb-1176-42ca-a331-5b93153c4813'],1,,,,,,,,,,,,,,,,Espanyol,214,00:43:01.403,Pass,,2018/2019
,,,,,,,,,,,,,,,2.273535,,,,,,,,,,,,,,efb10072-20c4-486b-ab1b-2adfc46521ea,3585,,"[90.0, 57.0]",16231,88,,,,-0.61072594,,Right Foot,,,"[110.0, 43.0]",,High Pass,,24.41311,Incomplete,,Lei Wu,23343.0,,,Through Ball,True,,2,From Free Kick,Sergio García De La Fuente,6767.0,Right Center Forward,160,Espanyol,214,"['d33e477d-7fca-450b-9203-99a6c25774a2', 'e61fc5d0-42e1-4c02-95b0-9de6ceaf5c19']",3,,,,,,,,,,,,,,,,Espanyol,214,00:43:03.737,Pass,,2018/2019
,,,,,,,,,,,,,,,1.895703,,,,,,,,,,,,,,b0af8717-d233-4495-a560-f5e18f19f7a7,3589,,"[14.0, 43.0]",16231,88,,,,0.20749623,,Keeper Arm,,,"[52.0, 51.0]",,Ground Pass,,38.832977,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,161,Barcelona,217,['54bf0629-b478-4749-84c6-951b9c0427a0'],7,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.325,Pass,,2018/2019
,,,,,,,,,,,,,,,0.7636,,,,,,,,,,,,,,c041b7fe-b43a-4cef-ae88-26e370a4667a,3592,,"[52.0, 50.0]",16231,88,,,,-0.95054686,,Left Foot,,,"[57.0, 43.0]",,Low Pass,,8.602325,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,161,Barcelona,217,['4c27e0c2-c074-4ce1-84fc-23d5e5f1e520'],10,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.050,Pass,,2018/2019
,,,,,,,,,,,,,,,0.965856,,,,,,,,,,,,,,2fb41285-0442-4379-b630-ed727dcad50a,3596,,"[58.0, 43.0]",16231,88,,,,-2.896614,,Left Foot,,,"[50.0, 41.0]",,Ground Pass,,8.246211,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,161,Barcelona,217,"['213b85e4-cb16-419e-b6ca-d9f4da75a98b', 'e4427c84-2157-4fa5-90e2-56901b96ff11']",10,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.897,Pass,True,2018/2019
,,,,,,,,,,,,,,,4.183146,,,,,,,,,,,,,,d247fa91-ab20-4934-9fc7-aab119e15136,3599,,"[50.0, 41.0]",16231,88,,,,-0.5214344,,Left Foot,,,"[97.0, 14.0]",,Low Pass,,54.20332,,,Malcom Filipe Silva de Oliveira,3109.0,,,Through Ball,True,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,161,Barcelona,217,['8dd54d5e-e203-49e9-8c55-3e64d74f1480'],11,,,,,,,,,,,,,,,,Barcelona,217,00:43:11.942,Pass,,2018/2019
,,,,,,,,,,,,,,,0.739934,,,,,,,,,,,,,,6c8bee0d-b090-493f-aac0-529dc17ac6d4,3602,,"[113.0, 27.0]",16231,88,,,,1.9513026,b6446a5e-c8ba-4a8e-900d-fa94492eb242,Left Foot,,,"[109.0, 37.0]",True,Ground Pass,,10.770329,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,161,Barcelona,217,['bb2752d4-7baa-4391-8957-40adf583ad19'],19,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.049,Pass,,2018/2019
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,47ac94fe-b540-460f-91b9-137d94eef3f6,3606,,"[60.0, 40.0]",16231,89,True,,,3.050933,,Right Foot,,,"[49.0, 41.0]",,Ground Pass,,11.045361,,,Marc Roca Junqué,6866.0,,,,,Kick Off,2,From Kick Off,Lei Wu,23343.0,Left Center Forward,162,Espanyol,214,['ad79e294-3000-48e1-894a-631e797e42c7'],42,,,,,,,,,,,,,,,,Espanyol,214,00:44:42.285,Pass,,2018/2019
,,,,,,,,,,,,,,,2.0607,,,,,,,,,,,,,,0b6b1f29-4582-43ec-8924-5302c2d261a4,3608,,"[49.0, 39.0]",16231,89,,,,-1.5120405,,Left Foot,,,"[51.0, 5.0]",,Ground Pass,,34.058773,,,Adrià Giner Pedrosa,22287.0,,,,,,2,From Kick Off,Marc Roca Junqué,6866.0,Left Center Midfield,162,Espanyol,214,['1c910e35-3917-4996-b698-2066f7ff88be'],43,,,,,,,,,,,,,,,,Espanyol,214,00:44:43.971,Pass,,2018/2019
,,,,,,,,,,,,,,,1.3794,,,,,,,,,,,,,,0c7c8ed9-1013-497f-bb51-6b7c7c50e37c,3611,,"[53.0, 5.0]",16231,89,,,,1.7294515,,Left Foot,,,"[49.0, 30.0]",,Ground Pass,,25.317978,,,Marc Roca Junqué,6866.0,,,,,,2,From Kick Off,Adrià Giner Pedrosa,22287.0,Left Wing Back,162,Espanyol,214,['906b87f5-a9a1-4de7-aa2d-b5d928971eac'],47,,,,,,,,,,,,,,,,Espanyol,214,00:44:47.260,Pass,,2018/2019
,,,,,,,,,,,,,,,2.0608,,,,,,,,,,,,,,0fd69695-5247-4a37-91f5-7b26b3a1f924,3614,,"[56.0, 39.0]",16231,89,,,,1.94513,,Left Foot,,,"[45.0, 67.0]",,Ground Pass,,30.083218,,,Lluís López Mármol,22919.0,,,,,,2,From Kick Off,Marc Roca Junqué,6866.0,Left Center Midfield,162,Espanyol,214,['4e8e546d-7e4e-4073-8b0f-cf309d5256f8'],51,,,,,,,,,,,,,,,,Espanyol,214,00:44:51.266,Pass,,2018/2019
,,,,,,,,,,,,,,,2.028422,,,,,,,,,,,,,,b7ecc782-86cd-44a5-a853-3e1fd65b3f82,3618,,"[46.0, 66.0]",16231,89,,,,0.0,,Right Foot,,,"[75.0, 66.0]",,High Pass,,29.0,Incomplete,,Lei Wu,23343.0,,,,,,2,From Kick Off,Lluís López Mármol,22919.0,Right Center Back,162,Espanyol,214,"['0ac8985e-4ce6-4ce3-a779-fcbca5acfe6a', '1805e337-4bed-4d9d-ac4a-f79e7498d078', '4e911673-6e7a-4d64-9e41-0ac9a2ece248']",54,,,,,,,,,,,,,,,,Espanyol,214,00:44:54.951,Pass,True,2018/2019
,,,,,,,,,,,,,,,0.880178,,,,,,,,,,,,,,0ac8985e-4ce6-4ce3-a779-fcbca5acfe6a,3620,,"[46.0, 15.0]",16231,89,,,,0.0,,Head,,,"[56.0, 15.0]",,Low Pass,,10.0,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Recovery,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,163,Barcelona,217,"['b7ecc782-86cd-44a5-a853-3e1fd65b3f82', 'e96db7ab-5ce0-43fc-b109-e7a6f31b949d']",56,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.979,Pass,,2018/2019
,,,,,,,,,,,,,,,1.311208,,,,,,,,,,,,,,06be8747-e640-4e6b-a835-3453828fe95d,3625,,"[57.0, 14.0]",16231,90,,,,-1.4464413,,Right Foot,,,"[58.0, 6.0]",,Ground Pass,,8.062258,,,Jordi Alba Ramos,5211.0,,,,,Free Kick,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,164,Barcelona,217,['f615dc96-88d7-43c4-8744-0b52620265f3'],1,,,,,,,,,,,,,,,,Barcelona,217,00:45:01.982,Pass,,2018/2019
,,,,,,,,,,,,,,,0.838073,,,,,,,,,,,,,,c8f9ff27-1352-487e-8caf-ea2c857792a9,3628,,"[58.0, 6.0]",16231,90,,,,1.5707964,,Left Foot,,,"[58.0, 15.0]",,Ground Pass,,9.0,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,164,Barcelona,217,['32ef97d6-0588-4461-be9c-0119a648800c'],4,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.626,Pass,,2018/2019
,,,,,,,,,,,,,,,0.4316,,,,,,,,,,,,,,7c4c38bb-c04e-4f6f-954e-1db00d4d1b60,3631,,"[58.0, 15.0]",16231,90,,,,-2.819842,,Right Foot,,,"[49.0, 12.0]",,Ground Pass,,9.486833,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,164,Barcelona,217,['f9eadeeb-0421-48b7-a930-38c7ff489cd4'],5,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.673,Pass,,2018/2019
,,,,,,,,,,,,,,,0.4515,,,,,,,,,,,,,,55f94fdb-c819-4e9c-b756-c9657088f973,3634,,"[49.0, 11.0]",16231,90,,,,0.4048918,,Right Foot,,,"[56.0, 14.0]",,Ground Pass,,7.615773,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,164,Barcelona,217,['3f9d3903-7488-4c05-acf0-b74443b05313'],6,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.145,Pass,,2018/2019
,,,,,,,,,,,,,,,1.336809,,,,,,,,,,,,,,c3e65afb-a97f-451c-8dd2-d59f52f009f4,3637,,"[56.0, 14.0]",16231,90,,,,1.8568478,,Right Foot,,,"[51.0, 31.0]",,Ground Pass,,17.720045,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,164,Barcelona,217,['4d435057-a5e4-48ea-a705-8ab3d5db3880'],6,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.935,Pass,,2018/2019
,,,,,,,,,,,,,,,2.1651,,,,,,,,,,,,,,9c7a5ea6-4c4d-47ee-9c2b-63a1d4113705,3640,,"[51.0, 31.0]",16231,90,,,,1.1695676,,Right Foot,,,"[65.0, 64.0]",,Ground Pass,,35.846897,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,164,Barcelona,217,['41b66f6a-ca29-47e6-85a8-98cd737a128d'],9,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.223,Pass,,2018/2019
,,,,,,,,,,,,,,,0.849009,,,,,,,,,,,,,,b5bd37e8-ae26-4c1e-8338-c7742e80425f,3643,,"[78.0, 63.0]",16231,90,,,,-2.176341,,Right Foot,,,"[69.0, 50.0]",,Ground Pass,,15.811388,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,164,Barcelona,217,['6f31ec5c-81bf-4fc4-b10d-754cf77a3fde'],15,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.159,Pass,,2018/2019
,,,,,,,,,,,,,,,1.582045,,,,,,,,,,,,,,102ccfff-af0e-45fc-8653-1e7738b48610,3647,,"[75.0, 41.0]",16231,90,,,,-1.3734008,,Right Foot,,,"[80.0, 16.0]",,Ground Pass,,25.495098,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,164,Barcelona,217,['60b13d60-a337-491c-b56f-8af4f234b4a7'],18,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.542,Pass,,2018/2019
,,,,,,,,,,,,,,,1.550456,,,,,,,,,,,,,,dc7e43d1-cfb9-4547-8c8e-f84831bfa1b9,3650,,"[80.0, 15.0]",16231,90,,,,-0.5191461,,Right Foot,,,"[94.0, 7.0]",,Ground Pass,,16.124516,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,164,Barcelona,217,['979a566d-eeb2-4da1-b0dd-a515bec277f1'],20,,,,,,,,,,,,,,,,Barcelona,217,00:45:20.575,Pass,,2018/2019
,,,,,,,,,,,,,,,1.012739,,,,,,,,,,,,,,f74c6258-b8e1-4286-aeb6-a28e0dea68b9,3654,,"[94.0, 8.0]",16231,90,,,,2.6476512,,Left Foot,,,"[81.0, 15.0]",,Ground Pass,,14.764823,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,164,Barcelona,217,"['5fb7e09d-609b-44f0-82cb-eea415b8c775', '8c302589-b24f-4a0c-be69-c925a9c990d6']",22,,,,,,,,,,,,,,,,Barcelona,217,00:45:22.206,Pass,True,2018/2019
,,,,,,,,,,,,,,,0.646112,,,,,,,,,,,,,,211e02b9-0271-4b46-9a66-dd58d79f4357,3658,,"[83.0, 16.0]",16231,90,,,,0.6435011,,Left Foot,,,"[91.0, 22.0]",,Ground Pass,,10.0,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,164,Barcelona,217,"['79ffe1b7-f808-4976-b6c8-b007c721fb26', 'c5aaa66c-6497-49d1-8d10-e5d4136f0e3a']",23,,,,,,,,,,,,,,,,Barcelona,217,00:45:23.995,Pass,True,2018/2019
,,,,,,,,,,,,,,,1.315669,,,,,,,,,,,,,,484d4a2b-c434-492c-98f5-702984db4926,3661,,"[91.0, 22.0]",16231,90,,,,2.9304993,,Right Foot,,,"[77.0, 25.0]",,Low Pass,,14.3178215,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,164,Barcelona,217,['9d53e8dd-39f0-4fe2-813a-6d00f6c908ed'],24,,,,,,,,,,,,,,,,Barcelona,217,00:45:24.881,Pass,,2018/2019
,,,,,,,,,,,,,,,0.885384,,,,,,,,,,,,,,3353a6f7-5d0d-4e32-bc4b-5e382972608a,3664,,"[77.0, 25.0]",16231,90,,,,-1.3854483,,Right Foot,,,"[80.0, 9.0]",,Ground Pass,,16.27882,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,164,Barcelona,217,['84a01ad3-eeed-44b3-b621-a4cdfea87fe0'],26,,,,,,,,,,,,,,,,Barcelona,217,00:45:26.978,Pass,,2018/2019
,,,,,,,,,,,,,,,1.071154,,,,,,,,,,,,,,cc649a53-919a-446d-be9a-22f924485e17,3667,,"[80.0, 9.0]",16231,90,,,,1.9195673,,Right Foot,,,"[76.0, 20.0]",,Ground Pass,,11.7046995,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,164,Barcelona,217,['4915c603-5200-412a-b9fb-f7670d3d9fc3'],27,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.881,Pass,,2018/2019
,,,,,,,,,,,,,,,0.506803,,,,,,,,,,,,,,7fc5138d-91ca-438d-aadc-983442e12e01,3670,,"[76.0, 20.0]",16231,90,,,,-1.6539376,,Right Foot,,,"[75.0, 8.0]",,Ground Pass,,12.0415945,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,164,Barcelona,217,['135ca73f-24a3-4a25-ab00-16b8ddfac9b9'],28,,,,,,,,,,,,,,,,Barcelona,217,00:45:28.993,Pass,,2018/2019
,,,,,,,,,,,,,,,0.836368,,,,,,,,,,,,,,43e908c3-2d47-4344-b936-0e7b38dd45fa,3673,,"[74.0, 8.0]",16231,90,,,,1.929567,,Right Foot,,,"[71.0, 16.0]",,Ground Pass,,8.5440035,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,164,Barcelona,217,['e17caaa7-87d5-4ab1-97c8-4c6a844eea4d'],29,,,,,,,,,,,,,,,,Barcelona,217,00:45:29.579,Pass,,2018/2019
,,,,,,,,,,,,,,,0.910202,,,,,,,,,,,,,,685da4c3-2b58-4a11-bc9e-b701e613cbaa,3676,,"[69.0, 16.0]",16231,90,,,,0.16514868,,Right Foot,,,"[81.0, 18.0]",,Ground Pass,,12.165525,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,164,Barcelona,217,['a79b0af0-382a-41d0-93fb-80a104dd21b7'],30,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.830,Pass,,2018/2019
,,,,,,,,,,,,,,,0.776215,,,,,,,,,,,,,,ab711f91-a762-48ed-90cc-09b6a2cef94b,3680,,"[81.0, 19.0]",16231,90,,,,2.634494,,Right Foot,,,"[72.0, 24.0]",,Low Pass,,10.29563,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,164,Barcelona,217,"['5780098c-5d7f-4b5d-904a-e3a7b268a32c', 'ede8f90d-d1d3-4289-9d6b-4f661a278ce0']",31,,,,,,,,,,,,,,,,Barcelona,217,00:45:31.814,Pass,True,2018/2019
,,,,,,,,,,,,,,,2.355877,,,,,,,,,,,,,,7a47d15c-afca-4905-a817-8c5f5e4921b3,3683,,"[72.0, 24.0]",16231,90,,,,-2.6387494,,Left Foot,,,"[52.0, 13.0]",,Low Pass,,22.825424,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,164,Barcelona,217,['5995c817-b7f6-499b-a7f8-1937f5aabf23'],32,,,,,,,,,,,,,,,,Barcelona,217,00:45:32.791,Pass,,2018/2019
,,,,,,,,,,,,,,,1.452179,,,,,,,,,,,,,,5341df26-63d8-467c-99b2-01ec3f0bea36,3686,,"[52.0, 13.0]",16231,90,,,,2.3127437,,Right Foot,,,"[41.0, 25.0]",,Ground Pass,,16.27882,,,Clément Lenglet,6826.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,164,Barcelona,217,['5b6a96c7-53d7-4c46-a01e-2cd895731ebd'],35,,,,,,,,,,,,,,,,Barcelona,217,00:45:35.484,Pass,,2018/2019
,,,,,,,,,,,,,,,1.468517,,,,,,,,,,,,,,4aeb50a5-7f01-4c86-8ef7-84853dcebbf3,3689,,"[34.0, 26.0]",16231,90,,,,-1.1309538,,Left Foot,,,"[42.0, 9.0]",,Ground Pass,,18.788294,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,164,Barcelona,217,['abf7595c-1ca7-47fc-a1af-b19127e8f06d'],37,,,,,,,,,,,,,,,,Barcelona,217,00:45:37.789,Pass,,2018/2019
,,,,,,,,,,,,,,,1.324326,,,,,,,,,,,,,,cbb5962d-9b3a-4fb9-8dc6-e19afdc1581c,3693,,"[42.0, 9.0]",16231,90,,,,2.4980915,,Right Foot,,,"[26.0, 21.0]",,Ground Pass,,20.0,,,Clément Lenglet,6826.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,164,Barcelona,217,['efa504ae-e91b-48df-bb5e-93f8c77f9a82'],40,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.378,Pass,,2018/2019
,,,,,,,,,,,,,,,2.027665,,,,,,,,,,,,,,360669d7-3e39-48d2-b213-fdcacd5710cc,3696,,"[26.0, 21.0]",16231,90,,,,2.5213432,,Left Foot,,,"[5.0, 36.0]",,Ground Pass,,25.806976,,,Marc-André ter Stegen,20055.0,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,164,Barcelona,217,['be18ddbf-bcc2-4b51-9da6-6ca8b58d69db'],42,,,,,,,,,,,,,,,,Barcelona,217,00:45:42.180,Pass,,2018/2019
,,,,,,,,,,,,,,,1.605104,,,,,,,,,,,,,,dfab847d-a88c-4a7c-9f55-03bcf13ef478,3699,,"[6.0, 41.0]",16231,90,,,,1.0824624,,Right Foot,,,"[23.0, 73.0]",,Ground Pass,,36.23534,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,164,Barcelona,217,['71acdc06-1072-410b-b98c-195bdd1a3535'],45,,,,,,,,,,,,,,,,Barcelona,217,00:45:45.634,Pass,,2018/2019
,,,,,,,,,,,,,,,1.294078,,,,,,,,,,,,,,df0d33aa-e7db-4925-bd73-aec4fe659ca4,3702,,"[23.0, 73.0]",16231,90,,,,-0.6055447,,Right Foot,,,"[36.0, 64.0]",,Ground Pass,,15.811388,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,164,Barcelona,217,['e0296b9a-83bf-462f-a96f-e16dc9b001ab'],48,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.181,Pass,,2018/2019
,,,,,,,,,,,,,,,2.393256,,,,,,,,,,,,,,ace67344-e704-484d-ac5d-99b51045c8f6,3708,,"[43.0, 48.0]",16231,91,,,,-1.1164943,,Left Foot,,,"[64.0, 5.0]",,Low Pass,,47.853943,,,Malcom Filipe Silva de Oliveira,3109.0,,True,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Barcelona,217,['fbfc4a73-4fab-4df9-8d73-0524927bf5b5'],1,,,,,,,,,,,,,,,,Barcelona,217,00:46:01.487,Pass,,2018/2019
,,,,,,,,,,,,,,,0.947409,,,,,,,,,,,,,,27025337-31f2-4bd6-a41e-8e532939b405,3711,,"[84.0, 16.0]",16231,91,,,,0.61072594,,Left Foot,,,"[94.0, 23.0]",,Ground Pass,,12.206555,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,165,Barcelona,217,['a8777e42-a95d-4bea-af14-7ac5a419be0b'],7,,,,,,,,,,,,,,,,Barcelona,217,00:46:07.817,Pass,,2018/2019
,,,,,,,,,,,,,,,1.184163,,,,,,,,,,,,,,86f84735-98ce-4e65-b904-ee37b201db76,3714,,"[94.0, 23.0]",16231,91,,,,-0.21866895,,Left Foot,,,"[112.0, 19.0]",,Ground Pass,,18.439089,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,165,Barcelona,217,['fade221b-6a44-418a-9715-663a4082639e'],9,,,,,,,,,,,,,,,,Barcelona,217,00:46:09.020,Pass,,2018/2019
,,,,,,,,,,,,,,,1.603237,,,,,,,,,,,,,,ff944a29-debd-4adf-a7e7-ec97da129541,3717,,"[110.0, 16.0]",16231,91,,,,-3.0750246,,Left Foot,,,"[95.0, 15.0]",,Ground Pass,,15.033297,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,165,Barcelona,217,['86af7b70-3213-4e7f-bb1c-072161e1df20'],12,,,,,,,,,,,,,,,,Barcelona,217,00:46:12.078,Pass,,2018/2019
