50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,7ed7a288-9706-40f5-85c3-8bb296daa94b,1741,,"[22.1, 76.5]",303479,36,,,,,-1.2012651,,Right Foot,,,"[27.6, 62.3]",Ground Pass,,15.227935,,,Ander Guevara Lajo,24236.0,,,,,,,1,Regular Play,Andoni Gorosabel Espinosa,6670.0,Right Back,81,Real Sociedad,210,['6d353dd6-586b-48bf-a6cc-b2d6f5605cf4'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:41.943,Pass,,2019/2020
,,,,,,,,,,,,,,,1.949595,,,,,,,,,,,,,,7cc64f89-ff38-459c-87a2-c0283e898228,1744,,"[55.2, 43.8]",303479,36,,,,,-1.1961151,,Right Foot,,,"[69.2, 8.2]",Low Pass,,38.253887,,,Ander Barrenetxea Muguruza,22321.0,,,,,,,1,Regular Play,Ander Guevara Lajo,24236.0,Right Defensive Midfield,81,Real Sociedad,210,['4ceb6f85-f6a7-407a-a8eb-78bf9b22cf73'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:48.063,Pass,,2019/2020
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,02d3254d-cab1-4cb3-ba88-028ab0149f12,1747,,"[94.0, 19.1]",303479,36,,,,,-0.6335512,,Right Foot,,,"[110.2, 7.2]",Ground Pass,,20.100994,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,Regular Play,Ander Barrenetxea Muguruza,22321.0,Left Wing,81,Real Sociedad,210,['79e6fdb4-22b4-4056-91d6-46f612270167'],53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:53.895,Pass,,2019/2020
,,,,,,,,,,,,,,,2.435549,,,,,,,,,,,,,,b4cd7f22-32ce-4128-a410-f8f83d643536,1750,,"[110.9, 7.4]",303479,36,,,,,1.6827757,0adab879-08a8-4255-810e-641c0495b725,Left Foot,True,,"[108.1, 32.3]",Ground Pass,,25.056934,,Incomplete,Alexander Isak,8819.0,True,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,81,Real Sociedad,210,"['4770417b-6b89-4210-9684-239d043e24d9', 'a08d8fd4-ecf8-4483-aae2-d72ff086451c']",55,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:55.695,Pass,,2019/2020
,,,,,,,,,,,,,,,1.983638,,,,,,,,,,,,,,aefc48e7-4ec5-4a3c-9ebb-246b9eb67c28,1761,,"[7.1, 37.2]",303479,37,,,,,-0.9627964,,Keeper Arm,,,"[27.7, 7.6]",High Pass,,36.06272,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,82,Barcelona,217,['6931b7cd-191c-496a-925f-e5bb243f0075'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.617,Pass,,2019/2020
,,,,,,,,,,,,,,,1.121788,,,,,,,,,,,,,,958c7e8b-ba3e-42d3-899f-b07ba4e3db41,1764,,"[28.9, 8.8]",303479,37,,,,,0.12114301,,Left Foot,,,"[51.9, 11.6]",Ground Pass,,23.169807,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,82,Barcelona,217,['a34e4d1b-2912-4ea7-9327-868a3078a477'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.551,Pass,,2019/2020
,,,,,,,,,,,,,,,0.88721,,,,,,,,,,,,,,bae5ea04-304a-4b08-97e9-8c8b39207e8a,1767,,"[48.3, 10.6]",303479,37,,,,,2.976444,,Right Foot,,,"[35.1, 12.8]",Ground Pass,,13.382077,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,82,Barcelona,217,['4ee1fa4f-f4c5-4ef9-b939-7187e73e34f2'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.604,Pass,,2019/2020
,,,,,,,,,,,,,,,1.225732,,,,,,,,,,,,,,8c31b119-48c6-42b4-8b59-f7b0e27e1032,1771,,"[35.1, 13.4]",303479,37,,,,,2.5382361,,Right Foot,,,"[23.2, 21.6]",Ground Pass,,14.451644,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,82,Barcelona,217,"['bc2600d2-64cc-454d-941f-45ddc7753fed', 'e2b2565f-d4a4-4be0-ae68-bb21180655d5']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.553,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.617668,,,,,,,,,,,,,,367e6e1b-4a43-41e0-b4ad-adefd729582c,1774,,"[21.1, 21.9]",303479,37,,,,,-0.88019514,,Left Foot,,,"[34.9, 5.2]",Ground Pass,,21.664026,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,82,Barcelona,217,['a49647b2-3a34-4644-8260-d75214a94e8c'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:37:22.525,Pass,,2019/2020
,,,,,,,,,,,,,,,1.195842,,,,,,,,,,,,,,63e5952c-c41f-4d67-be80-a7fc683e4986,1777,,"[28.9, 9.8]",303479,37,,,,,1.7801818,,Right Foot,,,"[25.5, 25.8]",Ground Pass,,16.357262,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,82,Barcelona,217,['af607a3c-9a4a-4071-9c90-6569404278d6'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.429,Pass,,2019/2020
,,,,,,,,,,,,,,,1.915822,,,,,,,,,,,,,,c1a152ff-6a5e-4fed-bab5-8ad4f7a437eb,1780,,"[27.9, 26.2]",303479,37,,,,,1.7300781,,Left Foot,,,"[23.9, 51.1]",Ground Pass,,25.219238,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,82,Barcelona,217,['2879511b-682d-4403-832c-2ef60dcdc781'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:37:31.470,Pass,,2019/2020
,,,,,,,,,,,,,,,1.123906,,,,,,,,,,,,,,1552f8ff-4723-4827-acc1-9044f77421ed,1784,,"[28.5, 54.7]",303479,37,,,,,1.0486076,,Right Foot,,,"[40.7, 75.9]",Ground Pass,,24.459763,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,82,Barcelona,217,"['a3a0cfe2-c619-4a0b-b714-48dc0487dbc6', 'e86b36c0-a2a9-44ca-be55-609584329f8d']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:37:34.497,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.85794,,,,,,,,,,,,,,ed857799-25d5-4727-83c1-0128bae20bd9,1787,,"[29.5, 76.1]",303479,37,,,,,-2.5175695,,Right Foot,,,"[12.0, 63.5]",Ground Pass,,21.56409,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,82,Barcelona,217,['fc0e0f5c-a646-48be-8300-3db044c7b8bf'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.549,Pass,,2019/2020
,,,,,,,,,,,,,,,1.944655,,,,,,,,,,,,,,6836791d-45d2-46ae-b13b-0bd31955f6b3,1790,,"[12.5, 63.9]",303479,37,,,,,-1.9029903,,Right Foot,,,"[4.6, 41.0]",Ground Pass,,24.224367,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,82,Barcelona,217,['6753276b-2034-43a8-9ced-530b8e5f71eb'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:37:40.291,Pass,,2019/2020
,,,,,,,,,,,,,,,1.181137,,,,,,,,,,,,,,a71536b4-b123-4c72-95ed-4115135827e6,1793,,"[9.2, 39.2]",303479,37,,,,,0.16076274,,Right Foot,,,"[27.7, 42.2]",Ground Pass,,18.741665,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,82,Barcelona,217,['36baf484-1e9f-4e76-8022-0c1dab5ce747'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.890,Pass,,2019/2020
,,,,,,,,,,,,,,,1.184576,,,,,,,,,,,,,,bceedd95-a484-40cb-aafe-ee804f451aa9,1797,,"[20.9, 33.8]",303479,37,,,,,-0.65284663,,Left Foot,,,"[27.7, 28.6]",Ground Pass,,8.560374,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,82,Barcelona,217,"['95f6f5dc-cf65-4730-8421-1409baba2e23', 'f9a7c93b-c0e5-445e-933c-e221c317cfa9']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.292,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.617277,,,,,,,,,,,,,,e530970e-8921-4385-a851-c3d08b230ec3,1800,,"[27.9, 28.2]",303479,37,,,,,1.5344487,,Right Foot,,,"[28.3, 39.2]",Ground Pass,,11.00727,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,82,Barcelona,217,['20fff4bd-3bb8-46ff-a6ea-670c202f08e8'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:37:48.494,Pass,,2019/2020
,,,,,,,,,,,,,,,1.30353,,,,,,,,,,,,,,34fcda44-3cc5-4caf-89b6-5af94d895b1b,1803,,"[26.9, 41.8]",303479,37,,,,,0.37883133,,Right Foot,,,"[47.5, 50.0]",Ground Pass,,22.172054,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,82,Barcelona,217,['f0ed5680-8301-4362-aa1f-f4cd3166845b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:37:50.214,Pass,,2019/2020
,,,,,,,,,,,,,,,1.654252,,,,,,,,,,,,,,2fa32d1d-f75d-4af6-b425-4b86b32a4e9f,1806,,"[43.3, 46.5]",303479,37,,,,,-0.875407,,Left Foot,,,"[55.9, 31.4]",Ground Pass,,19.66647,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,82,Barcelona,217,['b26e99c6-7338-41fa-8968-6eff10700655'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.785,Pass,,2019/2020
,,,,,,,,,,,,,,,1.830331,,,,,,,,,,,,,,098b8631-eeb6-4f7b-b6d2-78cecba7111f,1809,,"[68.7, 29.0]",303479,37,,,,,-0.4820787,,Right Foot,,,"[85.9, 20.0]",Ground Pass,,19.412367,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,82,Barcelona,217,['ae9c622a-10e3-4127-8e7f-ce55c5410491'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.549,Pass,,2019/2020
,,,,,,,,,,,,,,,0.659083,,,,,,,,,,,,,,64035aa8-f9f5-4244-80c6-a04626fe1b69,1813,,"[114.4, 24.2]",303479,38,,,,,1.3606137,,Left Foot,True,,"[117.6, 39.2]",Ground Pass,,15.337536,,Incomplete,Antoine Griezmann,5487.0,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,82,Barcelona,217,"['2d2b06a3-70da-47a1-854b-45d9c6233b47', '37f4a91d-6843-422d-8807-3b28afbc5449', 'ccf445e4-b0f0-480c-8653-364ffe44a76d']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.464,Pass,True,2019/2020
,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,95249e04-65b6-404d-bcfd-c1060e40b4c7,1816,,"[9.5, 34.0]",303479,38,,True,,,-0.11527613,,Keeper Arm,,,"[28.5, 31.8]",Ground Pass,,19.126944,,,Mikel Merino Zazón,3042.0,,,,,,,1,Regular Play,Alejandro Remiro Gargallo,32185.0,Goalkeeper,83,Real Sociedad,210,['bc1fa745-cf88-492f-8d62-d9710b545288'],4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:04.593,Pass,,2019/2020
,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,ea7f0837-8bfa-4dbf-931d-d37f7e880d18,1818,,"[32.3, 31.2]",303479,38,,True,,,1.3414646,,Left Foot,,,"[39.7, 62.9]",Low Pass,,32.552265,,,Martin Ødegaard,8252.0,,,,,,,1,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,83,Real Sociedad,210,['4bdb15f7-b3d3-4685-a6dd-e40edde5dd7b'],7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:07.951,Pass,,2019/2020
,,,,,,,,,,,,,,,3.330398,,,,,,,,,,,,,,1fa4ad27-5ca1-4623-b91c-bc8a40255ce5,1820,,"[54.2, 54.9]",303479,38,,,,,0.07416093,,Left Foot,,,"[104.0, 58.6]",Low Pass,,49.93726,,Incomplete,Alexander Isak,8819.0,,,,,,,1,Regular Play,Martin Ødegaard,8252.0,Center Attacking Midfield,83,Real Sociedad,210,"['477e784f-a702-48b8-af5e-5fada79f43d1', '8daf9502-4a63-4b82-84ce-f8a068444db5']",13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:13.582,Pass,,2019/2020
,,,,,,,,,,,,,,,2.094324,,,,,,,,,,,,,,caa3dde2-bb7d-4a67-864d-57ba07a6ee78,1824,,"[15.3, 23.2]",303479,38,,,,,0.9723774,,Right Foot,,,"[24.3, 36.4]",Ground Pass,,15.976233,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,84,Barcelona,217,['701f8ebc-d0e1-4384-a5f4-d85dc5669da5'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:38:19.055,Pass,,2019/2020
,,,,,,,,,,,,,,,1.326953,,,,,,,,,,,,,,c954a273-ae93-400f-b45f-8c5da4f7eba7,1827,,"[32.1, 41.7]",303479,38,,,,,-0.49782234,,Right Foot,,,"[41.3, 36.7]",Ground Pass,,10.470912,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,84,Barcelona,217,['07448b30-e576-497f-9bb6-fac610a1eec2'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.918,Pass,,2019/2020
,,,,,,,,,,,,,,,0.637113,,,,,,,,,,,,,,8cc2f871-8507-4e4d-abd9-2f3185661f36,1830,,"[46.7, 33.8]",303479,38,,,,,0.08464574,,Right Foot,,,"[63.2, 35.2]",Ground Pass,,16.559288,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['8edb11ee-8ac4-4e2d-ad77-3079b516d8cc'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.471,Pass,,2019/2020
,,,,,,,,,,,,,,,0.979607,,,,,,,,,,,,,,6435fd2f-1948-4582-9d2f-2a286ea08257,1833,,"[63.2, 35.2]",303479,38,,,,,2.9498045,,Right Foot,,,"[52.9, 37.2]",Ground Pass,,10.492378,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,84,Barcelona,217,['403b30d8-be85-4e63-8904-8d53826e3b96'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.148,Pass,,2019/2020
,,,,,,,,,,,,,,,0.855265,,,,,,,,,,,,,,0f9b7829-7e6f-4ace-9419-269f1e2b62fb,1836,,"[52.1, 37.1]",303479,38,,,,,-0.7704739,,Right Foot,,,"[55.5, 33.8]",Ground Pass,,4.738143,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['54e5c8bb-f861-42e3-ab4f-87999ce6cdb8'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.195,Pass,,2019/2020
,,,,,,,,,,,,,,,0.427666,,,,,,,,,,,,,,318c2d6d-81cc-4ac2-b88c-6d33074f18bd,1839,,"[57.1, 33.2]",303479,38,,,,,1.9995743,,Right Foot,,,"[55.5, 36.7]",Ground Pass,,3.8483763,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,84,Barcelona,217,['9405df70-0716-4cba-ab7e-115d46ea10a0'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.298,Pass,,2019/2020
,,,,,,,,,,,,,,,0.728012,,,,,,,,,,,,,,2d1e86a8-1b15-4c83-8964-02bbc11d2122,1841,,"[55.5, 36.7]",303479,38,,,,,-1.5707964,,Left Foot,,,"[55.5, 33.0]",Ground Pass,,3.7,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['ce28146e-2f41-4b05-9a5b-0a044312a278'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.726,Pass,,2019/2020
,,,,,,,,,,,,,,,1.930815,,,,,,,,,,,,,,349087f4-a4c7-4e66-935f-e9a112021b23,1845,,"[55.3, 26.6]",303479,38,,,,,-0.80904967,,Left Foot,,,"[78.0, 2.8]",Ground Pass,,32.889664,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,84,Barcelona,217,"['72df4d43-629c-46d7-95cb-8b44aa554b3e', 'fb64d547-348a-4007-9703-902160e58ae2']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:38:31.627,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.237475,,,,,,,,,,,,,,3837f5e3-4328-4193-a547-6203abf28b1e,1848,,"[70.3, 12.4]",303479,38,,,,,2.1147661,,Right Foot,,,"[62.8, 24.8]",Ground Pass,,14.491722,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,84,Barcelona,217,['39042669-d17b-409b-9ba2-d69f0eee2f48'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.117,Pass,,2019/2020
,,,,,,,,,,,,,,,1.405097,,,,,,,,,,,,,,4734f259-0606-4cd5-894b-113337b851a6,1851,,"[62.8, 33.4]",303479,38,,,,,1.724741,,Right Foot,,,"[60.1, 50.8]",Ground Pass,,17.608236,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['f62b9f37-0155-4384-8a29-3349e3c3ec3d'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:38:39.724,Pass,,2019/2020
,,,,,,,,,,,,,,,1.482924,,,,,,,,,,,,,,648c8994-e5a5-44d1-ad57-6ef24971c957,1854,,"[60.5, 50.4]",303479,38,,,,,-1.7894653,,Right Foot,,,"[55.3, 27.0]",Ground Pass,,23.970816,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,84,Barcelona,217,['48b1d2ac-dd60-4712-a3d6-4385afbd6a61'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.839,Pass,,2019/2020
,,,,,,,,,,,,,,,0.857147,,,,,,,,,,,,,,bf933ac0-51bb-4e67-a789-bcf3deefa150,1858,,"[54.3, 26.8]",303479,38,,,,,0.50486135,,Left Foot,,,"[61.9, 31.0]",Ground Pass,,8.683317,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,"['3f95a0d2-2406-4044-9547-0f9720ab97a5', '8ea27146-7b12-4dd7-88a7-8aa61bbfa028']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.517,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.280871,,,,,,,,,,,,,,0d4db990-af10-465a-9beb-e837e8d7d6f9,1862,,"[62.3, 30.6]",303479,38,,,,,-1.6044915,,Right Foot,,,"[61.7, 12.8]",Ground Pass,,17.81011,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,"['ccc3e986-dd8e-4003-a418-644cc1740e7a', 'ef5b140e-ebdb-4a36-954d-942caa3436f8']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.379,Pass,True,2019/2020
,,,,,,,,,,,,,,,1.107474,,,,,,,,,,,,,,bb0fbb7d-afc6-4b89-b517-a0cc430446dd,1865,,"[63.6, 10.8]",303479,38,,,,,1.0972481,,Left Foot,,,"[73.9, 30.9]",Ground Pass,,22.585394,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,84,Barcelona,217,['9b328362-31c7-4d8a-bcf3-4009af18f6b1'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:38:48.333,Pass,,2019/2020
,,,,,,,,,,,,,,,0.989057,,,,,,,,,,,,,,16b52de6-b05a-40ef-ba9f-40a0ee28cb71,1867,,"[73.9, 31.0]",303479,38,,,,,2.8076475,,Left Foot,,,"[64.1, 34.4]",Ground Pass,,10.373042,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,84,Barcelona,217,['729b4016-09f6-4114-846e-bcb6093793f3'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.440,Pass,,2019/2020
,,,,,,,,,,,,,,,1.711276,,,,,,,,,,,,,,ddfe0dd5-df58-41de-ab44-b45e9e362ed5,1870,,"[75.3, 44.2]",303479,38,,,,,0.958702,,Right Foot,,,"[92.5, 68.7]",Low Pass,,29.934763,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,84,Barcelona,217,['bd24d659-9b25-4088-8ebb-1c09d8d7c855'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.653,Pass,,2019/2020
,,,,,,,,,,,,,,,1.471917,,,,,,,,,,,,,,62b2492d-c2e4-431d-b772-914045646b57,1873,,"[88.2, 69.9]",303479,38,,,,,0.6121525,,Right Foot,,,"[97.6, 76.5]",Ground Pass,,11.485643,,,Antoine Griezmann,5487.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,84,Barcelona,217,['784decf5-c232-4f1c-801b-88c6a685d4a6'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:38:59.568,Pass,,2019/2020
,,,,,,,,,,,,,,,0.337946,,,,,,,,,,,,,,307c357b-2291-4a8e-850b-a654525f26f7,1876,,"[96.4, 78.1]",303479,39,,,,,-1.19029,,Left Foot,,,"[97.6, 75.1]",High Pass,,3.231099,,Incomplete,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,84,Barcelona,217,"['0504c28d-79fb-4f56-af64-2ee7de079fbe', 'c42db483-c43d-4b2a-8d06-cddf46c8dc95']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.027,Pass,,2019/2020
,,,,,,,,,,,,,,,1.442201,,,,,,,,,,,,,,56174697-f6cb-4d1a-b424-e3babd6abd57,1881,,"[90.8, 62.7]",303479,39,,,,,-2.3620768,,Left Foot,,,"[73.7, 45.8]",Ground Pass,,24.042046,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,84,Barcelona,217,['ca0148e2-20cb-46b7-a030-188dd4b125a6'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.713,Pass,,2019/2020
,,,,,,,,,,,,,,,1.610494,,,,,,,,,,,,,,7068c6a1-b8d1-40d9-af73-f39ef2ec8577,1884,,"[76.1, 41.7]",303479,39,,,,,-0.94872427,,Left Foot,,,"[98.4, 10.6]",Ground Pass,,38.268787,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,['3101b47f-e23c-4b70-b88a-61c5dc46988a'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:39:11.674,Pass,,2019/2020
,,,,,,,,,,,,,,,1.173173,,,,,,,,,,,,,,f5ba920f-793d-40f5-8826-ebbd8f3e6c2b,1887,,"[99.5, 11.4]",303479,39,,,,,1.2180166,,Left Foot,True,,"[107.6, 33.4]",Ground Pass,,23.443762,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,84,Barcelona,217,['7d9b6bb9-ea15-4062-bb0c-21952c471423'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.361,Pass,,2019/2020
,,,,,,,,,,,,,,,0.881303,,,,,,,,,,,,,,ec50faa3-06be-417b-b4ab-c1fb406ee997,1891,,"[108.1, 33.6]",303479,39,,,,,-2.0576956,,Right Foot,,,"[105.4, 28.5]",Ground Pass,,5.770615,,,Frenkie de Jong,8118.0,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,84,Barcelona,217,"['990a70e6-8764-41af-9f57-a37b3afa72c8', 'deb4c5fa-3b6e-4559-af46-434f8dfe9c94']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.574,Pass,True,2019/2020
,,,,,,,,,,,,,,,0.527313,,,,,,,,,,,,,,9862d301-5d10-4283-9df2-a930875278d4,1894,,"[105.0, 28.6]",303479,39,,,,,1.5997738,9e6dd29a-9eea-4fd3-8f34-5441031f7269,Right Foot,,,"[104.8, 35.5]",Ground Pass,,6.902898,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,84,Barcelona,217,['a8a9cb95-d9ff-4541-8c21-42e14d26aeae'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.615,Pass,,2019/2020
