ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[56.0, 25.3]",,,,,,,,,,,,,3.0404,,,,,,,,,,,,,6839a5a9-e9e1-48b7-9f43-d7ed7c44646d,270,,"[64.7, 10.3]",3773369,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,19,Barcelona,217,"['2ae76afa-18b9-42aa-bf65-9ccdee9f7298', 'c459dbfb-cd91-4532-bba2-6018b83db2f1']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.521,Carry,,2020/2021
,,,,"[65.5, 64.5]",,,,,,,,,,,,,3.598169,,,,,,,,,,,,,5e046590-2a0d-4088-94d1-cd535800517d,273,,"[61.5, 58.5]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,"['1bc848f8-05fc-438f-b4cf-e7d8a77eb1af', 'cc9ab02a-124f-4c84-a9da-9c6030634b71']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.859,Carry,,2020/2021
,,,,"[52.3, 42.0]",,,,,,,,,,,,,0.454029,,,,,,,,,,,,,e7d790e6-f711-4834-bfd9-31bee81ef989,276,,"[53.5, 45.0]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,19,Barcelona,217,"['3fa36587-60ee-4d46-be4e-af6fc87c3077', '8fc57c2a-4f77-475f-bc5c-c06dd6193b10']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.860,Carry,,2020/2021
,,,,"[64.7, 22.8]",,,,,,,,,,,,,1.225257,,,,,,,,,,,,,1c3fbfa1-975a-466f-a8ca-6f3734c05975,279,,"[62.7, 24.5]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,"['568a857f-1447-4c74-962e-91b6b937e733', 'b40d000c-e515-49d5-948c-44b113aea511']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.670,Carry,,2020/2021
,,,,"[82.2, 11.2]",,,,,,,,,,,,,1.236228,,,,,,,,,,,,,637a1ffb-dc59-44f2-9808-cad2727d05b3,282,,"[75.9, 16.4]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,19,Barcelona,217,"['52e3d8a2-8430-41f1-b785-7e3825595bc7', 'f9edda21-d854-43a2-ad22-e76e22b0d853']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.845,Carry,,2020/2021
,,,,"[84.0, 5.8]",,,,,,,,,,,,,2.065752,,,,,,,,,,,,,a2a16393-9a70-4b8a-a190-a2e20dc02169,285,,"[85.4, 4.6]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,19,Barcelona,217,"['1bf9eaf2-c2df-447f-87b9-3243ee4b41cf', '3b957c24-b4a4-484c-b364-9cb11d95b130']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.971,Carry,,2020/2021
,,,,"[65.0, 38.6]",,,,,,,,,,,,,1.173265,,,,,,,,,,,,,6c2ff78b-9535-4d8f-a7f5-f7bfc0424af4,288,,"[65.3, 30.3]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,19,Barcelona,217,"['226b2513-017d-4e7b-bc8b-507a184d696d', '9b32bfd4-6d61-4bd1-aeeb-4c396396b857']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.499,Carry,,2020/2021
,,,,"[76.2, 68.0]",,,,,,,,,,,,,1.499159,,,,,,,,,,,,,58807e87-0b61-490d-82ff-b478d966b443,291,,"[75.3, 64.8]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,"['047178d4-2b32-4950-a842-376d118ef302', '6d957936-2958-42ad-8986-00775d5db8b3']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.127,Carry,,2020/2021
,,,,"[85.7, 64.5]",,,,,,,,,,,,,3.004567,,,,,,,,,,,,,4c565273-6f4a-453e-bfc5-b8da949c1dd0,294,,"[75.7, 60.7]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,19,Barcelona,217,"['55df82bf-c324-4cb8-ba71-94fdc20be07b', '859fa77d-7eb5-4831-a13b-72972cb9fcb1', 'a57b7492-c4a8-47d4-b91e-564928d70511']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.508,Carry,True,2020/2021
,,,,"[89.7, 62.2]",,,,,,,,,,,,,3.116319,,,,,,,,,,,,,4e8da30f-f0c6-4e3b-9678-15ebd7171802,298,,"[92.0, 73.2]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,19,Barcelona,217,"['121b3ab9-c648-48f0-ba8e-6eac0bcf4eeb', '69e932b1-2ae7-45ce-b75a-f786f98a695d', '94206426-82ae-4764-9ac9-c220c03cd4e5']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.845,Carry,True,2020/2021
,,,,"[91.7, 63.9]",,,,,,,,,,,,,0.369006,,,,,,,,,,,,,b43e8bc7-5e9b-4830-8c2f-8e1cf6c3f810,305,,"[90.6, 63.9]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,19,Barcelona,217,"['22982791-a335-4d79-91fd-2b2bbfb6d6ea', '3b86e056-4b8b-4acd-917a-563fe7491dc1']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.614,Carry,,2020/2021
,,,,"[104.2, 73.7]",,,,,,,,,,,,,1.15172,,,,,,,,,,,,,93fb94e1-66bd-4e63-8855-e79fea82fac8,308,,"[103.6, 74.9]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Wing Back,19,Barcelona,217,"['308ee141-107d-4c35-b0ca-b93a42356891', '70a0fbdd-31f4-4cd4-bb74-6bffc0d26f05']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.393,Carry,,2020/2021
,,,,"[90.9, 59.7]",,,,,,,,,,,,,2.000922,,,,,,,,,,,,,ef3aaa1c-e955-41b0-87de-7d338119d481,311,,"[92.9, 57.9]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,19,Barcelona,217,"['117e6169-850f-4b7a-8438-c7629cb6fce7', '456c7ddb-4789-4c4e-a5c2-7236611aa951', '5b6a45f2-1b31-4a6c-8823-ff2eb04c6b41']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.196,Carry,True,2020/2021
,,,,"[76.5, 47.2]",,,,,,,,,,,,,0.964186,,,,,,,,,,,,,b18e7de7-e92e-4a3a-9388-514323199a73,315,,"[76.2, 51.0]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,19,Barcelona,217,"['22b3ce79-6706-4ed2-b9a4-684151d54d88', '35fe1dfe-b5fa-4c32-b4f8-644b82df877c']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.769,Carry,,2020/2021
,,,,"[111.1, 27.3]",,,,,,,,,,,,,5.311469,,,,,,,,,,,,,6febc39f-887d-4df2-86bc-04bcb27bd6b1,318,,"[82.8, 30.8]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,"['1b301dd5-34ca-4ff3-933a-cd40c97fee73', '25b2d5cf-3ce0-4de9-8a36-a5e3edd65bb3', 'ace8b0c1-9de6-41d9-aee2-dd046fb21da9']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.067,Carry,True,2020/2021
,,,,"[113.1, 22.1]",,,,,,,,,,,,,0.903847,,,,,,,,,,,,,c2a0e726-191d-4a0c-91ce-4c42712b99b7,323,,"[111.1, 27.3]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,19,Barcelona,217,"['83a6dac5-758c-46f2-a379-0d8c3adcb417', 'ace8b0c1-9de6-41d9-aee2-dd046fb21da9', 'dfcec95c-d46e-4d4a-80f0-203c2d334f8d', 'fa5b55e8-858c-482b-9a1a-3509c6d1b8fc']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.379,Carry,True,2020/2021
,,,,"[13.1, 48.1]",,,,,,,,,,,,,0.94536,,,,,,,,,,,,,2a56b69a-382a-4725-9b84-62cf18cc448d,326,,"[12.5, 46.4]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Idrissa Doumbia,23307.0,Center Defensive Midfield,19,Barcelona,217,"['2f199be2-067b-4cc0-9e0b-7b4f5317aa30', 'e5a99d7c-4e4c-4666-9881-390894f472a3']",51,,,,,,,,,,,,,,,,,,Huesca,902,00:04:51.272,Carry,,2020/2021
,,,,"[7.6, 52.5]",,,,,,,,,,,,,0.445712,,,,,,,,,,,,,044af52c-15a4-4776-9f45-9fdec3b25a59,329,,"[7.9, 53.6]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Pulido Mayoral,11677.0,Right Center Back,19,Barcelona,217,"['22d638d6-aa7f-422d-a610-83e039d66cb5', '568cc5a5-08a0-47a5-8f67-1c2b1e60f480', '70f3b68c-74b5-43a6-91a5-faafc2e55282']",52,,,,,,,,,,,,,,,,,,Huesca,902,00:04:52.919,Carry,True,2020/2021
,,,,"[1.2, 53.6]",,,,,,,,,,,,,1.567662,,,,,,,,,,,,,402a748e-e07c-4bef-8560-5f38f00ce175,335,,"[8.2, 47.6]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Idrissa Doumbia,23307.0,Center Defensive Midfield,19,Barcelona,217,"['22e05238-e93f-4048-9225-03a99ce0fb26', '3af7059e-323c-4729-9e25-1d6ca3f5163b', '6a4e583b-1103-4010-aed7-96ebfe4976b7']",54,,,,,,,,,,,,,,,,,,Huesca,902,00:04:54.850,Carry,True,2020/2021
,,,,"[31.2, 76.1]",,,,,,,,,,,,,4.491931,,,,,,,,,,,,,9ba33cc7-fcf4-4dae-9ced-ee8fd7f72995,339,,"[4.7, 65.5]",3773369,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Maffeo Becerra,6564.0,Right Wing Back,19,Barcelona,217,"['18b17c11-774b-4e4d-8bef-c9e4f4e5bc62', '34b967c1-d583-4b6d-a3da-5a424e2ffdbb', 'f4577b94-baa5-4c3a-a1f8-6ef38eb3f14c']",58,,,,,,,,,,,,,,,,,,Huesca,902,00:04:58.166,Carry,True,2020/2021
,,,,"[23.4, 24.1]",,,,,,,,,,,,,1.52751,,,,,,,,,,,,,f94459ce-23e2-4c4a-926e-9e642dcb414c,344,,"[24.1, 25.0]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,19,Barcelona,217,"['358ac886-3e65-4aa6-93fe-f136e910311f', 'cf49aae9-f8e3-48e2-9824-92b9220ac4d3']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.191,Carry,,2020/2021
,,,,"[34.8, 45.0]",,,,,,,,,,,,,1.77281,,,,,,,,,,,,,f50ded05-ed75-44da-82d1-45e23336680d,347,,"[31.8, 43.8]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,"['186d29e2-1ec2-4cf2-a983-b71687655904', 'd437a2c1-3f0e-4e26-9474-0824ad3ffe1e']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.236,Carry,,2020/2021
,,,,"[59.5, 42.0]",,,,,,,,,,,,,1.958189,,,,,,,,,,,,,907e0cb1-9fc7-44e4-bc5b-84a55de38447,350,,"[53.1, 37.7]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,19,Barcelona,217,"['396139ce-b856-4419-8b8a-6427adeddc03', '6e4c04cf-20d7-4e52-b50a-2928a086c2f5']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.251,Carry,,2020/2021
,,,,"[78.5, 10.6]",,,,,,,,,,,,,3.340186,,,,,,,,,,,,,86e93af9-da02-4370-b163-eb5e2f895c20,353,,"[69.3, 5.8]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,19,Barcelona,217,"['2e1193ae-fa7c-423a-8efb-2f07702a1891', '4981e2e9-22f2-41f0-b08a-0979aedbb64f']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.301,Carry,,2020/2021
,,,,"[78.5, 9.8]",,,,,,,,,,,,,0.505124,,,,,,,,,,,,,741df8dd-b295-418a-9b76-f164537608fb,358,,"[78.8, 7.8]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,19,Barcelona,217,"['315c836b-ae0a-4f1b-bb99-e859c1fe297d', 'f3add1a4-6668-4711-b1d5-aaa9b501045f']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.431,Carry,,2020/2021
,,,,"[74.2, 29.3]",,,,,,,,,,,,,0.664033,,,,,,,,,,,,,84883dc2-716d-45cb-b4d6-9647ae2c9ed1,361,,"[74.2, 26.5]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,19,Barcelona,217,"['0678421b-3ec3-4d04-861b-6dcab21c36b5', '42ba1a41-b8fc-410e-bd2f-75dedfb19ae7']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.190,Carry,,2020/2021
,,,,"[68.5, 61.0]",,,,,,,,,,,,,1.41187,,,,,,,,,,,,,2ca23b98-f4f4-4948-a428-3bdf66976f0d,364,,"[70.7, 54.4]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,"['37683c0a-5672-4468-893d-aed594550323', 'e5751d18-bb3e-4a0b-aa1c-2a85fbec5ef7']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.584,Carry,,2020/2021
,,,,"[82.0, 73.7]",,,,,,,,,,,,,2.189192,,,,,,,,,,,,,80e174ad-29a6-49bf-8470-cadfc7828874,367,,"[84.0, 75.7]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Wing Back,19,Barcelona,217,"['34d56470-747b-4141-bb48-de246ad293f5', 'b6621055-08bd-4bb6-8b33-404dc8200a17', 'd497871d-c205-4dea-8adf-95fe1ff42b76']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.574,Carry,True,2020/2021
,,,,"[72.7, 65.0]",,,,,,,,,,,,,0.343068,,,,,,,,,,,,,5136dd66-3ace-43ea-951c-d50564f0dd51,371,,"[72.7, 65.4]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,19,Barcelona,217,"['4abe776d-1e9d-4219-87c8-a1d5c174e292', 'ff1d53f3-f186-47dc-82e4-dbcca6a5e1f4']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.800,Carry,,2020/2021
,,,,"[63.5, 42.3]",,,,,,,,,,,,,0.814434,,,,,,,,,,,,,ad51264c-dc94-4880-8bec-7eb0d9595659,374,,"[63.0, 47.8]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Center Back,19,Barcelona,217,"['0f2b1d68-828c-4c22-9d31-10e9f8dae8ab', 'fc6c4718-88f8-4875-9c68-9ba89e619f72']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.477,Carry,,2020/2021
,,,,"[78.5, 19.3]",,,,,,,,,,,,,1.787999,,,,,,,,,,,,,3b5189b4-848e-47bd-8935-a7fe312c6967,377,,"[77.3, 17.8]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,19,Barcelona,217,"['05f3066f-5cc5-49b2-a2ac-bed232f5bd7c', '93c719a2-e25c-4125-8b57-37a0057d7f3c']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.819,Carry,,2020/2021
,,,,"[91.7, 18.6]",,,,,,,,,,,,,0.925563,,,,,,,,,,,,,adc209fd-c071-4f9d-ac27-2d3ed1c20e7d,380,,"[86.3, 25.9]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,19,Barcelona,217,"['1a1a0800-594b-4438-b4d0-1b95649746fb', '21fac526-7981-4a1d-b988-dddff9c974bf']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.680,Carry,,2020/2021
,,,,"[96.9, 13.5]",,,,,,,,,,,,,2.170199,,,,,,,,,,,,,ff013b1b-e928-4e03-9725-4601b36581ba,383,,"[94.9, 5.8]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,19,Barcelona,217,"['a3a444e2-0132-400d-a19e-a7cd922550c7', 'b978342d-2bb1-44a6-a192-d7720e7caaff', 'f7e5180f-c9f1-4e0c-a71a-d7b3ca86671a']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.468,Carry,True,2020/2021
,,,,"[28.4, 64.0]",,,,,,,,,,,,,0.621018,,,,,,,,,,,,,9f072b67-9570-452b-a961-f805b6eeeda5,394,,"[26.6, 62.8]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ferreiro Quiroga,11670.0,Right Center Midfield,20,Huesca,902,"['6590e33e-539e-4ccc-946e-38c6eb57a12d', '6cbd562c-7707-430f-9fbb-c26023428ea0', 'ca095081-36f7-4b68-a9f8-25eae5a21bef']",45,,,,,,,,,,,,,,,,,,Huesca,902,00:05:45.774,Carry,True,2020/2021
,,,,"[48.2, 76.7]",,,,,,,,,,,,,5.900482,,,,,,,,,,,,,b48bd88b-ae94-476e-b9d5-858f5375dbe8,398,,"[28.4, 64.0]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ferreiro Quiroga,11670.0,Right Center Midfield,20,Huesca,902,"['6590e33e-539e-4ccc-946e-38c6eb57a12d', '6a748aa7-c931-475e-9c0f-19a396afe6aa', '6cbd562c-7707-430f-9fbb-c26023428ea0', 'a051c48c-ea93-40f8-b0fb-729806eabccc', 'fc7ede4d-1939-4903-a821-20741181ae76']",46,,,,,,,,,,,,,,,,,,Huesca,902,00:05:46.395,Carry,True,2020/2021
,,,,"[58.6, 64.0]",,,,,,,,,,,,,0.003891001,,,,,,,,,,,,,b0865dc2-1a33-40a5-88c8-dbcf85f28b64,402,,"[58.6, 63.1]",3773369,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Pulido Mayoral,11677.0,Right Center Back,20,Huesca,902,"['56e6644d-2382-4540-a509-27f708f82536', '9578a1bd-0e39-467f-992f-818dbe760129']",53,,,,,,,,,,,,,,,,,,Huesca,902,00:05:53.278,Carry,,2020/2021
,,,,"[64.6, 16.5]",,,,,,,,,,,,,0.293455,,,,,,,,,,,,,8718aaf8-d666-4613-bc5d-41276ed01a2a,411,,"[63.2, 17.9]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,21,Barcelona,217,"['0b9fdcb8-d627-4d25-9f6d-4ef7ea0cf710', '32778c89-a4f4-47b5-a79c-fb1681dc22f6']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.925,Carry,,2020/2021
,,,,"[64.9, 6.8]",,,,,,,,,,,,,0.968252,,,,,,,,,,,,,77dd3961-6f65-4e88-aa64-1f346cce7087,414,,"[71.1, 4.5]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,21,Barcelona,217,"['133ca33c-dab4-472c-aa84-f56e5e8394a9', '1fc54dcf-9033-4b6d-8a7d-8c69878eebab']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.173,Carry,,2020/2021
,,,,"[68.0, 26.7]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,19866b7e-4d4d-41bd-bef2-998ba226ab71,417,,"[68.9, 27.3]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,21,Barcelona,217,"['d2415739-edd4-4bd1-8f78-8dd24b4a03d4', 'e6022f43-23c2-48b3-a307-48b8c2de3722']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.046,Carry,,2020/2021
,,,,"[52.7, 18.2]",,,,,,,,,,,,,1.258895,,,,,,,,,,,,,86e6e3ce-2748-49f8-adb2-e7b7a3e9f569,420,,"[49.2, 14.2]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,21,Barcelona,217,"['202bb48d-d14e-4f88-a07d-16164dddd953', 'dd80a6f2-3392-4a3e-9504-8cc5ccd48e16']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.973,Carry,,2020/2021
,,,,"[66.9, 69.9]",,,,,,,,,,,,,3.606595,,,,,,,,,,,,,712b961a-6cb8-4b67-bef0-c633d7377137,423,,"[54.7, 69.6]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,21,Barcelona,217,"['7c89dde1-ee42-46c9-a979-aba857d3105f', '9ead3ea5-3ce0-44a0-82c6-cf9edc0477c1']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.495,Carry,,2020/2021
,,,,"[72.6, 53.2]",,,,,,,,,,,,,0.864307,,,,,,,,,,,,,81143af8-1c2c-4897-b5bb-ba6860c19d17,426,,"[71.1, 53.2]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,21,Barcelona,217,"['859f9349-e135-415d-8836-68495b936013', 'f4ad71a9-44c8-47c3-95e7-bb7deebb1cc2']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.451,Carry,,2020/2021
,,,,"[83.6, 43.8]",,,,,,,,,,,,,1.881739,,,,,,,,,,,,,c109d86c-990f-4363-824a-146c7c86b270,429,,"[85.9, 44.0]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,21,Barcelona,217,"['1e188346-9d80-418a-a479-ad7a3ea8d156', '78c449f6-1774-485a-8d9f-32cb1497666d', 'b9578b69-97ca-4893-b5b9-e5475a0c4c5f']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.263,Carry,True,2020/2021
,,,,"[97.3, 49.4]",,,,,,,,,,,,,0.620038,,,,,,,,,,,,,eb949bf0-8ca3-4da4-8140-ad6f04d0a754,433,,"[96.7, 49.4]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Attacking Midfield,21,Barcelona,217,"['0c782d44-d666-47c7-b9e4-5d03bf69f9ed', '10cb6158-4cf0-4e19-9911-c189f1d26e78', 'c80f15d9-4c68-4399-9e8e-ea410e676792']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.071,Carry,True,2020/2021
,,,,"[104.4, 65.6]",,,,,,,,,,,,,1.425787,,,,,,,,,,,,,01e50c50-e6e6-40bc-958a-07f36a80c81f,440,,"[103.5, 66.2]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Wing Back,21,Barcelona,217,"['0d0ae63d-2757-4f27-acf3-2bd978ce401c', '18164b62-7603-47d4-8399-f1d58aa73d0e', '36275796-5132-4777-8a65-d4f6afbcf014']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:33.901,Carry,True,2020/2021
,,,,"[103.5, 56.8]",,,,,,,,,,,,,1.312428,,,,,,,,,,,,,f038f692-a46b-401b-8443-a285fa21ce90,444,,"[103.5, 55.9]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,21,Barcelona,217,"['1abaeb8f-8aa6-4851-8a0c-5234cfc3bf32', '25adec64-144d-4f2c-a7b0-8fb6f1a1b12f', 'eae90330-fb4a-4374-a7d4-eaef52a95306']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.869,Carry,True,2020/2021
,,,,"[93.0, 53.7]",,,,,,,,,,,,,1.139851,,,,,,,,,,,,,15291287-cc6f-4e05-bce3-5a462f355682,451,,"[91.6, 54.8]",3773369,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,21,Barcelona,217,"['5091e991-c87c-43fb-b276-e344579fdb1b', '97368d30-0d3c-44df-a4f0-7461079179f7']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.874,Carry,,2020/2021
,,,,"[5.7, 42.6]",,,,,,,,,,,,,2.24138,,,,,,,,,,,,,849cbb23-0f86-4f90-bd5a-369306d55aaf,459,,"[7.7, 44.1]",3773369,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Fernández Llorente,25598.0,Goalkeeper,22,Huesca,902,"['1851952a-8a43-4c8d-9500-e8ce074c7e74', '87893b35-023d-4d4c-90cb-0988352588a7']",9,,,,,,,,,,,,,,,,,,Huesca,902,00:07:09.151,Carry,,2020/2021
