ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,34e56785-d3ea-4c99-b426-8172ebddf26f,2381,,,"[74.8, 9.4]",3773631,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,89,Barcelona,217,['a042505f-76a1-4cc8-87ab-7431b9ab9224'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.030,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d239a020-0d58-48ff-a3ea-f000be392477,2384,,,"[83.5, 20.4]",3773631,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Wing,89,Barcelona,217,['f25dda43-2d17-4465-8448-bac6d223bc7a'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.944,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,19a9a719-43af-430d-8db6-06776acd899d,2390,,,"[114.4, 51.0]",3773631,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,90,Barcelona,217,['037f7bce-571f-4c55-b5f2-a368c6d82bfe'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.119,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9fd5b754-d19b-4530-a5cb-2cfc215da129,2393,,,"[77.6, 33.1]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Miguel Jiménez López,6695.0,Left Wing,91,Real Betis,218,['06d8d585-4417-4431-b66d-b87d7f2f70da'],7,,,,,,,,,,,,,,,,,Real Betis,218,00:06:07.237,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d3f3f469-07e1-44bf-b31b-d0d868612eae,2395,,,"[8.1, 43.7]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,92,Barcelona,217,['a9624335-0565-40de-8aff-3b23cc7730a9'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.714,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,5bc90568-5463-4c3d-ba97-391d83a828bf,2398,,,"[17.0, 27.4]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,92,Barcelona,217,['56ed5d62-fa7c-4145-baff-e45e12bd6417'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.051,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,612973e5-082b-4ed0-b36f-6fe54c91e8ba,2401,,,"[36.9, 29.6]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,['28d741fb-1696-4763-9f02-789cc35ad9b1'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.948,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,508ff5e7-6d48-43bc-a1b0-e697ffabaf95,2403,,,"[22.4, 19.5]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,92,Barcelona,217,['c93c0b7e-ca4e-482f-ad10-f9ee224d3ae2'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.348,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,5fc137c8-e9e8-4f56-aa4e-48f3f751c03f,2406,,,"[45.6, 23.5]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,['3137b028-3921-41b2-b555-225a21206fcf'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.460,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,c795e950-7ba4-4592-a515-ebf340ce5215,2409,,,"[48.7, 47.9]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Wing,92,Barcelona,217,['fcb0fac4-e914-4b20-8aee-701fc7053dad'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.408,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,0f7fb5bd-9af5-49bc-a8bf-0925fdc1937c,2412,,,"[69.8, 72.0]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Mingueza García,43728.0,Right Back,92,Barcelona,217,['221dabe6-bd58-4670-b96a-cf2099819f1d'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.348,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,62795e63-3b31-4311-8b2c-a23b8520d358,2415,,,"[93.6, 59.6]",3773631,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,92,Barcelona,217,['a0152fb9-9077-4cf0-81ec-ff688386b6b9'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.741,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,b9e81615-28ec-408e-b47a-34eba1cb1f8e,2422,,,"[28.5, 49.6]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,94,Real Betis,218,['38c99c14-a483-41fd-9ad7-53f24510e204'],9,,,,,,,,,,,,,,,,,Real Betis,218,00:07:09.428,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,9d56ab5a-b221-46f5-b1b6-98f4fedca21e,2425,,,"[46.7, 66.5]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,94,Real Betis,218,['8b3fbfa6-a7de-4ec1-b8ee-2fa6ebace787'],12,,,,,,,,,,,,,,,,,Real Betis,218,00:07:12.130,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,526f05f1-9bd8-4d11-b5e1-5f66f4cec0ae,2429,,,"[37.2, 76.8]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,94,Real Betis,218,['48d3b9cc-b90c-4a37-b248-9ad6ae217166'],16,,,,,,,,,,,,,,,,,Real Betis,218,00:07:16.916,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,19f87580-3b32-4827-9f2d-24e46192589a,2433,,,"[48.4, 73.5]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aitor Ruibal García,6851.0,Right Wing,94,Real Betis,218,"['4282a4ec-12ca-4d12-8ddf-064aa909c8df', '93e0657c-3ee3-47ca-ab8d-4ee2f8627f34']",18,,,,,,,,,,,,,,,,,Real Betis,218,00:07:18.935,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d8bed6e5-2282-4410-b348-ff9aa29d91d2,2438,,,"[69.5, 8.9]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,['d080b13c-f8d9-4128-80ad-6f306529cd3a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.366,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,a783f53c-a4a4-442a-8212-ff4419b2a989,2441,,,"[72.3, 13.1]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,95,Barcelona,217,['b6968c3c-ede0-4f93-b237-24e8fb4ce606'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.538,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f564773d-5162-489c-8799-149e1faf9464,2443,,,"[70.3, 8.6]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,['3c04f300-f394-4c54-bfbc-a041c52ada99'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.875,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,30c9f29f-d7f1-41d2-b506-c7481882503c,2446,,,"[70.9, 15.0]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,95,Barcelona,217,['31a267e4-242f-4022-aad3-8c88969258bf'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.702,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,15eb5c18-5941-4ea8-94fd-d370f90abb34,2449,,,"[64.1, 48.4]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Back,95,Barcelona,217,['09d53112-a52f-4ebc-8384-b1c21c6e452a'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.140,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,13c96ebe-4f4b-4764-b5db-0c97d8bfed07,2452,,,"[67.0, 19.0]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,['1c7808ad-ff08-4194-908e-4de6738c1f3c'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:07:30.851,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,05bd9812-03cd-48af-836c-afbb1289e847,2455,,,"[88.3, 20.7]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,95,Barcelona,217,['44820bb3-5281-4a65-98a1-0c009eb77c5e'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.534,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,89fe4ede-bae1-4e69-b29a-7872b7934fe8,2458,,,"[94.7, 19.8]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Wing,95,Barcelona,217,['e302f206-6b2d-49b3-ae4a-170fa3185ed9'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.350,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,868901fb-55f8-4478-beb9-4287cfa48abc,2460,,,"[85.5, 14.2]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,95,Barcelona,217,['77b7bc66-a29c-4142-8677-7fd2c098c3f5'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.477,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,72b76289-cedc-4482-97f7-1389f2f87954,2462,,,"[99.8, 5.0]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,95,Barcelona,217,['bf446f65-2ce2-46f0-ade7-98d61f260967'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.602,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,94aeb1c1-9030-48f3-beab-803ce3ea068b,2465,,,"[113.2, 36.4]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Forward,95,Barcelona,217,['8abbb725-12d7-47fe-a8ed-fd2a6a289dce'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:07:41.901,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f64a1d07-d73b-4eb7-af70-3ac595c9cc3e,2470,,,"[112.4, 3.3]",3773631,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ousmane Dembélé,5477.0,Right Wing,96,Barcelona,217,['610253a4-477f-438d-8cd4-a474a3c65780'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.064,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f1498e20-f01c-463d-9b57-0ec8778563a4,2477,,,"[34.4, 64.8]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nabil Fekir,2948.0,Center Attacking Midfield,96,Barcelona,217,['4fd39dd6-a788-47b6-8bd7-c507373bacec'],9,,,,,,,,,,,,,,,,,Real Betis,218,00:08:09.598,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,b6161ace-6b1e-4edd-a0de-1cb51a2a4241,2481,,,"[80.7, 58.0]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Frenkie de Jong,8118.0,Right Center Back,96,Barcelona,217,['c6735691-7d5b-4849-b797-240f06087169'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.284,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,c8d60839-da3c-474f-b5f0-4c2fcad13b2f,2484,,,"[82.4, 28.2]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,96,Barcelona,217,['bb73c0d1-1a61-4014-a050-fd9ee10c57b0'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.534,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,6ac3bb7c-5bfa-411f-94ea-185c360713b2,2488,,,"[66.4, 33.8]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Clément Lenglet,6826.0,Left Center Back,96,Barcelona,217,['79a29f6d-00e0-41e7-9dc6-6f115cf564c3'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:08:18.552,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d60b225a-a1b8-4b87-a07c-ac2736f73c5f,2490,,,"[65.8, 40.9]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro González López,30486.0,Left Wing,96,Barcelona,217,['ac111df7-49d7-4bf2-bdff-ad5cfeb370a2'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.673,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,7db0d823-b6f3-4dd7-a557-3120007c146e,2493,,,"[83.5, 74.8]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Óscar Mingueza García,43728.0,Right Back,96,Barcelona,217,['90f36a93-4a8a-41da-adc6-b908b71193df'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.586,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f8f3c170-33ba-45fd-8375-439e0ae13ff8,2496,,,"[79.3, 60.2]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Miralem Pjanić,6947.0,Right Center Midfield,96,Barcelona,217,['0f2dfef5-f991-422f-9cb8-4263c8bfc5b7'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:08:24.989,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,cb94256f-808e-4a12-90a7-8b7022d5bffa,2503,,,"[92.1, 10.4]",3773631,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aitor Ruibal García,6851.0,Right Wing,96,Barcelona,217,['d30a0134-c13c-41b3-978d-19d8d7ecc16b'],33,,,,,,,,,,,,,,,,,Real Betis,218,00:08:33.017,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,98833601-fe73-4e1c-bd8d-8ad03a8f4f7b,2512,,,"[114.9, 2.2]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil Fekir,2948.0,Center Attacking Midfield,97,Real Betis,218,['fa80f04f-9aa8-4d1f-ab89-c422ca3beb37'],5,,,,,,,,,,,,,,,,,Real Betis,218,00:09:05.433,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,4507f2cf-fe5f-4473-8e61-9f51040c0579,2520,,,"[7.2, 33.6]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,98,Barcelona,217,['5f2cc8c0-0358-455c-95d3-5e3f9aa672e7'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.089,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,006f08cb-db82-426d-bdc6-2fbec2373658,2522,,,"[13.4, 47.6]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frenkie de Jong,8118.0,Right Center Back,98,Barcelona,217,['efbeee81-1b56-479f-ad83-f3da09e6fe59'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.580,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,e136d499-ca3a-4654-a579-365bae896b49,2524,,,"[31.3, 55.4]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,98,Barcelona,217,['bf24ace0-3505-4e79-8b80-495d5f08f677'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:09:34.327,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,4fe46585-2034-451c-b41d-e42b25adfeef,2527,,,"[40.3, 22.9]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,98,Barcelona,217,['5f848217-e095-4ad5-b9b5-622f9e1d55e1'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.664,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f3c06f81-7dc1-4528-af6a-2fba6efb976f,2530,,,"[74.8, 2.4]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro González López,30486.0,Left Wing,98,Barcelona,217,['bbb6af4f-394e-442d-94de-2d3dd5c12d4b'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.546,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,cbd6000b-a3af-46dd-8ab9-c5feeeec0f63,2533,,,"[93.0, 31.6]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Center Forward,98,Barcelona,217,['ef8015cf-124b-4314-b7cc-a592a154aab7'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.618,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,074ba870-39c1-4a59-89eb-dae89fdc1e9f,2541,,,"[34.6, 73.2]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,99,Real Betis,218,"['61ab2427-933d-4a32-a819-0331a62896b7', 'f243cc49-8d10-48d0-9170-fb0f84a0fb74']",50,,,,,,,,,,,,,,,,,Real Betis,218,00:09:50.106,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,8d7dc51b-2ec4-418a-8a84-75e18fc4d217,2545,,,"[42.8, 77.4]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Iglesias Quintas,11391.0,Center Forward,99,Real Betis,218,"['eedee1d1-ad9c-4f31-8ab2-a7f8f2c7862f', 'f66a1816-0f15-4936-b03a-62425b1c39e3']",51,,,,,,,,,,,,,,,,,Real Betis,218,00:09:51.361,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,3fb2a4a1-ed7c-4531-9cb7-8e2b3ed8627b,2548,,,"[48.4, 71.8]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,99,Real Betis,218,['6d20fcc9-cadb-44b3-9205-b761af59beb7'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:09:53.910,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,4f0db89f-6db4-4cd9-8c34-dafbc9555fea,2551,,,"[28.2, 74.9]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Right Center Back,99,Real Betis,218,['51de1cee-38cf-4500-885b-b0a9aa2cea18'],55,,,,,,,,,,,,,,,,,Real Betis,218,00:09:55.548,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,7aee28bf-3265-43f0-ae59-210e6135a5c5,2554,,,"[45.0, 47.9]",3773631,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Defensive Midfield,99,Real Betis,218,['ba6e1c4b-b802-4e6f-b4d2-3c9b8b317e8f'],58,,,,,,,,,,,,,,,,,Real Betis,218,00:09:58.151,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,3caa7e7e-ec9d-4984-8d5b-90574e231a5f,2557,,,"[85.7, 5.0]",3773631,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Left Wing,99,Real Betis,218,['e1f2f6f9-3b57-4632-8e7c-a995a5a63e41'],4,,,,,,,,,,,,,,,,,Real Betis,218,00:10:04.112,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,56fa9baa-abd1-45ea-815e-728e944832d0,2560,,,"[92.4, 23.0]",3773631,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Fekir,2948.0,Center Attacking Midfield,99,Real Betis,218,['72f7b7d4-277e-4aef-916c-b342765b7e9f'],7,,,,,,,,,,,,,,,,,Real Betis,218,00:10:07.270,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,e7ec3489-d333-4d37-92f4-718376102bfe,2564,,,"[106.4, 33.4]",3773631,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Left Wing,99,Real Betis,218,"['04ac06f4-2e31-4161-a682-c5f205291c7e', '381ac4ef-2187-4908-87b3-55958e0dd72a']",9,,,,,,,,,,,,,,,,,Real Betis,218,00:10:09.982,Ball Receipt*,True,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,120820fe-3ad9-436a-8228-10145144011e,2570,,,"[115.4, 37.8]",3773631,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Paul Edgar Akouokou,42282.0,Right Defensive Midfield,100,Real Betis,218,['d5d27710-17ec-4b4f-9842-6907bb8975aa'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:10:53.301,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d6610c15-7d79-467e-b49d-69d6ac719f9b,2578,,,"[103.1, 77.1]",3773631,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aitor Ruibal García,6851.0,Right Wing,101,Real Betis,218,"['0d7c5948-b382-418d-8d8e-7d47ee34db5e', '9adfca54-82ab-4db9-b619-d40cc9b7dcea']",58,,,,,,,,,,,,,,,,,Real Betis,218,00:11:58.432,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,dbff3161-db05-4123-bf86-6de873d3bd55,2581,,,"[103.4, 56.4]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Borja Iglesias Quintas,11391.0,Center Forward,101,Real Betis,218,['78c239a1-8df4-4006-b506-c867addbcf47'],0,,,,,,,,,,,,,,,,,Real Betis,218,00:12:00.302,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,4047160c-fbeb-49da-ac64-4865b4d31283,2586,,,"[1.9, 33.6]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,101,Real Betis,218,['5f0da28b-eff8-4a66-a4fb-cb11ed2d7f4f'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:12:03.587,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f82244b5-8bec-474d-af67-77d1108267b7,2588,,,"[46.5, 30.5]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Forward,101,Real Betis,218,['ada924be-4178-42b4-be56-d1a97b3890e2'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.906,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,407779c7-047a-4618-8333-b35fe49e8013,2590,,,"[93.3, 78.5]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,101,Real Betis,218,['9ba39c1f-bfe7-4a75-9c14-5e3588c65fa1'],10,,,,,,,,,,,,,,,,,Real Betis,218,00:12:10.734,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f83e1cde-e436-4388-b896-ae19170769cf,2594,,,"[79.2, 66.5]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Edgar Akouokou,42282.0,Right Defensive Midfield,101,Real Betis,218,['78f1c659-8faf-4ae0-871a-77c6760c7338'],15,,,,,,,,,,,,,,,,,Real Betis,218,00:12:15.928,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,b38d61ca-30fa-4904-895c-f7dfa7dc7d7e,2597,,,"[56.5, 69.8]",3773631,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aïssa Mandi,6648.0,Right Center Back,101,Real Betis,218,['10c400d8-de9a-420c-8a71-7bf6d4dee827'],17,,,,,,,,,,,,,,,,,Real Betis,218,00:12:17.617,Ball Receipt*,,2020/2021
