50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,5.843979,,,,,,,,,,,,,,fd087b08-2c67-4d64-a208-41266f7c0bf1,1669,,"[30.3, 9.4]",68348,50,,,,,0.027370684,,Right Foot,,,,"[99.7, 11.3]",,High Pass,,69.426,,Incomplete,,,,,,,,,2,From Throw In,Luis García Fernández,23916.0,Left Wing,117,Espanyol,214,['59d2e9eb-00c5-4beb-8f54-776436ccc7fd'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:05:59.336,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.9323,,,,,,,,,,,,,,59d2e9eb-00c5-4beb-8f54-776436ccc7fd,1670,,"[21.3, 69.7]",68348,51,,,,,-2.1338265,,Left Foot,,,,"[4.7, 43.4]",,Ground Pass,,31.100643,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,2,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,118,Barcelona,217,"['ee24d7d4-8b35-4523-8eb8-5975004cfaf3', 'fd087b08-2c67-4d64-a208-41266f7c0bf1']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.180,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.0301,,,,,,,,,,,,,,7647d0f4-31cf-4778-99e1-a6b30e911414,1673,,"[10.4, 46.0]",68348,51,,,,,-0.043162543,,Right Foot,,,,"[40.5, 44.7]",,Low Pass,,30.12806,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,118,Barcelona,217,['286fa96e-aaa6-4807-b5be-7ae1e5839e68'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.528,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.9959,,,,,,,,,,,,,,a853584e-6b57-492b-8b3a-beb738bfc71c,1675,,"[40.0, 44.9]",68348,51,,,,,-0.37349716,,Right Foot,,,,"[47.4, 42.0]",,Low Pass,,7.9479556,,Incomplete,,Thiago Motta,4325.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,118,Barcelona,217,"['7bc00062-9353-4d3e-b026-cf9f47adedec', '915e1aae-3fbd-4583-9145-b6bcdd026782']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.558,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.7222,,,,,,,,,,,,,,efea9f86-4133-4e83-8e09-3e378460e63d,1680,,"[36.0, 37.6]",68348,51,,,,,-0.76478255,,Right Foot,,,,"[55.8, 18.6]",,Ground Pass,,27.441574,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,118,Barcelona,217,['b5f29de7-b10a-4cf5-a8cf-b8a3f14cd5b6'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.629,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.6814,,,,,,,,,,,,,,2a1f109c-c646-488a-8211-05c3b77c032a,1683,,"[55.8, 18.6]",68348,51,,,,,1.1311922,,Right Foot,,,,"[65.3, 38.8]",,Ground Pass,,22.32241,,,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,118,Barcelona,217,['3217771e-31d6-4cb2-bd20-0672b4c3451a'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.408,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.457,,,,,,,,,,,,,,3ec9b36a-f4a5-4b33-9111-b728a981b600,1685,,"[64.4, 39.2]",68348,51,,,,,1.4225415,,No Touch,,,,"[66.7, 54.6]",,Ground Pass,,15.570806,True,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,118,Barcelona,217,['80d6fc57-30ac-4445-8cc7-0767031c721c'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.090,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.4947,,,,,,,,,,,,,,dcf124c5-bd25-40e1-8b86-9e01e89cbaef,1687,,"[67.6, 54.6]",68348,51,,,,,-0.81595635,a3c0ea77-aa66-41ae-a1b0-f8862d066c64,Right Foot,,,,"[89.8, 31.0]",,Low Pass,,32.400616,,,,Samuel Eto''o Fils,19298.0,True,,Through Ball,True,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,118,Barcelona,217,['756733d0-77bb-4d11-9bab-492915e67b57'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.547,Pass,,2005/2006
,,,,,,,,,,,,,,,,,3.2415,,,,,,,,,,,,,,654c589f-48a0-4bc7-b770-34675c1ef3dc,1695,,"[7.0, 37.0]",68348,51,,True,,,0.07613777,,Right Foot,,,,"[67.3, 41.6]",,High Pass,,60.4752,,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,119,Espanyol,214,,55,,,,,,,,,,,,,,,,,,Espanyol,214,00:06:55.099,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.833729,,,,,,,,,,,,,,d6f70425-a808-4979-bb03-85c7cf0d922c,1698,,"[67.6, 21.4]",68348,52,,,,,-1.2802856,,Right Foot,,,,"[70.5, 11.7]",,Ground Pass,,10.1242285,,,,Ronaldo de Assis Moreira,25879.0,,,,,Free Kick,2,From Free Kick,Thiago Motta,4325.0,Right Center Midfield,120,Barcelona,217,['13eed754-f63e-4c07-b4db-c113676abc3a'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.127,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.205798,,,,,,,,,,,,,,dca63e12-c2c0-49ab-bd80-6a455afcb799,1701,,"[71.6, 14.0]",68348,52,,,,,1.205241,,Right Foot,,,,"[82.7, 43.0]",,High Pass,,31.051731,,,,Anderson Luís de Souza,19757.0,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,120,Barcelona,217,['85131d84-9ce1-4071-8a4b-dda262769711'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.926,Pass,,2005/2006
,,,,,,,,,,,,,,,,,2.4196,,,,,,,,,,,,,,03acc492-fca0-40b8-af0a-543f5669f545,1704,,"[87.1, 44.1]",68348,52,,,,,1.232402,,Right Foot,,,,"[95.3, 67.4]",,Ground Pass,,24.70081,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,120,Barcelona,217,['784431a2-0e34-42f4-a357-07e0a6e45be2'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:06.569,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.580356,,,,,,,,,,,,,,c5be08ec-48c1-4815-a5f8-79c078772262,1707,,"[87.7, 57.7]",68348,52,,,,,-2.8526173,,Left Foot,,,,"[76.6, 54.4]",,Ground Pass,,11.580155,,,,Juliano Haus Belletti,25863.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Barcelona,217,['02cbf733-e1a5-43d4-9636-8b52fa4f1194'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:10.934,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.3841,,,,,,,,,,,,,,875022ac-3766-40ea-81bd-e751b8259f83,1709,,"[75.1, 54.6]",68348,52,,,,,-2.8399737,,Right Foot,,,,"[66.1, 51.8]",,Ground Pass,,9.425497,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,2,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,120,Barcelona,217,['2bcc38ad-fb62-4093-b723-5dc72d4b144b'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:12.515,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.417866,,,,,,,,,,,,,,e12a04de-00ef-4914-a367-91e75dd16b9a,1712,,"[67.6, 49.1]",68348,52,,,,,-1.4280244,,Right Foot,,,,"[69.9, 33.1]",,Ground Pass,,16.164467,,,,Thiago Motta,4325.0,,,,,,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,120,Barcelona,217,['be9f9839-52b2-4115-976d-70fc93865e94'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.628,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.702599,,,,,,,,,,,,,,19b10dd0-cc86-4e66-88c7-56866e000c09,1714,,"[68.2, 34.8]",68348,52,,,,,-2.5788555,,Left Foot,,,,"[55.2, 26.6]",,Ground Pass,,15.370101,,,,Oleguer Presas Renom,25873.0,,,,,,2,From Free Kick,Thiago Motta,4325.0,Right Center Midfield,120,Barcelona,217,['c4ab2a7a-fb87-46dc-8e2f-676106cff976'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.046,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.074022,,,,,,,,,,,,,,0b567fbd-daae-48f2-9f15-22822e679eaf,1717,,"[55.2, 26.6]",68348,52,,,,,-1.1006833,,Right Foot,,,,"[64.6, 8.1]",,Ground Pass,,20.751144,,,,Giovanni van Bronckhorst,17797.0,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,120,Barcelona,217,['06bbcc48-5b4b-47e2-8453-4b8dcae5e7b6'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.771,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.093266,,,,,,,,,,,,,,4aba16d4-ed52-4894-a690-0ce2addb00bb,1720,,"[65.5, 5.8]",68348,52,,,,,-0.028977394,,Left Foot,,,,"[79.3, 5.4]",,Ground Pass,,13.805796,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,120,Barcelona,217,['e6b3661d-ab3d-4179-8cef-5274b753c785'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.684,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.6925,,,,,,,,,,,,,,d1cc3336-23d5-4788-a1a1-6cfebdd1d788,1723,,"[79.3, 5.8]",68348,52,,,,,2.077895,,Left Foot,,,,"[75.8, 12.1]",,Low Pass,,7.206941,,,,Giovanni van Bronckhorst,17797.0,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,120,Barcelona,217,['90e09b7c-e528-41ed-84ef-6a33883aae5c'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.009,Pass,,2005/2006
,,,,,,,,,,,,,,,,,4.087749,,,,,,,,,,,,,,f2b52bbc-ea48-4bae-8a5c-d0b54a0e3f69,1731,,"[75.3, 57.7]",68348,52,,,,,-0.3008255,,Right Foot,,,,"[108.5, 47.4]",,Ground Pass,,34.76104,,Incomplete,,,,,,,,,2,From Free Kick,Iván De la Peña López,26105.0,Center Attacking Midfield,120,Barcelona,217,"['27bd78db-578d-4bbe-9f47-9e60a98eb2aa', '99f56920-1010-4aaa-8012-915043f6a995']",25,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:25.605,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.150845,,,,,,,,,,,,,,29c51a04-6c8f-4fbf-b4e5-86b1b0889f83,1734,,"[14.4, 33.8]",68348,52,,,,,-0.81200784,,Right Foot,,,,"[27.2, 20.3]",,Ground Pass,,18.603495,,,,Oleguer Presas Renom,25873.0,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,120,Barcelona,217,['2a7ece29-e8b6-41fc-b4f1-72f687d05927'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:31.421,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.196012,,,,,,,,,,,,,,ca51dffe-a5b4-43d1-9089-beb4b6deca0e,1738,,"[35.8, 13.2]",68348,52,,,,,0.9790202,,Left Foot,,,,"[44.0, 25.4]",,Ground Pass,,14.69966,,,,Thiago Motta,4325.0,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,120,Barcelona,217,"['2f590989-2847-441d-99a9-35d2e0365890', 'b8d873a2-2cc8-4cf7-bc54-3c5c0338bd66']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.231,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.5235,,,,,,,,,,,,,,f02c4920-fff8-450f-9e16-227b7b90c9ff,1741,,"[44.0, 25.4]",68348,52,,,,,-0.63693845,,Left Foot,,,,"[63.6, 10.9]",,Low Pass,,24.380526,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Free Kick,Thiago Motta,4325.0,Right Center Midfield,120,Barcelona,217,['aa3915b4-a2e4-4caa-9171-556d59c26149'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:35.433,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.188419,,,,,,,,,,,,,,36cccd02-6102-4da8-aa52-93e221ac05fe,1744,,"[62.1, 12.1]",68348,52,,,,,1.6097376,,Right Foot,,,,"[61.5, 27.5]",,Ground Pass,,15.411684,,,,Thiago Motta,4325.0,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,120,Barcelona,217,['fd8cf9d8-0b27-4c53-9877-ae8c8686f393'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.139,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.867009,,,,,,,,,,,,,,a493f033-95fd-4bdc-93db-581143e5f7f9,1747,,"[64.4, 25.2]",68348,52,,,,,1.553704,,Right Foot,,,,"[64.6, 36.9]",,Ground Pass,,11.70171,,,,Samuel Eto''o Fils,19298.0,,,,,,2,From Free Kick,Thiago Motta,4325.0,Right Center Midfield,120,Barcelona,217,['90a7017c-3837-4e15-b09c-6ebeb3319f93'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.444,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.741855,,,,,,,,,,,,,,d1765e77-b6e2-49e2-8f8a-d81966b8055e,1750,,"[85.0, 45.1]",68348,52,,,,,0.8986835,,Right Foot,,,,"[92.4, 54.4]",,Ground Pass,,11.884864,,,,Anderson Luís de Souza,19757.0,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,120,Barcelona,217,['cedbc5c9-4560-4f15-ac98-2646c9f00268'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.892,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.895048,,,,,,,,,,,,,,2773d528-a4f7-4a4b-a44b-6dbd7b9acafe,1753,,"[93.2, 56.0]",68348,52,,,,,0.61072594,,Right Foot,,,,"[106.2, 65.1]",,Ground Pass,,15.868523,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,120,Barcelona,217,['d9d62c2f-2f8d-4a83-b95b-e84d7854ceac'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.561,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.601256,,,,,,,,,,,,,,35a57a0e-2e2f-4772-8ee5-99fcd8f4c796,1757,,"[109.6, 53.9]",68348,52,,,,,-2.426784,,Left Foot,,,,"[104.3, 49.3]",,Ground Pass,,7.017834,,,,Samuel Eto''o Fils,19298.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,120,Barcelona,217,"['41a4a198-5d55-4f4b-811b-7e6d500202cc', 'f6de0351-cb2d-45fb-bfbc-472abec7afb9']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.089,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,0.2553,,,,,,,,,,,,,,8da2fbc2-68f4-4641-b47f-47fc8d44b613,1759,,"[105.2, 49.5]",68348,52,,,,,-0.23374318,,Left Foot,,,,"[109.4, 48.5]",,Ground Pass,,4.3174067,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,120,Barcelona,217,"['17ae6ed6-5817-4f04-b216-6eaa9d260332', 'ecd1b4d2-ac44-4ecb-a2e1-37a1a8421112']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.691,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.687705,,,,,,,,,,,,,,4f81077b-ff35-4c64-a5ca-34581e412399,1763,,"[71.3, 39.4]",68348,52,,,,,-0.755821,,Head,,,,"[80.0, 31.2]",,High Pass,,11.955334,,Incomplete,,,,,,,,Recovery,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,120,Barcelona,217,['3a941301-2467-4d49-9185-3bb56485d56b'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:55.820,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.523767,,,,,,,,,,,,,,c750f4c4-6cc0-439d-8e38-62be8f5871cc,1766,,"[35.4, 49.3]",68348,52,,,,,-2.346486,,Left Foot,,,,"[30.3, 44.1]",,Ground Pass,,7.283543,,,,Alberto Lopo García,26107.0,,,,,,2,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Wing,121,Espanyol,214,['e6335d21-4c84-49ea-b55c-db593eb6813e'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:59.056,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.888028,,,,,,,,,,,,,,1c92b7a5-ec04-4ab5-9f02-17ab05b193e6,1769,,"[31.4, 44.1]",68348,52,,,,,0.19440454,,Right Foot,,,,"[50.7, 47.9]",,Low Pass,,19.670536,,,,Iván De la Peña López,26105.0,,,,,,2,Regular Play,Alberto Lopo García,26107.0,Right Center Back,121,Espanyol,214,['f86c3adf-2f23-45b1-8b7f-eca3c7d6e777'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:07:59.740,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.949497,,,,,,,,,,,,,,a28ac21e-892f-4ae5-ac3c-1cf370c006de,1773,,"[52.8, 49.8]",68348,53,,,,,2.4592762,,Left Foot,,,,"[44.8, 56.3]",,Ground Pass,,10.307764,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,2,Regular Play,Iván De la Peña López,26105.0,Center Attacking Midfield,121,Espanyol,214,"['43b4e54d-340f-4f9b-88ed-01a6a98c4bda', '733f6f89-ed8d-4e29-9569-b8d7517f37ba']",0,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:00.788,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.096,,,,,,,,,,,,,,f12bb7c2-455c-49e7-a8cf-34adf43fdcec,1776,,"[63.7, 73.9]",68348,53,,,,,-0.43178588,,Right Foot,,,,"[84.1, 64.5]",,High Pass,,22.461523,,Pass Offside,,Raúl Tamudo Montero,26109.0,,,,,,2,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Wing,121,Espanyol,214,"['733f6f89-ed8d-4e29-9569-b8d7517f37ba', 'f09e9e03-2e93-49e8-9afc-c982e7537065']",5,,,,,,,,,,,,,,,,,,Espanyol,214,00:08:05.205,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,3.882823,,,,,,,,,,,,,,48184834-c419-4a33-8239-e2dde26e46e4,1778,,"[36.3, 19.1]",68348,53,,True,,,0.8667632,,Right Foot,,,,"[68.4, 56.9]",,High Pass,,49.590824,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,122,Barcelona,217,['56d21ae6-0b70-41b6-9d00-3dd48636b224'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.953,Pass,,2005/2006
,,,,,,,,,,,,,,,,,3.598714,,,,,,,,,,,,,,04682ffa-b3c7-432c-9407-589b4ea58ecf,1780,,"[91.1, 52.3]",68348,53,,,,,0.69381833,,Left Foot,,,,"[112.5, 70.1]",,Low Pass,,27.83523,,,,Juliano Haus Belletti,25863.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,122,Barcelona,217,['2972f4d3-fd2d-40cd-8830-f0b4aa8f23f2'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:27.142,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.438861,,,,,,,,,,,,,,1fb9716b-2c72-41ad-b043-6f7adbca6eed,1784,,"[109.6, 76.6]",68348,53,,,,,-2.3906636,,Left Foot,,,,"[100.6, 68.2]",,Ground Pass,,12.31097,,,,Anderson Luís de Souza,19757.0,,,,,,2,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,122,Barcelona,217,"['8580e2a4-8d7b-41d1-8534-0d0d31f2ea4a', 'a21b0273-2a13-4b37-87bd-11123dd1848f']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.550,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,0.992835,,,,,,,,,,,,,,1ecc63e2-f95d-4f1a-bc77-fa8118308477,1787,,"[98.2, 67.2]",68348,53,,,,,-1.8360034,,Right Foot,,,,"[93.8, 51.0]",,Ground Pass,,16.7869,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,122,Barcelona,217,['f2891283-7cbd-450d-85a6-f2c684c54156'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:36.623,Pass,,2005/2006
,,,,,,,,,,,,,,,,,3.7885,,,,,,,,,,,,,,5dce2d2c-a4ea-4654-95e7-f82455bb5c8f,1796,,"[7.0, 37.0]",68348,55,,,,,0.028338868,,Right Foot,,,,"[70.5, 38.8]",,High Pass,,63.525505,,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,124,Espanyol,214,,16,,,,,,,,,,,,,,,,,,Espanyol,214,00:10:16.245,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.5944,,,,,,,,,,,,,,7c332b16-1906-42c3-9fdc-a9c06e701ab3,1802,,"[78.0, 42.8]",68348,57,,,,,0.0,,Right Foot,,,,"[110.8, 42.8]",,High Pass,,32.8,,,,Alberto Lopo García,26107.0,,,,,Free Kick,2,From Free Kick,Iván De la Peña López,26105.0,Center Attacking Midfield,125,Espanyol,214,['5d4b3dfc-8685-47e2-9f08-98743d9c3d15'],38,,,,,,,,,,,,,,,,,,Espanyol,214,00:12:38.338,Pass,,2005/2006
,,,,,,,,,,,,,,,,,3.1797,,,,,,,,,,,,,,5dab10b6-1fec-4977-b90b-ed8c8565e2fd,1806,,"[6.0, 36.0]",68348,58,,,,,-0.2776234,,Right Foot,,,,"[64.6, 19.3]",,High Pass,,60.93316,,Incomplete,,Thiago Motta,4325.0,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,126,Barcelona,217,"['471df08e-b127-406b-850c-e8e86e7be8b4', 'e5300f00-0e25-4495-bca7-0a2a2e9d2098']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:08.077,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.1732,,,,,,,,,,,,,,ba42c836-6cde-427f-8108-631bacf0f406,1810,,"[55.8, 9.0]",68348,58,,,,,0.09364793,,Left Foot,,,,"[73.9, 10.7]",,Low Pass,,18.179659,,,,Ronaldo de Assis Moreira,25879.0,,,,,Recovery,2,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,126,Barcelona,217,['3990f8fe-6415-4f91-913a-6af8caf5f013'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.705,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.0348,,,,,,,,,,,,,,423a835a-d3fe-43c6-82b3-f9248dae357d,1815,,"[68.6, 3.7]",68348,58,,,,,2.7490225,,Right Foot,,,,"[55.8, 9.0]",,Ground Pass,,13.85388,,,,Giovanni van Bronckhorst,17797.0,,,,,,2,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,126,Barcelona,217,['12b497b4-ca17-489d-8170-cc7256c04599'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.480,Pass,,2005/2006
,,,,,,,,,,,,,,,,,0.5123,,,,,,,,,,,,,,eb1325f4-c977-4d64-ae62-90e614c56612,1818,,"[55.8, 10.2]",68348,58,,,,,2.671616,,Left Foot,,,,"[49.5, 13.4]",,Ground Pass,,7.0661163,,,,Thiago Motta,4325.0,,,,,,2,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,126,Barcelona,217,['f87cceeb-420e-4c40-94fb-43e86d74f4cb'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:20.884,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.2623,,,,,,,,,,,,,,7f10928c-f19f-43ef-af43-2bd962fd450f,1822,,"[46.1, 6.4]",68348,58,,,,,2.767735,,Right Foot,,,,"[33.1, 11.5]",,Ground Pass,,13.964598,,,,Oleguer Presas Renom,25873.0,,,,,,2,From Goal Kick,Thiago Motta,4325.0,Right Center Midfield,126,Barcelona,217,"['c75bf7ab-b22c-4541-a689-8bd156f07775', 'dbdcce9f-3e69-4c68-a9dc-634183f99895']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:23.164,Pass,True,2005/2006
,,,,,,,,,,,,,,,,,1.714932,,,,,,,,,,,,,,ed7b585e-cb76-4b16-81f2-10d6936b2a74,1824,,"[32.3, 13.0]",68348,58,,,,,-0.4957312,,Right Foot,,,,"[55.6, 0.4]",,High Pass,,26.488676,,Out,,,,,,,,,2,From Goal Kick,Oleguer Presas Renom,25873.0,Left Center Back,126,Barcelona,217,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.426,Pass,,2005/2006
,,,,,,,,,,,,,,,,,1.171025,,,,,,,,,,,,,,4b9a1cd2-52b2-4219-a3e5-53414d3e220c,1826,,"[71.9, 80.0]",68348,58,,,,,-0.73079014,,,,,,"[88.3, 65.3]",,Low Pass,,22.023851,,,,Raúl Tamudo Montero,26109.0,,,,,Throw-in,2,From Throw In,Armando Miguel Correia de Sa,26106.0,Right Back,127,Espanyol,214,['6cc55db2-25a9-4dc6-81bf-b0ae8180e60a'],38,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:38.256,Pass,,2005/2006
