50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[17.8, 29.6]",,,,,,,,,,,1.125111,,,,,,,,,,,,,,,701e1dfc-76ed-47f9-8c28-3a1e40262c81,1054,,"[15.4, 25.9]",69227,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,59,Barcelona,217,"['087618fa-fc38-4063-90a9-0b33cebfdbf9', '127f15bf-603e-46da-adee-a47f3638ddd5']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.980,Carry,,2009/2010
,,,,,"[53.7, 59.4]",,,,,,,,,,,6.4836,,,,,,,,,,,,,,,b2b366f7-3c6c-4c86-89c7-0ab72dc0604d,1057,,"[27.0, 60.4]",69227,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,"['8b8c481a-05df-42b0-b2d8-f239e669e35a', '9531762d-f0ef-4419-856e-b5b6598d0eb2']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.757,Carry,,2009/2010
,,,,,"[65.0, 47.3]",,,,,,,,,,,1.044435,,,,,,,,,,,,,,,bee1c74a-206a-4960-bf6f-debf236f273c,1061,,"[62.3, 49.0]",69227,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,"['3399d5d2-c89b-4538-aac9-90c1f4684fa0', '4058327f-42ad-4cd0-901b-da5b0d950fcf', 'b2dfc4d2-05ab-4d97-b5b0-dd1082d1480c', 'bcc99d6c-8ba1-48a3-b1bb-cb0be25521d1']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.445,Carry,True,2009/2010
,,,,,"[66.0, 46.6]",,,,,,,,,,,0.775251,,,,,,,,,,,,,,,1e022804-074c-4b3e-a8f5-1774f8739653,1064,,"[65.0, 47.3]",69227,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,"['af814f81-ad87-4359-b0e4-d9d5c3ea7dc2', 'b2dfc4d2-05ab-4d97-b5b0-dd1082d1480c', 'bcc99d6c-8ba1-48a3-b1bb-cb0be25521d1', 'c2e64793-bada-4021-82b4-1fe3eeed14b8']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:25:48.490,Carry,True,2009/2010
,,,,,"[63.6, 46.3]",,,,,,,,,,,0.104549,,,,,,,,,,,,,,,ccd24108-d321-464f-8054-877ed53b5d44,1067,,"[66.0, 46.6]",69227,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,"['14c3a788-6d6d-49ee-9bcc-7d698f490afe', '81308560-2e41-4c31-b46c-8fe02ad2ee59', 'af814f81-ad87-4359-b0e4-d9d5c3ea7dc2', 'c2e64793-bada-4021-82b4-1fe3eeed14b8']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.265,Carry,True,2009/2010
,,,,,"[65.3, 38.7]",,,,,,,,,,,2.1762,,,,,,,,,,,,,,,4d7fc44c-54b1-4665-a4e8-1c4ec43f59a3,1070,,"[63.6, 46.3]",69227,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,"['14c3a788-6d6d-49ee-9bcc-7d698f490afe', '777514a4-f1d5-4432-a734-4d3ba0950992', '81308560-2e41-4c31-b46c-8fe02ad2ee59']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.369,Carry,True,2009/2010
,,,,,"[79.5, 7.3]",,,,,,,,,,,1.5598,,,,,,,,,,,,,,,428a2632-f7d3-4b1d-a6c8-3a58ecdf70e5,1073,,"[74.4, 8.9]",69227,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,59,Barcelona,217,"['d75c3d35-4529-4571-8e14-cce3b1022f81', 'db328475-e563-4e81-96cc-2ef6c90d582b']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:25:53.932,Carry,,2009/2010
,,,,,"[29.3, 60.2]",,,,,,,,,,,0.7767,,,,,,,,,,,,,,,748b609f-12cc-4333-99b7-bce44d8c3005,1079,,"[30.7, 65.8]",69227,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Right Midfield,60,Real Zaragoza,395,"['00645326-78e5-4826-8a69-0111a6c65078', '22f0f899-2f9b-4928-8fbd-73d8a4fc0444', 'ffa75886-847e-481e-bf4b-4e5e8b155653']",58,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:58.680,Carry,True,2009/2010
,,,,,"[34.5, 49.5]",,,,,,,,,,,2.0876,,,,,,,,,,,,,,,88c00d7c-f5fe-4e67-b3ef-4fb4849592d9,1083,,"[38.8, 58.5]",69227,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Defensive Midfield,60,Real Zaragoza,395,"['47b34406-884c-4bec-8c5c-85abc4f708ba', '66095cb2-9579-49a2-8b3e-b9c55553e162', '84c5373f-190e-4784-91d5-c6cde4de247e']",0,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:00.637,Carry,True,2009/2010
,,,,,"[80.1, 73.7]",,,,,,,,,,,1.0008,,,,,,,,,,,,,,,0b714c79-fd91-4fb4-a40f-35bc5d78e760,1095,,"[80.1, 73.7]",69227,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Humberto Andrés Suazo Pontivo,26656.0,Center Forward,61,Real Zaragoza,395,"['0c99f3ae-a977-4fe3-9d66-2f3cd2f08b8b', '4d4e0194-b8ef-4759-a590-03077cb00c86', '9cde082f-96aa-4b0b-9a42-6b540df2c401']",21,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:21.248,Carry,True,2009/2010
,,,,,"[71.2, 71.3]",,,,,,,,,,,1.4663,,,,,,,,,,,,,,,dea730cf-48b3-4f92-adc0-de124ade6e75,1103,,"[78.8, 69.7]",69227,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eliseu Pereira dos Santos,10798.0,Left Midfield,62,Real Zaragoza,395,"['0b5b17a5-9b3b-4a05-9dc5-3bafa61a6fd8', '9532a6f9-2df1-4570-8ac1-40ee3aaafc24']",59,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:59.686,Carry,,2009/2010
,,,,,"[63.0, 51.1]",,,,,,,,,,,4.2006,,,,,,,,,,,,,,,e0756c15-78b5-494d-a75e-eca496b87e7e,1107,,"[57.5, 26.6]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,63,Barcelona,217,"['31b6614f-e855-42b9-98ef-43f964b375f8', '9c1375c4-bdf9-4f35-8520-3cab80892518', 'b7da35ca-ef2c-45b7-9ec3-146bfc12cbe6']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.092,Carry,True,2009/2010
,,,,,"[48.5, 47.3]",,,,,,,,,,,2.209977,,,,,,,,,,,,,,,49277f7a-06dc-4e9e-a0c9-a65616833ad7,1111,,"[45.3, 53.2]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,63,Barcelona,217,"['5ba9f0cf-0a37-438c-894f-eaa4e5d49d00', 'bfe7ed89-59a6-4430-a8de-dc22b7b88cfd']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.324,Carry,,2009/2010
,,,,,"[58.2, 35.3]",,,,,,,,,,,0.841027,,,,,,,,,,,,,,,aa29fe70-72c3-49e5-878e-213134ff7468,1114,,"[58.2, 38.9]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,63,Barcelona,217,"['bad66642-a01b-4584-b28f-b60115e2f31e', 'dc7a965e-d306-4d1b-b73f-34243ba8510b']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.645,Carry,,2009/2010
,,,,,"[74.7, 37.6]",,,,,,,,,,,0.040001,,,,,,,,,,,,,,,e0aa4007-6800-4f27-9cd7-bcaa4d865e0c,1117,,"[73.6, 37.7]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,63,Barcelona,217,"['d4714935-6ba8-48de-89a3-7c33a11a340b', 'e11c98fa-4564-4e8a-aa02-7729e181aac2']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:27:15.810,Carry,,2009/2010
,,,,,"[79.0, 10.7]",,,,,,,,,,,3.9925,,,,,,,,,,,,,,,c863367a-37a9-45c4-9902-71d1d78904e3,1120,,"[64.4, 8.7]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,63,Barcelona,217,"['1decb649-9725-48a4-b71e-04223234bd28', 'fe35d651-cdff-4b36-bb43-c4cd2bf2ce93']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.393,Carry,,2009/2010
,,,,,"[65.3, 14.1]",,,,,,,,,,,0.4751,,,,,,,,,,,,,,,55dec2ff-3807-47de-a03b-0f8051922232,1123,,"[63.6, 12.8]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,63,Barcelona,217,"['67516cf6-c146-4008-bb6a-13b474ab00a1', '690664eb-9d97-4bba-9db6-91392ca33ba4']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.043,Carry,,2009/2010
,,,,,"[58.5, 62.2]",,,,,,,,,,,1.554948,,,,,,,,,,,,,,,abb2e330-a1a3-4520-b038-d2173ee0e8bc,1126,,"[54.9, 55.5]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,63,Barcelona,217,"['826ca8ff-f300-4a8c-b43e-dd7ecb8fdb05', '86fce0b8-370b-47a5-9464-aac1baa2bb7d']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.010,Carry,,2009/2010
,,,,,"[69.1, 73.4]",,,,,,,,,,,2.4846,,,,,,,,,,,,,,,784440ff-73e1-4c3c-9d66-149eb8881134,1129,,"[68.7, 77.3]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,"['6b2cd16e-4911-4e6e-8ab4-92ade9636592', 'd7df157d-896d-4a87-8c73-329b84017fa7', 'f49485df-ab60-4536-b0e8-7d6925b0b640']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.221,Carry,True,2009/2010
,,,,,"[49.5, 12.7]",,,,,,,,,,,0.9,,,,,,,,,,,,,,,4a19e8ae-6ac7-480e-b43f-6fef8e3aa5e7,1135,,"[49.4, 10.0]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Defensive Midfield,64,Real Zaragoza,395,"['b4336505-73e4-4529-824d-8bffc9119abe', 'd8c83046-dd33-4723-a619-d9bbef342af5']",32,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:32.455,Carry,,2009/2010
,,,,,"[48.0, 22.0]",,,,,,,,,,,0.057600003,,,,,,,,,,,,,,,ab1e48df-9e55-4008-b36e-f264815f777a,1138,,"[47.8, 20.2]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Center Midfield,64,Real Zaragoza,395,"['7df28b00-ee3a-45e1-a43e-1884eb4b0a80', 'f90c7d57-83d0-4f89-b15d-f96c30a49795']",34,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:34.202,Carry,,2009/2010
,,,,,"[52.9, 2.8]",,,,,,,,,,,0.16,,,,,,,,,,,,,,,72dbd7d6-b14b-4a04-9f3e-cffad9811212,1141,,"[53.2, 4.1]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Daniel Ponzio,25922.0,Left Back,64,Real Zaragoza,395,"['e4b6ed06-2002-413c-8580-b7e365496cc6', 'eb873be4-31af-4d58-a4c5-ffd26d9dbd3d']",35,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:35.725,Carry,,2009/2010
,,,,,"[64.4, 68.0]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,14605f0f-cfa8-4b14-822a-4137609debf6,1145,,"[63.9, 68.6]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,"['479aea3c-cd61-4db5-be81-ba130c9ee9cd', '65f60f5b-0569-424f-96a2-a7b476205cbc']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.013,Carry,,2009/2010
,,,,,"[64.0, 76.3]",,,,,,,,,,,0.3489,,,,,,,,,,,,,,,0c9f8697-8dec-4f80-8bb4-2402b489cc89,1149,,"[65.8, 77.2]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,"['3624cfdc-1b27-47c1-aeeb-776e81e90985', 'a3611faf-b5c9-414b-836a-aab067a15576', 'db787921-0797-49ab-b43a-df99c3616d90']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.974,Carry,True,2009/2010
,,,,,"[52.5, 21.4]",,,,,,,,,,,1.835,,,,,,,,,,,,,,,61660c48-0eef-4b1c-bf25-58995f581ad3,1152,,"[58.5, 19.3]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,65,Barcelona,217,"['37b87c6f-d48d-4e19-bad0-337fba37f1ad', 'f359256e-55c7-4d29-8672-84754b54a48a']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:27:48.732,Carry,,2009/2010
,,,,,"[33.6, 62.4]",,,,,,,,,,,2.836518,,,,,,,,,,,,,,,a60d3113-1d4b-4ad7-9021-7514897bce71,1155,,"[46.4, 57.6]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,"['923fd182-e518-4f75-98ed-83ae3f5a7e36', 'bb6ddc5f-b47b-400d-bf32-457f2f17dddb', 'f8f685b1-d40b-4009-9c52-7b6cef042e17']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.760,Carry,True,2009/2010
,,,,,"[12.3, 46.3]",,,,,,,,,,,0.039974,,,,,,,,,,,,,,,08727939-fca3-424e-88bf-824ed550b91f,1159,,"[12.9, 45.5]",69227,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,65,Barcelona,217,"['a98cf016-800a-464a-86ba-14e75411ad58', 'bd482f88-95b5-464e-8992-e9629809fa1a']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.056,Carry,,2009/2010
,,,,,"[24.3, 19.8]",,,,,,,,,,,2.698124,,,,,,,,,,,,,,,9f6b986b-58c9-4543-ab86-2719a16586de,1162,,"[24.8, 19.8]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,65,Barcelona,217,"['47fc8c56-a215-423c-9d1e-25ad0ed9e4b0', '6d1a7653-973f-4022-ae41-a62d0642ce84']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.322,Carry,,2009/2010
,,,,,"[33.0, 36.3]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,4700a1e6-3473-444e-af85-57d15cb7fff1,1165,,"[31.2, 34.5]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,"['4572e32c-a7c4-441c-8ad4-bcfc9dabf7f1', 'fd30735f-9a18-4f83-907a-8a6498f72e20']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.354,Carry,,2009/2010
,,,,,"[12.3, 47.5]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,c67e6bab-0084-4d15-835b-f1295fa125a6,1168,,"[14.4, 38.9]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,65,Barcelona,217,"['bf888ad1-d959-47a5-a350-97b4f124c7a2', 'c28c609a-61b8-4541-bbc2-ac5d167dab19']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.720,Carry,,2009/2010
,,,,,"[54.9, 61.8]",,,,,,,,,,,3.4422,,,,,,,,,,,,,,,50a96af7-32fa-4d2f-b126-745806762bb3,1171,,"[36.8, 72.0]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,"['4243afa5-880b-4a30-85d7-e7352e918fdf', 'd9dc0cb9-fe9c-4489-9bfd-77ff59123008']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:28:09.593,Carry,,2009/2010
,,,,,"[70.8, 47.9]",,,,,,,,,,,0.08,,,,,,,,,,,,,,,5eb3a50a-3251-4a26-941b-d59cae9df735,1174,,"[70.8, 48.9]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,65,Barcelona,217,"['5837e5f2-1e88-413f-ac02-bbb03decf45b', 'f754be11-684d-4b7e-95e0-a65cffc0fbe4']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.444,Carry,,2009/2010
,,,,,"[64.4, 43.7]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,3de5c59c-34b4-4aed-b30d-ad714bdf68d9,1177,,"[64.3, 47.0]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,65,Barcelona,217,"['31bd74f1-63d7-4147-bda8-51b79cb5e69d', 'd38d7d59-67f6-4619-ba65-7222a5881688']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:28:15.580,Carry,,2009/2010
,,,,,"[65.0, 11.3]",,,,,,,,,,,1.032033,,,,,,,,,,,,,,,4c002844-eb42-428a-b0fa-27915b1f696b,1180,,"[61.6, 12.8]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,65,Barcelona,217,"['1dbc7a8d-75ea-45de-96f2-fa929e027ffd', '34d28b31-7a98-40c7-ae3a-433733bfee3e']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.495,Carry,,2009/2010
,,,,,"[78.8, 7.5]",,,,,,,,,,,1.246673,,,,,,,,,,,,,,,edab9bbf-8b75-4fae-bcf8-dedd14980ac2,1183,,"[78.2, 8.0]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,65,Barcelona,217,"['033aacb0-9fd1-4e43-89d7-db209694f08c', '67e46a64-268d-40d2-835b-d499edc529f2']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.217,Carry,,2009/2010
,,,,,"[58.2, 44.2]",,,,,,,,,,,1.3551,,,,,,,,,,,,,,,6d26976f-03c6-4cb8-8abe-d76701b2513c,1190,,"[53.0, 43.4]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,"['57feef77-bf11-46d7-b0dd-ddada4446c4f', 'd69a4e47-749f-42ad-9447-93af07e9fa1e']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.143,Carry,,2009/2010
,,,,,"[69.2, 70.6]",,,,,,,,,,,1.211231,,,,,,,,,,,,,,,fd6ffde7-5692-4745-b989-1d6f36b0a5c4,1193,,"[64.3, 73.0]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,66,Barcelona,217,"['05b062d3-70ca-4bdd-9949-710026ea6c76', '86fec0b5-659f-4d9c-b9e5-897a8fb032e9']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.918,Carry,,2009/2010
,,,,,"[51.6, 9.0]",,,,,,,,,,,2.736,,,,,,,,,,,,,,,7987f1d8-4482-4b5e-8377-d4b75e7aa007,1197,,"[43.9, 5.2]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Daniel Ponzio,25922.0,Left Back,66,Barcelona,217,"['39b61a5b-35ee-4954-aa03-15b446e52ec9', 'b8302ea4-9a28-4748-9849-924e3ae50255', 'c90fedfc-7b82-4204-ac83-82db05d0ba47']",55,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:55.486,Carry,True,2009/2010
,,,,,"[74.7, 75.8]",,,,,,,,,,,3.6415,,,,,,,,,,,,,,,87625060-9d8a-4c37-8c5c-76e4c37f95a0,1202,,"[72.6, 74.9]",69227,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,"['04e4adb0-09d2-4145-8db1-566ad7dd3bff', 'aecff7f4-558a-49ea-8fb7-ae0016c344ac']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.044,Carry,,2009/2010
,,,,,"[75.4, 76.3]",,,,,,,,,,,0.0929,,,,,,,,,,,,,,,bf90a655-6429-43f2-9cb8-9b1345153580,1205,,"[74.7, 75.8]",69227,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,"['048e8cad-2349-42ed-a952-02e0671b3a1c', '04e4adb0-09d2-4145-8db1-566ad7dd3bff', 'e57df73f-c175-45a0-8fb9-545ebdb4e3ab', 'e756ead5-866c-43a9-ad8c-89f39909f104']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.686,Carry,True,2009/2010
,,,,,"[84.0, 72.5]",,,,,,,,,,,1.7339,,,,,,,,,,,,,,,a9b3832e-6ca8-4fad-99e1-b35d9a45a992,1208,,"[75.4, 76.3]",69227,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,"['048e8cad-2349-42ed-a952-02e0671b3a1c', '89426f77-341b-42f4-b50f-a6f6378692c4', 'e756ead5-866c-43a9-ad8c-89f39909f104']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.778,Carry,True,2009/2010
,,,,,"[117.6, 64.4]",,,,,,,,,,,1.3655,,,,,,,,,,,,,,,0914e2d2-84d1-499f-b1b5-46ac55371ed1,1214,,"[117.6, 64.4]",69227,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,67,Barcelona,217,"['7e60d7d8-1053-4c34-8f68-59b21aa0186c', 'fcc810b4-186b-45ed-a1b3-c34bfc8a5d16']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.958,Carry,,2009/2010
,,,,,"[68.2, 29.4]",,,,,,,,,,,0.9568,,,,,,,,,,,,,,,d735a122-a6e2-48b0-a954-f760a50e0fd1,1239,,"[66.0, 28.7]",69227,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,"['5a241eae-00fa-4c4d-aa75-cc30613968cb', '8a7db362-6240-4ab3-86a4-53ab9ef5b499', '928668c1-8b4a-4b56-97e7-7c85af10aae9', 'b46d5185-148b-4d37-8377-38056010c670']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.577,Carry,True,2009/2010
,,,,,"[84.2, 61.4]",,,,,,,,,,,2.0709,,,,,,,,,,,,,,,802a4bcd-48e6-4e66-82e8-67e58b1b14d1,1244,,"[73.4, 44.5]",69227,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,73,Barcelona,217,"['145dd01a-7dca-4492-82d9-d7ad0146542a', 'e520f4fd-5948-4072-bbe6-6c7a775e41a6']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.708,Carry,,2009/2010
,,,,,"[108.2, 74.9]",,,,,,,,,,,1.509147,,,,,,,,,,,,,,,5a6d2abb-e019-4687-bb0c-b8253c5569c1,1247,,"[103.9, 75.3]",69227,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,73,Barcelona,217,"['3187f8dd-2216-48d9-866c-4dd89eacd301', 'ea140bab-1a1e-4011-b866-c4c25d53807e']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.683,Carry,,2009/2010
,,,,,"[72.2, 57.8]",,,,,,,,,,,3.0492,,,,,,,,,,,,,,,015a461e-8f48-49bf-8c9b-8f0a6469ab79,1266,,"[87.8, 45.8]",69227,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Javier Arizmendi de Lucas,26217.0,Right Midfield,77,Real Zaragoza,395,"['2995cdc1-9536-43f2-841d-b632b6e800be', '7c0d4800-7108-4a48-92d5-5480d4e1243b']",16,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:16.344,Carry,,2009/2010
,,,,,"[63.7, 51.8]",,,,,,,,,,,3.177,,,,,,,,,,,,,,,564b828d-defb-4145-b8e1-af9a035ca7f5,1270,,"[64.2, 52.3]",69227,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Left Center Midfield,77,Real Zaragoza,395,"['42377675-badb-47d8-bf00-659c899b899f', '4d32402f-2c2e-488c-8203-f7ae70735d48', 'a2dcddc2-410e-4a2c-8874-13119d3c60d6']",20,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:20.324,Carry,True,2009/2010
