bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,True,,,,,,0.450863,,,,,,,,,,,,b6f4affc-d992-4bd8-8a3e-b1934d7158ff,607,,"[75.4, 12.6]",9602,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Getafe,216,"['9e444ad7-a11b-4665-8af0-ae64a642164f', 'e27fc3c0-d01f-4a3a-b777-08c519da4aee', 'ffe50cd6-de1f-419e-9b7a-a1f1e191c5c4']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:11:46.972,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,1.352432,,,,,,,,,,,,9bd1983e-1d27-412e-9a5d-8d5a8fb2aeca,611,,"[76.8, 16.6]",9602,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Getafe,216,"['25c1eb62-b0c5-421f-a561-c8f8480ccb0b', '7347fbeb-bf76-4809-9226-2a366de5b924', 'ea8eddc7-281f-4d74-9edc-10a3877b0852']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.542,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.371808,,,,,,,,,,,,0d4ee0ed-1754-4eda-8c71-68278a6fb468,617,,"[58.5, 19.0]",9602,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Getafe,216,['07e3f069-4255-4058-b7f3-55add6ee600a'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:11:52.986,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,2.514435,,,,,,,,,,,,5dded78c-4d83-468e-b258-4811a20d4c1c,622,,"[55.2, 55.7]",9602,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,27,Barcelona,217,"['1a6f86d8-53a9-4796-bc29-e310c416baf9', '1a9127d3-da75-4583-8664-2e8b389b8623', '7d1f305f-ab73-4a68-9c51-e4c046f0ed4d', 'daed8114-e7e0-4c44-bd81-782f69a95ff8']",55,,,,,,,,,,,,,,,,,Getafe,216,00:11:55.293,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.651365,,,,,,,,,,,,86b1c119-6a7e-499a-bdc1-cbdc7ef84aaf,631,,"[47.6, 49.5]",9602,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Molina Vidal,6630.0,Center Forward,27,Barcelona,217,['1698b1b6-72b0-4c77-99c7-a46954958135'],4,,,,,,,,,,,,,,,,,Getafe,216,00:12:04.012,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,0.741741,,,,,,,,,,,,adb3850c-d557-49ba-aa32-5a1b844c2431,638,,"[92.3, 78.0]",9602,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Fayçal Fajr,5724.0,Right Wing,29,Barcelona,217,['7dfa8061-9a46-4362-bc7b-7ac6a62b1ec3'],45,,,,,,,,,,,,,,,,,Getafe,216,00:12:45.878,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,2.056815,,,,,,,,,,,,551fe0a1-40ab-4fcc-b68d-8b49769e9023,640,,"[54.4, 76.4]",9602,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Djené Dakonam Ortega,6634.0,Right Center Back,29,Barcelona,217,"['91c9d8e5-6b8d-44a2-b9c5-f2164eb29ba8', 'a19b7c7f-cbc6-49aa-bbb1-2290213e40e1']",48,,,,,,,,,,,,,,,,,Getafe,216,00:12:48.873,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.148011,,,,,,,,,,,,71120358-40c2-492f-8317-8396ed24d9c0,643,,"[50.0, 77.2]",9602,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Damián Nicolás Suárez Suárez,6627.0,Right Back,29,Barcelona,217,"['9f8344ef-bbf5-4e61-8f55-89cc7d0e23e7', 'a19b7c7f-cbc6-49aa-bbb1-2290213e40e1']",50,,,,,,,,,,,,,,,,,Getafe,216,00:12:50.593,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.656048,,,,,,,,,,,,0bb3e877-f02e-4602-ab3f-5d9ac3b863e0,658,,"[47.9, 15.3]",9602,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amath Ndiaye,6621.0,Left Wing,30,Barcelona,217,"['479ce1d4-cea4-4698-845a-e7f6c70e9a6f', 'da4c5688-ebb5-43e4-ac70-f368b194429a']",14,,,,,,,,,,,,,,,,,Getafe,216,00:13:14.384,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.550037,,,,,,,,,,,,3409848a-c6b4-4c8d-b083-252a1c818c53,663,,"[56.0, 12.6]",9602,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amath Ndiaye,6621.0,Left Wing,30,Barcelona,217,"['0cd7293e-db3d-4c1d-80ee-8bd13848e8ed', '9d7c7c7f-5e3d-47f0-9226-b11e1cc16e62', 'e1b0c255-9174-470e-946c-203691cc487d']",18,,,,,,,,,,,,,,,,,Getafe,216,00:13:18.598,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.446497,,,,,,,,,,,,728a14ca-f678-4e17-a61c-9ccbbeec89c1,681,,"[45.2, 63.8]",9602,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,30,Barcelona,217,['8b61986e-c6f9-467e-a8f3-ca1e8d55efcd'],32,,,,,,,,,,,,,,,,,Getafe,216,00:13:32.122,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.667243,,,,,,,,,,,,816d54cd-054a-4b0c-8a74-f1f2bb2294c8,696,,"[38.2, 14.7]",9602,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,31,Barcelona,217,['fc69b151-32df-40a1-9610-88676eaed19b'],52,,,,,,,,,,,,,,,,,Getafe,216,00:13:52.274,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.76063,,,,,,,,,,,,b275b1a2-d762-4271-9c15-03cfcee4227b,697,,"[28.5, 32.0]",9602,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,31,Barcelona,217,['c4267a48-8a18-43ad-9932-416394a79d2c'],55,,,,,,,,,,,,,,,,,Getafe,216,00:13:55.164,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.322469,,,,,,,,,,,,18993f9e-3d31-40e9-b3e4-f43c8ce247fc,706,,"[14.8, 50.6]",9602,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Torres Ruiz,6861.0,Left Center Back,31,Barcelona,217,,58,,,,,,,,,,,,,,,,,Getafe,216,00:13:58.691,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.556015,,,,,,,,,,,,fc742ff6-3f33-4e85-b64b-036a4f816af1,707,,"[108.8, 27.9]",9602,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,31,Barcelona,217,"['47a72eed-1601-42a6-9235-779a1e200f19', 'e1903ee0-af45-4a22-a738-b1c63267a837', 'fe9ef298-aa00-45b9-a7f8-ddcb2489d715']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.071,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,2.148814,,,,,,,,,,,,49472100-3249-4731-9ef4-60e5d42c3137,712,,"[4.8, 57.3]",9602,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Djené Dakonam Ortega,6634.0,Right Center Back,32,Barcelona,217,"['3d21da85-f925-4e27-88f2-d117538a9510', '5bad297e-db10-4ba5-807d-2625f8516668']",16,,,,,,,,,,,,,,,,,Getafe,216,00:14:16.031,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.816163,,,,,,,,,,,,0c7ca8f6-620f-4ed3-aa6e-8af576fb9595,727,,"[29.0, 78.0]",9602,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,32,Barcelona,217,"['9c48f55e-b455-412b-900c-4e93d10c7d42', 'a6012211-cf05-4649-b577-4ef420933c44', 'acf3b65b-19ab-4de9-a82d-35eadec36f66']",24,,,,,,,,,,,,,,,,,Getafe,216,00:14:24.555,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.558722,,,,,,,,,,,,c47faa8d-1b21-4a46-8f09-4a5f38707425,728,,"[28.2, 78.0]",9602,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Right Wing,32,Barcelona,217,"['a6012211-cf05-4649-b577-4ef420933c44', 'acf3b65b-19ab-4de9-a82d-35eadec36f66']",24,,,,,,,,,,,,,,,,,Getafe,216,00:14:24.824,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,3.662736,,,,,,,,,,,,378fd9ca-bcdb-411c-ab99-ded0a875c6c6,735,,"[98.1, 1.8]",9602,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Getafe,216,"['c77db93f-6826-4619-aa22-27623630189b', 'f2f8a324-85fa-49ef-b151-af0b33591e86']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.744,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.850506,,,,,,,,,,,,67b8327e-af22-4d7d-bf1d-665b27dd1719,747,,"[75.4, 5.6]",9602,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,34,Getafe,216,"['05166d1c-5e62-4254-8e07-325ec8f03571', 'b9beff89-5e48-47e2-b140-15806d8d9efa']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.667,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.658566,,,,,,,,,,,,6dcdc6d2-ed3f-479f-b6b5-42b8f36b6804,751,,"[71.7, 2.9]",9602,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,34,Getafe,216,['3d9ea184-6a26-4122-8cfe-4e430ab6f7e9'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:14:56.373,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.517448,,,,,,,,,,,,b3ad9b6d-0d58-4859-b340-02fcadf2b2ec,752,,"[63.6, 2.1]",9602,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Getafe,216,,58,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.018,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,2.655819,,,,,,,,,,,,65675867-8a1c-4355-bbe0-e0d65d45e868,758,,"[51.1, 77.0]",9602,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,34,Getafe,216,"['0c1e098d-68fe-4b80-a0c7-90c4404bfca0', '40fcede3-5566-4101-9a8c-dd1e8bd01ff4']",2,,,,,,,,,,,,,,,,,Getafe,216,00:15:02.020,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.326622,,,,,,,,,,,,85dd482f-c7c2-4ec3-b475-499ee22b9b5a,769,,"[41.2, 34.1]",9602,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,35,Getafe,216,"['0b1f6633-cb1c-4bff-a636-59499505194a', 'f0ee5e6c-e09a-4586-9ecb-a36307b39215']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.242,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.253662,,,,,,,,,,,,8efb6fc0-4abb-4d6d-805d-28987ea2b530,771,,"[99.9, 64.0]",9602,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Molina Vidal,6630.0,Center Forward,35,Getafe,216,"['542fbc4b-bfde-4ef7-9faa-e684588d0e73', 'c28bfec1-33c0-461e-93ab-c81dc886fd5a']",22,,,,,,,,,,,,,,,,,Getafe,216,00:15:22.587,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.735485,,,,,,,,,,,,20f9c488-637a-499d-b78c-7b786a9ea7ef,785,,"[44.5, 2.9]",9602,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,35,Getafe,216,"['0fcfee7f-7d5d-4452-ad25-84d8e20439aa', '89c2e690-572c-4134-9ed9-742af33d68a6']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:15:32.778,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.458756,,,,,,,,,,,,e38d8042-829b-46b1-bff3-1e9c9f49422f,806,,"[108.8, 49.2]",9602,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,36,Barcelona,217,['01b0e4dd-4fd2-45a2-af08-80559f1a269e'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:16:11.946,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.780024,,,,,,,,,,,,cc7d9bcd-4d74-4fd8-8970-d61a8b20546b,814,,"[44.7, 56.2]",9602,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amath Ndiaye,6621.0,Left Wing,37,Barcelona,217,"['9898cdc3-d8d2-4509-8035-f95ace97073f', 'ff7f8a28-2b9f-4e54-87c5-2a1238460d7a']",33,,,,,,,,,,,,,,,,,Getafe,216,00:16:33.857,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.558889,,,,,,,,,,,,b6170f63-3a8f-4240-80a8-df0630757cb6,823,,"[51.7, 53.0]",9602,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amath Ndiaye,6621.0,Left Wing,37,Barcelona,217,['f33f72e9-ffbb-49e9-bae3-f265b708b586'],40,,,,,,,,,,,,,,,,,Getafe,216,00:16:40.880,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.357183,,,,,,,,,,,,4bfd4397-0c20-4a09-ae87-51a567f617e1,825,,"[45.5, 36.0]",9602,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaku Shibasaki,5693.0,Center Attacking Midfield,37,Barcelona,217,"['746dee8e-2fc8-45e9-81f1-91a79414ca77', 'eeb5033f-3686-4a9a-a351-1ad146b48605']",42,,,,,,,,,,,,,,,,,Getafe,216,00:16:42.423,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.661874,,,,,,,,,,,,30d20a31-164b-4752-a916-656e6b021b21,828,,"[46.0, 47.1]",9602,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amath Ndiaye,6621.0,Left Wing,37,Barcelona,217,"['234e94dd-b327-4222-b4c2-94f587e029a4', '8dd2a7f9-6900-4c25-ae6b-350b4f7ab37c']",43,,,,,,,,,,,,,,,,,Getafe,216,00:16:43.922,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.647113,,,,,,,,,,,,1f7c2246-f6f2-4b93-ae61-9a4601350285,839,,"[77.2, 32.8]",9602,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fayçal Fajr,5724.0,Right Wing,38,Getafe,216,"['2be06c87-087a-429c-a443-9a3d8d925a7c', 'f3b3c6c7-0331-4ba8-8148-b38c2a54d821']",7,,,,,,,,,,,,,,,,,Getafe,216,00:17:07.453,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.345974,,,,,,,,,,,,80bf4d1b-da2c-496e-b2c3-3e00c59cf1dd,866,,"[63.0, 16.3]",9602,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Center Attacking Midfield,39,Barcelona,217,"['541bf3ab-dfa0-4fee-be13-9dd751dfd851', 'ebf0a6b4-e41a-4314-9777-7e81198f7174']",28,,,,,,,,,,,,,,,,,Getafe,216,00:17:28.377,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.656039,,,,,,,,,,,,99a764c6-fa12-4162-a603-b76311d20dbb,903,,"[72.9, 39.5]",9602,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Center Attacking Midfield,44,Barcelona,217,"['90af298c-b994-4d54-9832-1c4b0102aa51', 'ac8cf746-1483-435d-af4b-256b73d2db50']",23,,,,,,,,,,,,,,,,,Getafe,216,00:19:23.147,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.347435,,,,,,,,,,,,8011a8fc-6e29-470c-b543-e2661d0784c6,926,,"[71.3, 8.5]",9602,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amath Ndiaye,6621.0,Left Wing,44,Barcelona,217,"['c736746e-d044-4d69-b175-5dddfb36cbd9', 'ce11876f-474b-4053-bb28-0bdfbf3c4d37']",41,,,,,,,,,,,,,,,,,Getafe,216,00:19:41.424,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.266339,,,,,,,,,,,,535a11e4-fc50-480b-8954-56f1b7123b2d,928,,"[58.9, 7.2]",9602,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,44,Barcelona,217,"['26c30a62-abcb-4091-882d-e3a22d69fdeb', '73a78dcc-1121-44a5-ba0b-21d721b186f6']",42,,,,,,,,,,,,,,,,,Getafe,216,00:19:42.271,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.658745,,,,,,,,,,,,b539a2e9-c57a-4932-8291-4e1de9790c8a,936,,"[47.9, 19.6]",9602,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,44,Barcelona,217,['33097fc7-44d4-4ae4-9e77-9c730f5b2407'],44,,,,,,,,,,,,,,,,,Getafe,216,00:19:44.722,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.353363,,,,,,,,,,,,195f7f70-0c23-4dca-bc73-371ff85f0e6a,937,,"[35.2, 32.5]",9602,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,44,Barcelona,217,['81463974-cee1-4320-ac19-4c373b027b6e'],47,,,,,,,,,,,,,,,,,Getafe,216,00:19:47.609,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.355293,,,,,,,,,,,,dfb5fb86-51ef-459d-9309-fbed99215257,938,,"[34.2, 31.7]",9602,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,44,Barcelona,217,['81463974-cee1-4320-ac19-4c373b027b6e'],47,,,,,,,,,,,,,,,,,Getafe,216,00:19:47.747,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.44231,,,,,,,,,,,,4be5763c-3c69-41a3-9cb9-806a16be938d,959,,"[54.6, 78.3]",9602,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damián Nicolás Suárez Suárez,6627.0,Right Back,46,Barcelona,217,['17e048e8-62cc-4453-bbdc-8417921f5622'],21,,,,,,,,,,,,,,,,,Getafe,216,00:20:21.966,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,0.64666,,,,,,,,,,,,7e82d3ab-dec9-4dbe-81b8-362ca96147b6,973,,"[65.7, 62.7]",9602,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Center Attacking Midfield,48,Barcelona,217,['32862d52-67e5-49c1-ab85-9c6e64357e62'],51,,,,,,,,,,,,,,,,,Getafe,216,00:20:51.139,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.438341,,,,,,,,,,,,ad2e1c50-58d3-4df7-b3cb-77db7673f647,991,,"[37.9, 78.8]",9602,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,48,Barcelona,217,"['6d979e2b-72f6-41bf-a356-fb7f429fc853', '83d506b3-1f12-4540-99f1-decafb33861d', 'd9e564db-9b3f-496c-9313-76364ff56a3a']",7,,,,,,,,,,,,,,,,,Getafe,216,00:21:07.989,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,1.3,,,,,,,,,,,,077f33ae-42ad-4e0a-9d13-0d7155d6a71b,1003,,"[83.3, 5.0]",9602,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,48,Barcelona,217,"['e1346756-bb7f-4b3a-994e-8b25b5a1a598', 'e29b6ebf-3b43-41c3-b1b6-5c0e16384a2a', 'ee587cc0-41ab-47d8-85cb-9ffaa8ae5a4b']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.371,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.727785,,,,,,,,,,,,f21660c2-c9ae-4c33-9922-c26e0834f13e,1053,,"[43.3, 63.5]",9602,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaku Shibasaki,5693.0,Center Attacking Midfield,49,Barcelona,217,['5a6f16d2-8caf-4550-99ca-c624901bf46c'],12,,,,,,,,,,,,,,,,,Getafe,216,00:22:12.480,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.926816,,,,,,,,,,,,5dbc077a-05d0-4814-a03d-3a0ec931faca,1060,,"[43.6, 67.3]",9602,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaku Shibasaki,5693.0,Center Attacking Midfield,49,Barcelona,217,"['423b6769-d989-49af-abda-0566449beabb', 'a0795ed7-99f2-48fe-a6e4-eb66a5a9c129', 'a926af06-4219-40c9-a186-92580920a478']",16,,,,,,,,,,,,,,,,,Getafe,216,00:22:16.389,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.650477,,,,,,,,,,,,c0edd4a8-4a63-417f-9621-2875fbbc9b90,1069,,"[33.3, 50.6]",9602,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amath Ndiaye,6621.0,Left Wing,49,Barcelona,217,"['738f0899-a75e-487b-93e4-0498290c0cfc', 'af88f7e9-e8be-4df4-8a37-f13b6c404153']",24,,,,,,,,,,,,,,,,,Getafe,216,00:22:24.802,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,0.624582,,,,,,,,,,,,e1e49942-44fc-4710-8765-346b70473bb8,1089,,"[93.2, 9.6]",9602,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,50,Getafe,216,['6cc637f2-2431-4dca-b1d6-7832b9b96387'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.076,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,0.315828,,,,,,,,,,,,6fdb3077-8794-4238-a040-bbf828745674,1091,,"[80.6, 35.2]",9602,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,50,Getafe,216,"['044a825d-d88c-4b6f-a6a4-7f22c8fe2538', '52e41bee-dbc3-4ff6-aba3-da8ba7b8bc7a', 'b58ee8b6-6f75-428b-8d93-7e49fa3dfc35']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.283,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.375571,,,,,,,,,,,,f733fe5d-92ad-4ecb-858e-b05e7b95e33a,1096,,"[76.8, 28.2]",9602,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,50,Getafe,216,['96ea6a5d-fbf4-418e-8d2f-5686b7c1b003'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.743,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,3.281284,,,,,,,,,,,,369c6088-0b0d-4791-a63f-fb5479c65298,1111,,"[15.6, 75.3]",9602,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,51,Barcelona,217,"['b0a535f4-aa14-4278-8eca-b024ad4476ba', 'cb7bc972-34a4-42c5-9161-6126a9fbec79', 'd62c6ad4-b803-4538-a120-cf9cdea54a1f']",12,,,,,,,,,,,,,,,,,Getafe,216,00:23:12.073,Pressure,,2017/2018
,,,,,,,,,,,True,,,,,,1.85391,,,,,,,,,,,,ecdf25eb-d5a3-45be-9b8c-23e5262e73ae,1120,,"[116.9, 18.5]",9602,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,52,Getafe,216,['b84bacc4-7f37-428b-9539-1607440c8c08'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.323,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.468947,,,,,,,,,,,,b2362af7-9c03-4bf9-b42c-cc9a707260ff,1139,,"[43.1, 2.9]",9602,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,53,Getafe,216,['8ee706be-f0fa-4032-82d4-115c447ac1a4'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:25:14.474,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,1.308375,,,,,,,,,,,,61743366-e412-485e-973f-84a8a4221bf7,1145,,"[10.5, 3.4]",9602,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,54,Getafe,216,"['dab001ab-26a1-45dd-b401-0bc6ce7b208b', 'efde8c7c-cb46-4a03-96a1-77a9c9de4fd0']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.743,Pressure,,2017/2018
,,,,,,,,,,,,,,,,,0.465861,,,,,,,,,,,,988ac0fc-7c10-499f-abe4-e8765843363b,1180,,"[49.2, 33.6]",9602,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Left Defensive Midfield,55,Barcelona,217,['7f12834f-208f-46e4-a3c5-d3db6990c32c'],20,,,,,,,,,,,,,,,,,Getafe,216,00:26:20.919,Pressure,,2017/2018
