50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,2470bf82-7fa6-44da-9650-01eb7b8e4a6e,2489,,"[111.9, 50.2]",16131,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Barcelona,217,['d7650398-ddad-4db4-829b-97d10323ff98'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:14:53.338,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,64814994-946a-4544-b4d6-4659217bd016,2493,,"[77.9, 65.6]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,109,Eibar,322,['78e4bc8f-9db2-4064-8c4a-9f5b4047da0c'],17,,,,,,,,,,,,,,,,,Eibar,322,00:15:17.842,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6b0088-fb23-4147-89bb-ffe7a08d40c9,2501,,"[46.3, 12.9]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['65908cbe-2063-41de-bb69-afc974b711d8'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:15:33.746,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c742456-bf61-467a-92ad-9fcf5ce35d42,2503,,"[47.7, 18.6]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,111,Barcelona,217,['3b84a798-6f8d-4bed-9b2e-3ffd268c60e6'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:15:34.737,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fd6116ad-a3f0-4393-a0f1-25a0ef9d96b1,2506,,"[35.9, 52.7]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['114719ae-69a0-4673-a52a-d4f05fb8a282'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:15:39.156,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b18f2bd5-e9c3-4083-a82f-f284f63824f6,2509,,"[48.9, 21.4]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,111,Barcelona,217,['990783ed-9b15-4612-be37-31c02b5dd348'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:15:43.687,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0fad2f7e-bd58-498e-8e7a-994513253422,2512,,"[69.2, 20.2]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,111,Barcelona,217,['780859b8-aea8-412a-89b8-9dc203388078'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:15:46.116,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c600dd49-ccb7-42ab-a092-f3df4f7ed3cc,2522,,"[57.4, 33.9]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,"['641813aa-e667-4e25-8691-5d3d48f6ae05', '810096d9-7247-43e4-945c-687a8fbf0eef']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.382,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,afca161f-016c-412e-9eef-9bcde466117c,2525,,"[40.3, 13.2]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,111,Barcelona,217,['e25e1ac9-7088-4a60-ba54-95f944ef677f'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:15:53.461,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ef1bc37-5d76-41ce-a826-e618f69a5b1b,2528,,"[27.5, 29.8]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,111,Barcelona,217,['85921b7f-9a96-4dbc-ac8b-2d78c0ea42e8'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:15:55.258,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ac7c9e8-6091-4669-aa1c-5a71abb8b4d3,2531,,"[29.9, 56.7]",16131,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['0d88ccc5-d739-49bd-8d27-db09c2a2559b'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:15:58.053,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f88906f-88cd-48ee-9a87-da30d9ae9df3,2534,,"[63.0, 26.2]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,111,Barcelona,217,['74b2e14c-c2d5-4d63-8153-94868ee43c16'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:16:03.980,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,8daa83b0-b2bf-41f1-a43b-617b4e98a286,2538,,"[86.8, 26.6]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['b467a142-6f34-4f73-8e4b-795ebaf90578'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.996,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7869dc98-777b-46c0-aec4-3523cac9d3af,2540,,"[54.9, 71.1]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Peña Jiménez,6710.0,Right Back,112,Eibar,322,['a79e339d-852b-4327-a6cb-1c9b0d319ee6'],33,,,,,,,,,,,,,,,,,Eibar,322,00:16:33.563,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd64c79-53a2-4286-b31e-ab73f6e643bd,2543,,"[14.5, 48.5]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,112,Eibar,322,['f253d26f-3f1d-4a47-b3d0-b6adaafd71f2'],40,,,,,,,,,,,,,,,,,Eibar,322,00:16:40.400,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7719cd4b-5f74-444a-9a23-316de1772cea,2546,,"[60.7, 74.8]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Enrich Ametller,6700.0,Center Forward,112,Eibar,322,['bf0fd75d-3ab7-4b6f-bb61-8a40897368bc'],44,,,,,,,,,,,,,,,,,Eibar,322,00:16:44.566,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ead0b4f-7f7f-4fe2-a4d8-c9cd5afc5df3,2548,,"[58.5, 15.2]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,113,Barcelona,217,['6507aec6-8618-4f91-a1f7-935c02c96339'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.836,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f177a924-3e21-493b-af1d-2ec43fdcce33,2551,,"[32.9, 31.6]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Barcelona,217,['6ab74128-2ccd-4563-a6ec-9c6e0be3fbf7'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.047,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,199a80a4-1d74-4eb8-87ca-327f95c4aac2,2553,,"[7.5, 39.6]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,113,Barcelona,217,['a6f873e8-dc8c-424d-9689-07e546b6c2e1'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.166,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,843b68a9-9473-4667-9b82-4aba7cf10e40,2557,,"[11.6, 57.2]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Barcelona,217,['0e10d0b1-b03c-4603-8f2a-eeac825967ac'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.542,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,91856abc-ee3c-4623-80c4-7f3142578b7f,2560,,"[19.6, 75.9]",16131,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,113,Barcelona,217,['024e5221-b170-40a0-aad0-9047bc332a4d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.959,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,4e121b13-6e71-4a75-8889-6262fbbcf46b,2563,,"[77.6, 56.4]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,113,Barcelona,217,['1f13c514-77a8-4c71-a98c-f2aebfdfa84f'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.525,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c63fe28b-e703-4bec-aa13-161e0f4b836b,2566,,"[23.8, 53.7]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,115,Barcelona,217,['559d7c6a-1986-41af-b752-58e78a783032'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:17:32.475,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,494a744c-bee1-4406-b6b7-566f5109d2d7,2568,,"[43.5, 28.9]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,115,Barcelona,217,['5c9905e4-d0ca-4434-8136-b0bc76375102'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:17:37.918,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9381c0a6-55b6-4084-a797-719f84596e4d,2571,,"[50.8, 15.5]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,115,Barcelona,217,['453ca187-6941-4040-8338-8477871ebff0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.821,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa2e02c8-eef0-46b7-bbe8-d6bef17870da,2574,,"[64.2, 9.1]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,115,Barcelona,217,['6818936c-4714-40fd-a06e-91841d1554a4'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.848,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a1bfae07-785a-4355-acb7-a6abfc56bf5c,2577,,"[50.9, 15.2]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,['5566bdff-ad45-484e-a2b9-61c94aafcb51'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.129,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,e6fa843b-7c6c-4e0f-8824-9e3b2c0a7e1b,2580,,"[55.8, 23.1]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,115,Barcelona,217,['403ed57e-b0e5-4031-9508-6b2c3a00f700'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.204,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c0905bd-e430-49f9-95c8-d4ef72860eac,2584,,"[41.6, 53.4]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,115,Barcelona,217,['9ae085a3-1a0e-4a16-8ca4-bb05048bf1b5'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.450,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec1a7c29-f020-4a6b-909d-003c16ea5326,2587,,"[47.0, 31.0]",16131,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,115,Barcelona,217,['55bb6408-fe40-4661-a58f-78a3986747c9'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:17:56.915,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8146cf6-5f52-4f16-b36b-225e9387a853,2590,,"[78.8, 10.4]",16131,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,['7bebe7b8-579f-41c5-ba64-d75a50bc0aad'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.719,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e8d744ce-273b-437d-a590-9371ffddb0e5,2594,,"[84.1, 33.6]",16131,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,115,Barcelona,217,['83fc7d15-db2e-4b19-ae59-8dcc27edd58e'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.979,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab99a6a9-0360-41fa-b5c5-2e81aaf9d911,2599,,"[40.1, 70.3]",16131,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Peña Jiménez,6710.0,Right Back,116,Eibar,322,['1b72cb08-5321-424f-95fe-e863f30c6bf5'],8,,,,,,,,,,,,,,,,,Eibar,322,00:18:08.369,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ecd61e8-70a4-441a-a953-49a97f59f696,2605,,"[70.0, 68.2]",16131,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Enrich Ametller,6700.0,Center Forward,117,Eibar,322,['dd582422-3e27-48f1-ab9a-a18d933daa3c'],48,,,,,,,,,,,,,,,,,Eibar,322,00:18:48.270,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,62ed7383-d03c-4d52-93dd-bbec168a094e,2608,,"[75.0, 73.0]",16131,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,117,Eibar,322,['6300b578-f5f6-4ce3-a5c1-b3381d1fb8b7'],49,,,,,,,,,,,,,,,,,Eibar,322,00:18:49.076,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c1f9399b-c561-4936-9dba-ea93830eba49,2610,,"[78.5, 62.4]",16131,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Center Attacking Midfield,117,Eibar,322,['561e3f6e-b5a7-4616-b8c4-ae96674fd2b4'],50,,,,,,,,,,,,,,,,,Eibar,322,00:18:50.095,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,283397c0-9fb3-4278-b65e-449bd5ab0e18,2620,,"[101.1, 67.2]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,118,Eibar,322,['f65bc1f9-8e27-4637-ae60-979e2cd186b0'],11,,,,,,,,,,,,,,,,,Eibar,322,00:19:11.858,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed7ed12-8da3-460a-a5d1-acf50c2e6d41,2627,,"[86.4, 72.9]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Peña Jiménez,6710.0,Right Back,118,Eibar,322,['8c73f95b-b50f-406b-af8b-22d5ca6f8894'],16,,,,,,,,,,,,,,,,,Eibar,322,00:19:16.335,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f1961bf4-8d6e-4a76-ae48-0c07f7f6e8e4,2631,,"[95.4, 75.4]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,118,Eibar,322,"['28bf8aa4-00aa-47f5-9318-723208c955d2', 'bfb145f6-ac5f-40bc-af47-62ca347584b7']",17,,,,,,,,,,,,,,,,,Eibar,322,00:19:17.725,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f12e931-4c71-4bb8-b564-aa5f19a7db0f,2638,,"[82.6, 56.3]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,120,Eibar,322,['918b9f1f-b549-4074-9aae-8c15b593204f'],40,,,,,,,,,,,,,,,,,Eibar,322,00:19:40.305,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d644c564-0549-429b-9302-984745e0700f,2640,,"[92.4, 12.1]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,120,Eibar,322,['6a497a53-b423-4339-8046-11e886348a23'],42,,,,,,,,,,,,,,,,,Eibar,322,00:19:42.282,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,6639bfb8-923d-4112-a88b-eac6a7d56b36,2642,,"[106.6, 3.5]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Left Wing,120,Eibar,322,['51c64b2d-8802-46e2-a853-a3c9a81ab430'],44,,,,,,,,,,,,,,,,,Eibar,322,00:19:44.780,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,25661b39-df41-4375-a323-03e363e91b28,2645,,"[96.6, 2.7]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,120,Eibar,322,['be859fdf-c0c7-4da3-ac8f-4324ed9ee4b9'],47,,,,,,,,,,,,,,,,,Eibar,322,00:19:47.252,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a423d298-38a8-4819-bedf-f5a4b894282e,2648,,"[111.9, 41.7]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,120,Eibar,322,['575c4079-6830-4b17-88fc-49f00d0a2804'],48,,,,,,,,,,,,,,,,,Eibar,322,00:19:48.879,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,97e51184-ea5b-49d8-88bb-1edb7d7c87d7,2653,,"[93.7, 17.0]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Left Wing,120,Eibar,322,['43831962-add0-4d90-94b7-d4dddbbc0a79'],53,,,,,,,,,,,,,,,,,Eibar,322,00:19:53.784,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8dcb8aa8-daa7-4e93-a574-9d4380e191e7,2656,,"[104.0, 2.1]",16131,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,120,Eibar,322,['3c69d99b-c2c4-462b-ab80-5fae3907d516'],57,,,,,,,,,,,,,,,,,Eibar,322,00:19:57.084,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,2fb99084-2304-4f64-9e59-63ef6527378b,2659,,"[112.9, 37.5]",16131,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,120,Eibar,322,['fcf12665-34fa-4ebf-8855-cb2335e30ed3'],0,,,,,,,,,,,,,,,,,Eibar,322,00:20:00.585,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d96af997-c3a6-4a8f-acad-e1a09eda4f6e,2665,,"[36.2, 4.9]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,121,Barcelona,217,['48f7a091-3151-4edb-b1c1-72533b53fbf2'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.637,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f30eb5af-1953-427b-b289-9436949cdf22,2672,,"[35.9, 21.9]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,121,Barcelona,217,['4f845726-b51f-4b07-acb1-fe20c87e19d4'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:21:04.558,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,7f25c1be-9eb7-4dff-8957-e27ce501297c,2678,,"[22.6, 32.9]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,['f09451f1-6606-46bc-873a-1b9d53ce474e'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.836,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f88e005-e488-451f-a3e2-e22511600048,2681,,"[16.1, 59.1]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,122,Barcelona,217,['23412caa-39eb-43bf-be6e-6904ea786c82'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.782,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea104d0c-8f3f-45b9-af33-7eb09bdcaac2,2686,,"[2.9, 40.2]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,122,Barcelona,217,"['3a08d2b3-c9b0-41ce-af58-5dece686a077', 'e2a4134c-c7af-4a20-9f18-fed7fff0fa65']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:21:24.015,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,96dbf5bb-5337-42f9-8428-8a1d702c5abb,2689,,"[31.1, 7.2]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,122,Barcelona,217,['f8f30a49-02cb-4557-ad7b-1aba6326bd1e'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.012,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,1e479ed1-2b68-4f44-acca-12e0b807c86e,2697,,"[46.9, 48.6]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,122,Barcelona,217,['b055e34e-6d14-4803-b65c-41140a952da1'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.473,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a65c610f-b34a-406d-966a-3c58f9ce3064,2700,,"[62.3, 56.5]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,122,Barcelona,217,['d955dbbb-574e-4b48-a5f8-6b0459a9b9c7'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.405,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7a7dff-f893-43e8-a176-566dcab928ad,2703,,"[92.4, 73.4]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,122,Barcelona,217,['101738ba-3622-4519-8093-dadf6166c06a'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.886,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0336cdc6-4ceb-4e4e-ad3f-a34023c15cb8,2707,,"[95.9, 59.1]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,122,Barcelona,217,['6424a092-1f50-4acc-b81b-f2bbc4fd53ee'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.733,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0213bd2-86de-4c91-9960-dfdbbaa57c99,2711,,"[72.1, 58.0]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,['a9a016e5-1ac3-4f06-ad57-27d102b0a71b'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:21:46.856,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,23e6680e-43d7-4e9f-91f3-36969ffce35c,2714,,"[71.4, 47.6]",16131,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,122,Barcelona,217,['d4df7cc2-0b95-4534-8cc9-0221e2f60c00'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.931,Ball Receipt*,,2018/2019
